Time,Status,IMU_GyrX,IMU_GyrY,IMU_GyrZ,RATE_R,RATE_P,RATE_Y,ATT_Roll,ATT_Pitch,ATT_Yaw
180394480,0.0,-0.0026193993243243,0.0149627816216216,0.0025388522432432,-0.2854957125,0.681729535,0.04369803125,0.3011764705882353,-28.155882352941177,168.34
180394480,0.0,-0.0026311198918918,0.0144947694594594,0.0025372069189189,-0.284660825,0.64987017,0.0430681325,0.3002941176470588,-28.15647058823529,168.34
180394480,0.0,-0.0026428404594594,0.0140267572972972,0.0025355615945945,-0.2838259375,0.6180108049999999,0.04243823375,0.2994117647058824,-28.15705882352941,168.34
180394480,0.0,-0.002654561027027,0.0135587451351351,0.0025339162702702,-0.28299105,0.58615144,0.041808335,0.2985294117647059,-28.157647058823528,168.34
180394480,0.0,-0.0026662815945945,0.0130907329729729,0.0025322709459459,-0.2821561625,0.554292075,0.04117843625,0.2976470588235294,-28.158235294117645,168.34
180394480,0.0,-0.0026780021621621,0.0126227208108108,0.0025306256216216,-0.281321275,0.5224327099999999,0.0405485375,0.2967647058823529,-28.15882352941177,168.34
180394480,0.0,-0.0026897227297297,0.0121547086486486,0.0025289802972972,-0.2804863875,0.4905733449999999,0.03991863875,0.2958823529411765,-28.159411764705883,168.34
180394480,0.0,-0.0027014432972972,0.0116866964864864,0.0025273349729729,-0.2796515,0.4587139799999999,0.03928874,0.295,-28.16,168.34
180394480,0.0,-0.0027131638648648,0.0112186843243243,0.0025256896486486,-0.2788166125,0.426854615,0.03865884125,0.2941176470588235,-28.16058823529412,168.34
180394480,0.0,-0.0027248844324324,0.0107506721621621,0.0025240443243243,-0.277981725,0.3949952499999999,0.0380289425,0.2932352941176471,-28.161176470588234,168.34
180414472,0.0,-0.002736605,0.01028266,0.002522399,-0.2771468375,0.3631358849999999,0.03739904375,0.2923529411764706,-28.161764705882355,168.34
180414472,0.0,-0.00268913,0.009976392,0.002654672,-0.27631195,0.3312765199999999,0.036769145,0.2914705882352941,-28.162352941176472,168.34
180454456,0.0,-0.002677879,-0.001804786,0.002365764,-0.2754770625,0.299417155,0.03613924625,0.2905882352941176,-28.16294117647059,168.34
180454456,0.0,-0.002521232,-0.001743988,0.002357213,-0.274642175,0.2675577899999999,0.0355093474999999,0.2897058823529412,-28.163529411764703,168.34
180494440,0.0,-0.0024455856666666,-0.0036353453333333,0.002289118,-0.2738072875,0.2356984249999999,0.03487944875,0.2888235294117647,-28.164117647058823,168.34
180494440,0.0,-0.0023699393333333,-0.0055267026666666,0.002221023,-0.2729724,0.2038390599999999,0.03424955,0.2879411764705882,-28.16470588235294,168.34
180494440,0.0,-0.002294293,-0.00741806,0.002152928,-0.2721375125,0.171979695,0.03361965125,0.2870588235294118,-28.16529411764706,168.34
180494440,0.0,-0.0022696003636363,-0.007406917,0.0021494198181818,-0.271302625,0.14012033,0.0329897525,0.2861764705882353,-28.16588235294118,168.34
180494440,0.0,-0.0022449077272727,-0.007395774,0.0021459116363636,-0.2704677375,0.1082609649999999,0.03235985375,0.2852941176470588,-28.16647058823529,168.34
180494440,0.0,-0.002220215090909,-0.007384631,0.0021424034545454,-0.26963285,0.0764015999999999,0.031729955,0.2844117647058823,-28.167058823529413,168.34
180494440,0.0,-0.0021955224545454,-0.007373488,0.0021388952727272,-0.2687979625,0.0445422349999999,0.03110005625,0.2835294117647059,-28.16764705882353,168.34
180494440,0.0,-0.0021708298181818,-0.007362345,0.002135387090909,-0.267963075,0.0126828699999999,0.0304701574999999,0.2826470588235294,-28.168235294117647,168.34
180494440,0.0,-0.0021461371818181,-0.0073512019999999,0.0021318789090909,-0.2671281875,-0.019176495,0.02984025875,0.281764705882353,-28.168823529411767,168.34
180494440,0.0,-0.0021214445454545,-0.0073400589999999,0.0021283707272727,-0.2662933,-0.05103586,0.0292103599999999,0.2808823529411764,-28.169411764705885,168.34
180494440,0.0,-0.0020967519090909,-0.0073289159999999,0.0021248625454545,-0.2654584125,-0.082895225,0.0285804612499999,0.28,-28.17,168.34
180494440,0.0,-0.0020720592727272,-0.007317773,0.0021213543636363,-0.264623525,-0.1147545899999999,0.0279505624999999,0.2798360655737705,-28.17081967213115,168.34
180494440,0.0,-0.0020473666363636,-0.00730663,0.0021178461818181,-0.2637886375,-0.146613955,0.0273206637499999,0.279672131147541,-28.171639344262296,168.34
180494440,0.0,-0.002022674,-0.007295487,0.002114338,-0.26295375,-0.17847332,0.0266907649999999,0.2795081967213115,-28.172459016393443,168.34
180494440,0.0,-0.0020260946956521,-0.0074100369565217,0.0021082361304347,-0.2621188625,-0.210332685,0.02606086625,0.2793442622950819,-28.17327868852459,168.34
180494440,0.0,-0.0020295153913043,-0.0075245869130434,0.0021021342608695,-0.261283975,-0.2421920500000001,0.0254309675,0.2791803278688525,-28.17409836065574,168.34
180494440,0.0,-0.0020329360869565,-0.0076391368695652,0.0020960323913043,-0.2604490875,-0.2740514150000001,0.02480106875,0.2790163934426229,-28.174918032786888,168.34
180494440,0.0,-0.0020363567826086,-0.0077536868260869,0.0020899305217391,-0.2596142,-0.30591078,0.02417117,0.2788524590163935,-28.175737704918035,168.34
180494440,0.0,-0.0020397774782608,-0.0078682367826086,0.0020838286521739,-0.2587793125,-0.3377701450000001,0.02354127125,0.2786885245901639,-28.176557377049186,168.34
180494440,0.0,-0.002043198173913,-0.0079827867391304,0.0020777267826086,-0.257944425,-0.36962951,0.0229113725,0.2785245901639344,-28.17737704918033,168.34
180494440,0.0,-0.0020466188695652,-0.0080973366956521,0.0020716249130434,-0.2571095375,-0.4014888750000001,0.02228147375,0.2783606557377049,-28.17819672131148,168.34
180494440,0.0,-0.0020500395652173,-0.0082118866521739,0.0020655230434782,-0.25627465,-0.4333482399999999,0.021651575,0.2781967213114754,-28.179016393442623,168.34
180494440,0.0,-0.0020534602608695,-0.0083264366086956,0.002059421173913,-0.2554397625,-0.465207605,0.02102167625,0.2780327868852459,-28.17983606557377,168.34
180494440,0.0,-0.0020568809565217,-0.0084409865652173,0.0020533193043478,-0.254604875,-0.4970669700000001,0.0203917775,0.2778688524590164,-28.18065573770492,168.34
180494440,0.0,-0.0020603016521739,-0.0085555365217391,0.0020472174347826,-0.2537699875,-0.528926335,0.01976187875,0.2777049180327869,-28.181475409836068,168.34
180494440,0.0,-0.002063722347826,-0.0086700864782608,0.0020411155652173,-0.2529351,-0.5607857,0.01913198,0.2775409836065574,-28.18229508196721,168.34
180494440,0.0,-0.0020671430434782,-0.0087846364347826,0.0020350136956521,-0.24470523,-0.5572178717948718,0.0186101043589743,0.2773770491803279,-28.18311475409836,168.34
180494440,0.0,-0.0020705637391304,-0.0088991863913043,0.0020289118260869,-0.23647536,-0.5536500435897437,0.0180882287179487,0.2772131147540984,-28.18393442622951,168.34
180494440,0.0,-0.0020739844347826,-0.009013736347826,0.0020228099565217,-0.22824549,-0.5500822153846154,0.017566353076923,0.2770491803278688,-28.184754098360656,168.34
180494440,0.0,-0.0020774051304347,-0.0091282863043478,0.0020167080869565,-0.22001562,-0.5465143871794872,0.0170444774358974,0.2768852459016394,-28.185573770491803,168.34
180494440,0.0,-0.0020808258260869,-0.0092428362608695,0.0020106062173913,-0.21178575,-0.5429465589743591,0.0165226017948717,0.2767213114754098,-28.18639344262295,168.34
180494440,0.0,-0.0020842465217391,-0.0093573862173913,0.002004504347826,-0.20355588,-0.5393787307692308,0.0160007261538461,0.2765573770491804,-28.187213114754098,168.34
180494440,0.0,-0.0020876672173913,-0.009471936173913,0.0019984024782608,-0.19532601,-0.5358109025641026,0.0154788505128205,0.2763934426229508,-28.18803278688525,168.34
180494440,0.0,-0.0020910879130434,-0.0095864861304347,0.0019923006086956,-0.18709614,-0.5322430743589744,0.0149569748717948,0.2762295081967213,-28.188852459016395,168.34
180494440,0.0,-0.0020945086086956,-0.0097010360869565,0.0019861987391304,-0.17886627,-0.5286752461538462,0.0144350992307692,0.2760655737704918,-28.189672131147542,168.34
180499438,0.0,-0.0020979293043478,-0.0098155860434782,0.0019800968695652,-0.1706364,-0.525107417948718,0.0139132235897435,0.2759016393442623,-28.19049180327869,168.34
180534424,0.0,-0.00210135,-0.009930136,0.001973995,-0.16240653,-0.5215395897435898,0.0133913479487179,0.2757377049180328,-28.19131147540984,168.34
180534424,0.0,-0.002215358,-0.009696748,0.001938637,-0.15417666,-0.5179717615384616,0.0128694723076923,0.2755737704918033,-28.192131147540984,168.34
180574408,0.0,-0.0002344154,-0.007980626,0.001683563,-0.14594679,-0.5144039333333333,0.0123475966666666,0.2754098360655738,-28.19295081967213,168.34
180574408,0.0,-0.0002761075,-0.007930152,0.001818756,-0.13771692,-0.5108361051282052,0.011825721025641,0.2752459016393442,-28.19377049180328,168.34
180594400,0.0,-0.0002676423386111,-0.0078963180833333,0.0018075490555555,-0.12948705,-0.507268276923077,0.0113038453846153,0.2750819672131148,-28.194590163934425,168.34
180594400,0.0,-0.0002591771772222,-0.0078624841666666,0.0017963421111111,-0.12125718,-0.5037004487179487,0.0107819697435897,0.2749180327868852,-28.195409836065576,168.34
180594400,0.0,-0.0002507120158333,-0.00782865025,0.0017851351666666,-0.11302731,-0.5001326205128206,0.0102600941025641,0.2747540983606558,-28.196229508196723,168.34
180594400,0.0,-0.0002422468544444,-0.0077948163333333,0.0017739282222222,-0.10479744,-0.4965647923076923,0.0097382184615384,0.2745901639344262,-28.19704918032787,168.34
180594400,0.0,-0.0002337816930555,-0.0077609824166666,0.0017627212777777,-0.09656757,-0.4929969641025641,0.0092163428205128,0.2744262295081967,-28.197868852459017,168.34
180594400,0.0,-0.0002253165316666,-0.0077271484999999,0.0017515143333333,-0.0883377,-0.4894291358974359,0.0086944671794871,0.2742622950819672,-28.198688524590164,168.34
180594400,0.0,-0.0002168513702777,-0.0076933145833333,0.0017403073888888,-0.08010783,-0.4858613076923077,0.0081725915384615,0.2740983606557377,-28.19950819672131,168.34
180594400,0.0,-0.0002083862088888,-0.0076594806666666,0.0017291004444444,-0.07187796,-0.4822934794871795,0.0076507158974358,0.2739344262295082,-28.20032786885245,168.34
180594400,0.0,-0.0001999210475,-0.0076256467499999,0.0017178935,-0.06364809,-0.4787256512820513,0.0071288402564102,0.2737704918032787,-28.201147540983605,168.34
180594400,0.0,-0.0001914558861111,-0.0075918128333333,0.0017066865555555,-0.05541822,-0.4751578230769231,0.0066069646153846,0.2736065573770492,-28.201967213114752,168.34
180594400,0.0,-0.0001829907247222,-0.0075579789166666,0.0016954796111111,-0.04718835,-0.4715899948717948,0.0060850889743589,0.2734426229508196,-28.202786885245903,168.34
180594400,0.0,-0.0001745255633333,-0.0075241449999999,0.0016842726666666,-0.03895848,-0.4680221666666667,0.0055632133333333,0.2732786885245902,-28.20360655737705,168.34
180594400,0.0,-0.0001660604019444,-0.0074903110833333,0.0016730657222222,-0.03072861,-0.4644543384615385,0.0050413376923076,0.2731147540983606,-28.2044262295082,168.34
180594400,0.0,-0.0001575952405555,-0.0074564771666666,0.0016618587777777,-0.02249874,-0.4608865102564102,0.004519462051282,0.2729508196721312,-28.205245901639344,168.34
180594400,0.0,-0.0001491300791666,-0.0074226432499999,0.0016506518333333,-0.01426887,-0.457318682051282,0.0039975864102564,0.2727868852459016,-28.20606557377049,168.34
180594400,0.0,-0.0001406649177777,-0.0073888093333333,0.0016394448888888,-0.006039,-0.4537508538461539,0.0034757107692307,0.2726229508196721,-28.20688524590164,168.34
180594400,0.0,-0.0001321997563888,-0.0073549754166666,0.0016282379444444,0.00219087,-0.4501830256410256,0.0029538351282051,0.2724590163934426,-28.207704918032785,168.34
180594400,0.0,-0.000123734595,-0.0073211414999999,0.001617031,0.0104207399999999,-0.4466151974358974,0.0024319594871794,0.2722950819672131,-28.208524590163933,168.34
180594400,0.0,-0.0001152694336111,-0.0072873075833333,0.0016058240555555,0.0186506099999999,-0.4430473692307692,0.0019100838461538,0.2721311475409836,-28.209344262295083,168.34
180594400,0.0,-0.0001068042722222,-0.0072534736666666,0.0015946171111111,0.0268804799999999,-0.439479541025641,0.0013882082051282,0.2719672131147541,-28.21016393442623,168.34
180594400,0.0,-9.833911083333334e-05,-0.0072196397499999,0.0015834101666666,0.03511035,-0.4359117128205128,0.0008663325641025,0.2718032786885246,-28.210983606557377,168.34
180594400,0.0,-8.987394944444445e-05,-0.0071858058333333,0.0015722032222222,0.0433402199999999,-0.4323438846153846,0.0003444569230769,0.2716393442622951,-28.211803278688524,168.34
180594400,0.0,-8.140878805555556e-05,-0.0071519719166666,0.0015609962777777,0.0515700899999999,-0.4287760564102564,-0.0001774187179487,0.2714754098360656,-28.21262295081967,168.34
180594400,0.0,-7.294362666666665e-05,-0.0071181379999999,0.0015497893333333,0.0597999599999999,-0.4252082282051282,-0.0006992943589743,0.2713114754098361,-28.21344262295082,168.34
180594400,0.0,-6.447846527777776e-05,-0.0070843040833333,0.0015385823888888,0.06802983,-0.4216404,-0.00122117,0.2711475409836066,-28.21426229508197,168.34
180594400,0.0,-5.601330388888887e-05,-0.0070504701666666,0.0015273754444444,0.0602972504347826,-0.4052927169565217,-0.0031864034782608,0.2709836065573771,-28.21508196721312,168.34
180594400,0.0,-4.754814249999999e-05,-0.00701663625,0.0015161685,0.0525646708695652,-0.3889450339130435,-0.0051516369565217,0.2708196721311475,-28.21590163934426,168.34
180594400,0.0,-3.90829811111111e-05,-0.0069828023333333,0.0015049615555555,0.0448320913043478,-0.3725973508695652,-0.0071168704347826,0.2706557377049181,-28.21672131147541,168.34
180594400,0.0,-3.061781972222221e-05,-0.0069489684166666,0.0014937546111111,0.0370995117391304,-0.3562496678260869,-0.0090821039130434,0.2704918032786885,-28.21754098360656,168.34
180594400,0.0,-2.2152658333333324e-05,-0.0069151345,0.0014825476666666,0.029366932173913,-0.3399019847826087,-0.0110473373913043,0.270327868852459,-28.218360655737705,168.34
180594400,0.0,-1.3687496944444436e-05,-0.0068813005833333,0.0014713407222222,0.0216343526086956,-0.3235543017391304,-0.0130125708695652,0.2701639344262295,-28.21918032786885,168.34
180594400,0.0,-5.222335555555549e-06,-0.0068474666666666,0.0014601337777777,0.0139017730434782,-0.3072066186956522,-0.014977804347826,0.27,-28.22,168.34
180594400,0.0,3.2428258333333385e-06,-0.00681363275,0.0014489268333333,0.0061691934782608,-0.2908589356521739,-0.0169430378260869,0.27,-28.22142857142857,168.33952380952385
180594400,0.0,1.1707987222222226e-05,-0.0067797988333333,0.0014377198888888,-0.0015633860869565,-0.2745112526086957,-0.0189082713043478,0.27,-28.22285714285714,168.33904761904762
180594400,0.0,2.017314861111112e-05,-0.0067459649166666,0.0014265129444444,-0.0092959656521739,-0.2581635695652174,-0.0208735047826086,0.27,-28.22428571428572,168.33857142857144
180614392,0.0,2.863831e-05,-0.006712131,0.001415306,-0.0170285452173913,-0.2418158865217391,-0.0228387382608695,0.27,-28.22571428571429,168.33809523809524
180614392,0.0,0.0001006265,-0.006594441,0.001490259,-0.0247611247826086,-0.2254682034782609,-0.0248039717391304,0.27,-28.22714285714285,168.33761904761906
180654376,0.0,0.0005761488,-0.002351281,0.001406774,-0.032493704347826,-0.2091205204347826,-0.0267692052173913,0.27,-28.228571428571428,168.33714285714285
180654376,0.0,0.0003624305,-0.002296432,0.001176501,-0.0402262839130434,-0.1927728373913043,-0.0287344386956521,0.27,-28.23,168.33666666666667
180694360,0.0,0.0003568397533333,-0.0021677906333333,0.0011707009666666,-0.0479588634782608,-0.1764251543478261,-0.030699672173913,0.27,-28.23142857142857,168.3361904761905
180694360,0.0,0.0003512490066666,-0.0020391492666666,0.0011649009333333,-0.0556914430434782,-0.1600774713043478,-0.0326649056521739,0.27,-28.232857142857146,168.3357142857143
180694360,0.0,0.00034565826,-0.0019105079,0.0011591009,-0.0634240226086956,-0.1437297882608695,-0.0346301391304347,0.27,-28.234285714285715,168.3352380952381
180694360,0.0,0.0003400675133333,-0.0017818665333333,0.0011533008666666,-0.071156602173913,-0.1273821052173913,-0.0365953726086956,0.27,-28.235714285714284,168.3347619047619
180694360,0.0,0.0003344767666666,-0.0016532251666666,0.0011475008333333,-0.0788891817391304,-0.111034422173913,-0.0385606060869565,0.27,-28.237142857142857,168.33428571428573
180694360,0.0,0.00032888602,-0.0015245838,0.0011417007999999,-0.0866217613043478,-0.0946867391304348,-0.0405258395652173,0.27,-28.23857142857143,168.33380952380952
180694360,0.0,0.0003232952733333,-0.0013959424333333,0.0011359007666666,-0.0943543408695652,-0.0783390560869565,-0.0424910730434782,0.27,-28.24,168.33333333333334
180694360,0.0,0.0003177045266666,-0.0012673010666666,0.0011301007333333,-0.1020869204347826,-0.0619913730434782,-0.0444563065217391,0.27,-28.24142857142857,168.33285714285716
180694360,0.0,0.00031211378,-0.0011386597,0.0011243007,-0.1098195,-0.04564369,-0.04642154,0.27,-28.242857142857144,168.33238095238096
180694360,0.0,0.0003065230333333,-0.0010100183333333,0.0011185006666666,-0.1062833554347826,-0.0475841576086956,-0.0467935097826086,0.27,-28.24428571428572,168.33190476190478
180694360,0.0,0.0003009322866666,-0.0008813769666666,0.0011127006333333,-0.1027472108695652,-0.0495246252173913,-0.0471654795652173,0.27,-28.24571428571429,168.33142857142855
180694360,0.0,0.00029534154,-0.0007527356,0.0011069005999999,-0.0992110663043478,-0.0514650928260869,-0.047537449347826,0.27,-28.24714285714285,168.3309523809524
180694360,0.0,0.0002897507933333,-0.0006240942333333,0.0011011005666666,-0.0956749217391304,-0.0534055604347826,-0.0479094191304347,0.27,-28.248571428571427,168.3304761904762
180694360,0.0,0.0002841600466666,-0.0004954528666666,0.0010953005333333,-0.092138777173913,-0.0553460280434782,-0.0482813889130434,0.27,-28.25,168.33
180694360,0.0,0.0002785693,-0.0003668115,0.0010895005,-0.0886026326086956,-0.0572864956521739,-0.0486533586956521,0.27,-28.25,168.3297619047619
180694360,0.0,0.0002729785533333,-0.0002381701333333,0.0010837004666666,-0.0850664880434782,-0.0592269632608695,-0.0490253284782608,0.27,-28.25,168.32952380952383
180694360,0.0,0.0002673878066666,-0.0001095287666666,0.0010779004333333,-0.0815303434782608,-0.0611674308695652,-0.0493972982608695,0.27,-28.25,168.32928571428573
180694360,0.0,0.00026179706,1.911260000000016e-05,0.0010721004,-0.0779941989130434,-0.0631078984782608,-0.0497692680434782,0.27,-28.25,168.32904761904763
180694360,0.0,0.0002562063133333,0.0001477539666666,0.0010663003666666,-0.0744580543478261,-0.0650483660869565,-0.0501412378260869,0.27,-28.25,168.32880952380953
180694360,0.0,0.0002506155666666,0.0002763953333333,0.0010605003333333,-0.0709219097826087,-0.0669888336956521,-0.0505132076086956,0.27,-28.25,168.32857142857145
180694360,0.0,0.00024502482,0.0004050366999999,0.0010547002999999,-0.0673857652173913,-0.0689293013043478,-0.0508851773913043,0.27,-28.25,168.32833333333335
180694360,0.0,0.0002394340733333,0.0005336780666666,0.0010489002666666,-0.0638496206521739,-0.0708697689130434,-0.051257147173913,0.27,-28.25,168.32809523809524
180694360,0.0,0.0002338433266666,0.0006623194333333,0.0010431002333333,-0.0603134760869565,-0.0728102365217391,-0.0516291169565217,0.27,-28.25,168.32785714285714
180694360,0.0,0.0002282525799999,0.0007909608,0.0010373002,-0.0567773315217391,-0.0747507041304347,-0.0520010867391304,0.27,-28.25,168.32761904761907
180694360,0.0,0.0002226618333333,0.0009196021666666,0.0010315001666666,-0.0532411869565217,-0.0766911717391304,-0.0523730565217391,0.27,-28.25,168.32738095238096
180694360,0.0,0.0002170710866666,0.0010482435333333,0.0010257001333333,-0.0497050423913043,-0.078631639347826,-0.0527450263043478,0.27,-28.25,168.32714285714286
180694360,0.0,0.00021148034,0.0011768849,0.0010199000999999,-0.0461688978260869,-0.0805721069565217,-0.0531169960869565,0.27,-28.25,168.32690476190476
180694360,0.0,0.0002058895933333,0.0013055262666666,0.0010141000666666,-0.0426327532608695,-0.0825125745652173,-0.0534889658695652,0.27,-28.25,168.32666666666668
180694360,0.0,0.0002002988466666,0.0014341676333333,0.0010083000333333,-0.0390966086956521,-0.084453042173913,-0.0538609356521739,0.27,-28.25,168.32642857142858
180694360,0.0,0.0001947081,0.001562809,0.0010025,-0.0355604641304347,-0.0863935097826087,-0.0542329054347826,0.27,-28.25,168.32619047619048
180694360,0.0,0.000154085465,0.00153074675,0.00100378525,-0.0320243195652173,-0.0883339773913043,-0.0546048752173913,0.27,-28.25,168.32595238095237
180694360,0.0,0.00011346283,0.0014986845,0.0010050705,-0.028488175,-0.090274445,-0.0549768449999999,0.27,-28.25,168.3257142857143
180694360,0.0,7.2840195e-05,0.00146662225,0.00100635575,-0.0249520304347826,-0.0922149126086956,-0.0553488147826086,0.27,-28.25,168.3254761904762
180694360,0.0,3.221756e-05,0.00143456,0.001007641,-0.0214158858695652,-0.0941553802173913,-0.0557207845652173,0.27,-28.25,168.3252380952381
180694360,0.0,0.00024997504,0.0015689453333333,0.0009606058666666,-0.0178797413043478,-0.0960958478260869,-0.056092754347826,0.27,-28.25,168.325
180714352,0.0,0.00046773252,0.0017033306666666,0.0009135707333333,-0.0143435967391304,-0.0980363154347826,-0.0564647241304347,0.27,-28.25,168.3247619047619
180734344,0.0,0.00068549,0.001837716,0.0008665356,-0.010807452173913,-0.0999767830434782,-0.0568366939130434,0.27,-28.25,168.3245238095238
180734344,0.0,0.0005345762,0.001766603,0.0008422209,-0.0072713076086956,-0.1019172506521739,-0.0572086636956521,0.27,-28.25,168.3242857142857
180774328,0.0,0.001487608,0.002897009,0.0007429387,-0.0037351630434782,-0.1038577182608695,-0.0575806334782608,0.27,-28.25,168.32404761904763
180774328,0.0,0.0014898,0.002553582,0.0006802396,-0.0001990184782608,-0.1057981858695652,-0.0579526032608695,0.27,-28.25,168.32380952380953
180794320,0.0,0.0014736541916666,0.0025894278055555,0.0006801555527777,0.0033371260869565,-0.1077386534782608,-0.0583245730434782,0.27,-28.25,168.32357142857143
180794320,0.0,0.0014575083833333,0.0026252736111111,0.0006800715055555,0.0068732706521739,-0.1096791210869565,-0.0586965428260869,0.27,-28.25,168.32333333333332
180794320,0.0,0.001441362575,0.0026611194166666,0.0006799874583333,0.0104094152173913,-0.1116195886956521,-0.0590685126086956,0.27,-28.25,168.32309523809525
180794320,0.0,0.0014252167666666,0.0026969652222222,0.0006799034111111,0.0139455597826086,-0.1135600563043478,-0.0594404823913043,0.27,-28.25,168.32285714285717
180794320,0.0,0.0014090709583333,0.0027328110277777,0.0006798193638888,0.017481704347826,-0.1155005239130434,-0.059812452173913,0.27,-28.25,168.32261904761904
180794320,0.0,0.00139292515,0.0027686568333333,0.0006797353166666,0.0210178489130434,-0.1174409915217391,-0.0601844219565217,0.27,-28.25,168.32238095238094
180794320,0.0,0.0013767793416666,0.0028045026388888,0.0006796512694444,0.0245539934782608,-0.1193814591304347,-0.0605563917391304,0.27,-28.25,168.32214285714286
180794320,0.0,0.0013606335333333,0.0028403484444444,0.0006795672222222,0.0280901380434782,-0.1213219267391304,-0.0609283615217391,0.27,-28.25,168.32190476190476
180794320,0.0,0.0013444877249999,0.00287619425,0.000679483175,0.0316262826086956,-0.123262394347826,-0.0613003313043478,0.27,-28.25,168.32166666666666
180794320,0.0,0.0013283419166666,0.0029120400555555,0.0006793991277777,0.035162427173913,-0.1252028619565217,-0.0616723010869565,0.27,-28.25,168.32142857142856
180794320,0.0,0.0013121961083333,0.0029478858611111,0.0006793150805555,0.0386985717391304,-0.1271433295652174,-0.0620442708695652,0.27,-28.25,168.32119047619048
180794320,0.0,0.0012960502999999,0.0029837316666666,0.0006792310333333,0.0422347163043478,-0.129083797173913,-0.0624162406521739,0.27,-28.25,168.32095238095238
180794320,0.0,0.0012799044916666,0.0030195774722222,0.0006791469861111,0.0457708608695652,-0.1310242647826087,-0.0627882104347826,0.27,-28.25,168.32071428571427
180794320,0.0,0.0012637586833333,0.0030554232777777,0.0006790629388888,0.0493070054347826,-0.1329647323913043,-0.0631601802173913,0.27,-28.25,168.32047619047617
180794320,0.0,0.001247612875,0.0030912690833333,0.0006789788916666,0.05284315,-0.1349052,-0.06353215,0.27,-28.25,168.3202380952381
180794320,0.0,0.0012314670666666,0.0031271148888888,0.0006788948444444,0.0503642904166666,-0.1291585875,-0.0637217729166666,0.27,-28.25,168.32
180794320,0.0,0.0012153212583333,0.0031629606944444,0.0006788107972222,0.0478854308333333,-0.123411975,-0.0639113958333333,0.27,-28.25,168.31959999999998
180794320,0.0,0.00119917545,0.0031988065,0.00067872675,0.04540657125,-0.1176653625,-0.06410101875,0.27,-28.25,168.3192
180794320,0.0,0.0011830296416666,0.0032346523055555,0.0006786427027777,0.0429277116666666,-0.11191875,-0.0642906416666666,0.27,-28.25,168.31879999999998
180794320,0.0,0.0011668838333333,0.0032704981111111,0.0006785586555555,0.0404488520833333,-0.1061721375,-0.0644802645833333,0.27,-28.25,168.3184
180794320,0.0,0.001150738025,0.0033063439166666,0.0006784746083333,0.0379699924999999,-0.100425525,-0.0646698875,0.27,-28.25,168.31799999999998
180794320,0.0,0.0011345922166666,0.0033421897222222,0.0006783905611111,0.0354911329166666,-0.0946789124999999,-0.0648595104166666,0.27,-28.25,168.3176
180794320,0.0,0.0011184464083333,0.0033780355277777,0.0006783065138888,0.0330122733333333,-0.0889322999999999,-0.0650491333333333,0.27,-28.25,168.3172
180794320,0.0,0.0011023006,0.0034138813333333,0.0006782224666666,0.03053341375,-0.0831856875,-0.06523875625,0.27,-28.25,168.3168
