Time,Status,BARO_Alt,BARO_Press,BARO_Temp,CTUN_Alt,CTUN_DAlt,POS_Alt
832221145,0.0,74.00814571428572,93997.79964285716,30.91,74.1314275,74.15401750000001,632.2029032258064
832221145,0.0,74.00286714285714,93997.85642857142,30.91,74.12518625,74.14776625,632.198064516129
832221145,0.0,73.99758857142858,93997.91321428573,30.91,74.118945,74.141515,632.1932258064516
832221145,0.0,73.99231,93997.97,30.91,74.11270375,74.13526375000001,632.1883870967741
832221145,0.0,74.0009775,93997.9075,30.91,74.10646249999999,74.1290125,632.1835483870967
832221145,0.0,74.009645,93997.845,30.91,74.10022125,74.12276125000001,632.1787096774193
832221145,0.0,74.01831250000001,93997.7825,30.91,74.09398,74.11651,632.1738709677419
832221145,0.0,74.02698000000001,93997.72,30.91,74.08773875,74.11025875,632.1690322580645
832221145,0.0,74.03564750000001,93997.6575,30.91,74.0814975,74.10400750000001,632.1641935483871
832221145,0.0,74.04431500000001,93997.595,30.91,74.07525625,74.09775625,632.1593548387096
832221145,0.0,74.0529825,93997.5325,30.91,74.069015,74.09150500000001,632.1545161290322
832221145,0.0,74.06165,93997.47,30.91,74.06277374999999,74.08525375,632.1496774193548
832221145,0.0,74.0703175,93997.4075,30.91,74.0565325,74.0790025,632.1448387096774
832221145,0.0,74.078985,93997.345,30.91,74.05029125,74.07275125000001,632.14
832221145,0.0,74.0876525,93997.2825,30.91,74.04405,74.0665,632.135
832221145,0.0,74.09632,93997.22,30.91,74.04034425,74.06274925000001,632.13
832221145,0.0,74.0916720754717,93997.26339622642,30.910188679245284,74.0366385,74.0589985,632.125
832221145,0.0,74.0870241509434,93997.30679245284,30.910377358490567,74.03293275,74.05524775,632.12
832221145,0.0,74.0823762264151,93997.35018867924,30.910566037735848,74.02922699999999,74.05149700000001,632.115
832221145,0.0,74.0777283018868,93997.39358490566,30.91075471698113,74.02552125,74.04774625,632.11
832221145,0.0,74.0730803773585,93997.43698113208,30.91094339622641,74.0218155,74.04399550000001,632.105
832221145,0.0,74.0684324528302,93997.48037735849,30.9111320754717,74.01810975,74.04024475,632.1
832221145,0.0,74.0637845283019,93997.52377358492,30.911320754716986,74.014404,74.036494,632.095
832221145,0.0,74.0591366037736,93997.56716981131,30.911509433962262,74.01069825,74.03274325000001,632.09
832221145,0.0,74.05448867924528,93997.61056603774,30.911698113207542,74.0069925,74.0289925,632.085
832221145,0.0,74.04984075471698,93997.65396226416,30.91188679245283,74.00328675,74.02524175,632.08
832221145,0.0,74.04519283018868,93997.69735849056,30.91207547169812,73.999581,74.021491,632.075
832221145,0.0,74.04054490566038,93997.740754717,30.9122641509434,73.99587525,74.01774025,632.07
832221145,0.0,74.03589698113208,93997.7841509434,30.91245283018868,73.9921695,74.01398950000001,632.065
832221145,0.0,74.03124905660378,93997.8275471698,30.912641509433964,73.98846375,74.01023875,632.06
832221145,0.0,74.02660113207547,93997.87094339622,30.912830188679244,73.984758,74.006488,632.055
832221145,0.0,74.02195320754717,93997.91433962264,30.913018867924528,73.98105225,74.00273725000001,632.05
832221145,0.0,74.01730528301887,93997.95773584906,30.91320754716981,73.9773465,73.9989865,632.045
832241137,0.0,74.01265735849057,93998.00113207549,30.91339622641509,73.97364075,73.99523575,632.04
832241137,0.0,74.00800943396227,93998.04452830188,30.91358490566038,73.96993499999999,73.99148500000001,632.035
832281121,0.0,74.00336150943397,93998.0879245283,30.913773584905663,73.96622925,73.98773425,632.03
832281121,0.0,73.99871358490566,93998.13132075472,30.913962264150943,73.9625235,73.98398350000001,632.025
832321105,0.0,73.99406566037736,93998.17471698111,30.914150943396223,73.95881775,73.98023275,632.02
832321105,0.0,73.98941773584906,93998.21811320756,30.91433962264151,73.955112,73.976482,632.015
832321105,0.0,73.98476981132076,93998.26150943396,30.9145283018868,73.95140625,73.97273125000001,632.01
832321105,0.0,73.98012188679246,93998.30490566038,30.91471698113208,73.9477005,73.9689805,632.005
832321105,0.0,73.97547396226416,93998.3483018868,30.91490566037736,73.94399475,73.96522975,632.0
832321105,0.0,73.97082603773585,93998.3916981132,30.91509433962264,73.940289,73.961479,631.995
832321105,0.0,73.96617811320755,93998.43509433964,30.915283018867925,73.93658325,73.95772825,631.99
832321105,0.0,73.96153018867925,93998.47849056603,30.91547169811321,73.9328775,73.95397750000001,631.9872222222223
832321105,0.0,73.95688226415095,93998.52188679246,30.91566037735849,73.92917175,73.95022675,631.9844444444444
832321105,0.0,73.95223433962265,93998.56528301888,30.915849056603776,73.925466,73.946476,631.9816666666667
832321105,0.0,73.94758641509435,93998.60867924528,30.91603773584906,73.92176025,73.94272525000001,631.978888888889
832321105,0.0,73.94293849056604,93998.6520754717,30.91622641509434,73.9180545,73.9389745,631.9761111111111
832321105,0.0,73.93829056603774,93998.69547169813,30.916415094339623,73.91434875,73.93522375,631.9733333333334
832321105,0.0,73.93364264150944,93998.73886792452,30.916603773584907,73.910643,73.93147300000001,631.9705555555556
832321105,0.0,73.92899471698114,93998.78226415094,30.91679245283019,73.90693725,73.92772225,631.9677777777778
832321105,0.0,73.92434679245284,93998.82566037736,30.91698113207548,73.9032315,73.92397150000001,631.965
832321105,0.0,73.91969886792454,93998.86905660378,30.91716981132076,73.89952575,73.92022075,631.9622222222222
832321105,0.0,73.91505094339622,93998.9124528302,30.91735849056604,73.89582,73.91647,631.9594444444444
832321105,0.0,73.91040301886792,93998.9558490566,30.91754716981132,73.89197948717948,73.91262282051282,631.9566666666667
832321105,0.0,73.90575509433963,93998.99924528302,30.917735849056605,73.88813897435898,73.90877564102564,631.9538888888889
832321105,0.0,73.90110716981133,93999.04264150944,30.91792452830189,73.88429846153846,73.90492846153846,631.9511111111111
832321105,0.0,73.89645924528303,93999.08603773583,30.91811320754717,73.88045794871795,73.90108128205128,631.9483333333334
832321105,0.0,73.89181132075473,93999.12943396228,30.918301886792456,73.87661743589743,73.89723410256411,631.9455555555555
832321105,0.0,73.88716339622641,93999.17283018868,30.918490566037736,73.87277692307693,73.89338692307693,631.9427777777778
832321105,0.0,73.88251547169811,93999.2162264151,30.91867924528302,73.86893641025641,73.88953974358975,631.94
832321105,0.0,73.87786754716981,93999.25962264152,30.918867924528303,73.86509589743589,73.88569256410257,631.9372222222222
832321105,0.0,73.87321962264151,93999.30301886793,30.919056603773587,73.86125538461539,73.88184538461539,631.9344444444445
832321105,0.0,73.86857169811321,93999.34641509436,30.91924528301887,73.85741487179487,73.87799820512821,631.9316666666667
832321105,0.0,73.86392377358492,93999.38981132075,30.919433962264154,73.85357435897436,73.87415102564103,631.9288888888889
832321105,0.0,73.8592758490566,93999.43320754718,30.919622641509434,73.84973384615384,73.87030384615385,631.9261111111111
832321105,0.0,73.8546279245283,93999.47660377358,30.91981132075472,73.84589333333334,73.86645666666666,631.9233333333334
832321105,0.0,73.84998,93999.52,30.92,73.84205282051282,73.86260948717948,631.9205555555556
832321105,0.0,74.0799,93997.4,30.91,73.8382123076923,73.85876230769232,631.9177777777778
832321105,0.0,74.05398799999999,93997.65466666664,30.910666666666668,73.8343717948718,73.85491512820514,631.915
832321105,0.0,74.028076,93997.90933333331,30.91133333333333,73.83053128205128,73.85106794871795,631.9122222222222
832321105,0.0,74.002164,93998.164,30.912,73.82669076923077,73.84722076923077,631.9094444444445
832361089,0.0,73.976252,93998.41866666666,30.912666666666667,73.82285025641025,73.84337358974359,631.9066666666666
832361089,0.0,73.95034,93998.67333333332,30.91333333333333,73.81900974358975,73.83952641025641,631.9038888888889
832401073,0.0,73.92442799999999,93998.928,30.914,73.81516923076923,73.83567923076923,631.9011111111112
832401073,0.0,73.898516,93999.18266666666,30.91466666666667,73.81132871794871,73.83183205128205,631.8983333333333
832401073,0.0,73.872604,93999.43733333334,30.915333333333333,73.8074882051282,73.82798487179487,631.8955555555556
832401073,0.0,73.846692,93999.692,30.916,73.80364769230769,73.82413769230769,631.8927777777778
832421065,0.0,73.82078,93999.94666666668,30.916666666666668,73.79980717948717,73.82029051282052,631.89
832421065,0.0,73.794868,94000.20133333332,30.91733333333333,73.79596666666666,73.81644333333334,631.8872222222222
832421065,0.0,73.768956,94000.456,30.918000000000003,73.79212615384616,73.81259615384616,631.8844444444445
832421065,0.0,73.743044,94000.71066666668,30.918666666666667,73.78828564102564,73.80874897435898,631.8816666666667
832421065,0.0,73.717132,94000.96533333334,30.91933333333333,73.78444512820512,73.8049017948718,631.8788888888889
832421065,0.0,73.69122,94001.22,30.92,73.7806046153846,73.80105461538461,631.8761111111112
832421065,0.0,73.743225,94000.845,30.92,73.7767641025641,73.79720743589743,631.8733333333333
832421065,0.0,73.79523,94000.47,30.92,73.77292358974358,73.79336025641025,631.8705555555556
832421065,0.0,73.79424295081968,94000.48032786883,30.92,73.76908307692307,73.78951307692307,631.8677777777779
832421065,0.0,73.79325590163934,94000.49065573773,30.92,73.76524256410256,73.78566589743589,631.865
832421065,0.0,73.79226885245902,94000.50098360656,30.92,73.76140205128205,73.78181871794872,631.8622222222223
832421065,0.0,73.7912818032787,94000.5113114754,30.92,73.75756153846153,73.77797153846154,631.8594444444444
832421065,0.0,73.79029475409837,94000.52163934428,30.92,73.75372102564101,73.77412435897436,631.8566666666667
832421065,0.0,73.78930770491803,94000.53196721312,30.92,73.74988051282051,73.77027717948718,631.853888888889
832421065,0.0,73.7883206557377,94000.54229508196,30.92,73.74604,73.76643,631.8511111111111
832421065,0.0,73.78733360655738,94000.55262295084,30.92,73.74264227272727,73.76302022727273,631.8483333333334
832421065,0.0,73.78634655737706,94000.56295081969,30.92,73.73924454545454,73.75961045454545,631.8455555555556
832421065,0.0,73.78535950819672,94000.57327868852,30.92,73.73584681818181,73.75620068181819,631.8427777777778
832421065,0.0,73.7843724590164,94000.58360655738,30.92,73.73244909090909,73.7527909090909,631.84
832421065,0.0,73.78338540983607,94000.59393442624,30.92,73.72905136363636,73.74938113636364,631.8368085106383
832421065,0.0,73.78239836065575,94000.60426229508,30.92,73.72565363636363,73.74597136363636,631.8336170212766
832421065,0.0,73.78141131147541,94000.61459016394,30.92,73.7222559090909,73.74256159090909,631.8304255319149
832421065,0.0,73.78042426229509,94000.6249180328,30.92,73.71885818181818,73.73915181818182,631.8272340425532
832421065,0.0,73.77943721311476,94000.63524590163,30.92,73.71546045454545,73.73574204545454,631.8240425531915
832421065,0.0,73.77845016393444,94000.6455737705,30.92,73.71206272727272,73.73233227272728,631.8208510638299
832421065,0.0,73.7774631147541,94000.65590163934,30.92,73.708665,73.7289225,631.8176595744682
832421065,0.0,73.77647606557377,94000.6662295082,30.92,73.70526727272727,73.72551272727273,631.8144680851065
832421065,0.0,73.77548901639345,94000.67655737704,30.92,73.70186954545454,73.72210295454545,631.8112765957447
832421065,0.0,73.77450196721311,94000.6868852459,30.92,73.69847181818182,73.71869318181818,631.808085106383
832421065,0.0,73.77351491803279,94000.69721311476,30.92,73.69507409090909,73.71528340909092,631.8048936170213
832421065,0.0,73.77252786885246,94000.7075409836,30.92,73.69167636363636,73.71187363636363,631.8017021276596
832421065,0.0,73.77154081967214,94000.71786885246,30.92,73.68827863636363,73.70846386363637,631.7985106382979
832421065,0.0,73.7705537704918,94000.72819672132,30.92,73.68488090909091,73.70505409090909,631.7953191489362
832441057,0.0,73.76956672131148,94000.73852459015,30.92,73.68148318181818,73.70164431818182,631.7921276595745
832441057,0.0,73.76857967213115,94000.74885245902,30.92,73.67808545454545,73.69823454545454,631.7889361702128
832481041,0.0,73.76759262295083,94000.75918032788,30.92,73.67468772727273,73.69482477272727,631.785744680851
832481041,0.0,73.76660557377049,94000.76950819672,30.92,73.67129,73.691415,631.7825531914895
832481041,0.0,73.76561852459017,94000.77983606556,30.92,73.66789227272727,73.68800522727273,631.7793617021277
832521025,0.0,73.76463147540984,94000.79016393443,30.92,73.66449454545455,73.68459545454546,631.776170212766
832521025,0.0,73.76364442622952,94000.80049180328,30.92,73.66109681818182,73.68118568181818,631.7729787234043
832521025,0.0,73.76265737704918,94000.81081967212,30.92,73.65769909090909,73.67777590909091,631.7697872340426
832521025,0.0,73.76167032786886,94000.821147541,30.92,73.65430136363636,73.67436613636363,631.7665957446809
832521025,0.0,73.76068327868853,94000.83147540984,30.92,73.65090363636364,73.67095636363636,631.7634042553192
832521025,0.0,73.75969622950821,94000.84180327869,30.92,73.64750590909091,73.66754659090908,631.7602127659575
832521025,0.0,73.75870918032787,94000.85213114756,30.92,73.64410818181818,73.66413681818182,631.7570212765958
832521025,0.0,73.75772213114755,94000.8624590164,30.92,73.64071045454546,73.66072704545455,631.753829787234
832521025,0.0,73.75673508196722,94000.87278688524,30.92,73.63731272727273,73.65731727272727,631.7506382978723
832521025,0.0,73.7557480327869,94000.8831147541,30.92,73.633915,73.6539075,631.7474468085106
832521025,0.0,73.75476098360656,94000.89344262295,30.92,73.63051727272727,73.65049772727272,631.744255319149
832521025,0.0,73.75377393442623,94000.9037704918,30.92,73.62711954545455,73.64708795454546,631.7410638297873
832521025,0.0,73.75278688524591,94000.91409836066,30.92,73.62372181818182,73.64367818181817,631.7378723404256
832521025,0.0,73.75179983606557,94000.92442622953,30.92,73.6203240909091,73.64026840909091,631.7346808510639
832521025,0.0,73.75081278688525,94000.93475409836,30.92,73.61692636363637,73.63685863636364,631.7314893617022
832521025,0.0,73.74982573770492,94000.94508196722,30.92,73.61352863636364,73.63344886363636,631.7282978723405
832521025,0.0,73.7488386885246,94000.95540983608,30.92,73.61013090909091,73.6300390909091,631.7251063829788
832521025,0.0,73.74785163934426,94000.96573770492,30.92,73.60673318181819,73.62662931818181,631.721914893617
832521025,0.0,73.74686459016394,94000.97606557378,30.92,73.60333545454546,73.62321954545455,631.7187234042553
832521025,0.0,73.74587754098361,94000.98639344262,30.92,73.59993772727273,73.61980977272727,631.7155319148936
832521025,0.0,73.74489049180329,94000.99672131149,30.92,73.59654,73.6164,631.7123404255319
832521025,0.0,73.74390344262295,94001.00704918032,30.92,73.59199818181818,73.61185333333333,631.7091489361702
832521025,0.0,73.74291639344263,94001.01737704918,30.92,73.58745636363636,73.60730666666666,631.7059574468086
832521025,0.0,73.7419293442623,94001.02770491804,30.92,73.58291454545454,73.60276,631.7027659574469
832521025,0.0,73.74094229508198,94001.03803278688,30.92,73.57837272727274,73.59821333333333,631.6995744680852
832521025,0.0,73.73995524590164,94001.04836065574,30.92,73.57383090909092,73.59366666666666,631.6963829787235
832521025,0.0,73.73896819672132,94001.0586885246,30.92,73.5692890909091,73.58912,631.6931914893618
832521025,0.0,73.73798114754099,94001.06901639343,30.92,73.56474727272727,73.58457333333332,631.69
832521025,0.0,73.73699409836067,94001.0793442623,30.92,73.56020545454545,73.58002666666667,631.682105263158
832521025,0.0,73.73600704918033,94001.08967213116,30.92,73.55566363636363,73.57548,631.6742105263158
832521025,0.0,73.73502,94001.1,30.92,73.55112181818183,73.57093333333333,631.6663157894737
832521025,0.0,73.67115333333334,94001.66666666669,30.92,73.54658,73.56638666666666,631.6584210526316
832521025,0.0,73.60728666666667,94002.23333333334,30.92,73.54203818181819,73.56184,631.6505263157895
832521025,0.0,73.54342,94002.8,30.92,73.53749636363636,73.55729333333333,631.6426315789474
832521025,0.0,73.53439777777777,94002.91148148148,30.92,73.53295454545454,73.55274666666666,631.6347368421053
832531021,0.0,73.52537555555556,94003.02296296296,30.92,73.52841272727272,73.5482,631.6268421052632
832561009,0.0,73.51635333333333,94003.13444444444,30.92,73.5238709090909,73.54365333333332,631.6189473684211
832561009,0.0,73.50733111111111,94003.24592592592,30.92,73.5193290909091,73.53910666666667,631.6110526315789
832600993,0.0,73.49830888888889,94003.3574074074,30.92,73.51478727272728,73.53456,631.6031578947368
832600993,0.0,73.48928666666666,94003.46888888888,30.92,73.51024545454545,73.53001333333333,631.5952631578947
832600993,0.0,73.48026444444444,94003.58037037036,30.92,73.50570363636363,73.52546666666666,631.5873684210526
832600993,0.0,73.47124222222222,94003.69185185184,30.92,73.50116181818181,73.52091999999999,631.5794736842105
832620985,0.0,73.46222,94003.80333333332,30.92,73.49662,73.51637333333333,631.5715789473684
832620985,0.0,73.45319777777777,94003.9148148148,30.92,73.49207818181817,73.51182666666666,631.5636842105263
832620985,0.0,73.44417555555555,94004.0262962963,30.92,73.48753636363637,73.50728,631.5557894736842
832620985,0.0,73.43515333333333,94004.13777777778,30.92,73.48299454545455,73.50273333333332,631.5478947368421
832620985,0.0,73.4261311111111,94004.24925925926,30.92,73.47845272727272,73.49818666666667,631.54
832620985,0.0,73.41710888888889,94004.36074074074,30.92,73.4739109090909,73.49364,631.536875
832620985,0.0,73.40808666666666,94004.47222222222,30.92,73.46936909090908,73.48909333333333,631.5337499999999
832620985,0.0,73.39906444444445,94004.5837037037,30.92,73.46482727272726,73.48454666666666,631.530625
832620985,0.0,73.39004222222222,94004.6951851852,30.92,73.46028545454546,73.47999999999999,631.5274999999999
832620985,0.0,73.38101999999999,94004.80666666669,30.92,73.45574363636364,73.47545333333333,631.524375
832620985,0.0,73.37199777777778,94004.91814814816,30.92,73.45120181818181,73.47090666666666,631.52125
832620985,0.0,73.36297555555555,94005.02962962964,30.92,73.44666,73.46636,631.5181249999999
832620985,0.0,73.35395333333334,94005.14111111112,30.92,73.44410389830507,73.46381728813559,631.515
832620985,0.0,73.34493111111111,94005.2525925926,30.92,73.44154779661017,73.46127457627118,631.5118749999999
832620985,0.0,73.33590888888888,94005.36407407408,30.92,73.43899169491525,73.45873186440677,631.50875
832620985,0.0,73.32688666666667,94005.47555555556,30.92,73.43643559322034,73.45618915254236,631.505625
832620985,0.0,73.31786444444444,94005.58703703704,30.92,73.43387949152542,73.45364644067796,631.5024999999999
832620985,0.0,73.30884222222222,94005.69851851852,30.92,73.43132338983051,73.45110372881355,631.499375
832620985,0.0,73.29982,94005.81,30.92,73.42876728813559,73.44856101694914,631.4962499999999
832620985,0.0,73.31624166666666,94005.57166666668,30.92,73.42621118644067,73.44601830508473,631.493125
832620985,0.0,73.33266333333333,94005.33333333331,30.92,73.42365508474576,73.44347559322033,631.49
832620985,0.0,73.349085,94005.095,30.92,73.42109898305084,73.44093288135593,631.4868749999999
832620985,0.0,73.36550666666666,94004.85666666667,30.92,73.41854288135593,73.43839016949153,631.48375
832620985,0.0,73.38192833333332,94004.61833333332,30.92,73.41598677966101,73.43584745762712,631.4806249999999
832620985,0.0,73.39835,94004.38,30.92,73.4134306779661,73.43330474576271,631.4775
832620985,0.0,73.39333199999999,94004.434,30.92,73.41087457627118,73.4307620338983,631.474375
832620985,0.0,73.388314,94004.488,30.92,73.40831847457626,73.4282193220339,631.4712499999999
832620985,0.0,73.383296,94004.542,30.92,73.40576237288136,73.42567661016949,631.468125
832620985,0.0,73.378278,94004.596,30.92,73.40320627118643,73.42313389830508,631.4649999999999
832620985,0.0,73.37325999999999,94004.65,30.92,73.40065016949153,73.42059118644067,631.461875
832620985,0.0,73.368242,94004.704,30.92,73.3980940677966,73.41804847457627,631.45875
832620985,0.0,73.363224,94004.758,30.92,73.39553796610168,73.41550576271186,631.4556249999999
832620985,0.0,73.358206,94004.812,30.92,73.39298186440678,73.41296305084745,631.4525
832640977,0.0,73.35318799999999,94004.866,30.92,73.39042576271186,73.41042033898304,631.449375
832640977,0.0,73.34817,94004.92,30.92,73.38786966101695,73.40787762711864,631.44625
832680961,0.0,73.343152,94004.974,30.92,73.38531355932203,73.40533491525423,631.443125
832680961,0.0,73.338134,94005.028,30.92,73.38275745762712,73.40279220338982,631.4399999999999
832720945,0.0,73.33311599999999,94005.082,30.92,73.3802013559322,73.40024949152541,631.436875
832720945,0.0,73.328098,94005.136,30.92,73.37764525423728,73.39770677966101,631.43375
832720945,0.0,73.32308,94005.19,30.92,73.37508915254237,73.3951640677966,631.430625
832720945,0.0,73.318062,94005.244,30.92,73.37253305084745,73.39262135593219,631.4275
832720945,0.0,73.31304399999999,94005.298,30.92,73.36997694915254,73.3900786440678,631.4243749999999
832720945,0.0,73.308026,94005.352,30.92,73.36742084745762,73.38753593220339,631.42125
832720945,0.0,73.303008,94005.406,30.92,73.36486474576272,73.38499322033898,631.418125
832720945,0.0,73.29799,94005.46,30.92,73.3623086440678,73.38245050847458,631.415
832720945,0.0,73.29297199999999,94005.514,30.92,73.35975254237287,73.37990779661017,631.411875
832720945,0.0,73.287954,94005.568,30.92,73.35719644067797,73.37736508474576,631.4087499999999
832720945,0.0,73.282936,94005.622,30.92,73.35464033898305,73.37482237288135,631.405625
832720945,0.0,73.277918,94005.676,30.92,73.35208423728814,73.37227966101695,631.4025
832720945,0.0,73.27289999999999,94005.73,30.92,73.34952813559322,73.36973694915254,631.399375
832720945,0.0,73.267882,94005.784,30.92,73.34697203389831,73.36719423728813,631.39625
832720945,0.0,73.26286400000001,94005.838,30.92,73.34441593220339,73.36465152542372,631.3931249999999
832720945,0.0,73.257846,94005.892,30.92,73.34185983050847,73.36210881355932,631.39
832720945,0.0,73.252828,94005.946,30.92,73.33930372881356,73.35956610169491,631.38625
832720945,0.0,73.24781,94006.0,30.92,73.33674762711864,73.3570233898305,631.3824999999999
832720945,0.0,73.13012,94007.64,30.92,73.33419152542373,73.3544806779661,631.37875
832720945,0.0,73.13072073170733,94007.63365853658,30.92,73.33163542372881,73.35193796610169,631.375
832720945,0.0,73.13132146341464,94007.62731707316,30.92,73.32907932203389,73.34939525423728,631.37125
832720945,0.0,73.13192219512196,94007.62097560977,30.92,73.32652322033898,73.34685254237287,631.3675
832720945,0.0,73.13252292682927,94007.61463414636,30.92,73.32396711864406,73.34430983050846,631.36375
832720945,0.0,73.13312365853659,94007.60829268293,30.92,73.32141101694916,73.34176711864406,631.36
832720945,0.0,73.13372439024391,94007.6019512195,30.92,73.31885491525424,73.33922440677966,631.35625
832720945,0.0,73.13432512195122,94007.5956097561,30.92,73.31629881355933,73.33668169491526,631.3525
832720945,0.0,73.13492585365854,94007.58926829268,30.92,73.3137427118644,73.33413898305085,631.34875
832720945,0.0,73.13552658536585,94007.58292682927,30.92,73.31118661016949,73.33159627118644,631.345
832720945,0.0,73.13612731707317,94007.57658536584,30.92,73.30863050847458,73.32905355932203,631.34125
832720945,0.0,73.1367280487805,94007.57024390245,30.92,73.30607440677966,73.32651084745763,631.3375
832720945,0.0,73.1373287804878,94007.56390243904,30.92,73.30351830508475,73.32396813559322,631.33375
832720945,0.0,73.13792951219513,94007.5575609756,30.92,73.30096220338983,73.32142542372881,631.33
832720945,0.0,73.13853024390245,94007.5512195122,30.92,73.29840610169492,73.3188827118644,631.32625
832720945,0.0,73.13913097560976,94007.54487804878,30.92,73.29585,73.31634,631.3225
832720945,0.0,73.13973170731708,94007.53853658536,30.92,73.2898536,73.3103388,631.31875
832760929,0.0,73.14033243902439,94007.53219512197,30.92,73.2838572,73.3043376,631.315
832760929,0.0,73.14093317073171,94007.52585365852,30.92,73.2778608,73.2983364,631.31125
832800913,0.0,73.14153390243904,94007.51951219513,30.92,73.2718644,73.2923352,631.3075
832800913,0.0,73.14213463414634,94007.5131707317,30.92,73.265868,73.286334,631.30375
832800913,0.0,73.14273536585367,94007.5068292683,30.92,73.2598716,73.2803328,631.3
832800913,0.0,73.14333609756098,94007.50048780488,30.92,73.2538752,73.2743316,631.29625
832820905,0.0,73.1439368292683,94007.49414634149,30.92,73.2478788,73.2683304,631.2925
832820905,0.0,73.14453756097562,94007.48780487804,30.92,73.2418824,73.2623292,631.28875
832820905,0.0,73.14513829268293,94007.48146341465,30.92,73.235886,73.256328,631.285
