Time,Status,IMU_AccX,IMU_AccY,IMU_AccZ,IMU_GyrX,IMU_GyrY,IMU_GyrZ,VIBE_VibeX,VIBE_VibeY,VIBE_VibeZ
205289518,0.0,-3.099223570588235,-0.0441066769411764,-10.102403176470588,0.0798903712941176,0.2851235770588235,0.0088856506705881,0.0503339404374999,0.0057196238062499,0.0481126898124999
205289518,0.0,-3.0981717529411763,-0.0440917807058823,-10.103423882352942,0.0800461104705882,0.2849746552941176,0.0089090611529411,0.0503742054999999,0.0057167908499999,0.0481615404999999
205289518,0.0,-3.097119935294117,-0.0440768844705882,-10.104444588235296,0.0802018496470588,0.2848257335294117,0.008932471635294,0.0504144705624999,0.0057139578937499,0.0482103911874999
205289518,0.0,-3.0960681176470586,-0.0440619882352941,-10.105465294117648,0.0803575888235294,0.2846768117647059,0.008955882117647,0.050454735625,0.0057111249375,0.048259241875
205289518,0.0,-3.1048332647058823,-0.0441861235294117,-10.096959411764706,0.0790597623529411,0.2859178264705882,0.0087607947647058,0.0501191934375,0.00573473290625,0.0478521528125
205289518,0.0,-3.1030802352941174,-0.0441612964705882,-10.098660588235294,0.0793193276470588,0.2856696235294118,0.0087998122352941,0.050186301875,0.0057300113125,0.047933570625
205289518,0.0,-3.101327205882353,-0.0441364694117647,-10.100361764705882,0.0795788929411764,0.2854214205882353,0.0088388297058823,0.0502534103125,0.00572528971875,0.0480149884374999
205289518,0.0,-3.099574176470588,-0.0441116423529411,-10.10206294117647,0.0798384582352941,0.2851732176470588,0.0088778471764705,0.05032051875,0.005720568125,0.04809640625
205289518,0.0,-3.0978211470588235,-0.0440868152941176,-10.10376411764706,0.0800980235294117,0.2849250147058823,0.0089168646470588,0.0503876271875,0.00571584653125,0.0481778240625
205289518,0.0,-3.094315088235294,-0.0440371611764705,-10.107166470588236,0.080617154117647,0.2844286088235294,0.0089948995882352,0.0505218440625,0.00570640334375,0.0483406596874999
205319506,0.0,-3.0908090294117647,-0.0439875070588235,-10.110568823529412,0.0811362847058823,0.2839322029411764,0.0090729345294117,0.0506560609375,0.00569696015625,0.0485034953125
205319506,0.0,-1.0454035147058822,0.4780042964705883,-4.555283411764706,0.0813935223529411,0.2836314014705882,0.0090198062647058,0.05068961515625,0.005694599359375,0.04854420421875
205329502,0.0,1.000002,0.9999961,1.000002,0.08165076,0.2833306,0.008966678,0.050723169375,0.0056922385625,0.048584913125
205329502,0.0,-3.089056,-0.04396268,-10.11227,0.08139585,0.283684,0.009111952,0.05075672359375,0.0056898777656249,0.04862562203125
205329502,0.0,1.000002,0.9999961,1.000002,0.08165076,0.2833306,0.008966678,0.0507902778125,0.00568751696875,0.0486663309375
205329502,0.0,-3.089056,-0.04396268,-10.11227,0.08139585,0.283684,0.009111952,0.050723169375,0.0056922385625,0.048584913125
205369486,0.0,1.000002,0.9999961,1.000002,0.08919327,0.2731866,0.01032968,0.0509244946875,0.00567807378125,0.0488291665625
205369486,0.0,-3.022334,-0.04362409,-10.17367,0.08920293,0.273153,0.0105223,0.05085738625,0.005682795375,0.04874774875
205369486,0.0,-3.022334,-0.04362409,-10.17367,0.08920293,0.273153,0.0105223,0.0509021252083333,0.0056796476458333,0.0488020272916666
205369486,0.0,1.000002,0.9999961,1.000002,0.08919327,0.2731866,0.01032968,0.0509468641666666,0.0056764999166666,0.0488563058333332
205371985,0.0,0.8930345405405407,0.9717440983783784,0.6963392432432434,0.0893377235135135,0.272920081081081,0.0103775594594594,0.050991603125,0.0056733521875,0.0489105843749999
205371985,0.0,0.0907785945945947,0.7598540862162162,-1.581131432432432,0.0904211248648648,0.2709211891891891,0.0107366554054053,0.039599609642,0.0043992673456637,0.0379929209566551
205389478,0.0,-0.7114773513513513,0.5479640740540541,-3.858602108108108,0.0915045262162162,0.2689222972972973,0.0110957513513513,0.028207616159,0.0031251825038275,0.0270752575383103
205389478,0.0,-1.4067658378378378,0.3643260635135135,-5.832410027027027,0.092443474054054,0.2671899243243243,0.0114069678378378,0.0167485142385,0.0018558192557413,0.0160761763074654
205389478,0.0,-2.1020543243243246,0.180688052972973,-7.806217945945946,0.0933824218918918,0.2654575513513513,0.0117181843243243,0.005289412318,0.0005864560076551,0.0050770950766206
205389478,0.0,-2.209021783783784,0.1524360513513514,-8.109880702702702,0.0935268754054054,0.2651910324324324,0.0117660637837837,0.0035264735609999,0.0003911693541034,0.0033849287334137
205389478,0.0,-2.3159892432432434,0.1241840497297298,-8.41354345945946,0.0936713289189189,0.2649245135135135,0.0118139432432432,0.0017635348039999,0.0001958827005517,0.0016927623902068
205389478,0.0,-2.387300882882883,0.105349381981982,-8.615985297297296,0.0937676312612612,0.2647468342342342,0.0118458628828828,0.0011758885516666,0.0001307871493678,0.0011287069424712
205389478,0.0,-2.4586125225225226,0.0865147142342342,-8.818427135135135,0.0938639336036035,0.2645691549549549,0.0118777825225224,0.0005882422993333,6.56915981839e-05,0.0005646514947356
205389478,0.0,-2.529924162162162,0.0676800464864865,-9.020868972972972,0.0939602359459459,0.2643914756756756,0.0119097021621621,5.96047e-07,5.96047e-07,5.96047e-07
205389478,0.0,-2.636891621621621,0.0394280448648649,-9.32453172972973,0.0941046894594594,0.2641249567567567,0.0119575816216216,5.96047e-07,5.96047e-07,5.96047e-07
205389478,0.0,-2.743859081081081,0.0111760432432432,-9.628194486486484,0.0942491429729729,0.2638584378378378,0.012005461081081,5.96047e-07,5.96047e-07,5.96047e-07
205389478,0.0,-1.995086864864865,0.2089400545945946,-7.502555189189188,0.0932379683783783,0.2657240702702703,0.0116703048648648,0.0070523510749999,0.0007817426612068,0.0067692614198275
205389478,0.0,-0.8184448108108107,0.5197120724324324,-4.162264864864865,0.0916489797297297,0.2686557783783784,0.0111436308108108,0.026444677402,0.0029298958502758,0.0253830911951034
205389478,0.0,-1.8346356756756752,0.2513180570270271,-7.047061054054054,0.093021288108108,0.2661238486486487,0.0115984856756756,0.0132226367245,0.0014652459486379,0.0126918436210517
205389478,0.0,-2.85082654054054,-0.0170759583783782,-9.931857243243243,0.0943935964864864,0.2635919189189189,0.0120533405405405,5.96047e-07,5.96047e-07,5.96047e-07
205389478,0.0,-2.7082032612612608,0.0205933771171172,-9.526973567567568,0.0942009918018017,0.2639472774774775,0.0119895012612612,5.96047e-07,5.96047e-07,5.96047e-07
205389478,0.0,-2.5655799819819816,0.0582627126126126,-9.122089891891893,0.094008387117117,0.264302636036036,0.0119256619819819,5.96047e-07,5.96047e-07,5.96047e-07
205389478,0.0,-2.4229567027027024,0.0959320481081081,-8.717206216216216,0.0938157824324324,0.2646579945945946,0.0118618227027027,5.96047e-07,5.96047e-07,5.96047e-07
205389478,0.0,-1.888119405405405,0.2371920562162163,-7.198892432432432,0.0930935148648648,0.2659905891891891,0.0116224254054054,0.008815289832,0.0009770293147586,0.0084614277630344
205389478,0.0,-0.2836075135135134,0.6609720805405406,-2.643951081081081,0.0909267121621621,0.2699883729729729,0.0109042335135135,0.0352593711869999,0.0039063291180344,0.0338439229111379
205389478,0.0,-1.6741844864864863,0.2936960594594595,-6.591566918918918,0.0928046078378378,0.266523627027027,0.0115266664864864,0.012341167346,0.001367602621862,0.0118457604494482
205389478,0.0,-1.1393471891891889,0.4349560675675676,-5.073253135135134,0.0920823402702702,0.2678562216216216,0.0112872691891891,0.021155861131,0.0023440358896206,0.0203065921654827
205389478,0.0,0.7860670810810811,0.9434920967567568,0.3926764864864865,0.089482177027027,0.2726535621621622,0.0104254389189189,0.0510587115625,0.00566863059375,0.0489920021875
205389478,0.0,0.6790996216216216,0.9152400951351352,0.0890137297297297,0.0896266305405405,0.2723870432432432,0.0104733183783783,0.05112582,0.005663909,0.04907342
205389478,0.0,0.5721321621621622,0.8869880935135136,-0.2146490270270269,0.089771084054054,0.2721205243243243,0.0105211978378378,0.049362881243,0.0054686223464482,0.0473812536567931
205389478,0.0,0.4651647027027028,0.8587360918918919,-0.5183117837837836,0.0899155375675675,0.2718540054054054,0.0105690772972972,0.047599942486,0.0052733356928965,0.0456890873135862
205389478,0.0,0.3581972432432433,0.8304840902702704,-0.8219745405405405,0.090059991081081,0.2715874864864865,0.0106169567567567,0.045837003729,0.0050780490393448,0.0439969209703793
205389478,0.0,0.2512297837837838,0.8022320886486487,-1.125637297297297,0.0902044445945946,0.2713209675675676,0.0106648362162162,0.044074064972,0.0048827623857931,0.0423047546271724
205389478,0.0,0.1442623243243244,0.773980087027027,-1.429300054054054,0.0903488981081081,0.2710544486486486,0.0107127156756756,0.042311126215,0.0046874757322413,0.0406125882839655
205389478,0.0,-1.7811519459459455,0.2654440578378378,-6.895229675675675,0.0929490613513513,0.2662571081081081,0.0115745459459459,0.0105782285889999,0.0011723159683103,0.0101535941062413
205389478,0.0,0.0372948648648649,0.7457280854054055,-1.7329628108108108,0.0904933516216216,0.2707879297297297,0.0107605951351351,0.040548187458,0.0044921890786896,0.0389204219407586
205389478,0.0,-0.176640054054054,0.6892240821621622,-2.340288324324324,0.0907822586486486,0.2702548918918919,0.010856354054054,0.037022309944,0.0041016157715862,0.0355360892543448
205389478,0.0,-0.3905749729729728,0.6327200789189189,-2.947613837837838,0.0910711656756756,0.2697218540540541,0.0109521129729729,0.03349643243,0.0037110424644827,0.032151756567931
205389478,0.0,-0.4975424324324324,0.6044680772972973,-3.251276594594594,0.0912156191891891,0.2694553351351351,0.0109999924324324,0.031733493673,0.003515755810931,0.0304595902247241
205389478,0.0,-0.6045098918918919,0.5762160756756758,-3.5549393513513508,0.0913600727027027,0.2691888162162162,0.0110478718918918,0.029970554916,0.0033204691573793,0.0287674238815172
205389478,0.0,-1.2463146486486487,0.406704065945946,-5.376915891891891,0.0922267937837837,0.2675897027027027,0.0113351486486486,0.0193929223739999,0.0021487492360689,0.0186144258222758
205389478,0.0,-1.353282108108108,0.3784520643243244,-5.680578648648648,0.0923712472972973,0.2673231837837838,0.0113830281081081,0.017629983617,0.0019534625825172,0.0169222594790689
205389478,0.0,-1.4602495675675675,0.3502000627027027,-5.984241405405405,0.0925157008108108,0.2670566648648648,0.0114309075675675,0.01586704486,0.0017581759289655,0.015230093135862
205389478,0.0,-1.567217027027027,0.3219480610810811,-6.287904162162162,0.0926601543243243,0.2667901459459459,0.011478787027027,0.014104106103,0.0015628892754137,0.0135379267926551
205389478,0.0,-0.0696725945945944,0.7174760837837839,-2.036625567567567,0.0906378051351351,0.2705214108108108,0.0108084745945945,0.038785248701,0.0042969024251379,0.0372282555975517
205389478,0.0,-0.551026162162162,0.5903420764864866,-3.4031079729729723,0.0912878459459459,0.2693220756756757,0.0110239321621621,0.0308520242945,0.0034181124841551,0.0296135070531206
205389478,0.0,-1.0323797297297297,0.4632080691891892,-4.7695903783783775,0.0919378867567567,0.2681227405405405,0.0112393897297297,0.022918799888,0.0025393225431724,0.0219987585086896
205389478,0.0,-1.028417971971972,0.4642544396196196,-4.758343609609609,0.0919325366266265,0.2681326116116116,0.0112376164164163,0.0260529132337777,0.0028864988161532,0.0250070542299463
205389478,0.0,-1.0244562142142142,0.4653008100500501,-4.74709684084084,0.0919271864964964,0.2681424826826826,0.011235843103103,0.0291870265795555,0.003233675089134,0.028015349951203
205389478,0.0,-1.0204944564564564,0.4663471804804805,-4.735850072072071,0.0919218363663663,0.2681523537537537,0.0112340697897897,0.0323211399253333,0.0035808513621149,0.0310236456724597
205389478,0.0,-1.0165326986986989,0.4673935509109109,-4.724603303303303,0.0919164862362361,0.2681622248248248,0.0112322964764764,0.0354552532711111,0.0039280276350957,0.0340319413937164
205389478,0.0,-1.012570940940941,0.4684399213413414,-4.713356534534534,0.091911136106106,0.2681720958958958,0.0112305231631631,0.0385893666168888,0.0042752039080766,0.0370402371149731
205389478,0.0,-1.0086091831831832,0.4694862917717718,-4.702109765765765,0.0919057859759759,0.2681819669669669,0.0112287498498498,0.0417234799626666,0.0046223801810574,0.0400485328362298
205389478,0.0,-1.0046474254254254,0.4705326622022022,-4.690862996996996,0.0919004358458457,0.268191838038038,0.0112269765365364,0.0448575933084444,0.0049695564540383,0.0430568285574865
205389478,0.0,-1.0006856676676676,0.4715790326326327,-4.679616228228228,0.0918950857157156,0.268201709109109,0.0112252032232231,0.0479917066542222,0.0053167327270191,0.0460651242787432
205389478,0.0,-0.9967239099099098,0.4726254030630631,-4.668369459459459,0.0918897355855855,0.2682115801801801,0.0112234299099098,0.05112582,0.005663909,0.04907342
205389478,0.0,-0.992762152152152,0.4736717734934935,-4.65712269069069,0.0918843854554554,0.2682214512512512,0.0112216565965965,0.046478072367909,0.005149062367909,0.0446122541860909
205389478,0.0,-0.9888003943943944,0.474718143923924,-4.645875921921921,0.0918790353253252,0.2682313223223223,0.0112198832832832,0.0418303247358181,0.0046342157358181,0.0401510883721818
205389478,0.0,-0.9848386366366364,0.4757645143543544,-4.634629153153153,0.0918736851951951,0.2682411933933933,0.0112181099699699,0.0371825771037272,0.0041193691037272,0.0356899225582727
205389478,0.0,-0.9808768788788788,0.4768108847847848,-4.623382384384384,0.091868335065065,0.2682510644644644,0.0112163366566566,0.0325348294716363,0.0036045224716363,0.0312287567443636
205389478,0.0,-0.9769151211211208,0.4778572552152152,-4.612135615615615,0.0918629849349348,0.2682609355355355,0.0112145633433432,0.0278870818395454,0.0030896758395454,0.0267675909304545
205389478,0.0,-0.9729533633633632,0.4789036256456457,-4.600888846846846,0.0918576348048047,0.2682708066066065,0.0112127900300299,0.0232393342074545,0.0025748292074545,0.0223064251165454
205389478,0.0,-0.9689916056056054,0.4799499960760761,-4.589642078078078,0.0918522846746746,0.2682806776776776,0.0112110167167166,0.0185915865753636,0.0020599825753636,0.0178452593026363
205389478,0.0,-0.9650298478478476,0.4809963665065065,-4.578395309309309,0.0918469345445445,0.2682905487487487,0.0112092434034033,0.0139438389432727,0.0015451359432727,0.0133840934887272
205389478,0.0,-0.96106809009009,0.482042736936937,-4.56714854054054,0.0918415844144143,0.2683004198198198,0.01120747009009,0.0092960913111818,0.0010302893111818,0.0089229276748181
205389478,0.0,-0.957106332332332,0.4830891073673674,-4.555901771771771,0.0918362342842842,0.2683102908908908,0.0112056967767767,0.0046483436790909,0.0005154426790909,0.004461761860909
205389478,0.0,-0.9531445745745744,0.4841354777977978,-4.544655003003003,0.0918308841541541,0.2683201619619619,0.0112039234634634,5.96047e-07,5.96047e-07,5.96047e-07
205389478,0.0,-0.9491828168168166,0.4851818482282283,-4.533408234234234,0.0918255340240239,0.268330033033033,0.01120215015015,0.003526473561,0.0003911693541034,0.0033849287334137
205389478,0.0,-0.9452210590590588,0.4862282186586587,-4.522161465465465,0.0918201838938938,0.2683399041041041,0.0112003768368367,0.0070523510749999,0.0007817426612068,0.0067692614198275
205389478,0.0,-0.9412593013013012,0.4872745890890891,-4.510914696696696,0.0918148337637637,0.2683497751751751,0.0111986035235234,0.010578228589,0.0011723159683103,0.0101535941062413
205389478,0.0,-0.9372975435435432,0.4883209595195196,-4.499667927927928,0.0918094836336335,0.2683596462462462,0.0111968302102101,0.0141041061029999,0.0015628892754137,0.0135379267926551
205389478,0.0,-0.9333357857857856,0.48936732994995,-4.488421159159159,0.0918041335035034,0.2683695173173173,0.0111950568968968,0.0176299836169999,0.0019534625825172,0.0169222594790689
205389478,0.0,-0.9293740280280276,0.4904137003803804,-4.47717439039039,0.0917987833733733,0.2683793883883883,0.0111932835835835,0.021155861131,0.0023440358896206,0.0203065921654827
205389478,0.0,-0.92541227027027,0.4914600708108109,-4.4659276216216215,0.0917934332432432,0.2683892594594594,0.0111915102702702,0.024681738645,0.0027346091967241,0.0236909248518965
205389478,0.0,-0.2836075135135132,0.6609720805405406,-2.643951081081081,0.0927693688288288,0.2666613729729729,0.0115550001801801,0.0164546911123333,0.0018232714801493,0.0157941485835976
205389478,0.0,0.3581972432432435,0.8304840902702704,-0.8219745405405403,0.0937453044144144,0.2649334864864864,0.01191849009009,0.0082276435796666,0.0009119337635747,0.0078973723152988
205409470,0.0,1.000002,0.9999961,1.000002,0.09472124,0.2632056,0.01228198,5.96047e-07,5.96047e-07,5.96047e-07
205409470,0.0,1.000002,0.9999961,1.000002,0.09472124,0.2632056,0.01228198,5.96047e-07,5.96047e-07,5.96047e-07
205409470,0.0,-2.957794,-0.04532796,-10.23552,0.09453805,0.2633254,0.01210122,5.96047e-07,5.96047e-07,5.96047e-07
205409470,0.0,-2.957794,-0.04532796,-10.23552,0.09453805,0.2633254,0.01210122,5.96047e-07,5.96047e-07,5.96047e-07
205449454,0.0,1.000002,0.9999961,1.000002,0.0957163,0.2539403,0.01458116,5.96047e-07,5.96047e-07,5.96047e-07
205449454,0.0,1.000002,0.9999961,1.000002,0.0957163,0.2539403,0.01458116,5.96047e-07,5.96047e-07,5.96047e-07
205449454,0.0,-2.889489,-0.04783122,-10.30037,0.09556717,0.2539825,0.01462686,5.96047e-07,5.96047e-07,5.96047e-07
205449454,0.0,-2.889489,-0.04783122,-10.30037,0.09556717,0.2539825,0.01462686,5.96047e-07,5.96047e-07,5.96047e-07
205489438,0.0,-1.592992,0.3014445533333333,-6.533579333333332,0.0951788933333333,0.2502384666666666,0.01554771,0.0087747533725,0.0009715180391666,0.0081860533725
205489438,0.0,-0.2964949999999997,0.6507203266666668,-2.766788666666666,0.0947906166666666,0.2464944333333333,0.01646856,0.017548910698,0.0019424400313333,0.016371510698
205489438,0.0,1.000002,0.9999961,1.000002,0.09440234,0.2427504,0.01738941,0.0263230680235,0.0029133620235,0.0245569680235
205489438,0.0,0.7988173157894738,0.9447956578947369,0.4022987368421052,0.0943960747368421,0.2427470263157894,0.0173821631578947,0.035097225349,0.0038842840156666,0.032742425349
205489438,0.0,0.5976326315789474,0.8895952157894738,-0.1954045263157895,0.0943898094736842,0.2427436526315789,0.0173749163157894,0.0438713826745,0.0048552060078333,0.0409278826745
205489438,0.0,0.396447947368421,0.8343947736842106,-0.7931077894736844,0.0943835442105263,0.2427402789473684,0.0173676694736842,0.05264554,0.005826128,0.04911334
205489438,0.0,0.1952632631578947,0.7791943315789475,-1.3908110526315791,0.0943772789473684,0.2427369052631579,0.0173604226315789,5.96047e-07,5.96047e-07,5.96047e-07
205489438,0.0,-0.0059214210526314,0.7239938894736843,-1.9885143157894736,0.0943710136842105,0.2427335315789473,0.0173531757894736,5.96047e-07,5.96047e-07,5.96047e-07
205489438,0.0,-0.2071061052631579,0.6687934473684212,-2.5862175789473687,0.0943647484210526,0.2427301578947368,0.0173459289473684,5.96047e-07,5.96047e-07,5.96047e-07
205489438,0.0,-0.4082907894736842,0.613593005263158,-3.1839208421052634,0.0943584831578947,0.2427267842105263,0.0173386821052631,5.96047e-07,5.96047e-07,5.96047e-07
205489438,0.0,-0.6094754736842105,0.5583925631578948,-3.781624105263158,0.0943522178947368,0.2427234105263158,0.0173314352631578,5.96047e-07,5.96047e-07,5.96047e-07
205489438,0.0,-0.8106601578947368,0.5031921210526317,-4.379327368421053,0.0943459526315789,0.2427200368421052,0.0173241884210526,5.96047e-07,5.96047e-07,5.96047e-07
205489438,0.0,-1.011844842105263,0.4479916789473684,-4.977030631578947,0.094339687368421,0.2427166631578947,0.0173169415789473,5.96047e-07,5.96047e-07,5.96047e-07
205489438,0.0,-1.2130295263157895,0.3927912368421054,-5.574733894736842,0.0943334221052631,0.2427132894736842,0.0173096947368421,5.96047e-07,5.96047e-07,5.96047e-07
205489438,0.0,-1.414214210526316,0.3375907947368421,-6.172437157894738,0.0943271568421052,0.2427099157894736,0.0173024478947368,5.96047e-07,5.96047e-07,5.96047e-07
205489438,0.0,-1.615398894736842,0.2823903526315791,-6.770140421052632,0.0943208915789473,0.2427065421052631,0.0172952010526315,5.96047e-07,5.96047e-07,5.96047e-07
205489438,0.0,-1.8165835789473683,0.2271899105263158,-7.367843684210527,0.0943146263157894,0.2427031684210526,0.0172879542105263,5.96047e-07,5.96047e-07,5.96047e-07
205489438,0.0,-2.017768263157895,0.1719894684210527,-7.965546947368422,0.0943083610526315,0.2426997947368421,0.017280707368421,5.96047e-07,5.96047e-07,5.96047e-07
205489438,0.0,-2.218952947368421,0.1167890263157895,-8.563250210526316,0.0943020957894736,0.2426964210526315,0.0172734605263157,5.96047e-07,5.96047e-07,5.96047e-07
205489438,0.0,-2.420137631578948,0.0615885842105263,-9.160953473684213,0.0942958305263158,0.242693047368421,0.0172662136842105,5.96047e-07,5.96047e-07,5.96047e-07
205489438,0.0,-2.621322315789474,0.0063881421052632,-9.758656736842106,0.0942895652631578,0.2426896736842105,0.0172589668421052,5.96047e-07,5.96047e-07,5.96047e-07
205489438,0.0,-2.822507,-0.0488123,-10.35636,0.0942833,0.2426863,0.01725172,5.96047e-07,5.96047e-07,5.96047e-07
205489438,0.0,-2.7955384019607843,-0.0383759698039215,-10.23624037254902,0.0944858584313725,0.244458881372549,0.0168413271568627,5.96047e-07,5.96047e-07,5.96047e-07
205489438,0.0,-2.7685698039215687,-0.0279396396078431,-10.11612074509804,0.0946884168627451,0.246231462745098,0.0164309343137254,5.96047e-07,5.96047e-07,5.96047e-07
205489438,0.0,-2.741601205882353,-0.0175033094117647,-9.996001117647058,0.0948909752941176,0.248004044117647,0.0160205414705882,5.96047e-07,5.96047e-07,5.96047e-07
205489438,0.0,-2.714632607843137,-0.0070669792156863,-9.875881490196075,0.0950935337254902,0.249776625490196,0.0156101486274509,5.96047e-07,5.96047e-07,5.96047e-07
205489438,0.0,-2.687664009803921,0.003369350980392,-9.755761862745096,0.0952960921568627,0.251549206862745,0.0151997557843136,5.96047e-07,5.96047e-07,5.96047e-07
205489438,0.0,-2.660695411764706,0.0138056811764705,-9.635642235294116,0.0954986505882353,0.2533217882352941,0.0147893629411764,5.96047e-07,5.96047e-07,5.96047e-07
205489438,0.0,-2.431901823529412,0.0754425823529411,-8.970914470588234,0.0954301311764705,0.2526610764705882,0.0149518658823529,0.002194135378375,0.0002433265450416,0.002046960378375
205489438,0.0,-2.203108235294118,0.1370794835294118,-8.306186705882352,0.0953616117647059,0.2520003647058823,0.0151143688235294,0.0043876747097499,0.0004860570430833,0.00409332470975
205489438,0.0,-1.9743146470588235,0.1987163847058823,-7.64145894117647,0.0952930923529411,0.2513396529411765,0.0152768717647058,0.0065812140411249,0.000728787541125,0.0061396890411249
205489438,0.0,-1.7455210588235297,0.2603532858823529,-6.976731176470588,0.0952245729411764,0.2506789411764706,0.0154393747058823,0.0087747533725,0.0009715180391666,0.0081860533725
205489438,0.0,-1.5167274705882354,0.3219901870588236,-6.312003411764705,0.0951560535294117,0.2500182294117647,0.0156018776470588,0.010968292703875,0.0012142485372083,0.010232417703875
205489438,0.0,-1.2879338823529412,0.3836270882352942,-5.647275647058823,0.095087534117647,0.2493575176470588,0.0157643805882352,0.01316183203525,0.00145697903525,0.01227878203525
205489438,0.0,-1.059140294117647,0.4452639894117647,-4.98254788235294,0.0950190147058823,0.2486968058823529,0.0159268835294117,0.0153553713666249,0.0016997095332916,0.014325146366625
205489438,0.0,-2.185422166666666,0.1259891,-8.463633,0.0942815316666666,0.2403968,0.0178426766666666,0.0438713826745,0.0048552060078333,0.0409278826745
205489438,0.0,-0.830346705882353,0.5069008905882354,-4.317820117647058,0.0949504952941176,0.248036094117647,0.0160893864705882,0.017548910698,0.0019424400313333,0.016371510698
205489438,0.0,-0.3727595294117645,0.6301746929411766,-2.988364588235293,0.0948134564705882,0.2467146705882353,0.0164143923529411,0.02193598936075,0.0024279010274166,0.02046423936075
205489438,0.0,-0.1439659411764706,0.6918115941176473,-2.3236368235294105,0.0947449370588235,0.2460539588235294,0.0165768952941176,0.024129528692125,0.0026706315254583,0.022510603692125
205489438,0.0,0.0848276470588236,0.7534484952941178,-1.658909058823529,0.0946764176470588,0.2453932470588235,0.0167393982352941,0.0263230680235,0.0029133620235,0.0245569680235
205489438,0.0,0.3136212352941179,0.8150853964705884,-0.9941812941176468,0.0946078982352941,0.2447325352941176,0.0169019011764705,0.0285166073548749,0.0031560925215416,0.026603332354875
205489438,0.0,0.5424148235294117,0.876722297647059,-0.3294535294117633,0.0945393788235294,0.2440718235294117,0.017064404117647,0.03071014668625,0.0033988230195833,0.02864969668625
205489438,0.0,-0.927684477124183,0.4722221321568628,-4.711997764705882,0.0944107499673202,0.2426158950980391,0.017355047614379,0.0361939950146875,0.0040056492646874,0.0337656075146875
205489438,0.0,-2.3977837777777777,0.0677219666666666,-9.094542,0.0942821211111111,0.2411599666666666,0.0176456911111111,0.041677843343125,0.0046124755097916,0.038881518343125
205489438,0.0,-2.610145388888889,0.0094548333333333,-9.725451,0.0942827105555555,0.2419231333333333,0.0174487055555555,0.0394843040117499,0.00436974501175,0.03683515401175
205489438,0.0,1.000002,0.9999961,1.000002,0.09440234,0.2427504,0.01738941,0.035097225349,0.0038842840156666,0.032742425349
