Time,GPA_I,GPA_VDop,GPA_HAcc,GPA_VAcc,GPA_SAcc,GPA_YAcc,GPA_VV,GPA_SMS,GPA_Delta
 117393857, 0, 2, 0.3, 0.3, 0.04, 0, 1, 117367, 200
 117593777, 0, 2, 0.3, 0.3, 0.04, 0, 1, 117567, 200
 117794530, 0, 2, 0.3, 0.3, 0.04, 0, 1, 117767, 200
 117994450, 0, 2, 0.3, 0.3, 0.04, 0, 1, 117967, 200
 118194370, 0, 2, 0.3, 0.3, 0.04, 0, 1, 118167, 200
 118394290, 0, 2, 0.3, 0.3, 0.04, 0, 1, 118367, 200
 118594210, 0, 2, 0.3, 0.3, 0.04, 0, 1, 118567, 200
 118794130, 0, 2, 0.3, 0.3, 0.04, 0, 1, 118767, 200
 118994050, 0, 2, 0.3, 0.3, 0.04, 0, 1, 118967, 200
 119193970, 0, 2, 0.3, 0.3, 0.04, 0, 1, 119167, 200
 119393890, 0, 2, 0.3, 0.3, 0.04, 0, 1, 119367, 200
 119593810, 0, 2, 0.3, 0.3, 0.04, 0, 1, 119567, 200
 119793730, 0, 2, 0.3, 0.3, 0.04, 0, 1, 119767, 200
 119994483, 0, 2, 0.3, 0.3, 0.04, 0, 1, 119967, 200
 120194403, 0, 2, 0.3, 0.3, 0.04, 0, 1, 120167, 200
 120394323, 0, 2, 0.3, 0.3, 0.04, 0, 1, 120367, 200
 120594243, 0, 2, 0.3, 0.3, 0.04, 0, 1, 120567, 200
 120794163, 0, 2, 0.3, 0.3, 0.04, 0, 1, 120767, 200
 120994083, 0, 2, 0.3, 0.3, 0.04, 0, 1, 120967, 200
 121194003, 0, 2, 0.3, 0.3, 0.04, 0, 1, 121167, 200
 121393923, 0, 2, 0.3, 0.3, 0.04, 0, 1, 121367, 200
 121593843, 0, 2, 0.3, 0.3, 0.04, 0, 1, 121567, 200
 121793763, 0, 2, 0.3, 0.3, 0.04, 0, 1, 121767, 200
 121994516, 0, 2, 0.3, 0.3, 0.04, 0, 1, 121967, 200
 122194436, 0, 2, 0.3, 0.3, 0.04, 0, 1, 122167, 200
 122394356, 0, 2, 0.3, 0.3, 0.04, 0, 1, 122367, 200
 122594276, 0, 2, 0.3, 0.3, 0.04, 0, 1, 122567, 200
 122794196, 0, 2, 0.3, 0.3, 0.04, 0, 1, 122767, 200
 122994116, 0, 2, 0.3, 0.3, 0.04, 0, 1, 122967, 200
 123194036, 0, 2, 0.3, 0.3, 0.04, 0, 1, 123167, 200
 123393956, 0, 2, 0.3, 0.3, 0.04, 0, 1, 123367, 200
 123593876, 0, 2, 0.3, 0.3, 0.04, 0, 1, 123567, 200
 123793796, 0, 2, 0.3, 0.3, 0.04, 0, 1, 123767, 200
 123993716, 0, 2, 0.3, 0.3, 0.04, 0, 1, 123967, 200
 124194469, 0, 2, 0.3, 0.3, 0.04, 0, 1, 124167, 200
 124394389, 0, 2, 0.3, 0.3, 0.04, 0, 1, 124367, 200
 124594309, 0, 2, 0.3, 0.3, 0.04, 0, 1, 124567, 200
 124794229, 0, 2, 0.3, 0.3, 0.04, 0, 1, 124767, 200
 124994149, 0, 2, 0.3, 0.3, 0.04, 0, 1, 124967, 200
 125194069, 0, 2, 0.3, 0.3, 0.04, 0, 1, 125167, 200
 125393989, 0, 2, 0.3, 0.3, 0.04, 0, 1, 125367, 200
 125593909, 0, 2, 0.3, 0.3, 0.04, 0, 1, 125567, 200
 125793829, 0, 2, 0.3, 0.3, 0.04, 0, 1, 125767, 200
 125993749, 0, 2, 0.3, 0.3, 0.04, 0, 1, 125967, 200
 126194502, 0, 2, 0.3, 0.3, 0.04, 0, 1, 126167, 200
 126394422, 0, 2, 0.3, 0.3, 0.04, 0, 1, 126367, 200
 126594342, 0, 2, 0.3, 0.3, 0.04, 0, 1, 126567, 200
 126794262, 0, 2, 0.3, 0.3, 0.04, 0, 1, 126767, 200
 126994182, 0, 2, 0.3, 0.3, 0.04, 0, 1, 126967, 200
 127194102, 0, 2, 0.3, 0.3, 0.04, 0, 1, 127167, 200
 127394022, 0, 2, 0.3, 0.3, 0.04, 0, 1, 127367, 200
 127593942, 0, 2, 0.3, 0.3, 0.04, 0, 1, 127567, 200
 127793862, 0, 2, 0.3, 0.3, 0.04, 0, 1, 127767, 200
 127993782, 0, 2, 0.3, 0.3, 0.04, 0, 1, 127967, 200
 128193702, 0, 2, 0.3, 0.3, 0.04, 0, 1, 128167, 200
 128394455, 0, 2, 0.3, 0.3, 0.04, 0, 1, 128367, 200
 128594375, 0, 2, 0.3, 0.3, 0.04, 0, 1, 128567, 200
 128794295, 0, 2, 0.3, 0.3, 0.04, 0, 1, 128767, 200
 128994215, 0, 2, 0.3, 0.3, 0.04, 0, 1, 128967, 200
 129194135, 0, 2, 0.3, 0.3, 0.04, 0, 1, 129167, 200
 129394055, 0, 2, 0.3, 0.3, 0.04, 0, 1, 129367, 200
 129593975, 0, 2, 0.3, 0.3, 0.04, 0, 1, 129567, 200
 129793895, 0, 2, 0.3, 0.3, 0.04, 0, 1, 129767, 200
 129993815, 0, 2, 0.3, 0.3, 0.04, 0, 1, 129967, 200
 130193735, 0, 2, 0.3, 0.3, 0.04, 0, 1, 130167, 200
 130394488, 0, 2, 0.3, 0.3, 0.04, 0, 1, 130367, 200
 130594408, 0, 2, 0.3, 0.3, 0.04, 0, 1, 130567, 200
 130794328, 0, 2, 0.3, 0.3, 0.04, 0, 1, 130767, 200
 130994248, 0, 2, 0.3, 0.3, 0.04, 0, 1, 130967, 200
 131194168, 0, 2, 0.3, 0.3, 0.04, 0, 1, 131167, 200
 131394088, 0, 2, 0.3, 0.3, 0.04, 0, 1, 131367, 200
 131594008, 0, 2, 0.3, 0.3, 0.04, 0, 1, 131567, 200
 131793928, 0, 2, 0.3, 0.3, 0.04, 0, 1, 131767, 200
 131993848, 0, 2, 0.3, 0.3, 0.04, 0, 1, 131967, 200
 132193768, 0, 2, 0.3, 0.3, 0.04, 0, 1, 132167, 200
 132394521, 0, 2, 0.3, 0.3, 0.04, 0, 1, 132367, 200
 132594441, 0, 2, 0.3, 0.3, 0.04, 0, 1, 132567, 200
 132794361, 0, 2, 0.3, 0.3, 0.04, 0, 1, 132767, 200
 132994281, 0, 2, 0.3, 0.3, 0.04, 0, 1, 132967, 200
 133194201, 0, 2, 0.3, 0.3, 0.04, 0, 1, 133167, 200
 133394121, 0, 2, 0.3, 0.3, 0.04, 0, 1, 133367, 200
 133594041, 0, 2, 0.3, 0.3, 0.04, 0, 1, 133567, 200
 133793961, 0, 2, 0.3, 0.3, 0.04, 0, 1, 133767, 200
 133993881, 0, 2, 0.3, 0.3, 0.04, 0, 1, 133967, 200
 134193801, 0, 2, 0.3, 0.3, 0.04, 0, 1, 134167, 200
 134393721, 0, 2, 0.3, 0.3, 0.04, 0, 1, 134367, 200
 134594474, 0, 2, 0.3, 0.3, 0.04, 0, 1, 134567, 200
 134794394, 0, 2, 0.3, 0.3, 0.04, 0, 1, 134767, 200
 134994314, 0, 2, 0.3, 0.3, 0.04, 0, 1, 134967, 200
 135194234, 0, 2, 0.3, 0.3, 0.04, 0, 1, 135167, 200
 135394154, 0, 2, 0.3, 0.3, 0.04, 0, 1, 135367, 200
 135594074, 0, 2, 0.3, 0.3, 0.04, 0, 1, 135567, 200
 135793994, 0, 2, 0.3, 0.3, 0.04, 0, 1, 135767, 200
 135993914, 0, 2, 0.3, 0.3, 0.04, 0, 1, 135967, 200
 136193834, 0, 2, 0.3, 0.3, 0.04, 0, 1, 136167, 200
 136393754, 0, 2, 0.3, 0.3, 0.04, 0, 1, 136367, 200
 136594507, 0, 2, 0.3, 0.3, 0.04, 0, 1, 136567, 200
 136794427, 0, 2, 0.3, 0.3, 0.04, 0, 1, 136767, 200
 136994347, 0, 2, 0.3, 0.3, 0.04, 0, 1, 136967, 200
 137194267, 0, 2, 0.3, 0.3, 0.04, 0, 1, 137167, 200
 137394187, 0, 2, 0.3, 0.3, 0.04, 0, 1, 137367, 200
 137594107, 0, 2, 0.3, 0.3, 0.04, 0, 1, 137567, 200
 137794027, 0, 2, 0.3, 0.3, 0.04, 0, 1, 137767, 200
 137993947, 0, 2, 0.3, 0.3, 0.04, 0, 1, 137967, 200
 138193867, 0, 2, 0.3, 0.3, 0.04, 0, 1, 138167, 200
 138393787, 0, 2, 0.3, 0.3, 0.04, 0, 1, 138367, 200
 138593707, 0, 2, 0.3, 0.3, 0.04, 0, 1, 138567, 200
 138794460, 0, 2, 0.3, 0.3, 0.04, 0, 1, 138767, 200
 138994380, 0, 2, 0.3, 0.3, 0.04, 0, 1, 138967, 200
 139194300, 0, 2, 0.3, 0.3, 0.04, 0, 1, 139167, 200
 139394220, 0, 2, 0.3, 0.3, 0.04, 0, 1, 139367, 200
 139594140, 0, 2, 0.3, 0.3, 0.04, 0, 1, 139567, 200
 139794060, 0, 2, 0.3, 0.3, 0.04, 0, 1, 139767, 200
 139993980, 0, 2, 0.3, 0.3, 0.04, 0, 1, 139967, 200
 140193900, 0, 2, 0.3, 0.3, 0.04, 0, 1, 140167, 200
 140393820, 0, 2, 0.3, 0.3, 0.04, 0, 1, 140367, 200
 140593740, 0, 2, 0.3, 0.3, 0.04, 0, 1, 140567, 200
 140794493, 0, 2, 0.3, 0.3, 0.04, 0, 1, 140767, 200
 140994413, 0, 2, 0.3, 0.3, 0.04, 0, 1, 140967, 200
 141194333, 0, 2, 0.3, 0.3, 0.04, 0, 1, 141167, 200
 141394253, 0, 2, 0.3, 0.3, 0.04, 0, 1, 141367, 200
 141594173, 0, 2, 0.3, 0.3, 0.04, 0, 1, 141567, 200
 141794093, 0, 2, 0.3, 0.3, 0.04, 0, 1, 141767, 200
 141994013, 0, 2, 0.3, 0.3, 0.04, 0, 1, 141967, 200
 142193933, 0, 2, 0.3, 0.3, 0.04, 0, 1, 142167, 200
 142393853, 0, 2, 0.3, 0.3, 0.04, 0, 1, 142367, 200
 142593773, 0, 2, 0.3, 0.3, 0.04, 0, 1, 142567, 200
 142794526, 0, 2, 0.3, 0.3, 0.04, 0, 1, 142767, 200
 142994446, 0, 2, 0.3, 0.3, 0.04, 0, 1, 142967, 200
 143194366, 0, 2, 0.3, 0.3, 0.04, 0, 1, 143167, 200
 143394286, 0, 2, 0.3, 0.3, 0.04, 0, 1, 143367, 200
 143594206, 0, 2, 0.3, 0.3, 0.04, 0, 1, 143567, 200
 143794126, 0, 2, 0.3, 0.3, 0.04, 0, 1, 143767, 200
 143994046, 0, 2, 0.3, 0.3, 0.04, 0, 1, 143967, 200
 144193966, 0, 2, 0.3, 0.3, 0.04, 0, 1, 144167, 200
 144393886, 0, 2, 0.3, 0.3, 0.04, 0, 1, 144367, 200
 144593806, 0, 2, 0.3, 0.3, 0.04, 0, 1, 144567, 200
 144793726, 0, 2, 0.3, 0.3, 0.04, 0, 1, 144767, 200
 144994479, 0, 2, 0.3, 0.3, 0.04, 0, 1, 144967, 200
 145194399, 0, 2, 0.3, 0.3, 0.04, 0, 1, 145167, 200
 145394319, 0, 2, 0.3, 0.3, 0.04, 0, 1, 145367, 200
 145594239, 0, 2, 0.3, 0.3, 0.04, 0, 1, 145567, 200
 145794159, 0, 2, 0.3, 0.3, 0.04, 0, 1, 145767, 200
 145994079, 0, 2, 0.3, 0.3, 0.04, 0, 1, 145967, 200
 146193999, 0, 2, 0.3, 0.3, 0.04, 0, 1, 146167, 200
 146393919, 0, 2, 0.3, 0.3, 0.04, 0, 1, 146367, 200
 146593839, 0, 2, 0.3, 0.3, 0.04, 0, 1, 146567, 200
 146793759, 0, 2, 0.3, 0.3, 0.04, 0, 1, 146767, 200
 146994512, 0, 2, 0.3, 0.3, 0.04, 0, 1, 146967, 200
 147194432, 0, 2, 0.3, 0.3, 0.04, 0, 1, 147167, 200
 147394352, 0, 2, 0.3, 0.3, 0.04, 0, 1, 147367, 200
 147594272, 0, 2, 0.3, 0.3, 0.04, 0, 1, 147567, 200
 147794192, 0, 2, 0.3, 0.3, 0.04, 0, 1, 147767, 200
 147994112, 0, 2, 0.3, 0.3, 0.04, 0, 1, 147967, 200
 148194032, 0, 2, 0.3, 0.3, 0.04, 0, 1, 148167, 200
 148393952, 0, 2, 0.3, 0.3, 0.04, 0, 1, 148367, 200
 148593872, 0, 2, 0.3, 0.3, 0.04, 0, 1, 148567, 200
 148793792, 0, 2, 0.3, 0.3, 0.04, 0, 1, 148767, 200
 148993712, 0, 2, 0.3, 0.3, 0.04, 0, 1, 148967, 200
 149194465, 0, 2, 0.3, 0.3, 0.04, 0, 1, 149167, 200
 149394385, 0, 2, 0.3, 0.3, 0.04, 0, 1, 149367, 200
 149594305, 0, 2, 0.3, 0.3, 0.04, 0, 1, 149567, 200
 149794225, 0, 2, 0.3, 0.3, 0.04, 0, 1, 149767, 200
 149994145, 0, 2, 0.3, 0.3, 0.04, 0, 1, 149967, 200
 150194065, 0, 2, 0.3, 0.3, 0.04, 0, 1, 150167, 200
 150393985, 0, 2, 0.3, 0.3, 0.04, 0, 1, 150367, 200
 150593905, 0, 2, 0.3, 0.3, 0.04, 0, 1, 150567, 200
 150793825, 0, 2, 0.3, 0.3, 0.04, 0, 1, 150767, 200
 150993745, 0, 2, 0.3, 0.3, 0.04, 0, 1, 150967, 200
 151194498, 0, 2, 0.3, 0.3, 0.04, 0, 1, 151167, 200
 151394418, 0, 2, 0.3, 0.3, 0.04, 0, 1, 151367, 200
 151594338, 0, 2, 0.3, 0.3, 0.04, 0, 1, 151567, 200
 151794258, 0, 2, 0.3, 0.3, 0.04, 0, 1, 151767, 200
 151994178, 0, 2, 0.3, 0.3, 0.04, 0, 1, 151967, 200
 152194098, 0, 2, 0.3, 0.3, 0.04, 0, 1, 152167, 200
 152394018, 0, 2, 0.3, 0.3, 0.04, 0, 1, 152367, 200
 152593938, 0, 2, 0.3, 0.3, 0.04, 0, 1, 152567, 200
 152793858, 0, 2, 0.3, 0.3, 0.04, 0, 1, 152767, 200
 152993778, 0, 2, 0.3, 0.3, 0.04, 0, 1, 152967, 200
 153193698, 0, 2, 0.3, 0.3, 0.04, 0, 1, 153167, 200
 153394451, 0, 2, 0.3, 0.3, 0.04, 0, 1, 153367, 200
 153594371, 0, 2, 0.3, 0.3, 0.04, 0, 1, 153567, 200
 153794291, 0, 2, 0.3, 0.3, 0.04, 0, 1, 153767, 200
 153994211, 0, 2, 0.3, 0.3, 0.04, 0, 1, 153967, 200
 154194131, 0, 2, 0.3, 0.3, 0.04, 0, 1, 154167, 200
 154394051, 0, 2, 0.3, 0.3, 0.04, 0, 1, 154367, 200
 154593971, 0, 2, 0.3, 0.3, 0.04, 0, 1, 154567, 200
 154793891, 0, 2, 0.3, 0.3, 0.04, 0, 1, 154767, 200
 154993811, 0, 2, 0.3, 0.3, 0.04, 0, 1, 154967, 200
 155193731, 0, 2, 0.3, 0.3, 0.04, 0, 1, 155167, 200
 155394484, 0, 2, 0.3, 0.3, 0.04, 0, 1, 155367, 200
 155594404, 0, 2, 0.3, 0.3, 0.04, 0, 1, 155567, 200
 155794324, 0, 2, 0.3, 0.3, 0.04, 0, 1, 155767, 200
 155994244, 0, 2, 0.3, 0.3, 0.04, 0, 1, 155967, 200
 156194164, 0, 2, 0.3, 0.3, 0.04, 0, 1, 156167, 200
 156394084, 0, 2, 0.3, 0.3, 0.04, 0, 1, 156367, 200
 156594004, 0, 2, 0.3, 0.3, 0.04, 0, 1, 156567, 200
 156793924, 0, 2, 0.3, 0.3, 0.04, 0, 1, 156767, 200
 156993844, 0, 2, 0.3, 0.3, 0.04, 0, 1, 156967, 200
 157193764, 0, 2, 0.3, 0.3, 0.04, 0, 1, 157167, 200
 157394517, 0, 2, 0.3, 0.3, 0.04, 0, 1, 157367, 200
 157594437, 0, 2, 0.3, 0.3, 0.04, 0, 1, 157567, 200
 157794357, 0, 2, 0.3, 0.3, 0.04, 0, 1, 157767, 200
 157994277, 0, 2, 0.3, 0.3, 0.04, 0, 1, 157967, 200
 158194197, 0, 2, 0.3, 0.3, 0.04, 0, 1, 158167, 200
 158394117, 0, 2, 0.3, 0.3, 0.04, 0, 1, 158367, 200
 158594037, 0, 2, 0.3, 0.3, 0.04, 0, 1, 158567, 200
 158793957, 0, 2, 0.3, 0.3, 0.04, 0, 1, 158767, 200
 158993877, 0, 2, 0.3, 0.3, 0.04, 0, 1, 158967, 200
 159193797, 0, 2, 0.3, 0.3, 0.04, 0, 1, 159167, 200
 159393717, 0, 2, 0.3, 0.3, 0.04, 0, 1, 159367, 200
 159594470, 0, 2, 0.3, 0.3, 0.04, 0, 1, 159567, 200
 159794390, 0, 2, 0.3, 0.3, 0.04, 0, 1, 159767, 200
 159994310, 0, 2, 0.3, 0.3, 0.04, 0, 1, 159967, 200
 160194230, 0, 2, 0.3, 0.3, 0.04, 0, 1, 160167, 200
 160394150, 0, 2, 0.3, 0.3, 0.04, 0, 1, 160367, 200
 160594070, 0, 2, 0.3, 0.3, 0.04, 0, 1, 160567, 200
 160793990, 0, 2, 0.3, 0.3, 0.04, 0, 1, 160767, 200
 160993910, 0, 2, 0.3, 0.3, 0.04, 0, 1, 160967, 200
 161193830, 0, 2, 0.3, 0.3, 0.04, 0, 1, 161167, 200
 161393750, 0, 2, 0.3, 0.3, 0.04, 0, 1, 161367, 200
 161594503, 0, 2, 0.3, 0.3, 0.04, 0, 1, 161567, 200
 161794423, 0, 2, 0.3, 0.3, 0.04, 0, 1, 161767, 200
 161994343, 0, 2, 0.3, 0.3, 0.04, 0, 1, 161967, 200
 162194263, 0, 2, 0.3, 0.3, 0.04, 0, 1, 162167, 200
 162394183, 0, 2, 0.3, 0.3, 0.04, 0, 1, 162367, 200
 162594103, 0, 2, 0.3, 0.3, 0.04, 0, 1, 162567, 200
 162794023, 0, 2, 0.3, 0.3, 0.04, 0, 1, 162767, 200
 162993943, 0, 2, 0.3, 0.3, 0.04, 0, 1, 162967, 200
 163193863, 0, 2, 0.3, 0.3, 0.04, 0, 1, 163167, 200
 163393783, 0, 2, 0.3, 0.3, 0.04, 0, 1, 163367, 200
 163593703, 0, 2, 0.3, 0.3, 0.04, 0, 1, 163567, 200
 163794456, 0, 2, 0.3, 0.3, 0.04, 0, 1, 163767, 200
 163994376, 0, 2, 0.3, 0.3, 0.04, 0, 1, 163967, 200
 164194296, 0, 2, 0.3, 0.3, 0.04, 0, 1, 164167, 200
 164394216, 0, 2, 0.3, 0.3, 0.04, 0, 1, 164367, 200
 164594136, 0, 2, 0.3, 0.3, 0.04, 0, 1, 164567, 200
 164794056, 0, 2, 0.3, 0.3, 0.04, 0, 1, 164767, 200
 164993976, 0, 2, 0.3, 0.3, 0.04, 0, 1, 164967, 200
 165193896, 0, 2, 0.3, 0.3, 0.04, 0, 1, 165167, 200
 165393816, 0, 2, 0.3, 0.3, 0.04, 0, 1, 165367, 200
 165593736, 0, 2, 0.3, 0.3, 0.04, 0, 1, 165567, 200
 165794489, 0, 2, 0.3, 0.3, 0.04, 0, 1, 165767, 200
 165994409, 0, 2, 0.3, 0.3, 0.04, 0, 1, 165967, 200
 166194329, 0, 2, 0.3, 0.3, 0.04, 0, 1, 166167, 200
 166394249, 0, 2, 0.3, 0.3, 0.04, 0, 1, 166367, 200
 166594169, 0, 2, 0.3, 0.3, 0.04, 0, 1, 166567, 200
 166794089, 0, 2, 0.3, 0.3, 0.04, 0, 1, 166767, 200
 166994009, 0, 2, 0.3, 0.3, 0.04, 0, 1, 166967, 200
 167193929, 0, 2, 0.3, 0.3, 0.04, 0, 1, 167167, 200
 167393849, 0, 2, 0.3, 0.3, 0.04, 0, 1, 167367, 200
 167593769, 0, 2, 0.3, 0.3, 0.04, 0, 1, 167567, 200
 167794522, 0, 2, 0.3, 0.3, 0.04, 0, 1, 167767, 200
 167994442, 0, 2, 0.3, 0.3, 0.04, 0, 1, 167967, 200
 168194362, 0, 2, 0.3, 0.3, 0.04, 0, 1, 168167, 200
 168394282, 0, 2, 0.3, 0.3, 0.04, 0, 1, 168367, 200
 168594202, 0, 2, 0.3, 0.3, 0.04, 0, 1, 168567, 200
 168794122, 0, 2, 0.3, 0.3, 0.04, 0, 1, 168767, 200
 168994042, 0, 2, 0.3, 0.3, 0.04, 0, 1, 168967, 200
 169193962, 0, 2, 0.3, 0.3, 0.04, 0, 1, 169167, 200
 169393882, 0, 2, 0.3, 0.3, 0.04, 0, 1, 169367, 200
 169593802, 0, 2, 0.3, 0.3, 0.04, 0, 1, 169567, 200
 169793722, 0, 2, 0.3, 0.3, 0.04, 0, 1, 169767, 200
 169994475, 0, 2, 0.3, 0.3, 0.04, 0, 1, 169967, 200
 170194395, 0, 2, 0.3, 0.3, 0.04, 0, 1, 170167, 200
 170394315, 0, 2, 0.3, 0.3, 0.04, 0, 1, 170367, 200
 170594235, 0, 2, 0.3, 0.3, 0.04, 0, 1, 170567, 200
 170794155, 0, 2, 0.3, 0.3, 0.04, 0, 1, 170767, 200
 170994075, 0, 2, 0.3, 0.3, 0.04, 0, 1, 170967, 200
 171193995, 0, 2, 0.3, 0.3, 0.04, 0, 1, 171167, 200
 171393915, 0, 2, 0.3, 0.3, 0.04, 0, 1, 171367, 200
 171593835, 0, 2, 0.3, 0.3, 0.04, 0, 1, 171567, 200
 171793755, 0, 2, 0.3, 0.3, 0.04, 0, 1, 171767, 200
 171994508, 0, 2, 0.3, 0.3, 0.04, 0, 1, 171967, 200
