Time,XKF3_C,XKF3_IVN,XKF3_IVE,XKF3_IVD,XKF3_IPN,XKF3_IPE,XKF3_IPD,XKF3_IMX,XKF3_IMY,XKF3_IMZ,XKF3_IYAW,XKF3_IVT,XKF3_RErr,XKF3_ErSc
 101894226, 0, -0.01, 0.01, 0, -0.01, 0.01, 0, 0, 0, 0, 0.75, 0, 0, 3.676866E-05
 101894226, 1, -0.01, 0.01, 0, -0.01, 0.01, 0, 0, 0, 0, 0.75, 0, 0, 3.638315E-05
 101994186, 0, -0.01, 0.01, 0, -0.01, 0.01, 0, 0, 0, 0, 0.75, 0, 0, 3.676866E-05
 101994186, 1, -0.01, 0.01, 0, -0.01, 0.01, 0, 0, 0, 0, 0.75, 0, 0, 3.638315E-05
 102094146, 0, -0.01, 0.01, 0, -0.01, 0.01, 0, 0, 0, 0, 0.75, 0, 0, 2.701626E-05
 102094146, 1, -0.01, 0.01, 0, -0.01, 0.01, 0, 0, 0, 0, 0.75, 0, 0, 2.65244E-05
 102194106, 0, -0.01, 0.01, 0, -0.01, 0.01, 0, 0, 0, 0, 0.75, 0, 0, 2.701626E-05
 102194106, 1, -0.01, 0.01, 0, -0.01, 0.01, 0, 0, 0, 0, 0.75, 0, 0, 2.65244E-05
 102294066, 0, 0, 0, 0, -0.01, 0, 0, 0, 0, 0, 0.75, 0, 0, 1.836901E-05
 102294066, 1, 0, 0, 0, 0, 0.01, 0, 0, 0, 0, 0.75, 0, 1.770446E-05, 1.86203E-05
 102394026, 0, 0, 0, 0, -0.01, 0, 0, 0, 0, 0, 0.75, 0, 0, 1.836901E-05
 102394026, 1, 0, 0, 0, 0, 0.01, 0, 0, 0, 0, 0.75, 0, 2.775613E-05, 1.86203E-05
 102493986, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.75, 0, 0, 1.213267E-05
 102493986, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.74, 0, 3.449505E-05, 1.206458E-05
 102593946, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.75, 0, 0, 1.213267E-05
 102593946, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.74, 0, 3.449505E-05, 1.206458E-05
 102693906, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.74, 0, 0, 8.0932E-06
 102693906, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.74, 0, 3.846644E-05, 8.035972E-06
 102793866, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.74, 0, 0, 8.0932E-06
 102793866, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.74, 0, 3.846644E-05, 8.035972E-06
 102893826, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.74, 0, 0, 5.538643E-06
 102893826, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.74, 0, 3.981034E-05, 5.573103E-06
 102993786, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.74, 0, 0, 5.538643E-06
 102993786, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.74, 0, 4.118869E-05, 5.573103E-06
 103093746, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.74, 0, 0, 4.007084E-06
 103093746, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.74, 0, 4.621194E-05, 4.057267E-06
 103193706, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.74, 0, 0, 4.007084E-06
 103193706, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.74, 0, 4.821923E-05, 4.057267E-06
 103294499, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.74, 0, 0, 3.03237E-06
 103294499, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.74, 0, 5.124596E-05, 3.057418E-06
 103394459, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.74, 0, 0, 3.03237E-06
 103394459, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.74, 0, 5.224786E-05, 3.057418E-06
 103494419, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.73, 0, 0, 2.358254E-06
 103494419, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.73, 0, 5.224786E-05, 2.351526E-06
 103594379, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.73, 0, 0, 2.358254E-06
 103594379, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.73, 0, 5.224786E-05, 2.351526E-06
 103694339, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.73, 0, 0, 1.853116E-06
 103694339, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.73, 0, 5.224786E-05, 1.83961E-06
 103794299, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.73, 0, 0, 1.853116E-06
 103794299, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.73, 0, 5.224786E-05, 1.83961E-06
 103894259, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.73, 0, 0, 1.458821E-06
 103894259, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.73, 0, 5.230505E-05, 1.46025E-06
 103994219, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.73, 0, 0, 1.458821E-06
 103994219, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.73, 0, 5.236224E-05, 1.46025E-06
 104094179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.73, 0, 0, 1.1487E-06
 104094179, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.73, 0, 5.267379E-05, 1.14696E-06
 104194139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.72, 0, 0, 1.1487E-06
 104194139, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.73, 0, 5.267379E-05, 1.14696E-06
 104294099, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.72, 0, 0, 9.203411E-07
 104294099, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.73, 0, 5.290041E-05, 9.087928E-07
 104394059, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.72, 0, 0, 9.203411E-07
 104394059, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.72, 0, 5.290041E-05, 9.087928E-07
 104494019, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.72, 0, 0, 7.685315E-07
 104494019, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.72, 0, 5.304067E-05, 7.318533E-07
 104593979, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.72, 0, 0, 7.685315E-07
 104593979, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.72, 0, 5.304067E-05, 7.318533E-07
 104693939, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.72, 0, 0, 6.948576E-07
 104693939, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.72, 0, 5.311466E-05, 6.463336E-07
 104793899, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.72, 0, 0, 6.948576E-07
 104793899, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.72, 0, 5.311466E-05, 6.463336E-07
 104893859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.72, 0, 0, 7.260311E-07
 104893859, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.72, 0, 5.311466E-05, 6.211137E-07
 104993819, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.71, 0, 0, 7.260311E-07
 104993819, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.72, 0, 5.311466E-05, 6.211137E-07
 105093779, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.71, 0, 0, 8.775927E-07
 105093779, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.71, 0, 5.312666E-05, 7.320297E-07
 105193739, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.71, 0, 0, 8.775927E-07
 105193739, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.71, 0, 5.312666E-05, 7.320297E-07
 105293699, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.71, 0, 0, 1.143271E-06
 105293699, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.71, 0, 5.386959E-05, 1.063327E-06
 105394492, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.71, 0, 0, 1.143271E-06
 105394492, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.71, 0, 5.386959E-05, 1.063327E-06
 105494452, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.71, 0, 0, 1.543844E-06
 105494452, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.71, 0, 5.386959E-05, 1.522722E-06
 105594412, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7, 0, 0, 1.543844E-06
 105594412, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.71, 0, 5.386959E-05, 1.522722E-06
 105694372, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7, 0, 0, 2.082732E-06
 105694372, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.71, 0, 5.407944E-05, 2.088403E-06
 105794332, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7, 0, 0, 2.082732E-06
 105794332, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.71, 0, 5.430631E-05, 2.088403E-06
 105894292, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7, 0, 0, 2.812026E-06
 105894292, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7, 0, 5.541476E-05, 2.63696E-06
 105994252, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7, 0, 0, 2.812026E-06
 105994252, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7, 0, 5.541476E-05, 2.63696E-06
 106094212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7, 0, 0, 3.759007E-06
 106094212, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7, 0, 5.699078E-05, 3.600034E-06
 106194172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7, 0, 0, 3.759007E-06
 106194172, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7, 0, 5.699078E-05, 3.600034E-06
 106294132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7, 0, 0, 4.972717E-06
 106294132, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7, 0, 5.928455E-05, 4.905894E-06
 106394092, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.69, 0, 0, 4.972717E-06
 106394092, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7, 0, 5.928455E-05, 4.905894E-06
 106494052, 0, 0, 0, 0.03, 0, 0, 0, 0, 0, 0, 0.69, 0, 0, 0.0001076271
 106494052, 1, 0, 0, 0.03, 0, 0, 0, 0, 0, 0, 0.7, 0, 0.000209199, 0.0001088389
 106594012, 0, 0, 0, 0.03, 0, 0, 0.02, 0, 0, 0, 0.69, 0, 0, 0.0001076271
 106594012, 1, 0, 0, 0.03, 0, 0, 0.02, 0, 0, 0, 0.69, 0, 0.0002576709, 0.0001088389
 106693972, 0, 0, 0, -0.02, 0, 0, 0.02, 0, 0, 0, 0.69, 0, 0, 6.018443E-05
 106693972, 1, 0, 0, -0.02, 0, 0, 0.02, 0, 0, 0, 0.69, 0, 0.0002588826, 4.293776E-05
 106793932, 0, 0, 0, -0.02, 0, 0, 0.03, 0, 0, 0, 0.69, 0, 0, 6.018443E-05
 106793932, 1, 0, 0, -0.02, 0, 0, 0.03, 0, 0, 0, 0.69, 0, 0.0002588826, 4.293776E-05
 106893892, 0, 0, 0, 0.07, 0, 0, 0.04, 0, 0, 0, 0.66, 0, 0, 0.0004127511
 106893892, 1, 0, 0, 0.08, 0, 0, 0.04, 0, 0, 0, 0.66, 0, 0.003149729, 0.0004778352
 106993852, 0, 0, 0, 0.07, 0, 0, 0.07, 0, 0, 0, 0.68, 0, 0, 0.0004127511
 106993852, 1, 0, 0, 0.08, 0, 0, 0.07, 0, 0, 0, 0.68, 0, 0.005753092, 0.0004778352
 107093812, 0, -0.01, 0.01, -0.21, 0, 0, 0.13, 0, 0, 0, 0.69, 0, 0, 0.002347654
 107093812, 1, -0.01, 0.01, -0.23, 0, 0, 0.15, 0, 0, 0, 0.7, 0, 0.02802305, 0.00293028
 107193772, 0, -0.01, 0.01, -0.21, 0, 0, 0.13, 0, 0, 0, 0.69, 0, 0, 0.002347654
 107193772, 1, -0.01, 0.01, -0.23, 0, 0, 0.14, 0, 0, 0, 0.7, 0, 0.05132803, 0.00293028
 107293732, 0, -0.01, 0.01, -0.04, 0, 0, 0.14, 0, 0, 0, 0.69, 0, 0, 0.000212874
 107293732, 1, -0.01, 0.01, -0.04, 0, 0, 0.15, 0, 0, 0, 0.7, 0, 0.05357816, 0.0002413997
 107394525, 0, -0.01, 0.01, -0.04, 0, 0, 0.14, 0, 0, 0, 0.69, 0, 0, 0.000208028
 107394525, 1, -0.01, 0.01, -0.04, 0, 0, 0.15, 0, 0, 0, 0.7, 0, 0.05467784, 0.0002347578
 107494485, 0, -0.01, 0.01, 0, 0, 0, 0.15, 0, 0, 0, 0.69, 0, 0, 0.0002336903
 107494485, 1, -0.01, 0.01, 0, 0, 0, 0.16, 0, 0, 0, 0.7, 0, 0.0557675, 0.0002591872
 107594445, 0, -0.01, 0.01, 0, 0, 0, 0.16, 0, 0, 0, 0.69, 0, 0, 0.0002526563
 107594445, 1, -0.01, 0.01, 0, 0, 0, 0.17, 0, 0, 0, 0.69, 0, 0.05758018, 0.0003071864
 107694405, 0, -0.01, 0.01, -0.02, 0, 0, 0.18, 0, 0, 0, 0.69, 0, 0, 0.0003353347
 107694405, 1, -0.01, 0.01, -0.02, 0, 0, 0.2, 0, 0, 0, 0.69, 0, 0.06015303, 0.0003985691
 107794365, 0, -0.01, 0.01, -0.02, 0, 0, 0.19, 0, 0, 0, 0.69, 0, 0, 0.0003653077
 107794365, 1, -0.01, 0.01, -0.02, 0, 0, 0.21, 0, 0, 0, 0.69, 0, 0.0627693, 0.0004295792
 107894325, 0, -0.01, 0.01, -0.02, 0, 0, 0.2, 0, 0, 0, 0.69, 0, 0, 0.0003928317
 107894325, 1, -0.01, 0.01, -0.02, 0, 0, 0.21, 0, 0, 0, 0.69, 0, 0.06546967, 0.0004599672
 107994285, 0, -0.01, 0.01, -0.02, 0, 0, 0.2, 0, 0, 0, 0.69, 0, 0, 0.0003893846
 107994285, 1, -0.01, 0.01, -0.02, 0, 0, 0.21, 0, 0, 0, 0.69, 0, 0.06809518, 0.0004544796
 108094245, 0, -0.01, 0.01, -0.02, 0, 0, 0.21, 0, 0, 0, 0, 0, 0, 0.0004429898
 108094245, 1, -0.01, 0.01, -0.02, 0, 0, 0.23, 0, 0, 0, 0, 0, 0.07103381, 0.0005123882
 108194205, 0, -0.01, 0.01, -0.02, 0, 0, 0.18, -1, 0, 0, 0, 0, 0, 0.0003427014
 108194205, 1, -0.01, 0.01, -0.02, 0, 0, 0.19, -1, 0, 0, 0, 0, 0.07261749, 0.0003530019
 108294165, 0, -0.01, 0.01, -0.02, -0.01, 0, 0.19, 0, 0, 0, 0, 0, 0, 0.0003628693
 108294165, 1, -0.01, 0.01, -0.02, -0.01, 0, 0.2, 0, 0, 0, 0, 0, 0.07353575, 0.0003974693
 108394125, 0, -0.01, 0.01, -0.02, -0.01, 0, 0.2, 0, 0, 0, 0, 0, 0, 0.0003853024
 108394125, 1, -0.01, 0.01, -0.02, -0.01, 0, 0.2, 0, 0, 0, 0, 0, 0.07493281, 0.000419436
 108494085, 0, -0.01, 0.01, -0.01, 0, 0.01, 0.2, 0, 0, 0, 0, 0, 0, 0.0004021289
 108494085, 1, -0.01, 0.01, -0.01, 0, 0.01, 0.21, 0, 0, 0, 0, 0, 0.07628836, 0.0004349342
 108594045, 0, -0.01, 0.01, -0.01, 0, 0.01, 0.21, 0, 0, 0, 0, 0, 0, 0.0004343632
 108594045, 1, -0.01, 0.01, -0.01, 0, 0.01, 0.21, 0, 0, 0, 0, 0, 0.07743714, 0.0004573869
 108694005, 0, -0.01, 0.01, -0.01, -0.01, 0, 0.21, 0, 0, 0, 0, 0, 0, 0.0004581279
 108694005, 1, -0.01, 0.01, -0.01, -0.01, 0, 0.22, 0, 0, 0, 0, 0, 0.07836377, 0.0004802487
 108793965, 0, -0.01, 0.01, -0.01, -0.01, 0, 0.21, 0, 0, 0, 0, 0, 0, 0.0004617223
 108793965, 1, -0.01, 0.01, -0.01, -0.01, 0, 0.25, 0, 0, 0, 0, 0, 0.08346555, 0.0006332916
 108893925, 0, -0.01, 0.01, -0.01, -0.01, 0, 0.21, 0, 0, 0, 0, 0, 0, 0.0004351552
 108893925, 1, -0.01, 0.01, -0.01, -0.01, 0, 0.2, 0, 0, 0, 0, 0, 0.08709513, 0.0004217674
 108993885, 0, -0.01, 0.01, -0.01, -0.01, 0, 0.22, 0, 0, 0, 0, 0, 0, 0.0005024823
 108993885, 1, -0.01, 0.01, -0.01, -0.01, 0, 0.22, 0, 0, 0, 0, 0, 0.08709513, 0.0004700973
 109093845, 0, -0.01, 0.01, -0.01, -0.01, 0, 0.22, 0, 0, 0, 0, 0, 0, 0.0005071787
 109093845, 1, -0.01, 0.01, -0.01, -0.01, 0, 0.22, 0, 0, 0, 0, 0, 0.08709513, 0.0004753396
 109193805, 0, -0.01, 0.01, -0.01, -0.01, 0, 0.22, 0, 0, 0, 0, 0, 0, 0.0005045732
 109193805, 1, -0.01, 0.01, -0.01, -0.01, 0, 0.22, 0, 0, 0, 0, 0, 0.08709513, 0.0004828449
 109293765, 0, -0.01, 0.01, -0.01, -0.01, 0, 0.23, 0, 0, 0, 0, 0, 0, 0.000518263
 109293765, 1, -0.01, 0.01, -0.01, -0.01, 0, 0.22, 0, 0, 0, 0, 0, 0.08709513, 0.0004965749
 109393725, 0, -0.01, 0.01, -0.01, -0.01, 0, 0.22, 0, 0, 0, 0, 0, 0, 0.0004969162
 109393725, 1, -0.01, 0.01, -0.01, -0.01, 0, 0.22, 0, 0, 0, 0, 0, 0.08709513, 0.0004762532
 109494518, 0, -0.01, 0.01, -0.01, -0.01, 0, 0.23, 0, 0, 0, 0, 0, 0, 0.0005525465
 109494518, 1, -0.01, 0.01, -0.01, -0.01, 0, 0.27, 0, 0, 0, 0, 0, 0.09196578, 0.0007106028
 109594478, 0, -0.01, 0.01, -0.01, -0.01, 0, 0.26, 0, 0, 0, 0, 0, 0, 0.0006925229
 109594478, 1, -0.01, 0.01, -0.01, -0.01, 0, 0.22, 0, 0, 0, 0, 0, 0.09426899, 0.0004888776
 109694438, 0, -0.01, 0.01, -0.02, -0.01, 0, 0.27, 0, 0, 0, 0, 0, 0, 0.0007234121
 109694438, 1, -0.01, 0.01, -0.01, -0.01, 0, 0.27, 0, 0, 0, 0, 0, 0.09426899, 0.0007095109
 109794398, 0, -0.01, 0.01, -0.02, -0.01, 0, 0.27, 0, 0, 0, 0, 0, 0, 0.0007379553
 109794398, 1, -0.01, 0.01, -0.01, -0.01, 0, 0.26, 0, 0, 0, 0, 0, 0.09426899, 0.0007028719
 109894358, 0, -0.01, 0.01, -0.02, -0.01, 0, 0.27, 0, 0, 0, 0, 0, 0, 0.000731299
 109894358, 1, -0.01, 0.01, -0.02, -0.01, 0, 0.26, 0, 0, 0, 0, 0, 0.09426899, 0.0006971096
 109994318, 0, -0.01, 0.01, -0.02, -0.01, 0, 0.27, 0, 0, 0, 0, 0, 0, 0.0007312364
 109994318, 1, -0.01, 0.01, -0.02, -0.01, 0, 0.26, 0, 0, 0, 0, 0, 0.09426899, 0.0006980906
 110094278, 0, -0.01, 0.01, -0.02, -0.01, 0.01, 0.27, 0, 0, 0, 0, 0, 0, 0.0007412042
 110094278, 1, -0.01, 0.01, -0.02, -0.01, 0.01, 0.27, 0, 0, 0, 0, 0, 0.09426899, 0.0007085996
 110194238, 0, -0.01, 0.01, -0.02, -0.01, 0.01, 0.28, 0, 0, 0, 0, 0, 0, 0.0008046064
 110194238, 1, -0.01, 0.01, -0.02, -0.01, 0.01, 0.28, 0, 0, 0, 0, 0, 0.09426899, 0.0007714306
 110294198, 0, -0.01, 0.01, -0.03, -0.01, 0.01, 0.28, 0, 0, 0, 0, 0, 0, 0.0008009992
 110294198, 1, -0.01, 0.01, -0.03, -0.01, 0.01, 0.28, 0, 0, 0, 0, 0, 0.09426899, 0.0007685696
 110394158, 0, -0.01, 0.01, -0.03, -0.01, 0.01, 0.28, 0, 0, 0, 0, 0, 0, 0.0007766639
 110394158, 1, -0.01, 0.01, -0.03, -0.01, 0.01, 0.27, 0, 0, 0, 0, 0, 0.09426899, 0.0007456377
 110494118, 0, -0.01, 0.01, -0.03, -0.01, 0.01, 0.28, 0, 0, 0, 0, 0, 0, 0.0008134366
 110494118, 1, -0.01, 0.01, -0.03, -0.01, 0.01, 0.28, 0, 0, 0, 0, 0, 0.09426899, 0.0007823367
 110594078, 0, -0.01, 0.01, -0.03, -0.01, 0.01, 0.28, 0, 0, 0, 0, 0, 0, 0.0007864131
 110594078, 1, -0.01, 0.01, -0.03, -0.01, 0.01, 0.28, 0, 0, 0, 0, 0, 0.09438325, 0.0007906471
 110694038, 0, -0.01, 0.01, -0.03, -0.01, 0.01, 0.29, 0, 0, 0, 0, 0, 0, 0.0008514065
 110694038, 1, -0.01, 0.01, -0.03, -0.01, 0.01, 0.25, 0, 0, 0, 0, 0, 0.09443826, 0.0006145905
 110793998, 0, -0.01, 0.01, -0.03, -0.01, 0.01, 0.29, 0, 0, 0, 0, 0, 0, 0.0008410192
 110793998, 1, -0.01, 0.01, -0.03, -0.01, 0.01, 0.25, 0, 0, 0, 0, 0, 0.09443826, 0.0006128814
 110893958, 0, 0, 0.01, -0.03, -0.01, 0.01, 0.29, 0, 0, 0, 0, 0, 0, 0.0008356582
 110893958, 1, 0, 0, -0.03, -0.01, 0.01, 0.25, 0, 0, 0, 0, 0, 0.09443826, 0.0006152046
 110993918, 0, 0, 0.01, -0.03, -0.01, 0.01, 0.28, 0, 0, 0, 0, 0, 0, 0.000800474
 110993918, 1, 0, 0, -0.03, -0.01, 0.01, 0.24, 0, 0, 0, 0, 0, 0.09443826, 0.0005919535
 111093878, 0, 0, 0, -0.03, -0.02, 0.01, 0.29, 0, 0, 0, 0, 0, 0, 0.0008538244
 111093878, 1, 0, 0, -0.03, -0.02, 0.01, 0.25, 0, 0, 0, 0, 0, 0.09443826, 0.0006549298
 111193838, 0, 0, 0, -0.03, -0.02, 0.01, 0.29, 0, 0, 0, 0, 0, 0, 0.0008239619
 111193838, 1, 0, 0, -0.03, -0.02, 0.01, 0.28, 0, 0, 0, 0, 0, 0.09443826, 0.0007962044
 111293798, 0, 0, 0, -0.03, -0.01, 0.01, 0.29, 0, 0, 0, 0, 0, 0, 0.0008328232
 111293798, 1, 0, 0, -0.03, -0.01, 0.01, 0.25, 0, 0, 0, 0, 0, 0.09443826, 0.000623988
 111393758, 0, 0, 0, -0.03, -0.01, 0.01, 0.28, 0, 0, 0, 0, 0, 0, 0.0008095366
 111393758, 1, 0, 0, -0.03, -0.01, 0.01, 0.25, 0, 0, 0, 0, 0, 0.09443826, 0.0006106597
 111493718, 0, 0, 0, -0.04, -0.01, 0.01, 0.29, 0, 0, 0, 0, 0, 0, 0.0008403494
 111493718, 1, 0, 0, -0.04, -0.01, 0.01, 0.25, 0, 0, 0, 0, 0, 0.09443826, 0.0006436099
 111594511, 0, 0, 0, -0.04, -0.01, 0.01, 0.29, 0, 0, 0, 0, 0, 0, 0.0008522647
 111594511, 1, 0, 0, -0.04, -0.01, 0.01, 0.26, 0, 0, 0, 0, 0, 0.09443826, 0.0006607585
 111694471, 0, 0, 0, -0.04, -0.01, 0.01, 0.29, 0, 0, 0, 0, 0, 0, 0.0008244764
 111694471, 1, 0, 0, -0.04, -0.01, 0.01, 0.28, 0, 0, 0, 0, 0, 0.09443826, 0.0008021881
 111794431, 0, 0, 0, -0.04, -0.01, 0.01, 0.28, 0, 0, 0, 0, 0, 0, 0.0007974452
 111794431, 1, 0, 0, -0.04, -0.01, 0.01, 0.29, 0, 0, 0, 0, 0, 0.09636836, 0.000868755
 111894391, 0, 0, 0, -0.04, -0.01, 0.01, 0.23, 0, 0, 0, 0, 0, 0, 0.0005419717
 111894391, 1, 0, 0, -0.04, -0.01, 0.01, 0.3, 0, 0, 0, 0, 0, 0.104433, 0.0008914868
 111994351, 0, 0, 0, -0.04, -0.01, 0.01, 0.23, 0, 0, 0, 0, 0, 0, 0.0005386503
 111994351, 1, 0, 0, -0.04, -0.01, 0.01, 0.3, 0, 0, 0, 0, 0, 0.1180674, 0.0008764527
 112094311, 0, 0, 0, -0.04, 0, 0, 0.24, 0, 0, 0, 0, 0, 0, 0.0005677
 112094311, 1, 0, 0, -0.04, 0, 0, 0.3, 0, 0, 0, 0, 0, 0.1317386, 0.0009017131
 112194271, 0, 0, 0, -0.04, 0, 0, 0.23, 0, 0, 0, 0, 0, 0, 0.0005268072
 112194271, 1, 0, 0, -0.04, 0, 0, 0.29, 0, 0, 0, 0, 0, 0.1441653, 0.0008398657
 112294231, 0, 0, 0, -0.04, 0, 0, 0.24, 0, 0, 0, 0, 0, 0, 0.0005696864
 112294231, 1, 0, 0, -0.04, 0, 0, 0.3, 0, 0, 0, 0, 0, 0.1572112, 0.0008830439
