Time,XKF4_C,XKF4_SV,XKF4_SP,XKF4_SH,XKF4_SM,XKF4_SVT,XKF4_errRP,XKF4_OFN,XKF4_OFE,XKF4_FS,XKF4_TS,XKF4_SS,XKF4_GPS,XKF4_PI
 105994252, 0, 0, 0, 0, 0, 0, 0.008891135, 0.02741385, -0.0268591, 0, 48, 109375, 0, 0
 105994252, 1, 0, 0, 0, 0, 0, 0.008838353, 0.02821805, -0.02734471, 0, 48, 109375, 0, 0
 106094212, 0, 0, 0, 0, 0, 0, 0.008963616, 0.02741385, -0.0268591, 0, 48, 109375, 0, 0
 106094212, 1, 0, 0, 0, 0, 0, 0.00891063, 0.02821805, -0.02734471, 0, 48, 109375, 0, 0
 106194172, 0, 0, 0, 0, 0, 0, 0.009040184, 0.02741385, -0.0268591, 0, 48, 109375, 0, 0
 106194172, 1, 0, 0, 0, 0, 0, 0.00898649, 0.02821805, -0.02734471, 0, 48, 109375, 0, 0
 106294132, 0, 0, 0, 0, 0, 0, 0.00911084, 0.02741385, -0.0268591, 0, 48, 109375, 0, 0
 106294132, 1, 0, 0, 0, 0, 0, 0.009066346, 0.02821805, -0.02734471, 0, 48, 109375, 0, 0
 106394092, 0, 0, 0, 0, 0, 0, 0.00918689, 0.02741385, -0.0268591, 0, 48, 109375, 0, 0
 106394092, 1, 0, 0, 0, 0, 0, 0.009139049, 0.02821805, -0.02734471, 0, 48, 109375, 0, 0
 106494052, 0, 0.01, 0, 0, 0, 0, 0.009255375, 0.02741385, -0.0268591, 0, 48, 109375, 0, 0
 106494052, 1, 0.01, 0, 0, 0, 0, 0.009204724, 0.02821805, -0.02734471, 0, 48, 109375, 0, 0
 106594012, 0, 0.01, 0, 0, 0, 0, 0.009332031, 0.02741385, -0.0268591, 0, 48, 109375, 0, 0
 106594012, 1, 0.01, 0, 0, 0, 0, 0.009280529, 0.02821805, -0.02734471, 0, 48, 109375, 0, 0
 106693972, 0, 0.01, 0, 0, 0, 0, 0.009395414, 0.02741385, -0.0268591, 0, 48, 109375, 0, 0
 106693972, 1, 0, 0, 0, 0, 0, 0.009343945, 0.02821805, -0.02734471, 0, 48, 109375, 0, 0
 106793932, 0, 0.01, 0, 0, 0, 0, 0.009472035, 0.02741385, -0.0268591, 0, 48, 109375, 0, 0
 106793932, 1, 0, 0, 0, 0, 0, 0.009419695, 0.02821805, -0.02734471, 0, 48, 109375, 0, 0
 106893892, 0, 0.02, 0, 0, 0, 0, 0.00952933, 0.02741385, -0.0268591, 0, 48, 109375, 0, 0
 106893892, 1, 0.03, 0, 0, 0, 0, 0.00947656, 0.02821805, -0.02734471, 0, 48, 109375, 0, 0
 106993852, 0, 0.02, 0, 0, 0, 0, 0.009606482, 0.02741385, -0.0268591, 0, 48, 109375, 0, 0
 106993852, 1, 0.03, 0, 0, 0, 0, 0.009562252, 0.02821805, -0.02734471, 0, 48, 109375, 0, 0
 107093812, 0, 0.06, 0, 0.01, 0, 0, 0.009644599, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 107093812, 1, 0.07, 0, 0, 0, 0, 0.009594367, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 107193772, 0, 0.06, 0, 0.01, 0, 0, 0.009720803, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 107193772, 1, 0.07, 0, 0.01, 0, 0, 0.009669835, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 107293732, 0, 0.01, 0, 0.01, 0, 0, 0.009747598, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 107293732, 1, 0.01, 0, 0.01, 0, 0, 0.009697965, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 107394525, 0, 0.01, 0, 0.01, 0, 0, 0.009823456, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 107394525, 1, 0.01, 0, 0.01, 0, 0, 0.009773071, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 107494485, 0, 0, 0, 0.01, 0, 0, 0.009846233, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 107494485, 1, 0, 0, 0.01, 0, 0, 0.009805004, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 107594445, 0, 0, 0, 0.01, 0, 0, 0.009922438, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 107594445, 1, 0, 0, 0.01, 0, 0, 0.009877694, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 107694405, 0, 0.01, 0, 0.01, 0, 0, 0.009936339, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 107694405, 1, 0.01, 0, 0.01, 0, 0, 0.009893491, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 107794365, 0, 0.01, 0, 0.01, 0, 0, 0.01001239, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 107794365, 1, 0.01, 0, 0.02, 0, 0, 0.009968779, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 107894325, 0, 0.01, 0, 0.01, 0, 0, 0.01002096, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 107894325, 1, 0.01, 0, 0.02, 0, 0, 0.009977065, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 107994285, 0, 0.01, 0, 0.01, 0, 0, 0.01009689, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 107994285, 1, 0.01, 0, 0.02, 0, 0, 0.01005222, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 108094245, 0, 0.01, 0, 0.02, 0, 0, 0.01050028, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 108094245, 1, 0.01, 0, 0.02, 0, 0, 0.0104637, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 108194205, 0, 0.01, 0, 0.01, 0, 0, 0.01047562, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 108194205, 1, 0.01, 0, 0.01, 0, 0, 0.01043357, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 108294165, 0, 0.01, 0, 0.01, 0, 0, 0.01048996, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 108294165, 1, 0.01, 0, 0.01, 0, 0, 0.01044892, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 108394125, 0, 0.01, 0, 0.01, 0, 0, 0.01051603, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 108394125, 1, 0.01, 0, 0.02, 0, 0, 0.01047496, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 108494085, 0, 0.01, 0, 0.02, 0, 0, 0.01050715, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 108494085, 1, 0.01, 0, 0.02, 0, 0, 0.01046823, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 108594045, 0, 0.01, 0, 0.02, 0, 0, 0.01053567, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 108594045, 1, 0.01, 0, 0.02, 0, 0, 0.01049662, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 108694005, 0, 0.01, 0, 0.02, 0, 0, 0.01048985, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 108694005, 1, 0.01, 0, 0.02, 0, 0, 0.01045704, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 108793965, 0, 0.01, 0, 0.02, 0, 0, 0.01051949, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 108793965, 1, 0.01, 0, 0.02, 0, 0, 0.01048522, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 108893925, 0, 0.01, 0, 0.02, 0, 0, 0.01042974, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 108893925, 1, 0.01, 0, 0.02, 0, 0, 0.01039384, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 108993885, 0, 0.01, 0, 0.02, 0, 0, 0.01046052, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 108993885, 1, 0.01, 0, 0.02, 0, 0, 0.01042459, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 109093845, 0, 0.01, 0, 0.02, 0, 0, 0.01033148, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 109093845, 1, 0.01, 0, 0.02, 0, 0, 0.01029766, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 109193805, 0, 0.01, 0, 0.02, 0, 0, 0.01036427, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 109193805, 1, 0.01, 0, 0.02, 0, 0, 0.01033016, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 109293765, 0, 0.01, 0, 0.02, 0, 0, 0.0102009, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 109293765, 1, 0.01, 0, 0.02, 0, 0, 0.010169, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 109393725, 0, 0.01, 0, 0.02, 0, 0, 0.01023622, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 109393725, 1, 0.01, 0, 0.02, 0, 0, 0.01020858, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 109494518, 0, 0.01, 0, 0.02, 0, 0, 0.01005272, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 109494518, 1, 0.01, 0, 0.02, 0, 0, 0.01001303, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 109594478, 0, 0.01, 0, 0.02, 0, 0, 0.0100895, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 109594478, 1, 0.01, 0, 0.02, 0, 0, 0.01005226, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 109694438, 0, 0.01, 0, 0.02, 0, 0, 0.009884905, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 109694438, 1, 0.01, 0, 0.02, 0, 0, 0.009848609, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 109794398, 0, 0.01, 0, 0.02, 0, 0, 0.009924114, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 109794398, 1, 0.01, 0, 0.02, 0, 0, 0.009888935, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 109894358, 0, 0.01, 0, 0.02, 0, 0, 0.009718767, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 109894358, 1, 0.01, 0, 0.02, 0, 0, 0.009685432, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 109994318, 0, 0.01, 0, 0.02, 0, 0, 0.009761902, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 109994318, 1, 0.01, 0, 0.02, 0, 0, 0.009728272, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 110094278, 0, 0.01, 0, 0.02, 0, 0, 0.009563959, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 110094278, 1, 0.01, 0, 0.02, 0, 0, 0.009531111, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 110194238, 0, 0.01, 0, 0.02, 0, 0, 0.009610485, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 110194238, 1, 0.01, 0, 0.02, 0, 0, 0.009577245, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 110294198, 0, 0.01, 0, 0.02, 0, 0, 0.009424795, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 110294198, 1, 0.01, 0, 0.02, 0, 0, 0.00939134, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 110394158, 0, 0.01, 0, 0.02, 0, 0, 0.00947406, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 110394158, 1, 0.01, 0, 0.02, 0, 0, 0.009440158, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 110494118, 0, 0.01, 0, 0.02, 0, 0, 0.009305632, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 110494118, 1, 0.01, 0, 0.02, 0, 0, 0.00927062, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 110594078, 0, 0.01, 0, 0.02, 0, 0, 0.009357364, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 110594078, 1, 0.01, 0, 0.02, 0, 0, 0.009317418, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 110694038, 0, 0.01, 0, 0.02, 0, 0, 0.009209218, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 110694038, 1, 0.01, 0, 0.02, 0, 0, 0.009169743, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 110793998, 0, 0.01, 0, 0.02, 0, 0, 0.009263982, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 110793998, 1, 0.01, 0, 0.02, 0, 0, 0.009223767, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 110893958, 0, 0.01, 0, 0.02, 0, 0, 0.009135921, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 110893958, 1, 0.01, 0, 0.02, 0, 0, 0.009095788, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 110993918, 0, 0.01, 0, 0.02, 0, 0, 0.009193039, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 110993918, 1, 0.01, 0, 0.02, 0, 0, 0.00915221, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 111093878, 0, 0.01, 0, 0.02, 0, 0, 0.009083603, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 111093878, 1, 0.01, 0, 0.02, 0, 0, 0.009049473, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 111193838, 0, 0.01, 0, 0.02, 0, 0, 0.009143036, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 111193838, 1, 0.01, 0, 0.02, 0, 0, 0.009106399, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 111293798, 0, 0.01, 0, 0.02, 0, 0, 0.009051183, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 111293798, 1, 0.01, 0, 0.02, 0, 0, 0.009008642, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 111393758, 0, 0.01, 0, 0.02, 0, 0, 0.009113102, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 111393758, 1, 0.01, 0, 0.02, 0, 0, 0.009069955, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 111493718, 0, 0.01, 0, 0.02, 0, 0, 0.009036241, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 111493718, 1, 0.01, 0, 0.02, 0, 0, 0.008992696, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 111594511, 0, 0.01, 0, 0.02, 0, 0, 0.009099683, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 111594511, 1, 0.01, 0, 0.02, 0, 0, 0.009063351, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 111694471, 0, 0.01, 0, 0.02, 0, 0, 0.00903587, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 111694471, 1, 0.01, 0, 0.02, 0, 0, 0.008992991, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 111794431, 0, 0.01, 0, 0.02, 0, 0, 0.009101054, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 111794431, 1, 0.01, 0, 0.02, 0, 0, 0.009057413, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 111894391, 0, 0.01, 0, 0.02, 0, 0, 0.009047835, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 111894391, 1, 0.01, 0, 0.02, 0, 0, 0.009003793, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 111994351, 0, 0.01, 0, 0.02, 0, 0, 0.009114381, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 111994351, 1, 0.01, 0, 0.02, 0, 0, 0.009069682, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 112094311, 0, 0.01, 0, 0.02, 0, 0, 0.009071277, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 112094311, 1, 0.01, 0, 0.03, 0, 0, 0.009025062, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
 112194271, 0, 0.01, 0, 0.02, 0, 0, 0.009139159, 0.02741385, -0.0268591, 0, 48, 107327, 0, 0
 112194271, 1, 0.01, 0, 0.02, 0, 0, 0.009092246, 0.02821805, -0.02734471, 0, 48, 107327, 0, 0
