Time,SIM_Roll,SIM_Pitch,SIM_Yaw,SIM_Alt,SIM_Lat,SIM_Lng,SIM_Q1,SIM_Q2,SIM_Q3,SIM_Q4
 111093878, 0.03, 0.04, 359.9, 568.42, 33.6216411, 72.9556846, 0.9999995, 0.0002789288, 0.000406959, -0.0008655333
 111193838, 0.03, 0.03, 359.9, 568.67, 33.6216411, 72.9556846, 0.9999995, 0.0003079472, 0.0002806253, -0.0008590033
 111293798, 0.03, 0.01, 359.9, 568.9, 33.6216411, 72.9556846, 0.9999996, 0.0003349694, 0.0001000142, -0.0008608029
 111393758, 0.02, 0, 359.89, 569.14, 33.6216411, 72.9556846, 0.9999996, 0.0002438488, -2.564503E-05, -0.0008894759
 111493718, 0.01, -0.01, 359.89, 569.38, 33.6216411, 72.9556846, 0.9999995, 0.0001345679, -0.0001580713, -0.0009236623
 111594511, 0, -0.02, 359.88, 569.62, 33.6216411, 72.9556846, 0.9999995, 6.759927E-05, -0.0002005603, -0.0009624548
 111694471, 0, -0.03, 359.88, 569.86, 33.6216411, 72.9556846, 0.9999995, -1.980741E-05, -0.0002715907, -0.001005034
 111794431, 0, -0.03, 359.87, 570.1, 33.6216409, 72.9556848, 0.9999994, -6.040831E-05, -0.0002929467, -0.001053479
 111894391, 0, -0.03, 359.87, 570.34, 33.6216409, 72.9556848, 0.9999993, -6.979048E-05, -0.0002973235, -0.001104306
 111994351, 0, -0.02, 359.86, 570.58, 33.6216409, 72.9556848, 0.9999993, -3.248214E-05, -0.0002358588, -0.001154344
 112094311, 0, -0.02, 359.86, 570.81, 33.6216409, 72.9556848, 0.9999992, 2.344666E-06, -0.0001786201, -0.001204092
 112194271, -0.01, -0.03, 359.85, 571.05, 33.6216409, 72.9556848, 0.9999992, -0.000151934, -0.0002658607, -0.001246749
 112294231, -0.02, -0.04, 359.85, 571.29, 33.6216409, 72.9556848, 0.999999, -0.0002614468, -0.0003948392, -0.001280833
 112394191, -0.04, -0.05, 359.85, 571.53, 33.6216409, 72.9556848, 0.9999989, -0.0003949153, -0.0005025014, -0.001298194
 112494151, -0.05, -0.06, 359.85, 571.76, 33.6216409, 72.9556848, 0.9999989, -0.0004784635, -0.0005811928, -0.001282823
 112594111, -0.05, -0.06, 359.85, 572, 33.6216409, 72.9556848, 0.9999989, -0.0005093705, -0.0005759082, -0.001247864
 112694071, -0.06, -0.07, 359.86, 572.24, 33.6216409, 72.9556848, 0.9999989, -0.0005382016, -0.0006310294, -0.001210223
 112794031, -0.06, -0.07, 359.86, 572.48, 33.6216409, 72.9556849, 0.9999989, -0.0005650331, -0.00069137, -0.001172569
 112893991, -0.05, -0.08, 359.86, 572.72, 33.6216409, 72.9556849, 0.9999989, -0.0005075047, -0.0007477526, -0.001150606
 112993951, -0.05, -0.09, 359.86, 572.96, 33.6216409, 72.9556849, 0.9999989, -0.0004817547, -0.0008003282, -0.001164821
 113093911, -0.04, -0.08, 359.86, 573.2, 33.6216409, 72.9556849, 0.9999989, -0.0004328596, -0.0007290173, -0.001210818
 113193871, -0.04, -0.07, 359.85, 573.43, 33.6216409, 72.9556849, 0.9999989, -0.000410846, -0.0006278779, -0.001286022
 113293831, -0.05, -0.06, 359.84, 573.67, 33.6216409, 72.9556849, 0.9999988, -0.0004374058, -0.0005413907, -0.001389529
 113393791, -0.05, -0.06, 359.82, 573.91, 33.6216409, 72.9556849, 0.9999986, -0.0004512751, -0.0005501434, -0.001497595
 113493751, -0.05, -0.05, 359.81, 574.15, 33.6216409, 72.9556849, 0.9999985, -0.0004748138, -0.0004923081, -0.001597634
 113593711, -0.05, -0.05, 359.8, 574.39, 33.6216409, 72.9556849, 0.9999983, -0.0005015851, -0.0004610355, -0.001686061
 113694504, -0.05, -0.04, 359.79, 574.63, 33.6216409, 72.9556849, 0.9999983, -0.0004709395, -0.0004110292, -0.001761351
 113794464, -0.05, -0.04, 359.79, 574.87, 33.6216409, 72.9556849, 0.9999982, -0.0004962186, -0.0003810677, -0.001822505
 113894424, -0.05, -0.04, 359.78, 575.11, 33.6216409, 72.9556849, 0.9999981, -0.0005177693, -0.0003633481, -0.001860917
 113994384, -0.05, -0.03, 359.78, 575.35, 33.6216409, 72.9556849, 0.9999981, -0.0005198336, -0.0003144596, -0.001858467
 114094344, -0.05, -0.03, 359.79, 575.58, 33.6216409, 72.9556849, 0.9999982, -0.0005199985, -0.00026893, -0.001815671
 114194304, -0.06, -0.03, 359.79, 575.82, 33.6216409, 72.9556849, 0.9999983, -0.0005478514, -0.0002697833, -0.001754462
 114294264, -0.05, -0.03, 359.8, 576.06, 33.6216409, 72.9556849, 0.9999984, -0.000478012, -0.0003365668, -0.001692566
 114394224, -0.04, -0.03, 359.81, 576.3, 33.6216409, 72.9556849, 0.9999985, -0.0004235418, -0.0003265878, -0.001651437
 114494184, -0.05, -0.03, 359.81, 576.54, 33.6216409, 72.9556849, 0.9999985, -0.0004411453, -0.0003350926, -0.001637202
 114594144, -0.05, -0.03, 359.81, 576.78, 33.6216409, 72.9556849, 0.9999985, -0.0004574746, -0.0003292889, -0.001639108
 114694104, -0.05, -0.03, 359.8, 577.01, 33.6216409, 72.9556848, 0.9999985, -0.0004487584, -0.0003034578, -0.001672097
 114794064, -0.04, -0.03, 359.8, 577.25, 33.6216409, 72.9556848, 0.9999983, -0.0003996047, -0.0003165117, -0.001739157
 114894024, -0.03, -0.03, 359.78, 577.49, 33.6216409, 72.9556848, 0.9999982, -0.0003188775, -0.0003101606, -0.001841905
 114993984, -0.02, -0.03, 359.77, 577.72, 33.6216411, 72.9556848, 0.999998, -0.0002606634, -0.0003022336, -0.00196032
 115093944, -0.02, -0.03, 359.76, 577.96, 33.6216411, 72.9556848, 0.9999978, -0.0002024389, -0.0002895212, -0.002078687
 115193904, -0.02, -0.02, 359.75, 578.2, 33.6216411, 72.9556848, 0.9999976, -0.0001758314, -0.0002296254, -0.002168817
 115293864, -0.01, -0.02, 359.74, 578.44, 33.6216411, 72.9556848, 0.9999975, -0.0001498223, -0.0001858417, -0.002220772
 115393824, 0, -0.01, 359.74, 578.67, 33.6216411, 72.9556846, 0.9999975, -6.561608E-05, -9.685882E-05, -0.002235557
 115493784, 0, 0, 359.74, 578.91, 33.6216411, 72.9556846, 0.9999975, -4.649134E-05, -9.27333E-06, -0.002226662
 115593744, 0, 0, 359.74, 579.15, 33.6216411, 72.9556846, 0.9999976, 9.419881E-07, 6.411508E-05, -0.002185954
 115693704, 0, 0.01, 359.75, 579.38, 33.6216411, 72.9556846, 0.9999977, 5.727501E-05, 0.0001172655, -0.002142454
 115794497, 0.01, 0.02, 359.75, 579.62, 33.6216412, 72.9556846, 0.9999977, 0.0001305469, 0.0001970046, -0.002106896
 115894457, 0.02, 0.02, 359.76, 579.86, 33.6216412, 72.9556846, 0.9999978, 0.0001861022, 0.0002317311, -0.00208353
 115994417, 0.02, 0.02, 359.76, 580.1, 33.6216412, 72.9556846, 0.9999977, 0.0002086154, 0.0002254399, -0.002091782
 116094377, 0.02, 0.02, 359.75, 580.33, 33.6216412, 72.9556846, 0.9999977, 0.0002409118, 0.0002252245, -0.002120266
 116194337, 0.02, 0.03, 359.75, 580.57, 33.6216412, 72.9556846, 0.9999976, 0.0002533594, 0.0002636724, -0.00216672
 116294297, 0.02, 0.03, 359.74, 580.81, 33.6216412, 72.9556846, 0.9999974, 0.0002562811, 0.0002749225, -0.002214935
 116394257, 0.02, 0.03, 359.74, 581.04, 33.6216412, 72.9556846, 0.9999974, 0.0002611272, 0.0002725337, -0.002262863
 116494217, 0.02, 0.03, 359.73, 581.28, 33.6216412, 72.9556846, 0.9999973, 0.0002272557, 0.0002812541, -0.00230886
 116594177, 0.02, 0.03, 359.73, 581.52, 33.6216412, 72.9556846, 0.9999971, 0.0002183925, 0.0002766787, -0.002350271
 116694137, 0.01, 0.02, 359.72, 581.75, 33.6216412, 72.9556846, 0.9999971, 0.0001433254, 0.0002184608, -0.002384823
 116794097, 0.01, 0.02, 359.72, 581.99, 33.6216412, 72.9556846, 0.999997, 0.0001383897, 0.0002153356, -0.002414824
 116894057, 0.01, 0.02, 359.72, 582.23, 33.6216412, 72.9556846, 0.999997, 8.998822E-05, 0.0001949259, -0.002440465
 116994017, 0, 0.01, 359.71, 582.47, 33.6216412, 72.9556846, 0.999997, 3.895851E-05, 0.0001592127, -0.00246034
 117093977, 0, 0.01, 359.71, 582.72, 33.6216412, 72.9556846, 0.999997, -5.825104E-05, 0.0001133504, -0.002474538
 117193937, -0.01, 0, 359.71, 582.96, 33.6216412, 72.9556846, 0.9999969, -9.055185E-05, 8.618189E-05, -0.002488916
 117293897, 0, 0.01, 359.71, 583.21, 33.6216413, 72.9556846, 0.9999968, -2.34071E-05, 0.0001420794, -0.002501211
 117393857, 0, 0.01, 359.71, 583.45, 33.6216413, 72.9556844, 0.9999968, -8.010338E-06, 0.0001255307, -0.002511988
 117493817, 0, 0, 359.71, 583.69, 33.6216413, 72.9556844, 0.9999968, -2.761538E-05, 6.745925E-05, -0.002514058
 117593777, 0, 0.01, 359.71, 583.93, 33.6216413, 72.9556844, 0.9999968, 7.677605E-06, 0.0001059637, -0.002512219
 117693737, 0.01, 0.01, 359.71, 584.17, 33.6216413, 72.9556844, 0.9999968, 8.987266E-05, 0.0001545093, -0.002511255
 117794530, 0.01, 0.03, 359.71, 584.4, 33.6216413, 72.9556844, 0.9999967, 0.0001535775, 0.0003235751, -0.002517604
 117894490, 0.02, 0.03, 359.7, 584.64, 33.6216413, 72.9556844, 0.9999967, 0.0002493863, 0.0003240067, -0.002539463
 117994450, 0.03, 0.04, 359.7, 584.88, 33.6216413, 72.9556844, 0.9999966, 0.0003377106, 0.0003675034, -0.002564066
 118094410, 0.04, 0.03, 359.7, 585.11, 33.6216413, 72.9556844, 0.9999965, 0.0003976885, 0.000335404, -0.002598039
 118194370, 0.04, 0.03, 359.69, 585.35, 33.6216413, 72.9556844, 0.9999964, 0.0004177048, 0.0002826805, -0.002622119
 118294330, 0.05, 0.02, 359.69, 585.58, 33.6216413, 72.9556844, 0.9999964, 0.0004420925, 0.0002232548, -0.00264382
 118394290, 0.04, 0.01, 359.69, 585.82, 33.6216413, 72.9556844, 0.9999964, 0.0003829153, 0.0001703783, -0.00266647
 118494250, 0.02, 0.01, 359.69, 586.05, 33.6216413, 72.9556844, 0.9999964, 0.0002337738, 0.0001322244, -0.002668736
 118594210, 0.01, 0.01, 359.69, 586.29, 33.6216413, 72.9556844, 0.9999964, 9.473633E-05, 0.0001124501, -0.002666812
 118694170, 0.01, 0.01, 359.69, 586.52, 33.6216413, 72.9556844, 0.9999964, 0.0001510295, 0.0001365938, -0.002662587
 118794130, 0.02, 0.02, 359.69, 586.76, 33.6216413, 72.9556844, 0.9999964, 0.0002376463, 0.0001950941, -0.002664372
 118894090, 0.03, 0.02, 359.69, 586.99, 33.6216413, 72.9556844, 0.9999964, 0.0003035778, 0.0002080698, -0.002672395
 118994050, 0.03, 0.02, 359.69, 587.23, 33.6216413, 72.9556844, 0.9999964, 0.0002951193, 0.0002011682, -0.0026859
 119094010, 0.02, 0.02, 359.68, 587.47, 33.6216413, 72.9556844, 0.9999962, 0.0002445565, 0.0002083798, -0.002706474
 119193970, 0.02, 0.02, 359.68, 587.7, 33.6216413, 72.9556844, 0.9999962, 0.0002498763, 0.0001925633, -0.002731781
 119293930, 0.02, 0.02, 359.68, 587.94, 33.6216413, 72.9556844, 0.9999961, 0.0002246971, 0.0001769258, -0.00275843
 119393890, 0.02, 0.02, 359.68, 588.18, 33.6216413, 72.9556844, 0.9999961, 0.0001992592, 0.0001824177, -0.002792305
 119493850, 0.02, 0.02, 359.67, 588.41, 33.6216413, 72.9556844, 0.9999959, 0.0002083048, 0.0001883665, -0.002829602
 119593810, 0.02, 0.01, 359.67, 588.65, 33.6216413, 72.9556844, 0.9999958, 0.0002014093, 0.000167779, -0.00286995
 119693770, 0.02, 0.01, 359.66, 588.89, 33.6216413, 72.9556844, 0.9999958, 0.0001950174, 0.0001541731, -0.002899188
 119793730, 0.01, 0.02, 359.66, 589.13, 33.6216413, 72.9556844, 0.9999958, 0.0001577408, 0.0001878686, -0.002902592
 119894523, 0.01, 0.01, 359.66, 589.37, 33.6216413, 72.9556844, 0.9999958, 0.0001568284, 0.0001572976, -0.002881631
 119994483, 0.01, 0.02, 359.67, 589.6, 33.6216413, 72.9556844, 0.9999959, 0.0001685708, 0.0001785853, -0.002854722
 120094443, 0.01, 0.02, 359.67, 589.84, 33.6216413, 72.9556844, 0.9999959, 9.907041E-05, 0.0002209759, -0.002840157
 120194403, 0, 0.03, 359.67, 590.08, 33.6216413, 72.9556844, 0.9999959, 3.444744E-05, 0.0003034844, -0.002836107
 120294363, 0, 0.02, 359.67, 590.32, 33.6216413, 72.9556844, 0.9999959, -1.915231E-05, 0.0002394878, -0.002835766
 120394323, 0, 0.02, 359.67, 590.55, 33.6216413, 72.9556844, 0.9999959, -2.810196E-05, 0.0001792806, -0.002836464
 120494283, 0, 0.01, 359.67, 590.79, 33.6216413, 72.9556844, 0.9999959, 3.235885E-05, 0.0001229171, -0.002843211
 120594243, 0.01, 0, 359.66, 591.03, 33.6216413, 72.9556844, 0.9999958, 0.0001404657, 7.017086E-05, -0.002883621
 120694203, 0.01, 0.01, 359.66, 591.27, 33.6216413, 72.9556844, 0.9999956, 0.0001702778, 9.869467E-05, -0.002957894
 120794163, 0.02, 0.01, 359.65, 591.5, 33.6216413, 72.9556844, 0.9999954, 0.0002105699, 0.0001233552, -0.003039575
 120894123, 0.02, 0.01, 359.64, 591.74, 33.6216412, 72.9556844, 0.9999951, 0.0001813552, 0.0001024573, -0.003124305
 120994083, 0.03, 0.01, 359.63, 591.98, 33.6216412, 72.9556844, 0.9999949, 0.0002678683, 0.0001305768, -0.003192036
 121094043, 0.02, 0, 359.62, 592.22, 33.6216412, 72.9556844, 0.9999947, 0.0001918296, 6.869071E-05, -0.003246838
 121194003, 0.01, 0, 359.62, 592.45, 33.6216412, 72.9556844, 0.9999945, 0.0001210766, 3.796383E-05, -0.003299657
 121293963, 0, 0, 359.61, 592.69, 33.6216412, 72.9556846, 0.9999945, 6.327246E-05, -2.395503E-05, -0.003333443
 121393923, 0, 0, 359.61, 592.93, 33.6216412, 72.9556846, 0.9999945, 4.945234E-05, 4.702666E-06, -0.003332
 121493883, 0, 0, 359.62, 593.17, 33.6216412, 72.9556846, 0.9999946, 3.644843E-05, -2.02374E-05, -0.00329849
 121593843, 0, 0, 359.62, 593.4, 33.6216412, 72.9556846, 0.9999948, 1.749338E-05, -7.389341E-06, -0.003240777
 121693803, 0, 0, 359.63, 593.64, 33.6216412, 72.9556846, 0.9999949, -4.124299E-05, -4.631371E-05, -0.003180985
 121793763, -0.01, -0.01, 359.64, 593.88, 33.6216412, 72.9556846, 0.9999951, -0.0001183963, -8.761761E-05, -0.003121959
 121893723, -0.02, -0.01, 359.64, 594.11, 33.6216412, 72.9556846, 0.9999952, -0.0002016917, -0.0001261364, -0.003077977
 121994516, -0.01, -0.01, 359.65, 594.35, 33.6216412, 72.9556846, 0.9999953, -0.0001614372, -0.0001627602, -0.003049959
 122094476, -0.02, -0.02, 359.65, 594.59, 33.6216412, 72.9556846, 0.9999954, -0.0002126273, -0.0001963967, -0.003033026
 122194436, -0.03, -0.02, 359.65, 594.83, 33.6216412, 72.9556846, 0.9999953, -0.000285696, -0.0002277335, -0.003032145
 122294396, -0.03, -0.02, 359.65, 595.06, 33.6216412, 72.9556846, 0.9999953, -0.0003102435, -0.0001780145, -0.003031309
 122394356, -0.03, 0, 359.65, 595.3, 33.6216412, 72.9556846, 0.9999954, -0.0002979673, -1.997488E-05, -0.003028572
 122494316, -0.03, 0, 359.65, 595.54, 33.6216412, 72.9556846, 0.9999953, -0.0002866885, 5.558772E-05, -0.003047809
 122594276, -0.03, 0.01, 359.64, 595.77, 33.6216412, 72.9556846, 0.9999952, -0.0003057727, 0.0001023974, -0.003102995
 122694236, -0.03, 0.01, 359.63, 596.01, 33.6216412, 72.9556846, 0.9999949, -0.0003180883, 0.0001154957, -0.003171384
 122794196, -0.03, 0.01, 359.62, 596.25, 33.6216411, 72.9556846, 0.9999947, -0.0003027308, 0.0001187566, -0.003248984
 122894156, -0.03, 0.01, 359.61, 596.49, 33.6216411, 72.9556846, 0.9999943, -0.0002782998, 0.0001135448, -0.003347932
 122994116, -0.02, 0, 359.6, 596.72, 33.6216411, 72.9556846, 0.999994, -0.0002236376, 5.089766E-05, -0.003449829
 123094076, -0.02, 0, 359.59, 596.96, 33.6216411, 72.9556846, 0.9999937, -0.0002500676, -4.373213E-05, -0.003537728
