Time,AHR2_Roll,AHR2_Pitch,AHR2_Yaw,AHR2_Alt,AHR2_Lat,AHR2_Lng,AHR2_Q1,AHR2_Q2,AHR2_Q3,AHR2_Q4
 106094212, 0.1, 0.09, 0.23, 558.04, 33.6216408, 72.955685, 0.9999971, 0.0009130523, 0.0008064962, 0.002038447
 106194172, 0.1, 0.09, 0.23, 558.04, 33.6216408, 72.955685, 0.9999972, 0.0009131399, 0.0008049418, 0.00203625
 106294132, 0.1, 0.09, 0.23, 558.04, 33.6216408, 72.955685, 0.9999972, 0.0009117362, 0.0008032255, 0.002035717
 106394092, 0.1, 0.09, 0.23, 558.05, 33.6216408, 72.955685, 0.9999972, 0.0009092485, 0.0008021696, 0.002033063
 106494052, 0.1, 0.09, 0.23, 558.08, 33.6216408, 72.955685, 0.9999972, 0.0009091366, 0.0007988621, 0.002033156
 106594012, 0.1, 0.09, 0.23, 558.1, 33.6216408, 72.955685, 0.9999972, 0.0009051588, 0.0007976861, 0.002031972
 106693972, 0.1, 0.09, 0.23, 558.15, 33.6216408, 72.955685, 0.9999972, 0.0009045269, 0.0007950846, 0.002033184
 106793932, -0.03, -0.03, 0.23, 558.22, 33.6216408, 72.955685, 0.9999979, -0.000261625, -0.0003124362, 0.002029415
 106893892, -0.2, -0.18, 0.22, 558.34, 33.6216408, 72.955685, 0.9999951, -0.001745799, -0.001629042, 0.002004115
 106993852, -0.25, -0.24, 0.22, 558.51, 33.6216408, 72.955685, 0.9999933, -0.002230838, -0.002108973, 0.001968074
 107093812, -0.23, -0.23, 0.22, 558.7, 33.6216408, 72.955685, 0.999994, -0.00207548, -0.002017759, 0.001929099
 107193772, -0.17, -0.17, 0.21, 558.9, 33.6216408, 72.955685, 0.9999959, -0.001527983, -0.001520815, 0.001889525
 107293732, -0.1, -0.1, 0.21, 559.1, 33.6216408, 72.955685, 0.9999975, -0.0008760787, -0.000904283, 0.001847696
 107394525, -0.03, -0.03, 0.2, 559.31, 33.6216408, 72.955685, 0.9999983, -0.0002996333, -0.0003446851, 0.001802589
 107494485, 0.02, 0, 0.2, 559.53, 33.6216408, 72.9556849, 0.9999985, 0.0001821404, 6.644122E-05, 0.001758295
 107594445, 0.06, 0.04, 0.19, 559.77, 33.6216408, 72.9556849, 0.9999983, 0.0005799338, 0.000381138, 0.001714516
 107694405, 0.09, 0.06, 0.19, 560.02, 33.6216409, 72.9556849, 0.999998, 0.0008699529, 0.0006076017, 0.001676386
 107794365, 0.12, 0.09, 0.18, 560.27, 33.6216409, 72.9556848, 0.9999976, 0.001128254, 0.0008701277, 0.001650276
 107894325, 0.14, 0.13, 0.18, 560.52, 33.6216409, 72.9556848, 0.9999972, 0.00126801, 0.001167337, 0.001631699
 107994285, 0.16, 0.15, 0.18, 560.79, 33.6216409, 72.9556847, 0.9999967, 0.001467679, 0.001370164, 0.001622397
 108094245, 0.18, 0.16, 0.18, 561.06, 33.621641, 72.9556848, 0.9999963, 0.001630881, 0.001450317, 0.001620528
 108194205, 0.2, 0.17, 0.18, 561.34, 33.621641, 72.9556848, 0.9999959, 0.001780498, 0.001521474, 0.001622899
 108294165, 0.21, 0.18, 0.18, 561.62, 33.6216411, 72.9556847, 0.9999956, 0.001883492, 0.001609984, 0.00162862
 108394125, 0.22, 0.19, 0.18, 561.89, 33.6216411, 72.9556847, 0.9999953, 0.001943108, 0.00174248, 0.001627349
 108494085, 0.23, 0.2, 0.18, 562.17, 33.6216411, 72.9556846, 0.9999951, 0.002020409, 0.001786834, 0.00162368
 108594045, 0.23, 0.21, 0.18, 562.45, 33.6216411, 72.9556846, 0.9999949, 0.002046642, 0.001841997, 0.001611772
 108694005, 0.23, 0.21, 0.18, 562.72, 33.6216412, 72.9556846, 0.9999949, 0.002045851, 0.0018597, 0.001590658
 108793965, 0.23, 0.21, 0.17, 562.98, 33.6216412, 72.9556846, 0.9999949, 0.00202157, 0.001915416, 0.001565093
 108893925, 0.22, 0.23, 0.17, 563.25, 33.6216412, 72.9556846, 0.9999949, 0.001942859, 0.002011742, 0.001539481
 108993885, 0.21, 0.23, 0.17, 563.52, 33.6216412, 72.9556846, 0.9999949, 0.001869138, 0.002075846, 0.001513702
 109093845, 0.2, 0.22, 0.17, 563.78, 33.6216412, 72.9556846, 0.9999954, 0.001803979, 0.001958767, 0.001483609
 109193805, 0.19, 0.2, 0.16, 564.04, 33.6216412, 72.9556846, 0.9999959, 0.001719913, 0.001789749, 0.001459536
 109293765, 0.19, 0.18, 0.16, 564.29, 33.6216412, 72.9556846, 0.9999962, 0.00166621, 0.001641597, 0.00143869
 109393725, 0.17, 0.17, 0.16, 564.55, 33.6216412, 72.9556846, 0.9999966, 0.001521727, 0.001553163, 0.00141736
 109494518, 0.16, 0.17, 0.16, 564.81, 33.6216412, 72.9556846, 0.9999969, 0.001413752, 0.001500344, 0.001398197
 109594478, 0.16, 0.16, 0.15, 565.06, 33.6216412, 72.9556846, 0.999997, 0.001421927, 0.001421037, 0.001385016
 109694438, 0.16, 0.15, 0.15, 565.31, 33.6216412, 72.9556846, 0.9999971, 0.001413823, 0.001365937, 0.001371839
 109794398, 0.15, 0.15, 0.15, 565.56, 33.6216412, 72.9556846, 0.9999973, 0.00134256, 0.001365285, 0.00134128
 109894358, 0.14, 0.15, 0.14, 565.81, 33.6216412, 72.9556846, 0.9999974, 0.001298033, 0.00137721, 0.001298756
 109994318, 0.12, 0.13, 0.14, 566.06, 33.6216412, 72.9556846, 0.9999979, 0.001095419, 0.001200755, 0.001267638
 110094278, 0.11, 0.12, 0.14, 566.33, 33.6216412, 72.9556846, 0.9999981, 0.001030362, 0.001098161, 0.001237782
 110194238, 0.12, 0.12, 0.13, 566.58, 33.6216412, 72.9556846, 0.999998, 0.001123706, 0.001090394, 0.001212426
 110294198, 0.12, 0.11, 0.13, 566.83, 33.6216412, 72.9556846, 0.9999982, 0.001120825, 0.001030384, 0.00119203
 110394158, 0.13, 0.12, 0.13, 567.09, 33.6216412, 72.9556846, 0.999998, 0.001195418, 0.001118817, 0.001178018
 110494118, 0.12, 0.13, 0.13, 567.34, 33.6216412, 72.9556846, 0.999998, 0.001106664, 0.00113708, 0.001169603
 110594078, 0.11, 0.13, 0.13, 567.61, 33.6216412, 72.9556846, 0.9999982, 0.0009957806, 0.001169258, 0.001160591
 110694038, 0.11, 0.13, 0.13, 567.86, 33.6216412, 72.9556846, 0.9999982, 0.001030758, 0.001140097, 0.001161966
 110793998, 0.12, 0.13, 0.13, 568.11, 33.6216412, 72.9556846, 0.999998, 0.001067758, 0.001183256, 0.001175421
 110893958, 0.12, 0.13, 0.13, 568.36, 33.6216412, 72.9556846, 0.9999979, 0.001106533, 0.001218151, 0.001192097
 110993918, 0.13, 0.14, 0.13, 568.62, 33.6216412, 72.9556846, 0.9999979, 0.001140843, 0.001246664, 0.001204201
 111093878, 0.13, 0.14, 0.13, 568.87, 33.6216412, 72.9556846, 0.9999979, 0.001172196, 0.001228922, 0.001211426
 111193838, 0.13, 0.12, 0.13, 569.13, 33.6216412, 72.9556846, 0.9999979, 0.001199842, 0.001103443, 0.0012157
 111293798, 0.14, 0.1, 0.13, 569.37, 33.6216411, 72.9556846, 0.9999981, 0.001229652, 0.0009198058, 0.001211208
 111393758, 0.13, 0.09, 0.13, 569.63, 33.6216411, 72.9556846, 0.9999983, 0.001142272, 0.0007958065, 0.001179327
 111493718, 0.11, 0.07, 0.13, 569.88, 33.6216411, 72.9556846, 0.9999986, 0.001026862, 0.0006544632, 0.001142537
 111594511, 0.1, 0.06, 0.12, 570.13, 33.6216411, 72.9556846, 0.9999987, 0.0009586967, 0.0006064259, 0.00110318
 111694471, 0.09, 0.06, 0.12, 570.38, 33.6216411, 72.9556846, 0.9999989, 0.0008675708, 0.0005303323, 0.001058943
 111794431, 0.09, 0.05, 0.11, 570.63, 33.6216411, 72.9556846, 0.999999, 0.0008245744, 0.0005031602, 0.001010504
 111894391, 0.09, 0.05, 0.1, 570.88, 33.6216411, 72.9556847, 0.9999991, 0.0008091822, 0.000498245, 0.0009577337
 111994351, 0.09, 0.06, 0.1, 571.13, 33.6216411, 72.9556847, 0.999999, 0.000839775, 0.0005603644, 0.000903233
 112094311, 0.1, 0.07, 0.09, 571.37, 33.621641, 72.9556848, 0.999999, 0.0008747953, 0.0006159253, 0.0008495238
 112194271, 0.08, 0.06, 0.09, 571.62, 33.621641, 72.9556848, 0.9999993, 0.0007246675, 0.0005251553, 0.0008040878
 112294231, 0.07, 0.04, 0.08, 571.87, 33.6216409, 72.9556848, 0.9999995, 0.0006130539, 0.0003934646, 0.0007680557
 112394191, 0.05, 0.03, 0.08, 572.13, 33.6216409, 72.9556848, 0.9999996, 0.0004776578, 0.0002854543, 0.0007502884
 112494151, 0.04, 0.02, 0.08, 572.38, 33.6216409, 72.9556848, 0.9999996, 0.0003928904, 0.0002079447, 0.000763645
 112594111, 0.04, 0.02, 0.09, 572.62, 33.6216409, 72.9556848, 0.9999996, 0.0003591759, 0.000216034, 0.000796569
 112694071, 0.03, 0.01, 0.09, 572.87, 33.6216409, 72.9556848, 0.9999996, 0.000329805, 0.0001566529, 0.0008345603
 112794031, 0.03, 0.01, 0.09, 573.13, 33.6216409, 72.9556848, 0.9999996, 0.0003020629, 9.149608E-05, 0.0008714499
 112893991, 0.04, 0, 0.1, 573.38, 33.6216409, 72.9556848, 0.9999995, 0.0003588843, 4.027595E-05, 0.0008912634
 112993951, 0.04, 0, 0.1, 573.63, 33.6216409, 72.9556848, 0.9999995, 0.0003864567, -1.073248E-05, 0.0008776132
 113093911, 0.04, 0, 0.09, 573.88, 33.6216409, 72.9556849, 0.9999996, 0.0004306845, 5.805211E-05, 0.0008292698
 113193871, 0.05, 0.01, 0.08, 574.13, 33.6216409, 72.9556849, 0.9999996, 0.0004531686, 0.0001635393, 0.0007537163
 113293831, 0.04, 0.02, 0.07, 574.38, 33.6216409, 72.9556849, 0.9999996, 0.0004257564, 0.0002570601, 0.000648885
 113393791, 0.04, 0.02, 0.06, 574.62, 33.6216409, 72.9556849, 0.9999997, 0.0004104857, 0.0002529839, 0.0005394834
 113493751, 0.04, 0.03, 0.05, 574.87, 33.6216409, 72.9556849, 0.9999998, 0.0003933816, 0.0003087489, 0.0004387466
 113593711, 0.04, 0.03, 0.04, 575.13, 33.6216409, 72.9556849, 0.9999998, 0.0003683396, 0.0003427812, 0.0003510306
 113694504, 0.04, 0.04, 0.03, 575.38, 33.6216409, 72.9556849, 0.9999998, 0.0003984956, 0.0003923516, 0.0002757112
 113794464, 0.04, 0.04, 0.02, 575.63, 33.6216409, 72.9556849, 0.9999998, 0.0003724121, 0.0004251124, 0.000214693
 113894424, 0.04, 0.05, 0.02, 575.88, 33.6216409, 72.9556849, 0.9999998, 0.0003544565, 0.000446924, 0.0001756867
 113994384, 0.04, 0.05, 0.02, 576.13, 33.6216409, 72.9556849, 0.9999998, 0.0003586044, 0.0005003948, 0.0001793124
 114094344, 0.04, 0.06, 0.02, 576.39, 33.6216409, 72.9556849, 0.9999998, 0.0003562901, 0.0005483817, 0.0002219688
 114194304, 0.03, 0.06, 0.03, 576.63, 33.6216409, 72.9556849, 0.9999998, 0.0003255813, 0.0005502952, 0.0002832088
 114294264, 0.04, 0.05, 0.03, 576.88, 33.6216409, 72.9556849, 0.9999998, 0.0003953777, 0.0004837515, 0.000343437
 114394224, 0.05, 0.05, 0.04, 577.13, 33.6216409, 72.9556849, 0.9999997, 0.0004502583, 0.0004912725, 0.0003856754
 114494184, 0.04, 0.05, 0.04, 577.38, 33.6216409, 72.9556849, 0.9999997, 0.0004314518, 0.0004825698, 0.0004002089
 114594144, 0.04, 0.05, 0.04, 577.63, 33.6216409, 72.9556849, 0.9999997, 0.0004124198, 0.000485418, 0.000397233
 114694104, 0.04, 0.05, 0.04, 577.88, 33.6216409, 72.9556849, 0.9999998, 0.0004225274, 0.0005094005, 0.0003652387
 114794064, 0.05, 0.05, 0.03, 578.13, 33.6216409, 72.9556849, 0.9999997, 0.0004744643, 0.000497165, 0.0002978113
 114894024, 0.06, 0.05, 0.02, 578.38, 33.6216409, 72.9556848, 0.9999997, 0.0005571808, 0.000506267, 0.000196034
 114993984, 0.07, 0.05, 0, 578.63, 33.6216409, 72.9556848, 0.9999996, 0.0006172322, 0.0005199352, 7.974219E-05
 115093944, 0.07, 0.06, 359.99, 578.87, 33.621641, 72.9556848, 0.9999996, 0.000677984, 0.0005303756, -3.776705E-05
 115193904, 0.08, 0.06, 359.98, 579.12, 33.621641, 72.9556848, 0.9999996, 0.0007084206, 0.0005914369, -0.0001258155
 115293864, 0.08, 0.07, 359.97, 579.38, 33.6216411, 72.9556848, 0.9999995, 0.0007308882, 0.0006313251, -0.0001765169
 115393824, 0.09, 0.08, 359.97, 579.63, 33.6216411, 72.9556848, 0.9999994, 0.0008147502, 0.0007193666, -0.0001909672
 115493784, 0.09, 0.09, 359.97, 579.87, 33.6216411, 72.9556847, 0.9999993, 0.0008389457, 0.0008091396, -0.0001804438
 115593744, 0.1, 0.1, 359.98, 580.12, 33.6216411, 72.9556847, 0.9999992, 0.0008862318, 0.0008883341, -0.0001395154
 115693704, 0.1, 0.1, 359.98, 580.37, 33.6216411, 72.9556846, 0.9999991, 0.0009505146, 0.0009395742, -9.581452E-05
 115794497, 0.11, 0.11, 359.99, 580.61, 33.6216411, 72.9556846, 0.9999989, 0.001030404, 0.001017265, -5.848318E-05
 115894457, 0.12, 0.12, 359.99, 580.86, 33.6216411, 72.9556846, 0.9999989, 0.001083522, 0.001055635, -3.313298E-05
 115994417, 0.12, 0.12, 359.99, 581.11, 33.6216411, 72.9556846, 0.9999989, 0.001106928, 0.001053505, -4.221928E-05
 116094377, 0.13, 0.12, 359.99, 581.36, 33.6216412, 72.9556846, 0.9999988, 0.001135862, 0.001053753, -7.3457E-05
 116194337, 0.13, 0.12, 359.98, 581.61, 33.6216412, 72.9556846, 0.9999987, 0.001146484, 0.001093134, -0.000121825
 116294297, 0.13, 0.12, 359.98, 581.86, 33.6216412, 72.9556846, 0.9999987, 0.001150885, 0.001100558, -0.0001722815
 116394257, 0.13, 0.12, 359.97, 582.1, 33.6216412, 72.9556846, 0.9999987, 0.001158185, 0.00109812, -0.0002210539
 116494217, 0.12, 0.12, 359.96, 582.35, 33.6216412, 72.9556846, 0.9999987, 0.001118574, 0.001104587, -0.0002677281
 116594177, 0.12, 0.12, 359.96, 582.61, 33.6216412, 72.9556846, 0.9999987, 0.001107397, 0.001101211, -0.0003133772
 116694137, 0.11, 0.11, 359.95, 582.85, 33.6216412, 72.9556846, 0.9999989, 0.00103371, 0.001038975, -0.0003505154
 116794097, 0.11, 0.11, 359.95, 583.1, 33.6216412, 72.9556846, 0.9999989, 0.001029828, 0.001030953, -0.0003826701
 116894057, 0.11, 0.11, 359.95, 583.35, 33.6216412, 72.9556846, 0.9999989, 0.0009795567, 0.001011786, -0.0004093625
 116994017, 0.1, 0.11, 359.95, 583.61, 33.6216412, 72.9556846, 0.999999, 0.0009269756, 0.0009781717, -0.000430739
 117093977, 0.09, 0.1, 359.94, 583.86, 33.6216412, 72.9556846, 0.9999991, 0.0008267786, 0.0009278933, -0.0004457913
 117193937, 0.09, 0.1, 359.94, 584.11, 33.6216412, 72.9556846, 0.9999992, 0.0007935878, 0.0008975221, -0.0004604084
 117293897, 0.09, 0.1, 359.94, 584.38, 33.6216412, 72.9556846, 0.999999, 0.0008583561, 0.0009496814, -0.0004746203
 117393857, 0.09, 0.1, 359.94, 584.63, 33.6216412, 72.9556846, 0.999999, 0.0008712178, 0.0009325763, -0.0004864115
 117493817, 0.09, 0.09, 359.94, 584.88, 33.6216412, 72.9556845, 0.9999991, 0.0008498714, 0.0008674338, -0.0004885353
 117593777, 0.1, 0.1, 359.94, 585.14, 33.6216412, 72.9556845, 0.9999991, 0.0008863127, 0.0009014735, -0.0004885687
 117693737, 0.11, 0.1, 359.94, 585.38, 33.6216413, 72.9556844, 0.9999989, 0.0009651619, 0.0009479432, -0.0004899818
 117794530, 0.11, 0.12, 359.94, 585.62, 33.6216413, 72.9556844, 0.9999987, 0.00102695, 0.001120542, -0.0004964016
 117894490, 0.12, 0.12, 359.94, 585.88, 33.6216413, 72.9556844, 0.9999986, 0.001127533, 0.001118441, -0.0005183353
 117994450, 0.13, 0.13, 359.93, 586.13, 33.6216413, 72.9556844, 0.9999984, 0.001219474, 0.001159492, -0.0005438682
 118094410, 0.14, 0.12, 359.93, 586.37, 33.6216413, 72.9556844, 0.9999984, 0.001284067, 0.001132154, -0.0005781674
 118194370, 0.14, 0.12, 359.93, 586.62, 33.6216413, 72.9556844, 0.9999984, 0.001307896, 0.001085645, -0.000600024
 118294330, 0.15, 0.11, 359.92, 586.86, 33.6216413, 72.9556844, 0.9999984, 0.001333828, 0.001018606, -0.000620511
 118394290, 0.14, 0.1, 359.92, 587.11, 33.6216413, 72.9556844, 0.9999985, 0.001272917, 0.000958658, -0.0006438654
 118494250, 0.12, 0.1, 359.92, 587.35, 33.6216413, 72.9556844, 0.9999987, 0.001124168, 0.000918709, -0.000648565
 118594210, 0.11, 0.1, 359.92, 587.61, 33.6216413, 72.9556844, 0.9999989, 0.0009861639, 0.0008958517, -0.0006477758
 118694170, 0.11, 0.1, 359.92, 587.85, 33.6216413, 72.9556844, 0.9999988, 0.00103235, 0.0009209775, -0.0006452439
 118794130, 0.12, 0.11, 359.92, 588.1, 33.6216413, 72.9556844, 0.9999987, 0.001110623, 0.0009796646, -0.000646818
 118894090, 0.13, 0.11, 359.92, 588.36, 33.6216413, 72.9556844, 0.9999986, 0.001174923, 0.0009908993, -0.0006555925
 118994050, 0.13, 0.11, 359.92, 588.6, 33.6216413, 72.9556844, 0.9999986, 0.001167508, 0.0009832147, -0.0006699221
 119094010, 0.12, 0.11, 359.92, 588.85, 33.6216413, 72.9556844, 0.9999986, 0.001116222, 0.0009897398, -0.0006894473
 119193970, 0.12, 0.11, 359.91, 589.09, 33.6216413, 72.9556844, 0.9999986, 0.001124664, 0.0009784536, -0.0007152781
 119293930, 0.12, 0.11, 359.91, 589.34, 33.6216413, 72.9556844, 0.9999986, 0.001101028, 0.0009606456, -0.0007420957
 119393890, 0.12, 0.11, 359.91, 589.59, 33.6216413, 72.9556844, 0.9999987, 0.001077087, 0.0009621404, -0.000776218
 119493850, 0.12, 0.11, 359.9, 589.84, 33.6216413, 72.9556844, 0.9999986, 0.001088776, 0.0009713944, -0.0008149672
 119593810, 0.12, 0.1, 359.9, 590.08, 33.6216413, 72.9556844, 0.9999986, 0.001086398, 0.0009547364, -0.0008525536
 119693770, 0.12, 0.1, 359.89, 590.34, 33.6216413, 72.9556844, 0.9999986, 0.001079051, 0.0009399751, -0.0008800555
 119793730, 0.11, 0.11, 359.89, 590.59, 33.6216413, 72.9556844, 0.9999986, 0.001039846, 0.0009721005, -0.0008842431
 119894523, 0.11, 0.1, 359.9, 590.84, 33.6216413, 72.9556844, 0.9999986, 0.001039661, 0.000946281, -0.0008643865
 119994483, 0.12, 0.11, 359.9, 591.08, 33.6216413, 72.9556844, 0.9999986, 0.001057639, 0.0009744199, -0.0008363209
 120094443, 0.11, 0.11, 359.9, 591.33, 33.6216413, 72.9556844, 0.9999987, 0.0009860659, 0.001015482, -0.0008212192
 120194403, 0.1, 0.12, 359.9, 591.59, 33.6216413, 72.9556844, 0.9999986, 0.0009191312, 0.001097995, -0.0008162173
 120294363, 0.09, 0.11, 359.9, 591.84, 33.6216413, 72.9556844, 0.9999987, 0.0008727408, 0.001035671, -0.0008172083
 120394323, 0.09, 0.11, 359.9, 592.08, 33.6216413, 72.9556844, 0.9999988, 0.0008695624, 0.0009784775, -0.0008175896
 120494283, 0.1, 0.1, 359.9, 592.33, 33.6216413, 72.9556844, 0.9999988, 0.0009275206, 0.0009191958, -0.0008244316
 120594243, 0.11, 0.09, 359.9, 592.58, 33.6216413, 72.9556844, 0.9999987, 0.001033956, 0.0008638971, -0.0008627659
 120694203, 0.12, 0.1, 359.89, 592.83, 33.6216413, 72.9556844, 0.9999986, 0.001063416, 0.0008983735, -0.0009336098
 120794163, 0.12, 0.1, 359.88, 593.08, 33.6216413, 72.9556844, 0.9999985, 0.001107916, 0.0009274859, -0.001013215
 120894123, 0.12, 0.1, 359.87, 593.32, 33.6216413, 72.9556844, 0.9999984, 0.001079029, 0.0009053337, -0.001095881
 120994083, 0.13, 0.1, 359.86, 593.58, 33.6216413, 72.9556844, 0.9999982, 0.001169735, 0.0009368852, -0.001162813
 121094043, 0.12, 0.1, 359.86, 593.83, 33.6216412, 72.9556844, 0.9999983, 0.001099478, 0.0008731281, -0.001215491
 121194003, 0.11, 0.09, 359.85, 594.08, 33.6216412, 72.9556844, 0.9999983, 0.001031246, 0.0008440556, -0.001267456
 121293963, 0.11, 0.08, 359.85, 594.32, 33.6216412, 72.9556844, 0.9999984, 0.0009675174, 0.0007798083, -0.001304131
