Time,MAV_chan,MAV_txp,MAV_rxp,MAV_rxdp,MAV_flags,MAV_ss,MAV_tf
 147419342, 0, 15359, 587, 0, 6, 0, 0
 148421441, 0, 15472, 590, 0, 6, 0, 0
 149424373, 0, 15585, 592, 0, 6, 0, 0
 150426472, 0, 15699, 598, 0, 6, 0, 0
 151429404, 0, 15812, 601, 0, 6, 0, 0
 152431503, 0, 15928, 604, 0, 6, 0, 0
 153434435, 0, 16043, 607, 0, 6, 0, 0
 154436534, 0, 16156, 610, 0, 6, 0, 0
 155439466, 0, 16269, 613, 0, 6, 0, 0
 156441565, 0, 16382, 616, 0, 6, 0, 0
 157444497, 0, 16471, 633, 0, 6, 0, 0
 158446596, 0, 16536, 636, 0, 6, 0, 0
 159447029, 0, 16601, 639, 0, 6, 0, 0
 160449128, 0, 16667, 644, 0, 6, 0, 0
 161451227, 0, 16732, 647, 0, 6, 0, 0
 162454159, 0, 16797, 650, 0, 6, 0, 0
 163456258, 0, 16862, 653, 0, 6, 0, 0
 164459190, 0, 16927, 656, 0, 6, 0, 0
 165461289, 0, 16992, 660, 0, 6, 0, 0
 166464221, 0, 17105, 663, 0, 6, 0, 0
 167466320, 0, 17218, 666, 0, 6, 0, 0
 168469252, 0, 17331, 669, 0, 6, 0, 0
 169471351, 0, 17444, 672, 0, 6, 0, 0
 170474283, 0, 17558, 677, 0, 6, 0, 0
 171476382, 0, 17647, 690, 0, 6, 0, 0
 172479314, 0, 17715, 694, 0, 6, 0, 0
 173481413, 0, 17780, 697, 0, 6, 0, 0
 174484345, 0, 17845, 700, 0, 6, 0, 0
 175486444, 0, 17910, 703, 0, 6, 0, 0
 176489376, 0, 17975, 706, 0, 6, 0, 0
 177491475, 0, 18040, 709, 0, 6, 0, 0
 178494407, 0, 18105, 712, 0, 6, 0, 0
 179496506, 0, 18170, 715, 0, 6, 0, 0
 180499438, 0, 18236, 721, 0, 6, 0, 0
 181502370, 0, 18350, 725, 0, 6, 0, 0
 182504469, 0, 18463, 728, 0, 6, 0, 0
 183507401, 0, 18578, 731, 0, 6, 0, 0
 184509500, 0, 18691, 734, 0, 6, 0, 0
 185512432, 0, 18804, 737, 0, 6, 0, 0
 186514531, 0, 18917, 740, 0, 6, 0, 0
 187517463, 0, 19030, 743, 0, 6, 0, 0
 188519562, 0, 19149, 747, 0, 6, 0, 0
 189522494, 0, 19263, 750, 0, 6, 0, 0
 190524593, 0, 19377, 755, 0, 6, 0, 0
 191525026, 0, 19491, 759, 0, 6, 0, 0
 192527125, 0, 19604, 762, 0, 6, 0, 0
 193529224, 0, 19717, 765, 0, 6, 0, 0
 194532156, 0, 19830, 768, 0, 6, 0, 0
 195534255, 0, 19919, 782, 0, 6, 0, 0
 196537187, 0, 19984, 785, 0, 6, 0, 0
 197539286, 0, 20049, 788, 0, 6, 0, 0
 198542218, 0, 20116, 791, 0, 6, 0, 0
 199544317, 0, 20181, 794, 0, 6, 0, 0
 200547249, 0, 20247, 799, 0, 6, 0, 0
 201549348, 0, 20313, 802, 0, 6, 0, 0
 202552280, 0, 20378, 805, 0, 6, 0, 0
 203554379, 0, 20443, 808, 0, 6, 0, 0
 204557311, 0, 20508, 811, 0, 6, 0, 0
 205559410, 0, 20574, 814, 0, 6, 0, 0
 206562342, 0, 20639, 817, 0, 6, 0, 0
 207564441, 0, 20704, 820, 0, 6, 0, 0
 208567373, 0, 20769, 823, 0, 6, 0, 0
 209569472, 0, 20834, 828, 0, 6, 0, 0
 210572404, 0, 20900, 834, 0, 6, 0, 0
 211574503, 0, 21016, 837, 0, 6, 0, 0
 212577435, 0, 21129, 840, 0, 6, 0, 0
 213579534, 0, 21244, 843, 0, 6, 0, 0
 214582466, 0, 21357, 846, 0, 6, 0, 0
 215584565, 0, 21470, 849, 0, 6, 0, 0
 216587497, 0, 21611, 852, 0, 6, 0, 0
 217589596, 0, 21726, 856, 0, 6, 0, 0
 218590029, 0, 21839, 859, 0, 6, 0, 0
 219592128, 0, 21952, 862, 0, 6, 0, 0
 220594227, 0, 22066, 867, 0, 6, 0, 0
 221597159, 0, 22181, 870, 0, 6, 0, 0
 222599258, 0, 22294, 873, 0, 6, 0, 0
 223602190, 0, 22407, 876, 0, 6, 0, 0
 224604289, 0, 22520, 879, 0, 6, 0, 0
 225607221, 0, 22634, 884, 0, 6, 0, 0
 226609320, 0, 22743, 887, 0, 6, 0, 0
 227612252, 0, 22852, 890, 0, 6, 0, 0
 228614351, 0, 22961, 893, 0, 6, 0, 0
 229617283, 0, 23070, 896, 0, 6, 0, 0
 230619382, 0, 23180, 901, 0, 6, 0, 0
 231622314, 0, 23289, 904, 0, 6, 0, 0
 232624413, 0, 23398, 907, 0, 6, 0, 0
 233627345, 0, 23486, 920, 0, 6, 0, 0
 234629444, 0, 23549, 923, 0, 6, 0, 0
 235632376, 0, 23612, 926, 0, 6, 0, 0
 236634475, 0, 23675, 929, 0, 6, 0, 0
 237637407, 0, 23738, 932, 0, 6, 0, 0
 238639506, 0, 23801, 935, 0, 6, 0, 0
 239642438, 0, 23864, 938, 0, 6, 0, 0
 240644537, 0, 23928, 944, 0, 6, 0, 0
 241647469, 0, 24037, 947, 0, 6, 0, 0
 242649568, 0, 24147, 950, 0, 6, 0, 0
 243650001, 0, 24259, 953, 0, 6, 0, 0
 244652100, 0, 24370, 956, 0, 6, 0, 0
 245655032, 0, 24479, 959, 0, 6, 0, 0
 246657131, 0, 24588, 962, 0, 6, 0, 0
 247659230, 0, 24674, 975, 0, 6, 0, 0
 248662162, 0, 24737, 978, 0, 6, 0, 0
 249664261, 0, 24800, 981, 0, 6, 0, 0
 250667193, 0, 24864, 986, 0, 6, 0, 0
 251669292, 0, 24927, 989, 0, 6, 0, 0
 252672224, 0, 24990, 992, 0, 6, 0, 0
 253674323, 0, 25053, 995, 0, 6, 0, 0
 254677255, 0, 25116, 998, 0, 6, 0, 0
 255679354, 0, 25179, 1002, 0, 6, 0, 0
 256682286, 0, 25290, 1005, 0, 6, 0, 0
 257684385, 0, 25399, 1008, 0, 6, 0, 0
 258687317, 0, 25508, 1011, 0, 6, 0, 0
 259689416, 0, 25617, 1014, 0, 6, 0, 0
 260692348, 0, 25727, 1019, 0, 6, 0, 0
 261694447, 0, 25836, 1022, 0, 6, 0, 0
 262697379, 0, 25945, 1025, 0, 6, 0, 0
 263699478, 0, 26054, 1028, 0, 6, 0, 0
 264702410, 0, 26163, 1031, 0, 6, 0, 0
 265704509, 0, 26272, 1034, 0, 6, 0, 0
 266707441, 0, 26383, 1037, 0, 6, 0, 0
 267709540, 0, 26492, 1040, 0, 6, 0, 0
 268712472, 0, 26601, 1043, 0, 6, 0, 0
 269714571, 0, 26710, 1046, 0, 6, 0, 0
 270715004, 0, 26820, 1052, 0, 6, 0, 0
 271717103, 0, 26906, 1065, 0, 6, 0, 0
 272720035, 0, 26969, 1068, 0, 6, 0, 0
 273722134, 0, 27032, 1071, 0, 6, 0, 0
 274724233, 0, 27095, 1074, 0, 6, 0, 0
 275727165, 0, 27160, 1077, 0, 6, 0, 0
 276729264, 0, 27223, 1080, 0, 6, 0, 0
 277732196, 0, 27286, 1083, 0, 6, 0, 0
 278734295, 0, 27351, 1086, 0, 6, 0, 0
 279737227, 0, 27414, 1089, 0, 6, 0, 0
 280739326, 0, 27478, 1094, 0, 6, 0, 0
 281742258, 0, 27541, 1097, 0, 6, 0, 0
 282744357, 0, 27604, 1100, 0, 6, 0, 0
 283747289, 0, 27667, 1103, 0, 6, 0, 0
 284749388, 0, 27730, 1105, 0, 6, 0, 0
 285752320, 0, 27791, 1111, 0, 6, 0, 0
 286754419, 0, 27896, 1114, 0, 6, 0, 0
 287757351, 0, 28001, 1117, 0, 6, 0, 0
 288759450, 0, 28108, 1120, 0, 6, 0, 0
 289762382, 0, 28213, 1123, 0, 6, 0, 0
 290764481, 0, 28319, 1128, 0, 6, 0, 0
 291767413, 0, 28424, 1131, 0, 6, 0, 0
 292769512, 0, 28529, 1134, 0, 6, 0, 0
 293772444, 0, 28634, 1137, 0, 6, 0, 0
 294774543, 0, 28739, 1140, 0, 6, 0, 0
 295777475, 0, 28844, 1143, 0, 6, 0, 0
 296779574, 0, 28949, 1146, 0, 6, 0, 0
 297780007, 0, 29054, 1149, 0, 6, 0, 0
 298782106, 0, 29159, 1152, 0, 6, 0, 0
 299785038, 0, 29264, 1155, 0, 6, 0, 0
 300787137, 0, 29370, 1161, 0, 6, 0, 0
 301789236, 0, 29481, 1164, 0, 6, 0, 0
 302792168, 0, 29590, 1167, 0, 6, 0, 0
 303794267, 0, 29699, 1170, 0, 6, 0, 0
 304797199, 0, 29808, 1173, 0, 6, 0, 0
 305799298, 0, 29917, 1176, 0, 6, 0, 0
 306802230, 0, 30028, 1179, 0, 6, 0, 0
 307804329, 0, 30137, 1182, 0, 6, 0, 0
 308807261, 0, 30246, 1185, 0, 6, 0, 0
 309809360, 0, 30332, 1198, 0, 6, 0, 0
 310812292, 0, 30396, 1203, 0, 6, 0, 0
 311814391, 0, 30459, 1206, 0, 6, 0, 0
 312817323, 0, 30522, 1209, 0, 6, 0, 0
 313819422, 0, 30585, 1212, 0, 6, 0, 0
 314822354, 0, 30648, 1215, 0, 6, 0, 0
 315824453, 0, 30711, 1219, 0, 6, 0, 0
 316827385, 0, 30820, 1222, 0, 6, 0, 0
 317829484, 0, 30929, 1225, 0, 6, 0, 0
 318832416, 0, 31038, 1228, 0, 6, 0, 0
 319834515, 0, 31149, 1231, 0, 6, 0, 0
 320837447, 0, 31286, 1236, 0, 6, 0, 0
 321839546, 0, 31395, 1239, 0, 6, 0, 0
 322842478, 0, 31504, 1242, 0, 6, 0, 0
 323844577, 0, 31567, 1255, 0, 6, 0, 0
 324845010, 0, 31630, 1258, 0, 6, 0, 0
 325847109, 0, 31693, 1261, 0, 6, 0, 0
 326850041, 0, 31756, 1264, 0, 6, 0, 0
 327852140, 0, 31819, 1267, 0, 6, 0, 0
 328854239, 0, 31882, 1270, 0, 6, 0, 0
 329857171, 0, 31948, 1273, 0, 6, 0, 0
 330859270, 0, 32035, 1279, 0, 6, 0, 0
 331862202, 0, 32144, 1282, 0, 6, 0, 0
 332864301, 0, 32254, 1285, 0, 6, 0, 0
 333867233, 0, 32363, 1288, 0, 6, 0, 0
 334869332, 0, 32473, 1291, 0, 6, 0, 0
 335872264, 0, 32582, 1294, 0, 6, 0, 0
 336874363, 0, 32692, 1297, 0, 6, 0, 0
 337877295, 0, 32804, 1300, 0, 6, 0, 0
 338879394, 0, 32913, 1303, 0, 6, 0, 0
 339882326, 0, 33022, 1306, 0, 6, 0, 0
 340884425, 0, 33132, 1311, 0, 6, 0, 0
 341887357, 0, 33243, 1314, 0, 6, 0, 0
 342889456, 0, 33352, 1317, 0, 6, 0, 0
 343892388, 0, 33461, 1320, 0, 6, 0, 0
 344894487, 0, 33570, 1323, 0, 6, 0, 0
 345897419, 0, 33679, 1327, 0, 6, 0, 0
 346899518, 0, 33788, 1330, 0, 6, 0, 0
 347902450, 0, 33851, 1343, 0, 6, 0, 0
 348904549, 0, 33915, 1346, 0, 6, 0, 0
 349907481, 0, 33979, 1349, 0, 6, 0, 0
 350909580, 0, 34043, 1354, 0, 6, 0, 0
 351910013, 0, 34106, 1357, 0, 6, 0, 0
 352912112, 0, 34169, 1360, 0, 6, 0, 0
 353914211, 0, 34234, 1364, 0, 6, 0, 0
 354917143, 0, 34297, 1367, 0, 6, 0, 0
 355919242, 0, 34360, 1370, 0, 6, 0, 0
 356922174, 0, 34423, 1373, 0, 6, 0, 0
 357924273, 0, 34488, 1376, 0, 6, 0, 0
 358927205, 0, 34551, 1379, 0, 6, 0, 0
 359929304, 0, 34614, 1382, 0, 6, 0, 0
 360932236, 0, 34701, 1388, 0, 6, 0, 0
 361934335, 0, 34787, 1401, 0, 6, 0, 0
 362937267, 0, 34850, 1404, 0, 6, 0, 0
 363939366, 0, 34913, 1407, 0, 6, 0, 0
 364942298, 0, 34977, 1411, 0, 6, 0, 0
 365944397, 0, 35040, 1414, 0, 6, 0, 0
 366947329, 0, 35103, 1417, 0, 6, 0, 0
 367949428, 0, 35166, 1420, 0, 6, 0, 0
 368952360, 0, 35231, 1423, 0, 6, 0, 0
 369954459, 0, 35295, 1427, 0, 6, 0, 0
 370957391, 0, 35359, 1432, 0, 6, 0, 0
 371959490, 0, 35422, 1435, 0, 6, 0, 0
 372962422, 0, 35485, 1438, 0, 6, 0, 0
 373964521, 0, 35548, 1441, 0, 6, 0, 0
 374967453, 0, 35611, 1444, 0, 6, 0, 0
 375969552, 0, 35675, 1449, 0, 6, 0, 0
 376972484, 0, 35784, 1452, 0, 6, 0, 0
 377974583, 0, 35893, 1455, 0, 6, 0, 0
 378975016, 0, 36002, 1458, 0, 6, 0, 0
 379977115, 0, 36112, 1461, 0, 6, 0, 0
 380979214, 0, 36222, 1466, 0, 6, 0, 0
 381982146, 0, 36331, 1469, 0, 6, 0, 0
 382984245, 0, 36440, 1472, 0, 6, 0, 0
 383987177, 0, 36549, 1475, 0, 6, 0, 0
 384989276, 0, 36659, 1479, 0, 6, 0, 0
 385992208, 0, 36722, 1492, 0, 6, 0, 0
 386994307, 0, 36785, 1495, 0, 6, 0, 0
 387997239, 0, 36849, 1499, 0, 6, 0, 0
 388999338, 0, 36912, 1502, 0, 6, 0, 0
 390002270, 0, 36975, 1505, 0, 6, 0, 0
 391004369, 0, 37062, 1511, 0, 6, 0, 0
 392007301, 0, 37171, 1514, 0, 6, 0, 0
 393009400, 0, 37280, 1517, 0, 6, 0, 0
 394012332, 0, 37389, 1520, 0, 6, 0, 0
 395014431, 0, 37498, 1523, 0, 6, 0, 0
 396017363, 0, 37607, 1526, 0, 6, 0, 0
 397019462, 0, 37716, 1529, 0, 6, 0, 0
 398022394, 0, 37827, 1533, 0, 6, 0, 0
 399024493, 0, 37937, 1536, 0, 6, 0, 0
 400027425, 0, 38025, 1555, 0, 6, 0, 0
 401029524, 0, 38089, 1558, 0, 6, 0, 0
 402032456, 0, 38152, 1561, 0, 6, 0, 0
 403034555, 0, 38215, 1564, 0, 6, 0, 0
 404037487, 0, 38278, 1567, 0, 6, 0, 0
 405039586, 0, 38341, 1572, 0, 6, 0, 0
 406040019, 0, 38404, 1576, 0, 6, 0, 0
 407042118, 0, 38513, 1579, 0, 6, 0, 0
 408044217, 0, 38622, 1582, 0, 6, 0, 0
 409047149, 0, 38731, 1585, 0, 6, 0, 0
 410049248, 0, 38840, 1588, 0, 6, 0, 0
 411052180, 0, 38950, 1593, 0, 6, 0, 0
 412054279, 0, 39059, 1596, 0, 6, 0, 0
 413057211, 0, 39168, 1599, 0, 6, 0, 0
 414059310, 0, 39277, 1602, 0, 6, 0, 0
 415062242, 0, 39386, 1605, 0, 6, 0, 0
 416064341, 0, 39495, 1608, 0, 6, 0, 0
 417067273, 0, 39604, 1611, 0, 6, 0, 0
 418069372, 0, 39713, 1614, 0, 6, 0, 0
 419072304, 0, 39822, 1617, 0, 6, 0, 0
 420074403, 0, 39931, 1620, 0, 6, 0, 0
 421077335, 0, 40041, 1626, 0, 6, 0, 0
 422079434, 0, 40150, 1629, 0, 6, 0, 0
 423082366, 0, 40259, 1632, 0, 6, 0, 0
 424084465, 0, 40322, 1645, 0, 6, 0, 0
 425087397, 0, 40391, 1648, 0, 6, 0, 0
 426089496, 0, 40452, 1650, 0, 6, 0, 0
 427092428, 0, 40513, 1653, 0, 6, 0, 0
 428094527, 0, 40574, 1656, 0, 6, 0, 0
 429097459, 0, 40635, 1659, 0, 6, 0, 0
 430099558, 0, 40697, 1664, 0, 6, 0, 0
 431102490, 0, 40760, 1667, 0, 6, 0, 0
 432104589, 0, 40821, 1670, 0, 6, 0, 0
 433105022, 0, 40882, 1673, 0, 6, 0, 0
 434107121, 0, 40943, 1676, 0, 6, 0, 0
 435109220, 0, 41004, 1679, 0, 6, 0, 0
 436112152, 0, 41109, 1683, 0, 6, 0, 0
 437114251, 0, 41214, 1686, 0, 6, 0, 0
 438117183, 0, 41276, 1699, 0, 6, 0, 0
 439119282, 0, 41337, 1702, 0, 6, 0, 0
