Time,BARO_I,BARO_Alt,BARO_Press,BARO_Temp,BARO_CRt,BARO_SMS,BARO_Offset,BARO_GndTemp,BARO_Health
 102893826, 1, 0, 94798.44, 31.17, 0, 102893, 0, 25.33701, 1
 102993786, 0, -0.0273711, 94798.35, 31.17, 0, 102993, 0, 25.33701, 1
 102993786, 1, 0.1560153, 94796.75, 31.17, 0, 102993, 0, 25.33701, 1
 103093746, 0, -0.0273711, 94798.35, 31.17, 0, 103093, 0, 25.33701, 1
 103093746, 1, 0.1779122, 94796.48, 31.17, 0, 103093, 0, 25.33701, 1
 103193706, 0, -0.0273711, 94798.35, 31.17, 0, 103193, 0, 25.33701, 1
 103193706, 1, 0.1587524, 94796.7, 31.17, 0, 103193, 0, 25.33701, 1
 103294499, 0, -0.0273711, 94798.35, 31.17, 0, 103294, 0, 25.33701, 1
 103294499, 1, -0.1697008, 94800.27, 31.17, 0, 103294, 0, 25.33701, 1
 103394459, 0, -0.0273711, 94798.35, 31.17, 0, 103394, 0, 25.33701, 1
 103394459, 1, 0.1751751, 94796.52, 31.17, 0, 103394, 0, 25.33701, 1
 103494419, 0, -0.0273711, 94798.35, 31.17, 0, 103494, 0, 25.33701, 1
 103494419, 1, 0.2217059, 94796.03, 31.17, 0, 103494, 0, 25.33701, 1
 103594379, 0, -0.0273711, 94798.35, 31.17, 0, 103594, 0, 25.33701, 1
 103594379, 1, -0.1368555, 94799.88, 31.17, 0, 103594, 0, 25.33701, 1
 103694339, 0, -0.0273711, 94798.35, 31.17, 0, 103694, 0, 25.33701, 1
 103694339, 1, -0.06569065, 94799.16, 31.17, 0, 103694, 0, 25.33701, 1
 103794299, 0, -0.0273711, 94798.35, 31.17, 0, 103794, 0, 25.33701, 1
 103794299, 1, 0.0520051, 94797.87, 31.17, 0, 103794, 0, 25.33701, 1
 103894259, 0, -0.0273711, 94798.35, 31.17, 0, 103894, 0, 25.33701, 1
 103894259, 1, 0.008211331, 94798.35, 31.17, 0, 103894, 0, 25.33701, 1
 103994219, 0, -0.0273711, 94798.35, 31.17, 0, 103994, 0, 25.33701, 1
 103994219, 1, 0.04379377, 94797.95, 31.17, 0, 103994, 0, 25.33701, 1
 104094179, 0, -0.0273711, 94798.35, 31.17, 0, 104094, 0, 25.33701, 1
 104094179, 1, 0.1532782, 94796.78, 31.17, 0, 104094, 0, 25.33701, 1
 104194139, 0, -0.0273711, 94798.35, 31.18, 0, 104194, 0, 25.33701, 1
 104194139, 1, 0.1149586, 94797.17, 31.17, 0, 104194, 0, 25.33701, 1
 104294099, 0, -0.0273711, 94798.35, 31.18, 0, 104294, 0, 25.33701, 1
 104294099, 1, 0.197072, 94796.3, 31.17, 0, 104294, 0, 25.33701, 1
 104394059, 0, -0.0273711, 94798.35, 31.18, 0, 104394, 0, 25.33701, 1
 104394059, 1, -0.1313813, 94799.85, 31.18, 0, 104394, 0, 25.33701, 1
 104494019, 0, -0.0273711, 94798.35, 31.18, 0, 104494, 0, 25.33701, 1
 104494019, 1, 0.03831955, 94798.02, 31.18, 0, 104494, 0, 25.33701, 1
 104593979, 0, -0.0273711, 94798.35, 31.18, 0, 104593, 0, 25.33701, 1
 104593979, 1, 0.05747932, 94797.8, 31.18, 0, 104593, 0, 25.33701, 1
 104693939, 0, -0.0273711, 94798.35, 31.18, 0, 104693, 0, 25.33701, 1
 104693939, 1, 0.1915977, 94796.36, 31.18, 0, 104693, 0, 25.33701, 1
 104793899, 0, -0.0273711, 94798.35, 31.18, 0, 104793, 0, 25.33701, 1
 104793899, 1, -0.1149586, 94799.67, 31.18, 0, 104793, 0, 25.33701, 1
 104893859, 0, -0.0273711, 94798.35, 31.18, 0, 104893, 0, 25.33701, 1
 104893859, 1, -0.1204329, 94799.73, 31.18, 0, 104893, 0, 25.33701, 1
 104993819, 0, -0.0273711, 94798.35, 31.18, 0, 104993, 0, 25.33701, 1
 104993819, 1, 0.1094844, 94797.23, 31.18, 0, 104993, 0, 25.33701, 1
 105093779, 0, -0.0273711, 94798.35, 31.18, 0, 105093, 0, 25.33701, 1
 105093779, 1, 0.1779122, 94796.48, 31.18, 0, 105093, 0, 25.33701, 1
 105193739, 0, -0.0273711, 94798.35, 31.18, 0, 105193, 0, 25.33701, 1
 105193739, 1, 0.06569065, 94797.71, 31.18, 0, 105193, 0, 25.33701, 1
 105293699, 0, -0.0273711, 94798.35, 31.18, 0, 105293, 0, 25.33701, 1
 105293699, 1, 0.2052833, 94796.21, 31.18, 0, 105293, 0, 25.33701, 1
 105394492, 0, -0.0273711, 94798.35, 31.18, 0, 105394, 0, 25.33701, 1
 105394492, 1, 0.1532782, 94796.78, 31.18, 0, 105394, 0, 25.33701, 1
 105494452, 0, -0.0273711, 94798.35, 31.18, 0, 105494, 0, 25.33701, 1
 105494452, 1, 0.2162317, 94796.09, 31.18, 0, 105494, 0, 25.33701, 1
 105594412, 0, -0.0273711, 94798.35, 31.18, 0, 105594, 0, 25.33701, 1
 105594412, 1, -0.1313813, 94799.85, 31.18, 0, 105594, 0, 25.33701, 1
 105694372, 0, -0.0273711, 94798.35, 31.18, 0, 105694, 0, 25.33701, 1
 105694372, 1, -0.0273711, 94798.7, 31.18, 0, 105694, 0, 25.33701, 1
 105794332, 0, -0.0273711, 94798.35, 31.19, 0, 105794, 0, 25.33701, 1
 105794332, 1, 0.1751751, 94796.52, 31.18, 0, 105794, 0, 25.33701, 1
 105894292, 0, -0.0273711, 94798.35, 31.19, 0, 105894, 0, 25.33701, 1
 105894292, 1, -0.09853598, 94799.52, 31.19, 0, 105894, 0, 25.33701, 1
 105994252, 0, -0.0273711, 94798.35, 31.19, 0, 105994, 0, 25.33701, 1
 105994252, 1, 0.008211331, 94798.35, 31.19, 0, 105994, 0, 25.33701, 1
 106094212, 0, -0.0273711, 94798.35, 31.19, 0, 106094, 0, 25.33701, 1
 106094212, 1, -0.2025462, 94800.6, 31.19, 0, 106094, 0, 25.33701, 1
 106194172, 0, -0.0273711, 94798.35, 31.19, 0, 106194, 0, 25.33701, 1
 106194172, 1, 0.1259071, 94797.05, 31.19, 0, 106194, 0, 25.33701, 1
 106294132, 0, -0.0273711, 94798.35, 31.19, 0, 106294, 0, 25.33701, 1
 106294132, 1, 0.1861235, 94796.42, 31.19, 0, 106294, 0, 25.33701, 1
 106394092, 0, -0.01642266, 94798.23, 31.19, 0.003421388, 106394, 0, 25.33701, 1
 106394092, 1, -0.1806493, 94800.36, 31.19, 0.003421388, 106394, 0, 25.33701, 1
 106494052, 0, 0.01094844, 94797.95, 31.19, 0.02566041, 106494, 0, 25.33701, 1
 106494052, 1, 0.08758754, 94797.47, 31.19, 0.02566041, 106494, 0, 25.33701, 1
 106594012, 0, 0.03831955, 94797.66, 31.19, 0.0855347, 106594, 0, 25.33701, 1
 106594012, 1, -0.07116488, 94799.19, 31.19, 0.0855347, 106594, 0, 25.33701, 1
 106693972, 0, 0.08211331, 94797.17, 31.19, 0.1762586, 106693, 0, 25.33701, 1
 106693972, 1, 0.2873966, 94795.31, 31.19, 0.1762586, 106693, 0, 25.33701, 1
 106793932, 0, 0.1560153, 94796.36, 31.19, 0.2801372, 106793, 0, 25.33701, 1
 106793932, 1, 0.008211331, 94798.35, 31.19, 0.2801372, 106793, 0, 25.33701, 1
 106893892, 0, 0.270974, 94795.13, 31.19, 0.42123, 106893, 0, 25.33701, 1
 106893892, 1, 0.1012731, 94797.32, 31.19, 0.42123, 106893, 0, 25.33701, 1
 106993852, 0, 0.4488861, 94793.2, 31.19, 0.656322, 106993, 0, 25.33701, 1
 106993852, 1, 0.5008912, 94792.99, 31.19, 0.656322, 106993, 0, 25.33701, 1
 107093812, 0, 0.6350096, 94791.19, 31.19, 1.004934, 107093, 0, 25.33701, 1
 107093812, 1, 0.6103756, 94791.82, 31.19, 1.004934, 107093, 0, 25.33701, 1
 107193772, 0, 0.8348187, 94788.99, 31.19, 1.398053, 107193, 0, 25.33701, 1
 107193772, 1, 0.6623808, 94791.24, 31.19, 1.398053, 107193, 0, 25.33701, 1
 107293732, 0, 1.031891, 94786.85, 31.19, 1.714116, 107293, 0, 25.33701, 1
 107293732, 1, 1.122215, 94786.26, 31.19, 1.714116, 107293, 0, 25.33701, 1
 107394525, 0, 1.245385, 94784.54, 31.19, 1.894027, 107394, 0, 25.33701, 1
 107394525, 1, 1.111267, 94786.38, 31.19, 1.894027, 107394, 0, 25.33701, 1
 107494485, 0, 1.467091, 94782.14, 31.19, 1.986432, 107494, 0, 25.33701, 1
 107494485, 1, 1.426035, 94782.95, 31.19, 1.986432, 107494, 0, 25.33701, 1
 107594445, 0, 1.707957, 94779.52, 31.19, 2.068632, 107594, 0, 25.33701, 1
 107594445, 1, 1.79007, 94779.01, 31.19, 2.068632, 107594, 0, 25.33701, 1
 107694405, 0, 1.95156, 94776.9, 31.18, 2.176056, 107694, 0, 25.33701, 1
 107694405, 1, 1.858498, 94778.26, 31.19, 2.176056, 107694, 0, 25.33701, 1
 107794365, 0, 2.200637, 94774.2, 31.18, 2.295596, 107794, 0, 25.33701, 1
 107794365, 1, 2.156843, 94775.04, 31.18, 2.295596, 107794, 0, 25.33701, 1
 107894325, 0, 2.452451, 94771.46, 31.18, 2.394233, 107894, 0, 25.33701, 1
 107894325, 1, 2.581095, 94770.44, 31.18, 2.394233, 107894, 0, 25.33701, 1
 107994285, 0, 2.723425, 94768.52, 31.18, 2.463399, 107994, 0, 25.33701, 1
 107994285, 1, 2.967028, 94766.23, 31.18, 2.463399, 107994, 0, 25.33701, 1
 108094245, 0, 2.997136, 94765.54, 31.18, 2.530116, 108094, 0, 25.33701, 1
 108094245, 1, 2.98345, 94766.08, 31.18, 2.530116, 108094, 0, 25.33701, 1
 108194205, 0, 3.270847, 94762.59, 31.18, 2.61223, 108194, 0, 25.33701, 1
 108194205, 1, 3.396754, 94761.57, 31.18, 2.61223, 108194, 0, 25.33701, 1
 108294165, 0, 3.550032, 94759.55, 31.18, 2.688356, 108294, 0, 25.33701, 1
 108294165, 1, 3.426862, 94761.27, 31.18, 2.688356, 108294, 0, 25.33701, 1
 108394125, 0, 3.82648, 94756.55, 31.18, 2.7354, 108394, 0, 25.33701, 1
 108394125, 1, 3.755316, 94757.69, 31.18, 2.7354, 108394, 0, 25.33701, 1
 108494085, 0, 4.105666, 94753.51, 31.18, 2.75935, 108494, 0, 25.33701, 1
 108494085, 1, 4.015341, 94754.87, 31.18, 2.75935, 108494, 0, 25.33701, 1
 108594045, 0, 4.382114, 94750.53, 31.18, 2.77218, 108594, 0, 25.33701, 1
 108594045, 1, 4.445067, 94750.2, 31.18, 2.77218, 108594, 0, 25.33701, 1
 108694005, 0, 4.653088, 94747.59, 31.17, 2.774745, 108694, 0, 25.33701, 1
 108694005, 1, 4.795418, 94746.41, 31.17, 2.774745, 108694, 0, 25.33701, 1
 108793965, 0, 4.913113, 94744.76, 31.17, 2.761061, 108793, 0, 25.33701, 1
 108793965, 1, 4.926799, 94744.97, 31.17, 2.761061, 108793, 0, 25.33701, 1
 108893925, 0, 5.189561, 94741.76, 31.17, 2.73025, 108893, 0, 25.33701, 1
 108893925, 1, 5.23883, 94741.61, 31.17, 2.73025, 108893, 0, 25.33701, 1
 108993885, 0, 5.452324, 94738.93, 31.17, 2.701045, 108993, 0, 25.33701, 1
 108993885, 1, 5.345577, 94740.44, 31.17, 2.701045, 108993, 0, 25.33701, 1
 109093845, 0, 5.712349, 94736.11, 31.17, 2.686495, 109093, 0, 25.33701, 1
 109093845, 1, 5.788989, 94735.63, 31.17, 2.686495, 109093, 0, 25.33701, 1
 109193805, 0, 5.972375, 94733.28, 31.17, 2.667699, 109193, 0, 25.33701, 1
 109193805, 1, 6.202292, 94731.15, 31.17, 2.667699, 109193, 0, 25.33701, 1
 109293765, 0, 6.224189, 94730.55, 31.17, 2.632722, 109293, 0, 25.33701, 1
 109293765, 1, 6.08186, 94732.46, 31.17, 2.632722, 109293, 0, 25.33701, 1
 109393725, 0, 6.489689, 94727.66, 31.17, 2.598545, 109393, 0, 25.33701, 1
 109393725, 1, 6.448632, 94728.47, 31.17, 2.598545, 109393, 0, 25.33701, 1
 109494518, 0, 6.741503, 94724.92, 31.17, 2.580631, 109494, 0, 25.33701, 1
 109494518, 1, 6.601911, 94726.82, 31.17, 2.580631, 109494, 0, 25.33701, 1
 109594478, 0, 6.993317, 94722.22, 31.17, 2.572296, 109594, 0, 25.33701, 1
 109594478, 1, 7.012477, 94722.37, 31.17, 2.572296, 109594, 0, 25.33701, 1
 109694438, 0, 7.245131, 94719.48, 31.16, 2.555474, 109694, 0, 25.33701, 1
 109694438, 1, 7.329982, 94718.91, 31.16, 2.555474, 109694, 0, 25.33701, 1
 109794398, 0, 7.494208, 94716.78, 31.16, 2.530781, 109794, 0, 25.33701, 1
 109794398, 1, 7.546214, 94716.57, 31.16, 2.530781, 109794, 0, 25.33701, 1
 109894358, 0, 7.746023, 94714.05, 31.16, 2.514219, 109894, 0, 25.33701, 1
 109894358, 1, 7.7296, 94714.58, 31.16, 2.514219, 109894, 0, 25.33701, 1
 109994318, 0, 7.997837, 94711.3, 31.16, 2.508804, 109994, 0, 25.33701, 1
 109994318, 1, 7.863719, 94713.14, 31.16, 2.508804, 109994, 0, 25.33701, 1
 110094278, 0, 8.263336, 94708.42, 31.16, 2.513865, 110094, 0, 25.33701, 1
 110094278, 1, 8.090899, 94710.67, 31.16, 2.513865, 110094, 0, 25.33701, 1
 110194238, 0, 8.515151, 94705.72, 31.16, 2.535248, 110194, 0, 25.33701, 1
 110194238, 1, 8.662954, 94704.48, 31.16, 2.535248, 110194, 0, 25.33701, 1
 110294198, 0, 8.766965, 94702.98, 31.16, 2.560054, 110294, 0, 25.33701, 1
 110294198, 1, 8.641058, 94704.7, 31.16, 2.560054, 110294, 0, 25.33701, 1
 110394158, 0, 9.02699, 94700.16, 31.16, 2.563476, 110394, 0, 25.33701, 1
 110394158, 1, 9.059835, 94700.16, 31.16, 2.563476, 110394, 0, 25.33701, 1
 110494118, 0, 9.278805, 94697.42, 31.16, 2.552356, 110494, 0, 25.33701, 1
 110494118, 1, 9.139212, 94699.31, 31.16, 2.552356, 110494, 0, 25.33701, 1
 110594078, 0, 9.541567, 94694.59, 31.16, 2.5515, 110594, 0, 25.33701, 1
 110594078, 1, 9.396501, 94696.52, 31.16, 2.5515, 110594, 0, 25.33701, 1
 110694038, 0, 9.796119, 94691.83, 31.15, 2.561764, 110694, 0, 25.33701, 1
 110694038, 1, 9.859072, 94691.51, 31.15, 2.561764, 110694, 0, 25.33701, 1
 110793998, 0, 10.04793, 94689.1, 31.15, 2.570263, 110793, 0, 25.33701, 1
 110793998, 1, 9.946659, 94690.55, 31.15, 2.570263, 110793, 0, 25.33701, 1
 110893958, 0, 10.29701, 94686.4, 31.15, 2.566617, 110893, 0, 25.33701, 1
 110893958, 1, 10.46945, 94684.89, 31.15, 2.566617, 110893, 0, 25.33701, 1
 110993918, 0, 10.55977, 94683.54, 31.15, 2.550912, 110993, 0, 25.33701, 1
 110993918, 1, 10.42565, 94685.38, 31.15, 2.550912, 110993, 0, 25.33701, 1
 111093878, 0, 10.80885, 94680.84, 31.15, 2.541459, 111093, 0, 25.33701, 1
 111093878, 1, 10.77874, 94681.52, 31.15, 2.541459, 111093, 0, 25.33701, 1
 111193838, 0, 11.06066, 94678.1, 31.15, 2.544346, 111193, 0, 25.33701, 1
 111193838, 1, 11.08256, 94678.23, 31.15, 2.544346, 111193, 0, 25.33701, 1
 111293798, 0, 11.30974, 94675.4, 31.15, 2.539459, 111293, 0, 25.33701, 1
 111293798, 1, 11.36996, 94675.13, 31.15, 2.539459, 111293, 0, 25.33701, 1
 111393758, 0, 11.56429, 94672.66, 31.15, 2.522417, 111393, 0, 25.33701, 1
 111393758, 1, 11.40554, 94674.74, 31.15, 2.522417, 111393, 0, 25.33701, 1
 111493718, 0, 11.81884, 94669.9, 31.15, 2.513864, 111493, 0, 25.33701, 1
 111493718, 1, 11.73673, 94671.16, 31.15, 2.513864, 111493, 0, 25.33701, 1
 111594511, 0, 12.06245, 94667.26, 31.15, 2.518216, 111594, 0, 25.33701, 1
 111594511, 1, 11.93928, 94668.97, 31.15, 2.518216, 111594, 0, 25.33701, 1
 111694471, 0, 12.31152, 94664.55, 31.14, 2.513382, 111694, 0, 25.33701, 1
 111694471, 1, 12.40458, 94663.92, 31.14, 2.513382, 111694, 0, 25.33701, 1
 111794431, 0, 12.56334, 94661.82, 31.14, 2.492402, 111794, 0, 25.33701, 1
 111794431, 1, 12.50859, 94662.78, 31.14, 2.492402, 111794, 0, 25.33701, 1
 111894391, 0, 12.81241, 94659.12, 31.14, 2.480479, 111894, 0, 25.33701, 1
 111894391, 1, 13.00675, 94657.4, 31.14, 2.480479, 111894, 0, 25.33701, 1
 111994351, 0, 13.06423, 94656.38, 31.14, 2.48946, 111994, 0, 25.33701, 1
 111994351, 1, 13.05054, 94656.92, 31.14, 2.48946, 111994, 0, 25.33701, 1
 112094311, 0, 13.30509, 94653.77, 31.14, 2.498552, 112094, 0, 25.33701, 1
 112094311, 1, 13.54322, 94651.57, 31.14, 2.498552, 112094, 0, 25.33701, 1
 112194271, 0, 13.55965, 94651.03, 31.14, 2.492481, 112194, 0, 25.33701, 1
 112194271, 1, 13.66366, 94650.26, 31.14, 2.492481, 112194, 0, 25.33701, 1
 112294231, 0, 13.80872, 94648.33, 31.14, 2.483072, 112294, 0, 25.33701, 1
 112294231, 1, 13.90726, 94647.64, 31.14, 2.483072, 112294, 0, 25.33701, 1
 112394191, 0, 14.06054, 94645.6, 31.14, 2.48735, 112394, 0, 25.33701, 1
 112394191, 1, 13.90726, 94647.64, 31.14, 2.48735, 112394, 0, 25.33701, 1
 112494151, 0, 14.31509, 94642.86, 31.14, 2.501891, 112494, 0, 25.33701, 1
 112494151, 1, 14.40541, 94642.23, 31.14, 2.501891, 112494, 0, 25.33701, 1
 112594111, 0, 14.55322, 94640.25, 31.14, 2.510443, 112594, 0, 25.33701, 1
 112594111, 1, 14.72839, 94638.72, 31.13, 2.510443, 112594, 0, 25.33701, 1
 112694071, 0, 14.80503, 94637.55, 31.13, 2.50189, 112694, 0, 25.33701, 1
 112694071, 1, 14.89262, 94636.95, 31.13, 2.50189, 112694, 0, 25.33701, 1
 112794031, 0, 15.06232, 94634.75, 31.13, 2.484783, 112794, 0, 25.33701, 1
 112794031, 1, 15.01853, 94635.57, 31.13, 2.484783, 112794, 0, 25.33701, 1
 112893991, 0, 15.3114, 94632.05, 31.13, 2.488132, 112893, 0, 25.33701, 1
 112893991, 1, 15.54679, 94629.86, 31.13, 2.488132, 112893, 0, 25.33701, 1
 112993951, 0, 15.56321, 94629.31, 31.13, 2.514348, 112993, 0, 25.33701, 1
 112993951, 1, 15.45099, 94630.91, 31.13, 2.514348, 112993, 0, 25.33701, 1
 113093911, 0, 15.81229, 94626.62, 31.13, 2.529484, 113093, 0, 25.33701, 1
 113093911, 1, 15.94641, 94625.54, 31.13, 2.529484, 113093, 0, 25.33701, 1
 113193871, 0, 16.0641, 94623.88, 31.13, 2.521743, 113193, 0, 25.33701, 1
 113193871, 1, 16.30223, 94621.69, 31.13, 2.521743, 113193, 0, 25.33701, 1
 113293831, 0, 16.31865, 94621.15, 31.13, 2.511807, 113293, 0, 25.33701, 1
 113293831, 1, 16.14348, 94623.41, 31.13, 2.511807, 113293, 0, 25.33701, 1
 113393791, 0, 16.55952, 94618.54, 31.13, 2.510371, 113393, 0, 25.33701, 1
 113393791, 1, 16.52394, 94619.28, 31.13, 2.510371, 113393, 0, 25.33701, 1
 113493751, 0, 16.8086, 94615.84, 31.13, 2.504457, 113493, 0, 25.33701, 1
 113493751, 1, 16.99472, 94614.18, 31.12, 2.504457, 113493, 0, 25.33701, 1
 113593711, 0, 17.06041, 94613.1, 31.12, 2.487348, 113593, 0, 25.33701, 1
 113593711, 1, 17.16989, 94612.29, 31.12, 2.487348, 113593, 0, 25.33701, 1
 113694504, 0, 17.31222, 94610.37, 31.12, 2.47887, 113694, 0, 25.33701, 1
 113694504, 1, 17.19727, 94611.99, 31.12, 2.47887, 113694, 0, 25.33701, 1
 113794464, 0, 17.56677, 94607.6, 31.12, 2.490311, 113794, 0, 25.33701, 1
 113794464, 1, 17.80217, 94605.41, 31.12, 2.490311, 113794, 0, 25.33701, 1
 113894424, 0, 17.81859, 94604.88, 31.12, 2.506883, 113894, 0, 25.33701, 1
 113894424, 1, 17.72826, 94606.23, 31.12, 2.506883, 113894, 0, 25.33701, 1
 113994384, 0, 18.06767, 94602.17, 31.12, 2.517116, 113994, 0, 25.33701, 1
 113994384, 1, 18.12788, 94601.91, 31.12, 2.517116, 113994, 0, 25.33701, 1
 114094344, 0, 18.32222, 94599.44, 31.12, 2.51935, 114094, 0, 25.33701, 1
 114094344, 1, 18.50834, 94597.78, 31.12, 2.51935, 114094, 0, 25.33701, 1
 114194304, 0, 18.56308, 94596.82, 31.12, 2.513942, 114194, 0, 25.33701, 1
 114194304, 1, 18.60688, 94596.71, 31.12, 2.513942, 114194, 0, 25.33701, 1
 114294264, 0, 18.8149, 94594.09, 31.12, 2.50189, 114294, 0, 25.33701, 1
 114294264, 1, 18.73826, 94595.3, 31.12, 2.50189, 114294, 0, 25.33701, 1
 114394224, 0, 19.06397, 94591.4, 31.12, 2.487348, 114394, 0, 25.33701, 1
 114394224, 1, 19.18715, 94590.44, 31.12, 2.487348, 114394, 0, 25.33701, 1
 114494184, 0, 19.31579, 94588.66, 31.12, 2.48307, 114494, 0, 25.33701, 1
 114494184, 1, 19.20357, 94590.25, 31.12, 2.48307, 114494, 0, 25.33701, 1
 114594144, 0, 19.56487, 94585.96, 31.11, 2.492479, 114594, 0, 25.33701, 1
 114594144, 1, 19.66888, 94585.21, 31.11, 2.492479, 114594, 0, 25.33701, 1
 114694104, 0, 19.8112, 94583.31, 31.11, 2.500177, 114694, 0, 25.33701, 1
 114694104, 1, 19.8769, 94582.96, 31.11, 2.500177, 114694, 0, 25.33701, 1
 114794064, 0, 20.06028, 94580.62, 31.11, 2.495901, 114794, 0, 25.33701, 1
 114794064, 1, 20.28199, 94578.57, 31.11, 2.495901, 114794, 0, 25.33701, 1
 114894024, 0, 20.3121, 94577.88, 31.11, 2.48735, 114894, 0, 25.33701, 1
 114894024, 1, 20.37779, 94577.52, 31.11, 2.48735, 114894, 0, 25.33701, 1
 114993984, 0, 20.56665, 94575.12, 31.11, 2.489848, 114993, 0, 25.33701, 1
 114993984, 1, 20.70898, 94573.95, 31.11, 2.489848, 114993, 0, 25.33701, 1
 115093944, 0, 20.80751, 94572.51, 31.11, 2.504955, 115093, 0, 25.33701, 1
 115093944, 1, 20.84857, 94572.45, 31.11, 2.504955, 115093, 0, 25.33701, 1
 115193904, 0, 21.05933, 94569.78, 31.11, 2.511478, 115193, 0, 25.33701, 1
 115193904, 1, 20.95532, 94571.27, 31.11, 2.511478, 115193, 0, 25.33701, 1
 115293864, 0, 21.31114, 94567.07, 31.11, 2.499426, 115293, 0, 25.33701, 1
 115293864, 1, 21.34946, 94567.02, 31.11, 2.499426, 115293, 0, 25.33701, 1
 115393824, 0, 21.56296, 94564.34, 31.11, 2.492116, 115393, 0, 25.33701, 1
 115393824, 1, 21.78466, 94562.3, 31.1, 2.492116, 115393, 0, 25.33701, 1
 115493784, 0, 21.80382, 94561.73, 31.1, 2.499245, 115493, 0, 25.33701, 1
 115493784, 1, 21.72445, 94562.96, 31.11, 2.499245, 115493, 0, 25.33701, 1
 115593744, 0, 22.05564, 94559, 31.1, 2.497611, 115593, 0, 25.33701, 1
 115593744, 1, 21.90783, 94560.98, 31.1, 2.497611, 115593, 0, 25.33701, 1
 115693704, 0, 22.30471, 94556.3, 31.1, 2.483071, 115693, 0, 25.33701, 1
 115693704, 1, 22.16238, 94558.22, 31.1, 2.483071, 115693, 0, 25.33701, 1
 115794497, 0, 22.54558, 94553.69, 31.1, 2.475458, 115794, 0, 25.33701, 1
 115794497, 1, 22.61674, 94553.3, 31.1, 2.475458, 115794, 0, 25.33701, 1
 115894457, 0, 22.79739, 94550.96, 31.1, 2.471542, 115894, 0, 25.33701, 1
 115894457, 1, 22.99446, 94549.19, 31.1, 2.471542, 115894, 0, 25.33701, 1
 115994417, 0, 23.04921, 94548.23, 31.1, 2.464279, 115994, 0, 25.33701, 1
 115994417, 1, 23.12311, 94547.8, 31.1, 2.464279, 115994, 0, 25.33701, 1
