Time,RATE_RDes,RATE_R,RATE_ROut,RATE_PDes,RATE_P,RATE_POut,RATE_YDes,RATE_Y,RATE_YOut,RATE_ADes,RATE_A,RATE_AOut
 104494019, -0.5045678, 0.02195834, -0.001232752, -0.4528931, 0.02051169, -0.001123998, 0.0004393479, 0.03963045, -6.551856E-05, -0.03185272, -0.03185272, 0
 104593979, -0.5088761, 0.02124409, -0.001243093, -0.4568056, 0.01507372, -0.001118055, 0.0004535249, 0.04480766, -6.367317E-05, -0.07047653, -0.07047653, 0
 104693939, -0.5173455, 0.02272512, -0.001280113, -0.4645753, 0.01706718, -0.001138323, 0.0004684234, 0.04082274, -6.347259E-05, 0.0254631, 0.0254631, 0
 104793899, -0.5252467, 0.02185633, -0.001295807, -0.4726982, 0.01742823, -0.001155158, 0.0004845229, 0.04398618, -6.330176E-05, -0.09536743, -0.09536743, 0
 104893859, -0.5373404, 0.02264484, -0.001311856, -0.4841166, 0.01735687, -0.001167464, 0.0005006222, 0.04197602, -6.529025E-05, 0.05378723, 0.05378723, 0
 104993819, -0.5450883, 0.02211679, -0.001332144, -0.4917653, 0.02007434, -0.001218797, 0.0005390538, 0.03784102, -6.471261E-05, -0.02365112, -0.02365112, 0
 105093779, -0.553035, 0.02415833, -0.001365186, -0.4989559, 0.02009901, -0.001226676, 0.000536184, 0.04468599, -6.388641E-05, 0.006008148, 0.006008148, 0
 105193739, -0.5611349, 0.02277687, -0.001374337, -0.5057497, 0.01726292, -0.001240435, 0.0005527639, 0.03978211, -6.263676E-05, 0.05636215, 0.05636215, 0
 105293699, -0.572295, 0.02494298, -0.00142062, -0.5166327, 0.0194202, -0.001263554, 0.0005705442, 0.04462911, -6.369826E-05, -0.07333755, -0.07333755, 0
 105394492, -0.5800434, 0.02327212, -0.001423752, -0.5232098, 0.01847768, -0.001284541, 0.0005885435, 0.04256768, -6.580268E-05, -0.001525879, -0.001525879, 0
 105494452, -0.5872032, 0.02269886, -0.001437656, -0.5303214, 0.01787383, -0.001294461, 0.0006046317, 0.04289468, -6.509772E-05, -0.02002716, -0.02002716, 0
 105594412, -0.9438695, 0.02401723, -0.002516852, -0.8557631, 0.01732413, -0.002272541, -0.00281948, 0.03950863, -6.645458E-05, 47.1339, -0.0869751, 0.007503334
 105694372, -0.9102133, 0.02245814, -0.002628921, -0.83618, 0.02256272, -0.002425869, -0.00761921, 0.04162447, -7.272653E-05, 124.3362, 0.02059937, 0.03602594
 105794332, -1.018093, 0.02374334, -0.003038262, -0.9247004, 0.02019437, -0.00274433, -0.0122029, 0.04112046, -7.871527E-05, 183.0492, 0.01182556, 0.07844133
 105894292, -0.8865366, 0.025834, -0.003018879, -0.81015, 0.01906799, -0.002744835, -0.01761885, 0.04381257, -8.911687E-05, 242.9737, 0.004386902, 0.1242399
 105994252, -1.067108, 0.02201766, -0.003636457, -0.9887129, 0.02065044, -0.003363973, -0.02321384, 0.04469293, -0.0001009449, 308.0602, -0.03328323, 0.1770906
 106094212, -1.067177, 0.02525137, -0.003899428, -1.001942, 0.02096553, -0.00361941, -0.02839773, 0.04231674, -0.0001093101, 378.1576, 0.01630783, 0.2384332
 106194172, -1.165844, 0.02189627, -0.00447029, -1.091141, 0.02017749, -0.00415338, -0.03372386, 0.04010434, -0.0001183304, 453.2627, 0.01363754, 0.3090063
 106294132, -1.20331, 0.02364319, -0.004840349, -1.123913, 0.02059078, -0.004482837, -0.03868571, 0.03988117, -0.000127218, 533.0892, 11.24086, 0.3892681
 106394092, -1.329801, 0.02210085, -0.005432744, -1.247724, 0.01491731, -0.005049733, -0.04272037, 0.04061856, -0.0001322837, 582.5008, 130.579, 0.4397133
 106494052, -1.388832, 0.02453225, -0.005808217, -1.304908, 0.02075969, -0.005422315, -0.04792938, 0.03953859, -0.000143071, 599.2449, 140.1961, 0.4807535
 106594012, -1.551689, 0.02511958, -0.006594876, -1.459105, 0.02343009, -0.006166067, -0.05311314, 0.04386035, -0.0001529311, 610.5574, 135.5083, 0.529838
 106693972, -1.539208, 0.02264249, -0.006956448, -1.446601, 0.01883566, -0.006504558, -0.0585393, 0.04167487, -0.0001643785, 623.1383, 129.9843, 0.5839409
 106793932, -1.02512, -2.197084, 0.001096422, -0.9543298, -2.030519, 0.0008533429, -0.06296282, 0.03124803, -0.000171254, 562.7472, 623.8888, 0.551799
 106893892, 0.4170944, -1.239404, 0.0009406423, 0.3228446, -1.077356, 0.0003162855, -0.06202316, 0.02059412, -0.0001591944, 339.0358, 472.8153, 0.4051914
 106993852, 1.128031, -0.1291777, -0.0003258844, 1.060308, -0.2275425, 0.0002963671, -0.05457364, 0.008644301, -0.0001347616, 184.5139, 205.1959, 0.3711435
 107093812, 1.685167, 0.4621847, 0.0003588398, 1.550153, 0.370082, 0.000452186, -0.04267993, 0.000745968, -0.0001057389, 139.4629, 59.1548, 0.4013284
 107193772, 1.667618, 0.7293755, 1.416281E-05, 1.565681, 0.668263, 0.0002766123, -0.02865825, -0.005401663, -7.859171E-05, 146.1447, 40.46888, 0.4375618
 107293732, 1.602486, 0.821362, -0.0002824797, 1.510969, 0.7813135, -5.72135E-05, -0.01040377, -0.01295141, -4.142014E-05, 155.623, 73.21082, 0.4541865
 107394525, 1.275837, 0.5467675, 0.0003443574, 1.174165, 0.5223162, 0.0002745495, 0.00943751, -0.01402755, -5.871665E-06, 149.6264, 101.2625, 0.4536036
 107494485, 1.19661, 0.5601432, 4.149149E-05, 1.036474, 0.4661584, -0.0001394738, 0.02833257, -0.009178223, 2.415266E-05, 131.8923, 106.7703, 0.446326
 107594445, 0.9282016, 0.3961301, -0.0004232105, 0.8253247, 0.3228904, -0.0001740847, 0.04584545, -0.009090085, 4.79927E-05, 112.4584, 96.59481, 0.4405244
 107694405, 0.9365737, 0.4542221, -0.0005787837, 0.9169035, 0.3449969, 0.0003638362, 0.06077527, 0.003912391, 6.66885E-05, 98.60521, 83.8377, 0.4382994
 107794365, 0.7389735, 0.2900193, 0.000260571, 0.7377582, 0.1708491, 0.0004102503, 0.06950743, 0.01459463, 7.012433E-05, 90.6075, 75.07877, 0.4388679
 107894325, 0.8528244, 0.2319162, 0.0008642614, 0.642374, 0.221022, 0.0002036019, 0.07460886, 0.02201158, 7.061347E-05, 87.09227, 71.56544, 0.4403344
 107994285, 0.5619207, 0.1693983, 0.000121964, 0.4190155, 0.1573423, -0.0003862646, 0.07507088, 0.03479847, 6.093972E-05, 48.36499, 59.92899, 0.4363701
 108094245, 0.5965399, 0.2546894, 3.209175E-05, 0.5003384, 0.1634471, -0.0001219925, 0.06648564, 0.04186613, 4.110396E-05, 12.08486, 35.86464, 0.4276313
 108194205, 0.4318854, 0.1415215, -5.081511E-05, 0.3720026, 0.06125903, 7.137382E-05, 0.03783787, 0.04877115, 1.048054E-05, -14.40965, 15.77187, 0.420266
 108294165, 0.4231062, 0.2185642, -0.0004960839, 0.5593005, 0.1302443, 0.0007256218, 0.005703083, 0.04145116, -4.111824E-05, -32.10361, 0.3124237, 0.4144923
 108394125, 0.2193084, 0.05038187, -0.0005276963, 0.3071549, 0.1579975, -8.997885E-05, -0.01158775, 0.04011519, -7.835486E-05, -42.57437, -10.85835, 0.410282
 108494085, 0.2981203, 0.1006031, -0.0001993084, 0.3056001, 0.1838369, -0.0005730912, -0.01570284, 0.02966565, -9.091721E-05, -47.67885, -18.42661, 0.4073592
 108594045, 0.09556892, -0.08286534, 0.0003961537, 0.1700629, 0.07859588, -0.0003716587, -0.01580743, 0.02313718, -8.45E-05, -49.08324, -22.49756, 0.4054128
 108694005, 0.2340182, 0.04144862, 1.413845E-05, 0.2370247, 0.08365935, -9.116806E-05, -0.009028596, 0.01682219, -6.725454E-05, -47.53582, -23.87867, 0.4042046
 108793965, -0.04969016, -0.07034262, -0.0004219227, 0.1016978, 0.1349633, -0.0005584647, -0.003841049, 0.01174511, -4.778033E-05, -44.10372, -25.99411, 0.4039176
 108893925, 0.05453346, -0.0608846, 0.0002495042, 0.1409204, 0.1253293, -0.000371857, 0.004077745, 0.01105232, -3.913645E-05, -39.55345, -24.6294, 0.403694
 108993885, -0.07333139, -0.05498813, -0.0004597169, -0.1884845, -0.00278503, -0.0005579375, 0.007818206, 0.01171683, -2.80602E-05, -34.13145, -23.21053, 0.4039534
 109093845, 0.06326519, 0.02226973, -0.0006230403, -0.009790369, -0.2511377, 0.0007464754, 0.01833596, 0.006606541, -1.269983E-05, -28.28572, -19.83814, 0.4046963
 109193805, -0.1054447, -0.04469053, -0.0004737452, -0.1345887, -0.2037886, -0.0001127373, 0.02143378, 0.02184888, -1.003116E-05, -23.09112, -17.98449, 0.4051689
 109293765, 0.106809, -0.03887779, 0.000319977, 0.1424446, -0.1441988, 0.0007844788, 0.02735971, 0.01801744, -9.509982E-06, -17.89776, -14.94389, 0.406159
 109393725, -0.1344338, -0.200824, -0.0001967396, -0.07065047, -0.1207801, -0.0002808288, 0.02979088, 0.0198064, -1.085322E-06, -13.54073, -13.21707, 0.40681
 109494518, 0.1247292, 0.0327978, -0.0005729739, 0.1270482, 0.05474405, -0.0006919882, 0.03604805, 0.02013229, 3.550076E-06, -9.904565, -9.919357, 0.4076763
 109594478, -0.09769257, 0.03859266, -0.000684656, -0.02856293, -0.07167888, -0.0002512082, 0.03504587, 0.0242344, 4.477315E-07, -7.314673, -8.921051, 0.4080712
 109694438, 0.06640828, -0.07408535, 0.0003320088, 0.1391543, 0.02040573, -9.259836E-05, 0.03694852, 0.03156478, -1.521023E-06, -5.157834, -6.732559, 0.4088743
 109794398, 0.08461667, -0.08706464, -0.0001757226, 0.1288953, 0.0650757, -0.000403019, 0.04554777, -0.005621423, 3.16193E-05, 6.495066, -5.583286, 0.4096156
 109894358, 0.01218411, -0.01623654, -0.0002938892, 0.01902363, 0.04333073, -0.0004211999, 0.06162415, -0.0005473256, 6.733389E-05, 31.06475, 15.65132, 0.4182708
 109994318, -0.06358711, -0.2864659, 0.000387556, -0.1102247, -0.2276318, 6.196652E-05, 0.06993297, 0.009940146, 7.919291E-05, 20.38743, 14.56947, 0.4173192
 110094278, 0.1392093, 0.01486282, 0.0001755614, 0.1422815, 0.04261532, -0.0004482319, 0.07916097, 0.01167167, 8.737593E-05, 11.30729, 9.910297, 0.4155582
 110194238, 0.02303573, -0.02713777, 0.0004919411, 0.04006923, 0.1427927, -0.0008848835, 0.08307423, 0.0170815, 9.362929E-05, 4.050608, 4.683208, 0.4139749
 110294198, 0.173677, 0.09553599, -0.0005374263, 0.2527865, 0.004068498, 0.0005437999, 0.088094, 0.02359379, 9.731619E-05, -1.147717, 1.398563, 0.4126618
 110394158, -0.0536771, 0.09484708, -0.0006136154, 0.02792322, 0.1173716, -0.0004003708, 0.08606655, 0.02724031, 8.983215E-05, -4.885271, -0.5045891, 0.411701
 110494118, 0.07851271, -0.1109859, 0.0003048593, 0.09841272, 0.06512622, 1.193613E-05, 0.08498102, 0.03139305, 8.186846E-05, -6.682767, -3.404045, 0.4110577
 110594078, 0.07206879, -0.09930182, 0.000312854, -0.06869712, 0.0560174, -0.0005058273, 0.07968923, 0.02969247, 7.436836E-05, -8.135609, -3.388023, 0.4104128
 110694038, 0.2394703, 0.2807322, -0.001151566, 0.08957458, -0.01254644, 0.0005839452, 0.07058138, 0.05020554, 4.846051E-05, -8.718969, -5.521393, 0.4100776
 110793998, 0.08785614, 0.06701568, -0.0003288429, -0.09057471, 0.09419495, -0.0006800325, 0.05333499, 0.05844576, 1.100123E-05, -8.833433, -6.093216, 0.4098896
 110893958, 0, 0.06749068, -0.0001443447, 0, 0.05965346, -0.0002149499, 0.03745446, 0.05691817, -1.783807E-05, -8.476523, -5.936718, 0.4098885
 110993918, -0.01066532, 0.06480561, -0.0003655147, -0.2827064, 0.02383086, -0.0006399406, 0.01949454, 0.05564318, -4.384921E-05, -7.995748, -5.580425, 0.4097291
 111093878, 0.02198007, 0.06110176, -0.0001575402, -0.08626431, 0.002356122, -0.0003866445, 0.003433771, 0.0577604, -7.192446E-05, -6.934693, -5.420685, 0.4097171
 111193838, -0.1128566, 0.05810958, -0.0005577088, -0.2937711, -0.2843726, 1.570274E-05, -0.01283142, 0.04927392, -9.349154E-05, -5.959979, -5.199814, 0.4098558
 111293798, 0, 0.05885952, -0.0002612649, 0, -0.1749613, 0.0007037909, -0.02339202, 0.03264045, -0.000104757, -4.705038, -4.314518, 0.4100833
 111393758, -0.1540848, -0.2903833, 0.0009845103, -0.1686318, -0.126388, -0.0002486885, -0.02205209, 0.008308418, -7.327072E-05, -3.886013, -3.288937, 0.4101336
 111493718, 0, -0.03821407, -0.0004622162, 0, -0.1327898, 0.0003009505, -0.01625206, 0.005760961, -5.56376E-05, -2.971469, -2.981472, 0.4102401
 111594511, -0.06208107, 0.03099659, -0.0004062572, -0.1163567, 0.05718164, -0.0008909763, -0.01029426, 0.001962582, -3.977719E-05, -2.786305, -2.68898, 0.4103358
 111694471, 0, -0.09839117, 0.0009469628, 0, -0.02490492, 0.0006043068, -0.0005203484, -0.006267926, -1.959412E-05, -2.041025, -2.465916, 0.4104001
 111794431, 0.06123303, -0.09583153, 0.0006428553, 0.06461557, -0.07336421, 0.0006710575, 0.01010105, -0.01405268, 4.701182E-06, -1.983707, -1.981449, 0.4104133
 111894391, 0, 0.007953389, -0.0002813246, 0, -0.0100493, -0.0001242022, 0.02358755, -0.0126064, 2.975479E-05, -0.6087739, -1.552677, 0.4106521
 111994351, 0, 0.07001498, -0.0002458817, 0, 0.09234015, -0.0002952917, 0.03576398, -0.01275747, 5.299025E-05, 0.394071, -0.9190559, 0.4108606
 112094311, -0.1262988, 0.06465616, -0.0004955407, -0.03796771, 0.09062263, -0.000384687, 0.04766878, -0.01018457, 7.23579E-05, 1.691678, -0.8572578, 0.4113524
 112194271, -0.1873521, -0.2116458, 0.00049862, -0.1306829, -0.1043847, 2.45734E-05, 0.05451942, -0.001637898, 7.739286E-05, 2.368532, 0.7790565, 0.4116099
 112294231, 0, -0.02652837, -0.0004037563, 0, -0.1537396, 0.0006779168, 0.05761075, 0.01095409, 6.884252E-05, 2.96951, 1.302052, 0.4117567
 112394191, -0.1221823, -0.1296752, -3.818596E-05, -0.1409161, -0.06983389, -0.0007582669, 0.05154039, 0.03970434, 4.358838E-05, 2.909843, 1.808071, 0.4117835
 112494151, 0.07668658, -0.005361445, -0.0001601002, 0.04520866, 0.04944172, -0.0003537496, 0.03055876, 0.0767248, -2.383529E-05, 2.99912, 1.827621, 0.4118741
 112594111, 0.0342369, -0.006017343, -0.000127943, -0.09602533, 0.06274318, -0.0006355827, -0.001386158, 0.08633424, -9.990844E-05, 3.005838, 2.16608, 0.4118651
 112694071, 0.08291682, -0.0021584, 4.973332E-05, 0.03239531, -0.04885438, 8.462401E-05, -0.03439246, 0.08741847, -0.0001628166, 2.744451, 2.02446, 0.4118682
 112794031, 0.07476207, 0.0008869174, 0.0001694506, 0.04832483, -0.04428629, 0.0001820962, -0.06885251, 0.09001534, -0.0002189766, 2.087469, 1.84679, 0.4117998
 112893991, 0.2048224, 0.2586888, -0.0004955385, 0.1467961, -0.04063218, 0.0004351197, -0.09419836, 0.05625174, -0.0002493851, 1.899338, 1.198387, 0.4118678
 112993951, 0.06369571, -0.06480872, 0.0007708183, 0.1085918, -0.03338284, 0.0002339623, -0.1018257, 0.0166554, -0.0002243709, 0.9813499, 1.316261, 0.4118586
 113093911, 0.08872748, 0.1011819, -0.0003970643, 0.241595, 0.19018, 0.000132449, -0.09128513, -0.01851315, -0.0001727513, 0.798237, 0.5245209, 0.4117437
 113193871, 0, 0.1133908, -0.0003439684, 0, 0.07241913, 0.0002123935, -0.06805871, -0.05926635, -0.0001011744, 0.3711511, 0.6014824, 0.41165
 113293831, -0.006244835, -0.04425957, 0.0007388235, 0.1317343, 0.2637298, -0.0005434329, -0.02621635, -0.08226205, -1.89104E-06, 0.3750181, 0.207901, 0.4117041
 113393791, 0, -0.041938, -1.131456E-05, 0, -0.07589469, 0.0008075083, 0.01505841, -0.07602394, 7.612249E-05, 0.03588487, 0.06217957, 0.411693
 113493751, 0.007592404, 0.07344466, -5.742383E-05, 0.1316635, 0.1333717, -0.000140726, 0.05381944, -0.06135133, 0.0001311917, 0.04630726, -0.03767014, 0.4116523
 113593711, 0, -0.09121513, 0.0004978566, 0, -0.03575005, 0.0006966582, 0.08474018, -0.05017067, 0.0001712104, -0.2241592, -0.08487701, 0.4116462
 113694504, 0.08829066, 0.2264886, -0.001167182, 0.1974022, 0.06894788, 0.0001557135, 0.1102937, -0.02912148, 0.0001940822, -0.6074225, -0.1970291, 0.4115302
 113794464, 0, -0.09410918, 0.0009327816, 0, 0.05025386, -0.0005587489, 0.1269834, -0.0136292, 0.0002084893, -1.017632, -0.5295753, 0.411485
 113894424, 0.04477578, 0.02508929, -0.0004855462, 0.1240486, 0.0831101, -5.623756E-05, 0.1337952, 0.02352883, 0.0001961729, -1.241782, -1.065254, 0.4114322
 113994384, 0, 0.142991, -0.0009527506, 0, 0.08075766, -0.0002059851, 0.1175305, 0.06908536, 0.0001304466, -1.406115, -1.062107, 0.4114457
 114094344, 0, 0.1548121, -8.79389E-05, 0, 0.07693963, 6.430018E-06, 0.08237233, 0.1058616, 2.512185E-05, -1.321832, -1.469135, 0.4114181
 114194304, 0.07668062, -0.09272682, 0.00058608, -0.04521878, 0.0816844, -0.0004654081, 0.03645008, 0.1206956, -7.159689E-05, -1.582313, -0.7493019, 0.4113245
 114294264, 0.112105, 0.1892783, -9.321957E-05, 0.06946503, -0.008548475, 0.0005813474, -0.007980083, 0.1123724, -0.0001520896, -1.429371, -1.273346, 0.4113666
 114394224, 0, 0.00496318, -2.997442E-05, 0, 0.07298373, -0.0006852206, -0.04376521, 0.08286783, -0.0001906897, -1.560823, -1.125145, 0.4113216
 114494184, 0.1128754, 0.009716898, 0.0004987183, 0.06820614, 0.1313206, -0.0001524942, -0.06407453, 0.05446105, -0.0001968091, -1.376557, -1.480389, 0.4112553
 114594144, 0, 0.01238425, 0.0001318338, 0, -0.03370782, 0.0001342047, -0.07739455, 0.0303437, -0.0001966592, -1.354135, -0.8478165, 0.4113319
 114694104, 0.2008679, 0.1160694, 0.0002731859, 0.08845252, 0.229802, -0.0009834807, -0.07421777, -0.002503515, -0.0001623128, -0.6449366, -0.9226799, 0.4113514
 114794064, 0.08041557, 0.06376553, -0.0001225366, 0.03818364, -0.02306148, 0.0005064498, -0.0537444, -0.04747631, -8.790981E-05, -0.69779, -0.7644653, 0.4114399
 114894024, 0.1267048, 0.1305616, 0.000674149, 0.03659006, -0.002474509, 0.000141768, -0.01274928, -0.08009782, 1.3933E-05, -0.4838024, -0.261879, 0.4114048
 114993984, 0, 0.009336455, 0.0001620057, 0, 0.0764335, -0.0005597371, 0.03533056, -0.09648986, 0.0001163567, -0.5655736, -0.7913589, 0.4114972
 115093944, 0.2458358, 0.2783555, -0.0007744388, 0.2003287, 0.2054529, -0.0003239608, 0.08452838, -0.07934725, 0.0001995243, -0.8066257, -0.9950638, 0.4113405
 115193904, 0, -0.006072031, 0.0004030986, 0, 0.01273639, -5.578578E-05, 0.1168667, -0.03926301, 0.0002299006, -0.825295, -0.7060051, 0.4113805
 115293864, 0.2004672, 0.07155015, 0.00028559, 0.284788, 0.1914998, 0.0001898703, 0.1301285, 0.003517874, 0.0002106575, -0.4544294, -0.6151199, 0.411371
 115393824, 0, 0.1680751, -0.001155893, 0, -0.00737421, -1.295954E-06, 0.122728, 0.04514941, 0.0001567964, -0.4013072, 0.1799583, 0.4114549
 115493784, 0.172969, 0.1793292, -9.708235E-05, 0.2654285, 0.2288789, 1.251006E-05, 0.10627, 0.07567367, 9.685641E-05, -0.09388973, -0.6863594, 0.4114845
 115593744, 0, -0.03870227, 0.0001660049, 0, 0.06579368, -9.987107E-05, 0.07291877, 0.09953786, 1.03453E-05, -0.1377089, 0.2968788, 0.4114802
 115693704, 0.2546181, 0.2170212, 0.0001363929, 0.2420975, 0.09305774, 0.0008630259, 0.04100277, 0.09656294, -5.516322E-05, 0.08065553, -0.07600784, 0.4114663
 115794497, 0, -0.02976787, 0.000156969, 0, 0.02557748, -0.0002599249, 0.01166978, 0.08175804, -9.266035E-05, -0.4985465, -0.01935959, 0.4114079
 115894457, 0.2037186, 0.1508549, 0.0003628762, 0.1033323, 0.191427, -0.0007845451, -0.008912073, 0.06277219, -0.000118154, -0.4478034, -0.7135391, 0.4114351
 115994417, -0.01047782, -0.04535605, 0.000587024, -0.1102338, 0.04672937, -0.00041886, -0.01538253, 0.0320787, -9.513248E-05, -0.4709748, -0.06093979, 0.4114007
 116094377, 0.1000858, 0.1532532, -0.0001507179, 0.08588233, 0.04145462, 0.0005070149, -0.01030939, 0.006258741, -6.41269E-05, 0.1296258, -0.8584976, 0.4115449
 116194337, -0.02977706, -0.07648344, 0.0002077825, -0.03122666, -0.02760602, -0.0003403469, 0.001360435, -0.005173478, -2.108457E-05, 0.1656626, -0.05531311, 0.4115252
 116294297, 0.1260388, 0.1866601, -0.001001513, 0.1782746, 0.2226344, -0.001089433, 0.01603617, -0.004496803, 6.212818E-06, 0.5335898, 0.1991272, 0.4115811
 116394257, -0.09704987, 0.02124182, 1.89873E-05, -0.03662502, -0.08182351, 0.0007623388, 0.02891079, -0.006101513, 3.0731E-05, 0.4477193, 0.4143715, 0.411637
 116494217, 0.1104844, -0.04273928, 0.0002196147, 0.1856683, 0.02891174, -0.0001185881, 0.04335162, -0.003538118, 5.019716E-05, 0.7198358, 0.1479149, 0.4116619
 116594177, -0.1561751, 0.0212692, -0.0008263756, -0.1019569, 0.07234155, -0.0008953714, 0.05303695, 0.003936627, 6.392979E-05, 0.5970629, 0.5682945, 0.4117217
