Time,IMU_I,IMU_GyrX,IMU_GyrY,IMU_GyrZ,IMU_AccX,IMU_AccY,IMU_AccZ,IMU_EG,IMU_EA,IMU_T,IMU_GH,IMU_AH,IMU_GHz,IMU_AHz
 102054162, 0, 0.00140315, 0.001439327, 0.001396727, -0.0002011496, -0.001425502, -9.817892, 0, 0, 30.68436, 1, 1, 1000, 1000
 102054162, 1, 0.001534292, 0.001251506, 0.001442596, -0.0006581427, 0.0005394117, -9.816403, 0, 0, 30.68436, 1, 1, 760, 800
 102094146, 0, 0.001524603, 0.001452544, 0.001519147, -0.0003995456, -0.001212986, -9.818602, 0, 0, 30.68627, 1, 1, 1000, 1000
 102094146, 1, 0.001647721, 0.001590654, 0.001497651, 0.001841245, 0.0002878244, -9.818192, 0, 0, 30.68627, 1, 1, 760, 800
 102134130, 0, 0.001471407, 0.001426261, 0.001451484, -0.0005861893, -0.001548062, -9.817757, 0, 0, 30.68814, 1, 1, 1000, 1000
 102134130, 1, 0.001339989, 0.001565087, 0.001701613, 0.002148005, -0.001979504, -9.81903, 0, 0, 30.68818, 1, 1, 760, 800
 102174114, 0, 0.001494187, 0.001545515, 0.001450496, -0.0007204321, -0.0002221856, -9.817677, 0, 0, 30.69004, 1, 1, 1000, 1000
 102174114, 1, 0.001735857, 0.001655386, 0.001405986, -0.002578398, -0.002541615, -9.817297, 0, 0, 30.69009, 1, 1, 760, 800
 102214098, 0, 0.001575219, 0.001367416, 0.00157823, -0.001198787, -0.001538186, -9.817163, 0, 0, 30.69195, 1, 1, 1000, 1000
 102214098, 1, 0.001343853, 0.001354792, 0.001349246, -0.0003137999, -0.0002705518, -9.818636, 0, 0, 30.692, 1, 1, 760, 800
 102254082, 0, 0.001517483, 0.001440306, 0.00144844, -0.0007718058, -0.000205368, -9.816493, 0, 0, 30.69386, 1, 1, 1000, 1000
 102254082, 1, 0.001470372, 0.001502446, 0.001683241, -0.002575566, -0.001433186, -9.815713, 0, 0, 30.69391, 1, 1, 760, 800
 102294066, 0, 0.001435747, 0.001446345, 0.001466176, -0.0001954025, -0.001117383, -9.818954, 0, 0, 30.69577, 1, 1, 1000, 1000
 102294066, 1, 0.001459704, 0.00126757, 0.001474217, -0.00117564, -0.0009394244, -9.819705, 0, 0, 30.69581, 1, 1, 760, 800
 102334050, 0, 0.001529881, 0.001508302, 0.001494719, -0.0005595445, -0.0003503851, -9.817679, 0, 0, 30.69767, 1, 1, 1000, 1000
 102334050, 1, 0.001529525, 0.001379018, 0.001304118, 0.0006201172, -0.00126721, -9.81963, 0, 0, 30.69772, 1, 1, 760, 800
 102374034, 0, 0.001504585, 0.001487503, 0.001446812, -0.001595618, -0.001455368, -9.816941, 0, 0, 30.69958, 1, 1, 1000, 1000
 102374034, 1, 0.001418384, 0.00161233, 0.001474397, -0.002490739, -0.002649443, -9.81674, 0, 0, 30.69963, 1, 1, 760, 800
 102414018, 0, 0.001493505, 0.001482622, 0.001427415, -0.001515677, -0.0008504854, -9.817532, 0, 0, 30.70148, 1, 1, 1000, 1000
 102414018, 1, 0.001445154, 0.001568814, 0.00128534, 0.0002267286, 3.802143E-05, -9.815532, 0, 0, 30.70153, 1, 1, 760, 800
 102454002, 0, 0.001474923, 0.001448055, 0.00145406, -0.0008459014, -0.00189138, -9.817886, 0, 0, 30.70339, 1, 1, 1000, 1000
 102454002, 1, 0.001579362, 0.00162825, 0.001510774, 0.0006020202, -0.002114315, -9.817657, 0, 0, 30.70344, 1, 1, 760, 800
 102493986, 0, 0.00151348, 0.001503342, 0.001450419, -0.0004527905, -0.0009987503, -9.817312, 0, 0, 30.7053, 1, 1, 1000, 1000
 102493986, 1, 0.001229111, 0.00126566, 0.001594016, -0.000237803, -0.001672719, -9.816188, 0, 0, 30.7053, 1, 1, 760, 800
 102533970, 0, 0.001402, 0.00147804, 0.001445662, -0.0006331, -0.001856239, -9.817905, 0, 0, 30.7072, 1, 1, 1000, 1000
 102533970, 1, 0.001384108, 0.001616682, 0.001401903, -0.00294411, 0.0008515005, -9.817047, 0, 0, 30.7072, 1, 1, 760, 800
 102573954, 0, 0.001546218, 0.001458907, 0.001483158, -0.00059688, -0.00139406, -9.817888, 0, 0, 30.70911, 1, 1, 1000, 1000
 102573954, 1, 0.001633137, 0.00155421, 0.001634222, -0.002302722, -0.0006588117, -9.815325, 0, 0, 30.70911, 1, 1, 760, 800
 102613938, 0, 0.001471021, 0.001485779, 0.001490782, -0.001236313, -0.001258721, -9.817015, 0, 0, 30.71102, 1, 1, 1000, 1000
 102613938, 1, 0.001587704, 0.001561467, 0.001426985, 0.0008690738, -0.0001509078, -9.818493, 0, 0, 30.71102, 1, 1, 760, 800
 102653922, 0, 0.001487016, 0.001489692, 0.001468944, 0.0001118945, -0.001083829, -9.817289, 0, 0, 30.71292, 1, 1, 1000, 1000
 102653922, 1, 0.00153924, 0.001392623, 0.001019288, 0.0004223353, -0.001268617, -9.813803, 0, 0, 30.71292, 1, 1, 760, 800
 102693906, 0, 0.001500549, 0.001383453, 0.001480275, -0.001350718, -0.001171894, -9.816487, 0, 0, 30.71482, 1, 1, 1000, 1000
 102693906, 1, 0.001509456, 0.001638013, 0.001689043, -0.001318101, -0.0002424949, -9.815489, 0, 0, 30.71482, 1, 1, 760, 800
 102733890, 0, 0.001410191, 0.001479636, 0.001483728, -0.001398475, -0.001042911, -9.817422, 0, 0, 30.71673, 1, 1, 1000, 1000
 102733890, 1, 0.001226186, 0.001395499, 0.001443047, -2.278722E-05, -0.0002010492, -9.817723, 0, 0, 30.71673, 1, 1, 760, 800
 102773874, 0, 0.001435671, 0.001498059, 0.00155242, -0.0008458454, -0.001580594, -9.817429, 0, 0, 30.71863, 1, 1, 1000, 1000
 102773874, 1, 0.001434035, 0.001315744, 0.001369465, -0.002280679, -0.003211925, -9.817614, 0, 0, 30.71863, 1, 1, 760, 800
 102813858, 0, 0.00149633, 0.001514258, 0.001487514, -0.001172095, -0.001500689, -9.817293, 0, 0, 30.72054, 1, 1, 1000, 1000
 102813858, 1, 0.001342476, 0.001586505, 0.001375338, -0.002015381, 0.002532703, -9.816791, 0, 0, 30.72054, 1, 1, 760, 800
 102853842, 0, 0.001532233, 0.001444553, 0.001488979, -0.0009697094, -0.0008390763, -9.817844, 0, 0, 30.72244, 1, 1, 1000, 1000
 102853842, 1, 0.00130405, 0.001395434, 0.001282624, -0.002740164, -0.002523545, -9.81761, 0, 0, 30.72244, 1, 1, 760, 800
 102893826, 0, 0.001472506, 0.001424682, 0.00143824, -0.0004180065, -0.001590789, -9.818001, 0, 0, 30.72435, 1, 1, 1000, 1000
 102893826, 1, 0.001340885, 0.001460237, 0.001450528, -0.003153295, 0.0005766719, -9.815743, 0, 0, 30.7243, 1, 1, 760, 800
 102933810, 0, 0.001421157, 0.001508088, 0.00154266, -0.0008871466, -0.0008300326, -9.817652, 0, 0, 30.72625, 1, 1, 1000, 1000
 102933810, 1, 0.001501525, 0.001688781, 0.00137518, 0.002180586, 0.0008817381, -9.816805, 0, 0, 30.7262, 1, 1, 760, 800
 102973794, 0, 0.001526275, 0.001516563, 0.001457448, -0.002113729, -0.0004309332, -9.817602, 0, 0, 30.72815, 1, 1, 1000, 1000
 102973794, 1, 0.001235164, 0.001603656, 0.001510162, -0.001875987, 0.002088053, -9.817494, 0, 0, 30.7281, 1, 1, 760, 800
 103013778, 0, 0.001453868, 0.001479273, 0.001472754, -0.0008458827, -0.001985477, -9.817675, 0, 0, 30.73005, 1, 1, 1000, 1000
 103013778, 1, 0.001564466, 0.001419177, 0.001690176, -0.001002169, -0.003142258, -9.817462, 0, 0, 30.73001, 1, 1, 760, 800
 103053762, 0, 0.001470736, 0.001484348, 0.001425638, -0.001109306, -0.0005843276, -9.818625, 0, 0, 30.73196, 1, 1, 1000, 1000
 103053762, 1, 0.001198847, 0.001455846, 0.001380015, -0.00311924, 0.0001104827, -9.81923, 0, 0, 30.73191, 1, 1, 760, 800
 103093746, 0, 0.001475543, 0.001467839, 0.001431736, -0.0008422228, -0.001732937, -9.819044, 0, 0, 30.73386, 1, 1, 1000, 1000
 103093746, 1, 0.001335644, 0.001326974, 0.001291592, -0.001712613, -0.0007697063, -9.817018, 0, 0, 30.73381, 1, 1, 760, 800
 103133730, 0, 0.001437301, 0.001537899, 0.001433403, -0.001537709, 0.0005035919, -9.818065, 0, 0, 30.73576, 1, 1, 1000, 1000
 103133730, 1, 0.001355988, 0.001646541, 0.001572057, -0.001668617, -0.003105373, -9.815926, 0, 0, 30.73571, 1, 1, 760, 800
 103173714, 0, 0.001456468, 0.001477938, 0.001410711, -0.0009477446, -0.0008063747, -9.817741, 0, 0, 30.73766, 1, 1, 1000, 1000
 103173714, 1, 0.001386103, 0.001368247, 0.001164229, 0.00216959, -0.0002783993, -9.818743, 0, 0, 30.73762, 1, 1, 760, 800
 103213698, 0, 0.001490853, 0.001424275, 0.001409566, -0.001408366, -0.001962557, -9.817952, 0, 0, 30.73956, 1, 1, 1000, 1000
 103213698, 1, 0.001551544, 0.001508599, 0.001349488, -0.002770542, -5.523377E-05, -9.819184, 0, 0, 30.73952, 1, 1, 760, 800
 103254515, 0, 0.001504861, 0.001420411, 0.001495984, -0.001946215, -0.002379781, -9.817766, 0, 0, 30.74151, 1, 1, 1000, 1000
 103254515, 1, 0.001210504, 0.00150921, 0.001478534, -0.0003347161, -0.0007434215, -9.81992, 0, 0, 30.74151, 1, 1, 760, 800
 103294499, 0, 0.00154473, 0.001465045, 0.001493269, -0.0007377024, -9.572721E-05, -9.818276, 0, 0, 30.74342, 1, 1, 1000, 1000
 103294499, 1, 0.001495847, 0.001526085, 0.001578421, -0.00117512, 0.0004871753, -9.818512, 0, 0, 30.74342, 1, 1, 760, 800
 103334483, 0, 0.001596653, 0.001505313, 0.00149718, -0.0009535434, -0.0006192224, -9.817175, 0, 0, 30.74532, 1, 1, 1000, 1000
 103334483, 1, 0.001527944, 0.001501137, 0.001558728, -0.001088617, -0.002240932, -9.81752, 0, 0, 30.74532, 1, 1, 760, 800
 103374467, 0, 0.001476532, 0.001562794, 0.001395593, -0.001324922, -0.0005012812, -9.817056, 0, 0, 30.74722, 1, 1, 1000, 1000
 103374467, 1, 0.001452558, 0.001627357, 0.001256958, 0.0005162307, -0.001411702, -9.818604, 0, 0, 30.74722, 1, 1, 760, 800
 103414451, 0, 0.001483271, 0.001426783, 0.001464405, -0.0007280594, -0.0009599443, -9.817484, 0, 0, 30.74911, 1, 1, 1000, 1000
 103414451, 1, 0.001263779, 0.001646828, 0.001468034, -0.00208934, 0.0003083693, -9.816817, 0, 0, 30.74911, 1, 1, 760, 800
 103454435, 0, 0.001553867, 0.001489945, 0.001518645, -0.0005177525, -0.001815149, -9.818405, 0, 0, 30.75102, 1, 1, 1000, 1000
 103454435, 1, 0.001644324, 0.001330214, 0.001499401, -0.0003263233, -0.0006357996, -9.818619, 0, 0, 30.75102, 1, 1, 760, 800
 103494419, 0, 0.00144105, 0.0014589, 0.001458903, -0.001278279, -0.001090655, -9.817205, 0, 0, 30.75292, 1, 1, 1000, 1000
 103494419, 1, 0.001551596, 0.001412272, 0.001274347, 1.394854E-05, -0.0008964829, -9.817242, 0, 0, 30.75292, 1, 1, 760, 800
 103534403, 0, 0.00149693, 0.001495649, 0.001528083, -0.001641806, -0.001927462, -9.817459, 0, 0, 30.75481, 1, 1, 1000, 1000
 103534403, 1, 0.001555806, 0.001463385, 0.001607952, -0.001617686, -0.001038363, -9.816645, 0, 0, 30.75481, 1, 1, 760, 800
 103574387, 0, 0.001469072, 0.001556281, 0.00141859, -0.001272013, 0.0008966104, -9.816671, 0, 0, 30.75671, 1, 1, 1000, 1000
 103574387, 1, 0.001399673, 0.001650525, 0.001391872, 0.0002551376, -0.004665116, -9.816492, 0, 0, 30.75671, 1, 1, 760, 800
 103614371, 0, 0.001491145, 0.001474787, 0.001550441, -0.0007347174, -0.001532981, -9.817795, 0, 0, 30.75861, 1, 1, 1000, 1000
 103614371, 1, 0.001408365, 0.001555697, 0.001439652, -0.002790575, -0.004230838, -9.817422, 0, 0, 30.75861, 1, 1, 760, 800
 103654355, 0, 0.001492468, 0.001468043, 0.001475033, -0.00146805, -0.0004119878, -9.817854, 0, 0, 30.76051, 1, 1, 1000, 1000
 103654355, 1, 0.001543712, 0.001448461, 0.001441571, 0.0004714715, -0.0009608887, -9.817436, 0, 0, 30.76051, 1, 1, 760, 800
 103694339, 0, 0.001520598, 0.001439576, 0.001466839, -0.001996999, -0.001200693, -9.817289, 0, 0, 30.76241, 1, 1, 1000, 1000
 103694339, 1, 0.001381224, 0.001572198, 0.001552603, -0.003309285, -0.002156363, -9.818633, 0, 0, 30.76241, 1, 1, 760, 800
 103734323, 0, 0.00141823, 0.001474556, 0.001491329, -0.0002506502, -0.001742105, -9.81875, 0, 0, 30.76431, 1, 1, 1000, 1000
 103734323, 1, 0.001343365, 0.001189956, 0.001558395, -0.0007644972, -0.001770771, -9.818829, 0, 0, 30.76431, 1, 1, 760, 800
 103774307, 0, 0.001446558, 0.001510902, 0.001448483, -0.001170952, -0.0007518948, -9.817487, 0, 0, 30.76621, 1, 1, 1000, 1000
 103774307, 1, 0.001605734, 0.001517758, 0.001580022, -0.0009195212, 0.000323125, -9.818413, 0, 0, 30.76621, 1, 1, 760, 800
 103814291, 0, 0.001442994, 0.001530043, 0.001386999, -0.0009226346, -0.0003703609, -9.816692, 0, 0, 30.7681, 1, 1, 1000, 1000
 103814291, 1, 0.001472649, 0.0017485, 0.001549431, -0.0003777184, -0.0006136683, -9.816267, 0, 0, 30.7681, 1, 1, 760, 800
 103854275, 0, 0.001453679, 0.001568939, 0.001490225, -0.001106879, 0.0001708601, -9.817526, 0, 0, 30.77, 1, 1, 1000, 1000
 103854275, 1, 0.001648548, 0.001642441, 0.001637501, -0.0006311693, 0.001041638, -9.816884, 0, 0, 30.77, 1, 1, 760, 800
 103894259, 0, 0.001476708, 0.00157014, 0.001491178, -0.001613576, 0.0003033244, -9.816341, 0, 0, 30.7719, 1, 1, 1000, 1000
 103894259, 1, 0.001474695, 0.001425279, 0.00156544, -0.00050627, -0.0002253104, -9.818962, 0, 0, 30.7719, 1, 1, 760, 800
 103934243, 0, 0.001561334, 0.001579791, 0.001371871, -0.001043623, -0.0007520228, -9.817579, 0, 0, 30.7738, 1, 1, 1000, 1000
 103934243, 1, 0.00147522, 0.00167129, 0.001520876, -0.0002592636, -0.003696489, -9.816797, 0, 0, 30.7738, 1, 1, 760, 800
 103974227, 0, 0.00144701, 0.001472933, 0.001495791, -0.0003571649, -0.001307504, -9.81638, 0, 0, 30.77569, 1, 1, 1000, 1000
 103974227, 1, 0.00152221, 0.001569649, 0.001492067, -0.001182983, -0.0007035588, -9.816388, 0, 0, 30.77569, 1, 1, 760, 800
 104014211, 0, 0.001452724, 0.001462554, 0.0015694, -0.0007608299, -9.210177E-06, -9.818306, 0, 0, 30.77759, 1, 1, 1000, 1000
 104014211, 1, 0.001498779, 0.001502305, 0.001447402, -0.000149933, -0.002242425, -9.817007, 0, 0, 30.77759, 1, 1, 760, 800
 104054195, 0, 0.001410423, 0.001476464, 0.001503256, -0.0003691302, -0.001264623, -9.818593, 0, 0, 30.77949, 1, 1, 1000, 1000
 104054195, 1, 0.001457484, 0.001537611, 0.001720926, -0.0007318807, -0.003256576, -9.815721, 0, 0, 30.77949, 1, 1, 760, 800
 104094179, 0, 0.001497328, 0.001536254, 0.001491772, -0.001166402, 7.481028E-05, -9.817543, 0, 0, 30.78138, 1, 1, 1000, 1000
 104094179, 1, 0.001288359, 0.001598595, 0.00146914, -0.002490648, -0.002634846, -9.814634, 0, 0, 30.78138, 1, 1, 760, 800
 104134163, 0, 0.001577644, 0.001481193, 0.001498639, -0.001635131, -0.000645695, -9.817029, 0, 0, 30.78328, 1, 1, 1000, 1000
 104134163, 1, 0.001260661, 0.00160755, 0.001515423, -0.002153262, -0.001828057, -9.820033, 0, 0, 30.78328, 1, 1, 760, 800
 104174147, 0, 0.001512118, 0.001473225, 0.001540426, -0.0009579816, -0.0009056279, -9.817186, 0, 0, 30.78517, 1, 1, 1000, 1000
 104174147, 1, 0.001493754, 0.00160359, 0.001405496, 0.0002365157, -0.0002517572, -9.816587, 0, 0, 30.78517, 1, 1, 760, 800
 104214131, 0, 0.001488596, 0.001520339, 0.001459686, -0.0007480489, -0.001523155, -9.817965, 0, 0, 30.78702, 1, 1, 1000, 1000
 104214131, 1, 0.001297281, 0.001384962, 0.00155822, 0.0007013233, -0.001693573, -9.817577, 0, 0, 30.78707, 1, 1, 760, 800
 104254115, 0, 0.001508962, 0.001514491, 0.001457937, -0.0002448705, -0.002049817, -9.817535, 0, 0, 30.78892, 1, 1, 1000, 1000
 104254115, 1, 0.001571009, 0.001206314, 0.001608678, 0.0001198143, -0.003408143, -9.817129, 0, 0, 30.78896, 1, 1, 760, 800
 104294099, 0, 0.001503426, 0.001495813, 0.001513111, -0.001651937, -0.0005640772, -9.817227, 0, 0, 30.79081, 1, 1, 1000, 1000
 104294099, 1, 0.001401519, 0.001552105, 0.001619364, -0.0006538351, -0.002672141, -9.817099, 0, 0, 30.79086, 1, 1, 760, 800
 104334083, 0, 0.001501871, 0.001516709, 0.001511577, -0.0009794888, -0.0007120988, -9.818129, 0, 0, 30.79271, 1, 1, 1000, 1000
 104334083, 1, 0.001318258, 0.001452233, 0.001442363, -0.001227627, -0.002220605, -9.816846, 0, 0, 30.79275, 1, 1, 760, 800
 104374067, 0, 0.001559423, 0.001504033, 0.00152764, -0.0001874219, -0.001527433, -9.818175, 0, 0, 30.7946, 1, 1, 1000, 1000
 104374067, 1, 0.001510901, 0.001358135, 0.001515523, -0.001100095, -0.003839662, -9.815602, 0, 0, 30.79465, 1, 1, 760, 800
 104414051, 0, 0.001543811, 0.00149105, 0.001533195, -0.001488271, -0.0008584766, -9.818086, 0, 0, 30.79649, 1, 1, 1000, 1000
 104414051, 1, 0.001513516, 0.001515705, 0.00148158, -0.0009701499, -0.002088312, -9.81731, 0, 0, 30.79654, 1, 1, 760, 800
 104454035, 0, 0.0015041, 0.001506408, 0.001515477, -0.001360065, -0.0003997424, -9.817094, 0, 0, 30.79839, 1, 1, 1000, 1000
 104454035, 1, 0.001642822, 0.001416828, 0.001335475, -0.0007154899, -0.0005153, -9.815279, 0, 0, 30.79844, 1, 1, 760, 800
 104494019, 0, 0.001510669, 0.001539829, 0.0014711, -0.000719021, -0.001823247, -9.817154, 0, 0, 30.80028, 1, 1, 1000, 1000
 104494019, 1, 0.001599067, 0.001583281, 0.001463765, -0.001402691, -0.001865143, -9.818018, 0, 0, 30.80033, 1, 1, 760, 800
 104534003, 0, 0.001491966, 0.001439035, 0.001430314, -0.001266882, -0.0006063534, -9.818171, 0, 0, 30.80217, 1, 1, 1000, 1000
 104534003, 1, 0.001599633, 0.001169151, 0.001563069, -0.0006382856, -0.003259205, -9.820642, 0, 0, 30.80222, 1, 1, 760, 800
 104573987, 0, 0.001517439, 0.001489632, 0.001496866, -0.0001583507, -0.000719376, -9.817697, 0, 0, 30.80407, 1, 1, 1000, 1000
 104573987, 1, 0.001798224, 0.001571128, 0.001293217, 6.05424E-05, -0.003430026, -9.81818, 0, 0, 30.80407, 1, 1, 760, 800
 104613971, 0, 0.00154583, 0.001499304, 0.001564654, -0.000734816, -0.0008014499, -9.817202, 0, 0, 30.80596, 1, 1, 1000, 1000
 104613971, 1, 0.001530115, 0.001686345, 0.001623529, 0.001025792, -0.0002718256, -9.816683, 0, 0, 30.80596, 1, 1, 760, 800
 104653955, 0, 0.001511748, 0.001424319, 0.001425755, -0.00130946, -0.0005193493, -9.817995, 0, 0, 30.80785, 1, 1, 1000, 1000
 104653955, 1, 0.001303232, 0.001515442, 0.001354696, -0.003195889, -0.001361446, -9.817842, 0, 0, 30.80785, 1, 1, 760, 800
 104693939, 0, 0.001526371, 0.001482119, 0.001495666, -0.0008763239, -0.0009431864, -9.817751, 0, 0, 30.80974, 1, 1, 1000, 1000
 104693939, 1, 0.001572909, 0.00151196, 0.001706959, 0.0001407509, -0.003098298, -9.815909, 0, 0, 30.80974, 1, 1, 760, 800
 104733923, 0, 0.001551014, 0.001552302, 0.001473778, -0.001974288, -0.0002338307, -9.817857, 0, 0, 30.81163, 1, 1, 1000, 1000
 104733923, 1, 0.001326892, 0.001491219, 0.001763884, -0.0002462651, -0.000767479, -9.818666, 0, 0, 30.81163, 1, 1, 760, 800
 104773907, 0, 0.00146332, 0.001508433, 0.001482736, -0.001673473, -0.0006392894, -9.816723, 0, 0, 30.81353, 1, 1, 1000, 1000
