Time,PSCD_TPD,PSCD_PD,PSCD_DVD,PSCD_TVD,PSCD_VD,PSCD_DAD,PSCD_TAD,PSCD_AD
 103294499, 0.02733573, 0.02733573, -0.0002190685, -0.0002190685, -0.0002190685, -0.0008201599, -0.0008201599, -0.0008201599
 103394459, 0.02732268, 0.02732268, -0.0001719415, -0.0001719415, -0.0001719415, 0.0008544922, 0.0008544922, 0.0008544922
 103494419, 0.0273232, 0.0273232, -0.0001429467, -0.0001429467, -0.0001429467, 0.0002756119, 0.0002756119, 0.0002756119
 103594379, 0.02732244, 0.02732244, -0.0001068185, -0.0001068185, -0.0001068185, 0.0001001358, 0.0001001358, 0.0001001358
 103694339, 0.02732398, 0.02732398, -0.0001433534, -0.0001433534, -0.0001433534, 0.0001850128, 0.0001850128, 0.0001850128
 103794299, 0.02731714, 0.02731714, -0.0001622487, -0.0001622487, -0.0001622487, 0.000582695, 0.000582695, 0.000582695
 103894259, 0.0273169, 0.0273169, -0.0001112087, -0.0001112087, -0.0001112087, 0.001131058, 0.001131058, 0.001131058
 103994219, 0.02731739, 0.02731739, -6.333335E-05, -6.333335E-05, -6.333335E-05, 0.0007400513, 0.0007400513, 0.0007400513
 104094179, 0.02732087, 0.02732087, -8.732165E-05, -8.732165E-05, -8.732165E-05, -7.43866E-05, -7.43866E-05, -7.43866E-05
 104194139, 0.02732193, 0.02732193, -8.088601E-05, -8.088601E-05, -8.088601E-05, 0.0001296997, 0.0001296997, 0.0001296997
 104294099, 0.02732472, 0.02732472, -5.961629E-05, -5.961629E-05, -5.961629E-05, 0.0002527237, 0.0002527237, 0.0002527237
 104394059, 0.02732463, 0.02732463, -6.646795E-05, -6.646795E-05, -6.646795E-05, 0.0008468628, 0.0008468628, 0.0008468628
 104494019, 0.02732434, 0.02732434, -8.095156E-05, -8.095156E-05, -8.095156E-05, 0.0003185272, 0.0003185272, 0.0003185272
 104593979, 0.02731988, 0.02731988, -0.0001038491, -0.0001038491, -0.0001038491, 0.0007047653, 0.0007047653, 0.0007047653
 104693939, 0.02731776, 0.02731776, -0.0001304421, -0.0001304421, -0.0001304421, -0.000254631, -0.000254631, -0.000254631
 104793899, 0.02731025, 0.02731025, -0.0001106297, -0.0001106297, -0.0001106297, 0.0009536743, 0.0009536743, 0.0009536743
 104893859, 0.02731042, 0.02731042, -0.0001140261, -0.0001140261, -0.0001140261, -0.0005378723, -0.0005378723, -0.0005378723
 104993819, 0.02730447, 0.02730447, -0.0001315352, -0.0001315352, -0.0001315352, 0.0002365112, 0.0002365112, 0.0002365112
 105093779, 0.02730417, 0.02730417, -0.0001220821, -0.0001220821, -0.0001220821, -6.008148E-05, -6.008148E-05, -6.008148E-05
 105193739, 0.02730162, 0.02730162, -0.0001282923, -0.0001282923, -0.0001282923, -0.0005636215, -0.0005636215, -0.0005636215
 105293699, 0.02730216, 0.02730216, -7.168726E-05, -7.168726E-05, -7.168726E-05, 0.0007333755, 0.0007333755, 0.0007333755
 105394492, 0.02730261, 0.02730261, -8.877221E-05, -8.877221E-05, -8.877221E-05, 1.525879E-05, 1.525879E-05, 1.525879E-05
 105494452, 0.02730086, 0.02730086, -9.556738E-05, -9.556738E-05, -9.556738E-05, 0.0002002716, 0.0002002716, 0.0002002716
 105594412, 0.02680324, 0.02730023, -0.01761462, -0.01811161, -3.52128E-05, -0.4248445, -0.471339, 0.000869751
 105694372, 0.02211522, 0.02730331, -0.08447406, -0.08966216, -7.613691E-05, -0.9248445, -1.243362, -0.0002059937
 105794332, 0.008730133, 0.02730257, -0.1838151, -0.2023875, -6.306761E-05, -1, -1.830492, -0.0001182556
 105894292, -0.01465137, 0.0273066, -0.2838151, -0.325773, -3.19085E-05, -1, -2.429737, -4.386902E-05
 105994252, -0.04803288, 0.02730831, -0.3838151, -0.4591562, -3.452252E-05, -1, -3.080602, 0.0003328323
 106094212, -0.09141438, 0.02730967, -0.4838151, -0.6025391, -5.453372E-05, -1, -3.781576, -0.0001630783
 106194172, -0.1447959, 0.02730963, -0.583815, -0.7559205, -3.436412E-05, -1, -4.532627, -0.0001363754
 106294132, -0.2081774, 0.02729516, -0.6838151, -0.9192876, -0.002949592, -1, -5.330892, -0.1124086
 106394092, -0.2815589, 0.02263458, -0.7838151, -1.088009, -0.1055392, -1, -5.825008, -1.30579
 106494052, -0.3649404, 0.003130813, -0.8838151, -1.251886, -0.2450897, -1, -5.992449, -1.401961
 106594012, -0.4583219, -0.02985577, -0.9838151, -1.412281, -0.3832455, -1, -6.105574, -1.355083
 106693972, -0.5617034, -0.07462119, -1.083815, -1.570897, -0.5153661, -1, -6.231383, -1.299843
 106793932, -0.6750849, -0.140918, -1.183815, -1.717982, -0.9112567, -1, -5.627472, -6.238888
 106893892, -0.7984664, -0.2660545, -1.283815, -1.816227, -1.47235, -1, -3.390358, -4.728153
 106993852, -0.9318479, -0.4339273, -1.383815, -1.881736, -1.775045, -1, -1.845139, -2.051959
 107093812, -1.075229, -0.6108578, -1.483815, -1.948186, -1.874823, -1, -1.394629, -0.591548
 107193772, -1.228611, -0.7981579, -1.583815, -2.014268, -1.913814, -1, -1.461447, -0.4046888
 107293732, -1.391992, -0.9909521, -1.683815, -2.084855, -1.971854, -1, -1.55623, -0.7321081
 107394525, -1.565374, -1.19596, -1.783815, -2.15323, -2.06438, -1, -1.496264, -1.012625
 107494485, -1.748756, -1.411631, -1.883815, -2.220939, -2.170985, -1, -1.318923, -1.067703
 107594445, -1.942137, -1.639338, -1.983815, -2.286614, -2.272666, -1, -1.124584, -0.9659481
 107694405, -2.145519, -1.876911, -2.083815, -2.352422, -2.361935, -1, -0.9860521, -0.838377
 107794365, -2.3589, -2.124196, -2.183815, -2.418519, -2.440793, -1, -0.9060749, -0.7507877
 107894325, -2.582282, -2.379061, -2.283815, -2.487036, -2.513991, -1, -0.8709227, -0.7156544
 107994285, -2.815237, -2.641984, -2.368813, -2.542067, -2.581696, -0.6559334, -0.4836499, -0.5992899
 108094245, -3.054928, -2.910533, -2.420682, -2.565078, -2.627344, -0.3965904, -0.1208486, -0.3586464
 108194205, -3.298696, -3.182646, -2.452043, -2.568092, -2.651148, -0.2397873, 0.1440965, -0.1577187
 108294165, -3.544927, -3.4556, -2.471004, -2.560331, -2.657701, -0.1449791, 0.3210361, -0.003124237
 108394125, -3.792649, -3.726819, -2.482468, -2.548297, -2.651688, -0.08765946, 0.4257437, 0.1085835
 108494085, -4.041271, -3.9989, -2.4894, -2.531771, -2.636896, -0.0530014, 0.4767885, 0.1842661
 108594045, -4.290439, -4.269684, -2.49359, -2.514344, -2.616779, -0.0320488, 0.4908324, 0.2249756
 108694005, -4.539934, -4.538175, -2.496125, -2.497884, -2.593681, -0.01937714, 0.4753582, 0.2387867
 108793965, -4.78963, -4.806773, -2.497657, -2.480514, -2.568356, -0.0117157, 0.4410372, 0.2599411
 108893925, -5.039446, -5.070461, -2.498584, -2.467568, -2.544231, -0.007082367, 0.3955345, 0.246294
 108993885, -5.289333, -5.332097, -2.499144, -2.456381, -2.52148, -0.004277802, 0.3413145, 0.2321053
 109093845, -5.539268, -5.591349, -2.499483, -2.447402, -2.500605, -0.002586365, 0.2828572, 0.1983814
 109193805, -5.789227, -5.848958, -2.499687, -2.439956, -2.482883, -0.001564026, 0.2309112, 0.1798449
 109293765, -6.039203, -6.104532, -2.499811, -2.434482, -2.467081, -0.0009460449, 0.1789776, 0.1494389
 109393725, -6.289181, -6.358903, -2.499886, -2.430164, -2.454392, -0.0005722046, 0.1354073, 0.1321707
 109494518, -6.539181, -6.614697, -2.499931, -2.424415, -2.443985, -0.0003463745, 0.09904565, 0.09919357
 109594478, -6.789181, -6.867491, -2.499958, -2.421648, -2.436132, -0.0002082825, 0.07314673, 0.08921051
 109694438, -7.039181, -7.119242, -2.499974, -2.419914, -2.429054, -0.0001281738, 0.05157834, 0.06732559
 109794398, -7.374811, -7.370912, -2.424826, -2.428725, -2.424562, -0.03813991, -0.06495065, 0.05583286
 109894358, -7.618208, -7.622085, -2.447453, -2.443576, -2.432204, -0.2627335, -0.3106475, -0.1565132
 109994318, -7.864079, -7.875153, -2.46823, -2.457156, -2.449828, -0.1588524, -0.2038743, -0.1456947
 110094278, -8.111585, -8.129157, -2.480791, -2.463217, -2.462126, -0.09604721, -0.1130729, -0.09910297
 110194238, -8.360075, -8.384643, -2.488386, -2.463818, -2.469794, -0.0580719, -0.04050608, -0.04683208
 110294198, -8.609161, -8.639946, -2.492978, -2.462193, -2.47336, -0.035112, 0.01147717, -0.01398563
 110394158, -8.858608, -8.895931, -2.495754, -2.458431, -2.474151, -0.02123032, 0.04885271, 0.005045891
 110494118, -9.108275, -9.149089, -2.497433, -2.45662, -2.472104, -0.01283417, 0.06682767, 0.03404045
 110594078, -9.358073, -9.404582, -2.498448, -2.45194, -2.469723, -0.007759857, 0.08135609, 0.03388023
 110694038, -9.607952, -9.659111, -2.499062, -2.447903, -2.465405, -0.004691314, 0.08718969, 0.05521393
 110793998, -9.857878, -9.913804, -2.499433, -2.443507, -2.460834, -0.002836609, 0.08833433, 0.06093216
 110893958, -10.10783, -10.16933, -2.499657, -2.43816, -2.455474, -0.001715088, 0.08476523, 0.05936718
 110993918, -10.35781, -10.42284, -2.499793, -2.434768, -2.450778, -0.001036835, 0.07995747, 0.05580425
 111093878, -10.60781, -10.67513, -2.499875, -2.432557, -2.445958, -0.0006263733, 0.06934693, 0.05420685
 111193838, -10.85781, -10.92757, -2.499924, -2.430167, -2.441798, -0.0003791809, 0.05959978, 0.05199814
 111293798, -11.10781, -11.1788, -2.499954, -2.428964, -2.437828, -0.0002296448, 0.04705038, 0.04314518
 111393758, -11.35781, -11.43029, -2.499972, -2.427489, -2.435166, -0.0001396179, 0.03886012, 0.03288937
 111493718, -11.60781, -11.68072, -2.499983, -2.427073, -2.432609, -8.468627E-05, 0.02971469, 0.02981472
 111594511, -11.85781, -11.93366, -2.499989, -2.424141, -2.430839, -5.41687E-05, 0.02786305, 0.0268898
 111694471, -12.10781, -12.1835, -2.499994, -2.424309, -2.428973, -3.051758E-05, 0.02041025, 0.02465916
 111794431, -12.35781, -12.43378, -2.499994, -2.424023, -2.427774, -3.051758E-05, 0.01983707, 0.01981449
 111894391, -12.60781, -12.682, -2.499994, -2.425811, -2.426233, -3.051758E-05, 0.006087739, 0.01552677
 111994351, -12.85781, -12.93062, -2.499994, -2.427187, -2.426024, -3.051758E-05, -0.00394071, 0.009190559
 112094311, -13.10781, -13.17817, -2.499994, -2.429639, -2.425502, -3.051758E-05, -0.01691678, 0.008572578
 112194271, -13.35781, -13.42639, -2.499994, -2.431415, -2.42665, -3.051758E-05, -0.02368532, -0.007790565
 112294231, -13.60781, -13.67376, -2.499994, -2.43405, -2.427941, -3.051758E-05, -0.0296951, -0.01302052
 112394191, -13.85781, -13.92209, -2.499994, -2.435712, -2.430286, -3.051758E-05, -0.02909843, -0.01808071
 112494151, -14.10781, -14.16974, -2.499994, -2.438065, -2.432146, -3.051758E-05, -0.0299912, -0.01827621
 112594111, -14.35781, -14.41648, -2.499994, -2.441324, -2.434837, -3.051758E-05, -0.03005838, -0.0216608
 112694071, -14.60781, -14.66458, -2.499994, -2.443226, -2.437083, -3.051758E-05, -0.0274445, -0.0202446
 112794031, -14.85781, -14.91376, -2.499994, -2.444045, -2.439571, -3.051758E-05, -0.02087469, -0.0184679
 112893991, -15.10781, -15.16222, -2.499994, -2.445588, -2.440992, -3.051758E-05, -0.01899339, -0.01198387
 112993951, -15.35781, -15.41381, -2.499994, -2.443995, -2.442728, -3.051758E-05, -0.009813499, -0.01316261
 113093911, -15.60781, -15.66263, -2.499994, -2.445181, -2.443573, -3.051758E-05, -0.00798237, -0.005245209
 113193871, -15.85781, -15.91257, -2.499994, -2.445233, -2.444936, -3.051758E-05, -0.003711511, -0.006014824
 113293831, -16.10781, -16.16172, -2.499994, -2.446084, -2.445303, -3.051758E-05, -0.003750181, -0.00207901
 113393791, -16.35781, -16.41196, -2.499994, -2.445847, -2.446125, -3.051758E-05, -0.0003588487, -0.0006217957
 113493751, -16.60781, -16.66127, -2.499994, -2.446532, -2.446386, -3.051758E-05, -0.0004630726, 0.0003767014
 113593711, -16.85781, -16.91156, -2.499994, -2.446243, -2.446971, -3.051758E-05, 0.002241592, 0.0008487701
 113694504, -17.10781, -17.16287, -2.499994, -2.444937, -2.447038, -3.051758E-05, 0.006074225, 0.001970291
 113794464, -17.35781, -17.4139, -2.499994, -2.443906, -2.447289, -3.051758E-05, 0.01017632, 0.005295753
 113894424, -17.60781, -17.66382, -2.499994, -2.443982, -2.446636, -3.051758E-05, 0.01241782, 0.01065254
 113994384, -17.85781, -17.91494, -2.499994, -2.442866, -2.446348, -3.051758E-05, 0.01406115, 0.01062107
 114094344, -18.10781, -18.16511, -2.499994, -2.442695, -2.44551, -3.051758E-05, 0.01321832, 0.01469135
 114194304, -18.35781, -18.41638, -2.499994, -2.441427, -2.445456, -3.051758E-05, 0.01582313, 0.007493019
 114294264, -18.60781, -18.66651, -2.499994, -2.441295, -2.4443, -3.051758E-05, 0.01429371, 0.01273346
 114394224, -18.85781, -18.91762, -2.499994, -2.440189, -2.443963, -3.051758E-05, 0.01560823, 0.01125145
 114494184, -19.10781, -19.16755, -2.499994, -2.440259, -2.443084, -3.051758E-05, 0.01376557, 0.01480389
 114594144, -19.35781, -19.41846, -2.499994, -2.439349, -2.442689, -3.051758E-05, 0.01354135, 0.008478165
 114694104, -19.60781, -19.66613, -2.499994, -2.441679, -2.442027, -3.051758E-05, 0.006449366, 0.009226799
 114794064, -19.85781, -19.91684, -2.499994, -2.440964, -2.44197, -3.051758E-05, 0.0069779, 0.007644653
 114894024, -20.10781, -20.16631, -2.499994, -2.4415, -2.441694, -3.051758E-05, 0.004838024, 0.00261879
 114993984, -20.35781, -20.41686, -2.499994, -2.44095, -2.44164, -3.051758E-05, 0.005655736, 0.007913589
 115093944, -20.60781, -20.66825, -2.499994, -2.439559, -2.441368, -3.051758E-05, 0.008066257, 0.009950638
 115193904, -20.85781, -20.91867, -2.499994, -2.439134, -2.441306, -3.051758E-05, 0.008252949, 0.007060051
 115293864, -21.10781, -21.16783, -2.499994, -2.439974, -2.440882, -3.051758E-05, 0.004544294, 0.006151199
 115393824, -21.35781, -21.41813, -2.499994, -2.439679, -2.441115, -3.051758E-05, 0.004013072, -0.001799583
 115493784, -21.60781, -21.66721, -2.499994, -2.440592, -2.440739, -3.051758E-05, 0.0009388973, 0.006863594
 115593744, -21.85781, -21.91742, -2.499994, -2.440382, -2.44137, -3.051758E-05, 0.001377089, -0.002968788
 115693704, -22.10781, -22.16639, -2.499994, -2.441412, -2.441311, -3.051758E-05, -0.0008065553, 0.0007600784
 115794497, -22.35781, -22.4186, -2.499994, -2.439205, -2.441863, -3.051758E-05, 0.004985465, 0.0001935959
 115894457, -22.60781, -22.66741, -2.499994, -2.440392, -2.441412, -3.051758E-05, 0.004478034, 0.007135391
 115994417, -22.85781, -22.91735, -2.499994, -2.440453, -2.441707, -3.051758E-05, 0.004709748, 0.0006093979
 116094377, -23.10781, -23.16604, -2.499994, -2.441769, -2.441139, -3.051758E-05, -0.001296258, 0.008584976
 116194337, -23.35781, -23.41592, -2.499994, -2.441881, -2.441899, -3.051758E-05, -0.001656626, 0.0005531311
 116294297, -23.60781, -23.66455, -2.499994, -2.443253, -2.442048, -3.051758E-05, -0.005335898, -0.001991272
 116394257, -23.85781, -23.91448, -2.499994, -2.443321, -2.442877, -3.051758E-05, -0.004477193, -0.004143715
 116494217, -24.10781, -24.1631, -2.499994, -2.444708, -2.443123, -3.051758E-05, -0.007198358, -0.001479149
 116594177, -24.35781, -24.41302, -2.499994, -2.444786, -2.444062, -3.051758E-05, -0.005970629, -0.005682945
 116694137, -24.60781, -24.6617, -2.499994, -2.446102, -2.444465, -3.051758E-05, -0.007973014, -0.003058434
 116794097, -24.85781, -24.90965, -2.499994, -2.448151, -2.445629, -3.051758E-05, -0.01062939, -0.01287746
 116894057, -25.10781, -25.16201, -2.499994, -2.4458, -2.50595, -3.051758E-05, 0.2349051, -0.2901878
 116994017, -25.35781, -25.41899, -2.499994, -2.438817, -2.521594, -3.051758E-05, 0.3851493, -0.09227562
 117093977, -25.60781, -25.6748, -2.499994, -2.433007, -2.523374, -3.051758E-05, 0.4460342, 0.01707649
 117193937, -25.85781, -25.934, -2.499994, -2.423807, -2.517657, -3.051758E-05, 0.4681422, 0.08415794
 117293897, -26.10781, -26.18793, -2.499994, -2.419879, -2.506436, -3.051758E-05, 0.4439522, 0.1151209
 117393857, -26.35781, -26.44184, -2.499994, -2.415963, -2.493308, -3.051758E-05, 0.401422, 0.141408
 117493817, -26.60781, -26.69303, -2.499994, -2.414777, -2.479312, -3.051758E-05, 0.341762, 0.129961
 117593777, -26.85781, -26.94417, -2.499994, -2.413634, -2.467229, -3.051758E-05, 0.2839694, 0.1120596
 117693737, -27.10781, -27.19292, -2.499994, -2.414889, -2.456169, -3.051758E-05, 0.2244091, 0.0989275
 117794530, -27.35781, -27.44401, -2.499994, -2.413798, -2.4475, -3.051758E-05, 0.1735903, 0.08234215
 117894490, -27.60781, -27.69089, -2.499994, -2.41692, -2.440127, -3.051758E-05, 0.1262507, 0.06228161
 117994450, -27.85781, -27.93843, -2.499994, -2.419376, -2.43533, -3.051758E-05, 0.09030057, 0.04804611
 118094410, -28.10781, -28.18431, -2.499994, -2.423492, -2.431552, -3.051758E-05, 0.05125239, 0.01981926
 118194370, -28.35781, -28.43134, -2.499994, -2.426466, -2.430234, -3.051758E-05, 0.02555906, 0.01192665
 118294330, -28.60781, -28.67697, -2.499994, -2.430834, -2.429126, -3.051758E-05, -0.001259005, -0.002467155
 118394290, -28.85781, -28.92396, -2.499994, -2.433844, -2.430601, -3.051758E-05, -0.01369916, -0.01633739
 118494250, -29.10781, -29.16978, -2.499994, -2.438029, -2.432071, -3.051758E-05, -0.0263915, -0.0205164
 118594210, -29.35781, -29.41711, -2.499994, -2.440697, -2.434271, -3.051758E-05, -0.0312224, -0.0194788
 118694170, -29.60781, -29.66329, -2.499994, -2.444515, -2.436362, -3.051758E-05, -0.03925539, -0.03216171
 118794130, -29.85781, -29.90905, -2.499994, -2.448759, -2.439634, -3.051758E-05, -0.03939278, -0.03124905
 118894090, -30.10781, -30.1558, -2.499994, -2.45201, -2.442407, -3.051758E-05, -0.04295537, -0.03231716
 118994050, -30.35781, -30.40427, -2.499994, -2.453534, -2.445813, -3.051758E-05, -0.03656707, -0.03218555
 119094010, -30.60781, -30.65173, -2.499994, -2.456078, -2.448478, -3.051758E-05, -0.03386554, -0.02823257
 119193970, -30.85781, -30.90082, -2.499994, -2.456984, -2.451405, -3.051758E-05, -0.02606692, -0.02675056
 119293930, -31.10781, -31.15081, -2.499994, -2.456991, -2.453209, -3.051758E-05, -0.01913209, -0.01904202
 119393890, -31.35781, -31.40023, -2.499994, -2.457572, -2.454852, -3.051758E-05, -0.01585839, -0.02398682
 119493850, -31.60781, -31.64846, -2.499994, -2.459347, -2.456357, -3.051758E-05, -0.01505503, -0.0165329
 119593810, -31.85781, -31.89821, -2.499994, -2.459596, -2.457693, -3.051758E-05, -0.01068949, -0.007045746
 119693770, -32.10781, -32.14667, -2.499994, -2.461139, -2.45854, -3.051758E-05, -0.01270216, -0.01306343
 119793730, -32.35781, -32.39658, -2.499994, -2.461229, -2.459791, -3.051758E-05, -0.009068342, -0.01246643
 119894523, -32.60781, -32.64728, -2.499994, -2.460529, -2.460478, -3.051758E-05, -0.007727304, -0.008860588
 119994483, -32.85781, -32.89739, -2.499994, -2.460414, -2.461216, -3.051758E-05, -0.002404143, -0.009376526
 120094443, -33.10781, -33.14656, -2.499994, -2.461249, -2.461563, -3.051758E-05, 3.596417E-05, -0.007723808
 120194403, -33.35781, -33.39734, -2.499994, -2.460472, -2.46215, -3.051758E-05, 0.00442453, -0.004051208
 120294363, -33.60781, -33.64692, -2.499994, -2.460882, -2.462185, -3.051758E-05, 0.005489268, -0.001655579
 120394323, -33.85781, -33.89805, -2.499994, -2.459757, -2.462731, -3.051758E-05, 0.01055197, -0.001913071
 120494283, -34.10781, -34.14784, -2.499994, -2.459967, -2.46228, -3.051758E-05, 0.01126532, 0.005750656
 120594243, -34.35781, -34.39897, -2.499994, -2.458839, -2.462196, -3.051758E-05, 0.01352676, 0.00505352
 120694203, -34.60781, -34.64865, -2.499994, -2.459152, -2.461303, -3.051758E-05, 0.01127822, 0.01014423
 120794163, -34.85781, -34.89965, -2.499994, -2.458153, -2.461203, -3.051758E-05, 0.01200774, 0.004843712
 120894123, -35.10781, -35.14716, -2.499994, -2.460643, -2.460089, -3.051758E-05, 0.004710808, 0.00802803
 120994083, -35.35781, -35.39796, -2.499994, -2.459845, -2.460032, -3.051758E-05, 0.003417428, 0.007137299
 121094043, -35.60781, -35.64731, -2.499994, -2.460497, -2.459898, -3.051758E-05, 0.001540337, -0.001633644
 121194003, -35.85781, -35.89805, -2.499994, -2.459757, -2.460259, -3.051758E-05, 0.00413209, -0.0002670288
 121293963, -36.10781, -36.14939, -2.499994, -2.458414, -2.459603, -3.051758E-05, 0.003831506, 0.003275871
 121393923, -36.35781, -36.39995, -2.499994, -2.457858, -2.459467, -3.051758E-05, 0.006287794, 0.002619743
 121493883, -36.60781, -36.64907, -2.499994, -2.458739, -2.458762, -3.051758E-05, 0.001477083, 0.003381729
 121593843, -36.85781, -36.89962, -2.499994, -2.458187, -2.458981, -3.051758E-05, 0.001697714, -0.0001602173
 121693803, -37.10781, -37.14876, -2.499994, -2.459049, -2.458818, -3.051758E-05, -0.0007092385, -0.001356125
 121793763, -37.35781, -37.39929, -2.499994, -2.458514, -2.459183, -3.051758E-05, 0.001129791, -0.0008554459
 121893723, -37.60781, -37.64841, -2.499994, -2.459391, -2.458625, -3.051758E-05, -0.002706116, 0.002512932
 121994516, -37.85781, -37.90098, -2.499994, -2.456827, -2.458965, -3.051758E-05, 0.002425173, -0.000992775
 122094476, -38.10781, -38.15001, -2.499994, -2.457801, -2.458353, -3.051758E-05, -0.0005425468, 0.002332687
 122194436, -38.35781, -38.39946, -2.499994, -2.458346, -2.458455, -3.051758E-05, 0.0004861638, -0.0007171631
 122294396, -38.60781, -38.64725, -2.499994, -2.460551, -2.457887, -3.051758E-05, -0.01000929, -0.001297951
 122394356, -38.85781, -38.89626, -2.499994, -2.461544, -2.457977, -3.051758E-05, -0.01681523, -0.00107193
 122494316, -39.10781, -39.14373, -2.499994, -2.464076, -2.458266, -3.051758E-05, -0.02665277, -0.009820938
 122594276, -39.35781, -39.39264, -2.499994, -2.465167, -2.459978, -3.051758E-05, -0.02751206, -0.01868916
 122694236, -39.60781, -39.64025, -2.499994, -2.467555, -2.461153, -3.051758E-05, -0.03141586, -0.02154064
 122794196, -39.85781, -39.88938, -2.499994, -2.468424, -2.463275, -3.051758E-05, -0.02843337, -0.02396011
 122894156, -40.10781, -40.13729, -2.499994, -2.470519, -2.464542, -3.051758E-05, -0.02961514, -0.02034092
 122994116, -40.35781, -40.38475, -2.499994, -2.47306, -2.466619, -3.051758E-05, -0.02905883, -0.01959324
 123094076, -40.60781, -40.63313, -2.499994, -2.474674, -2.468388, -3.051758E-05, -0.02778959, -0.02252293
 123194036, -40.85781, -40.88316, -2.499994, -2.474647, -2.470447, -3.051758E-05, -0.01982355, -0.02155304
 123293996, -41.10781, -41.13195, -2.499994, -2.475853, -2.4714, -3.051758E-05, -0.01785789, -0.01298618
 123393956, -41.35781, -41.38434, -2.499994, -2.473465, -2.472685, -3.051758E-05, -0.008822149, -0.01237679
 123493916, -41.60781, -41.63338, -2.499994, -2.474422, -2.472925, -3.051758E-05, -0.00749965, -0.006931305
 123593876, -41.85781, -41.88388, -2.499994, -2.47392, -2.473648, -3.051758E-05, -0.003806048, -0.007921219
 123693836, -42.10781, -42.13305, -2.499994, -2.47476, -2.473611, -3.051758E-05, -0.005547426, -0.005607605
 123793796, -42.35781, -42.3836, -2.499994, -2.474208, -2.474147, -3.051758E-05, -0.002425578, -0.00407505
 123893756, -42.60781, -42.63275, -2.499994, -2.475052, -2.474002, -3.051758E-05, -0.0047499, -0.00422287
 123993716, -42.85781, -42.88331, -2.499994, -2.474496, -2.474474, -3.051758E-05, -0.002281802, -0.005527496
 124094509, -43.10781, -43.13458, -2.499994, -2.473226, -2.474243, -3.051758E-05, -0.0003793119, -0.003659248
 124194469, -43.35781, -43.38522, -2.499994, -2.472582, -2.47445, -3.051758E-05, 0.002716449, 0.001487732
 124294429, -43.60781, -43.63444, -2.499994, -2.473368, -2.473539, -3.051758E-05, 0.002191078, -0.0001964569
 124394389, -43.85768, -43.88503, -2.49449, -2.467137, -2.472239, 0.1514152, 0.165305, 0.04160786
