Time,XKQ_C,XKQ_Q1,XKQ_Q2,XKQ_Q3,XKQ_Q4
 103994219, 1, 0.9999704, 0.0008946331, 0.000804231, 0.00760503
 104094179, 0, 0.9999704, 0.0009061075, 0.0008209894, 0.007600398
 104094179, 1, 0.9999703, 0.000906945, 0.0008163319, 0.007615475
 104194139, 0, 0.9999703, 0.0009218737, 0.0008366783, 0.007610671
 104194139, 1, 0.9999702, 0.0009183235, 0.0008347044, 0.007623197
 104294099, 0, 0.9999702, 0.0009371978, 0.0008522511, 0.007617847
 104294099, 1, 0.9999701, 0.0009317469, 0.0008446875, 0.007636049
 104394059, 0, 0.9999701, 0.000951623, 0.0008671692, 0.007628049
 104394059, 1, 0.99997, 0.0009482862, 0.0008580334, 0.007644707
 104494019, 0, 0.99997, 0.0009681872, 0.00088227, 0.007637637
 104494019, 1, 0.9999699, 0.0009692474, 0.0008749759, 0.007651201
 104593979, 0, 0.9999699, 0.0009827713, 0.0008956622, 0.007645721
 104593979, 1, 0.9999698, 0.0009933414, 0.0008879742, 0.007658294
 104693939, 0, 0.9999698, 0.0009990648, 0.0009108569, 0.00765398
 104693939, 1, 0.9999697, 0.00100759, 0.0009023424, 0.007669208
 104793899, 0, 0.9999697, 0.001015018, 0.0009274354, 0.007663488
 104793899, 1, 0.9999695, 0.001022083, 0.0009215434, 0.007685577
 104893859, 0, 0.9999695, 0.001031194, 0.0009432849, 0.007674866
 104893859, 1, 0.9999694, 0.00103869, 0.0009416948, 0.007699891
 104993819, 0, 0.9999695, 0.001048518, 0.0009604572, 0.007684853
 104993819, 1, 0.9999692, 0.001052179, 0.0009602073, 0.007718777
 105093779, 0, 0.9999694, 0.001066145, 0.0009766642, 0.007693585
 105093779, 1, 0.9999691, 0.00106633, 0.0009753027, 0.007727243
 105193739, 0, 0.9999692, 0.001083648, 0.0009917107, 0.007701808
 105193739, 1, 0.999969, 0.001077427, 0.0009965969, 0.007732142
 105293699, 0, 0.9999691, 0.001099752, 0.001008081, 0.0077114
 105293699, 1, 0.9999689, 0.001093982, 0.001013691, 0.007735153
 105394492, 0, 0.9999691, 0.001117302, 0.001024019, 0.007722066
 105394492, 1, 0.9999689, 0.001107192, 0.001030427, 0.007745723
 105494452, 0, 0.9999689, 0.001132509, 0.001039251, 0.007732107
 105494452, 1, 0.9999687, 0.001122466, 0.001049523, 0.007760426
 105594412, 0, 0.9999688, 0.001148606, 0.001055519, 0.007740513
 105594412, 1, 0.9999686, 0.001140443, 0.001066767, 0.007769048
 105694372, 0, 0.9999687, 0.001165266, 0.001071853, 0.007749865
 105694372, 1, 0.9999685, 0.001159388, 0.001082236, 0.007779161
 105794332, 0, 0.9999686, 0.001181727, 0.001087669, 0.007758685
 105794332, 1, 0.9999684, 0.001179214, 0.001098825, 0.007784588
 105894292, 0, 0.9999685, 0.001197306, 0.001103698, 0.00776922
 105894292, 1, 0.9999683, 0.001192477, 0.001118895, 0.007791155
 105994252, 0, 0.9999683, 0.001213882, 0.001120979, 0.007780143
 105994252, 1, 0.9999682, 0.001211597, 0.001134741, 0.007801441
 106094212, 0, 0.9999682, 0.001229971, 0.001137917, 0.007790256
 106094212, 1, 0.9999681, 0.001229258, 0.001150174, 0.007812897
 106194172, 0, 0.9999681, 0.001245218, 0.001154084, 0.007800539
 106194172, 1, 0.9999679, 0.001250984, 0.001166407, 0.007821442
 106294132, 0, 0.999968, 0.001260431, 0.001170503, 0.007810127
 106294132, 1, 0.9999678, 0.001268755, 0.001183367, 0.007834152
 106394092, 0, 0.9999679, 0.001276379, 0.001186591, 0.007817987
 106394092, 1, 0.9999677, 0.001282893, 0.001201354, 0.007843019
 106494052, 0, 0.9999678, 0.001292877, 0.001202848, 0.007828093
 106494052, 1, 0.9999676, 0.001299968, 0.001212507, 0.00785619
 106594012, 0, 0.9999677, 0.001308204, 0.001220015, 0.00783814
 106594012, 1, 0.9999675, 0.001311884, 0.001228386, 0.007867417
 106693972, 0, 0.9999676, 0.001323069, 0.001234595, 0.007848661
 106693972, 1, 0.9999673, 0.001326582, 0.001241339, 0.007882848
 106793932, 0, 0.9999691, 0.0001720319, 0.0001305037, 0.007857176
 106793932, 1, 0.9999688, 0.000190046, 0.0001506658, 0.007890164
 106893892, 0, 0.9999676, -0.001284084, -0.001177261, 0.007855365
 106893892, 1, 0.9999674, -0.001275386, -0.001161445, 0.007888255
 106993852, 0, 0.9999664, -0.001746101, -0.001642207, 0.007841147
 106993852, 1, 0.9999661, -0.001745355, -0.001629657, 0.007871854
 107093812, 0, 0.999967, -0.001564218, -0.001522366, 0.00781789
 107093812, 1, 0.9999669, -0.001567548, -0.001514293, 0.007845231
 107193772, 0, 0.9999686, -0.0009899829, -0.0009937936, 0.00779084
 107193772, 1, 0.9999685, -0.0009981476, -0.0009872962, 0.007813251
 107293732, 0, 0.9999698, -0.000323977, -0.0003567416, 0.007755497
 107293732, 1, 0.9999696, -0.000331996, -0.0003501488, 0.007780245
 107394525, 0, 0.9999701, 0.00026715, 0.0002220293, 0.00771694
 107394525, 1, 0.99997, 0.0002634957, 0.0002348827, 0.00774254
 107494485, 0, 0.99997, 0.0007460972, 0.0006352693, 0.0076798
 107494485, 1, 0.9999698, 0.0007410271, 0.0006456895, 0.007705272
 107594445, 0, 0.9999697, 0.001143952, 0.0009552167, 0.007645873
 107594445, 1, 0.9999695, 0.001137638, 0.0009601898, 0.007667348
 107694405, 0, 0.9999692, 0.001430873, 0.001183035, 0.00761712
 107694405, 1, 0.9999691, 0.001425834, 0.001189833, 0.007638014
 107794365, 0, 0.9999686, 0.001690727, 0.00145031, 0.00760031
 107794365, 1, 0.9999685, 0.001683849, 0.001457747, 0.007621866
 107894325, 0, 0.999968, 0.001828165, 0.001746547, 0.007590539
 107894325, 1, 0.9999678, 0.001818412, 0.001753483, 0.00761423
 107994285, 0, 0.9999672, 0.00202882, 0.001952494, 0.007589917
 107994285, 1, 0.999967, 0.002018644, 0.001958971, 0.007616922
 108094245, 0, 0.9999943, 0.002204593, 0.002026746, 0.00153577
 108094245, 1, 0.9999943, 0.002191597, 0.002029218, 0.001546541
 108194205, 0, 0.9999937, 0.002360538, 0.002102395, 0.001591032
 108194205, 1, 0.9999937, 0.00234668, 0.002105638, 0.001595894
 108294165, 0, 0.9999932, 0.002469995, 0.00219331, 0.001653829
 108294165, 1, 0.9999932, 0.002457884, 0.002200433, 0.001653058
 108394125, 0, 0.9999926, 0.002540519, 0.002334054, 0.001687468
 108394125, 1, 0.9999927, 0.002529168, 0.002343872, 0.001676551
 108494085, 0, 0.9999923, 0.002622531, 0.00238613, 0.00169512
 108494085, 1, 0.9999923, 0.002613837, 0.00239797, 0.001684414
 108594045, 0, 0.999992, 0.002655859, 0.002451945, 0.00169559
 108594045, 1, 0.999992, 0.002649586, 0.002465362, 0.001687182
 108694005, 0, 0.999992, 0.002658111, 0.002475192, 0.001682376
 108694005, 1, 0.999992, 0.002652067, 0.002487523, 0.001676639
 108793965, 0, 0.9999919, 0.002638049, 0.002541161, 0.001672848
 108793965, 1, 0.9999919, 0.002637105, 0.002550215, 0.001669266
 108893925, 0, 0.9999919, 0.002558258, 0.002634214, 0.001657941
 108893925, 1, 0.9999919, 0.00255763, 0.002644347, 0.001653377
 108993885, 0, 0.9999919, 0.002491652, 0.002703685, 0.001650753
 108993885, 1, 0.9999919, 0.002488986, 0.002711299, 0.001646647
 109093845, 0, 0.9999924, 0.002423913, 0.002581408, 0.001630335
 109093845, 1, 0.9999924, 0.002420536, 0.002588423, 0.001625816
 109193805, 0, 0.999993, 0.002343714, 0.00241353, 0.001624093
 109193805, 1, 0.999993, 0.002341571, 0.002421909, 0.001617987
 109293765, 0, 0.9999936, 0.00228729, 0.002258376, 0.001612399
 109293765, 1, 0.9999935, 0.00228508, 0.002273825, 0.00160531
 109393725, 0, 0.999994, 0.002146419, 0.00217457, 0.001607927
 109393725, 1, 0.999994, 0.002147318, 0.002189579, 0.001600431
 109494518, 0, 0.9999944, 0.002041146, 0.002123787, 0.001595855
 109494518, 1, 0.9999944, 0.002036589, 0.002136074, 0.001589383
 109594478, 0, 0.9999945, 0.002057976, 0.002053797, 0.001597692
 109594478, 1, 0.9999945, 0.00205405, 0.002066448, 0.001592003
 109694438, 0, 0.9999946, 0.002044142, 0.001995646, 0.001593829
 109694438, 1, 0.9999946, 0.002040438, 0.002006974, 0.001587384
 109794398, 0, 0.9999948, 0.001974645, 0.001998778, 0.001577324
 109794398, 1, 0.9999948, 0.001969959, 0.002008562, 0.001574201
 109894358, 0, 0.9999949, 0.001924186, 0.002006313, 0.001546282
 109894358, 1, 0.9999949, 0.001922498, 0.002021299, 0.001541291
 109994318, 0, 0.9999956, 0.00172652, 0.001836426, 0.001530187
 109994318, 1, 0.9999956, 0.001720076, 0.001848624, 0.001528905
 110094278, 0, 0.999996, 0.00166055, 0.001730935, 0.00151227
 110094278, 1, 0.9999959, 0.001656541, 0.001743308, 0.001512221
 110194238, 0, 0.9999958, 0.001759571, 0.001726385, 0.001504474
 110194238, 1, 0.9999958, 0.001758065, 0.00173986, 0.001504097
 110294198, 0, 0.9999959, 0.001758656, 0.001668254, 0.001494574
 110294198, 1, 0.9999959, 0.001752285, 0.001682643, 0.001498682
 110394158, 0, 0.9999956, 0.001839918, 0.001764253, 0.001498637
 110394158, 1, 0.9999956, 0.001831571, 0.001780534, 0.001504685
 110494118, 0, 0.9999957, 0.001755543, 0.001786942, 0.0015009
 110494118, 1, 0.9999957, 0.001741968, 0.001801806, 0.001514323
 110594078, 0, 0.9999958, 0.001650447, 0.001827542, 0.001511345
 110594078, 1, 0.9999958, 0.001638285, 0.001842509, 0.001526198
 110694038, 0, 0.9999958, 0.001687603, 0.001798036, 0.001528934
 110694038, 1, 0.9999958, 0.001669619, 0.001811136, 0.001545221
 110793998, 0, 0.9999956, 0.001728587, 0.001846379, 0.001562333
 110793998, 1, 0.9999955, 0.001713557, 0.001859177, 0.001581853
 110893958, 0, 0.9999954, 0.001770062, 0.001884133, 0.001593208
 110893958, 1, 0.9999954, 0.001759998, 0.001894503, 0.001619975
 110993918, 0, 0.9999952, 0.001814472, 0.001917887, 0.001627903
 110993918, 1, 0.9999951, 0.001805869, 0.00193247, 0.001655426
 111093878, 0, 0.9999951, 0.00185278, 0.001905369, 0.00165906
 111093878, 1, 0.9999951, 0.001847356, 0.0019231, 0.001684704
 111193838, 0, 0.9999952, 0.001891989, 0.001791019, 0.001690284
 111193838, 1, 0.9999951, 0.001888979, 0.001808674, 0.001716316
 111293798, 0, 0.9999954, 0.001928254, 0.001620164, 0.001710422
 111293798, 1, 0.9999953, 0.001925987, 0.001634072, 0.001734977
 111393758, 0, 0.9999957, 0.00185044, 0.001508895, 0.001707793
 111393758, 1, 0.9999956, 0.001851468, 0.001527626, 0.001730263
 111493718, 0, 0.9999961, 0.001749207, 0.001385272, 0.001696438
 111493718, 1, 0.999996, 0.001749687, 0.001402113, 0.001719406
 111594511, 0, 0.9999962, 0.001696803, 0.001357468, 0.001684918
 111594511, 1, 0.9999961, 0.001701392, 0.001374318, 0.001710791
 111694471, 0, 0.9999965, 0.001618563, 0.001297946, 0.001665969
 111694471, 1, 0.9999964, 0.001618756, 0.001311644, 0.001693898
 111794431, 0, 0.9999965, 0.001589521, 0.001290328, 0.0016454
 111794431, 1, 0.9999965, 0.00158997, 0.001301231, 0.001677592
 111894391, 0, 0.9999966, 0.001590837, 0.001297655, 0.001619257
 111894391, 1, 0.9999965, 0.001593753, 0.001305587, 0.001653662
 111994351, 0, 0.9999964, 0.001644057, 0.001373287, 0.001595698
 111994351, 1, 0.9999964, 0.00164448, 0.001382402, 0.001629381
 112094311, 0, 0.9999963, 0.00169263, 0.001444405, 0.001572655
 112094311, 1, 0.9999962, 0.001691311, 0.001452958, 0.001603962
 112194271, 0, 0.9999967, 0.001556036, 0.001371786, 0.001559427
 112194271, 1, 0.9999965, 0.001558035, 0.0013804, 0.00159045
 112294231, 0, 0.999997, 0.001459487, 0.001255608, 0.001553403
 112294231, 1, 0.9999969, 0.001461514, 0.00126337, 0.001581548
 112394191, 0, 0.9999972, 0.00134292, 0.001163657, 0.001565153
 112394191, 1, 0.9999971, 0.001342942, 0.001174967, 0.001596434
 112494151, 0, 0.9999973, 0.001272296, 0.001098559, 0.001605862
 112494151, 1, 0.9999972, 0.001274484, 0.001110631, 0.001639014
 112594111, 0, 0.9999972, 0.001257624, 0.001119289, 0.001667793
 112594111, 1, 0.9999971, 0.001257457, 0.001136531, 0.001704766
 112694071, 0, 0.9999971, 0.001243598, 0.001078016, 0.001731818
 112694071, 1, 0.9999971, 0.001242686, 0.001093902, 0.001773198
 112794031, 0, 0.9999971, 0.001233936, 0.001031513, 0.001798591
 112794031, 1, 0.999997, 0.001232073, 0.001050137, 0.001842834
 112893991, 0, 0.999997, 0.001303576, 0.0009878698, 0.001847549
 112893991, 1, 0.9999968, 0.001299468, 0.001010189, 0.001889846
 112993951, 0, 0.9999969, 0.001344644, 0.0009506615, 0.001862284
 112993951, 1, 0.9999968, 0.001340352, 0.0009675641, 0.001905882
 113093911, 0, 0.9999968, 0.001406037, 0.001031304, 0.001841904
 113093911, 1, 0.9999967, 0.00139778, 0.001047276, 0.001885729
 113193871, 0, 0.9999967, 0.001445352, 0.001149295, 0.001796977
 113193871, 1, 0.9999966, 0.001441342, 0.001171263, 0.001841374
 113293831, 0, 0.9999967, 0.001430059, 0.00124758, 0.001716044
 113293831, 1, 0.9999966, 0.001424021, 0.001270991, 0.001763651
 113393791, 0, 0.9999968, 0.001430349, 0.001252113, 0.001635971
 113393791, 1, 0.9999968, 0.001421991, 0.001276502, 0.00168254
 113493751, 0, 0.9999969, 0.001419964, 0.001319767, 0.001560958
 113493751, 1, 0.9999968, 0.001413833, 0.00134144, 0.001607777
 113593711, 0, 0.999997, 0.001407195, 0.001366011, 0.00150105
 113593711, 1, 0.9999968, 0.00139823, 0.001391293, 0.00155131
 113694504, 0, 0.9999969, 0.00144835, 0.001426182, 0.001451548
 113694504, 1, 0.9999968, 0.001438599, 0.001446704, 0.001500381
 113794464, 0, 0.9999969, 0.001437522, 0.001469617, 0.001419245
 113794464, 1, 0.9999968, 0.00142599, 0.001493152, 0.001466632
 113894424, 0, 0.9999969, 0.001424907, 0.001497128, 0.001406134
 113894424, 1, 0.9999968, 0.001414722, 0.001520003, 0.001454728
 113994384, 0, 0.9999967, 0.001438797, 0.001558819, 0.001437711
 113994384, 1, 0.9999966, 0.001427883, 0.001583272, 0.001489414
 114094344, 0, 0.9999965, 0.001449337, 0.001613034, 0.00150596
 114094344, 1, 0.9999964, 0.001434458, 0.001638395, 0.001558474
 114194304, 0, 0.9999964, 0.001434284, 0.001624029, 0.001595055
 114194304, 1, 0.9999962, 0.001417097, 0.001652002, 0.001649816
 114294264, 0, 0.9999962, 0.001513224, 0.001563851, 0.001681012
 114294264, 1, 0.9999961, 0.001497423, 0.001593684, 0.001736787
 114394224, 0, 0.9999959, 0.001581035, 0.001586323, 0.001750326
 114394224, 1, 0.9999958, 0.001566404, 0.001608871, 0.001808581
 114494184, 0, 0.9999959, 0.001571125, 0.001585523, 0.00178973
 114494184, 1, 0.9999958, 0.001556681, 0.001606052, 0.001849903
 114594144, 0, 0.9999958, 0.001565552, 0.001600952, 0.001815593
 114594144, 1, 0.9999957, 0.001550418, 0.001618774, 0.001875667
 114694104, 0, 0.9999958, 0.001579523, 0.001630582, 0.001809481
 114694104, 1, 0.9999957, 0.001561782, 0.001646212, 0.001868307
 114794064, 0, 0.9999958, 0.001641802, 0.001630334, 0.001769653
 114794064, 1, 0.9999956, 0.001618783, 0.001642057, 0.001829286
 114894024, 0, 0.9999958, 0.001726303, 0.001637133, 0.001689999
 114894024, 1, 0.9999956, 0.00170483, 0.001654314, 0.001750189
 114993984, 0, 0.9999958, 0.001795629, 0.001657619, 0.001596696
 114993984, 1, 0.9999956, 0.001769749, 0.00167111, 0.001659267
 115093944, 0, 0.9999958, 0.001856407, 0.001671425, 0.001501197
 115093944, 1, 0.9999957, 0.001833448, 0.001682131, 0.001565413
 115193904, 0, 0.9999956, 0.001893542, 0.001739057, 0.001438562
 115193904, 1, 0.9999956, 0.001871202, 0.001751223, 0.001504333
 115293864, 0, 0.9999956, 0.001920577, 0.001780461, 0.001412939
 115293864, 1, 0.9999955, 0.001896007, 0.001789221, 0.001479472
 115393824, 0, 0.9999952, 0.00201483, 0.001874794, 0.001427251
 115393824, 1, 0.9999952, 0.001985776, 0.001880998, 0.001490342
 115493784, 0, 0.9999949, 0.002034421, 0.001958751, 0.001459325
 115493784, 1, 0.9999949, 0.002008807, 0.001962481, 0.001520272
 115593744, 0, 0.9999946, 0.002084998, 0.002037304, 0.001524046
 115593744, 1, 0.9999945, 0.002062246, 0.002045264, 0.001585833
 115693704, 0, 0.9999943, 0.002140657, 0.002086201, 0.001585888
 115693704, 1, 0.9999942, 0.002120072, 0.002090458, 0.001645246
 115794497, 0, 0.9999939, 0.002218178, 0.002169222, 0.001642818
 115794497, 1, 0.9999937, 0.002202491, 0.002170359, 0.001705563
 115894457, 0, 0.9999936, 0.002270855, 0.002200286, 0.001682648
 115894457, 1, 0.9999935, 0.002251088, 0.002200844, 0.001746988
 115994417, 0, 0.9999935, 0.002297496, 0.002198523, 0.001695117
 115994417, 1, 0.9999934, 0.00228286, 0.002198516, 0.001756597
 116094377, 0, 0.9999935, 0.002324186, 0.002190018, 0.00168523
 116094377, 1, 0.9999934, 0.002309859, 0.002190924, 0.001747048
 116194337, 0, 0.9999934, 0.002341625, 0.002229962, 0.00166266
 116194337, 1, 0.9999933, 0.002326269, 0.002229791, 0.001725261
 116294297, 0, 0.9999934, 0.002339598, 0.002232869, 0.00163424
 116294297, 1, 0.9999933, 0.002327899, 0.002236251, 0.001695767
 116394257, 0, 0.9999934, 0.002350171, 0.002233765, 0.001609254
 116394257, 1, 0.9999933, 0.002339213, 0.002242693, 0.001674236
 116494217, 0, 0.9999936, 0.002310362, 0.002233038, 0.001581346
 116494217, 1, 0.9999935, 0.002296207, 0.002239971, 0.00164988
 116594177, 0, 0.9999936, 0.002305376, 0.002230671, 0.001562564
 116594177, 1, 0.9999936, 0.002292786, 0.002236998, 0.001628017
 116694137, 0, 0.999994, 0.002224175, 0.002163123, 0.001545536
 116694137, 1, 0.9999939, 0.002214229, 0.002172967, 0.001611845
 116794097, 0, 0.999994, 0.002222808, 0.00216034, 0.001537557
 116794097, 1, 0.9999939, 0.002212533, 0.002170967, 0.001606397
 116894057, 0, 0.9999942, 0.002167674, 0.002130334, 0.001530315
 116894057, 1, 0.9999941, 0.002161508, 0.002144641, 0.001601958
 116994017, 0, 0.9999944, 0.002120539, 0.002097004, 0.001533743
 116994017, 1, 0.9999942, 0.002115109, 0.00210998, 0.001606754
 117093977, 0, 0.9999947, 0.002014274, 0.002040936, 0.001538727
 117093977, 1, 0.9999946, 0.002006811, 0.002049489, 0.001611673
 117193937, 0, 0.9999948, 0.001983166, 0.002014367, 0.001548213
 117193937, 1, 0.9999947, 0.001975741, 0.002018362, 0.001622428
 117293897, 0, 0.9999946, 0.002039924, 0.002058155, 0.001555498
 117293897, 1, 0.9999945, 0.002040036, 0.002062942, 0.00162903
 117393857, 0, 0.9999946, 0.002056586, 0.002039486, 0.001568779
 117393857, 1, 0.9999945, 0.002059752, 0.002049742, 0.001641571
 117493817, 0, 0.9999948, 0.002024422, 0.00196845, 0.001584002
 117493817, 1, 0.9999946, 0.002029661, 0.001977363, 0.001662265
 117593777, 0, 0.9999946, 0.002059619, 0.002005901, 0.001608773
 117593777, 1, 0.9999944, 0.002066418, 0.002013782, 0.001685681
 117693737, 0, 0.9999943, 0.002126351, 0.002037789, 0.001628079
 117693737, 1, 0.9999942, 0.002132268, 0.002047138, 0.00170149
 117794530, 0, 0.9999938, 0.002186324, 0.002207383, 0.001645206
 117794530, 1, 0.9999937, 0.002189514, 0.002212163, 0.001715108
 117894490, 0, 0.9999937, 0.002266713, 0.002192156, 0.001638621
 117894490, 1, 0.9999936, 0.002274026, 0.002194817, 0.001708822
 117994450, 0, 0.9999934, 0.002353145, 0.002232344, 0.001634648
 117994450, 1, 0.9999933, 0.002359327, 0.002231487, 0.001702748
 118094410, 0, 0.9999934, 0.00239863, 0.002184771, 0.001616109
 118094410, 1, 0.9999933, 0.002410198, 0.002183324, 0.001685542
 118194370, 0, 0.9999935, 0.00241732, 0.002129586, 0.001613901
 118194370, 1, 0.9999933, 0.002432203, 0.002128877, 0.001688934
 118294330, 0, 0.9999936, 0.002428365, 0.002054225, 0.001607285
 118294330, 1, 0.9999934, 0.002450028, 0.00205454, 0.001685366
 118394290, 0, 0.9999939, 0.00236822, 0.001997725, 0.001605031
 118394290, 1, 0.9999937, 0.002389428, 0.001998959, 0.001683322
 118494250, 0, 0.9999944, 0.002204967, 0.001941846, 0.001615344
 118494250, 1, 0.9999942, 0.00222721, 0.001946304, 0.001692028
 118594210, 0, 0.9999947, 0.002065625, 0.001917442, 0.001637102
 118594210, 1, 0.9999945, 0.002086548, 0.001920048, 0.001714034
 118694170, 0, 0.9999946, 0.00210721, 0.001925795, 0.001653593
 118694170, 1, 0.9999944, 0.002126771, 0.001931312, 0.001732199
 118794130, 0, 0.9999942, 0.00219275, 0.001982049, 0.001671567
 118794130, 1, 0.999994, 0.002212401, 0.001985932, 0.001750859
 118894090, 0, 0.9999941, 0.002241672, 0.00197792, 0.001675699
 118894090, 1, 0.9999939, 0.002260737, 0.001984585, 0.001752849
 118994050, 0, 0.9999942, 0.002236225, 0.001969552, 0.001681316
 118994050, 1, 0.999994, 0.002245068, 0.001972889, 0.001754995
 119094010, 0, 0.9999943, 0.002167177, 0.001956954, 0.001672715
 119094010, 1, 0.9999942, 0.002177979, 0.001962905, 0.001749701
 119193970, 0, 0.9999944, 0.0021708, 0.00194036, 0.001666294
 119193970, 1, 0.9999942, 0.002181565, 0.001944078, 0.001742683
 119293930, 0, 0.9999946, 0.002131511, 0.001907606, 0.001649646
 119293930, 1, 0.9999944, 0.00214421, 0.001915319, 0.001727202
 119393890, 0, 0.9999946, 0.002104736, 0.001909461, 0.001634089
 119393890, 1, 0.9999945, 0.002118049, 0.001913787, 0.001709503
 119493850, 0, 0.9999947, 0.002098956, 0.001899093, 0.001607976
 119493850, 1, 0.9999946, 0.002112862, 0.001904675, 0.001677193
 119593810, 0, 0.9999948, 0.002091692, 0.001874725, 0.001585931
 119593810, 1, 0.9999946, 0.002106511, 0.001881358, 0.001657721
 119693770, 0, 0.9999949, 0.002070687, 0.001845065, 0.001568351
 119693770, 1, 0.9999948, 0.002090185, 0.001856541, 0.001642304
 119793730, 0, 0.9999949, 0.002031123, 0.00187506, 0.001583391
 119793730, 1, 0.9999948, 0.002051233, 0.001886905, 0.001654132
 119894523, 0, 0.999995, 0.002017008, 0.001829152, 0.00161506
 119894523, 1, 0.9999948, 0.002031425, 0.001846873, 0.001686213
 119994483, 0, 0.9999949, 0.002029122, 0.001850175, 0.001661365
 119994483, 1, 0.9999947, 0.002042887, 0.001867654, 0.001730042
 120094443, 0, 0.9999949, 0.001944326, 0.001875354, 0.001686169
 120094443, 1, 0.9999948, 0.001954726, 0.001894175, 0.001754498
 120194403, 0, 0.9999949, 0.001878039, 0.001953859, 0.001710678
 120194403, 1, 0.9999947, 0.001884353, 0.001975409, 0.00177694
