Time,VIBE_IMU,VIBE_VibeX,VIBE_VibeY,VIBE_VibeZ,VIBE_Clip
 109694438, 0, 0.002699191, 0.003064597, 0.00947489, 0
 109694438, 1, 0.00578218, 0.005525891, 0.009864937, 0
 109794398, 0, 0.002874308, 0.002782486, 0.008496835, 0
 109794398, 1, 0.005199029, 0.005491254, 0.009442842, 0
 109894358, 0, 0.002727692, 0.003125976, 0.05247467, 0
 109894358, 1, 0.00544448, 0.005384649, 0.05305804, 0
 109994318, 0, 0.00275584, 0.002924747, 0.03364839, 0
 109994318, 1, 0.005365066, 0.005969491, 0.03404801, 0
 110094278, 0, 0.002800868, 0.002785393, 0.02224552, 0
 110094278, 1, 0.005444736, 0.005703175, 0.02267128, 0
 110194238, 0, 0.002792492, 0.002958944, 0.01799699, 0
 110194238, 1, 0.005470771, 0.005528668, 0.01818478, 0
 110294198, 0, 0.002837501, 0.002679752, 0.0145577, 0
 110294198, 1, 0.00542615, 0.005455106, 0.01536117, 0
 110394158, 0, 0.002889737, 0.002736431, 0.01116701, 0
 110394158, 1, 0.005275589, 0.005670743, 0.01188007, 0
 110494118, 0, 0.002888339, 0.003224972, 0.009952958, 0
 110494118, 1, 0.005601258, 0.005422424, 0.01104845, 0
 110594078, 0, 0.002760342, 0.00268895, 0.00625506, 0
 110594078, 1, 0.005111731, 0.005417627, 0.007504428, 0
 110694038, 0, 0.00306763, 0.002802609, 0.008205338, 0
 110694038, 1, 0.005655264, 0.005770699, 0.009410391, 0
 110793998, 0, 0.002882299, 0.002757188, 0.007112036, 0
 110793998, 1, 0.005441409, 0.005489966, 0.008499077, 0
 110893958, 0, 0.002904108, 0.00289406, 0.004663416, 0
 110893958, 1, 0.005725818, 0.005617589, 0.006683119, 0
 110993918, 0, 0.002699072, 0.00281047, 0.004064312, 0
 110993918, 1, 0.005405613, 0.005530446, 0.005965976, 0
 111093878, 0, 0.002845234, 0.002862787, 0.003204828, 0
 111093878, 1, 0.005826781, 0.005058225, 0.005657722, 0
 111193838, 0, 0.002754078, 0.00284944, 0.003763634, 0
 111193838, 1, 0.005417073, 0.005835677, 0.005933461, 0
 111293798, 0, 0.00276981, 0.002985397, 0.004506307, 0
 111293798, 1, 0.005357844, 0.005610507, 0.007296876, 0
 111393758, 0, 0.003040848, 0.002882705, 0.005559614, 0
 111393758, 1, 0.005452233, 0.005433431, 0.007082749, 0
 111493718, 0, 0.002583398, 0.002828636, 0.004846975, 0
 111493718, 1, 0.005432448, 0.005504527, 0.007033809, 0
 111594511, 0, 0.002689146, 0.002975348, 0.004640517, 0
 111594511, 1, 0.005438132, 0.005836497, 0.007054705, 0
 111694471, 0, 0.002524762, 0.002961461, 0.005390409, 0
 111694471, 1, 0.005672934, 0.005610264, 0.007432261, 0
 111794431, 0, 0.002730922, 0.002681632, 0.007091588, 0
 111794431, 1, 0.005663302, 0.005861948, 0.008120175, 0
 111894391, 0, 0.00272046, 0.002917301, 0.007184339, 0
 111894391, 1, 0.005430751, 0.005461245, 0.007876852, 0
 111994351, 0, 0.002796196, 0.002768564, 0.004946349, 0
 111994351, 1, 0.005741846, 0.005316014, 0.006834948, 0
 112094311, 0, 0.002873502, 0.002797255, 0.003524165, 0
 112094311, 1, 0.0054631, 0.005422882, 0.006068251, 0
 112194271, 0, 0.002785227, 0.00299049, 0.005532955, 0
 112194271, 1, 0.005541708, 0.005410108, 0.007444997, 0
 112294231, 0, 0.002959771, 0.002880435, 0.005247097, 0
 112294231, 1, 0.005458255, 0.005539491, 0.007501476, 0
 112394191, 0, 0.002570407, 0.002911482, 0.005088461, 0
 112394191, 1, 0.005354904, 0.005805016, 0.006909823, 0
 112494151, 0, 0.002966363, 0.002701172, 0.004867637, 0
 112494151, 1, 0.005697009, 0.005527374, 0.006948795, 0
 112594111, 0, 0.002855811, 0.002907406, 0.004165161, 0
 112594111, 1, 0.005243922, 0.005553545, 0.006373804, 0
 112694071, 0, 0.003055693, 0.002838052, 0.003671933, 0
 112694071, 1, 0.005426175, 0.005610132, 0.0062242, 0
 112794031, 0, 0.00325492, 0.002924997, 0.003048414, 0
 112794031, 1, 0.005670602, 0.005733484, 0.005599426, 0
 112893991, 0, 0.00262375, 0.002945004, 0.004103814, 0
 112893991, 1, 0.005525565, 0.00536533, 0.006784915, 0
 112993951, 0, 0.00285686, 0.002965445, 0.004462495, 0
 112993951, 1, 0.005824991, 0.005960596, 0.006660429, 0
 113093911, 0, 0.002823219, 0.003053872, 0.004973292, 0
 113093911, 1, 0.006146422, 0.006090027, 0.007501594, 0
 113193871, 0, 0.002790595, 0.003140954, 0.004623752, 0
 113193871, 1, 0.005995425, 0.005485232, 0.007286815, 0
 113293831, 0, 0.002884612, 0.002879195, 0.005037162, 0
 113293831, 1, 0.005665251, 0.00559598, 0.007589784, 0
 113393791, 0, 0.002949199, 0.002502796, 0.004911981, 0
 113393791, 1, 0.005915308, 0.005630905, 0.007736031, 0
 113493751, 0, 0.003041437, 0.002701164, 0.004648763, 0
 113493751, 1, 0.005891372, 0.005362166, 0.006976082, 0
 113593711, 0, 0.002938836, 0.002801225, 0.004655825, 0
 113593711, 1, 0.006067947, 0.005268147, 0.006707998, 0
 113694504, 0, 0.002807983, 0.002744116, 0.004094617, 0
 113694504, 1, 0.005593728, 0.005394645, 0.006786592, 0
 113794464, 0, 0.002761572, 0.002942314, 0.004749686, 0
 113794464, 1, 0.00552999, 0.005273284, 0.007967881, 0
 113894424, 0, 0.002853321, 0.002748121, 0.004925645, 0
 113894424, 1, 0.005380397, 0.005182418, 0.006723411, 0
 113994384, 0, 0.002964412, 0.00269113, 0.004236505, 0
 113994384, 1, 0.005359503, 0.005481447, 0.006490909, 0
 114094344, 0, 0.002537708, 0.002736122, 0.004322525, 0
 114094344, 1, 0.004996035, 0.005578429, 0.007404729, 0
 114194304, 0, 0.002480292, 0.002790319, 0.007479616, 0
 114194304, 1, 0.005028285, 0.005435752, 0.008798717, 0
 114294264, 0, 0.002655, 0.002567511, 0.006809853, 0
 114294264, 1, 0.00579387, 0.005623466, 0.008219648, 0
 114394224, 0, 0.002762731, 0.002817566, 0.005373111, 0
 114394224, 1, 0.005800928, 0.005731324, 0.007313154, 0
 114494184, 0, 0.002723208, 0.002878033, 0.005225549, 0
 114494184, 1, 0.005392075, 0.005772103, 0.006452226, 0
 114594144, 0, 0.002507946, 0.002765582, 0.004912597, 0
 114594144, 1, 0.005843464, 0.0058756, 0.006721686, 0
 114694104, 0, 0.002755752, 0.002578041, 0.00537059, 0
 114694104, 1, 0.005498772, 0.005430947, 0.007697347, 0
 114794064, 0, 0.003009936, 0.002666128, 0.004958116, 0
 114794064, 1, 0.005584034, 0.005404609, 0.006855555, 0
 114894024, 0, 0.002735541, 0.00264196, 0.005482136, 0
 114894024, 1, 0.005781367, 0.005752577, 0.006606749, 0
 114993984, 0, 0.002753416, 0.00271953, 0.006014853, 0
 114993984, 1, 0.005795127, 0.00540822, 0.006819882, 0
 115093944, 0, 0.002735825, 0.003023519, 0.005985749, 0
 115093944, 1, 0.005838903, 0.00529153, 0.006894796, 0
 115193904, 0, 0.002816122, 0.002892331, 0.005135345, 0
 115193904, 1, 0.005948388, 0.005310584, 0.006234142, 0
 115293864, 0, 0.002712365, 0.002695892, 0.005048162, 0
 115293864, 1, 0.005325417, 0.005476797, 0.007531695, 0
 115393824, 0, 0.002766862, 0.002634112, 0.005250461, 0
 115393824, 1, 0.005076147, 0.005580003, 0.00681455, 0
 115493784, 0, 0.002776286, 0.002686233, 0.005170614, 0
 115493784, 1, 0.00559372, 0.005614689, 0.007128566, 0
 115593744, 0, 0.002621011, 0.002718713, 0.005368986, 0
 115593744, 1, 0.005639101, 0.005735728, 0.007140666, 0
 115693704, 0, 0.002905154, 0.002790405, 0.005486044, 0
 115693704, 1, 0.005745092, 0.005563463, 0.007591047, 0
 115794497, 0, 0.002623505, 0.002876247, 0.005430602, 0
 115794497, 1, 0.005610159, 0.00564995, 0.007201469, 0
 115894457, 0, 0.002906862, 0.002747406, 0.005630864, 0
 115894457, 1, 0.005854253, 0.005546117, 0.007659613, 0
 115994417, 0, 0.002765929, 0.002653548, 0.005036976, 0
 115994417, 1, 0.005828487, 0.005709203, 0.007039316, 0
 116094377, 0, 0.002764272, 0.002599227, 0.005668059, 0
 116094377, 1, 0.005528996, 0.005297859, 0.007353865, 0
 116194337, 0, 0.002861403, 0.00244056, 0.005426845, 0
 116194337, 1, 0.005669543, 0.005439825, 0.007163343, 0
 116294297, 0, 0.002683694, 0.002779077, 0.003949475, 0
 116294297, 1, 0.005663393, 0.005391949, 0.006367495, 0
 116394257, 0, 0.002785996, 0.002891485, 0.004155785, 0
 116394257, 1, 0.006030122, 0.005571792, 0.006147764, 0
 116494217, 0, 0.00288475, 0.003187106, 0.003907627, 0
 116494217, 1, 0.005663511, 0.005395626, 0.00643938, 0
 116594177, 0, 0.003023847, 0.002907186, 0.005508525, 0
 116594177, 1, 0.005353574, 0.004898168, 0.007657831, 0
 116694137, 0, 0.003064061, 0.002791839, 0.005277793, 0
 116694137, 1, 0.005436562, 0.00560674, 0.007636331, 0
 116794097, 0, 0.002859849, 0.002879459, 0.005938427, 0
 116794097, 1, 0.00564312, 0.005515427, 0.008639163, 0
 116894057, 0, 0.002691657, 0.00268812, 0.2523208, 0
 116894057, 1, 0.005174438, 0.005815088, 0.2513914, 0
 116994017, 0, 0.002679558, 0.002544603, 0.1525039, 0
 116994017, 1, 0.005191385, 0.005416538, 0.1525479, 0
 117093977, 0, 0.002918, 0.002747755, 0.08807946, 0
 117093977, 1, 0.005281591, 0.005622029, 0.08812304, 0
 117193937, 0, 0.002779351, 0.002708465, 0.05097219, 0
 117193937, 1, 0.005633537, 0.005448953, 0.05145297, 0
 117293897, 0, 0.002811796, 0.002650202, 0.02984461, 0
 117293897, 1, 0.00545865, 0.005490096, 0.0305026, 0
 117393857, 0, 0.002748909, 0.002904725, 0.01799542, 0
 117393857, 1, 0.005595721, 0.005494635, 0.0191641, 0
 117493817, 0, 0.002584805, 0.00296623, 0.01092192, 0
 117493817, 1, 0.005535775, 0.005407894, 0.01237668, 0
 117593777, 0, 0.003094493, 0.002659305, 0.008731232, 0
 117593777, 1, 0.005741284, 0.005272078, 0.01008764, 0
 117693737, 0, 0.002802891, 0.002870022, 0.007723912, 0
 117693737, 1, 0.005724077, 0.006000491, 0.009394054, 0
 117794530, 0, 0.0027798, 0.002929444, 0.006976509, 0
 117794530, 1, 0.005160311, 0.005760362, 0.008391894, 0
 117894490, 0, 0.002851376, 0.002852815, 0.008527724, 0
 117894490, 1, 0.005160557, 0.005682631, 0.009254315, 0
 117994450, 0, 0.002735511, 0.002742942, 0.007119614, 0
 117994450, 1, 0.005915718, 0.005341706, 0.008023637, 0
 118094410, 0, 0.003013854, 0.00255073, 0.0094925, 0
 118094410, 1, 0.00562742, 0.005507766, 0.01025403, 0
 118194370, 0, 0.003027775, 0.002581479, 0.007433214, 0
 118194370, 1, 0.005686068, 0.005288811, 0.008485091, 0
 118294330, 0, 0.002947626, 0.002565432, 0.00841818, 0
 118294330, 1, 0.005644296, 0.005796521, 0.009810023, 0
 118394290, 0, 0.002679216, 0.002783718, 0.007731637, 0
 118394290, 1, 0.005501654, 0.005526945, 0.009553265, 0
 118494250, 0, 0.002776544, 0.002734806, 0.005652155, 0
 118494250, 1, 0.005781727, 0.005599991, 0.007287784, 0
 118594210, 0, 0.002743095, 0.002793615, 0.004014548, 0
 118594210, 1, 0.005636867, 0.005424459, 0.006220223, 0
 118694170, 0, 0.003106861, 0.002671948, 0.005789171, 0
 118694170, 1, 0.005775045, 0.005119758, 0.007344576, 0
 118794130, 0, 0.002740268, 0.002640988, 0.0050928, 0
 118794130, 1, 0.005923805, 0.005404367, 0.006621338, 0
 118894090, 0, 0.002685254, 0.002734458, 0.004459034, 0
 118894090, 1, 0.005984083, 0.005679804, 0.006575867, 0
 118994050, 0, 0.00276586, 0.002937526, 0.004600788, 0
 118994050, 1, 0.005552002, 0.005733749, 0.006069093, 0
 119094010, 0, 0.002819531, 0.003013612, 0.0043731, 0
 119094010, 1, 0.005577743, 0.005100278, 0.006112923, 0
 119193970, 0, 0.002796292, 0.003104216, 0.003693273, 0
 119193970, 1, 0.005984899, 0.005074122, 0.006081971, 0
 119293930, 0, 0.002723851, 0.002844442, 0.005889003, 0
 119293930, 1, 0.005453227, 0.005616527, 0.006938268, 0
 119393890, 0, 0.00291315, 0.003115797, 0.006865444, 0
 119393890, 1, 0.005477873, 0.005917171, 0.008233507, 0
 119493850, 0, 0.002657244, 0.002913667, 0.007093808, 0
 119493850, 1, 0.00593534, 0.005383866, 0.008926194, 0
 119593810, 0, 0.002818773, 0.00268956, 0.00717785, 0
 119593810, 1, 0.005764773, 0.005475659, 0.008610494, 0
 119693770, 0, 0.002756459, 0.002899721, 0.006146382, 0
 119693770, 1, 0.0057619, 0.005697617, 0.008024195, 0
 119793730, 0, 0.002797715, 0.002920169, 0.00574387, 0
 119793730, 1, 0.005579149, 0.005696304, 0.00777476, 0
 119894523, 0, 0.002566422, 0.002641089, 0.006630078, 0
 119894523, 1, 0.005385351, 0.005567705, 0.007793459, 0
 119994483, 0, 0.003020597, 0.003112736, 0.005469873, 0
 119994483, 1, 0.005546963, 0.005651265, 0.007384177, 0
 120094443, 0, 0.002933209, 0.003150509, 0.005064906, 0
 120094443, 1, 0.00579618, 0.005722339, 0.007055323, 0
 120194403, 0, 0.00262831, 0.003091111, 0.004231562, 0
 120194403, 1, 0.005919994, 0.00572523, 0.006134147, 0
 120294363, 0, 0.002720468, 0.002756606, 0.003607775, 0
 120294363, 1, 0.005598597, 0.0055871, 0.00633937, 0
 120394323, 0, 0.002731214, 0.002717806, 0.003168294, 0
 120394323, 1, 0.005429471, 0.005944472, 0.005806491, 0
 120494283, 0, 0.002862489, 0.002814363, 0.004334597, 0
 120494283, 1, 0.005717383, 0.005978563, 0.006253214, 0
 120594243, 0, 0.002789389, 0.002679262, 0.004732745, 0
 120594243, 1, 0.005665645, 0.005645797, 0.006854631, 0
 120694203, 0, 0.002737196, 0.002749589, 0.005107613, 0
 120694203, 1, 0.005282427, 0.00534045, 0.007235122, 0
 120794163, 0, 0.002550616, 0.00286827, 0.006298018, 0
 120794163, 1, 0.005717293, 0.005331631, 0.008825826, 0
 120894123, 0, 0.002784328, 0.003041553, 0.006513038, 0
 120894123, 1, 0.00548131, 0.005544853, 0.007693892, 0
 120994083, 0, 0.002640031, 0.002722653, 0.006208536, 0
 120994083, 1, 0.005264321, 0.005704601, 0.007813223, 0
 121094043, 0, 0.002726522, 0.002737465, 0.004363829, 0
 121094043, 1, 0.005505598, 0.005347978, 0.006846874, 0
 121194003, 0, 0.002688948, 0.002917648, 0.003696572, 0
 121194003, 1, 0.005219808, 0.005564685, 0.006049806, 0
 121293963, 0, 0.00269846, 0.002823743, 0.004329953, 0
 121293963, 1, 0.00558439, 0.00588897, 0.006424604, 0
 121393923, 0, 0.002738922, 0.002757567, 0.004716474, 0
 121393923, 1, 0.005597367, 0.005527462, 0.006687297, 0
 121493883, 0, 0.002577362, 0.002637904, 0.004991349, 0
 121493883, 1, 0.005306554, 0.005728071, 0.006581296, 0
 121593843, 0, 0.002467754, 0.002827658, 0.004607967, 0
 121593843, 1, 0.005169516, 0.005915747, 0.006885715, 0
 121693803, 0, 0.002938793, 0.002773374, 0.003344453, 0
 121693803, 1, 0.005553943, 0.005665121, 0.005587872, 0
 121793763, 0, 0.00259376, 0.002667419, 0.003441672, 0
 121793763, 1, 0.005267387, 0.005775344, 0.005931361, 0
 121893723, 0, 0.002664333, 0.0027749, 0.004434201, 0
 121893723, 1, 0.005579316, 0.005682401, 0.006856546, 0
 121994516, 0, 0.002806995, 0.002783835, 0.003594254, 0
 121994516, 1, 0.005653003, 0.005574371, 0.006224053, 0
 122094476, 0, 0.002928375, 0.003179837, 0.005040706, 0
 122094476, 1, 0.005648883, 0.005663089, 0.006822946, 0
 122194436, 0, 0.002805126, 0.002965361, 0.004266691, 0
 122194436, 1, 0.005635926, 0.005983504, 0.005893571, 0
 122294396, 0, 0.00278306, 0.003089246, 0.004346837, 0
 122294396, 1, 0.00563207, 0.005702908, 0.006219279, 0
 122394356, 0, 0.002707288, 0.002933969, 0.003381703, 0
 122394356, 1, 0.005684895, 0.005799463, 0.006115461, 0
 122494316, 0, 0.002780489, 0.002729799, 0.004123151, 0
 122494316, 1, 0.005568944, 0.00514089, 0.006622911, 0
 122594276, 0, 0.002798678, 0.002573632, 0.005570574, 0
 122594276, 1, 0.005372719, 0.005314897, 0.007381938, 0
 122694236, 0, 0.002842027, 0.002802752, 0.005269876, 0
 122694236, 1, 0.005707102, 0.005136344, 0.007341359, 0
 122794196, 0, 0.002741876, 0.002831996, 0.005534886, 0
 122794196, 1, 0.005347889, 0.005714572, 0.007013602, 0
