Time,MAG_I,MAG_MagX,MAG_MagY,MAG_MagZ,MAG_OfsX,MAG_OfsY,MAG_OfsZ,MAG_MOX,MAG_MOY,MAG_MOZ,MAG_Health,MAG_S
 102893826, 1, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 102893826
 102893826, 2, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 102893826
 102993786, 0, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 102993786
 102993786, 1, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 102993786
 102993786, 2, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 102993786
 103093746, 0, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 103093746
 103093746, 1, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 103093746
 103093746, 2, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 103093746
 103193706, 0, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 103193706
 103193706, 1, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 103193706
 103193706, 2, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 103193706
 103294499, 0, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 103294499
 103294499, 1, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 103294499
 103294499, 2, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 103294499
 103394459, 0, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 103394459
 103394459, 1, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 103394459
 103394459, 2, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 103394459
 103494419, 0, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 103494419
 103494419, 1, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 103494419
 103494419, 2, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 103494419
 103594379, 0, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 103594379
 103594379, 1, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 103594379
 103594379, 2, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 103594379
 103694339, 0, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 103694339
 103694339, 1, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 103694339
 103694339, 2, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 103694339
 103794299, 0, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 103794299
 103794299, 1, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 103794299
 103794299, 2, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 103794299
 103894259, 0, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 103894259
 103894259, 1, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 103894259
 103894259, 2, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 103894259
 103994219, 0, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 103994219
 103994219, 1, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 103994219
 103994219, 2, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 103994219
 104094179, 0, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 104094179
 104094179, 1, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 104094179
 104094179, 2, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 104094179
 104194139, 0, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 104194139
 104194139, 1, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 104194139
 104194139, 2, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 104194139
 104294099, 0, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 104294099
 104294099, 1, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 104294099
 104294099, 2, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 104294099
 104394059, 0, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 104394059
 104394059, 1, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 104394059
 104394059, 2, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 104394059
 104494019, 0, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 104494019
 104494019, 1, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 104494019
 104494019, 2, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 104494019
 104593979, 0, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 104593979
 104593979, 1, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 104593979
 104593979, 2, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 104593979
 104693939, 0, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 104693939
 104693939, 1, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 104693939
 104693939, 2, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 104693939
 104793899, 0, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 104793899
 104793899, 1, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 104793899
 104793899, 2, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 104793899
 104893859, 0, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 104893859
 104893859, 1, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 104893859
 104893859, 2, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 104893859
 104993819, 0, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 104993819
 104993819, 1, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 104993819
 104993819, 2, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 104993819
 105093779, 0, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 105093779
 105093779, 1, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 105093779
 105093779, 2, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 105093779
 105193739, 0, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 105193739
 105193739, 1, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 105193739
 105193739, 2, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 105193739
 105293699, 0, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 105293699
 105293699, 1, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 105293699
 105293699, 2, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 105293699
 105394492, 0, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 105394492
 105394492, 1, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 105394492
 105394492, 2, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 105394492
 105494452, 0, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 105494452
 105494452, 1, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 105494452
 105494452, 2, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 105494452
 105594412, 0, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 105594412
 105594412, 1, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 105594412
 105594412, 2, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 105594412
 105694372, 0, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 105694372
 105694372, 1, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 105694372
 105694372, 2, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 105694372
 105794332, 0, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 105794332
 105794332, 1, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 105794332
 105794332, 2, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 105794332
 105894292, 0, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 105894292
 105894292, 1, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 105894292
 105894292, 2, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 105894292
 105994252, 0, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 105994252
 105994252, 1, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 105994252
 105994252, 2, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 105994252
 106094212, 0, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 106094212
 106094212, 1, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 106094212
 106094212, 2, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 106094212
 106194172, 0, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 106194172
 106194172, 1, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 106194172
 106194172, 2, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 106194172
 106294132, 0, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 106294132
 106294132, 1, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 106294132
 106294132, 2, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 106294132
 106394092, 0, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 106394092
 106394092, 1, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 106394092
 106394092, 2, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 106394092
 106494052, 0, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 106494052
 106494052, 1, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 106494052
 106494052, 2, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 106494052
 106594012, 0, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 106594012
 106594012, 1, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 106594012
 106594012, 2, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 106594012
 106693972, 0, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 106693972
 106693972, 1, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 106693972
 106693972, 2, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 106693972
 106793932, 0, 309, 14, 395, 5, 13, -18, 0, 0, 0, 1, 106793932
 106793932, 1, 309, 14, 395, 5, 13, -18, 0, 0, 0, 1, 106793932
 106793932, 2, 309, 14, 395, 5, 13, -18, 0, 0, 0, 1, 106793932
 106893892, 0, 311, 13, 394, 5, 13, -18, 0, 0, 0, 1, 106893892
 106893892, 1, 311, 13, 394, 5, 13, -18, 0, 0, 0, 1, 106893892
 106893892, 2, 311, 13, 394, 5, 13, -18, 0, 0, 0, 1, 106893892
 106993852, 0, 311, 12, 393, 5, 13, -18, 0, 0, 0, 1, 106993852
 106993852, 1, 311, 12, 393, 5, 13, -18, 0, 0, 0, 1, 106993852
 106993852, 2, 311, 12, 393, 5, 13, -18, 0, 0, 0, 1, 106993852
 107093812, 0, 311, 12, 393, 5, 13, -18, 0, 0, 0, 1, 107093812
 107093812, 1, 311, 12, 393, 5, 13, -18, 0, 0, 0, 1, 107093812
 107093812, 2, 311, 12, 393, 5, 13, -18, 0, 0, 0, 1, 107093812
 107193772, 0, 311, 13, 394, 5, 13, -18, 0, 0, 0, 1, 107193772
 107193772, 1, 311, 13, 394, 5, 13, -18, 0, 0, 0, 1, 107193772
 107193772, 2, 311, 13, 394, 5, 13, -18, 0, 0, 0, 1, 107193772
 107293732, 0, 311, 13, 394, 5, 13, -18, 0, 0, 0, 1, 107293732
 107293732, 1, 311, 13, 394, 5, 13, -18, 0, 0, 0, 1, 107293732
 107293732, 2, 311, 13, 394, 5, 13, -18, 0, 0, 0, 1, 107293732
 107394525, 0, 310, 14, 394, 5, 13, -18, 0, 0, 0, 1, 107394525
 107394525, 1, 310, 14, 394, 5, 13, -18, 0, 0, 0, 1, 107394525
 107394525, 2, 310, 14, 394, 5, 13, -18, 0, 0, 0, 1, 107394525
 107494485, 0, 310, 14, 395, 5, 13, -18, 0, 0, 0, 1, 107494485
 107494485, 1, 310, 14, 395, 5, 13, -18, 0, 0, 0, 1, 107494485
 107494485, 2, 310, 14, 395, 5, 13, -18, 0, 0, 0, 1, 107494485
 107594445, 0, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 107594445
 107594445, 1, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 107594445
 107594445, 2, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 107594445
 107694405, 0, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 107694405
 107694405, 1, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 107694405
 107694405, 2, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 107694405
 107794365, 0, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 107794365
 107794365, 1, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 107794365
 107794365, 2, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 107794365
 107894325, 0, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 107894325
 107894325, 1, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 107894325
 107894325, 2, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 107894325
 107994285, 0, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 107994285
 107994285, 1, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 107994285
 107994285, 2, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 107994285
 108094245, 0, 309, 16, 395, 5, 13, -18, 0, 0, 0, 1, 108094245
 108094245, 1, 309, 16, 395, 5, 13, -18, 0, 0, 0, 1, 108094245
 108094245, 2, 309, 16, 395, 5, 13, -18, 0, 0, 0, 1, 108094245
 108194205, 0, 309, 16, 395, 5, 13, -18, 0, 0, 0, 1, 108194205
 108194205, 1, 309, 16, 395, 5, 13, -18, 0, 0, 0, 1, 108194205
 108194205, 2, 309, 16, 395, 5, 13, -18, 0, 0, 0, 1, 108194205
 108294165, 0, 308, 16, 396, 5, 13, -18, 0, 0, 0, 1, 108294165
 108294165, 1, 308, 16, 396, 5, 13, -18, 0, 0, 0, 1, 108294165
 108294165, 2, 308, 16, 396, 5, 13, -18, 0, 0, 0, 1, 108294165
 108394125, 0, 308, 16, 396, 5, 13, -18, 0, 0, 0, 1, 108394125
 108394125, 1, 308, 16, 396, 5, 13, -18, 0, 0, 0, 1, 108394125
 108394125, 2, 308, 16, 396, 5, 13, -18, 0, 0, 0, 1, 108394125
 108494085, 0, 308, 16, 396, 5, 13, -18, 0, 0, 0, 1, 108494085
 108494085, 1, 308, 16, 396, 5, 13, -18, 0, 0, 0, 1, 108494085
 108494085, 2, 308, 16, 396, 5, 13, -18, 0, 0, 0, 1, 108494085
 108594045, 0, 308, 16, 396, 5, 13, -18, 0, 0, 0, 1, 108594045
 108594045, 1, 308, 16, 396, 5, 13, -18, 0, 0, 0, 1, 108594045
 108594045, 2, 308, 16, 396, 5, 13, -18, 0, 0, 0, 1, 108594045
 108694005, 0, 308, 16, 396, 5, 13, -18, 0, 0, 0, 1, 108694005
 108694005, 1, 308, 16, 396, 5, 13, -18, 0, 0, 0, 1, 108694005
 108694005, 2, 308, 16, 396, 5, 13, -18, 0, 0, 0, 1, 108694005
 108793965, 0, 308, 16, 396, 5, 13, -18, 0, 0, 0, 1, 108793965
 108793965, 1, 308, 16, 396, 5, 13, -18, 0, 0, 0, 1, 108793965
 108793965, 2, 308, 16, 396, 5, 13, -18, 0, 0, 0, 1, 108793965
 108893925, 0, 308, 16, 396, 5, 13, -18, 0, 0, 0, 1, 108893925
 108893925, 1, 308, 16, 396, 5, 13, -18, 0, 0, 0, 1, 108893925
 108893925, 2, 308, 16, 396, 5, 13, -18, 0, 0, 0, 1, 108893925
 108993885, 0, 308, 16, 396, 5, 13, -18, 0, 0, 0, 1, 108993885
 108993885, 1, 308, 16, 396, 5, 13, -18, 0, 0, 0, 1, 108993885
 108993885, 2, 308, 16, 396, 5, 13, -18, 0, 0, 0, 1, 108993885
 109093845, 0, 308, 16, 396, 5, 13, -18, 0, 0, 0, 1, 109093845
 109093845, 1, 308, 16, 396, 5, 13, -18, 0, 0, 0, 1, 109093845
 109093845, 2, 308, 16, 396, 5, 13, -18, 0, 0, 0, 1, 109093845
 109193805, 0, 308, 16, 396, 5, 13, -18, 0, 0, 0, 1, 109193805
 109193805, 1, 308, 16, 396, 5, 13, -18, 0, 0, 0, 1, 109193805
 109193805, 2, 308, 16, 396, 5, 13, -18, 0, 0, 0, 1, 109193805
 109293765, 0, 308, 16, 396, 5, 13, -18, 0, 0, 0, 1, 109293765
 109293765, 1, 308, 16, 396, 5, 13, -18, 0, 0, 0, 1, 109293765
 109293765, 2, 308, 16, 396, 5, 13, -18, 0, 0, 0, 1, 109293765
 109393725, 0, 308, 16, 396, 5, 13, -18, 0, 0, 0, 1, 109393725
 109393725, 1, 308, 16, 396, 5, 13, -18, 0, 0, 0, 1, 109393725
 109393725, 2, 308, 16, 396, 5, 13, -18, 0, 0, 0, 1, 109393725
 109494518, 0, 309, 16, 395, 5, 13, -18, 0, 0, 0, 1, 109494518
 109494518, 1, 309, 16, 395, 5, 13, -18, 0, 0, 0, 1, 109494518
 109494518, 2, 309, 16, 395, 5, 13, -18, 0, 0, 0, 1, 109494518
 109594478, 0, 309, 16, 395, 5, 13, -18, 0, 0, 0, 1, 109594478
 109594478, 1, 309, 16, 395, 5, 13, -18, 0, 0, 0, 1, 109594478
 109594478, 2, 309, 16, 395, 5, 13, -18, 0, 0, 0, 1, 109594478
 109694438, 0, 309, 16, 395, 5, 13, -18, 0, 0, 0, 1, 109694438
 109694438, 1, 309, 16, 395, 5, 13, -18, 0, 0, 0, 1, 109694438
 109694438, 2, 309, 16, 395, 5, 13, -18, 0, 0, 0, 1, 109694438
 109794398, 0, 309, 16, 395, 5, 13, -18, 0, 0, 0, 1, 109794398
 109794398, 1, 309, 16, 395, 5, 13, -18, 0, 0, 0, 1, 109794398
 109794398, 2, 309, 16, 395, 5, 13, -18, 0, 0, 0, 1, 109794398
 109894358, 0, 309, 16, 395, 5, 13, -18, 0, 0, 0, 1, 109894358
 109894358, 1, 309, 16, 395, 5, 13, -18, 0, 0, 0, 1, 109894358
 109894358, 2, 309, 16, 395, 5, 13, -18, 0, 0, 0, 1, 109894358
 109994318, 0, 309, 16, 395, 5, 13, -18, 0, 0, 0, 1, 109994318
 109994318, 1, 309, 16, 395, 5, 13, -18, 0, 0, 0, 1, 109994318
 109994318, 2, 309, 16, 395, 5, 13, -18, 0, 0, 0, 1, 109994318
 110094278, 0, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 110094278
 110094278, 1, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 110094278
 110094278, 2, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 110094278
 110194238, 0, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 110194238
 110194238, 1, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 110194238
 110194238, 2, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 110194238
 110294198, 0, 309, 16, 395, 5, 13, -18, 0, 0, 0, 1, 110294198
 110294198, 1, 309, 16, 395, 5, 13, -18, 0, 0, 0, 1, 110294198
 110294198, 2, 309, 16, 395, 5, 13, -18, 0, 0, 0, 1, 110294198
 110394158, 0, 309, 16, 395, 5, 13, -18, 0, 0, 0, 1, 110394158
 110394158, 1, 309, 16, 395, 5, 13, -18, 0, 0, 0, 1, 110394158
 110394158, 2, 309, 16, 395, 5, 13, -18, 0, 0, 0, 1, 110394158
 110494118, 0, 309, 16, 395, 5, 13, -18, 0, 0, 0, 1, 110494118
 110494118, 1, 309, 16, 395, 5, 13, -18, 0, 0, 0, 1, 110494118
 110494118, 2, 309, 16, 395, 5, 13, -18, 0, 0, 0, 1, 110494118
 110594078, 0, 309, 16, 395, 5, 13, -18, 0, 0, 0, 1, 110594078
 110594078, 1, 309, 16, 395, 5, 13, -18, 0, 0, 0, 1, 110594078
 110594078, 2, 309, 16, 395, 5, 13, -18, 0, 0, 0, 1, 110594078
 110694038, 0, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 110694038
 110694038, 1, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 110694038
 110694038, 2, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 110694038
 110793998, 0, 309, 16, 395, 5, 13, -18, 0, 0, 0, 1, 110793998
 110793998, 1, 309, 16, 395, 5, 13, -18, 0, 0, 0, 1, 110793998
 110793998, 2, 309, 16, 395, 5, 13, -18, 0, 0, 0, 1, 110793998
 110893958, 0, 309, 16, 395, 5, 13, -18, 0, 0, 0, 1, 110893958
 110893958, 1, 309, 16, 395, 5, 13, -18, 0, 0, 0, 1, 110893958
 110893958, 2, 309, 16, 395, 5, 13, -18, 0, 0, 0, 1, 110893958
 110993918, 0, 309, 16, 395, 5, 13, -18, 0, 0, 0, 1, 110993918
 110993918, 1, 309, 16, 395, 5, 13, -18, 0, 0, 0, 1, 110993918
 110993918, 2, 309, 16, 395, 5, 13, -18, 0, 0, 0, 1, 110993918
 111093878, 0, 309, 16, 395, 5, 13, -18, 0, 0, 0, 1, 111093878
 111093878, 1, 309, 16, 395, 5, 13, -18, 0, 0, 0, 1, 111093878
 111093878, 2, 309, 16, 395, 5, 13, -18, 0, 0, 0, 1, 111093878
 111193838, 0, 309, 16, 395, 5, 13, -18, 0, 0, 0, 1, 111193838
 111193838, 1, 309, 16, 395, 5, 13, -18, 0, 0, 0, 1, 111193838
 111193838, 2, 309, 16, 395, 5, 13, -18, 0, 0, 0, 1, 111193838
 111293798, 0, 309, 16, 395, 5, 13, -18, 0, 0, 0, 1, 111293798
 111293798, 1, 309, 16, 395, 5, 13, -18, 0, 0, 0, 1, 111293798
 111293798, 2, 309, 16, 395, 5, 13, -18, 0, 0, 0, 1, 111293798
 111393758, 0, 309, 16, 395, 5, 13, -18, 0, 0, 0, 1, 111393758
 111393758, 1, 309, 16, 395, 5, 13, -18, 0, 0, 0, 1, 111393758
 111393758, 2, 309, 16, 395, 5, 13, -18, 0, 0, 0, 1, 111393758
 111493718, 0, 309, 16, 395, 5, 13, -18, 0, 0, 0, 1, 111493718
 111493718, 1, 309, 16, 395, 5, 13, -18, 0, 0, 0, 1, 111493718
 111493718, 2, 309, 16, 395, 5, 13, -18, 0, 0, 0, 1, 111493718
 111594511, 0, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 111594511
 111594511, 1, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 111594511
 111594511, 2, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 111594511
 111694471, 0, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 111694471
 111694471, 1, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 111694471
 111694471, 2, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 111694471
 111794431, 0, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 111794431
 111794431, 1, 309, 15, 395, 5, 13, -18, 0, 0, 0, 1, 111794431
