Time,GPS_I,GPS_Status,GPS_GMS,GPS_GWk,GPS_NSats,GPS_HDop,GPS_Lat,GPS_Lng,GPS_Alt,GPS_Spd,GPS_GCrs,GPS_VZ,GPS_Yaw,GPS_U
 110194238, 0, 6, 237163000, 2220, 10, 1.21, 33.6216412, 72.9556846, 565.97, 0.014, 140.7181, -2.43, 0, 1
 110394158, 0, 6, 237163200, 2220, 10, 1.21, 33.6216412, 72.9556846, 566.45, 0.015, 140.8881, -2.44, 0, 1
 110594078, 0, 6, 237163400, 2220, 10, 1.21, 33.6216412, 72.9556846, 566.94, 0.016, 140.8595, -2.438, 0, 1
 110793998, 0, 6, 237163600, 2220, 10, 1.21, 33.6216412, 72.9556846, 567.43, 0.016, 141.8536, -2.43, 0, 1
 110993918, 0, 6, 237163800, 2220, 10, 1.21, 33.6216412, 72.9556846, 567.92, 0.017, 143.0862, -2.418, 0, 1
 111193838, 0, 6, 237164000, 2220, 10, 1.21, 33.6216411, 72.9556846, 568.4, 0.018, 143.647, -2.407, 0, 1
 111393758, 0, 6, 237164200, 2220, 10, 1.21, 33.6216411, 72.9556846, 568.88, 0.019, 142.6264, -2.397, 0, 1
 111594511, 0, 6, 237164400, 2220, 10, 1.21, 33.6216411, 72.9556846, 569.36, 0.019, 140.324, -2.389, 0, 1
 111794431, 0, 6, 237164600, 2220, 10, 1.21, 33.6216411, 72.9556847, 569.83, 0.017, 137.9618, -2.383, 0, 1
 111994351, 0, 6, 237164800, 2220, 10, 1.21, 33.621641, 72.9556848, 570.31, 0.015, 135.6735, -2.379, 0, 1
 112194271, 0, 6, 237165000, 2220, 10, 1.21, 33.6216409, 72.9556848, 570.79, 0.014, 133.4654, -2.377, 0, 1
 112394191, 0, 6, 237165200, 2220, 10, 1.21, 33.6216409, 72.9556848, 571.26, 0.012, 131.3971, -2.378, 0, 1
 112594111, 0, 6, 237165400, 2220, 10, 1.21, 33.6216409, 72.9556848, 571.74, 0.009000001, 128.5615, -2.381, 0, 1
 112794031, 0, 6, 237165600, 2220, 10, 1.21, 33.6216409, 72.9556848, 572.22, 0.005, 122.4957, -2.384, 0, 1
 112993951, 0, 6, 237165800, 2220, 10, 1.21, 33.6216409, 72.9556849, 572.69, 0.002, 95.73312, -2.387, 0, 1
 113193871, 0, 6, 237166000, 2220, 10, 1.21, 33.6216409, 72.9556849, 573.17, 0.002, 11.00845, -2.389, 0, 1
 113393791, 0, 6, 237166200, 2220, 10, 1.21, 33.6216409, 72.9556849, 573.65, 0.005, 346.4243, -2.389, 0, 1
 113593711, 0, 6, 237166400, 2220, 10, 1.21, 33.6216409, 72.9556849, 574.13, 0.007, 337.0202, -2.389, 0, 1
 113794464, 0, 6, 237166600, 2220, 10, 1.21, 33.6216409, 72.9556849, 574.61, 0.009000001, 330.8432, -2.388, 0, 1
 113994384, 0, 6, 237166800, 2220, 10, 1.21, 33.6216409, 72.9556849, 575.08, 0.011, 325.9733, -2.387, 0, 1
 114194304, 0, 6, 237167000, 2220, 10, 1.21, 33.6216409, 72.9556849, 575.56, 0.013, 321.6398, -2.384, 0, 1
 114394224, 0, 6, 237167200, 2220, 10, 1.21, 33.6216409, 72.9556849, 576.04, 0.015, 318.4006, -2.382, 0, 1
 114594144, 0, 6, 237167400, 2220, 10, 1.21, 33.6216409, 72.9556849, 576.51, 0.016, 316.6138, -2.379, 0, 1
 114794064, 0, 6, 237167600, 2220, 10, 1.21, 33.6216409, 72.9556848, 576.99, 0.018, 315.369, -2.376, 0, 1
 114993984, 0, 6, 237167800, 2220, 10, 1.21, 33.621641, 72.9556848, 577.46, 0.019, 314.7218, -2.374, 0, 1
 115193904, 0, 6, 237168000, 2220, 10, 1.21, 33.6216411, 72.9556848, 577.94, 0.019, 314.9537, -2.373, 0, 1
 115393824, 0, 6, 237168200, 2220, 10, 1.21, 33.6216411, 72.9556847, 578.41, 0.02, 315.3921, -2.371, 0, 1
 115593744, 0, 6, 237168400, 2220, 10, 1.21, 33.6216411, 72.9556846, 578.89, 0.019, 315.4516, -2.37, 0, 1
 115794497, 0, 6, 237168600, 2220, 10, 1.21, 33.6216411, 72.9556846, 579.36, 0.018, 315.0898, -2.369, 0, 1
 115994417, 0, 6, 237168800, 2220, 10, 1.21, 33.6216412, 72.9556846, 579.83, 0.016, 314.6158, -2.368, 0, 1
 116194337, 0, 6, 237169000, 2220, 10, 1.21, 33.6216412, 72.9556846, 580.31, 0.014, 314.3742, -2.367, 0, 1
 116394257, 0, 6, 237169200, 2220, 10, 1.21, 33.6216412, 72.9556846, 580.78, 0.012, 314.2231, -2.366, 0, 1
 116594177, 0, 6, 237169400, 2220, 10, 1.21, 33.6216412, 72.9556846, 581.25, 0.01, 313.6993, -2.366, 0, 1
 116794097, 0, 6, 237169600, 2220, 10, 1.21, 33.6216412, 72.9556846, 581.73, 0.008, 312.4472, -2.367, 0, 1
 116994017, 0, 6, 237169800, 2220, 10, 1.21, 33.6216412, 72.9556846, 582.2, 0.007, 310.1328, -2.404, 0, 1
 117193937, 0, 6, 237170000, 2220, 10, 1.21, 33.6216412, 72.9556846, 582.69, 0.006, 306.4878, -2.44, 0, 1
 117393857, 0, 6, 237170200, 2220, 10, 1.21, 33.6216412, 72.9556845, 583.18, 0.006, 301.9266, -2.427, 0, 1
 117593777, 0, 6, 237170400, 2220, 10, 1.21, 33.6216413, 72.9556844, 583.66, 0.005, 297.6095, -2.402, 0, 1
 117794530, 0, 6, 237170600, 2220, 10, 1.21, 33.6216413, 72.9556844, 584.14, 0.005, 292.8868, -2.378, 0, 1
 117994450, 0, 6, 237170800, 2220, 10, 1.21, 33.6216413, 72.9556844, 584.61, 0.004, 283.18, -2.362, 0, 1
 118194370, 0, 6, 237171000, 2220, 10, 1.21, 33.6216413, 72.9556844, 585.08, 0.002, 259.84, -2.352, 0, 1
 118394290, 0, 6, 237171200, 2220, 10, 1.21, 33.6216413, 72.9556844, 585.55, 0.001, 204.1456, -2.349, 0, 1
 118594210, 0, 6, 237171400, 2220, 10, 1.21, 33.6216413, 72.9556844, 586.02, 0.002, 161.7864, -2.351, 0, 1
 118794130, 0, 6, 237171600, 2220, 10, 1.21, 33.6216413, 72.9556844, 586.49, 0.003, 150.6689, -2.355, 0, 1
 118994050, 0, 6, 237171800, 2220, 10, 1.21, 33.6216413, 72.9556844, 586.97, 0.003, 144.4815, -2.36, 0, 1
 119193970, 0, 6, 237172000, 2220, 10, 1.21, 33.6216413, 72.9556844, 587.44, 0.005, 139.5171, -2.366, 0, 1
 119393890, 0, 6, 237172200, 2220, 10, 1.21, 33.6216413, 72.9556844, 587.91, 0.006, 137.1012, -2.37, 0, 1
 119593810, 0, 6, 237172400, 2220, 10, 1.21, 33.6216413, 72.9556844, 588.39, 0.006, 135.9852, -2.373, 0, 1
 119793730, 0, 6, 237172600, 2220, 10, 1.21, 33.6216413, 72.9556844, 588.86, 0.007, 135.3383, -2.375, 0, 1
 119994483, 0, 6, 237172800, 2220, 10, 1.21, 33.6216413, 72.9556844, 589.33, 0.008, 135.104, -2.377, 0, 1
 120194403, 0, 6, 237173000, 2220, 10, 1.21, 33.6216413, 72.9556844, 589.81, 0.008, 136.1728, -2.377, 0, 1
 120394323, 0, 6, 237173200, 2220, 10, 1.21, 33.6216413, 72.9556844, 590.29, 0.009000001, 139.3178, -2.378, 0, 1
 120594243, 0, 6, 237173400, 2220, 10, 1.21, 33.6216413, 72.9556844, 590.77, 0.009000001, 142.1222, -2.377, 0, 1
 120794163, 0, 6, 237173600, 2220, 10, 1.21, 33.6216413, 72.9556844, 591.24, 0.009000001, 141.8519, -2.376, 0, 1
 120994083, 0, 6, 237173800, 2220, 10, 1.21, 33.6216412, 72.9556844, 591.72, 0.009000001, 139.8227, -2.374, 0, 1
 121194003, 0, 6, 237174000, 2220, 10, 1.21, 33.6216412, 72.9556844, 592.19, 0.01, 137.6561, -2.373, 0, 1
 121393923, 0, 6, 237174200, 2220, 10, 1.21, 33.6216412, 72.9556845, 592.66, 0.01, 135.9501, -2.373, 0, 1
 121593843, 0, 6, 237174400, 2220, 10, 1.21, 33.6216412, 72.9556846, 593.14, 0.009000001, 134.8324, -2.372, 0, 1
 121793763, 0, 6, 237174600, 2220, 10, 1.21, 33.6216412, 72.9556846, 593.61, 0.009000001, 134.285, -2.371, 0, 1
 121994516, 0, 6, 237174800, 2220, 10, 1.21, 33.6216412, 72.9556846, 594.08, 0.008, 134.7057, -2.371, 0, 1
 122194436, 0, 6, 237175000, 2220, 10, 1.21, 33.6216412, 72.9556846, 594.56, 0.006, 135.5598, -2.37, 0, 1
 122394356, 0, 6, 237175200, 2220, 10, 1.21, 33.6216412, 72.9556846, 595.04, 0.005, 138.1907, -2.369, 0, 1
 122594276, 0, 6, 237175400, 2220, 10, 1.21, 33.6216412, 72.9556846, 595.51, 0.004, 148.6093, -2.37, 0, 1
 122794196, 0, 6, 237175600, 2220, 10, 1.21, 33.6216411, 72.9556846, 595.98, 0.003, 167.5918, -2.373, 0, 1
 122994116, 0, 6, 237175800, 2220, 10, 1.21, 33.6216411, 72.9556846, 596.45, 0.003, 186.5955, -2.376, 0, 1
 123194036, 0, 6, 237176000, 2220, 10, 1.21, 33.6216411, 72.9556846, 596.94, 0.004, 201.2419, -2.38, 0, 1
 123393956, 0, 6, 237176200, 2220, 10, 1.21, 33.6216411, 72.9556846, 597.41, 0.004, 214.067, -2.383, 0, 1
 123593876, 0, 6, 237176400, 2220, 10, 1.21, 33.6216411, 72.9556846, 597.89, 0.003, 226.3949, -2.385, 0, 1
 123793796, 0, 6, 237176600, 2220, 10, 1.21, 33.6216411, 72.9556846, 598.37, 0.003, 239.7303, -2.386, 0, 1
 123993716, 0, 6, 237176800, 2220, 10, 1.21, 33.6216411, 72.9556846, 598.85, 0.003, 254.8481, -2.386, 0, 1
 124194469, 0, 6, 237177000, 2220, 10, 1.21, 33.6216411, 72.9556846, 599.32, 0.003, 271.6818, -2.386, 0, 1
 124394389, 0, 6, 237177200, 2220, 10, 1.21, 33.6216411, 72.9556846, 599.8, 0.003, 286.1816, -2.386, 0, 1
 124594309, 0, 6, 237177400, 2220, 10, 1.21, 33.6216411, 72.9556846, 600.27, 0.003, 295.0867, -2.368, 0, 1
 124794229, 0, 6, 237177600, 2220, 10, 1.21, 33.6216411, 72.9556846, 600.74, 0.003, 300.5996, -2.314, 0, 1
 124994149, 0, 6, 237177800, 2220, 10, 1.21, 33.6216411, 72.9556846, 601.19, 0.003, 305.1962, -2.228, 0, 1
 125194069, 0, 6, 237178000, 2220, 10, 1.21, 33.6216411, 72.9556846, 601.63, 0.002, 311.595, -2.124, 0, 1
 125393989, 0, 6, 237178200, 2220, 10, 1.21, 33.6216411, 72.9556846, 602.05, 0.002, 318.9536, -2.013, 0, 1
 125593909, 0, 6, 237178400, 2220, 10, 1.21, 33.6216411, 72.9556846, 602.44, 0.002, 322.7582, -1.898, 0, 1
 125793829, 0, 6, 237178600, 2220, 10, 1.21, 33.6216411, 72.9556846, 602.81, 0.002, 326.3749, -1.784, 0, 1
 125993749, 0, 6, 237178800, 2220, 10, 1.21, 33.6216411, 72.9556846, 603.15, 0.002, 330.6651, -1.671, 0, 1
 126194502, 0, 6, 237179000, 2220, 10, 1.21, 33.6216411, 72.9556846, 603.47, 0.001, 326.9816, -1.561, 0, 1
 126394422, 0, 6, 237179200, 2220, 10, 1.21, 33.6216411, 72.9556846, 603.77, 0.001, 315.0311, -1.452, 0, 1
 126594342, 0, 6, 237179400, 2220, 10, 1.21, 33.6216411, 72.9556846, 604.05, 0.001, 305.5456, -1.346, 0, 1
 126794262, 0, 6, 237179600, 2220, 10, 1.21, 33.6216411, 72.9556846, 604.31, 0.001, 294.0161, -1.24, 0, 1
 126994182, 0, 6, 237179800, 2220, 10, 1.21, 33.6216411, 72.9556846, 604.55, 0.001, 289.6422, -1.137, 0, 1
 127194102, 0, 6, 237180000, 2220, 10, 1.21, 33.6216411, 72.9556846, 604.77, 0.001, 295.3424, -1.034, 0, 1
 127394022, 0, 6, 237180200, 2220, 10, 1.21, 33.6216411, 72.9556846, 604.97, 0.001, 299.892, -0.9300001, 0, 1
 127593942, 0, 6, 237180400, 2220, 10, 1.21, 33.6216411, 72.9556846, 605.14, 0.002, 303.1976, -0.825, 0, 1
 127793862, 0, 6, 237180600, 2220, 10, 1.21, 33.6216411, 72.9556846, 605.3, 0.002, 304.4586, -0.7180001, 0, 1
 127993782, 0, 6, 237180800, 2220, 10, 1.21, 33.6216411, 72.9556846, 605.43, 0.002, 300.3397, -0.608, 0, 1
 128193702, 0, 6, 237181000, 2220, 10, 1.21, 33.6216411, 72.9556846, 605.54, 0.002, 296.1534, -0.495, 0, 1
 128394455, 0, 6, 237181200, 2220, 10, 1.21, 33.6216411, 72.9556846, 605.63, 0.002, 295.6184, -0.376, 0, 1
 128594375, 0, 6, 237181400, 2220, 10, 1.21, 33.6216411, 72.9556846, 605.69, 0.002, 296.9415, -0.247, 0, 1
 128794295, 0, 6, 237181600, 2220, 10, 1.21, 33.6216411, 72.9556846, 605.73, 0.002, 305.981, -0.096, 0, 1
 128994215, 0, 6, 237181800, 2220, 10, 1.21, 33.6216411, 72.9556846, 605.73, 0.008, 357.1693, 0.027, 0, 1
 129194135, 0, 6, 237182000, 2220, 10, 1.21, 33.6216411, 72.9556846, 605.72, 0.04, 6.05905, 0.07, 0, 1
 129394055, 0, 6, 237182200, 2220, 10, 1.21, 33.6216412, 72.9556846, 605.7, 0.108, 7.18143, 0.048, 0, 1
 129593975, 0, 6, 237182400, 2220, 10, 1.21, 33.6216414, 72.9556846, 605.7, 0.212, 7.46023, -0.015, 0, 1
 129793895, 0, 6, 237182600, 2220, 10, 1.21, 33.6216419, 72.9556846, 605.72, 0.346, 7.61927, -0.105, 0, 1
 129993815, 0, 6, 237182800, 2220, 10, 1.21, 33.6216427, 72.9556847, 605.75, 0.507, 7.77973, -0.211, 0, 1
 130193735, 0, 6, 237183000, 2220, 10, 1.21, 33.6216438, 72.9556849, 605.8, 0.6950001, 7.97285, -0.327, 0, 1
 130394488, 0, 6, 237183200, 2220, 10, 1.21, 33.6216453, 72.9556851, 605.87, 0.909, 8.187429, -0.453, 0, 1
 130594408, 0, 6, 237183400, 2220, 10, 1.21, 33.6216471, 72.9556855, 605.98, 1.149, 8.40247, -0.588, 0, 1
 130794328, 0, 6, 237183600, 2220, 10, 1.21, 33.6216493, 72.9556858, 606.11, 1.417, 8.604899, -0.733, 0, 1
 130994248, 0, 6, 237183800, 2220, 10, 1.21, 33.6216521, 72.9556863, 606.28, 1.715, 8.78316, -0.891, 0, 1
 131194168, 0, 6, 237184000, 2220, 10, 1.21, 33.6216554, 72.955687, 606.47, 2.042, 8.93133, -1.063, 0, 1
 131394088, 0, 6, 237184200, 2220, 10, 1.21, 33.6216594, 72.9556877, 606.7, 2.386, 9.046599, -1.244, 0, 1
 131594008, 0, 6, 237184400, 2220, 10, 1.21, 33.6216639, 72.9556886, 606.97, 2.728, 9.123139, -1.427, 0, 1
 131793928, 0, 6, 237184600, 2220, 10, 1.21, 33.6216691, 72.9556896, 607.27, 3.047, 9.165689, -1.601, 0, 1
 131993848, 0, 6, 237184800, 2220, 10, 1.21, 33.6216747, 72.9556907, 607.61, 3.329, 9.18193, -1.759, 0, 1
 132193768, 0, 6, 237185000, 2220, 10, 1.21, 33.6216809, 72.9556919, 607.98, 3.575, 9.175079, -1.898, 0, 1
 132394521, 0, 6, 237185200, 2220, 10, 1.21, 33.6216874, 72.9556932, 608.37, 3.791, 9.142119, -2.019, 0, 1
 132594441, 0, 6, 237185400, 2220, 10, 1.21, 33.6216943, 72.9556945, 608.78, 3.98, 9.07712, -2.122, 0, 1
 132794361, 0, 6, 237185600, 2220, 10, 1.21, 33.6217015, 72.9556959, 609.22, 4.142, 8.985439, -2.207, 0, 1
 132994281, 0, 6, 237185800, 2220, 10, 1.21, 33.6217089, 72.9556973, 609.66, 4.28, 8.875259, -2.276, 0, 1
 133194201, 0, 6, 237186000, 2220, 10, 1.21, 33.6217166, 72.9556987, 610.12, 4.394, 8.75253, -2.329, 0, 1
 133394121, 0, 6, 237186200, 2220, 10, 1.21, 33.6217245, 72.9557002, 610.59, 4.483, 8.62863, -2.366, 0, 1
 133594041, 0, 6, 237186400, 2220, 10, 1.21, 33.6217326, 72.9557016, 611.07, 4.545, 8.5165, -2.388, 0, 1
 133793961, 0, 6, 237186600, 2220, 10, 1.21, 33.6217407, 72.955703, 611.55, 4.58, 8.42388, -2.394, 0, 1
 133993881, 0, 6, 237186800, 2220, 10, 1.21, 33.6217489, 72.9557045, 612.03, 4.599, 8.35435, -2.388, 0, 1
 134193801, 0, 6, 237187000, 2220, 10, 1.21, 33.621757, 72.9557059, 612.5, 4.619, 8.313129, -2.378, 0, 1
 134393721, 0, 6, 237187200, 2220, 10, 1.21, 33.6217653, 72.9557074, 612.98, 4.644, 8.298759, -2.37, 0, 1
 134594474, 0, 6, 237187400, 2220, 10, 1.21, 33.6217736, 72.9557088, 613.45, 4.671, 8.30132, -2.364, 0, 1
 134794394, 0, 6, 237187600, 2220, 10, 1.21, 33.6217819, 72.9557103, 613.92, 4.697, 8.312719, -2.359, 0, 1
 134994314, 0, 6, 237187800, 2220, 10, 1.21, 33.6217903, 72.9557118, 614.39, 4.72, 8.321179, -2.356, 0, 1
 135194234, 0, 6, 237188000, 2220, 10, 1.21, 33.6217987, 72.9557133, 614.86, 4.742, 8.32356, -2.355, 0, 1
 135394154, 0, 6, 237188200, 2220, 10, 1.21, 33.6218071, 72.9557147, 615.33, 4.762, 8.32392, -2.353, 0, 1
 135594074, 0, 6, 237188400, 2220, 10, 1.21, 33.6218156, 72.9557162, 615.8, 4.779, 8.32278, -2.353, 0, 1
 135793994, 0, 6, 237188600, 2220, 10, 1.21, 33.6218241, 72.9557177, 616.28, 4.794, 8.32685, -2.353, 0, 1
 135993914, 0, 6, 237188800, 2220, 10, 1.21, 33.6218326, 72.9557192, 616.75, 4.805, 8.34318, -2.353, 0, 1
 136193834, 0, 6, 237189000, 2220, 10, 1.21, 33.6218412, 72.9557207, 617.22, 4.811, 8.371449, -2.354, 0, 1
 136393754, 0, 6, 237189200, 2220, 10, 1.21, 33.6218498, 72.9557222, 617.69, 4.815, 8.40699, -2.354, 0, 1
 136594507, 0, 6, 237189400, 2220, 10, 1.21, 33.6218583, 72.9557238, 618.16, 4.816, 8.44593, -2.355, 0, 1
 136794427, 0, 6, 237189600, 2220, 10, 1.21, 33.6218669, 72.9557253, 618.63, 4.815, 8.48739, -2.356, 0, 1
 136994347, 0, 6, 237189800, 2220, 10, 1.21, 33.6218754, 72.9557269, 619.1, 4.812, 8.528689, -2.356, 0, 1
 137194267, 0, 6, 237190000, 2220, 10, 1.21, 33.621884, 72.9557284, 619.57, 4.807, 8.5638, -2.357, 0, 1
 137394187, 0, 6, 237190200, 2220, 10, 1.21, 33.6218925, 72.9557299, 620.05, 4.803, 8.5893, -2.358, 0, 1
 137594107, 0, 6, 237190400, 2220, 10, 1.21, 33.621901, 72.9557315, 620.52, 4.797, 8.60569, -2.359, 0, 1
 137794027, 0, 6, 237190600, 2220, 10, 1.21, 33.6219095, 72.955733, 620.99, 4.793, 8.61436, -2.36, 0, 1
 137993947, 0, 6, 237190800, 2220, 10, 1.21, 33.6219181, 72.9557346, 621.46, 4.789, 8.61886, -2.362, 0, 1
 138193867, 0, 6, 237191000, 2220, 10, 1.21, 33.6219265, 72.9557361, 621.93, 4.784, 8.62494, -2.363, 0, 1
 138393787, 0, 6, 237191200, 2220, 10, 1.21, 33.6219351, 72.9557376, 622.41, 4.779, 8.6328, -2.363, 0, 1
 138593707, 0, 6, 237191400, 2220, 10, 1.21, 33.6219436, 72.9557392, 622.88, 4.776, 8.638639, -2.366, 0, 1
 138794460, 0, 6, 237191600, 2220, 10, 1.21, 33.6219521, 72.9557408, 623.36, 4.773, 8.641419, -2.368, 0, 1
 138994380, 0, 6, 237191800, 2220, 10, 1.21, 33.6219605, 72.9557423, 623.83, 4.769, 8.64046, -2.371, 0, 1
 139194300, 0, 6, 237192000, 2220, 10, 1.21, 33.621969, 72.9557438, 624.3, 4.764, 8.63894, -2.373, 0, 1
 139394220, 0, 6, 237192200, 2220, 10, 1.21, 33.6219775, 72.9557454, 624.78, 4.76, 8.64057, -2.375, 0, 1
 139594140, 0, 6, 237192400, 2220, 10, 1.21, 33.6219859, 72.955747, 625.25, 4.758, 8.6412, -2.377, 0, 1
 139794060, 0, 6, 237192600, 2220, 10, 1.21, 33.6219944, 72.9557485, 625.73, 4.757, 8.6367, -2.379, 0, 1
 139993980, 0, 6, 237192800, 2220, 10, 1.21, 33.6220028, 72.95575, 626.2, 4.757, 8.62702, -2.38, 0, 1
 140193900, 0, 6, 237193000, 2220, 10, 1.21, 33.6220112, 72.9557515, 626.68, 4.756, 8.61566, -2.381, 0, 1
 140393820, 0, 6, 237193200, 2220, 10, 1.21, 33.6220197, 72.9557531, 627.16, 4.755, 8.609759, -2.381, 0, 1
 140593740, 0, 6, 237193400, 2220, 10, 1.21, 33.6220282, 72.9557547, 627.64, 4.754, 8.60902, -2.38, 0, 1
 140794493, 0, 6, 237193600, 2220, 10, 1.21, 33.6220366, 72.9557562, 628.11, 4.755, 8.6057, -2.38, 0, 1
 140994413, 0, 6, 237193800, 2220, 10, 1.21, 33.6220451, 72.9557577, 628.58, 4.756, 8.59555, -2.379, 0, 1
 141194333, 0, 6, 237194000, 2220, 10, 1.21, 33.6220535, 72.9557593, 629.06, 4.756, 8.57796, -2.378, 0, 1
 141394253, 0, 6, 237194200, 2220, 10, 1.21, 33.622062, 72.9557608, 629.54, 4.759, 8.555699, -2.377, 0, 1
