Time,XKTV_C,XKTV_TVS,XKTV_TVD
 131671477, 1, 0.0001842082, 0.0001861663
 131828914, 0, 0.0001598697, 0.0001617634
 132173776, 1, 0.0001399961, 0.0001417731
 132341209, 0, 0.0001292176, 0.0001309509
 132679407, 1, 0.0001129327, 0.0001145209
 132851838, 0, 0.0001085859, 0.000110126
 133181706, 1, 0.0001038607, 0.0001052915
 133364133, 0, 0.0001009703, 0.0001023174
 133686504, 1, 9.384175E-05, 9.495729E-05
 133873929, 0, 9.283741E-05, 9.388466E-05
 134196300, 1, 9.380377E-05, 9.492192E-05
 134386224, 0, 9.475965E-05, 9.591716E-05
 134704430, 1, 9.274905E-05, 9.389193E-05
 134894354, 0, 9.318502E-05, 9.433358E-05
 135216725, 1, 9.10318E-05, 9.21617E-05
 135406649, 0, 9.367226E-05, 9.483939E-05
 135719024, 1, 9.104831E-05, 9.217943E-05
 135918944, 0, 9.111915E-05, 9.224001E-05
 136221323, 1, 8.81153E-05, 8.918296E-05
 136431239, 0, 8.846111E-05, 8.952933E-05
 136726954, 1, 8.791057E-05, 8.896294E-05
 136941868, 0, 8.832007E-05, 8.93683E-05
 137229253, 1, 8.594894E-05, 8.696621E-05
 137454163, 0, 8.663603E-05, 8.765947E-05
 137741548, 1, 8.656141E-05, 8.758752E-05
 137963959, 0, 8.754362E-05, 8.858159E-05
 138243847, 1, 8.525051E-05, 8.624344E-05
 138476254, 0, 8.661357E-05, 8.762922E-05
 138751977, 1, 8.65613E-05, 8.757533E-05
 138984384, 0, 8.768738E-05, 8.870287E-05
 139264272, 1, 8.601708E-05, 8.700532E-05
 139496679, 0, 8.753832E-05, 8.854769E-05
 139766571, 1, 8.760073E-05, 8.861251E-05
 140008974, 0, 8.758761E-05, 8.859226E-05
 140271369, 1, 8.725033E-05, 8.82335E-05
 140521269, 0, 8.90473E-05, 9.005708E-05
 140774501, 1, 8.912074E-05, 9.013804E-05
 141031898, 0, 8.895084E-05, 8.994622E-05
 141286796, 1, 8.900673E-05, 9.000967E-05
 141544193, 0, 9.104863E-05, 9.208803E-05
 141789095, 1, 9.101161E-05, 9.205763E-05
 142056488, 0, 9.103077E-05, 9.206848E-05
 142291394, 1, 9.049396E-05, 9.151639E-05
 142566284, 0, 9.211303E-05, 9.314677E-05
 142794526, 1, 9.157257E-05, 9.259503E-05
 143074414, 0, 9.118145E-05, 9.217789E-05
 143299324, 1, 9.05673E-05, 9.155128E-05
 143586709, 0, 9.214746E-05, 9.31399E-05
 143801623, 1, 9.144216E-05, 9.241917E-05
 144099004, 0, 9.134074E-05, 9.231095E-05
 144313918, 1, 9.048733E-05, 9.144186E-05
 144611299, 0, 9.042942E-05, 9.137696E-05
 144816217, 1, 8.961614E-05, 9.055481E-05
 145121928, 0, 9.143716E-05, 9.23923E-05
 145321848, 1, 9.057201E-05, 9.151772E-05
 145634223, 0, 9.069275E-05, 9.163775E-05
 145824147, 1, 8.967552E-05, 9.06073E-05
 146146518, 0, 9.188648E-05, 9.285032E-05
 146326446, 1, 9.067197E-05, 9.161767E-05
 146656314, 0, 9.083752E-05, 9.178255E-05
 146831244, 1, 9.003593E-05, 9.097985E-05
 147164444, 0, 9.216701E-05, 9.314046E-05
 147334376, 1, 9.096097E-05, 9.191799E-05
 147676739, 0, 9.104892E-05, 9.200033E-05
 147846671, 1, 8.978485E-05, 9.071776E-05
 148189034, 0, 9.187638E-05, 9.283343E-05
 148348970, 1, 9.048117E-05, 9.141794E-05
 148701329, 0, 9.0578E-05, 9.150615E-05
 148851269, 1, 8.91707E-05, 9.008152E-05
 149211958, 0, 8.90938E-05, 8.998533E-05
 149356900, 1, 8.769296E-05, 8.850975E-05
 149724253, 0, 8.101576E-05, 8.15168E-05
 149859199, 1, 7.721446E-05, 7.760169E-05
 150236548, 0, 7.238827E-05, 7.253371E-05
 150363997, 1, 7.073946E-05, 7.079856E-05
 150746344, 0, 7.155466E-05, 7.16572E-05
 150873793, 1, 7.309493E-05, 7.335375E-05
 151256973, 0, 9.227095E-05, 9.358501E-05
 151381923, 1, 0.0001024774, 0.0001043371
 151766769, 0, 0.0001236211, 0.0001271799
 151894218, 1, 0.0001217781, 0.0001256877
 152279064, 0, 0.0001174869, 0.0001221525
 152396517, 1, 0.0001182273, 0.0001229392
 152791359, 0, 0.0001034478, 0.0001079695
 152898816, 1, 9.535784E-05, 9.971057E-05
 153304487, 0, 8.143704E-05, 8.583064E-05
 153404447, 1, 8.050069E-05, 8.4962E-05
 153814283, 0, 6.797284E-05, 7.236131E-05
 153906746, 1, 6.792362E-05, 7.244622E-05
 154326578, 0, 6.210483E-05, 6.656363E-05
 154419041, 1, 5.801119E-05, 6.214456E-05
 154836374, 0, 5.360627E-05, 5.745297E-05
 154921340, 1, 5.37395E-05, 5.764816E-05
 155347003, 0, 5.155255E-05, 5.530438E-05
 155429470, 1, 4.928906E-05, 5.276571E-05
 155856799, 0, 4.832336E-05, 5.164422E-05
 155941765, 1, 4.865454E-05, 5.203034E-05
 156369094, 0, 4.785251E-05, 5.124261E-05
 156444064, 1, 4.632006E-05, 4.955447E-05
 156881389, 0, 4.522175E-05, 4.832402E-05
 156946363, 1, 4.531171E-05, 4.84299E-05
 157382022, 0, 4.641549E-05, 4.964388E-05
 157451994, 1, 4.538457E-05, 4.851029E-05
 157891818, 0, 4.696716E-05, 5.020945E-05
 157964289, 1, 4.722214E-05, 5.049787E-05
 158404113, 0, 4.914281E-05, 5.259608E-05
 158466588, 1, 4.814667E-05, 5.150173E-05
 158913909, 0, 5.042258E-05, 5.40253E-05
 158968887, 1, 5.041334E-05, 5.402972E-05
 159426204, 0, 5.192922E-05, 5.566369E-05
 159479516, 1, 5.195872E-05, 5.570771E-05
 159934334, 0, 5.451541E-05, 5.845045E-05
 159989312, 1, 5.451335E-05, 5.845823E-05
 160446629, 0, 5.603896E-05, 6.002077E-05
 160491611, 1, 5.606197E-05, 6.005121E-05
 160958924, 0, 5.882495E-05, 6.30314E-05
 161003906, 1, 5.873936E-05, 6.294264E-05
 161471219, 0, 6.026357E-05, 6.451862E-05
 161506205, 1, 6.008845E-05, 6.4334E-05
 161981848, 0, 6.277287E-05, 6.72084E-05
 162011836, 1, 6.123712E-05, 6.547914E-05
 162494143, 0, 6.40811E-05, 6.853542E-05
 162514135, 1, 6.3814E-05, 6.825384E-05
 163003939, 0, 6.652615E-05, 7.115577E-05
 163016434, 1, 6.462456E-05, 6.902133E-05
 163516234, 0, 6.692202E-05, 7.145762E-05
 163518733, 1, 6.654664E-05, 7.105889E-05
 164024364, 0, 6.684812E-05, 7.124E-05
 164024364, 1, 6.634515E-05, 7.069957E-05
 164536659, 0, 6.862479E-05, 7.312356E-05
 164536659, 1, 6.809581E-05, 7.255529E-05
 165038958, 1, 6.786149E-05, 7.217881E-05
 165048954, 0, 6.836942E-05, 7.273491E-05
 165541257, 1, 6.931157E-05, 7.370651E-05
 165561249, 0, 6.995449E-05, 7.441237E-05
 166046888, 1, 6.885491E-05, 7.312133E-05
 166071878, 0, 6.969897E-05, 7.403647E-05
 166549187, 1, 7.034409E-05, 7.471202E-05
 166584173, 0, 7.131674E-05, 7.576896E-05
 167051486, 1, 7.013291E-05, 7.439821E-05
 167093969, 0, 7.116717E-05, 7.552266E-05
 167563781, 1, 7.170024E-05, 7.607891E-05
 167606264, 0, 7.280431E-05, 7.727961E-05
 168071911, 1, 7.151972E-05, 7.580156E-05
 168114394, 0, 7.246427E-05, 7.682157E-05
 168584206, 1, 7.300558E-05, 7.739474E-05
 168626689, 0, 7.22358E-05, 7.649314E-05
 169086505, 1, 7.254535E-05, 7.681234E-05
 169138984, 0, 7.362926E-05, 7.79865E-05
 169588804, 1, 7.361567E-05, 7.79402E-05
 169651279, 0, 7.300332E-05, 7.722724E-05
 170094435, 1, 7.313784E-05, 7.733035E-05
 170161908, 0, 7.42222E-05, 7.851651E-05
 170596734, 1, 7.441388E-05, 7.868463E-05
 170674203, 0, 7.400489E-05, 7.819503E-05
 171109029, 1, 7.428149E-05, 7.846053E-05
 171186498, 0, 7.550693E-05, 7.98011E-05
 171611328, 1, 7.38154E-05, 7.786747E-05
 171696294, 0, 7.517323E-05, 7.935547E-05
 172119458, 1, 7.521616E-05, 7.93608E-05
 172204424, 0, 7.657086E-05, 8.084485E-05
 172631753, 1, 5.805242E-05, 6.030525E-05
 172716719, 0, 5.220204E-05, 5.347151E-05
 173134052, 1, 7.674983E-05, 8.088077E-05
 173229014, 0, 8.518948E-05, 9.027462E-05
 173636351, 1, 7.852211E-05, 8.275251E-05
 173741309, 0, 8.702124E-05, 9.237753E-05
 174141982, 1, 7.82343E-05, 8.241698E-05
 174251938, 0, 8.813737E-05, 9.364296E-05
 174649279, 1, 7.73728E-05, 8.144163E-05
 174764233, 0, 9.309195E-05, 9.919565E-05
 175156576, 1, 7.911533E-05, 8.334601E-05
 175276528, 0, 9.843546E-05, 0.0001051883
 175658875, 1, 7.914369E-05, 8.330326E-05
 175786324, 0, 0.0001038436, 0.0001112287
 176167005, 1, 8.017552E-05, 8.438629E-05
 176294454, 0, 0.0001084878, 0.0001163313
 176679300, 1, 8.0053E-05, 8.41641E-05
 176806749, 0, 0.000114374, 0.0001229361
 177181599, 1, 8.127469E-05, 8.547225E-05
 177319044, 0, 0.0001197981, 0.0001289788
 177691395, 1, 8.089849E-05, 8.498814E-05
 177831339, 0, 0.0001253708, 0.0001351989
 178197026, 1, 8.209659E-05, 8.627716E-05
 178341968, 0, 0.0001305945, 0.0001409441
 178701824, 1, 8.113491E-05, 8.515389E-05
 178854263, 0, 0.0001357407, 0.0001466908
 179204123, 1, 8.250148E-05, 8.662629E-05
 179366558, 0, 0.0001416415, 0.0001532992
 179706422, 1, 8.245315E-05, 8.650292E-05
 179876354, 0, 0.0001475699, 0.0001599548
 180208721, 1, 8.258674E-05, 8.657853E-05
 180386983, 0, 0.000153574, 0.0001667034
 180714352, 1, 8.328941E-05, 8.734045E-05
 180896779, 0, 0.000159213, 0.0001729408
 181219983, 1, 8.303985E-05, 8.699911E-05
 181407408, 0, 0.0001640476, 0.0001779695
 181722282, 1, 8.415886E-05, 8.820944E-05
 181909707, 0, 0.0001708614, 0.0001859125
 182234577, 1, 8.388251E-05, 8.783963E-05
 182412006, 0, 0.0001768378, 0.0001926122
 182736876, 1, 8.534495E-05, 8.942593E-05
 182924301, 0, 0.0001828471, 0.0001993794
 183237509, 1, 8.510842E-05, 8.910396E-05
 183432431, 0, 0.0001887038, 0.0002058516
 183744806, 1, 8.565363E-05, 8.970928E-05
 183944726, 0, 0.0001943864, 0.0002120553
 184247105, 1, 8.398425E-05, 8.784097E-05
 184447025, 0, 0.0001977025, 0.00021447
 184749404, 1, 7.608272E-05, 7.931727E-05
 184949324, 0, 0.0001987277, 0.0002122345
 185261699, 1, 6.500312E-05, 6.72806E-05
 185454955, 0, 0.000198254, 0.0002075308
 185767330, 1, 5.423708E-05, 5.555224E-05
 185957254, 0, 0.0002018794, 0.0002064626
 186269629, 1, 4.346812E-05, 4.387688E-05
 186467050, 0, 0.0002109621, 0.0002118256
 186771928, 1, 3.947458E-05, 3.950122E-05
 186971848, 0, 0.0002250898, 0.0002254671
 187274227, 1, 3.923233E-05, 3.944453E-05
 187479978, 0, 0.0002401717, 0.0002426456
 187779858, 1, 4.237241E-05, 4.306344E-05
 187992273, 0, 0.0002570983, 0.0002641058
 188282157, 1, 6.253343E-05, 6.721354E-05
 188494572, 0, 0.0002952035, 0.0003244765
 188794452, 1, 4.830191E-05, 4.844408E-05
 188996871, 0, 0.0002407778, 0.0002590373
 189296751, 1, 9.334894E-05, 9.907224E-05
 189505001, 0, 0.0002395694, 0.0002634812
 189802382, 1, 9.076978E-05, 9.635602E-05
 190007300, 0, 0.000229412, 0.0002521741
 190304681, 1, 8.81406E-05, 9.481157E-05
 190517096, 0, 0.000224039, 0.0002462003
 190806980, 1, 5.859233E-05, 5.930565E-05
 191019395, 0, 0.0002988494, 0.0003173866
 191311778, 1, 7.752455E-05, 8.402975E-05
 191527525, 0, 0.0003331763, 0.0003731165
 191812411, 1, 8.105192E-05, 8.808257E-05
 192037321, 0, 0.0003327595, 0.0003725189
 192324706, 1, 8.401001E-05, 9.120917E-05
 192549616, 0, 0.0002923057, 0.0003120901
 192837001, 1, 9.246505E-05, 9.707761E-05
 193059412, 0, 0.0002230538, 0.0002437006
 193346797, 1, 0.0001023281, 0.0001115955
 193572540, 0, 0.0002252876, 0.0002474965
 193847430, 1, 9.879681E-05, 0.0001054072
 194084835, 0, 0.0002572993, 0.0002760771
 194359725, 1, 9.804503E-05, 0.0001051613
 194597130, 0, 0.000353483, 0.0003952851
 194872020, 1, 0.0001067966, 0.0001183079
 195106926, 0, 0.0003573524, 0.0004007271
 195381816, 1, 0.0001044302, 0.0001131661
 195619221, 0, 0.0002778432, 0.0002820042
 195882449, 1, 0.0001092289, 0.0001157146
 196132349, 0, 0.0002339669, 0.0002566146
 196394744, 1, 0.0001219814, 0.0001337464
 196644644, 0, 0.0002352244, 0.0002582159
 196907039, 1, 0.000124338, 0.0001349531
 197156939, 0, 0.0003068138, 0.0003183756
 197419334, 1, 0.0001323513, 0.0001457656
 197669234, 0, 0.0003852249, 0.0004331608
 197932462, 1, 0.0001395331, 0.0001557721
 198182362, 0, 0.0003872572, 0.0004352596
 198444757, 1, 0.0001439344, 0.0001601205
 198694657, 0, 0.0003852263, 0.0004293963
 198957052, 1, 0.0001459088, 0.0001565727
 199204453, 0, 0.0002601229, 0.000283068
 199466848, 1, 0.0001491947, 0.0001648903
 199716748, 0, 0.0002552833, 0.0002824322
 199967481, 1, 0.0001533688, 0.0001706126
 200217381, 0, 0.0002586688, 0.0002860683
 200479776, 1, 0.000156852, 0.000174434
 200729676, 0, 0.0002628871, 0.0002907155
 200992071, 1, 0.0001600946, 0.0001626187
 201241971, 0, 0.0004236748, 0.0004646163
 201501867, 1, 0.0001840203, 0.0002057595
 201751767, 0, 0.0004397529, 0.0004916676
 202002500, 1, 0.0001896337, 0.0002120612
 202252400, 0, 0.0004430822, 0.0004945969
 202514795, 1, 0.000195639, 0.0002185472
 202764695, 0, 0.0004462387, 0.0004977551
 203027090, 1, 0.0002017711, 0.0002254866
 203276990, 0, 0.0004463335, 0.0004961152
 203536886, 1, 0.0002053004, 0.0002243747
 203786786, 0, 0.0003480974, 0.0003862689
 204037519, 1, 0.0001968524, 0.0002175526
 204287419, 0, 0.0002911213, 0.0003218159
 204549814, 1, 0.000199225, 0.0002197197
 204799714, 0, 0.0003285504, 0.0003453857
 205062109, 1, 0.001654018, 0.001682964
 205312009, 0, 0.0004201782, 0.0004470133
 205574404, 1, 0.002847854, 0.003035101
 205824304, 0, 0.0003728941, 0.0004240659
 206075037, 1, 0.002837609, 0.003038279
 206337432, 0, 0.0003598574, 0.000403692
 206587332, 1, 0.002792614, 0.003020902
 206849727, 0, 0.0003426811, 0.0003884573
 207099627, 1, 0.002744397, 0.003036012
 207362022, 0, 0.0003232544, 0.0003674359
 207609423, 1, 0.002707729, 0.003000743
 207871818, 0, 0.0003084222, 0.0003492141
 208121718, 1, 0.002689219, 0.002980932
 208372451, 0, 0.0002983645, 0.0003366343
 208622351, 1, 0.002653953, 0.002916154
 208884746, 0, 0.0002914257, 0.0003267847
 209134646, 1, 0.002618833, 0.002864708
 209397041, 0, 0.0002854283, 0.0003197884
 209644442, 1, 0.002569104, 0.002828234
 209906837, 0, 0.0002794956, 0.0003135706
 210156737, 1, 0.002542166, 0.002810406
 210407470, 0, 0.0002743012, 0.0003075416
 210657370, 1, 0.002502835, 0.002762541
 210919765, 0, 0.0002710636, 0.00030342
 211169665, 1, 0.00158538, 0.001649185
 211432060, 0, 0.000483014, 0.0005110755
 211679461, 1, 0.00178387, 0.001935768
 211941856, 0, 0.0004868804, 0.000506782
 212191756, 1, 0.001746021, 0.001964123
 212442489, 0, 0.0004881236, 0.0005287196
 212692389, 1, 0.001746039, 0.001947582
 212954784, 0, 0.0004927842, 0.000553804
 213204684, 1, 0.00174535, 0.001906307
 213467079, 0, 0.0004784808, 0.000535626
 213716979, 1, 0.001655556, 0.001829921
 213979374, 0, 0.0003632279, 0.0004005559
 214229274, 1, 0.001800826, 0.002044003
 214480007, 0, 0.0003215495, 0.0003616879
 214742402, 1, 0.001786961, 0.002050316
 214992302, 0, 0.0003866, 0.0004299488
 215254697, 1, 0.00167728, 0.001901159
 215504597, 0, 0.0004838974, 0.0005264492
 215766992, 1, 0.001676473, 0.001883024
 216014393, 0, 0.000493974, 0.0005512485
 216276788, 1, 0.001685751, 0.001891676
 216515026, 0, 0.0004306671, 0.0004740951
 216777421, 1, 0.001749431, 0.001986102
 217027321, 0, 0.0003999227, 0.0004444958
 217289716, 1, 0.001743505, 0.001997588
 217539616, 0, 0.0004242957, 0.0004418096
 217802011, 1, 0.001425392, 0.001449718
 218049412, 0, 0.0004930739, 0.0005106406
 218311807, 1, 0.001737571, 0.001837609
 218562540, 0, 0.0005251047, 0.0005599838
 218812440, 1, 0.001902487, 0.002085198
 219074835, 0, 0.0005726464, 0.000609479
 219324735, 1, 0.001848843, 0.002036432
 219587130, 0, 0.000542888, 0.0005785943
 219837030, 1, 0.001670985, 0.001732125
 220096926, 0, 0.0003915794, 0.0004411532
 220346826, 1, 0.001797213, 0.002069683
 220609221, 0, 0.0004245146, 0.000482172
 220847459, 1, 0.00178965, 0.002059899
 221122349, 0, 0.000524369, 0.0005361061
 221359754, 1, 0.001782166, 0.001927535
 221634644, 0, 0.0006001561, 0.0006403832
 221872049, 1, 0.001629853, 0.001812313
 222146939, 0, 0.0005185734, 0.0005521176
 222384344, 1, 0.001681768, 0.001878678
 222659234, 0, 0.0003681534, 0.000400702
 222897472, 1, 0.001865423, 0.002027323
 223172362, 0, 0.00035403, 0.000385763
 223409767, 1, 0.001787189, 0.001938903
 223684657, 0, 0.0003673264, 0.0003989708
 223922062, 1, 0.001766347, 0.001917204
 224194453, 0, 0.0003778938, 0.0004108076
 224431858, 1, 0.001760936, 0.001912987
 224706748, 0, 0.0003879325, 0.0004233081
 224932491, 1, 0.001686736, 0.001838105
 225207381, 0, 0.0004010292, 0.0004404366
 225444786, 1, 0.001619689, 0.001778662
 225719676, 0, 0.0004126603, 0.0004548073
 225957081, 1, 0.001564904, 0.001726977
 226231971, 0, 0.0004226124, 0.0004663991
 226466877, 1, 0.001509389, 0.001673239
 226741767, 0, 0.0004340084, 0.000480012
 226967510, 1, 0.001485945, 0.001653332
 227242400, 0, 0.0004451923, 0.0004940368
 227479805, 1, 0.001471628, 0.001642439
 227754695, 0, 0.000456313, 0.0005080537
 227992100, 1, 0.00146193, 0.001635698
 228266990, 0, 0.0004651002, 0.0005190126
 228501896, 1, 0.00146441, 0.001641386
 228776786, 0, 0.0004749396, 0.0005304231
 229002529, 1, 0.00146783, 0.001647579
 229277419, 0, 0.0004837298, 0.0005403167
 229514824, 1, 0.00147885, 0.001661323
 229789714, 0, 0.0004923659, 0.0005499754
 230027119, 1, 0.001491176, 0.001675977
 230302009, 0, 0.000500523, 0.0005591022
 230539414, 1, 0.001504184, 0.00169181
 230814304, 0, 0.0005053857, 0.0005650365
 231052542, 1, 0.001518701, 0.001708745
 231327432, 0, 0.0005132242, 0.0005735931
 231564837, 1, 0.001534513, 0.00172723
 231839727, 0, 0.000521108, 0.000582226
 232077132, 1, 0.001551487, 0.001746733
 232352022, 0, 0.0005289512, 0.0005909105
 232586928, 1, 0.001570199, 0.001768093
 232861818, 0, 0.0005346299, 0.0005972743
 233099223, 1, 0.001588155, 0.001789098
 233362451, 0, 0.0005422058, 0.0006057388
 233612351, 1, 0.001666536, 0.001784657
 233874746, 0, 0.0007970618, 0.0008570682
 234124646, 1, 0.001533633, 0.001716678
 234387041, 0, 0.0008412201, 0.0009332997
 234634442, 1, 0.001538141, 0.001720502
 234896837, 0, 0.000846302, 0.000939374
 235146737, 1, 0.001564006, 0.001743718
 235397470, 0, 0.0008532126, 0.0009462942
 235647370, 1, 0.001588691, 0.001767083
 235909765, 0, 0.0008598721, 0.0009539356
 236159665, 1, 0.001650864, 0.001823583
 236422060, 0, 0.001068558, 0.001195185
 236669461, 1, 0.001677537, 0.001998681
 236931856, 0, 0.001001029, 0.001125812
 237181756, 1, 0.001689238, 0.002038501
 237432489, 0, 0.001074984, 0.001212952
 237682389, 1, 0.001695996, 0.001941882
 237944784, 0, 0.0009642805, 0.001037861
 238194684, 1, 0.001726828, 0.001873099
 238457079, 0, 0.0009251486, 0.00101063
 238706979, 1, 0.001759074, 0.001945369
 238969374, 0, 0.001064558, 0.001141534
 239219274, 1, 0.001880537, 0.002074998
 239470007, 0, 0.0009280302, 0.0009589584
 239732402, 1, 0.001978457, 0.002121006
 239982302, 0, 0.0006874317, 0.0007053523
 240244697, 1, 0.001987254, 0.002053871
 240494597, 0, 0.0006269359, 0.000678556
 240756992, 1, 0.001921748, 0.00201579
 241004393, 0, 0.0007124794, 0.0008251033
 241266788, 1, 0.001902789, 0.002037991
 241505026, 0, 0.0006967088, 0.0008163992
 241767421, 1, 0.001927813, 0.002072624
 242017321, 0, 0.0006679192, 0.0006971262
 242279716, 1, 0.002059089, 0.002330931
 242529616, 0, 0.001041204, 0.001161033
 242792011, 1, 0.002006754, 0.002394965
 243039412, 0, 0.001050318, 0.001167857
 243301807, 1, 0.002026306, 0.00242608
 243552540, 0, 0.001050137, 0.001153703
 243802440, 1, 0.002147567, 0.002202683
 244064835, 0, 0.0008773699, 0.001032251
 244314735, 1, 0.00193113, 0.00221367
 244577130, 0, 0.000912423, 0.001080692
 244827030, 1, 0.001962281, 0.002257169
