Time,RATE_RDes,RATE_R,RATE_ROut,RATE_PDes,RATE_P,RATE_POut,RATE_YDes,RATE_Y,RATE_YOut,RATE_ADes,RATE_A,RATE_AOut
 1215557749, -0.07882779, 0.009195906, -0.00019984, -0.1624947, 0.006427669, -0.0003997378, 2.25189E-05, -0.02207441, 3.664281E-05, 0.04310608, 0.04310608, 0
 1215657709, -0.08004638, 0.01113978, -0.0002168212, -0.1619048, 0.006668283, -0.0003990543, 1.484072E-05, -0.0242292, 3.506007E-05, -0.02269745, -0.02269745, 0
 1215757669, -0.08131929, 0.009199943, -0.0002208972, -0.1612763, 0.005243791, -0.0003913899, 3.789594E-05, -0.01694591, 3.316549E-05, -0.01964569, -0.01964569, 0
 1215857629, -0.08189841, 0.007146841, -0.0002147889, -0.1609861, 0.004500065, -0.0003874907, 4.55811E-05, -0.02354318, 3.449791E-05, 0.0005722046, 0.0005722046, 0
 1215957589, -0.0829934, 0.00895881, -0.0002140965, -0.1604303, 0.004960937, -0.0003913409, 2.25343E-05, -0.02255039, 3.451488E-05, 0.06055832, 0.06055832, 0
 1216057549, -0.0832039, 0.006025902, -0.0002255284, -0.1603223, 0.0008324126, -0.0003652544, 3.789827E-05, -0.02364855, 3.530336E-05, -0.03633499, -0.03633499, 0
 1216157509, -0.08342677, 0.007542754, -0.0002236335, -0.1602077, 0.002959508, -0.0003779292, 3.789393E-05, -0.01864748, 3.53715E-05, 0.001239777, 0.001239777, 0
 1216257469, -0.08390559, 0.006857459, -0.0002054131, -0.1599599, 0.005401367, -0.0003869399, 3.020896E-05, -0.02569935, 3.500212E-05, 0.03519058, 0.03519058, 0
 1216357429, -0.08425135, 0.00926762, -0.0002216134, -0.1597799, 0.00605115, -0.0004070271, 2.252361E-05, -0.02080452, 3.183283E-05, 0.06065369, 0.06065369, 0
 1216458222, -0.09417587, 0.007076818, -0.0002334372, -0.1783049, 0.007820269, -0.0004488397, 7.15052E-06, -0.02327, 3.521064E-05, -0.04835129, -0.04835129, 0
 1216558182, -0.09492482, 0.005621784, -0.0002128134, -0.1779108, 0.006786788, -0.0004256227, 3.020482E-05, -0.02234952, 3.411856E-05, 0.1291275, 0.1291275, 0
 1216658142, -0.09601533, 0.008901765, -0.0002586295, -0.1773297, 0.003398157, -0.0004128058, 3.021238E-05, -0.02257897, 3.293034E-05, -0.03614426, -0.03614426, 0
 1216758102, -0.09667316, 0.008488461, -0.0002489487, -0.1769749, 0.002354792, -0.000410761, 3.021443E-05, -0.0227638, 3.481609E-05, -0.02222061, -0.02222061, 0
 1216858062, -0.0979589, 0.01239399, -0.0002695612, -0.1762723, 0.007627891, -0.0004354415, 3.790476E-05, -0.02109258, 3.324894E-05, -0.06456375, -0.06456375, 0
 1216958022, -0.09838077, 0.008569143, -0.0002578272, -0.176039, 0.008457365, -0.0004313572, 3.021697E-05, -0.02273606, 3.174984E-05, 0.1278877, 0.1278877, 0
 1217057982, -0.09879398, 0.0108374, -0.0002597996, -0.1758093, 0.004839994, -0.0004145775, 3.021561E-05, -0.01843367, 3.067729E-05, -0.007915497, -0.007915497, 0
 1217157942, -0.09867347, 0.007923915, -0.0002516509, -0.1758764, 0.007184937, -0.0004433647, 5.325865E-05, -0.02035703, 3.189104E-05, -0.06341934, -0.06341934, 0
 1217257902, -0.1077619, 0.006468246, -0.0002774623, -0.1925614, 0.00917696, -0.0005120279, 3.788474E-05, -0.01897887, 3.134076E-05, -0.04920959, -0.04920959, 0
 1217357862, -0.1083569, 0.007566064, -0.0002595548, -0.1922296, 0.007358561, -0.0004676723, 6.093744E-05, -0.0181802, 3.015811E-05, -0.1013756, -0.1013756, 0
 1217457822, -0.1075295, 0.004324265, -0.0002711563, -0.1926903, 0.008598277, -0.0004675682, 4.555475E-05, -0.02201008, 2.981786E-05, 0.1390457, 0.1390457, 0
 1217557782, -0.1078991, 0.01054081, -0.0002804888, -0.1924851, 0.00488561, -0.000460641, 2.250131E-05, -0.01711296, 3.078461E-05, -0.00705719, -0.00705719, 0
 1217657742, -0.1083163, 0.005709232, -0.0002671962, -0.1922523, 0.007098544, -0.0004627033, 3.018291E-05, -0.02217772, 3.043243E-05, -0.02307892, -0.02307892, 0
 1217757702, -0.1090509, 0.009827407, -0.000287137, -0.1918395, 0.008345278, -0.0004796221, 5.323797E-05, -0.0204345, 3.177857E-05, 0.03433228, 0.03433228, 0
 1217857662, -0.1091947, 0.006166955, -0.0002674625, -0.1917582, 0.006956306, -0.0004540914, 6.091791E-05, -0.02025108, 3.141208E-05, 0.1029015, 0.1029015, 0
 1217957622, -0.1099709, 0.01111514, -0.000292519, -0.1913172, 0.009405198, -0.0004789018, 5.323489E-05, -0.01565323, 3.144954E-05, 0.06465912, 0.06465912, 0
 1218057582, -0.119594, 0.01010628, -0.0003082021, -0.2059384, 0.01042226, -0.0005182885, 6.092245E-05, -0.02197415, 2.745964E-05, 0.1034737, 0.1034737, 0
 1218157542, -0.1204257, 0.01320563, -0.0003363858, -0.205456, 0.003766944, -0.0004820279, 3.019146E-05, -0.01925734, 2.996784E-05, -0.02164841, -0.02164841, 0
 1218257502, -0.1206971, 0.009439175, -0.0003103371, -0.2052976, 0.007845759, -0.0005007315, 6.861029E-05, -0.01460583, 2.583905E-05, -0.02651215, -0.02651215, 0
 1218357462, -0.1207399, 0.00588625, -0.0002905653, -0.2052726, 0.009760984, -0.0005073456, 5.323588E-05, -0.01988909, 2.832794E-05, -0.04119873, -0.04119873, 0
 1218457422, -0.1213426, 0.008664511, -0.0003056821, -0.2049191, 0.01186895, -0.0005369336, 6.860621E-05, -0.01633287, 2.820604E-05, -0.006961823, -0.006961823, 0
 1218558215, -0.1217474, 0.009530762, -0.0003028551, -0.2046802, 0.003124336, -0.0004855416, 6.092248E-05, -0.01866009, 2.912296E-05, 0.02584457, 0.02584457, 0
 1218658175, -0.1222631, 0.01348371, -0.0003186809, -0.2043743, 0.006826544, -0.00049225, 4.555567E-05, -0.01959747, 2.782613E-05, 0.04768372, 0.04768372, 0
 1218758135, -0.122336, 0.009614305, -0.0003108334, -0.2043309, 0.005669838, -0.0005027569, 5.323573E-05, -0.01660921, 2.817377E-05, -0.01220703, -0.01220703, 0
 1218858095, -0.1310272, 0.009816797, -0.0003329284, -0.2180819, 0.01159447, -0.0005471749, 7.628751E-05, -0.00989271, 2.358892E-05, -0.1639366, -0.1639366, 0
 1218958055, -0.1309592, 0.01129226, -0.0003320913, -0.2181225, 0.003685799, -0.000507001, 7.628326E-05, -0.01642635, 2.689704E-05, 0.03948212, 0.03948212, 0
 1219058015, -0.1296901, 0.01001328, -0.0003553182, -0.2158188, 0.003956517, -0.000513881, 6.14717E-05, -0.01494802, 2.833553E-05, 0.1069069, 0.1069069, 0
 1219157975, -0.1303113, 0.00954818, -0.0003342558, -0.2154442, 0.007606769, -0.0005266278, 7.683961E-05, -0.01786655, 2.740652E-05, 0.08649826, 0.08649826, 0
 1219257935, -0.5256671, 0.01031361, -0.00150006, -0.6344861, 0.007898891, -0.001772629, -0.004041742, -0.01930901, 2.75379E-05, 17.9066, -0.1005173, 0.001057912
 1219357895, -0.5193487, 0.01054215, -0.001361619, -0.6423706, 0.008642906, -0.001693561, -0.01612997, -0.01587567, 1.328792E-05, 82.36455, -0.1179695, 0.01922555
 1219457855, -0.4574142, 0.01173436, -0.001353503, -0.57599, 0.0089821, -0.001689943, -0.02746218, -0.01829014, -3.85082E-06, 155.6354, 0.02479553, 0.05713305
 1219557815, -0.3756233, 0.01086612, -0.001284286, -0.4810055, 0.01161509, -0.001629361, -0.03911905, -0.01653807, -2.196483E-05, 212.3484, -0.07963181, 0.1005962
 1219657775, -0.3841088, 0.008769362, -0.0013721, -0.4906819, 0.007990249, -0.001733577, -0.05050668, -0.01727139, -3.882132E-05, 274.9019, -0.004386902, 0.1496637
 1219757735, -0.3884088, 0.009697487, -0.001491738, -0.49535, 0.006596245, -0.001879625, -0.06220168, -0.01652969, -5.853115E-05, 342.5129, 0.02737045, 0.2066773
 1219857695, -0.3892227, 0.01190288, -0.001586881, -0.4947107, 0.008073932, -0.00199701, -0.07362773, -0.01696616, -7.770664E-05, 415.1078, -0.04777908, 0.2725309
 1219957655, -0.3893202, 0.007586272, -0.001676207, -0.4946339, 0.008579949, -0.002119456, -0.08536883, -0.01491409, -9.684658E-05, 492.7039, 0.4026413, 0.3479419
 1220057615, -0.3980096, 0.01087127, -0.001781872, -0.5036572, 0.009817392, -0.002226496, -0.09711761, -0.01526032, -0.0001164879, 545.9523, 127.2037, 0.3994868
 1220157575, -0.4892634, 0.01179189, -0.001927716, -0.59887, 0.008453736, -0.002380156, -0.1087212, -0.01430114, -0.0001360572, 563.8331, 138.6227, 0.4362392
 1220257535, -0.4349076, 0.008306258, -0.001976824, -0.542457, 0.006185513, -0.002466157, -0.121276, -0.01353378, -0.00015926, 575.1619, 135.94, 0.4809926
 1220357495, -0.521018, 0.01032617, -0.002556521, -0.6497285, 0.006983076, -0.003178103, -0.1336311, -0.01599406, -0.0001801926, 586.4365, 130.6839, 0.5306689
 1220457455, -0.2869887, -0.6395287, 1.38669E-05, -0.3735343, -0.7252344, -0.0003090991, -0.1449272, -0.02611559, -0.0001970348, 547.2457, 588.7446, 0.5216414
 1220557415, 0.1581664, -0.4117895, 0.0004909704, 0.1648096, -0.5171267, 0.0001721867, -0.1477531, -0.0447132, -0.000188147, 338.1, 473.5519, 0.3723158
 1220658208, 0.4791661, -0.09099121, 0.0004505542, 0.5442315, -0.164968, 0.0004477984, -0.1419749, -0.05708693, -0.0001612139, 185.4933, 210.1767, 0.3344761
 1220758168, 0.5852203, 0.18366, -1.605299E-05, 0.7770678, 0.2231942, 0.0001528153, -0.1296544, -0.0656826, -0.0001309161, 138.4843, 63.36489, 0.362921
 1220858128, 0.6359271, 0.2574753, 0.000135035, 0.8196611, 0.3489453, 0.0002100119, -0.1137611, -0.07976761, -9.685619E-05, 144.3813, 41.10355, 0.3987052
 1220958088, 0.5455235, 0.2768855, 5.048796E-05, 0.684853, 0.3419785, 9.355249E-05, -0.09324498, -0.09052494, -5.331606E-05, 154.9591, 73.05479, 0.4161393
 1221058048, 0.4735256, 0.210578, -2.52893E-05, 0.5725982, 0.3027231, -1.172917E-05, -0.0732393, -0.08495625, -1.941006E-05, 150.0546, 102.3315, 0.4162429
 1221158008, 0.3663953, 0.1399521, 3.558933E-06, 0.4569611, 0.1810423, 0.0001237089, -0.0536399, -0.08221405, 1.046905E-05, 133.13, 107.9937, 0.4091212
 1221257968, 0.3443662, 0.1685389, -0.000467571, 0.4280994, 0.200007, -0.0003368119, -0.03457478, -0.07965267, 3.941437E-05, 114.2239, 98.89555, 0.4032029
 1221357928, 0.2774231, -0.05521379, 0.0004699528, 0.3245051, 0.0005906029, 0.0003027809, -0.01622853, -0.08139884, 6.789235E-05, 99.48241, 85.83841, 0.4007953
 1221457888, 0.4533711, -0.03980461, 0.0007695354, 0.4761159, 0.006059423, 0.0005941104, 0.00237535, -0.08033296, 9.770055E-05, 91.0757, 76.61714, 0.4009547
 1221557848, 0.2804146, 0.3030014, -0.0006063558, 0.3093705, 0.302204, -0.0006836423, 0.01702766, -0.06740066, 0.0001146794, 87.35291, 72.55039, 0.4023291
 1221657808, 0.2138727, 0.1088035, -8.676496E-05, 0.2553501, 0.04190446, 8.556021E-05, 0.02643283, -0.06345361, 0.000119421, 70.08656, 71.1544, 0.4028227
 1221757768, 0.1757982, 0.06330393, 0.0001205323, 0.2198672, 0.04876607, 8.631749E-05, 0.03093563, -0.04625268, 0.0001169611, 29.52608, 47.58558, 0.3947069
 1221857728, 0.1591552, 0.04494142, 4.892161E-05, 0.1951073, 0.07863717, -6.857325E-05, 0.03380175, -0.03452467, 0.000103909, -0.8009624, 25.15039, 0.3871762
 1221957688, 0.1833969, 0.03982907, 9.15703E-05, 0.04814877, 0.08779812, -0.0004263571, 0.008386264, -0.02189759, 8.63312E-05, -21.85527, 7.890224, 0.3811969
 1222057648, 0.1384973, -0.1186322, 0.0008658598, 0.1429747, 0.03058857, -8.209261E-05, -0.04478982, -0.02158691, 1.461311E-05, -35.48015, -5.505657, 0.376683
 1222157608, 0.1121218, -0.09776287, 0.0008351392, -0.001280634, -0.1176687, 0.0002405114, -0.06891408, -0.02916123, -4.371119E-05, -42.62046, -14.58817, 0.3734604
 1222257568, 0.1290714, 0.09330253, -0.0005035212, 0.1226344, 0.07685802, -0.0006862051, -0.0645914, -0.03883961, -5.674517E-05, -45.80822, -20.14589, 0.3712605
 1222357528, 0.1281814, -0.01498095, 0.0004466854, -0.01405019, 0.04728555, -0.0004521811, -0.04655084, -0.04393302, -3.402568E-05, -45.77608, -23.53916, 0.3697907
 1222457488, 0.08091022, 0.08334926, -0.0002191515, -0.06889121, 0.008204579, -0.0006129283, -0.02811578, -0.04095262, -9.43757E-06, -43.51688, -24.93849, 0.3689074
 1222557448, 0.07515263, -0.01146837, 0.000119611, -0.06367846, -0.07589886, 0.000183121, -0.000929014, -0.07622504, 5.201549E-05, -40.0233, -24.00045, 0.3687633
 1222657408, 0.07713106, -0.009816566, 0.0002818406, 0.09949929, -0.2182753, 0.0008173819, 0.03004429, -0.07544801, 0.0001189415, -35.21925, -23.35873, 0.3688303
 1222758201, -0.05289032, 0.1463157, -0.0007783725, 0.04902026, -0.02671496, 0.0002453849, 0.06075986, -0.06104036, 0.0001718447, -30.81091, -21.41314, 0.3690445
 1222858161, 0.04516262, -0.003371025, -3.451501E-05, 0.0767137, 0.04837012, 2.413432E-05, 0.07837643, -0.03840077, 0.0001776643, -25.00473, -18.60647, 0.3694704
 1222958121, -0.1128957, 0.05992231, -0.000805337, -0.02527273, 0.02604619, -0.0002138653, 0.09091541, -0.02959108, 0.0001834805, -18.86296, -16.27331, 0.3703904
 1223058081, 0.07121526, -0.1675709, 0.0005396639, 0.05341387, 0.02782666, -4.814394E-05, 0.0979398, -0.01857596, 0.0001812808, -13.6641, -13.11636, 0.3711962
 1223158041, 0, 0.1262942, -0.0003721316, 0, -0.1401779, 0.0006777043, 0.09731741, 0.01119725, 0.0001631616, -9.282495, -9.221745, 0.3720592
 1223258001, 0.001763947, -0.0168929, 0.0003165798, 0.08900306, -0.03601282, -0.0003305205, 0.08987162, 0.02328757, 0.0001346584, -5.710104, -7.262707, 0.3728461
 1223357961, 0, -0.05025432, -0.0003660882, 0, 0.04321663, 0.0001114024, 0.07577924, 0.03563705, 9.580517E-05, -3.23266, -5.216599, 0.3733573
 1223457921, 0, 0.01595135, -0.0004350562, 0, -0.01932893, 0.0002379959, 0.05961987, 0.03998414, 6.398695E-05, -1.116895, -3.415012, 0.3740329
 1223557881, 0, 0.06721625, -0.000557453, 0, -0.06499176, 5.757832E-05, 0.0417316, 0.04148639, 3.054933E-05, 0.5003411, -1.758575, 0.3743398
 1223657841, 0, 0.06665557, -0.0001429643, 0, -0.01270635, 1.177364E-05, 0.02369734, 0.04094034, 3.216769E-07, 1.412549, -1.493549, 0.3745764
 1223757801, -0.2050667, -0.09502967, -0.0001930633, 0.04910279, -0.01368676, 0.0001086633, 0.005764022, 0.04588276, -2.972909E-05, 2.253204, -1.142883, 0.3751232
 1223857761, -0.05817417, -0.2851981, 0.0004331776, 0.06738265, 0.1742021, -0.0006203204, -0.01312421, 0.04047802, -6.303998E-05, 2.462504, 0.009441376, 0.3751509
 1223957721, -0.01705263, 0.0436433, -0.0007876647, 0.08737199, -0.04328743, 0.0009620965, -0.02880717, 0.03555074, -8.467283E-05, 2.498395, 0.4261017, 0.37531
 1224057681, 0, -0.06671877, 0.0006094124, 0, -0.03444111, 6.244121E-05, -0.04183149, 0.02588217, -0.0001014095, 2.308242, 0.9353638, 0.375352
 1224157641, 0, -0.01903941, -0.0004962359, 0, -0.06080102, 0.0003146083, -0.03732101, -0.01911304, -6.185857E-05, 1.978449, 0.3700256, 0.3752461
 1224257601, 0.167492, 0.2302053, -0.0007800539, 0.0820505, 0.1781964, -0.0008525942, -0.0244341, -0.02274138, -1.948537E-05, 2.187347, 0.8164406, 0.3754674
 1224357561, 0.2107433, 0.1429948, -0.0002559999, 0.06586597, 0.1450044, -0.0003358725, -0.007678564, -0.03278981, 1.65796E-05, 1.737341, 1.612186, 0.3753304
 1224457521, 0.2694619, 0.2401624, -0.0006100019, 0.05225686, -0.06814794, 0.0008854821, 0.004839295, -0.0215218, 3.089896E-05, 1.253924, 0.6108284, 0.3753868
 1224557481, 0.2158483, 0.2526882, -0.0003860356, 0.04372758, 0.07630195, -0.0005505449, 0.01689942, -0.01466419, 4.656726E-05, 0.9318752, 0.6450653, 0.3753606
 1224657441, 0.1283319, 0.03140485, 0.0002215627, 0.03039489, 0.09142183, -0.0002038632, 0.02137273, 0.004626363, 4.037304E-05, 0.0645455, -0.1372337, 0.3752179
 1224758234, 0, 0.3918163, -0.001150978, 0, -0.03270967, 0.0006761753, 0.02320557, 0.00402611, 3.493287E-05, -0.6075276, -0.110054, 0.3751719
 1224858194, 0.1734821, 0.04543592, 0.0007310642, 0.1358364, 0.008585566, 0.0002370341, 0.0218423, 0.01229347, 2.713356E-05, -1.327102, -1.017952, 0.3749119
 1224958154, 0, -0.03866331, 0.0006683045, 0, 0.04255384, 7.414014E-05, 0.01256328, 0.03372889, -2.740119E-06, -0.9944642, -0.7800102, 0.3750988
 1225058114, 0.06609637, 0.03054994, -0.0001423998, 0.2548034, 0.09012017, 0.0006916616, 0.001572639, 0.02655141, -2.545711E-05, -0.5193831, -0.6934166, 0.3750413
 1225158074, 0, 0.09335296, -0.0002693365, 0, 0.2987087, -0.0008920346, -0.005885915, 0.01882, -3.262366E-05, -0.4363853, -0.5720139, 0.375082
 1225258034, -0.04384413, -0.1413556, 0.000865638, 0.124381, 0.1954468, -0.000354134, -0.01179396, 0.02033297, -3.741554E-05, -0.6163779, -1.033783, 0.3750075
 1225357994, 0, -0.07164693, 0.0002965654, 0, -0.04501452, 0.0008224446, -0.01829552, 0.01624297, -5.032887E-05, -0.6560196, -0.5738258, 0.3750312
 1225457954, 0, 0.08309861, -0.0006650054, 0, 0.01155654, -0.0003356114, -0.02163804, 0.008799268, -4.967461E-05, -1.123397, -0.880146, 0.374968
 1225557914, 0, 0.00310959, -9.809723E-06, 0, 0.09343696, -0.0007107137, -0.01941737, -0.01170018, -3.581339E-05, -1.078829, -1.499557, 0.3749762
 1225657874, 0, -0.1029995, 0.0004233808, 0, 0.06144533, -1.27166E-05, -0.003949556, -0.04223121, 1.659845E-05, -0.8683718, -0.6783485, 0.3750265
 1225757834, 0, 0.06961078, -0.0004928318, 0, -0.07145311, 0.0004223464, 0.01650515, -0.04033876, 6.474419E-05, -0.6913337, -1.0252, 0.3749946
 1225857794, 0.085839, -0.09448316, 0.0007616162, 0.02358642, 0.07806512, -0.0005966903, 0.02875339, -0.01734091, 7.551048E-05, -0.5821338, -0.6187439, 0.3750407
 1225957754, 0.07722609, 0.1095377, -0.0008276878, 0.04428078, -0.08475677, 0.0006710045, 0.03413984, -0.004571761, 6.902834E-05, -0.4451861, -0.6362915, 0.375074
 1226057714, 0, 0.05611459, -0.000503538, 0, 0.06816272, -0.0006988, 0.03440879, 0.005831961, 5.982755E-05, -0.4458607, -0.644207, 0.3750431
 1226157674, 0.08091974, -0.1020744, 0.0007991481, 0.03710322, -0.08890741, 0.0007583537, 0.03018261, 0.01284015, 4.24612E-05, -0.3303055, -0.3247261, 0.3751029
 1226257634, 0, 0.1149993, -0.0007956994, 0, 0.08358406, -0.0007484135, 0.02371271, 0.01292137, 2.74585E-05, -0.310989, -0.5085945, 0.3750829
 1226357594, 0, -0.07379417, 0.0008715771, 0, -0.02247384, 0.0006601734, 0.01707376, 0.01685016, 1.640328E-05, 0.0463634, -0.1754761, 0.3751754
 1226457554, 0.08142812, -0.02365179, -0.0001531045, 0.03597385, -0.1115388, 0.0007871258, 0.00874435, 0.01925219, 2.587539E-06, -0.1954947, -0.214386, 0.3751364
 1226557514, 0, 0.1542499, -0.0008473629, 0, 0.04948981, -0.0007266007, -7.683963E-06, 0.01903318, -1.290467E-05, -0.3401217, -0.1841545, 0.3751267
 1226657474, 0, -0.05915144, 0.0007435483, 0, -0.1371687, 0.0008901419, -0.01051166, 0.02538937, -3.247845E-05, -0.5217939, -0.5119324, 0.3750905
 1226757434, 0, -0.03941717, 6.265456E-05, 0, -0.005109461, -0.0002893887, -0.01959411, 0.01565238, -4.52705E-05, -1.062237, -0.6839752, 0.3750053
 1226858227, 0, 0.04961512, -0.0006286359, 0, 0.07527516, -0.0006172871, -0.02819246, 0.01765286, -5.6428E-05, -2.070782, -1.241779, 0.3748646
 1226958187, 0, 0.08478657, -0.000217724, 0, -0.0680536, 0.0001758195, -0.0348314, 0.01269609, -6.564211E-05, -2.231038, -1.760006, 0.3747957
 1227058147, 0, 0.07960302, -0.0001095378, 0, -0.05834876, 0.0002518409, -0.04240011, 0.0137337, -7.722353E-05, -2.104289, -1.733971, 0.3747506
 1227158107, -0.04581649, 0.07643909, -0.0003665916, 0.07632499, -0.05365288, 0.0003436778, -0.05001491, 0.01444197, -9.087128E-05, -1.332672, -1.653385, 0.374895
 1227258067, -0.05046913, -0.02358768, -0.0005776791, 0.07333159, 0.0010926, 0.0002470954, -0.05899746, 0.02162848, -0.0001064991, -1.284268, -1.411724, 0.3749226
 1227358027, -0.04586906, -0.03138776, -0.0001148747, 0.07629342, 0.1865049, -0.0007112676, -0.06830274, 0.006708026, -0.000125387, -1.111791, -0.8499146, 0.3750361
 1227457987, 0, -0.1433803, 0.0005739531, 0, 0.07304348, 0.0001117931, -0.06283945, -0.02857389, -8.965925E-05, -1.331684, -1.008701, 0.3748344
 1227557947, 0, -0.1307535, 0.0002988544, 0, -0.05684394, 0.000333671, -0.04963839, -0.03232288, -5.083877E-05, -1.64661, -1.562595, 0.3749447
 1227657907, 0.06914486, -0.1220331, 0.0004429938, 0.05606821, 0.002463094, 0.0001993992, -0.03621451, -0.0334735, -2.350082E-05, -1.554411, -1.500702, 0.3748981
 1227757867, 0.1065126, 0.003713288, 0.0002421403, 0.06711464, 0.004957351, 0.0002425718, -0.0232363, -0.03049359, -3.630496E-06, -0.7351481, -1.357174, 0.3750165
 1227857827, 0.07787639, 0.01894735, 9.417544E-05, 0.04312683, -0.007371405, 0.0003488644, -0.01192551, -0.02991582, 1.380328E-05, -0.1508729, -0.1161575, 0.3750269
 1227957787, 0.08624156, 0.1351892, -0.0003572008, 0.02206918, 0.1441548, -0.0006085873, -0.003019797, -0.02446578, 2.456487E-05, 0.3920318, -0.2551079, 0.375107
 1228057747, 0.08819341, 0.08047117, 0.0001682644, 0.01210691, 0.05455719, 0.000198397, 0.003534623, -0.01675497, 3.030293E-05, 25.86504, 3.801918, 0.3775885
 1228157707, -0.1128648, -0.1300821, 0.0006821911, -0.06822365, -0.09822274, 0.0005142604, 0.008710647, -0.01710685, 3.391855E-05, 27.07047, 20.57581, 0.3824917
 1228257667, -0.06867333, -0.1908691, 0.0003282859, -0.1125918, -0.06482155, -0.0002581283, 0.01089171, -0.007882455, 3.190106E-05, 17.00025, 13.83266, 0.3806973
 1228357627, -0.01580311, -0.1645685, 0.0005441863, -0.130932, -0.05282706, -0.0002962702, 0.01307794, -0.01521398, 3.535303E-05, 9.37111, 9.454346, 0.3791566
 1228457587, 0.146866, 0.06751124, 0.0003087584, -0.1550542, -0.2167922, 0.0002091841, 0.01617211, -0.01149676, 4.160407E-05, 3.429299, 5.919838, 0.3779256
 1228557547, 0.1285056, 0.1779545, -0.0001324362, -0.1759786, -0.03648327, -0.0003610152, 0.01662391, -0.00615899, 3.726867E-05, -0.8746803, 2.401829, 0.3769789
 1228657507, 0.04363471, 0.006160791, 0.0005688228, -0.1244546, -0.07241298, -0.0002739574, 0.01377412, 0.002281947, 2.625817E-05, -4.12068, -0.3261566, 0.3760011
 1228757467, 0.1221806, -0.05284466, 0.0004231415, -0.2216878, 0.02511573, -0.0005931004, 0.0107268, 0.001132377, 1.942553E-05, -6.087002, -1.153183, 0.3753215
 1228857427, 0.1702658, 0.01846513, 0.0002026553, -0.1405176, -0.06968628, -0.000363372, 0.007057463, 0.003713372, 1.286008E-05, -7.615495, -3.956318, 0.3747862
 1228958220, 0.06931581, 0.1095576, -0.0002548093, -0.05585672, -0.06718681, 0.0001578964, 0.003119689, 0.005583386, 3.825018E-06, -8.544602, -4.126835, 0.3745
 1229058180, 0, 0.1194411, -0.000504436, 0, -0.1147824, 0.0006920898, -0.0004840897, 0.005169986, -1.187992E-06, -8.634431, -5.84116, 0.3739142
 1229158140, 0, 0.06271677, 5.783851E-05, 0, 0.007114318, -0.0003887756, -0.002005514, -0.002542218, -6.705844E-07, -7.657046, -5.088806, 0.3740963
 1229258100, 0, -0.06494159, 0.0008080745, 0, 0.07283656, -0.0001490886, -0.00114491, -0.005431674, 6.479334E-06, -6.348741, -4.548645, 0.3741829
 1229358060, 0, -0.07052666, 0.0005025208, 0, -0.09393669, 0.0005772122, 0.0009297594, -0.00960765, 1.142645E-05, -5.441176, -3.626251, 0.3742834
 1229458020, 0.04803092, 0.002995293, 6.069338E-05, 0.1228249, 0.07528216, 8.751894E-05, 0.00176792, -0.003815701, 1.009692E-05, -5.023367, -3.452492, 0.3740264
 1229557980, 0, 0.08983859, -0.0005315694, 0, -0.01478039, -0.0001149852, 0.003112005, -0.008399477, 1.127602E-05, -4.149036, -2.924633, 0.3743218
