Time,GPA_I,GPA_VDop,GPA_HAcc,GPA_VAcc,GPA_SAcc,GPA_YAcc,GPA_VV,GPA_SMS,GPA_Delta
 1225597898, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1225567, 200
 1225797818, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1225767, 200
 1225997738, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1225967, 200
 1226197658, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1226167, 200
 1226397578, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1226367, 200
 1226597498, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1226567, 200
 1226797418, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1226767, 200
 1226998171, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1226967, 200
 1227198091, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1227167, 200
 1227398011, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1227367, 200
 1227597931, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1227567, 200
 1227797851, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1227767, 200
 1227997771, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1227967, 200
 1228197691, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1228167, 200
 1228397611, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1228367, 200
 1228597531, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1228567, 200
 1228797451, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1228767, 200
 1228998204, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1228967, 200
 1229198124, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1229167, 200
 1229398044, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1229367, 200
 1229597964, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1229567, 200
 1229797884, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1229767, 200
 1229997804, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1229967, 200
 1230197724, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1230167, 200
 1230397644, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1230367, 200
 1230597564, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1230567, 200
 1230797484, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1230767, 200
 1230998237, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1230967, 200
 1231198157, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1231167, 200
 1231398077, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1231367, 200
 1231597997, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1231567, 200
 1231797917, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1231767, 200
 1231997837, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1231967, 200
 1232197757, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1232167, 200
 1232397677, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1232367, 200
 1232597597, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1232567, 200
 1232797517, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1232767, 200
 1232997437, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1232967, 200
 1233198190, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1233167, 200
 1233398110, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1233367, 200
 1233598030, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1233567, 200
 1233797950, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1233767, 200
 1233997870, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1233967, 200
 1234197790, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1234167, 200
 1234397710, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1234367, 200
 1234597630, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1234567, 200
 1234797550, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1234767, 200
 1234997470, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1234967, 200
 1235198223, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1235167, 200
 1235398143, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1235367, 200
 1235598063, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1235567, 200
 1235797983, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1235767, 200
 1235997903, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1235967, 200
 1236197823, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1236167, 200
 1236397743, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1236367, 200
 1236597663, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1236567, 200
 1236797583, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1236767, 200
 1236997503, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1236967, 200
 1237197423, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1237167, 200
 1237398176, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1237367, 200
 1237598096, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1237567, 200
 1237798016, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1237767, 200
 1237997936, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1237967, 200
 1238197856, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1238167, 200
 1238397776, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1238367, 200
 1238597696, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1238567, 200
 1238797616, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1238767, 200
 1238997536, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1238967, 200
 1239197456, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1239167, 200
 1239398209, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1239367, 200
 1239598129, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1239567, 200
 1239798049, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1239767, 200
 1239997969, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1239967, 200
 1240197889, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1240167, 200
 1240397809, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1240367, 200
 1240597729, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1240567, 200
 1240797649, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1240767, 200
 1240997569, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1240967, 200
 1241197489, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1241167, 200
 1241397409, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1241367, 200
 1241598162, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1241567, 200
 1241798082, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1241767, 200
 1241998002, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1241967, 200
 1242197922, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1242167, 200
 1242397842, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1242367, 200
 1242597762, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1242567, 200
 1242797682, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1242767, 200
 1242997602, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1242967, 200
 1243197522, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1243167, 200
 1243397442, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1243367, 200
 1243598195, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1243567, 200
 1243798115, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1243767, 200
 1243998035, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1243967, 200
 1244197955, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1244167, 200
 1244397875, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1244367, 200
 1244597795, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1244567, 200
 1244797715, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1244767, 200
 1244997635, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1244967, 200
 1245197555, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1245167, 200
 1245397475, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1245367, 200
 1245598228, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1245567, 200
 1245798148, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1245767, 200
 1245998068, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1245967, 200
 1246197988, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1246167, 200
 1246397908, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1246367, 200
 1246597828, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1246567, 200
 1246797748, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1246767, 200
 1246997668, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1246967, 200
 1247197588, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1247167, 200
 1247397508, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1247367, 200
 1247597428, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1247567, 200
 1247798181, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1247767, 200
 1247998101, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1247967, 200
 1248198021, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1248167, 200
 1248397941, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1248367, 200
 1248597861, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1248567, 200
 1248797781, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1248767, 200
 1248997701, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1248967, 200
 1249197621, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1249167, 200
 1249397541, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1249367, 200
 1249597461, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1249567, 200
 1249798214, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1249767, 200
 1249998134, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1249967, 200
 1250198054, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1250167, 200
 1250397974, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1250367, 200
 1250597894, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1250567, 200
 1250797814, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1250767, 200
 1250997734, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1250967, 200
 1251197654, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1251167, 200
 1251397574, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1251367, 200
 1251597494, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1251567, 200
 1251797414, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1251767, 200
 1251998167, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1251967, 200
 1252198087, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1252167, 200
 1252398007, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1252367, 200
 1252597927, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1252567, 200
 1252797847, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1252767, 200
 1252997767, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1252967, 200
 1253197687, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1253167, 200
 1253397607, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1253367, 200
 1253597527, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1253567, 200
 1253797447, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1253767, 200
 1253998200, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1253967, 200
 1254198120, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1254167, 200
 1254398040, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1254367, 200
 1254597960, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1254567, 200
 1254797880, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1254767, 200
 1254997800, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1254967, 200
 1255197720, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1255167, 200
 1255397640, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1255367, 200
 1255597560, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1255567, 200
 1255797480, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1255767, 200
 1255998233, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1255967, 200
 1256198153, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1256167, 200
 1256398073, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1256367, 200
 1256597993, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1256567, 200
 1256797913, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1256767, 200
 1256997833, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1256967, 200
 1257197753, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1257167, 200
 1257397673, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1257367, 200
 1257597593, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1257567, 200
 1257797513, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1257767, 200
 1257997433, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1257967, 200
 1258198186, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1258167, 200
 1258398106, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1258367, 200
 1258598026, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1258567, 200
 1258797946, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1258767, 200
 1258997866, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1258967, 200
 1259197786, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1259167, 200
 1259397706, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1259367, 200
 1259597626, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1259567, 200
 1259797546, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1259767, 200
 1259997466, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1259967, 200
 1260198219, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1260167, 200
 1260398139, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1260367, 200
 1260598059, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1260567, 200
 1260797979, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1260767, 200
 1260997899, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1260967, 200
 1261197819, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1261167, 200
 1261397739, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1261367, 200
 1261597659, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1261567, 200
 1261797579, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1261767, 200
 1261997499, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1261967, 200
 1262197419, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1262167, 200
 1262398172, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1262367, 200
 1262598092, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1262567, 200
 1262798012, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1262767, 200
 1262997932, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1262967, 200
 1263197852, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1263167, 200
 1263397772, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1263367, 200
 1263597692, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1263567, 200
 1263797612, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1263767, 200
 1263997532, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1263967, 200
 1264197452, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1264167, 200
 1264398205, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1264367, 200
 1264598125, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1264567, 200
 1264798045, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1264767, 200
 1264997965, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1264967, 200
 1265197885, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1265167, 200
 1265397805, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1265367, 200
 1265597725, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1265567, 200
 1265797645, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1265767, 200
 1265997565, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1265967, 200
 1266197485, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1266167, 200
 1266398238, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1266367, 200
 1266598158, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1266567, 200
 1266798078, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1266767, 200
 1266997998, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1266967, 200
 1267197918, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1267167, 200
 1267397838, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1267367, 200
 1267597758, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1267567, 200
 1267797678, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1267767, 200
 1267997598, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1267967, 200
 1268197518, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1268167, 200
 1268397438, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1268367, 200
 1268598191, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1268567, 200
 1268798111, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1268767, 200
 1268998031, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1268967, 200
 1269197951, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1269167, 200
 1269397871, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1269367, 200
 1269597791, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1269567, 200
 1269797711, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1269767, 200
 1269997631, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1269967, 200
 1270197551, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1270167, 200
 1270397471, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1270367, 200
 1270598224, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1270567, 200
 1270798144, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1270767, 200
 1270998064, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1270967, 200
 1271197984, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1271167, 200
 1271397904, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1271367, 200
 1271597824, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1271567, 200
 1271797744, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1271767, 200
 1271997664, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1271967, 200
 1272197584, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1272167, 200
 1272397504, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1272367, 200
 1272597424, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1272567, 200
 1272798177, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1272767, 200
 1272998097, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1272967, 200
 1273198017, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1273167, 200
 1273397937, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1273367, 200
 1273597857, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1273567, 200
 1273797777, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1273767, 200
 1273997697, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1273967, 200
 1274197617, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1274167, 200
 1274397537, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1274367, 200
 1274597457, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1274567, 200
 1274798210, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1274767, 200
 1274998130, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1274967, 200
 1275198050, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1275167, 200
 1275397970, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1275367, 200
 1275597890, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1275567, 200
 1275797810, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1275767, 200
 1275997730, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1275967, 200
 1276197650, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1276167, 200
 1276397570, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1276367, 200
 1276597490, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1276567, 200
 1276797410, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1276767, 200
 1276998163, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1276967, 200
 1277198083, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1277167, 200
 1277398003, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1277367, 200
 1277597923, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1277567, 200
 1277797843, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1277767, 200
 1277997763, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1277967, 200
 1278197683, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1278167, 200
 1278397603, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1278367, 200
 1278597523, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1278567, 200
 1278797443, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1278767, 200
 1278998196, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1278967, 200
 1279198116, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1279167, 200
 1279398036, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1279367, 200
 1279597956, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1279567, 200
 1279797876, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1279767, 200
 1279997796, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1279967, 200
 1280197716, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1280167, 200
 1280397636, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1280367, 200
 1280597556, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1280567, 200
 1280797476, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1280767, 200
 1280998229, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1280967, 200
 1281198149, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1281167, 200
 1281398069, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1281367, 200
 1281597989, 0, 2, 0.3, 0.3, 0.04, 0, 1, 1281567, 200
