Time,MOTB_LiftMax,MOTB_BatVolt,MOTB_ThLimit,MOTB_ThrAvMx,MOTB_FailFlags
 1218958055, 0.9728678, 0.9834483, 1, 0.0345645, 2
 1219058015, 0.9728678, 0.9834483, 1, 0.0345645, 2
 1219157975, 0.9728678, 0.9834483, 1, 0.0345645, 2
 1219257935, 0.9728678, 0.9834483, 1, 0.05457538, 2
 1219357895, 0.9728678, 0.9834483, 1, 0.1458169, 2
 1219457855, 0.9729279, 0.9834852, 1, 0.2188719, 2
 1219557815, 0.9731174, 0.9836016, 1, 0.2418977, 2
 1219657775, 0.9734164, 0.9837852, 1, 0.2693731, 2
 1219757735, 0.9738171, 0.9840311, 1, 0.3013729, 2
 1219857695, 0.9743223, 0.9843411, 1, 0.3380909, 2
 1219957655, 0.9749386, 0.9847193, 1, 0.4139089, 2
 1220057615, 0.9756702, 0.985168, 1, 0.4259574, 2
 1220157575, 0.9764028, 0.9856172, 1, 0.470313, 2
 1220257535, 0.9770755, 0.9860294, 1, 0.5201316, 2
 1220357495, 0.9777346, 0.9864333, 1, 0.572929, 2
 1220457455, 0.9783992, 0.9868404, 1, 0.3841453, 2
 1220557415, 0.9788666, 0.9871266, 1, 0.3216931, 2
 1220658208, 0.9786333, 0.9869837, 1, 0.3431278, 2
 1220758168, 0.9783148, 0.9867887, 1, 0.3953737, 2
 1220858128, 0.9781821, 0.9867074, 1, 0.4214872, 2
 1220958088, 0.9782096, 0.9867243, 1, 0.4218142, 2
 1221058048, 0.9782785, 0.9867665, 1, 0.4115271, 2
 1221158008, 0.9783168, 0.9867899, 1, 0.4032136, 2
 1221257968, 0.9783115, 0.9867867, 1, 0.3998387, 2
 1221357928, 0.9782804, 0.9867676, 1, 0.4002208, 2
 1221457888, 0.9782432, 0.9867449, 1, 0.4019088, 2
 1221557848, 0.9782131, 0.9867264, 1, 0.4035172, 2
 1221657808, 0.9781922, 0.9867136, 1, 0.3986162, 2
 1221757768, 0.9781785, 0.9867052, 1, 0.3879657, 2
 1221857728, 0.9781357, 0.986679, 1, 0.3816211, 2
 1221957688, 0.9780754, 0.9866421, 1, 0.3768942, 2
 1222057648, 0.9780095, 0.9866017, 1, 0.373554, 2
 1222157608, 0.9779469, 0.9865633, 1, 0.3713104, 2
 1222257568, 0.9778902, 0.9865286, 1, 0.3698206, 2
 1222357528, 0.9778415, 0.9864988, 1, 0.3691472, 2
 1222457488, 0.9778022, 0.9864747, 1, 0.3687612, 2
 1222557448, 0.97777, 0.986455, 1, 0.3684655, 2
 1222657408, 0.9777428, 0.9864383, 1, 0.3691046, 2
 1222758201, 0.9777263, 0.9864282, 1, 0.3692191, 2
 1222858161, 0.9777144, 0.9864209, 1, 0.369935, 2
 1222958121, 0.9777102, 0.9864184, 1, 0.3714567, 2
 1223058081, 0.9777064, 0.986416, 1, 0.372103, 2
 1223158041, 0.9777064, 0.986416, 1, 0.3724669, 2
 1223258001, 0.9777102, 0.9864184, 1, 0.37345, 2
 1223357961, 0.9777176, 0.9864229, 1, 0.3737425, 2
 1223457921, 0.9777254, 0.9864277, 1, 0.3743809, 2
 1223557881, 0.9777309, 0.9864311, 1, 0.3745236, 2
 1223657841, 0.9777387, 0.9864358, 1, 0.3749535, 2
 1223757801, 0.9777429, 0.9864384, 1, 0.3755496, 2
 1223857761, 0.9777468, 0.9864408, 1, 0.3752966, 2
 1223957721, 0.9777495, 0.9864424, 1, 0.3754063, 2
 1224057681, 0.9777495, 0.9864424, 1, 0.3752773, 2
 1224157641, 0.9777534, 0.9864448, 1, 0.3753584, 2
 1224257601, 0.9777534, 0.9864448, 1, 0.3756131, 2
 1224357561, 0.9777572, 0.9864472, 1, 0.374997, 2
 1224457521, 0.977758, 0.9864477, 1, 0.3754088, 2
 1224557481, 0.977758, 0.9864477, 1, 0.3751943, 2
 1224657441, 0.977758, 0.9864477, 1, 0.3751836, 2
 1224758234, 0.9777555, 0.9864461, 1, 0.3749557, 2
 1224858194, 0.9777555, 0.9864461, 1, 0.3748527, 2
 1224958154, 0.9777555, 0.9864461, 1, 0.3750723, 2
 1225058114, 0.9777555, 0.9864461, 1, 0.3751929, 2
 1225158074, 0.9777555, 0.9864461, 1, 0.375084, 2
 1225258034, 0.9777555, 0.9864461, 1, 0.3751304, 2
 1225357994, 0.9777555, 0.9864461, 1, 0.3749973, 2
 1225457954, 0.9777555, 0.9864461, 1, 0.3748642, 2
 1225557914, 0.9777555, 0.9864461, 1, 0.3751629, 2
 1225657874, 0.9777555, 0.9864461, 1, 0.3750123, 2
 1225757834, 0.9777555, 0.9864461, 1, 0.3751495, 2
 1225857794, 0.9777555, 0.9864461, 1, 0.375008, 2
 1225957754, 0.9777555, 0.9864461, 1, 0.3751096, 2
 1226057714, 0.9777555, 0.9864461, 1, 0.3750877, 2
 1226157674, 0.9777555, 0.9864461, 1, 0.37506, 2
 1226257634, 0.9777555, 0.9864461, 1, 0.3751125, 2
 1226357594, 0.9777555, 0.9864461, 1, 0.375181, 2
 1226457554, 0.9777555, 0.9864461, 1, 0.3750884, 2
 1226557514, 0.9777555, 0.9864461, 1, 0.3750765, 2
 1226657474, 0.9777555, 0.9864461, 1, 0.3750561, 2
 1226757434, 0.9777555, 0.9864461, 1, 0.3749378, 2
 1226858227, 0.9777555, 0.9864461, 1, 0.3745456, 2
 1226958187, 0.9777555, 0.9864461, 1, 0.3747771, 2
 1227058147, 0.9777511, 0.9864434, 1, 0.3747262, 2
 1227158107, 0.9777472, 0.986441, 1, 0.3750734, 2
 1227258067, 0.9777433, 0.9864386, 1, 0.3749121, 2
 1227358027, 0.977742, 0.9864379, 1, 0.3748961, 2
 1227457987, 0.9777426, 0.9864382, 1, 0.3747136, 2
 1227557947, 0.9777417, 0.9864377, 1, 0.3749269, 2
 1227657907, 0.9777421, 0.9864379, 1, 0.3748882, 2
 1227757867, 0.9777412, 0.9864374, 1, 0.3752367, 2
 1227857827, 0.9777412, 0.9864374, 1, 0.3749692, 2
 1227957787, 0.9777417, 0.9864376, 1, 0.3753037, 2
 1228057747, 0.9777417, 0.9864376, 1, 0.3852698, 2
 1228157707, 0.9777495, 0.9864424, 1, 0.3811103, 2
 1228257667, 0.9777718, 0.986456, 1, 0.3796495, 2
 1228357627, 0.9777795, 0.9864608, 1, 0.3780657, 2
 1228457587, 0.9777808, 0.9864616, 1, 0.3768691, 2
 1228557547, 0.9777793, 0.9864606, 1, 0.3762131, 2
 1228657507, 0.9777747, 0.9864579, 1, 0.3754425, 2
 1228757467, 0.9777634, 0.9864509, 1, 0.3745168, 2
 1228857427, 0.9777555, 0.9864461, 1, 0.374593, 2
 1228958220, 0.977746, 0.9864403, 1, 0.3739499, 2
 1229058180, 0.9777382, 0.9864355, 1, 0.3740647, 2
 1229158140, 0.9777342, 0.986433, 1, 0.3740926, 2
 1229258100, 0.9777303, 0.9864306, 1, 0.374266, 2
 1229358060, 0.9777263, 0.9864283, 1, 0.3741967, 2
 1229458020, 0.9777255, 0.9864277, 1, 0.3739538, 2
 1229557980, 0.9777255, 0.9864277, 1, 0.3742176, 2
 1229657940, 0.9777255, 0.9864277, 1, 0.3741672, 2
 1229757900, 0.9777255, 0.9864277, 1, 0.3743963, 2
 1229857860, 0.9777255, 0.9864277, 1, 0.3746057, 2
 1229957820, 0.9777255, 0.9864277, 1, 0.3750155, 2
 1230057780, 0.9777255, 0.9864277, 1, 0.375363, 2
 1230157740, 0.9777255, 0.9864277, 1, 0.3750684, 2
 1230257700, 0.9777259, 0.986428, 1, 0.3752665, 2
 1230357660, 0.9777259, 0.986428, 1, 0.3752835, 2
 1230457620, 0.9777259, 0.986428, 1, 0.3754758, 2
 1230557580, 0.9777259, 0.986428, 1, 0.3751673, 2
 1230657540, 0.9777259, 0.986428, 1, 0.3752109, 2
 1230757500, 0.9777259, 0.986428, 1, 0.3755165, 2
 1230857460, 0.9777259, 0.986428, 1, 0.3744328, 2
 1230957420, 0.9777259, 0.986428, 1, 0.3742566, 2
 1231058213, 0.9777259, 0.986428, 1, 0.3739589, 2
 1231158173, 0.9777259, 0.986428, 1, 0.3741657, 2
 1231258133, 0.9777259, 0.986428, 1, 0.374236, 2
 1231358093, 0.9777223, 0.9864258, 1, 0.3742669, 2
 1231458053, 0.9777229, 0.9864262, 1, 0.3741647, 2
 1231558013, 0.9777229, 0.9864262, 1, 0.3741529, 2
 1231657973, 0.9777218, 0.9864255, 1, 0.3740828, 2
 1231757933, 0.9777225, 0.9864259, 1, 0.3740673, 2
 1231857893, 0.9777215, 0.9864253, 1, 0.3742545, 2
 1231957853, 0.9777215, 0.9864253, 1, 0.374122, 2
 1232057813, 0.977722, 0.9864256, 1, 0.3742059, 2
 1232157773, 0.977722, 0.9864256, 1, 0.3742177, 2
 1232257733, 0.977722, 0.9864256, 1, 0.3743151, 2
 1232357693, 0.977722, 0.9864256, 1, 0.3743217, 2
 1232457653, 0.977722, 0.9864256, 1, 0.3743261, 2
 1232557613, 0.97772, 0.9864244, 1, 0.3746595, 2
 1232657573, 0.9777207, 0.9864248, 1, 0.3745622, 2
 1232757533, 0.9777207, 0.9864248, 1, 0.3743033, 2
 1232857493, 0.9777207, 0.9864248, 1, 0.3744422, 2
 1232957453, 0.9777194, 0.986424, 1, 0.3742651, 2
 1233057413, 0.97772, 0.9864244, 1, 0.3743697, 2
 1233158206, 0.9777191, 0.9864238, 1, 0.37418, 2
 1233258166, 0.9777191, 0.9864238, 1, 0.3745108, 2
 1233358126, 0.9777191, 0.9864238, 1, 0.374855, 2
 1233458086, 0.9777195, 0.9864241, 1, 0.3748589, 2
 1233558046, 0.9777195, 0.9864241, 1, 0.375354, 2
 1233658006, 0.9777195, 0.9864241, 1, 0.3752221, 2
 1233757966, 0.9777234, 0.9864265, 1, 0.3756251, 2
 1233857926, 0.9777274, 0.9864289, 1, 0.3752744, 2
 1233957886, 0.9777291, 0.9864299, 1, 0.3753522, 2
 1234057846, 0.9777291, 0.9864299, 1, 0.3753661, 2
 1234157806, 0.9777274, 0.9864289, 1, 0.375522, 2
 1234257766, 0.9777274, 0.9864289, 1, 0.3754385, 2
 1234357726, 0.9777274, 0.9864289, 1, 0.3754373, 2
 1234457686, 0.9777274, 0.9864289, 1, 0.3753251, 2
 1234557646, 0.9777274, 0.9864289, 1, 0.3753505, 2
 1234657606, 0.9777274, 0.9864289, 1, 0.3758457, 2
 1234757566, 0.9777274, 0.9864289, 1, 0.3753074, 2
 1234857526, 0.9777274, 0.9864289, 1, 0.3752694, 2
 1234957486, 0.9777274, 0.9864289, 1, 0.3752721, 2
 1235057446, 0.9777274, 0.9864289, 1, 0.3751359, 2
 1235158239, 0.9777274, 0.9864289, 1, 0.3754247, 2
 1235258199, 0.9777274, 0.9864289, 1, 0.3749614, 2
 1235358159, 0.9777274, 0.9864289, 1, 0.3751527, 2
 1235458119, 0.9777274, 0.9864289, 1, 0.3754165, 2
 1235558079, 0.9777274, 0.9864289, 1, 0.3753558, 2
 1235658039, 0.9777274, 0.9864289, 1, 0.3752229, 2
 1235757999, 0.9777274, 0.9864289, 1, 0.3753635, 2
 1235857959, 0.9777274, 0.9864289, 1, 0.3751797, 2
 1235957919, 0.9777274, 0.9864289, 1, 0.3751101, 2
 1236057879, 0.9777274, 0.9864289, 1, 0.3751282, 2
 1236157839, 0.9777274, 0.9864289, 1, 0.3750858, 2
 1236257799, 0.9777274, 0.9864289, 1, 0.3748087, 2
 1236357759, 0.9777274, 0.9864289, 1, 0.3747944, 2
 1236457719, 0.9777274, 0.9864289, 1, 0.3745497, 2
 1236557679, 0.9777274, 0.9864289, 1, 0.3744984, 2
 1236657639, 0.9777274, 0.9864289, 1, 0.3747938, 2
 1236757599, 0.9777231, 0.9864262, 1, 0.3750317, 2
 1236857559, 0.9777231, 0.9864262, 1, 0.3749015, 2
 1236957519, 0.9777231, 0.9864262, 1, 0.3750211, 2
 1237057479, 0.9777231, 0.9864262, 1, 0.3747049, 2
 1237157439, 0.9777231, 0.9864262, 1, 0.3748508, 2
 1237258232, 0.9777231, 0.9864262, 1, 0.3745656, 2
 1237358192, 0.9777231, 0.9864262, 1, 0.3748257, 2
 1237458152, 0.9777192, 0.9864239, 1, 0.3745924, 2
 1237558112, 0.9777192, 0.9864239, 1, 0.3750313, 2
 1237658072, 0.9777192, 0.9864239, 1, 0.3752048, 2
 1237758032, 0.9777192, 0.9864239, 1, 0.3756157, 2
 1237857992, 0.9777192, 0.9864239, 1, 0.3753646, 2
 1237957952, 0.9777192, 0.9864239, 1, 0.3751303, 2
 1238057912, 0.9777192, 0.9864239, 1, 0.373825, 2
 1238157872, 0.9777192, 0.9864239, 1, 0.3667751, 2
 1238257832, 0.9777017, 0.9864131, 1, 0.3627019, 2
 1238357792, 0.9776745, 0.9863964, 1, 0.3592365, 2
 1238457752, 0.9776399, 0.9863753, 1, 0.3563899, 2
 1238557712, 0.977604, 0.9863533, 1, 0.3541239, 2
 1238657672, 0.9775704, 0.9863328, 1, 0.3517498, 2
 1238757632, 0.9775354, 0.9863113, 1, 0.3507127, 2
 1238857592, 0.9775059, 0.9862933, 1, 0.3488245, 2
 1238957552, 0.9774775, 0.9862758, 1, 0.347837, 2
 1239057512, 0.9774529, 0.9862607, 1, 0.3468038, 2
 1239157472, 0.9774314, 0.9862476, 1, 0.3463562, 2
 1239257432, 0.9774121, 0.9862357, 1, 0.3460012, 2
 1239358225, 0.9773945, 0.9862249, 1, 0.3450584, 2
 1239458185, 0.9773816, 0.986217, 1, 0.3452495, 2
 1239558145, 0.9773685, 0.986209, 1, 0.3447742, 2
 1239658105, 0.9773625, 0.9862054, 1, 0.3447244, 2
 1239758065, 0.9773548, 0.9862006, 1, 0.3445846, 2
 1239858025, 0.9773491, 0.9861971, 1, 0.3441139, 2
 1239957985, 0.9773413, 0.9861923, 1, 0.3441248, 2
 1240057945, 0.9773356, 0.9861889, 1, 0.3434214, 2
 1240157905, 0.9773318, 0.9861865, 1, 0.3434089, 2
 1240257865, 0.9773242, 0.9861819, 1, 0.3428295, 2
 1240357825, 0.9773162, 0.986177, 1, 0.3426597, 2
 1240457785, 0.9773097, 0.986173, 1, 0.3422815, 2
 1240557745, 0.977302, 0.9861683, 1, 0.3419484, 2
 1240657705, 0.9772959, 0.9861646, 1, 0.3418546, 2
 1240757665, 0.9772843, 0.9861574, 1, 0.3410289, 2
 1240857625, 0.9772804, 0.986155, 1, 0.3409752, 2
 1240957585, 0.9772692, 0.9861481, 1, 0.3404347, 2
 1241057545, 0.9772613, 0.9861434, 1, 0.3399989, 2
 1241157505, 0.977252, 0.9861376, 1, 0.3397899, 2
 1241257465, 0.9772442, 0.9861329, 1, 0.3393511, 2
 1241357425, 0.9772362, 0.9861279, 1, 0.338799, 2
 1241458218, 0.9772262, 0.9861218, 1, 0.3386058, 2
 1241558178, 0.9772153, 0.9861151, 1, 0.3381832, 2
 1241658138, 0.9772036, 0.9861079, 1, 0.3375589, 2
 1241758098, 0.9771957, 0.9861031, 1, 0.3370115, 2
 1241858058, 0.977186, 0.9860972, 1, 0.3364958, 2
 1241958018, 0.9771751, 0.9860905, 1, 0.3358888, 2
 1242057978, 0.9771634, 0.9860833, 1, 0.3349265, 2
 1242157938, 0.9771478, 0.9860738, 1, 0.3339909, 2
 1242257898, 0.977133, 0.9860647, 1, 0.3331669, 2
 1242357858, 0.9771113, 0.9860514, 1, 0.329714, 2
 1242457818, 0.9770629, 0.9860218, 1, 0.3355175, 2
 1242557778, 0.9770529, 0.9860157, 1, 0.3395855, 2
 1242657738, 0.9770702, 0.9860262, 1, 0.3430194, 2
 1242757698, 0.9771095, 0.9860503, 1, 0.3463178, 2
 1242857658, 0.9771599, 0.9860812, 1, 0.3513068, 2
 1242957618, 0.9772106, 0.9861123, 1, 0.3552353, 2
 1243057578, 0.9772611, 0.9861432, 1, 0.3586365, 2
 1243157538, 0.9773078, 0.9861718, 1, 0.3614629, 2
 1243257498, 0.9773477, 0.9861963, 1, 0.3637471, 2
 1243357458, 0.9773798, 0.9862159, 1, 0.3658404, 2
 1243457418, 0.9774097, 0.9862342, 1, 0.3675888, 2
 1243558211, 0.9774344, 0.9862494, 1, 0.3693969, 2
 1243658171, 0.9774556, 0.9862624, 1, 0.3710197, 2
 1243758131, 0.9774712, 0.9862719, 1, 0.3728011, 2
 1243858091, 0.9774858, 0.9862809, 1, 0.3746542, 2
 1243958051, 0.9775003, 0.9862898, 1, 0.3765833, 2
 1244058011, 0.9775118, 0.9862968, 1, 0.378844, 2
 1244157971, 0.977524, 0.9863043, 1, 0.3813874, 2
 1244257931, 0.9775367, 0.9863121, 1, 0.3838762, 2
 1244357891, 0.9775535, 0.9863223, 1, 0.3868282, 2
 1244457851, 0.9775694, 0.9863321, 1, 0.3898458, 2
 1244557811, 0.9775875, 0.9863432, 1, 0.3932332, 2
 1244657771, 0.9776078, 0.9863557, 1, 0.3967285, 2
 1244757731, 0.9776292, 0.9863687, 1, 0.4001837, 2
 1244857691, 0.9776543, 0.9863841, 1, 0.4022354, 2
 1244957651, 0.9776756, 0.9863971, 1, 0.4035779, 2
 1245057611, 0.9776969, 0.9864103, 1, 0.4054721, 2
 1245157571, 0.9777128, 0.9864199, 1, 0.4060009, 2
 1245257531, 0.9777244, 0.9864271, 1, 0.4060149, 2
 1245357491, 0.9777297, 0.9864303, 1, 0.40546, 2
 1245457451, 0.9777315, 0.9864314, 1, 0.404569, 2
 1245557411, 0.9777276, 0.986429, 1, 0.4039845, 2
 1245658204, 0.9777209, 0.9864249, 1, 0.4030453, 2
 1245758164, 0.9777125, 0.9864198, 1, 0.4026049, 2
 1245858124, 0.9777025, 0.9864137, 1, 0.4022262, 2
 1245958084, 0.9776917, 0.986407, 1, 0.4016868, 2
 1246058044, 0.977684, 0.9864023, 1, 0.4008388, 2
 1246158004, 0.9776752, 0.986397, 1, 0.400078, 2
 1246257964, 0.9776654, 0.9863909, 1, 0.3993439, 2
 1246357924, 0.9776547, 0.9863843, 1, 0.3982327, 2
 1246457884, 0.9776434, 0.9863774, 1, 0.3971759, 2
 1246557844, 0.9776318, 0.9863703, 1, 0.396006, 2
 1246657804, 0.9776171, 0.9863613, 1, 0.3949116, 2
 1246757764, 0.9776061, 0.9863545, 1, 0.3934243, 2
 1246857724, 0.9775916, 0.9863457, 1, 0.3919573, 2
 1246957684, 0.9775777, 0.9863372, 1, 0.3901498, 2
 1247057644, 0.9775572, 0.9863247, 1, 0.3883773, 2
 1247157604, 0.9775395, 0.9863138, 1, 0.3867341, 2
 1247257564, 0.9775194, 0.9863015, 1, 0.3846031, 2
 1247357524, 0.9775017, 0.9862906, 1, 0.3829863, 2
 1247457484, 0.977482, 0.9862785, 1, 0.3823274, 2
 1247557444, 0.9774644, 0.9862677, 1, 0.3820433, 2
 1247658237, 0.9774479, 0.9862576, 1, 0.3825172, 2
 1247758197, 0.9774359, 0.9862503, 1, 0.3824033, 2
 1247858157, 0.9774277, 0.9862453, 1, 0.3829903, 2
 1247958117, 0.977421, 0.9862412, 1, 0.3833716, 2
 1248058077, 0.9774172, 0.9862388, 1, 0.3836765, 2
 1248158037, 0.9774172, 0.9862388, 1, 0.3839152, 2
 1248257997, 0.9774172, 0.9862388, 1, 0.3841626, 2
 1248357957, 0.9774172, 0.9862388, 1, 0.3840299, 2
 1248457917, 0.9774172, 0.9862388, 1, 0.3844339, 2
 1248557877, 0.9774172, 0.9862388, 1, 0.3844992, 2
 1248657837, 0.977421, 0.9862412, 1, 0.3845853, 2
 1248757797, 0.9774218, 0.9862417, 1, 0.3851625, 2
 1248857757, 0.9774218, 0.9862417, 1, 0.3853643, 2
 1248957717, 0.9774218, 0.9862417, 1, 0.3856966, 2
 1249057677, 0.9774218, 0.9862417, 1, 0.3853217, 2
 1249157637, 0.9774258, 0.9862441, 1, 0.3855865, 2
 1249257597, 0.9774258, 0.9862441, 1, 0.3856258, 2
 1249357557, 0.9774296, 0.9862465, 1, 0.3856929, 2
 1249457517, 0.9774317, 0.9862477, 1, 0.3854507, 2
 1249557477, 0.9774317, 0.9862477, 1, 0.3852105, 2
 1249657437, 0.9774317, 0.9862477, 1, 0.3853883, 2
 1249758230, 0.9774312, 0.9862474, 1, 0.3848881, 2
 1249858190, 0.9774312, 0.9862474, 1, 0.384486, 2
 1249958150, 0.9774312, 0.9862474, 1, 0.3848109, 2
 1250058110, 0.9774312, 0.9862474, 1, 0.3849233, 2
 1250158070, 0.9774312, 0.9862474, 1, 0.3846443, 2
 1250258030, 0.9774312, 0.9862474, 1, 0.3849496, 2
 1250357990, 0.9774312, 0.9862474, 1, 0.3849441, 2
 1250457950, 0.9774274, 0.986245, 1, 0.3845349, 2
 1250557910, 0.9774274, 0.986245, 1, 0.3843913, 2
 1250657870, 0.9774274, 0.986245, 1, 0.3846792, 2
 1250757830, 0.9774234, 0.9862427, 1, 0.384044, 2
 1250857790, 0.9774195, 0.9862403, 1, 0.384531, 2
 1250957750, 0.9774195, 0.9862403, 1, 0.3847622, 2
 1251057710, 0.9774195, 0.9862403, 1, 0.3845904, 2
 1251157670, 0.9774195, 0.9862403, 1, 0.3844885, 2
 1251257630, 0.9774195, 0.9862403, 1, 0.3847755, 2
 1251357590, 0.9774195, 0.9862403, 1, 0.3848247, 2
 1251457550, 0.9774195, 0.9862403, 1, 0.3846845, 2
 1251557510, 0.9774195, 0.9862403, 1, 0.3847755, 2
 1251657470, 0.9774195, 0.9862403, 1, 0.3843746, 2
 1251757430, 0.9774195, 0.9862403, 1, 0.3845862, 2
 1251858223, 0.9774195, 0.9862403, 1, 0.3839485, 2
 1251958183, 0.9774176, 0.9862391, 1, 0.3841726, 2
 1252058143, 0.9774176, 0.9862391, 1, 0.3842009, 2
 1252158103, 0.9774176, 0.9862391, 1, 0.3846196, 2
 1252258063, 0.9774176, 0.9862391, 1, 0.3844192, 2
 1252358023, 0.9774176, 0.9862391, 1, 0.3844422, 2
 1252457983, 0.977417, 0.9862388, 1, 0.3844841, 2
 1252557943, 0.977417, 0.9862388, 1, 0.3842663, 2
 1252657903, 0.977417, 0.9862388, 1, 0.3844575, 2
 1252757863, 0.977417, 0.9862388, 1, 0.3842249, 2
 1252857823, 0.977417, 0.9862388, 1, 0.3844916, 2
 1252957783, 0.977417, 0.9862388, 1, 0.3846101, 2
 1253057743, 0.977417, 0.9862388, 1, 0.3850095, 2
 1253157703, 0.977417, 0.9862388, 1, 0.3849067, 2
 1253257663, 0.977417, 0.9862388, 1, 0.3848405, 2
 1253357623, 0.977417, 0.9862388, 1, 0.3848739, 2
 1253457583, 0.977417, 0.9862388, 1, 0.384965, 2
 1253557543, 0.977417, 0.9862388, 1, 0.384966, 2
 1253657503, 0.977417, 0.9862388, 1, 0.3848816, 2
 1253757463, 0.977417, 0.9862388, 1, 0.384968, 2
 1253857423, 0.977417, 0.9862388, 1, 0.3844746, 2
 1253958216, 0.977417, 0.9862388, 1, 0.3842191, 2
 1254058176, 0.977417, 0.9862388, 1, 0.3842691, 2
 1254158136, 0.9774141, 0.986237, 1, 0.3848668, 2
 1254258096, 0.9774141, 0.986237, 1, 0.385279, 2
 1254358056, 0.9774141, 0.986237, 1, 0.3852118, 2
 1254458016, 0.9774141, 0.986237, 1, 0.3853295, 2
 1254557976, 0.9774141, 0.986237, 1, 0.3853333, 2
 1254657936, 0.9774141, 0.986237, 1, 0.3852079, 2
 1254757896, 0.9774141, 0.986237, 1, 0.3856053, 2
 1254857856, 0.9774141, 0.986237, 1, 0.3856167, 2
 1254957816, 0.9774141, 0.986237, 1, 0.385518, 2
 1255057776, 0.9774141, 0.986237, 1, 0.385605, 2
 1255157736, 0.9774141, 0.986237, 1, 0.385601, 2
 1255257696, 0.9774141, 0.986237, 1, 0.3855169, 2
 1255357656, 0.9774141, 0.986237, 1, 0.3854739, 2
 1255457616, 0.9774141, 0.986237, 1, 0.384874, 2
 1255557576, 0.9774141, 0.986237, 1, 0.3847504, 2
 1255657536, 0.9774141, 0.986237, 1, 0.3844529, 2
 1255757496, 0.9774141, 0.986237, 1, 0.3848159, 2
 1255857456, 0.9774141, 0.986237, 1, 0.3841858, 2
 1255957416, 0.9774141, 0.986237, 1, 0.384287, 2
 1256058209, 0.9774141, 0.986237, 1, 0.3839343, 2
 1256158169, 0.9774119, 0.9862356, 1, 0.383992, 2
 1256258129, 0.9774119, 0.9862356, 1, 0.3841248, 2
 1256358089, 0.9774119, 0.9862356, 1, 0.3847531, 2
 1256458049, 0.9774119, 0.9862356, 1, 0.3844073, 2
 1256558009, 0.9774119, 0.9862356, 1, 0.3845358, 2
 1256657969, 0.9774119, 0.9862356, 1, 0.3845457, 2
