Time,BARO_I,BARO_Alt,BARO_Press,BARO_Temp,BARO_CRt,BARO_SMS,BARO_Offset,BARO_GndTemp,BARO_Health
 1215657709, 0, -0.0273711, 94798.35, 31.37, 0, 1215657, 0, 25.33701, 1
 1215657709, 1, -0.2025462, 94800.6, 31.37, 0, 1215657, 0, 25.33701, 1
 1215757669, 0, -0.0273711, 94798.35, 31.37, 0, 1215757, 0, 25.33701, 1
 1215757669, 1, 0.1341184, 94796.97, 31.37, 0, 1215757, 0, 25.33701, 1
 1215857629, 0, -0.0273711, 94798.35, 31.37, 0, 1215857, 0, 25.33701, 1
 1215857629, 1, -0.05474221, 94799.04, 31.37, 0, 1215857, 0, 25.33701, 1
 1215957589, 0, -0.0273711, 94798.35, 31.37, 0, 1215957, 0, 25.33701, 1
 1215957589, 1, -0.1697008, 94800.27, 31.37, 0, 1215957, 0, 25.33701, 1
 1216057549, 0, -0.0273711, 94798.35, 31.37, 0, 1216057, 0, 25.33701, 1
 1216057549, 1, -0.09853598, 94799.52, 31.37, 0, 1216057, 0, 25.33701, 1
 1216157509, 0, -0.0273711, 94798.35, 31.37, 0, 1216157, 0, 25.33701, 1
 1216157509, 1, 0.1067473, 94797.26, 31.37, 0, 1216157, 0, 25.33701, 1
 1216257469, 0, -0.0273711, 94798.35, 31.37, 0, 1216257, 0, 25.33701, 1
 1216257469, 1, -0.1368555, 94799.88, 31.37, 0, 1216257, 0, 25.33701, 1
 1216357429, 0, -0.0273711, 94798.35, 31.37, 0, 1216357, 0, 25.33701, 1
 1216357429, 1, -0.1259071, 94799.79, 31.37, 0, 1216357, 0, 25.33701, 1
 1216458222, 0, -0.0273711, 94798.35, 31.37, 0, 1216458, 0, 25.33701, 1
 1216458222, 1, -0.1259071, 94799.79, 31.37, 0, 1216458, 0, 25.33701, 1
 1216558182, 0, -0.0273711, 94798.35, 31.37, 0, 1216558, 0, 25.33701, 1
 1216558182, 1, 0.2162317, 94796.09, 31.37, 0, 1216558, 0, 25.33701, 1
 1216658142, 0, -0.0273711, 94798.35, 31.37, 0, 1216658, 0, 25.33701, 1
 1216658142, 1, -0.04379377, 94798.88, 31.37, 0, 1216658, 0, 25.33701, 1
 1216758102, 0, -0.0273711, 94798.35, 31.37, 0, 1216758, 0, 25.33701, 1
 1216758102, 1, 0.1149586, 94797.17, 31.37, 0, 1216758, 0, 25.33701, 1
 1216858062, 0, -0.0273711, 94798.35, 31.37, 0, 1216858, 0, 25.33701, 1
 1216858062, 1, -0.1040102, 94799.58, 31.37, 0, 1216858, 0, 25.33701, 1
 1216958022, 0, -0.0273711, 94798.35, 31.37, 0, 1216958, 0, 25.33701, 1
 1216958022, 1, -0.1806493, 94800.36, 31.37, 0, 1216958, 0, 25.33701, 1
 1217057982, 0, -0.0273711, 94798.35, 31.37, 0, 1217057, 0, 25.33701, 1
 1217057982, 1, 0.08758754, 94797.47, 31.37, 0, 1217057, 0, 25.33701, 1
 1217157942, 0, -0.0273711, 94798.35, 31.37, 0, 1217157, 0, 25.33701, 1
 1217157942, 1, 0.05747932, 94797.8, 31.37, 0, 1217157, 0, 25.33701, 1
 1217257902, 0, -0.0273711, 94798.35, 31.37, 0, 1217257, 0, 25.33701, 1
 1217257902, 1, 0.1998091, 94796.27, 31.37, 0, 1217257, 0, 25.33701, 1
 1217357862, 0, -0.0273711, 94798.35, 31.37, 0, 1217357, 0, 25.33701, 1
 1217357862, 1, -0.1313813, 94799.85, 31.37, 0, 1217357, 0, 25.33701, 1
 1217457822, 0, -0.0273711, 94798.35, 31.37, 0, 1217457, 0, 25.33701, 1
 1217457822, 1, -0.01094844, 94798.56, 31.37, 0, 1217457, 0, 25.33701, 1
 1217557782, 0, -0.0273711, 94798.35, 31.37, 0, 1217557, 0, 25.33701, 1
 1217557782, 1, 0, 94798.44, 31.37, 0, 1217557, 0, 25.33701, 1
 1217657742, 0, -0.0273711, 94798.35, 31.37, 0, 1217657, 0, 25.33701, 1
 1217657742, 1, 0.05747932, 94797.8, 31.37, 0, 1217657, 0, 25.33701, 1
 1217757702, 0, -0.0273711, 94798.35, 31.37, 0, 1217757, 0, 25.33701, 1
 1217757702, 1, 0.1998091, 94796.27, 31.37, 0, 1217757, 0, 25.33701, 1
 1217857662, 0, -0.0273711, 94798.35, 31.37, 0, 1217857, 0, 25.33701, 1
 1217857662, 1, 0.1259071, 94797.05, 31.37, 0, 1217857, 0, 25.33701, 1
 1217957622, 0, -0.0273711, 94798.35, 31.37, 0, 1217957, 0, 25.33701, 1
 1217957622, 1, 0.09032465, 94797.45, 31.37, 0, 1217957, 0, 25.33701, 1
 1218057582, 0, -0.0273711, 94798.35, 31.37, 0, 1218057, 0, 25.33701, 1
 1218057582, 1, 0.1012731, 94797.32, 31.37, 0, 1218057, 0, 25.33701, 1
 1218157542, 0, -0.0273711, 94798.35, 31.37, 0, 1218157, 0, 25.33701, 1
 1218157542, 1, 0.09032465, 94797.45, 31.37, 0, 1218157, 0, 25.33701, 1
 1218257502, 0, -0.0273711, 94798.35, 31.37, 0, 1218257, 0, 25.33701, 1
 1218257502, 1, -0.0273711, 94798.7, 31.37, 0, 1218257, 0, 25.33701, 1
 1218357462, 0, -0.0273711, 94798.35, 31.37, 0, 1218357, 0, 25.33701, 1
 1218357462, 1, 0.01915977, 94798.23, 31.37, 0, 1218357, 0, 25.33701, 1
 1218457422, 0, -0.0273711, 94798.35, 31.37, 0, 1218457, 0, 25.33701, 1
 1218457422, 1, 0.1861235, 94796.42, 31.37, 0, 1218457, 0, 25.33701, 1
 1218558215, 0, -0.0273711, 94798.35, 31.37, 0, 1218558, 0, 25.33701, 1
 1218558215, 1, 0.008211331, 94798.35, 31.37, 0, 1218558, 0, 25.33701, 1
 1218658175, 0, -0.0273711, 94798.35, 31.37, 0, 1218658, 0, 25.33701, 1
 1218658175, 1, -0.1751751, 94800.33, 31.37, 0, 1218658, 0, 25.33701, 1
 1218758135, 0, -0.0273711, 94798.35, 31.37, 0, 1218758, 0, 25.33701, 1
 1218758135, 1, -0.06569065, 94799.16, 31.37, 0, 1218758, 0, 25.33701, 1
 1218858095, 0, -0.0273711, 94798.35, 31.37, 0, 1218858, 0, 25.33701, 1
 1218858095, 1, 0.06295354, 94797.74, 31.37, 0, 1218858, 0, 25.33701, 1
 1218958055, 0, -0.0273711, 94798.35, 31.37, 0, 1218958, 0, 25.33701, 1
 1218958055, 1, 0.008211331, 94798.35, 31.37, 0, 1218958, 0, 25.33701, 1
 1219058015, 0, -0.0273711, 94798.35, 31.37, 0, 1219058, 0, 25.33701, 1
 1219058015, 1, -0.03284533, 94798.77, 31.37, 0, 1219058, 0, 25.33701, 1
 1219157975, 0, -0.0273711, 94798.35, 31.37, 0, 1219157, 0, 25.33701, 1
 1219157975, 1, -0.04926799, 94798.98, 31.37, 0, 1219157, 0, 25.33701, 1
 1219257935, 0, -0.0273711, 94798.35, 31.37, 0, 1219257, 0, 25.33701, 1
 1219257935, 1, -0.1368555, 94799.88, 31.37, 0, 1219257, 0, 25.33701, 1
 1219357895, 0, -0.0273711, 94798.35, 31.37, 0, 1219357, 0, 25.33701, 1
 1219357895, 1, 0.1915977, 94796.36, 31.37, 0, 1219357, 0, 25.33701, 1
 1219457855, 0, -0.0273711, 94798.35, 31.37, 0, 1219457, 0, 25.33701, 1
 1219457855, 1, -0.08211331, 94799.3, 31.37, 0, 1219457, 0, 25.33701, 1
 1219557815, 0, -0.0273711, 94798.35, 31.37, 0, 1219557, 0, 25.33701, 1
 1219557815, 1, -0.0273711, 94798.7, 31.37, 0, 1219557, 0, 25.33701, 1
 1219657775, 0, -0.0273711, 94798.35, 31.37, 0, 1219657, 0, 25.33701, 1
 1219657775, 1, -0.1368555, 94799.88, 31.37, 0, 1219657, 0, 25.33701, 1
 1219757735, 0, -0.0273711, 94798.35, 31.37, 0, 1219757, 0, 25.33701, 1
 1219757735, 1, -0.2025462, 94800.6, 31.37, 0, 1219757, 0, 25.33701, 1
 1219857695, 0, -0.0273711, 94798.35, 31.37, 0, 1219857, 0, 25.33701, 1
 1219857695, 1, 0.197072, 94796.3, 31.37, 0, 1219857, 0, 25.33701, 1
 1219957655, 0, -0.0273711, 94798.35, 31.37, 0, 1219957, 0, 25.33701, 1
 1219957655, 1, -0.1697008, 94800.27, 31.37, 0, 1219957, 0, 25.33701, 1
 1220057615, 0, -0.01642266, 94798.23, 31.37, 0.003421388, 1220057, 0, 25.33701, 1
 1220057615, 1, 0.1259071, 94797.05, 31.37, 0.003421388, 1220057, 0, 25.33701, 1
 1220157575, 0, 0, 94798.08, 31.37, 0.02223902, 1220157, 0, 25.33701, 1
 1220157575, 1, -0.01094844, 94798.56, 31.37, 0.02223902, 1220157, 0, 25.33701, 1
 1220257535, 0, 0.03010822, 94797.74, 31.37, 0.06928311, 1220257, 0, 25.33701, 1
 1220257535, 1, -0.1259071, 94799.79, 31.37, 0.06928311, 1220257, 0, 25.33701, 1
 1220357495, 0, 0.06842776, 94797.32, 31.37, 0.1445536, 1220357, 0, 25.33701, 1
 1220357495, 1, 0.2107575, 94796.15, 31.37, 0.1445536, 1220357, 0, 25.33701, 1
 1220457455, 0, 0.1313813, 94796.63, 31.37, 0.2420632, 1220457, 0, 25.33701, 1
 1220457455, 1, 0.1450669, 94796.84, 31.37, 0.2420632, 1220457, 0, 25.33701, 1
 1220557415, 0, 0.2518142, 94795.34, 31.37, 0.3789187, 1220557, 0, 25.33701, 1
 1220557415, 1, 0.1587524, 94796.7, 31.37, 0.3789187, 1220557, 0, 25.33701, 1
 1220658208, 0, 0.4187779, 94793.53, 31.37, 0.6087808, 1220658, 0, 25.33701, 1
 1220658208, 1, 0.544685, 94792.52, 31.37, 0.6087808, 1220658, 0, 25.33701, 1
 1220758168, 0, 0.593953, 94791.61, 31.37, 0.9564682, 1220758, 0, 25.33701, 1
 1220758168, 1, 0.5392107, 94792.58, 31.37, 0.9564682, 1220758, 0, 25.33701, 1
 1220858128, 0, 0.7828136, 94789.57, 31.37, 1.33692, 1220858, 0, 25.33701, 1
 1220858128, 1, 0.6295354, 94791.61, 31.37, 1.33692, 1220858, 0, 25.33701, 1
 1220958088, 0, 0.9826227, 94787.4, 31.37, 1.629402, 1220958, 0, 25.33701, 1
 1220958088, 1, 0.9005094, 94788.66, 31.37, 1.629402, 1220958, 0, 25.33701, 1
 1221058048, 0, 1.179695, 94785.26, 31.37, 1.807091, 1221058, 0, 25.33701, 1
 1221058048, 1, 1.135901, 94786.11, 31.37, 1.807091, 1221058, 0, 25.33701, 1
 1221158008, 0, 1.401401, 94782.86, 31.36, 1.91709, 1221158, 0, 25.33701, 1
 1221158008, 1, 1.530045, 94781.84, 31.36, 1.91709, 1221158, 0, 25.33701, 1
 1221257968, 0, 1.623106, 94780.45, 31.36, 2.006417, 1221257, 0, 25.33701, 1
 1221257968, 1, 1.683323, 94780.18, 31.36, 2.006417, 1221257, 0, 25.33701, 1
 1221357928, 0, 1.863972, 94777.84, 31.36, 2.104883, 1221357, 0, 25.33701, 1
 1221357928, 1, 1.781859, 94779.1, 31.36, 2.104883, 1221357, 0, 25.33701, 1
 1221457888, 0, 2.104838, 94775.22, 31.36, 2.214583, 1221457, 0, 25.33701, 1
 1221457888, 1, 2.156843, 94775.04, 31.36, 2.214583, 1221457, 0, 25.33701, 1
 1221557848, 0, 2.356652, 94772.48, 31.36, 2.315829, 1221557, 0, 25.33701, 1
 1221557848, 1, 2.195163, 94774.62, 31.36, 2.315829, 1221557, 0, 25.33701, 1
 1221657808, 0, 2.619415, 94769.66, 31.36, 2.400426, 1221657, 0, 25.33701, 1
 1221657808, 1, 2.75627, 94768.52, 31.36, 2.400426, 1221657, 0, 25.33701, 1
 1221757768, 0, 2.87944, 94766.83, 31.35, 2.477856, 1221757, 0, 25.33701, 1
 1221757768, 1, 3.008085, 94765.8, 31.35, 2.477856, 1221757, 0, 25.33701, 1
 1221857728, 0, 3.155888, 94763.82, 31.35, 2.552356, 1221857, 0, 25.33701, 1
 1221857728, 1, 3.374857, 94761.81, 31.35, 2.552356, 1221857, 0, 25.33701, 1
 1221957688, 0, 3.435074, 94760.79, 31.35, 2.621639, 1221957, 0, 25.33701, 1
 1221957688, 1, 3.462445, 94760.85, 31.35, 2.621639, 1221957, 0, 25.33701, 1
 1222057648, 0, 3.706048, 94757.84, 31.35, 2.686645, 1222057, 0, 25.33701, 1
 1222057648, 1, 3.708785, 94758.2, 31.35, 2.686645, 1222057, 0, 25.33701, 1
 1222157608, 0, 3.982496, 94754.87, 31.35, 2.734544, 1222157, 0, 25.33701, 1
 1222157608, 1, 3.837429, 94756.81, 31.35, 2.734544, 1222157, 0, 25.33701, 1
 1222257568, 0, 4.253469, 94751.91, 31.35, 2.749085, 1222257, 0, 25.33701, 1
 1222257568, 1, 4.149459, 94753.42, 31.35, 2.749085, 1222257, 0, 25.33701, 1
 1222357528, 0, 4.532655, 94748.91, 31.34, 2.743953, 1222357, 0, 25.33701, 1
 1222357528, 1, 4.516232, 94749.45, 31.34, 2.743953, 1222357, 0, 25.33701, 1
 1222457488, 0, 4.800892, 94745.99, 31.34, 2.741387, 1222457, 0, 25.33701, 1
 1222457488, 1, 4.642139, 94748.07, 31.34, 2.741387, 1222457, 0, 25.33701, 1
 1222557448, 0, 5.063654, 94743.13, 31.34, 2.73711, 1222557, 0, 25.33701, 1
 1222557448, 1, 5.257989, 94741.4, 31.34, 2.73711, 1222557, 0, 25.33701, 1
 1222657408, 0, 5.32368, 94740.31, 31.34, 2.712306, 1222657, 0, 25.33701, 1
 1222657408, 1, 5.340103, 94740.49, 31.34, 2.712306, 1222657, 0, 25.33701, 1
 1222758201, 0, 5.58918, 94737.43, 31.34, 2.668703, 1222758, 0, 25.33701, 1
 1222758201, 1, 5.736984, 94736.2, 31.34, 2.668703, 1222758, 0, 25.33701, 1
 1222858161, 0, 5.849205, 94734.6, 31.34, 2.632056, 1222858, 0, 25.33701, 1
 1222858161, 1, 5.799937, 94735.5, 31.34, 2.632056, 1222858, 0, 25.33701, 1
 1222958121, 0, 6.111968, 94731.77, 31.33, 2.616885, 1222958, 0, 25.33701, 1
 1222958121, 1, 6.029854, 94733.01, 31.34, 2.616885, 1222958, 0, 25.33701, 1
 1223058081, 0, 6.363782, 94729.04, 31.33, 2.611762, 1223058, 0, 25.33701, 1
 1223058081, 1, 6.226926, 94730.88, 31.33, 2.611762, 1223058, 0, 25.33701, 1
 1223158041, 0, 6.612859, 94726.34, 31.33, 2.597062, 1223158, 0, 25.33701, 1
 1223158041, 1, 6.465055, 94728.29, 31.33, 2.597062, 1223158, 0, 25.33701, 1
 1223258001, 0, 6.864673, 94723.6, 31.33, 2.564385, 1223258, 0, 25.33701, 1
 1223258001, 1, 6.938575, 94723.18, 31.33, 2.564385, 1223258, 0, 25.33701, 1
 1223357961, 0, 7.130173, 94720.72, 31.33, 2.534342, 1223357, 0, 25.33701, 1
 1223357961, 1, 7.258817, 94719.69, 31.33, 2.534342, 1223357, 0, 25.33701, 1
 1223457921, 0, 7.381987, 94717.98, 31.33, 2.538383, 1223457, 0, 25.33701, 1
 1223457921, 1, 7.598219, 94716.02, 31.33, 2.538383, 1223457, 0, 25.33701, 1
 1223557881, 0, 7.633801, 94715.27, 31.33, 2.564678, 1223557, 0, 25.33701, 1
 1223557881, 1, 7.579059, 94716.23, 31.33, 2.564678, 1223557, 0, 25.33701, 1
 1223657841, 0, 7.885615, 94712.54, 31.32, 2.568108, 1223657, 0, 25.33701, 1
 1223657841, 1, 7.926672, 94712.45, 31.32, 2.568108, 1223657, 0, 25.33701, 1
 1223757801, 0, 8.134692, 94709.84, 31.32, 2.542662, 1223757, 0, 25.33701, 1
 1223757801, 1, 8.104584, 94710.52, 31.32, 2.542662, 1223757, 0, 25.33701, 1
 1223857761, 0, 8.386506, 94707.1, 31.32, 2.518935, 1223857, 0, 25.33701, 1
 1223857761, 1, 8.542521, 94705.77, 31.32, 2.518935, 1223857, 0, 25.33701, 1
 1223957721, 0, 8.627372, 94704.48, 31.32, 2.506166, 1223957, 0, 25.33701, 1
 1223957721, 1, 8.621898, 94704.91, 31.32, 2.506166, 1223957, 0, 25.33701, 1
 1224057681, 0, 8.879187, 94701.75, 31.32, 2.49248, 1224057, 0, 25.33701, 1
 1224057681, 1, 8.805285, 94702.92, 31.32, 2.49248, 1224057, 0, 25.33701, 1
 1224157641, 0, 9.131001, 94699.05, 31.32, 2.479651, 1224157, 0, 25.33701, 1
 1224157641, 1, 9.125526, 94699.46, 31.32, 2.479651, 1224157, 0, 25.33701, 1
 1224257601, 0, 9.388288, 94696.25, 31.31, 2.484784, 1224257, 0, 25.33701, 1
 1224257601, 1, 9.536093, 94694.99, 31.31, 2.484784, 1224257, 0, 25.33701, 1
 1224357561, 0, 9.637366, 94693.55, 31.31, 2.508734, 1224357, 0, 25.33701, 1
 1224357561, 1, 9.544304, 94694.93, 31.31, 2.508734, 1224357, 0, 25.33701, 1
 1224457521, 0, 9.88918, 94690.81, 31.31, 2.52755, 1224457, 0, 25.33701, 1
 1224457521, 1, 9.965819, 94690.34, 31.31, 2.52755, 1224457, 0, 25.33701, 1
 1224557481, 0, 10.14921, 94687.99, 31.31, 2.529261, 1224557, 0, 25.33701, 1
 1224557481, 1, 10.22037, 94687.59, 31.31, 2.529261, 1224557, 0, 25.33701, 1
 1224657441, 0, 10.40102, 94685.25, 31.31, 2.530972, 1224657, 0, 25.33701, 1
 1224657441, 1, 10.60357, 94683.45, 31.31, 2.530972, 1224657, 0, 25.33701, 1
 1224758234, 0, 10.65283, 94682.55, 31.31, 2.540444, 1224758, 0, 25.33701, 1
 1224758234, 1, 10.77053, 94681.62, 31.31, 2.540444, 1224758, 0, 25.33701, 1
 1224858194, 0, 10.90465, 94679.81, 31.31, 2.538993, 1224858, 0, 25.33701, 1
 1224858194, 1, 10.91286, 94680.09, 31.31, 2.538993, 1224858, 0, 25.33701, 1
 1224958154, 0, 11.15646, 94677.09, 31.3, 2.523102, 1224958, 0, 25.33701, 1
 1224958154, 1, 11.37543, 94675.06, 31.3, 2.523102, 1224958, 0, 25.33701, 1
 1225058114, 0, 11.40554, 94674.38, 31.3, 2.512009, 1225058, 0, 25.33701, 1
 1225058114, 1, 11.36175, 94675.22, 31.3, 2.512009, 1225058, 0, 25.33701, 1
 1225158074, 0, 11.66283, 94671.58, 31.3, 2.511658, 1225158, 0, 25.33701, 1
 1225158074, 1, 11.50408, 94673.69, 31.3, 2.511658, 1225158, 0, 25.33701, 1
 1225258034, 0, 11.91191, 94668.88, 31.3, 2.516501, 1225258, 0, 25.33701, 1
 1225258034, 1, 11.92285, 94669.15, 31.3, 2.516501, 1225258, 0, 25.33701, 1
 1225357994, 0, 12.15277, 94666.27, 31.3, 2.51978, 1225357, 0, 25.33701, 1
 1225357994, 1, 12.21299, 94665.99, 31.3, 2.51978, 1225357, 0, 25.33701, 1
 1225457954, 0, 12.40458, 94663.53, 31.3, 2.509216, 1225457, 0, 25.33701, 1
 1225457954, 1, 12.57429, 94662.09, 31.29, 2.509216, 1225457, 0, 25.33701, 1
 1225557914, 0, 12.65914, 94660.8, 31.29, 2.491689, 1225557, 0, 25.33701, 1
 1225557914, 1, 12.77683, 94659.87, 31.29, 2.491689, 1225557, 0, 25.33701, 1
 1225657874, 0, 12.90821, 94658.09, 31.29, 2.492556, 1225657, 0, 25.33701, 1
 1225657874, 1, 13.08613, 94656.53, 31.29, 2.492556, 1225657, 0, 25.33701, 1
 1225757834, 0, 13.16003, 94655.36, 31.29, 2.508357, 1225757, 0, 25.33701, 1
 1225757834, 1, 13.27225, 94654.52, 31.29, 2.508357, 1225757, 0, 25.33701, 1
 1225857794, 0, 13.4091, 94652.66, 31.29, 2.514645, 1225857, 0, 25.33701, 1
 1225857794, 1, 13.36531, 94653.5, 31.29, 2.514645, 1225857, 0, 25.33701, 1
 1225957754, 0, 13.66092, 94649.92, 31.29, 2.509589, 1225957, 0, 25.33701, 1
 1225957754, 1, 13.55691, 94651.43, 31.29, 2.509589, 1225957, 0, 25.33701, 1
 1226057714, 0, 13.91547, 94647.19, 31.29, 2.507023, 1226057, 0, 25.33701, 1
 1226057714, 1, 13.7704, 94649.12, 31.29, 2.507023, 1226057, 0, 25.33701, 1
 1226157674, 0, 14.17002, 94644.43, 31.28, 2.513865, 1226157, 0, 25.33701, 1
 1226157674, 1, 14.34793, 94642.86, 31.28, 2.513865, 1226157, 0, 25.33701, 1
 1226257634, 0, 14.42183, 94641.69, 31.28, 2.526695, 1226257, 0, 25.33701, 1
 1226257634, 1, 14.27129, 94643.67, 31.28, 2.526695, 1226257, 0, 25.33701, 1
 1226357594, 0, 14.67091, 94638.99, 31.28, 2.533538, 1226357, 0, 25.33701, 1
 1226357594, 1, 14.77492, 94638.23, 31.28, 2.533538, 1226357, 0, 25.33701, 1
 1226457554, 0, 14.92273, 94636.26, 31.28, 2.526694, 1226457, 0, 25.33701, 1
 1226457554, 1, 15.0021, 94635.77, 31.28, 2.526694, 1226457, 0, 25.33701, 1
 1226557514, 0, 15.16359, 94633.64, 31.28, 2.511298, 1226557, 0, 25.33701, 1
 1226557514, 1, 15.25118, 94633.07, 31.28, 2.511298, 1226557, 0, 25.33701, 1
 1226657474, 0, 15.42362, 94630.82, 31.28, 2.495903, 1226657, 0, 25.33701, 1
 1226657474, 1, 15.53858, 94629.95, 31.28, 2.495903, 1226657, 0, 25.33701, 1
 1226757434, 0, 15.66722, 94628.2, 31.28, 2.489916, 1226757, 0, 25.33701, 1
 1226757434, 1, 15.62343, 94629.05, 31.28, 2.489916, 1226757, 0, 25.33701, 1
 1226858227, 0, 15.91903, 94625.48, 31.27, 2.495124, 1226858, 0, 25.33701, 1
 1226858227, 1, 16.138, 94623.46, 31.27, 2.495124, 1226858, 0, 25.33701, 1
 1226958187, 0, 16.16811, 94622.77, 31.27, 2.496294, 1226958, 0, 25.33701, 1
 1226958187, 1, 16.23654, 94622.38, 31.27, 2.496294, 1226958, 0, 25.33701, 1
 1227058147, 0, 16.41993, 94620.04, 31.27, 2.489853, 1227058, 0, 25.33701, 1
 1227058147, 1, 16.55404, 94618.96, 31.27, 2.489853, 1227058, 0, 25.33701, 1
 1227158107, 0, 16.67448, 94617.27, 31.27, 2.492395, 1227158, 0, 25.33701, 1
 1227158107, 1, 16.73469, 94617.01, 31.27, 2.492395, 1227158, 0, 25.33701, 1
 1227258067, 0, 16.92629, 94614.55, 31.27, 2.507376, 1227258, 0, 25.33701, 1
 1227258067, 1, 17.08231, 94613.22, 31.27, 2.507376, 1227258, 0, 25.33701, 1
 1227358027, 0, 17.16989, 94611.93, 31.27, 2.519068, 1227358, 0, 25.33701, 1
 1227358027, 1, 17.09325, 94613.1, 31.27, 2.519068, 1227358, 0, 25.33701, 1
 1227457987, 0, 17.42171, 94609.2, 31.26, 2.513791, 1227457, 0, 25.33701, 1
 1227457987, 1, 17.56404, 94608.02, 31.26, 2.513791, 1227457, 0, 25.33701, 1
 1227557947, 0, 17.67079, 94606.49, 31.26, 2.499826, 1227557, 0, 25.33701, 1
 1227557947, 1, 17.81038, 94605.35, 31.26, 2.499826, 1227557, 0, 25.33701, 1
 1227657907, 0, 17.9226, 94603.77, 31.26, 2.496859, 1227657, 0, 25.33701, 1
 1227657907, 1, 18.0704, 94602.53, 31.26, 2.496859, 1227657, 0, 25.33701, 1
 1227757867, 0, 18.17441, 94601.03, 31.26, 2.504598, 1227757, 0, 25.33701, 1
 1227757867, 1, 18.02114, 94603.07, 31.26, 2.504598, 1227757, 0, 25.33701, 1
 1227857827, 0, 18.41528, 94598.42, 31.26, 2.507525, 1227857, 0, 25.33701, 1
 1227857827, 1, 18.41802, 94598.75, 31.26, 2.507525, 1227857, 0, 25.33701, 1
 1227957787, 0, 18.66436, 94595.71, 31.26, 2.496681, 1227957, 0, 25.33701, 1
 1227957787, 1, 18.58498, 94596.95, 31.26, 2.496681, 1227957, 0, 25.33701, 1
 1228057747, 0, 18.91617, 94592.98, 31.26, 2.478794, 1228057, 0, 25.33701, 1
 1228057747, 1, 19.0585, 94591.81, 31.25, 2.478794, 1228057, 0, 25.33701, 1
 1228157707, 0, 19.15704, 94590.38, 31.25, 2.471951, 1228157, 0, 25.33701, 1
 1228157707, 1, 19.0585, 94591.81, 31.25, 2.471951, 1228157, 0, 25.33701, 1
 1228257667, 0, 19.41159, 94587.64, 31.25, 2.476228, 1228257, 0, 25.33701, 1
 1228257667, 1, 19.63603, 94585.57, 31.25, 2.476228, 1228257, 0, 25.33701, 1
 1228357627, 0, 19.67709, 94584.76, 31.25, 2.484782, 1228357, 0, 25.33701, 1
 1228357627, 1, 19.82763, 94583.49, 31.25, 2.484782, 1228357, 0, 25.33701, 1
 1228457587, 0, 19.92616, 94582.05, 31.25, 2.512155, 1228457, 0, 25.33701, 1
 1228457587, 1, 19.9508, 94582.15, 31.25, 2.512155, 1228457, 0, 25.33701, 1
 1228557547, 0, 20.17798, 94579.32, 31.25, 2.548081, 1228557, 0, 25.33701, 1
 1228557547, 1, 20.21903, 94579.26, 31.25, 2.548081, 1228557, 0, 25.33701, 1
