Time,ATT_DesRoll,ATT_Roll,ATT_DesPitch,ATT_Pitch,ATT_DesYaw,ATT_Yaw,ATT_ErrRP,ATT_ErrYaw,ATT_AEKF
 1231757933, 0.06, 0.05, 0.06, 0.06, 344.13, 344.14, 0, 0, 3
 1231857893, 0.06, 0.05, 0.06, 0.05, 344.13, 344.13, 0, 0, 3
 1231957853, 0.06, 0.05, 0.06, 0.05, 344.13, 344.14, 0, 0, 3
 1232057813, 0.06, 0.05, 0.06, 0.05, 344.13, 344.14, 0, 0, 3
 1232157773, 0.07, 0.05, 0.07, 0.05, 344.13, 344.14, 0, 0, 3
 1232257733, 0.07, 0.06, 0.07, 0.06, 344.13, 344.14, 0, 0, 3
 1232357693, 0.07, 0.06, 0.07, 0.06, 344.13, 344.14, 0, 0, 3
 1232457653, 0.07, 0.06, 0.07, 0.06, 344.13, 344.15, 0, 0, 3
 1232557613, 0.07, 0.06, 0.07, 0.06, 344.13, 344.15, 0, 0, 3
 1232657573, 0.07, 0.06, 0.07, 0.06, 344.13, 344.15, 0, 0, 3
 1232757533, 0.07, 0.06, 0.07, 0.06, 344.13, 344.14, 0, 0, 3
 1232857493, 0.07, 0.06, 0.07, 0.07, 344.13, 344.14, 0, 0, 3
 1232957453, 0.07, 0.05, 0.07, 0.07, 344.13, 344.13, 0, 0, 3
 1233057413, 0.07, 0.06, 0.07, 0.06, 344.13, 344.13, 0, 0, 3
 1233158206, 0.08, 0.07, 0.08, 0.07, 344.13, 344.12, 0, 0, 3
 1233258166, 0.08, 0.07, 0.08, 0.07, 344.13, 344.12, 0, 0, 3
 1233358126, 0.09, 0.08, 0.09, 0.08, 344.13, 344.12, 0, 0, 3
 1233458086, 0.09, 0.09, 0.09, 0.07, 344.13, 344.12, 0, 0, 3
 1233558046, 0.1, 0.09, 0.1, 0.08, 344.13, 344.13, 0, 0, 3
 1233658006, 0.1, 0.09, 0.1, 0.09, 344.13, 344.13, 0, 0, 3
 1233757966, 0.1, 0.09, 0.12, 0.11, 344.13, 344.13, 0, 0, 3
 1233857926, 0.09, 0.08, 0.12, 0.11, 344.13, 344.13, 0, 0, 3
 1233957886, 0.09, 0.08, 0.13, 0.12, 344.13, 344.14, 0, 0, 3
 1234057846, 0.09, 0.07, 0.13, 0.12, 344.13, 344.15, 0, 0, 3
 1234157806, 0.09, 0.07, 0.13, 0.12, 344.13, 344.15, 0, 0, 3
 1234257766, 0.08, 0.07, 0.13, 0.12, 344.13, 344.16, 0, 0, 3
 1234357726, 0.08, 0.07, 0.13, 0.12, 344.13, 344.16, 0, 0, 3
 1234457686, 0.08, 0.07, 0.13, 0.12, 344.13, 344.16, 0, 0, 3
 1234557646, 0.08, 0.06, 0.13, 0.12, 344.13, 344.16, 0, 0, 3
 1234657606, 0.08, 0.06, 0.13, 0.12, 344.13, 344.16, 0, 0, 3
 1234757566, 0.08, 0.07, 0.13, 0.12, 344.13, 344.15, 0, 0, 3
 1234857526, 0.07, 0.06, 0.13, 0.12, 344.13, 344.15, 0, 0, 3
 1234957486, 0.07, 0.06, 0.13, 0.11, 344.13, 344.14, 0, 0, 3
 1235057446, 0.07, 0.06, 0.12, 0.11, 344.13, 344.14, 0, 0, 3
 1235158239, 0.07, 0.06, 0.12, 0.1, 344.13, 344.13, 0, 0, 3
 1235258199, 0.06, 0.06, 0.12, 0.1, 344.13, 344.13, 0, 0, 3
 1235358159, 0.06, 0.04, 0.12, 0.09, 344.13, 344.13, 0, 0, 3
 1235458119, 0.06, 0.03, 0.12, 0.08, 344.13, 344.12, 0, 0, 3
 1235558079, 0.07, 0.05, 0.12, 0.09, 344.13, 344.12, 0, 0, 3
 1235658039, 0.07, 0.06, 0.12, 0.1, 344.13, 344.12, 0, 0, 3
 1235757999, 0.07, 0.06, 0.12, 0.11, 344.13, 344.12, 0, 0, 3
 1235857959, 0.07, 0.06, 0.11, 0.11, 344.13, 344.13, 0, 0, 3
 1235957919, 0.07, 0.06, 0.1, 0.11, 344.13, 344.14, 0, 0, 3
 1236057879, 0.06, 0.06, 0.08, 0.09, 344.13, 344.15, 0, 0, 3
 1236157839, 0.06, 0.06, 0.08, 0.1, 344.13, 344.16, 0, 0, 3
 1236257799, 0.06, 0.06, 0.07, 0.09, 344.13, 344.16, 0, 0, 3
 1236357759, 0.06, 0.06, 0.07, 0.07, 344.13, 344.17, 0, 0, 3
 1236457719, 0.06, 0.06, 0.07, 0.06, 344.13, 344.18, 0, 0, 3
 1236557679, 0.06, 0.06, 0.07, 0.05, 344.13, 344.18, 0, 0, 3
 1236657639, 0.06, 0.06, 0.07, 0.04, 344.13, 344.19, 0, 0, 3
 1236757599, 0.06, 0.06, 0.09, 0.06, 344.13, 344.19, 0, 0, 3
 1236857559, 0.06, 0.06, 0.09, 0.08, 344.13, 344.19, 0, 0, 3
 1236957519, 0.06, 0.05, 0.09, 0.09, 344.13, 344.19, 0, 0, 3
 1237057479, 0.06, 0.05, 0.09, 0.1, 344.13, 344.19, 0, 0, 3
 1237157439, 0.06, 0.04, 0.09, 0.1, 344.13, 344.19, 0, 0, 3
 1237258232, 0.06, 0.04, 0.07, 0.1, 344.13, 344.19, 0, 0, 3
 1237358192, 0.07, 0.05, 0.07, 0.1, 344.13, 344.19, 0, 0, 3
 1237458152, 0.07, 0.06, 0.06, 0.09, 344.13, 344.19, 0, 0, 3
 1237558112, 0.07, 0.06, 0.06, 0.09, 344.13, 344.18, 0, 0, 3
 1237658072, 0.06, 0.06, 0.06, 0.08, 344.13, 344.18, 0, 0, 3
 1237758032, 0.05, 0.06, 0.06, 0.06, 344.13, 344.17, 0, 0, 3
 1237857992, 0.03, 0.04, 0.05, 0.05, 344.13, 344.17, 0, 0, 3
 1237957952, 0.03, 0.04, 0.05, 0.05, 344.13, 344.15, 0, 0, 3
 1238057912, 0.02, 0.02, 0.04, 0.04, 344.13, 344.14, 0, 0, 3
 1238157872, 0.02, 0.02, 0.04, 0.03, 344.13, 344.13, 0, 0, 3
 1238257832, 0.02, 0.01, 0.04, 0.02, 344.13, 344.12, 0, 0, 3
 1238357792, 0.02, 0.02, 0.04, 0.02, 344.13, 344.11, 0, 0, 3
 1238457752, 0.02, 0.02, 0.03, 0.01, 344.13, 344.1, 0, 0, 3
 1238557712, 0.02, 0.03, 0.03, 0.01, 344.13, 344.1, 0, 0, 3
 1238657672, 0.02, 0.03, 0.03, 0.01, 344.13, 344.1, 0, 0, 3
 1238757632, 0.03, 0.03, 0.03, 0.01, 344.13, 344.1, 0, 0, 3
 1238857592, 0.03, 0.03, 0.03, 0.02, 344.13, 344.1, 0, 0, 3
 1238957552, 0.04, 0.04, 0.04, 0.03, 344.13, 344.1, 0, 0, 3
 1239057512, 0.04, 0.04, 0.04, 0.04, 344.13, 344.11, 0, 0, 3
 1239157472, 0.04, 0.04, 0.04, 0.05, 344.13, 344.11, 0, 0, 3
 1239257432, 0.04, 0.04, 0.03, 0.05, 344.13, 344.12, 0, 0, 3
 1239358225, 0.04, 0.03, 0.03, 0.05, 344.13, 344.13, 0, 0, 3
 1239458185, 0.04, 0.03, 0.03, 0.05, 344.13, 344.13, 0, 0, 3
 1239558145, 0.05, 0.03, 0.03, 0.04, 344.13, 344.14, 0, 0, 3
 1239658105, 0.05, 0.04, 0.03, 0.04, 344.13, 344.14, 0, 0, 3
 1239758065, 0.06, 0.05, 0.04, 0.05, 344.13, 344.15, 0, 0, 3
 1239858025, 0.06, 0.05, 0.04, 0.05, 344.13, 344.15, 0, 0, 3
 1239957985, 0.06, 0.06, 0.04, 0.05, 344.13, 344.16, 0, 0, 3
 1240057945, 0.06, 0.07, 0.04, 0.04, 344.13, 344.16, 0, 0, 3
 1240157905, 0.06, 0.06, 0.04, 0.04, 344.13, 344.16, 0, 0, 3
 1240257865, 0.06, 0.06, 0.05, 0.04, 344.13, 344.16, 0, 0, 3
 1240357825, 0.06, 0.07, 0.06, 0.04, 344.13, 344.15, 0, 0, 3
 1240457785, 0.05, 0.07, 0.07, 0.05, 344.13, 344.15, 0, 0, 3
 1240557745, 0.05, 0.06, 0.07, 0.06, 344.13, 344.14, 0, 0, 3
 1240657705, 0.05, 0.05, 0.07, 0.06, 344.13, 344.13, 0, 0, 3
 1240757665, 0.05, 0.05, 0.07, 0.07, 344.13, 344.12, 0, 0, 3
 1240857625, 0.05, 0.05, 0.07, 0.07, 344.13, 344.12, 0, 0, 3
 1240957585, 0.05, 0.04, 0.08, 0.07, 344.13, 344.11, 0, 0, 3
 1241057545, 0.05, 0.04, 0.08, 0.06, 344.13, 344.11, 0, 0, 3
 1241157505, 0.05, 0.04, 0.08, 0.07, 344.13, 344.11, 0, 0, 3
 1241257465, 0.05, 0.03, 0.08, 0.06, 344.13, 344.1, 0, 0, 3
 1241357425, 0.05, 0.04, 0.09, 0.07, 344.13, 344.11, 0, 0, 3
 1241458218, 0.05, 0.04, 0.09, 0.08, 344.13, 344.11, 0, 0, 3
 1241558178, 0.06, 0.04, 0.09, 0.09, 344.13, 344.11, 0, 0, 3
 1241658138, 0.07, 0.05, 0.09, 0.09, 344.13, 344.12, 0, 0, 3
 1241758098, 0.09, 0.08, 0.09, 0.08, 344.13, 344.12, 0, 0, 3
 1241858058, 0.09, 0.08, 0.09, 0.07, 344.13, 344.13, 0, 0, 3
 1241958018, 0.1, 0.1, 0.09, 0.08, 344.13, 344.13, 0, 0, 3
 1242057978, 0.1, 0.11, 0.09, 0.08, 344.13, 344.14, 0, 0, 3
 1242157938, 0.11, 0.11, 0.1, 0.09, 344.13, 344.14, 0, 0, 3
 1242257898, 0.1, 0.11, 0.1, 0.09, 344.13, 344.14, 0, 0, 3
 1242357858, 0.12, 0.12, 0.13, 0.11, 344.13, 344.15, 0, 0, 3
 1242457818, 0.14, 0.14, 0.1, 0.1, 344.13, 344.15, 0, 0, 3
 1242557778, 0.23, 0.21, -0.08, -0.05, 344.13, 344.15, 0, 0, 3
 1242657738, 0.4, 0.37, -0.49, -0.44, 344.13, 344.15, 0, 0, 3
 1242757698, 0.63, 0.6, -1, -0.96, 344.12, 344.14, 0, 0, 3
 1242857658, 0.86, 0.84, -1.55, -1.53, 344.12, 344.13, 0, 0, 3
 1242957618, 1.09, 1.08, -2.06, -2.07, 344.11, 344.12, 0, 0, 3
 1243057578, 1.3, 1.3, -2.56, -2.57, 344.1, 344.1, 0, 0, 3
 1243157538, 1.51, 1.51, -3.02, -3.04, 344.09, 344.08, 0, 0, 3
 1243257498, 1.7, 1.7, -3.47, -3.5, 344.08, 344.06, 0, 0, 3
 1243357458, 1.9, 1.9, -3.91, -3.92, 344.06, 344.03, 0, 0, 3
 1243457418, 2.09, 2.09, -4.35, -4.35, 344.05, 343.99, 0, 0, 3
 1243558211, 2.29, 2.29, -4.77, -4.77, 344.03, 343.95, 0, 0, 3
 1243658171, 2.37, 2.48, -5.27, -5.21, 345.27, 343.92, 0, 0, 3
 1243758131, 2.16, 2.67, -5.89, -5.67, 349.22, 344.07, 0, 0, 3
 1243858091, 1.65, 2.79, -6.58, -6.18, 355.14, 344.84, 0, 0, 3
 1243958051, 1.05, 2.78, -7.21, -6.75, 0.95, 346.65, 0, 0, 3
 1244058011, 0.62, 2.59, -7.78, -7.37, 4.62, 349.64, 0, 0, 3
 1244157971, 0.38, 2.22, -8.34, -8.05, 6.5, 353.55, 0, 0.01, 3
 1244257931, 0.24, 1.67, -8.88, -8.73, 7.46, 358.07, 0, 0.02, 3
 1244357891, 0.18, 1.01, -9.46, -9.41, 7.95, 2.79, 0, 0.02, 3
 1244457851, 0.13, 0.25, -10.06, -10.05, 8.2, 7.49, 0, 0.03, 3
 1244557811, 0.11, -0.54, -10.67, -10.65, 8.33, 11.85, 0, 0.03, 3
 1244657771, 0.1, -1.31, -11.28, -11.2, 8.4, 15.62, 0, 0.04, 3
 1244757731, 0.09, -1.98, -11.87, -11.7, 8.43, 18.59, 0, 0.04, 3
 1244857691, 0.09, -2.49, -12.32, -12.09, 8.45, 20.64, 0, 0.03, 3
 1244957651, 0.09, -2.79, -12.62, -12.35, 8.45, 21.74, 0, 0.03, 3
 1245057611, 0.08, -2.89, -12.84, -12.55, 8.46, 21.94, 0, 0.03, 3
 1245157571, 0.09, -2.78, -12.98, -12.72, 8.46, 21.34, 0, 0.02, 3
 1245257531, 0.1, -2.49, -12.96, -12.77, 8.46, 20.04, 0, 0.02, 3
 1245357491, 0.12, -2.04, -12.82, -12.7, 8.46, 18.17, 0, 0.02, 3
