Time,MAG_I,MAG_MagX,MAG_MagY,MAG_MagZ,MAG_OfsX,MAG_OfsY,MAG_OfsZ,MAG_MOX,MAG_MOY,MAG_MOZ,MAG_Health,MAG_S
 1215157909, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1215157909
 1215257869, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1215257869
 1215257869, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1215257869
 1215257869, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1215257869
 1215357829, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1215357829
 1215357829, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1215357829
 1215357829, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1215357829
 1215457789, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1215457789
 1215457789, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1215457789
 1215457789, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1215457789
 1215557749, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1215557749
 1215557749, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1215557749
 1215557749, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1215557749
 1215657709, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1215657709
 1215657709, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1215657709
 1215657709, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1215657709
 1215757669, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1215757669
 1215757669, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1215757669
 1215757669, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1215757669
 1215857629, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1215857629
 1215857629, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1215857629
 1215857629, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1215857629
 1215957589, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1215957589
 1215957589, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1215957589
 1215957589, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1215957589
 1216057549, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1216057549
 1216057549, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1216057549
 1216057549, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1216057549
 1216157509, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1216157509
 1216157509, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1216157509
 1216157509, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1216157509
 1216257469, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1216257469
 1216257469, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1216257469
 1216257469, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1216257469
 1216357429, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1216357429
 1216357429, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1216357429
 1216357429, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1216357429
 1216458222, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1216458222
 1216458222, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1216458222
 1216458222, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1216458222
 1216558182, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1216558182
 1216558182, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1216558182
 1216558182, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1216558182
 1216658142, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1216658142
 1216658142, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1216658142
 1216658142, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1216658142
 1216758102, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1216758102
 1216758102, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1216758102
 1216758102, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1216758102
 1216858062, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1216858062
 1216858062, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1216858062
 1216858062, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1216858062
 1216958022, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1216958022
 1216958022, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1216958022
 1216958022, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1216958022
 1217057982, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1217057982
 1217057982, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1217057982
 1217057982, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1217057982
 1217157942, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1217157942
 1217157942, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1217157942
 1217157942, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1217157942
 1217257902, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1217257902
 1217257902, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1217257902
 1217257902, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1217257902
 1217357862, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1217357862
 1217357862, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1217357862
 1217357862, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1217357862
 1217457822, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1217457822
 1217457822, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1217457822
 1217457822, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1217457822
 1217557782, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1217557782
 1217557782, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1217557782
 1217557782, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1217557782
 1217657742, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1217657742
 1217657742, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1217657742
 1217657742, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1217657742
 1217757702, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1217757702
 1217757702, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1217757702
 1217757702, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1217757702
 1217857662, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1217857662
 1217857662, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1217857662
 1217857662, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1217857662
 1217957622, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1217957622
 1217957622, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1217957622
 1217957622, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1217957622
 1218057582, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1218057582
 1218057582, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1218057582
 1218057582, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1218057582
 1218157542, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1218157542
 1218157542, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1218157542
 1218157542, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1218157542
 1218257502, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1218257502
 1218257502, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1218257502
 1218257502, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1218257502
 1218357462, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1218357462
 1218357462, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1218357462
 1218357462, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1218357462
 1218457422, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1218457422
 1218457422, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1218457422
 1218457422, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1218457422
 1218558215, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1218558215
 1218558215, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1218558215
 1218558215, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1218558215
 1218658175, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1218658175
 1218658175, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1218658175
 1218658175, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1218658175
 1218758135, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1218758135
 1218758135, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1218758135
 1218758135, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1218758135
 1218858095, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1218858095
 1218858095, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1218858095
 1218858095, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1218858095
 1218958055, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1218958055
 1218958055, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1218958055
 1218958055, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1218958055
 1219058015, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1219058015
 1219058015, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1219058015
 1219058015, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1219058015
 1219157975, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1219157975
 1219157975, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1219157975
 1219157975, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1219157975
 1219257935, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1219257935
 1219257935, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1219257935
 1219257935, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1219257935
 1219357895, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1219357895
 1219357895, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1219357895
 1219357895, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1219357895
 1219457855, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1219457855
 1219457855, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1219457855
 1219457855, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1219457855
 1219557815, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1219557815
 1219557815, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1219557815
 1219557815, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1219557815
 1219657775, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1219657775
 1219657775, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1219657775
 1219657775, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1219657775
 1219757735, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1219757735
 1219757735, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1219757735
 1219757735, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1219757735
 1219857695, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1219857695
 1219857695, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1219857695
 1219857695, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1219857695
 1219957655, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1219957655
 1219957655, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1219957655
 1219957655, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1219957655
 1220057615, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1220057615
 1220057615, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1220057615
 1220057615, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1220057615
 1220157575, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1220157575
 1220157575, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1220157575
 1220157575, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1220157575
 1220257535, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1220257535
 1220257535, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1220257535
 1220257535, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1220257535
 1220357495, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1220357495
 1220357495, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1220357495
 1220357495, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1220357495
 1220457455, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1220457455
 1220457455, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1220457455
 1220457455, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1220457455
 1220557415, 0, 294, 98, 395, 5, 13, -18, 0, 0, 0, 1, 1220557415
 1220557415, 1, 294, 98, 395, 5, 13, -18, 0, 0, 0, 1, 1220557415
 1220557415, 2, 294, 98, 395, 5, 13, -18, 0, 0, 0, 1, 1220557415
 1220658208, 0, 294, 98, 395, 5, 13, -18, 0, 0, 0, 1, 1220658208
 1220658208, 1, 294, 98, 395, 5, 13, -18, 0, 0, 0, 1, 1220658208
 1220658208, 2, 294, 98, 395, 5, 13, -18, 0, 0, 0, 1, 1220658208
 1220758168, 0, 294, 98, 395, 5, 13, -18, 0, 0, 0, 1, 1220758168
 1220758168, 1, 294, 98, 395, 5, 13, -18, 0, 0, 0, 1, 1220758168
 1220758168, 2, 294, 98, 395, 5, 13, -18, 0, 0, 0, 1, 1220758168
 1220858128, 0, 294, 98, 395, 5, 13, -18, 0, 0, 0, 1, 1220858128
 1220858128, 1, 294, 98, 395, 5, 13, -18, 0, 0, 0, 1, 1220858128
 1220858128, 2, 294, 98, 395, 5, 13, -18, 0, 0, 0, 1, 1220858128
 1220958088, 0, 294, 98, 395, 5, 13, -18, 0, 0, 0, 1, 1220958088
 1220958088, 1, 294, 98, 395, 5, 13, -18, 0, 0, 0, 1, 1220958088
 1220958088, 2, 294, 98, 395, 5, 13, -18, 0, 0, 0, 1, 1220958088
 1221058048, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1221058048
 1221058048, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1221058048
 1221058048, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1221058048
 1221158008, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1221158008
 1221158008, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1221158008
 1221158008, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1221158008
 1221257968, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1221257968
 1221257968, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1221257968
 1221257968, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1221257968
 1221357928, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1221357928
 1221357928, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1221357928
 1221357928, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1221357928
 1221457888, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1221457888
 1221457888, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1221457888
 1221457888, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1221457888
 1221557848, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1221557848
 1221557848, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1221557848
 1221557848, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1221557848
 1221657808, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1221657808
 1221657808, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1221657808
 1221657808, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1221657808
 1221757768, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1221757768
 1221757768, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1221757768
 1221757768, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1221757768
 1221857728, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1221857728
 1221857728, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1221857728
 1221857728, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1221857728
 1221957688, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1221957688
 1221957688, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1221957688
 1221957688, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1221957688
 1222057648, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1222057648
 1222057648, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1222057648
 1222057648, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1222057648
 1222157608, 0, 293, 100, 395, 5, 13, -18, 0, 0, 0, 1, 1222157608
 1222157608, 1, 293, 100, 395, 5, 13, -18, 0, 0, 0, 1, 1222157608
 1222157608, 2, 293, 100, 395, 5, 13, -18, 0, 0, 0, 1, 1222157608
 1222257568, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1222257568
 1222257568, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1222257568
 1222257568, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1222257568
 1222357528, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1222357528
 1222357528, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1222357528
 1222357528, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1222357528
 1222457488, 0, 293, 100, 395, 5, 13, -18, 0, 0, 0, 1, 1222457488
 1222457488, 1, 293, 100, 395, 5, 13, -18, 0, 0, 0, 1, 1222457488
 1222457488, 2, 293, 100, 395, 5, 13, -18, 0, 0, 0, 1, 1222457488
 1222557448, 0, 293, 100, 395, 5, 13, -18, 0, 0, 0, 1, 1222557448
 1222557448, 1, 293, 100, 395, 5, 13, -18, 0, 0, 0, 1, 1222557448
 1222557448, 2, 293, 100, 395, 5, 13, -18, 0, 0, 0, 1, 1222557448
 1222657408, 0, 293, 100, 395, 5, 13, -18, 0, 0, 0, 1, 1222657408
 1222657408, 1, 293, 100, 395, 5, 13, -18, 0, 0, 0, 1, 1222657408
 1222657408, 2, 293, 100, 395, 5, 13, -18, 0, 0, 0, 1, 1222657408
 1222758201, 0, 293, 100, 395, 5, 13, -18, 0, 0, 0, 1, 1222758201
 1222758201, 1, 293, 100, 395, 5, 13, -18, 0, 0, 0, 1, 1222758201
 1222758201, 2, 293, 100, 395, 5, 13, -18, 0, 0, 0, 1, 1222758201
 1222858161, 0, 293, 100, 395, 5, 13, -18, 0, 0, 0, 1, 1222858161
 1222858161, 1, 293, 100, 395, 5, 13, -18, 0, 0, 0, 1, 1222858161
 1222858161, 2, 293, 100, 395, 5, 13, -18, 0, 0, 0, 1, 1222858161
 1222958121, 0, 293, 100, 395, 5, 13, -18, 0, 0, 0, 1, 1222958121
 1222958121, 1, 293, 100, 395, 5, 13, -18, 0, 0, 0, 1, 1222958121
 1222958121, 2, 293, 100, 395, 5, 13, -18, 0, 0, 0, 1, 1222958121
 1223058081, 0, 293, 100, 395, 5, 13, -18, 0, 0, 0, 1, 1223058081
 1223058081, 1, 293, 100, 395, 5, 13, -18, 0, 0, 0, 1, 1223058081
 1223058081, 2, 293, 100, 395, 5, 13, -18, 0, 0, 0, 1, 1223058081
 1223158041, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1223158041
 1223158041, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1223158041
 1223158041, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1223158041
 1223258001, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1223258001
 1223258001, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1223258001
 1223258001, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1223258001
 1223357961, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1223357961
 1223357961, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1223357961
 1223357961, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1223357961
 1223457921, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1223457921
 1223457921, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1223457921
 1223457921, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1223457921
 1223557881, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1223557881
 1223557881, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1223557881
 1223557881, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1223557881
 1223657841, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1223657841
 1223657841, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1223657841
 1223657841, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1223657841
 1223757801, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1223757801
 1223757801, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1223757801
 1223757801, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1223757801
 1223857761, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1223857761
 1223857761, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1223857761
 1223857761, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1223857761
 1223957721, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1223957721
 1223957721, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1223957721
 1223957721, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1223957721
 1224057681, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1224057681
 1224057681, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1224057681
 1224057681, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1224057681
 1224157641, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1224157641
 1224157641, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1224157641
 1224157641, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1224157641
 1224257601, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1224257601
 1224257601, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1224257601
 1224257601, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1224257601
 1224357561, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1224357561
 1224357561, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1224357561
 1224357561, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1224357561
 1224457521, 0, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1224457521
 1224457521, 1, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1224457521
 1224457521, 2, 293, 99, 395, 5, 13, -18, 0, 0, 0, 1, 1224457521
