Time,PSCD_TPD,PSCD_PD,PSCD_DVD,PSCD_TVD,PSCD_VD,PSCD_DAD,PSCD_TAD,PSCD_AD
 1219957655, -0.1756654, 0.0269466, -0.6339234, -0.8365354, -0.0004296198, -1, -4.927039, -0.004026413
 1220057615, -0.2440578, 0.0232035, -0.7339233, -1.001185, -0.09201523, -1, -5.459523, -1.272037
 1220157575, -0.3224501, 0.007077012, -0.8339233, -1.16345, -0.2284018, -1, -5.63833, -1.386227
 1220257535, -0.4108424, -0.02235889, -0.9339233, -1.322407, -0.3657753, -1, -5.751619, -1.3594
 1220357495, -0.5092348, -0.06509329, -1.033923, -1.478065, -0.4985364, -1, -5.864365, -1.306839
 1220457455, -0.6176271, -0.1254198, -1.133923, -1.626131, -0.8327578, -1, -5.472457, -5.887446
 1220557415, -0.7360194, -0.2367929, -1.233923, -1.73315, -1.387155, -1, -3.381, -4.735519
 1220658208, -0.8644118, -0.3906696, -1.333923, -1.807665, -1.696756, -1, -1.854933, -2.101767
 1220758168, -1.002804, -0.5630103, -1.433923, -1.873717, -1.80391, -1, -1.384843, -0.6336489
 1220858128, -1.151196, -0.7409315, -1.533923, -1.944188, -1.844747, -1, -1.443813, -0.4110355
 1220958088, -1.309589, -0.9272339, -1.633923, -2.016278, -1.902965, -1, -1.549591, -0.7305479
 1221058048, -1.477981, -1.124134, -1.733923, -2.08777, -1.994449, -1, -1.500546, -1.023314
 1221158008, -1.656374, -1.33327, -1.833923, -2.157027, -2.102059, -1, -1.3313, -1.079937
 1221257968, -1.844766, -1.556076, -1.933923, -2.222613, -2.206465, -1, -1.142239, -0.9889555
 1221357928, -2.043158, -1.787939, -2.033923, -2.289143, -2.297766, -1, -0.9948241, -0.8583841
 1221457888, -2.25155, -2.028831, -2.133923, -2.356643, -2.37838, -1, -0.9107569, -0.7661714
 1221557848, -2.469943, -2.278057, -2.233923, -2.425809, -2.452936, -1, -0.8735291, -0.7255039
 1221657808, -2.698308, -2.534926, -2.331379, -2.49476, -2.525469, -0.8431038, -0.7008656, -0.711544
 1221757768, -2.935058, -2.799018, -2.398048, -2.534088, -2.583669, -0.5097588, -0.2952608, -0.4758558
 1221857728, -3.177046, -3.067674, -2.438358, -2.54773, -2.617589, -0.3082108, 0.008009625, -0.2515039
 1221957688, -3.422202, -3.339007, -2.46273, -2.545925, -2.632331, -0.186351, 0.2185527, -0.07890224
 1222057648, -3.669274, -3.611271, -2.477465, -2.535467, -2.632351, -0.1126739, 0.3548015, 0.05505657
 1222157608, -3.917503, -3.883135, -2.486375, -2.520743, -2.622073, -0.06812439, 0.4262046, 0.1458817
 1222257568, -4.166432, -4.153852, -2.491762, -2.504343, -2.605185, -0.04118957, 0.4580822, 0.2014589
 1222357528, -4.415785, -4.422793, -2.495019, -2.488011, -2.584264, -0.02490387, 0.4577608, 0.2353916
 1222457488, -4.665393, -4.689716, -2.496988, -2.472665, -2.561603, -0.0150589, 0.4351688, 0.2493849
 1222557448, -4.915156, -4.954383, -2.498179, -2.458952, -2.538136, -0.009104156, 0.400233, 0.2400045
 1222657408, -5.165012, -5.216731, -2.498899, -2.44718, -2.515423, -0.005504608, 0.3521925, 0.2335873
 1222758201, -5.414927, -5.478887, -2.499335, -2.435374, -2.494111, -0.003325653, 0.308109, 0.2141314
 1222858161, -5.664874, -5.735799, -2.499598, -2.428672, -2.47539, -0.002011871, 0.2500473, 0.1860647
 1222958121, -5.914845, -5.988548, -2.499757, -2.426053, -2.459231, -0.001216888, 0.1886296, 0.1627331
 1223058081, -6.16482, -6.241629, -2.499853, -2.423044, -2.446538, -0.0007354736, 0.136641, 0.1311636
 1223158041, -6.414811, -6.49339, -2.499911, -2.421332, -2.436718, -0.0004455566, 0.09282495, 0.09221745
 1223258001, -6.664811, -6.744059, -2.499946, -2.420698, -2.429196, -0.0002685547, 0.05710104, 0.07262707
 1223357961, -6.914811, -6.995944, -2.499967, -2.418835, -2.424237, -0.0001625061, 0.0323266, 0.05216599
 1223457921, -7.164811, -7.245229, -2.49998, -2.419562, -2.420405, -9.765624E-05, 0.01116895, 0.03415012
 1223557881, -7.414811, -7.4943, -2.499987, -2.420499, -2.418679, -6.332398E-05, -0.00500341, 0.01758575
 1223657841, -7.664811, -7.74328, -2.499993, -2.421524, -2.418006, -3.280639E-05, -0.01412549, 0.01493549
 1223757801, -7.914811, -7.992244, -2.499994, -2.422561, -2.417516, -3.051758E-05, -0.02253204, 0.01142883
 1223857761, -8.164811, -8.241183, -2.499994, -2.423622, -2.418513, -3.051758E-05, -0.02462504, -9.441376E-05
 1223957721, -8.414811, -8.490214, -2.499994, -2.424591, -2.419591, -3.051758E-05, -0.02498395, -0.004261017
 1224057681, -8.664811, -8.739257, -2.499994, -2.425549, -2.420986, -3.051758E-05, -0.02308242, -0.009353638
 1224157641, -8.914811, -8.988379, -2.499994, -2.426427, -2.422544, -3.051758E-05, -0.01978449, -0.003700256
 1224257601, -9.164811, -9.237523, -2.499994, -2.427282, -2.423861, -3.051758E-05, -0.02187347, -0.008164406
 1224357561, -9.414811, -9.48684, -2.499994, -2.427965, -2.425894, -3.051758E-05, -0.01737341, -0.01612186
 1224457521, -9.664811, -9.736292, -2.499994, -2.428513, -2.427071, -3.051758E-05, -0.01253924, -0.006108284
 1224557481, -9.914811, -9.98587, -2.499994, -2.428935, -2.428281, -3.051758E-05, -0.009318752, -0.006450653
 1224657441, -10.16481, -10.23558, -2.499994, -2.429221, -2.429224, -3.051758E-05, -0.000645455, 0.001372337
 1224758234, -10.41481, -10.48748, -2.499994, -2.427329, -2.429777, -3.051758E-05, 0.006075276, 0.00110054
 1224858194, -10.66481, -10.73736, -2.499994, -2.427448, -2.429744, -3.051758E-05, 0.01327102, 0.01017952
 1224958154, -10.91481, -10.98728, -2.499994, -2.427528, -2.429162, -3.051758E-05, 0.009944641, 0.007800102
 1225058114, -11.16481, -11.23517, -2.499994, -2.429634, -2.42917, -3.051758E-05, 0.00519383, 0.006934166
 1225158074, -11.41481, -11.48514, -2.499994, -2.429661, -2.429389, -3.051758E-05, 0.004363853, 0.005720139
 1225258034, -11.66481, -11.73514, -2.499994, -2.429666, -2.429622, -3.051758E-05, 0.006163779, 0.01033783
 1225357994, -11.91481, -11.9852, -2.499994, -2.429601, -2.429791, -3.051758E-05, 0.006560196, 0.005738258
 1225457954, -12.16481, -12.23721, -2.499994, -2.42759, -2.429805, -3.051758E-05, 0.01123397, 0.00880146
 1225557914, -12.41481, -12.48714, -2.499994, -2.427668, -2.429405, -3.051758E-05, 0.01078829, 0.01499557
 1225657874, -12.66481, -12.73692, -2.499994, -2.427883, -2.429198, -3.051758E-05, 0.008683718, 0.006783485
 1225757834, -12.91481, -12.9867, -2.499994, -2.428104, -2.429191, -3.051758E-05, 0.006913336, 0.010252
 1225857794, -13.16481, -13.23639, -2.499994, -2.428411, -2.429205, -3.051758E-05, 0.005821338, 0.006187439
 1225957754, -13.41481, -13.4861, -2.499994, -2.428701, -2.429347, -3.051758E-05, 0.004451861, 0.006362915
 1226057714, -13.66481, -13.73576, -2.499994, -2.42904, -2.42956, -3.051758E-05, 0.004458607, 0.00644207
 1226157674, -13.91481, -13.98548, -2.499994, -2.429324, -2.429793, -3.051758E-05, 0.003303055, 0.003247261
 1226257634, -14.16481, -14.23521, -2.499994, -2.429591, -2.430018, -3.051758E-05, 0.00310989, 0.005085945
 1226357594, -14.41481, -14.48505, -2.499994, -2.429756, -2.430507, -3.051758E-05, -0.000463634, 0.001754761
 1226457554, -14.66481, -14.73492, -2.499994, -2.429884, -2.431061, -3.051758E-05, 0.001954946, 0.00214386
 1226557514, -14.91481, -14.9849, -2.499994, -2.429902, -2.431511, -3.051758E-05, 0.003401217, 0.001841545
 1226657474, -15.16481, -15.23483, -2.499994, -2.429969, -2.431709, -3.051758E-05, 0.005217939, 0.005119324
 1226757434, -15.41481, -15.48564, -2.499994, -2.429164, -2.431878, -3.051758E-05, 0.01062237, 0.006839752
 1226858227, -15.66481, -15.73814, -2.499994, -2.426664, -2.431691, -3.051758E-05, 0.02070782, 0.01241779
 1226958187, -15.91481, -15.98868, -2.499994, -2.426124, -2.430686, -3.051758E-05, 0.02231038, 0.01760006
 1227058147, -16.16481, -16.23915, -2.499994, -2.425654, -2.429754, -3.051758E-05, 0.02104289, 0.01733971
 1227158107, -16.41481, -16.4876, -2.499994, -2.427202, -2.428867, -3.051758E-05, 0.01332671, 0.01653385
 1227258067, -16.66481, -16.73802, -2.499994, -2.426787, -2.428365, -3.051758E-05, 0.01284268, 0.01411724
 1227358027, -16.91481, -16.98848, -2.499994, -2.426329, -2.427855, -3.051758E-05, 0.01111791, 0.008499146
 1227457987, -17.16481, -17.23884, -2.499994, -2.425961, -2.427748, -3.051758E-05, 0.01331684, 0.01008701
 1227557947, -17.41481, -17.49118, -2.499994, -2.423622, -2.426996, -3.051758E-05, 0.0164661, 0.01562595
 1227657907, -17.66481, -17.74133, -2.499994, -2.423479, -2.426226, -3.051758E-05, 0.01554411, 0.01500702
 1227757867, -17.91481, -17.99041, -2.499994, -2.424397, -2.425495, -3.051758E-05, 0.00735148, 0.01357174
 1227857827, -18.16481, -18.23919, -2.499994, -2.425618, -2.425625, -3.051758E-05, 0.001508729, 0.001161575
 1227957787, -18.41481, -18.48788, -2.499994, -2.426927, -2.425992, -3.051758E-05, -0.003920318, 0.002551079
 1228057747, -18.74032, -18.73641, -2.431265, -2.435167, -2.427648, -0.226584, -0.2586504, -0.03801918
 1228157707, -18.98482, -18.98578, -2.457657, -2.456696, -2.445049, -0.2117165, -0.2707047, -0.2057581
 1228257667, -19.23149, -19.2369, -2.474398, -2.468988, -2.462102, -0.1280083, -0.1700025, -0.1383266
 1228357627, -19.47948, -19.48944, -2.48452, -2.474558, -2.473996, -0.07739792, -0.0937111, -0.09454346
 1228457587, -19.72826, -19.74279, -2.49064, -2.476109, -2.481445, -0.04679718, -0.03429299, -0.05919838
 1228557547, -19.97753, -19.99676, -2.494341, -2.47511, -2.485139, -0.02829514, 0.008746803, -0.02401829
 1228657507, -20.22708, -20.25092, -2.496578, -2.472741, -2.486332, -0.01710739, 0.0412068, 0.003261566
 1228757467, -20.47681, -20.50511, -2.497931, -2.469637, -2.485691, -0.01034317, 0.06087002, 0.01153183
 1228857427, -20.72665, -20.75909, -2.498749, -2.466303, -2.482884, -0.006254578, 0.07615495, 0.03956318
 1228958220, -20.97655, -21.01486, -2.499244, -2.460931, -2.479105, -0.003780365, 0.08544602, 0.04126835
 1229058180, -21.22647, -21.26815, -2.499543, -2.457858, -2.474923, -0.002286529, 0.08634431, 0.0584116
 1229158140, -21.47647, -21.5211, -2.499723, -2.455085, -2.470078, -0.001382446, 0.07657046, 0.05088806
 1229258100, -21.72647, -21.77157, -2.499833, -2.454723, -2.465783, -0.0008354187, 0.0634874, 0.04548645
 1229358060, -21.97647, -22.0238, -2.499899, -2.45256, -2.46213, -0.0005050659, 0.05441176, 0.03626251
 1229458020, -22.22647, -22.27569, -2.499939, -2.450715, -2.459337, -0.0003059387, 0.05023367, 0.03452492
 1229557980, -22.47647, -22.52733, -2.499963, -2.449099, -2.456039, -0.0001853943, 0.04149036, 0.02924633
 1229657940, -22.72647, -22.78065, -2.499977, -2.445788, -2.453486, -0.000112915, 0.0408889, 0.03173923
 1229757900, -22.97647, -23.03171, -2.499986, -2.444744, -2.450943, -7.095337E-05, 0.03346692, 0.0300703
 1229857860, -23.22647, -23.28239, -2.499992, -2.444067, -2.448554, -4.043579E-05, 0.02603091, 0.02711391
 1229957820, -23.47647, -23.53288, -2.499994, -2.443578, -2.446418, -3.051758E-05, 0.0167636, 0.02566433
 1230057780, -23.72647, -23.78302, -2.499994, -2.443434, -2.444433, -3.051758E-05, 0.008813581, 0.02423
 1230157740, -23.97647, -24.03303, -2.499994, -2.443426, -2.443828, -3.051758E-05, 0.002705893, 0.009119034
 1230257700, -24.22647, -24.28293, -2.499994, -2.443532, -2.443316, -3.051758E-05, 0.0007825492, 0.009680748
 1230357660, -24.47647, -24.53283, -2.499994, -2.443627, -2.44306, -3.051758E-05, -0.002516924, 0.00501442
 1230457620, -24.72647, -24.78265, -2.499994, -2.443805, -2.443075, -3.051758E-05, -0.006003705, 0.003992081
 1230557580, -24.97647, -25.03252, -2.499994, -2.443942, -2.443641, -3.051758E-05, -0.007471856, -0.006458282
 1230657540, -25.22647, -25.28232, -2.499994, -2.444134, -2.44431, -3.051758E-05, -0.003829844, -0.002578735
 1230757500, -25.47647, -25.5322, -2.499994, -2.444259, -2.444566, -3.051758E-05, -0.003547676, 0.003247261
 1230857460, -25.72646, -25.78208, -2.499994, -2.444379, -2.446137, -3.051758E-05, 0.005878488, -0.007514
 1230957420, -25.97646, -26.03213, -2.499994, -2.444325, -2.446948, -3.051758E-05, 0.01239792, 0.0003271103
 1231058213, -26.22646, -26.28482, -2.499994, -2.441639, -2.446725, -3.051758E-05, 0.02362454, 0.007182121
 1231158173, -26.47646, -26.53553, -2.499994, -2.440929, -2.445967, -3.051758E-05, 0.02336952, 0.01471519
 1231258133, -26.72646, -26.78411, -2.499994, -2.442343, -2.444857, -3.051758E-05, 0.02145491, 0.01387882
 1231358093, -26.97646, -27.03479, -2.499994, -2.441664, -2.444156, -3.051758E-05, 0.01550806, 0.008535385
 1231458053, -27.22646, -27.28544, -2.499994, -2.441019, -2.443603, -3.051758E-05, 0.01730696, 0.01322556
 1231558013, -27.47646, -27.53608, -2.499994, -2.440375, -2.442984, -3.051758E-05, 0.01596836, 0.01073265
 1231657973, -27.72646, -27.78656, -2.499994, -2.439899, -2.442254, -3.051758E-05, 0.01658845, 0.01174068
 1231757933, -27.97646, -28.039, -2.499994, -2.437457, -2.441421, -3.051758E-05, 0.019305, 0.01455116
 1231857893, -28.22646, -28.28926, -2.499994, -2.437198, -2.440146, -3.051758E-05, 0.01664077, 0.01653862
 1231957853, -28.47646, -28.53945, -2.499994, -2.437006, -2.439463, -3.051758E-05, 0.01182188, 0.009513855
 1232057813, -28.72646, -28.78947, -2.499994, -2.436991, -2.438971, -3.051758E-05, 0.01105415, 0.009700775
 1232157773, -28.97646, -29.0395, -2.499994, -2.436957, -2.43868, -3.051758E-05, 0.007994947, 0.007843018
 1232257733, -29.22646, -29.28935, -2.499994, -2.437108, -2.438239, -3.051758E-05, 0.007004002, 0.008084297
 1232357693, -29.47646, -29.53918, -2.499994, -2.437279, -2.43806, -3.051758E-05, 0.003450126, 0.004339218
 1232457653, -29.72646, -29.78886, -2.499994, -2.437596, -2.437951, -3.051758E-05, 0.002767908, 0.003272057
 1232557613, -29.97646, -30.03851, -2.499994, -2.437948, -2.438047, -3.051758E-05, -0.004197746, 0.002739906
 1232657573, -30.22646, -30.28803, -2.499994, -2.438429, -2.438441, -3.051758E-05, -0.004180524, -0.0005531311
 1232757533, -30.47646, -30.53769, -2.499994, -2.438773, -2.439241, -3.051758E-05, -0.004402462, -0.006336212
 1232857493, -30.72646, -30.78729, -2.499994, -2.439171, -2.439777, -3.051758E-05, -0.001399633, 0.0002727509
 1232957453, -30.97646, -31.03696, -2.499994, -2.439493, -2.440094, -3.051758E-05, 0.000277381, -0.00458622
 1233057413, -31.22646, -31.28659, -2.499994, -2.439864, -2.440444, -3.051758E-05, 0.003712404, 0.006195068
 1233158206, -31.47646, -31.53824, -2.499994, -2.438216, -2.440227, -3.051758E-05, 0.01019867, 0.006845474
 1233258166, -31.72646, -31.78673, -2.499994, -2.43973, -2.439538, -3.051758E-05, 0.002881673, 0.006411552
 1233358126, -31.97646, -32.03297, -2.499994, -2.443492, -2.439513, -3.051758E-05, -0.01135188, -0.003369331
 1233458086, -32.22646, -32.28103, -2.499994, -2.445431, -2.440518, -3.051758E-05, -0.01759118, -0.01005554
 1233558046, -32.47646, -32.52913, -2.499994, -2.447325, -2.441398, -3.051758E-05, -0.0241079, -0.008667946
 1233658006, -32.72646, -32.77716, -2.499994, -2.449303, -2.442585, -3.051758E-05, -0.02756489, -0.01917267
 1233757966, -32.97646, -33.02737, -2.499994, -2.449093, -2.444315, -3.051758E-05, -0.02845463, -0.01429558
 1233857926, -33.22646, -33.2756, -2.499994, -2.450858, -2.44616, -3.051758E-05, -0.02334181, -0.01657677
 1233957886, -33.47646, -33.52401, -2.499994, -2.45245, -2.447624, -3.051758E-05, -0.02533605, -0.0210886
 1234057846, -33.72646, -33.77246, -2.499994, -2.453993, -2.449404, -3.051758E-05, -0.02288099, -0.01851368
 1234157806, -33.97646, -34.02116, -2.499994, -2.455299, -2.451124, -3.051758E-05, -0.02244197, -0.01537704
 1234257766, -34.22646, -34.26989, -2.499994, -2.456573, -2.452624, -3.051758E-05, -0.01972523, -0.01558876
 1234357726, -34.47646, -34.51883, -2.499994, -2.457631, -2.454174, -3.051758E-05, -0.01912137, -0.01610947
 1234457686, -34.72646, -34.76789, -2.499994, -2.458568, -2.45562, -3.051758E-05, -0.01514755, -0.01385403
 1234557646, -34.97646, -35.01722, -2.499994, -2.459242, -2.45694, -3.051758E-05, -0.01335164, -0.01335239
 1234657606, -35.22646, -35.26662, -2.499994, -2.459835, -2.457775, -3.051758E-05, -0.01442566, -0.004658699
 1234757566, -35.47646, -35.51624, -2.499994, -2.460223, -2.459198, -3.051758E-05, -0.01267327, -0.01416016
 1234857526, -35.72646, -35.76588, -2.499994, -2.460575, -2.460294, -3.051758E-05, -0.007012123, -0.008469582
 1234957486, -35.97646, -36.01571, -2.499994, -2.460751, -2.460978, -3.051758E-05, -0.005588794, -0.005728722
 1235057446, -36.22646, -36.26554, -2.499994, -2.460922, -2.461353, -3.051758E-05, 0.001992786, -0.001115799
 1235158239, -36.47646, -36.51754, -2.499994, -2.458915, -2.4611, -3.051758E-05, 0.001988118, 0.001377106
 1235258199, -36.72646, -36.76746, -2.499994, -2.459003, -2.460854, -3.051758E-05, 0.01073817, 0.005343437
 1235358159, -36.97646, -37.01744, -2.499994, -2.459015, -2.460336, -3.051758E-05, 0.007539473, 0.005805969
 1235458119, -37.22646, -37.26527, -2.499994, -2.461193, -2.459804, -3.051758E-05, 0.001689021, 0.006175995
 1235558079, -37.47646, -37.51521, -2.499994, -2.461246, -2.459692, -3.051758E-05, -0.002536787, -0.0020895
 1235658039, -37.72646, -37.76516, -2.499994, -2.461303, -2.459866, -3.051758E-05, -0.001264465, -0.002627373
 1235757999, -37.97646, -38.01525, -2.499994, -2.461207, -2.459949, -3.051758E-05, -0.001546607, 0.0005369186
 1235857959, -38.22646, -38.26774, -2.499994, -2.458719, -2.459982, -3.051758E-05, 0.003682115, -0.001059532
 1235957919, -38.47646, -38.51839, -2.499994, -2.458068, -2.459744, -3.051758E-05, 0.005833969, 0.001265526
 1236057879, -38.72646, -38.76906, -2.499994, -2.457401, -2.459324, -3.051758E-05, 0.009174294, 0.006609917
 1236157839, -38.97646, -39.01986, -2.499994, -2.456603, -2.45894, -3.051758E-05, 0.009534767, 0.00689888
 1236257799, -39.22646, -39.27059, -2.499994, -2.45587, -2.458598, -3.051758E-05, 0.01311625, 0.005989075
 1236357759, -39.47646, -39.52133, -2.499994, -2.455126, -2.458144, -3.051758E-05, 0.013011, 0.006796837
 1236457719, -39.72646, -39.77189, -2.499994, -2.454569, -2.457675, -3.051758E-05, 0.01541922, 0.005947113
 1236557679, -39.97646, -40.02247, -2.499994, -2.45399, -2.45723, -3.051758E-05, 0.0143707, 0.005251884
 1236657639, -40.22646, -40.27293, -2.499994, -2.453529, -2.456381, -3.051758E-05, 0.01544364, 0.01506329
 1236757599, -40.47646, -40.52338, -2.499994, -2.453082, -2.455393, -3.051758E-05, 0.005790357, 0.007281303
 1236857559, -40.72646, -40.77364, -2.499994, -2.452816, -2.454922, -3.051758E-05, 0.006056583, 0.006217957
 1236957519, -40.97646, -41.02392, -2.499994, -2.452538, -2.454512, -3.051758E-05, 0.003600858, 0.005965233
 1237057479, -41.22646, -41.27407, -2.499994, -2.452386, -2.454337, -3.051758E-05, 0.0047015, -0.0004663467
 1237157439, -41.47646, -41.5243, -2.499994, -2.452157, -2.453946, -3.051758E-05, 0.007113413, 0.005543709
