Time,PSCN_TPN,PSCN_PN,PSCN_DVN,PSCN_TVN,PSCN_VN,PSCN_DAN,PSCN_TAN,PSCN_AN
 1220658208, -0.05948245, -0.05840597, -0.0002017325, -0.001278212, -0.00217695, 0.0004034651, -0.001130973, 0.005502493
 1220758168, -0.05950073, -0.05812862, -0.0001650818, -0.001537193, -0.0004982349, 0.0003301636, -0.00699019, 0.0007215688
 1220858128, -0.05951569, -0.05765352, -0.0001350898, -0.001997257, 0.001084924, 0.0002701795, -0.01181939, -0.004335545
 1220958088, -0.05952793, -0.05709029, -0.0001105467, -0.002548185, 0.002175981, 0.0002210933, -0.01426864, -0.008857386
 1221058048, -0.05953795, -0.05643009, -9.046256E-05, -0.003198323, 0.002757767, 0.0001809251, -0.01535935, -0.01169941
 1221158008, -0.05954615, -0.0557856, -7.402732E-05, -0.003834573, 0.002902073, 0.0001480546, -0.01572711, -0.01366061
 1221257968, -0.05955285, -0.05511628, -6.057803E-05, -0.004497149, 0.00286455, 0.0001211561, -0.01668557, -0.01439254
 1221357928, -0.05955834, -0.05450602, -4.957223E-05, -0.005101893, 0.002619951, 9.914445E-05, -0.01722229, -0.01544918
 1221457888, -0.05956283, -0.05392373, -4.056595E-05, -0.005679668, 0.002309916, 8.11319E-05, -0.01788888, -0.0158879
 1221557848, -0.05956651, -0.05342104, -3.319593E-05, -0.006178665, 0.001884774, 6.639187E-05, -0.01818392, -0.01698615
 1221657808, -0.05956952, -0.052969, -2.71649E-05, -0.006627674, 0.001226406, 5.432979E-05, -0.01731628, -0.0169853
 1221757768, -0.05957197, -0.05261952, -2.222958E-05, -0.006974684, 0.000543637, 4.445916E-05, -0.01683493, -0.01698489
 1221857728, -0.05957399, -0.05233608, -1.819092E-05, -0.007256106, -0.0001620098, 3.638183E-05, -0.01630509, -0.01738353
 1221957688, -0.05957564, -0.05215695, -1.488599E-05, -0.007433578, -0.0008911484, 2.977198E-05, -0.01537313, -0.01729341
 1222057648, -0.05957699, -0.05206355, -1.21815E-05, -0.007525615, -0.001681463, 2.436301E-05, -0.01388564, -0.01658734
 1222157608, -0.05957809, -0.05205907, -9.968369E-06, -0.007528989, -0.002469503, 1.993674E-05, -0.01262521, -0.01581657
 1222257568, -0.059579, -0.05212423, -8.157315E-06, -0.007462926, -0.003065058, 1.631463E-05, -0.01210428, -0.01432135
 1222357528, -0.05957973, -0.05225, -6.675295E-06, -0.007336412, -0.003660674, 1.335059E-05, -0.0109458, -0.01415811
 1222457488, -0.05958034, -0.05244897, -5.462528E-06, -0.00713683, -0.004254306, 1.092506E-05, -0.009357452, -0.01213947
 1222557448, -0.05958084, -0.05271605, -4.470096E-06, -0.006869251, -0.004768968, 8.940193E-06, -0.00822033, -0.01128132
 1222657408, -0.05958124, -0.05300589, -3.65797E-06, -0.006579003, -0.005008601, 7.31594E-06, -0.008056364, -0.009581674
 1222758201, -0.05958157, -0.05330001, -2.99339E-06, -0.006284552, -0.004996785, 5.98678E-06, -0.008897859, -0.00957945
 1222858161, -0.05958184, -0.05358078, -2.449551E-06, -0.006003513, -0.005024093, 4.899102E-06, -0.008482544, -0.009153451
 1222958121, -0.05958207, -0.05386205, -2.004517E-06, -0.005722018, -0.005077556, 4.009034E-06, -0.007855727, -0.00900628
 1223058081, -0.05958224, -0.05412087, -1.640336E-06, -0.005463018, -0.005118258, 3.280672E-06, -0.007327606, -0.008199055
 1223158041, -0.05958239, -0.05437136, -1.34232E-06, -0.005212381, -0.005210609, 2.68464E-06, -0.006610883, -0.008199086
 1223258001, -0.05958252, -0.05459687, -1.098448E-06, -0.004986739, -0.005135213, 2.196896E-06, -0.006959023, -0.007278873
 1223357961, -0.05958261, -0.05479795, -8.988823E-07, -0.004785566, -0.004953968, 1.797765E-06, -0.007565422, -0.007326854
 1223457921, -0.0595827, -0.05496667, -7.355732E-07, -0.00461676, -0.004887468, 1.471146E-06, -0.007028657, -0.007152647
 1223557881, -0.05958277, -0.05511947, -6.019344E-07, -0.0044639, -0.004789214, 1.203869E-06, -0.007090847, -0.007153311
 1223657841, -0.05958282, -0.05523011, -4.92575E-07, -0.004353195, -0.004636236, 9.8515E-07, -0.007451419, -0.006978887
 1223757801, -0.05958286, -0.05530728, -4.030841E-07, -0.004275984, -0.004419203, 8.061681E-07, -0.008223544, -0.007059749
 1223857761, -0.0595829, -0.05534177, -3.298518E-07, -0.004241462, -0.004122133, 6.597037E-07, -0.009214809, -0.007756896
 1223957721, -0.05958293, -0.05535704, -2.699244E-07, -0.004226159, -0.004079593, 5.398488E-07, -0.008585102, -0.007812703
 1224057681, -0.05958295, -0.05534564, -2.208846E-07, -0.004237531, -0.00408189, 4.417692E-07, -0.00836439, -0.007812973
 1224157641, -0.05958297, -0.0553296, -1.807543E-07, -0.004253556, -0.00407776, 3.615086E-07, -0.008364124, -0.007956847
 1224257601, -0.05958299, -0.05529205, -1.479149E-07, -0.004291086, -0.004015826, 2.958298E-07, -0.008920618, -0.008087566
 1224357561, -0.059583, -0.05525468, -1.210417E-07, -0.004328447, -0.004111426, 2.420835E-07, -0.008353936, -0.008518483
 1224457521, -0.05958302, -0.05521961, -9.90509E-08, -0.004363503, -0.00430394, 1.981018E-07, -0.007562051, -0.008290887
 1224557481, -0.05958302, -0.05520076, -8.105533E-08, -0.004382343, -0.004411076, 1.621107E-07, -0.007586896, -0.008080392
 1224657441, -0.05958303, -0.05517671, -6.63292E-08, -0.004406388, -0.004475746, 1.326584E-07, -0.007667269, -0.007954996
 1224758234, -0.05958304, -0.05516293, -5.427852E-08, -0.004420157, -0.004524242, 1.08557E-07, -0.007753391, -0.00794758
 1224858194, -0.05958304, -0.05494358, -4.441721E-08, -0.004639502, -0.0044757, 8.883441E-08, -0.009574885, -0.008026269
 1224958154, -0.05958305, -0.05461109, -3.63475E-08, -0.004971987, -0.004411001, 7.269499E-08, -0.01090045, -0.009226288
 1225058114, -0.05958305, -0.05396336, -2.974389E-08, -0.005619715, -0.00416818, 5.948777E-08, -0.01481548, -0.009946324
 1225158074, -0.05958305, -0.05316105, -2.434002E-08, -0.006422029, -0.004241285, 4.868004E-08, -0.01612104, -0.01307646
 1225258034, -0.05958305, -0.0522547, -1.991794E-08, -0.00732837, -0.004470045, 3.983588E-08, -0.01751052, -0.0136163
 1225357994, -0.05958306, -0.05135218, -1.629925E-08, -0.008230886, -0.004927638, 3.25985E-08, -0.01772686, -0.01568979
 1225457954, -0.05958306, -0.0504741, -1.3338E-08, -0.009108972, -0.005485629, 2.6676E-08, -0.01817859, -0.01578718
 1225557914, -0.05958306, -0.04967871, -1.091475E-08, -0.009904359, -0.006059926, 2.182951E-08, -0.01835228, -0.01642859
 1225657874, -0.05958306, -0.04896408, -8.931766E-09, -0.01061898, -0.006715456, 1.786353E-08, -0.01840614, -0.01666684
 1225757834, -0.05958306, -0.04837682, -7.309043E-09, -0.01120625, -0.007326033, 1.461809E-08, -0.01810426, -0.01666527
 1225857794, -0.05958306, -0.04786112, -5.981138E-09, -0.01172194, -0.007937178, 1.196228E-08, -0.01812837, -0.01665162
 1225957754, -0.05958306, -0.047458, -4.894486E-09, -0.01212506, -0.008551821, 9.788972E-09, -0.01755604, -0.01665122
 1226057714, -0.05958306, -0.04711703, -4.005256E-09, -0.01246604, -0.009137098, 8.010512E-09, -0.0172728, -0.01652117
 1226157674, -0.05958306, -0.04687889, -3.277582E-09, -0.01270418, -0.009703541, 6.555163E-09, -0.01653966, -0.01652148
 1226257634, -0.05958306, -0.04671057, -2.682111E-09, -0.0128725, -0.01025283, 5.364221E-09, -0.01583877, -0.01620661
 1226357594, -0.05958306, -0.04664567, -2.194825E-09, -0.01293739, -0.01072822, 4.38965E-09, -0.01515308, -0.01620707
 1226457554, -0.05958306, -0.04663909, -1.796069E-09, -0.01294397, -0.01118155, 3.592139E-09, -0.01437536, -0.01549613
 1226557514, -0.05958306, -0.04673248, -1.469759E-09, -0.01285058, -0.01167875, 2.939519E-09, -0.01271613, -0.01534282
 1226657474, -0.05958306, -0.04686012, -1.202734E-09, -0.01272294, -0.01199638, 2.405467E-09, -0.01250563, -0.01387222
 1226757434, -0.05958306, -0.04695512, -9.842209E-10, -0.01262794, -0.01218143, 1.968442E-09, -0.01188161, -0.01387276
 1226858227, -0.05958306, -0.04719144, -8.054079E-10, -0.01239162, -0.01233238, 1.610816E-09, -0.01138552, -0.01275543
 1226958187, -0.05958306, -0.04744426, -6.590814E-10, -0.0121388, -0.0124041, 1.318163E-09, -0.01113767, -0.0127558
 1227058147, -0.05958306, -0.04766772, -5.814549E-10, -0.01191535, -0.01225454, 0, -0.01161746, -0.01211219
 1227158107, -0.05958306, -0.04788634, -5.814549E-10, -0.01169673, -0.01197677, 0, -0.01256253, -0.0121126
 1227258067, -0.05958306, -0.04805402, -5.814549E-10, -0.01152905, -0.01164652, 0, -0.01307109, -0.01203806
 1227358027, -0.05958306, -0.04821669, -5.814549E-10, -0.01136637, -0.01139826, 0, -0.01331927, -0.01203853
 1227457987, -0.05958306, -0.04833818, -5.814549E-10, -0.01124488, -0.01123692, 0, -0.01286614, -0.01206018
 1227557947, -0.05958307, -0.04849174, -5.814549E-10, -0.01109133, -0.01115616, 0, -0.01279497, -0.01205959
 1227657907, -0.05958307, -0.04858436, -5.814549E-10, -0.0109987, -0.01106797, 0, -0.01263446, -0.01205898
 1227757867, -0.05958307, -0.04868482, -5.814549E-10, -0.01089825, -0.01105535, 0, -0.01232267, -0.0120584
 1227857827, -0.05958307, -0.04877044, -5.814549E-10, -0.01081263, -0.01108279, 0, -0.01182919, -0.01205789
 1227957787, -0.05958307, -0.04889776, -5.814549E-10, -0.01068531, -0.01117902, 0, -0.01098828, -0.01205749
 1228057747, -0.06046963, -0.0490086, 0, -0.01146104, -0.01126454, 0, -0.01190463, -0.0115354
 1228157707, -0.06046963, -0.04915769, 0, -0.01131195, -0.01140614, 0, -0.01041811, -0.01149532
 1228257667, -0.06046963, -0.04950197, 0, -0.01096766, -0.01164592, 0, -0.007979203, -0.01010833
 1228357627, -0.06046963, -0.0500152, 0, -0.01045444, -0.01185003, 0, -0.00581745, -0.008924122
 1228457587, -0.06046963, -0.05080329, 0, -0.009666352, -0.01198026, 0, -0.002918907, -0.006559619
 1228557547, -0.06046963, -0.05176893, 0, -0.008700704, -0.01184818, 0, -0.001068233, -0.004344888
 1228657507, -0.06046963, -0.05279284, 0, -0.007676792, -0.0116103, 0, 0.0005379748, -0.002721761
 1228757467, -0.06046963, -0.05384444, 0, -0.006625195, -0.01135795, 0, 0.00248894, -0.0009957856
 1228857427, -0.06046963, -0.05486721, 0, -0.005602426, -0.01092922, 0, 0.003494636, 0.0008398462
 1228958220, -0.06046963, -0.05585019, 0, -0.004619446, -0.01027883, 0, 0.003657603, 0.001467483
 1229058180, -0.06046963, -0.05668762, 0, -0.003782019, -0.009411171, 0, 0.002590223, 0.001467375
 1229158140, -0.06046963, -0.05740338, 0, -0.003066254, -0.008521231, 0, 0.002026674, 0.001566179
 1229258100, -0.06046963, -0.05795163, 0, -0.00251801, -0.007552405, 0, 0.0007105403, 0.00155065
 1229358060, -0.06046963, -0.0583759, 0, -0.002093735, -0.006598277, 0, -0.0004479116, 0.001202706
 1229458020, -0.06046963, -0.05865001, 0, -0.00181963, -0.005726768, 0, -0.001602058, 0.001015424
 1229557980, -0.06046963, -0.05881803, 0, -0.001651607, -0.00494068, 0, -0.00251717, -0.0002772805
 1229657940, -0.06046963, -0.05886594, 0, -0.001603699, -0.004088165, 0, -0.004512647, -0.000883582
 1229757900, -0.06046963, -0.05881568, 0, -0.001653957, -0.003391621, 0, -0.005793977, -0.003006038
 1229857860, -0.06046963, -0.05869082, 0, -0.001778812, -0.002822809, 0, -0.00667893, -0.003521851
 1229957820, -0.06046963, -0.05851291, 0, -0.001956725, -0.002225972, 0, -0.008467398, -0.005766062
 1230057780, -0.06046963, -0.05825474, 0, -0.002214899, -0.001679944, 0, -0.01027461, -0.006656062
 1230157740, -0.06046963, -0.05795629, 0, -0.002513342, -0.001469846, 0, -0.0102476, -0.008099305
 1230257700, -0.06046963, -0.05764461, 0, -0.002825022, -0.001444023, 0, -0.01019342, -0.00809901
 1230357660, -0.06046963, -0.05734522, 0, -0.003124418, -0.001494003, 0, -0.01039147, -0.008098844
 1230457620, -0.06046963, -0.05703867, 0, -0.003430967, -0.001574419, 0, -0.01090446, -0.008098931
 1230557580, -0.06046963, -0.05674589, 0, -0.00372375, -0.001755568, 0, -0.01086861, -0.009121632
 1230657540, -0.06046963, -0.05646666, 0, -0.004002976, -0.001906748, 0, -0.01125555, -0.009122447
 1230757500, -0.06046963, -0.05621603, 0, -0.004253607, -0.00211173, 0, -0.01131561, -0.009124151
 1230857460, -0.06046963, -0.0559828, 0, -0.004486837, -0.002357407, 0, -0.01130929, -0.009125792
 1230957420, -0.06046963, -0.05580191, 0, -0.004667725, -0.002882541, 0, -0.009448662, -0.009569026
 1231058213, -0.06046963, -0.05560562, 0, -0.00486401, -0.003408038, 0, -0.008438273, -0.009569902
 1231158173, -0.06046963, -0.05555324, 0, -0.004916401, -0.003945471, 0, -0.007330636, -0.009349605
 1231258133, -0.06046963, -0.05550896, 0, -0.00496068, -0.004419884, 0, -0.006346408, -0.008631262
 1231358093, -0.06046963, -0.05549825, 0, -0.004971385, -0.004696399, 0, -0.006785203, -0.008304874
 1231458053, -0.06046963, -0.05548817, 0, -0.00498147, -0.004859923, 0, -0.006800578, -0.00830377
 1231558013, -0.06046963, -0.05549588, 0, -0.004973759, -0.004996339, 0, -0.006879106, -0.008302492
 1231657973, -0.06046963, -0.05549756, 0, -0.004972071, -0.005108713, 0, -0.006476132, -0.008301143
 1231757933, -0.06046963, -0.05551653, 0, -0.004953108, -0.005209309, 0, -0.006612972, -0.008112633
 1231857893, -0.06046963, -0.05549368, 0, -0.004975958, -0.005115679, 0, -0.007420758, -0.008112054
 1231957853, -0.06046963, -0.05545258, 0, -0.005017056, -0.005048748, 0, -0.007886269, -0.008112421
 1232057813, -0.06046963, -0.05538313, 0, -0.005086503, -0.004945117, 0, -0.008418441, -0.008113055
 1232157773, -0.06046963, -0.05530291, 0, -0.005166721, -0.004772387, 0, -0.009438298, -0.008229635
 1232257733, -0.06046963, -0.05520112, 0, -0.005268512, -0.004638718, 0, -0.009726888, -0.008230272
 1232357693, -0.06046963, -0.05510263, 0, -0.005367007, -0.004653435, 0, -0.00970133, -0.00864713
 1232457653, -0.06046963, -0.05498848, 0, -0.005481157, -0.004688277, 0, -0.009510261, -0.008647422
 1232557613, -0.06046963, -0.0548792, 0, -0.005590439, -0.004697473, 0, -0.01007617, -0.008647468
 1232657573, -0.06046963, -0.05475708, 0, -0.005712557, -0.004643077, 0, -0.01060163, -0.008647411
 1232757533, -0.06046963, -0.05463722, 0, -0.005832419, -0.004642315, 0, -0.01102558, -0.008702188
 1232857493, -0.06046963, -0.05451942, 0, -0.005950212, -0.004761158, 0, -0.01043641, -0.00884911
 1232957453, -0.06046963, -0.05443123, 0, -0.006038408, -0.004984957, 0, -0.009822496, -0.008847192
 1233057413, -0.06046963, -0.05433083, 0, -0.006138802, -0.005081139, 0, -0.0102239, -0.008867893
 1233158206, -0.06046963, -0.05424345, 0, -0.006226187, -0.005205431, 0, -0.01046076, -0.009773483
 1233258166, -0.06046963, -0.05414695, 0, -0.006322689, -0.005358728, 0, -0.01021119, -0.00978774
 1233358126, -0.06046963, -0.05406131, 0, -0.006408329, -0.005490508, 0, -0.01033508, -0.01018624
 1233458086, -0.06046963, -0.05376237, 0, -0.006707268, -0.005480459, 0, -0.01220405, -0.01022187
 1233558046, -0.06046963, -0.05333573, 0, -0.007133908, -0.005405261, 0, -0.01452127, -0.01215877
 1233658006, -0.06046963, -0.05259865, 0, -0.007870989, -0.005433376, 0, -0.01674831, -0.01262555
 1233757966, -0.06046963, -0.05172763, 0, -0.008742008, -0.005753138, 0, -0.01805002, -0.01524353
 1233857926, -0.06046963, -0.05077801, 0, -0.00969163, -0.006126868, 0, -0.01920573, -0.01602205
 1233957886, -0.06046963, -0.04985812, 0, -0.01061152, -0.006625985, 0, -0.02012312, -0.01772305
 1234057846, -0.06046963, -0.0489669, 0, -0.01150273, -0.007223382, 0, -0.02032092, -0.01776271
 1234157806, -0.06046963, -0.04817755, 0, -0.01229208, -0.007902422, 0, -0.02040355, -0.01854435
 1234257766, -0.06046963, -0.04747281, 0, -0.01299683, -0.008549082, 0, -0.02039708, -0.01859057
 1234357726, -0.06046963, -0.04689728, 0, -0.01357235, -0.009139976, 0, -0.02068085, -0.01859121
 1234457686, -0.06046963, -0.04639161, 0, -0.01407802, -0.009773285, 0, -0.02023857, -0.01858648
 1234557646, -0.06046963, -0.04600473, 0, -0.0144649, -0.01034824, 0, -0.02020893, -0.01858619
 1234657606, -0.06046963, -0.04569134, 0, -0.01477829, -0.01087603, 0, -0.01989044, -0.01855041
 1234757566, -0.06046963, -0.04549783, 0, -0.0149718, -0.01146789, 0, -0.01889517, -0.01854886
 1234857526, -0.06046963, -0.04536181, 0, -0.01510783, -0.01198596, 0, -0.01818301, -0.01813882
 1234957486, -0.06046963, -0.04532208, 0, -0.01514755, -0.0124386, 0, -0.01780675, -0.01813733
 1235057446, -0.06046963, -0.04532263, 0, -0.015147, -0.01292372, 0, -0.01685123, -0.01759767
 1235158239, -0.06046963, -0.04541551, 0, -0.01505412, -0.01326636, 0, -0.01632532, -0.01759686
 1235258199, -0.06046963, -0.04550482, 0, -0.01496482, -0.01348045, 0, -0.01638611, -0.01701659
 1235358159, -0.06046963, -0.04564198, 0, -0.01482765, -0.01359757, 0, -0.01610748, -0.01701541
 1235458119, -0.06046963, -0.04575558, 0, -0.01471406, -0.0135576, 0, -0.01679914, -0.01683141
 1235558079, -0.06046963, -0.04591109, 0, -0.01455854, -0.01352639, 0, -0.01663699, -0.01707543
 1235658039, -0.06046963, -0.04606493, 0, -0.01440471, -0.01368006, 0, -0.01543943, -0.0170755
 1235757999, -0.06046963, -0.04628397, 0, -0.01418567, -0.01400891, 0, -0.01332029, -0.01696408
 1235857959, -0.06046963, -0.04635281, 0, -0.01411683, -0.01426494, 0, -0.01247776, -0.0147255
 1235957919, -0.06046963, -0.04669735, 0, -0.01377228, -0.01472135, 0, -0.01005493, -0.01406752
 1236057879, -0.06046963, -0.04702262, 0, -0.01344702, -0.01493421, 0, -0.009047932, -0.01133917
 1236157839, -0.06046963, -0.04736688, 0, -0.01310276, -0.01503113, 0, -0.00908831, -0.01134109
 1236257799, -0.06046963, -0.04768111, 0, -0.01278852, -0.01514702, 0, -0.00754924, -0.009666672
 1236357759, -0.06046963, -0.04801582, 0, -0.01245381, -0.01499995, 0, -0.008287839, -0.009668241
 1236457719, -0.06046963, -0.04827152, 0, -0.01219812, -0.01455926, 0, -0.009408194, -0.0094506
 1236557679, -0.06046963, -0.0484953, 0, -0.01197433, -0.0139853, 0, -0.01123137, -0.009452186
 1236657639, -0.06046963, -0.04861535, 0, -0.01185429, -0.01312441, 0, -0.01362453, -0.00972544
 1236757599, -0.06046963, -0.04868472, 0, -0.01178491, -0.01242754, 0, -0.01511763, -0.01249423
 1236857559, -0.06046963, -0.04867851, 0, -0.01179112, -0.01204226, 0, -0.01445149, -0.01258003
 1236957519, -0.06046963, -0.04869429, 0, -0.01177534, -0.01217389, 0, -0.01249522, -0.01258044
 1237057479, -0.06046963, -0.04869702, 0, -0.01177262, -0.01247557, 0, -0.01030685, -0.01206755
 1237157439, -0.06046963, -0.04876332, 0, -0.01170631, -0.01287172, 0, -0.009106726, -0.01201497
 1237258232, -0.06046963, -0.04885405, 0, -0.01161559, -0.01325105, 0, -0.007840503, -0.01007218
 1237358192, -0.06046963, -0.04900365, 0, -0.01146598, -0.01355333, 0, -0.006973334, -0.009367653
