Time,XKTV_C,XKTV_TVS,XKTV_TVD
 1259755063, 0, 5.261668E-05, 5.311012E-05
 1260049945, 1, 5.114594E-05, 5.161849E-05
 1260263193, 0, 5.170878E-05, 5.218625E-05
 1260555576, 1, 5.208381E-05, 5.256719E-05
 1260775488, 0, 5.291784E-05, 5.341264E-05
 1261057875, 1, 5.097191E-05, 5.143497E-05
 1261285284, 0, 5.183087E-05, 5.230435E-05
 1261560174, 1, 5.204703E-05, 5.252413E-05
 1261797579, 0, 5.310753E-05, 5.360009E-05
 1262072469, 1, 5.157619E-05, 5.204994E-05
 1262308208, 0, 5.230571E-05, 5.278525E-05
 1262573102, 1, 5.243376E-05, 5.291578E-05
 1262820503, 0, 5.386001E-05, 5.436685E-05
 1263080399, 1, 4.994158E-05, 5.03659E-05
 1263332798, 0, 4.661766E-05, 4.693371E-05
 1263582698, 1, 4.276904E-05, 4.297865E-05
 1263845093, 0, 3.86301E-05, 3.874214E-05
 1264084997, 1, 3.528992E-05, 3.531731E-05
 1264353223, 0, 3.524062E-05, 3.525921E-05
 1264590628, 1, 3.88353E-05, 3.899483E-05
 1264865518, 0, 4.791525E-05, 4.845193E-05
 1265092927, 1, 6.029495E-05, 6.135103E-05
 1265375314, 0, 7.482879E-05, 7.660032E-05
 1265605222, 1, 7.999924E-05, 8.219745E-05
 1265887609, 0, 7.576861E-05, 7.804869E-05
 1266107521, 1, 7.174882E-05, 7.373977E-05
 1266398238, 0, 6.817744E-05, 6.984179E-05
 1266613152, 1, 6.136044E-05, 6.301414E-05
 1266910533, 0, 5.260525E-05, 5.455584E-05
 1267115451, 1, 4.864085E-05, 5.076784E-05
 1267422828, 0, 4.522692E-05, 4.762131E-05
 1267617750, 1, 4.595231E-05, 4.860545E-05
 1267935123, 0, 4.454206E-05, 4.737193E-05
 1268120049, 1, 4.332217E-05, 4.612457E-05
 1268444919, 0, 4.24331E-05, 4.5226E-05
 1268625680, 1, 4.171977E-05, 4.448753E-05
 1268955548, 0, 4.378019E-05, 4.677978E-05
 1269135476, 1, 4.360727E-05, 4.657358E-05
 1269465344, 0, 4.399631E-05, 4.693479E-05
 1269640274, 1, 4.351629E-05, 4.642333E-05
 1269977639, 0, 4.484604E-05, 4.796269E-05
 1270142573, 1, 4.408724E-05, 4.716503E-05
 1270489934, 0, 4.35851E-05, 4.657981E-05
 1270648204, 1, 4.274007E-05, 4.563847E-05
 1271000563, 0, 4.488654E-05, 4.79995E-05
 1271150503, 1, 4.437643E-05, 4.744035E-05
 1271512858, 0, 4.530414E-05, 4.841986E-05
 1271652802, 1, 4.486894E-05, 4.79305E-05
 1272025153, 0, 4.595386E-05, 4.910127E-05
 1272165097, 1, 4.676749E-05, 5.001723E-05
 1272534949, 0, 4.803412E-05, 5.14246E-05
 1272675726, 1, 4.748529E-05, 5.081909E-05
 1273045578, 0, 4.867794E-05, 5.21067E-05
 1273185522, 1, 4.968739E-05, 5.324696E-05
 1273555374, 0, 5.105035E-05, 5.467957E-05
 1273687821, 1, 5.052607E-05, 5.407248E-05
 1274067669, 0, 5.200567E-05, 5.560573E-05
 1274190120, 1, 5.271908E-05, 5.640885E-05
 1274579964, 0, 5.431975E-05, 5.808513E-05
 1274692419, 1, 5.356834E-05, 5.722652E-05
 1275090593, 0, 5.503093E-05, 5.874756E-05
 1275198050, 1, 5.566277E-05, 5.947222E-05
 1275602888, 0, 5.725925E-05, 6.113009E-05
 1275707846, 1, 5.618878E-05, 5.992129E-05
 1276115183, 0, 5.781764E-05, 6.160373E-05
 1276212644, 1, 5.820481E-05, 6.204603E-05
 1276627478, 0, 5.845343E-05, 6.216136E-05
 1276714943, 1, 5.868627E-05, 6.24344E-05
 1277135608, 0, 6.017183E-05, 6.396827E-05
 1277220574, 1, 6.043143E-05, 6.427665E-05
 1277645404, 0, 6.045623E-05, 6.416766E-05
 1277722873, 1, 6.051433E-05, 6.424862E-05
 1278157699, 0, 6.253797E-05, 6.640397E-05
 1278225172, 1, 6.105407E-05, 6.4748E-05
 1278669994, 0, 6.283994E-05, 6.66311E-05
 1278737467, 1, 6.287223E-05, 6.66906E-05
 1279180623, 0, 6.425352E-05, 6.811759E-05
 1279238100, 1, 6.257169E-05, 6.624895E-05
 1279692918, 0, 6.426853E-05, 6.80499E-05
 1279745397, 1, 6.402555E-05, 6.780242E-05
 1280205213, 0, 6.572247E-05, 6.960137E-05
 1280247696, 1, 6.37663E-05, 6.743449E-05
 1280717508, 0, 6.541645E-05, 6.919375E-05
 1280749995, 1, 6.519048E-05, 6.8956E-05
 1281225638, 0, 6.490106E-05, 6.85402E-05
 1281255626, 1, 6.464839E-05, 6.827453E-05
 1281735434, 0, 6.64617E-05, 7.021735E-05
 1281757925, 1, 6.607062E-05, 6.979921E-05
 1282247729, 0, 6.621041E-05, 6.986172E-05
 1282267721, 1, 6.577383E-05, 6.939492E-05
 1282760024, 0, 6.780014E-05, 7.157205E-05
 1282772519, 1, 6.726849E-05, 7.100116E-05
 1283270653, 0, 6.731963E-05, 7.096195E-05
 1283278150, 1, 6.676774E-05, 7.036873E-05
 1283780449, 1, 6.891137E-05, 7.269396E-05
 1283782948, 0, 6.955108E-05, 7.338273E-05
 1284282748, 1, 6.881462E-05, 7.251227E-05
 1284295243, 0, 6.954987E-05, 7.330463E-05
 1284785047, 1, 7.031236E-05, 7.412543E-05
 1284807538, 0, 7.109634E-05, 7.496978E-05
 1285290678, 1, 6.962412E-05, 7.329388E-05
 1285315668, 0, 7.022038E-05, 7.394539E-05
 1285800474, 1, 7.097947E-05, 7.475266E-05
 1285825464, 0, 7.005622E-05, 7.369242E-05
 1286305272, 1, 7.045105E-05, 7.409639E-05
 1286337759, 0, 7.124784E-05, 7.496717E-05
 1286807571, 1, 7.173073E-05, 7.546793E-05
 1286850054, 0, 7.111802E-05, 7.475007E-05
 1287313202, 1, 7.129429E-05, 7.493008E-05
 1287360683, 0, 7.232056E-05, 7.603839E-05
 1287815501, 1, 7.267027E-05, 7.64044E-05
 1287872978, 0, 7.243583E-05, 7.608511E-05
 1288317800, 1, 7.249727E-05, 7.613631E-05
 1288385273, 0, 7.389934E-05, 7.765782E-05
 1288830095, 1, 7.241778E-05, 7.597268E-05
 1288897568, 0, 7.393069E-05, 7.761329E-05
 1289340724, 1, 7.384617E-05, 7.750942E-05
 1289405698, 0, 7.526904E-05, 7.905052E-05
 1289850520, 1, 7.428793E-05, 7.791572E-05
 1289917993, 0, 7.543972E-05, 7.917642E-05
 1290352819, 1, 7.547253E-05, 7.918942E-05
 1290427789, 0, 7.516887E-05, 7.880509E-05
 1290855118, 1, 7.51728E-05, 7.879188E-05
 1290940084, 0, 7.64988E-05, 8.024552E-05
 1291357417, 1, 7.629888E-05, 8.001271E-05
 1291450713, 0, 7.598106E-05, 7.961493E-05
 1291863048, 1, 7.582532E-05, 7.94259E-05
 1291963008, 0, 7.731251E-05, 8.105565E-05
 1292372844, 1, 7.692618E-05, 8.061991E-05
 1292475303, 0, 7.692401E-05, 8.05641E-05
 1292877642, 1, 7.665921E-05, 8.025873E-05
 1292987598, 0, 7.825517E-05, 8.200726E-05
 1293379941, 1, 7.787066E-05, 8.156963E-05
 1293495728, 0, 7.794183E-05, 8.159775E-05
 1293885572, 1, 7.758557E-05, 8.119161E-05
 1294008023, 0, 7.956549E-05, 8.335531E-05
 1294387871, 1, 7.908542E-05, 8.281745E-05
 1294517819, 0, 7.917269E-05, 8.288016E-05
 1294890170, 1, 7.886146E-05, 8.250999E-05
 1295030114, 0, 7.885706E-05, 8.247486E-05
 1295402465, 1, 7.999048E-05, 8.374242E-05
 1295542409, 0, 7.990473E-05, 8.362066E-05
 1295913094, 1, 7.906149E-05, 8.269036E-05
 1296053038, 0, 7.955685E-05, 8.317984E-05
 1296422890, 1, 7.86045E-05, 8.213627E-05
 1296565333, 0, 8.039024E-05, 8.409889E-05
 1296925189, 1, 7.951584E-05, 8.313591E-05
 1297077628, 0, 8.001662E-05, 8.363645E-05
 1297427488, 1, 7.933962E-05, 8.2878E-05
 1297587424, 0, 8.130736E-05, 8.504466E-05
 1297933119, 1, 7.917524E-05, 8.272721E-05
 1298098053, 0, 7.781139E-05, 8.122839E-05
 1298435418, 1, 7.028275E-05, 7.31168E-05
 1298607849, 0, 6.894015E-05, 7.16768E-05
 1298945214, 1, 6.099869E-05, 6.311604E-05
 1299120144, 0, 5.739628E-05, 5.921357E-05
 1299450012, 1, 4.912019E-05, 5.030728E-05
 1299632439, 0, 4.536524E-05, 4.624355E-05
 1299958142, 1, 3.95204E-05, 3.990967E-05
 1300143068, 0, 3.711463E-05, 3.73005E-05
 1300470437, 1, 3.361013E-05, 3.36322E-05
 1300655363, 0, 3.37534E-05, 3.380167E-05
 1300972736, 1, 3.512747E-05, 3.532145E-05
 1301167658, 0, 3.626038E-05, 3.659873E-05
 1301475035, 1, 3.638789E-05, 3.698454E-05
 1301677454, 0, 3.744968E-05, 3.819656E-05
 1301980666, 1, 3.805404E-05, 3.884964E-05
 1302188083, 0, 3.829484E-05, 3.909534E-05
 1302485464, 1, 3.688293E-05, 3.765995E-05
 1302697879, 0, 3.701213E-05, 3.774506E-05
 1302995260, 1, 3.638614E-05, 3.696467E-05
 1303210174, 0, 3.613932E-05, 3.662382E-05
 1303497559, 1, 3.430047E-05, 3.466085E-05
 1303722469, 0, 3.455029E-05, 3.484628E-05
 1304005689, 1, 3.492177E-05, 3.514293E-05
 1304233098, 0, 3.38414E-05, 3.401934E-05
 1304517984, 1, 3.392277E-05, 3.411421E-05
 1304745393, 0, 3.449648E-05, 3.470781E-05
 1305020283, 1, 3.466312E-05, 3.488543E-05
 1305257688, 0, 3.3698E-05, 3.391629E-05
 1305527580, 1, 3.381474E-05, 3.403274E-05
 1305769983, 0, 3.434167E-05, 3.455969E-05
 1306028213, 1, 3.276223E-05, 3.296281E-05
 1306278113, 0, 3.335092E-05, 3.355057E-05
 1306540508, 1, 3.348225E-05, 3.367847E-05
 1306787909, 0, 3.423127E-05, 3.442608E-05
 1307042807, 1, 3.270589E-05, 3.288593E-05
 1307300204, 0, 3.366181E-05, 3.384443E-05
 1307545106, 1, 3.371184E-05, 3.389244E-05
 1307812499, 0, 3.478625E-05, 3.497192E-05
 1308058234, 1, 3.328902E-05, 3.346423E-05
 1308323128, 0, 3.435082E-05, 3.453074E-05
 1308565531, 1, 3.448701E-05, 3.467058E-05
 1308835423, 0, 3.400371E-05, 3.418382E-05
 1309067830, 1, 3.413178E-05, 3.431205E-05
 1309347718, 0, 3.533946E-05, 3.552687E-05
 1309580125, 1, 3.535962E-05, 3.554749E-05
 1309860013, 0, 3.496667E-05, 3.515556E-05
 1310082424, 1, 3.485132E-05, 3.503878E-05
 1310368143, 0, 3.619478E-05, 3.638675E-05
 1310588055, 1, 3.610296E-05, 3.630019E-05
 1310877939, 0, 3.570869E-05, 3.590577E-05
 1311090354, 1, 3.548134E-05, 3.567478E-05
 1311390234, 0, 3.68975E-05, 3.709992E-05
 1311592653, 1, 3.658019E-05, 3.677947E-05
 1311902529, 0, 3.622583E-05, 3.64221E-05
 1312099950, 1, 3.586816E-05, 3.606004E-05
 1312413158, 0, 3.725773E-05, 3.745264E-05
 1312600583, 1, 3.679555E-05, 3.698967E-05
 1312925453, 0, 3.650595E-05, 3.669821E-05
 1313112878, 1, 3.596829E-05, 3.61553E-05
 1313437748, 0, 3.56833E-05, 3.586998E-05
 1313615177, 1, 3.693E-05, 3.712331E-05
 1313950043, 0, 3.672808E-05, 3.692168E-05
 1314117476, 1, 3.597789E-05, 3.616704E-05
 1314458173, 0, 3.578393E-05, 3.596883E-05
 1314623107, 1, 3.506223E-05, 3.524452E-05
 1314967969, 0, 3.682161E-05, 3.701836E-05
 1315125406, 1, 3.598245E-05, 3.61746E-05
 1315480264, 0, 3.590391E-05, 3.609589E-05
 1315630204, 1, 3.51286E-05, 3.531587E-05
 1315992559, 0, 3.690422E-05, 3.710189E-05
 1316140000, 1, 3.60019E-05, 3.619407E-05
 1316503188, 0, 3.597016E-05, 3.615827E-05
 1316648130, 1, 3.505261E-05, 3.523463E-05
 1317015483, 0, 3.693276E-05, 3.71269E-05
 1317160425, 1, 3.605038E-05, 3.623825E-05
 1317527778, 0, 3.602908E-05, 3.621476E-05
 1317662724, 1, 3.505705E-05, 3.523741E-05
 1318040073, 0, 3.517033E-05, 3.535329E-05
 1318165023, 1, 3.595663E-05, 3.614468E-05
 1318548203, 0, 3.614874E-05, 3.633678E-05
 1318670654, 1, 3.499381E-05, 3.517286E-05
 1319060498, 0, 3.52964E-05, 3.547926E-05
 1319172953, 1, 3.596568E-05, 3.615143E-05
 1319570294, 0, 3.624419E-05, 3.643443E-05
 1319685248, 1, 3.510729E-05, 3.529248E-05
 1320082589, 0, 3.537841E-05, 3.556359E-05
 1320187547, 1, 3.587795E-05, 3.605242E-05
 1320593218, 0, 3.598959E-05, 3.610533E-05
 1320695677, 1, 3.478306E-05, 3.489729E-05
 1321105513, 0, 3.603674E-05, 3.625502E-05
 1321207972, 1, 3.694823E-05, 3.722269E-05
 1321617808, 0, 3.97185E-05, 4.035319E-05
 1321710271, 1, 3.901992E-05, 3.974335E-05
 1322130103, 0, 4.340653E-05, 4.477147E-05
 1322212570, 1, 4.488808E-05, 4.644704E-05
 1322638233, 0, 4.756161E-05, 4.989299E-05
 1322718201, 1, 4.878528E-05, 5.130058E-05
 1323150528, 0, 5.020449E-05, 5.32569E-05
 1323230496, 1, 4.819571E-05, 5.121599E-05
 1323660324, 0, 4.894947E-05, 5.249741E-05
 1323732795, 1, 4.926468E-05, 5.289148E-05
 1324172619, 0, 4.883964E-05, 5.263458E-05
 1324235094, 1, 4.653338E-05, 5.016623E-05
 1324684914, 0, 4.627472E-05, 5.0014E-05
 1324745723, 1, 4.623819E-05, 4.998854E-05
 1325195543, 0, 4.625034E-05, 5.024176E-05
 1325255519, 1, 4.438547E-05, 4.822214E-05
 1325707838, 0, 4.429376E-05, 4.818145E-05
 1325757818, 1, 4.420832E-05, 4.808844E-05
 1326220133, 0, 4.363533E-05, 4.726425E-05
 1326270113, 1, 4.19289E-05, 4.53488E-05
 1326729929, 0, 4.250089E-05, 4.587342E-05
 1326772412, 1, 4.25079E-05, 4.588625E-05
 1327240558, 0, 4.218314E-05, 4.548902E-05
 1327278043, 1, 4.216029E-05, 4.547494E-05
 1327750354, 0, 4.33913E-05, 4.681064E-05
 1327780342, 1, 4.324748E-05, 4.665985E-05
 1328262649, 0, 4.316719E-05, 4.651046E-05
 1328282641, 1, 4.289659E-05, 4.62176E-05
 1328774944, 0, 4.459422E-05, 4.80253E-05
 1328784940, 1, 4.429999E-05, 4.770594E-05
 1329285573, 0, 4.460497E-05, 4.793619E-05
 1329290571, 1, 4.416771E-05, 4.746156E-05
 1329797868, 0, 4.624346E-05, 4.968431E-05
 1329802866, 1, 4.578358E-05, 4.918528E-05
 1330305165, 1, 4.597634E-05, 4.933148E-05
 1330310163, 0, 4.64705E-05, 4.986952E-05
 1330807464, 1, 4.761995E-05, 5.108767E-05
 1330819959, 0, 4.676323E-05, 5.010572E-05
 1331313095, 1, 4.77366E-05, 5.11147E-05
 1331330588, 0, 4.842653E-05, 5.186394E-05
 1331815394, 1, 4.956015E-05, 5.307686E-05
 1331840384, 0, 4.876606E-05, 5.215521E-05
 1332317693, 1, 4.97503E-05, 5.319648E-05
 1332352679, 0, 5.049375E-05, 5.399955E-05
 1332829988, 1, 4.974651E-05, 5.310983E-05
 1332864974, 0, 5.057827E-05, 5.400824E-05
 1333338118, 1, 5.111927E-05, 5.454365E-05
 1333375603, 0, 5.202899E-05, 5.553019E-05
 1333850413, 1, 5.108582E-05, 5.442675E-05
 1333887898, 0, 5.194502E-05, 5.535266E-05
 1334352712, 1, 5.249165E-05, 5.592022E-05
 1334400193, 0, 5.349721E-05, 5.70097E-05
 1334855011, 1, 5.228109E-05, 5.563038E-05
 1334912488, 0, 5.331284E-05, 5.675097E-05
 1335360642, 1, 5.346437E-05, 5.687344E-05
 1335420618, 0, 5.457757E-05, 5.808611E-05
 1335862941, 1, 5.351426E-05, 5.690564E-05
 1335930414, 0, 5.455426E-05, 5.803121E-05
 1336375236, 1, 5.481744E-05, 5.829753E-05
 1336442709, 0, 5.419491E-05, 5.75824E-05
 1336877535, 1, 5.43911E-05, 5.778456E-05
 1336955004, 0, 5.556949E-05, 5.906267E-05
 1337385665, 1, 5.537174E-05, 5.880983E-05
 1337465633, 0, 5.485665E-05, 5.82178E-05
 1337897960, 1, 5.507968E-05, 5.846025E-05
 1337977928, 0, 5.628568E-05, 5.976816E-05
 1338400259, 1, 5.616781E-05, 5.961946E-05
 1338490223, 0, 5.57803E-05, 5.916792E-05
 1338902558, 1, 5.575464E-05, 5.912918E-05
 1339002518, 0, 5.713707E-05, 6.063195E-05
 1339408189, 1, 5.682198E-05, 6.026489E-05
 1339510648, 0, 5.63752E-05, 5.974835E-05
 1339917985, 1, 5.626049E-05, 5.961778E-05
 1340020444, 0, 5.77904E-05, 6.128181E-05
 1340422783, 1, 5.589831E-05, 5.919112E-05
 1340532739, 0, 5.750034E-05, 6.093844E-05
 1340925082, 1, 5.72584E-05, 6.067038E-05
 1341045034, 0, 5.721432E-05, 6.059787E-05
 1341433212, 1, 5.681122E-05, 6.014373E-05
 1341555663, 0, 5.827037E-05, 6.172466E-05
 1341945507, 1, 5.805963E-05, 6.149725E-05
 1342067958, 0, 5.794361E-05, 6.134158E-05
 1342447806, 1, 5.726884E-05, 6.05866E-05
 1342580253, 0, 5.90463E-05, 6.252386E-05
 1342957602, 1, 5.853358E-05, 6.195615E-05
 1343092548, 0, 5.861527E-05, 6.202149E-05
 1343460734, 1, 5.790433E-05, 6.123217E-05
 1343600678, 0, 5.961175E-05, 6.308418E-05
 1343968031, 1, 5.902253E-05, 6.243685E-05
 1344112973, 0, 5.905998E-05, 6.245254E-05
 1344470330, 1, 5.824363E-05, 6.153882E-05
 1344622769, 0, 5.847977E-05, 6.17773E-05
 1344972629, 1, 5.940491E-05, 6.279163E-05
 1345135064, 0, 5.979768E-05, 6.320567E-05
 1345474928, 1, 5.906311E-05, 6.239271E-05
 1345645693, 0, 5.924076E-05, 6.255968E-05
