Time,CTUN_ThI,CTUN_ABst,CTUN_ThO,CTUN_ThH,CTUN_DAlt,CTUN_Alt,CTUN_BAlt,CTUN_DSAlt,CTUN_SAlt,CTUN_TAlt,CTUN_DCRt,CTUN_CRt
 1216758102, -2.861023E-06, -9.094947E-13, 0, 0.345645, -0.02704948, -0.02704948, -0.02, NaN, 0, 0.003072593, 0, 0
 1216858062, -2.861023E-06, -9.094947E-13, 0, 0.345645, -0.02704691, -0.02704691, -0.02, NaN, 0, 0.003075156, 0, 0
 1216958022, -2.861023E-06, -9.094947E-13, 0, 0.345645, -0.0270464, -0.0270464, -0.02, NaN, 0, 0.003075667, 0, 0
 1217057982, -2.861023E-06, -9.094947E-13, 0, 0.345645, -0.02704172, -0.02704172, -0.02, NaN, 0, 0.003080346, 0, 0
 1217157942, -2.861023E-06, -9.094947E-13, 0, 0.345645, -0.02703838, -0.02703838, -0.02, NaN, 0, 0.003083687, 0, 0
 1217257902, -2.861023E-06, -9.094947E-13, 0, 0.345645, -0.02703902, -0.02703902, -0.02, NaN, 0, 0.003083052, 0, 0
 1217357862, -2.861023E-06, -9.094947E-13, 0, 0.345645, -0.0270363, -0.0270363, -0.02, NaN, 0, 0.00308577, 0, 0
 1217457822, -2.861023E-06, -9.094947E-13, 0, 0.345645, -0.02703438, -0.02703438, -0.02, NaN, 0, 0.003087688, 0, 0
 1217557782, -2.861023E-06, -9.094947E-13, 0, 0.345645, -0.02702732, -0.02702732, -0.02, NaN, 0, 0.003094748, 0, 0
 1217657742, -2.861023E-06, -9.094947E-13, 0, 0.345645, -0.02702332, -0.02702332, -0.02, NaN, 0, 0.00309875, 0, 0
 1217757702, -2.861023E-06, -9.094947E-13, 0, 0.345645, -0.02701883, -0.02701883, -0.02, NaN, 0, 0.003103238, 0, 0
 1217857662, -2.861023E-06, -9.094947E-13, 0, 0.345645, -0.02701599, -0.02701599, -0.02, NaN, 0, 0.003106082, 0, 0
 1217957622, -2.861023E-06, -9.094947E-13, 0, 0.345645, -0.02701106, -0.02701106, -0.02, NaN, 0, 0.003111012, 0, 0
 1218057582, -2.861023E-06, -1.364242E-12, 0, 0.345645, -0.02700815, -0.02700815, -0.02, NaN, 0, 0.003113914, 0, 0
 1218157542, -2.861023E-06, -1.364242E-12, 0, 0.345645, -0.02700078, -0.02700078, -0.02, NaN, 0, 0.003121294, 0, 0
 1218257502, -2.861023E-06, -1.364242E-12, 0, 0.345645, -0.0269949, -0.0269949, -0.02, NaN, 0, 0.003127163, 0, 0
 1218357462, -2.861023E-06, -1.364242E-12, 0, 0.345645, -0.02698769, -0.02698769, -0.02, NaN, 0, 0.003134379, 0, 0
 1218457422, -2.861023E-06, -1.364242E-12, 0, 0.345645, -0.02698319, -0.02698319, -0.02, NaN, 0, 0.003138876, 0, 0
 1218558215, -2.861023E-06, -1.364242E-12, 0, 0.345645, -0.02697718, -0.02697718, -0.02, NaN, 0, 0.003144886, 0, 0
 1218658175, -2.861023E-06, -1.364242E-12, 0, 0.345645, -0.02697123, -0.02697123, -0.02, NaN, 0, 0.003150834, 0, 0
 1218758135, -2.861023E-06, -1.364242E-12, 0, 0.345645, -0.02696288, -0.02696288, -0.02, NaN, 0, 0.003159186, 0, 0
 1218858095, -2.861023E-06, -1.364242E-12, 0, 0.345645, -0.02695904, -0.02695904, -0.02, NaN, 0, 0.003163025, 0, 0
 1218958055, -2.861023E-06, -1.364242E-12, 0, 0.345645, -0.02695796, -0.02695796, -0.02, NaN, 0, 0.003164107, 0, 0
 1219058015, -2.861023E-06, -1.364242E-12, 0, 0.345645, -0.02695686, -0.02695686, -0.02, NaN, 0, 0.00316521, 0, 0
 1219157975, -2.861023E-06, -1.364242E-12, 0, 0.345645, -0.02695479, -0.02695479, -0.02, NaN, 0, 0.003167283, 0, 0
 1219257935, 0.007191956, 3.259629E-09, 0.001057912, 0.345645, -0.02691308, -0.02694954, -0.02, NaN, 0, 0.003172532, 0, 0
 1219357895, 0.04287529, 1.862645E-08, 0.01922555, 0.345645, -0.02493134, -0.02694813, -0.02, NaN, 0, 0.003173942, 4, 0
 1219457855, 0.0920988, 4.470348E-08, 0.05713305, 0.345645, -0.01629625, -0.02695271, -0.02, NaN, 0, 0.003169356, 14, 0
 1219557815, 0.1381503, 5.960464E-08, 0.1005962, 0.345645, 0.002096086, -0.02695348, -0.02, NaN, 0, 0.003168594, 26, 0
 1219657775, 0.1931012, 8.940697E-08, 0.1496637, 0.345645, 0.03048842, -0.0269521, -0.02, NaN, 0, 0.003169965, 39, 0
 1219757735, 0.2571006, 1.490116E-07, 0.2066773, 0.345645, 0.06888076, -0.02695073, -0.02, NaN, 0, 0.003171336, 52, 0
 1219857695, 0.3305366, 2.086163E-07, 0.2725309, 0.345645, 0.1172731, -0.02694916, -0.02, NaN, 0, 0.003172908, 67, 0
 1219957655, 0.4139087, 2.384186E-07, 0.3479419, 0.345645, 0.1756654, -0.0269466, -0.02, NaN, 0, 0.003175471, 83, 0
 1220057615, 0.4259572, 2.682209E-07, 0.3994868, 0.345645, 0.2440578, -0.0232035, -0.01, NaN, 0, 0.006918574, 100, 9
 1220157575, 0.4703127, 2.682209E-07, 0.4362392, 0.345645, 0.3224501, -0.007077012, 0, NaN, 0, 0.02304506, 116, 22
 1220257535, 0.5201313, 2.980232E-07, 0.4809926, 0.345645, 0.4108424, 0.02235889, 0.03, NaN, 0, 0.05248095, 132, 36
 1220357495, 0.5729286, 3.576279E-07, 0.5306689, 0.345645, 0.5092348, 0.06509329, 0.06, NaN, 0, 0.09521536, 147, 49
 1220457455, 0.3841453, 0, 0.5216414, 0.345645, 0.6176271, 0.1254198, 0.13, NaN, 0, 0.1555419, 162, 83
 1220557415, 0.2977408, 3.874302E-07, 0.3723158, 0.345645, 0.7360194, 0.2367929, 0.25, NaN, 0, 0.266915, 173, 138
 1220658208, 0.3406099, 8.940697E-07, 0.3344761, 0.345645, 0.8644118, 0.3906696, 0.41, NaN, 0, 0.4207917, 180, 169
 1220758168, 0.3953728, 8.940697E-07, 0.362921, 0.345645, 1.002804, 0.5630103, 0.59, NaN, 0, 0.5931324, 187, 180
 1220858128, 0.4214868, 4.470348E-07, 0.3987052, 0.345645, 1.151196, 0.7409315, 0.78, NaN, 0, 0.7710536, 194, 184
 1220958088, 0.4218141, 8.940697E-08, 0.4161393, 0.345645, 1.309589, 0.9272339, 0.98, NaN, 0, 0.957356, 201, 190
 1221058048, 0.4115271, 0, 0.4162429, 0.345645, 1.477981, 1.124134, 1.17, NaN, 0, 1.154256, 208, 199
 1221158008, 0.4032135, 8.940697E-08, 0.4091212, 0.345645, 1.656374, 1.33327, 1.4, NaN, 0, 1.363392, 215, 210
 1221257968, 0.3998386, 1.490116E-07, 0.4032029, 0.345645, 1.844766, 1.556076, 1.62, NaN, 0, 1.586198, 222, 220
 1221357928, 0.4002206, 1.788139E-07, 0.4007953, 0.345645, 2.043158, 1.787939, 1.86, NaN, 0, 1.818061, 228, 229
 1221457888, 0.4019086, 1.788139E-07, 0.4009547, 0.345645, 2.25155, 2.028831, 2.1, NaN, 0, 2.058953, 235, 237
 1221557848, 0.4035168, 3.874302E-07, 0.4023291, 0.345645, 2.469943, 2.278057, 2.35, NaN, 0, 2.308179, 242, 245
 1221657808, 0.3986156, 5.662441E-07, 0.4028227, 0.345645, 2.698308, 2.534926, 2.61, NaN, 0, 2.565048, 249, 252
 1221757768, 0.3879651, 6.556511E-07, 0.3947069, 0.345645, 2.935058, 2.799018, 2.87, NaN, 0, 2.82914, 253, 258
 1221857728, 0.3816203, 7.748604E-07, 0.3871762, 0.345645, 3.177046, 3.067674, 3.15, NaN, 0, 3.097796, 254, 261
 1221957688, 0.3768933, 8.642673E-07, 0.3811969, 0.345645, 3.422202, 3.339007, 3.43, NaN, 0, 3.369129, 254, 263
 1222057648, 0.3735531, 8.940697E-07, 0.376683, 0.345645, 3.669274, 3.611271, 3.7, NaN, 0, 3.641393, 253, 263
 1222157608, 0.3713095, 8.940697E-07, 0.3734604, 0.345645, 3.917503, 3.883135, 3.98, NaN, 0, 3.913257, 252, 262
 1222257568, 0.3698199, 7.152557E-07, 0.3712605, 0.345645, 4.166432, 4.153852, 4.25, NaN, 0, 4.183974, 250, 260
 1222357528, 0.3691464, 7.450581E-07, 0.3697907, 0.345645, 4.415785, 4.422793, 4.53, NaN, 0, 4.452915, 248, 258
 1222457488, 0.3687604, 7.450581E-07, 0.3689074, 0.345645, 4.665393, 4.689716, 4.8, NaN, 0, 4.719839, 247, 256
 1222557448, 0.3684648, 7.152557E-07, 0.3687633, 0.345645, 4.915156, 4.954383, 5.06, NaN, 0, 4.984505, 245, 253
 1222657408, 0.3691041, 4.768372E-07, 0.3688303, 0.345645, 5.165012, 5.216731, 5.32, NaN, 0, 5.246853, 244, 251
 1222758201, 0.3692186, 4.768372E-07, 0.3690445, 0.345645, 5.414927, 5.478887, 5.58, NaN, 0, 5.509009, 243, 249
 1222858161, 0.3699346, 3.874302E-07, 0.3694704, 0.345645, 5.664874, 5.735799, 5.84, NaN, 0, 5.765922, 242, 247
 1222958121, 0.3714563, 3.874302E-07, 0.3703904, 0.345645, 5.914845, 5.988548, 6.11, NaN, 0, 6.018671, 242, 245
 1223058081, 0.3721027, 2.980232E-07, 0.3711962, 0.345645, 6.16482, 6.241629, 6.36, NaN, 0, 6.271751, 242, 244
 1223158041, 0.3724666, 2.980232E-07, 0.3720592, 0.345645, 6.414811, 6.49339, 6.61, NaN, 0, 6.523512, 242, 243
 1223258001, 0.3734497, 2.682209E-07, 0.3728461, 0.345645, 6.664811, 6.744059, 6.86, NaN, 0, 6.774182, 242, 242
 1223357961, 0.3737423, 2.682209E-07, 0.3733573, 0.345645, 6.914811, 6.995944, 7.13, NaN, 0, 7.026066, 241, 242
 1223457921, 0.3743807, 2.086163E-07, 0.3740329, 0.345645, 7.164811, 7.245229, 7.38, NaN, 0, 7.275352, 241, 242
 1223557881, 0.3745234, 2.086163E-07, 0.3743398, 0.345645, 7.414811, 7.4943, 7.63, NaN, 0, 7.524422, 242, 241
 1223657841, 0.3749533, 2.086163E-07, 0.3745764, 0.345645, 7.664811, 7.74328, 7.88, NaN, 0, 7.773403, 242, 241
 1223757801, 0.3755493, 2.384186E-07, 0.3751232, 0.345645, 7.914811, 7.992244, 8.13, NaN, 0, 8.022367, 242, 241
 1223857761, 0.3752964, 1.490116E-07, 0.3751509, 0.345645, 8.164811, 8.241183, 8.38, NaN, 0, 8.271305, 242, 241
 1223957721, 0.3754061, 1.490116E-07, 0.37531, 0.345645, 8.414811, 8.490214, 8.62, NaN, 0, 8.520336, 242, 241
 1224057681, 0.3752771, 1.490116E-07, 0.375352, 0.345645, 8.664811, 8.739257, 8.87, NaN, 0, 8.769379, 242, 242
 1224157641, 0.3753583, 8.940697E-08, 0.3752461, 0.345645, 8.914811, 8.988379, 9.13, NaN, 0, 9.0185, 242, 242
 1224257601, 0.3756129, 1.490116E-07, 0.3754674, 0.345645, 9.164811, 9.237523, 9.38, NaN, 0, 9.267645, 242, 242
 1224357561, 0.3749968, 2.086163E-07, 0.3753304, 0.345645, 9.414811, 9.48684, 9.63, NaN, 0, 9.516962, 242, 242
 1224457521, 0.3754085, 2.682209E-07, 0.3753868, 0.345645, 9.664811, 9.736292, 9.88, NaN, 0, 9.766414, 242, 242
 1224557481, 0.3751938, 4.172325E-07, 0.3753606, 0.345645, 9.914811, 9.98587, 10.14, NaN, 0, 10.01599, 242, 242
 1224657441, 0.3751832, 4.172325E-07, 0.3752179, 0.345645, 10.16481, 10.23558, 10.4, NaN, 0, 10.26571, 242, 242
 1224758234, 0.3749551, 5.662441E-07, 0.3751719, 0.345645, 10.41481, 10.48748, 10.65, NaN, 0, 10.5176, 242, 242
 1224858194, 0.3748521, 6.258488E-07, 0.3749119, 0.345645, 10.66481, 10.73736, 10.9, NaN, 0, 10.76748, 242, 242
 1224958154, 0.3750716, 7.152557E-07, 0.3750988, 0.345645, 10.91481, 10.98728, 11.15, NaN, 0, 11.0174, 242, 242
 1225058114, 0.3751922, 7.748604E-07, 0.3750413, 0.345645, 11.16481, 11.23517, 11.4, NaN, 0, 11.26529, 242, 242
 1225158074, 0.3750829, 1.043081E-06, 0.375082, 0.345645, 11.41481, 11.48514, 11.66, NaN, 0, 11.51527, 242, 242
 1225258034, 0.3751294, 1.043081E-06, 0.3750075, 0.345645, 11.66481, 11.73514, 11.91, NaN, 0, 11.76526, 242, 242
 1225357994, 0.3749962, 1.162291E-06, 0.3750312, 0.345645, 11.91481, 11.9852, 12.15, NaN, 0, 12.01533, 242, 242
 1225457954, 0.374863, 1.162291E-06, 0.374968, 0.345645, 12.16481, 12.23721, 12.4, NaN, 0, 12.26734, 242, 242
 1225557914, 0.3751617, 1.221895E-06, 0.3749762, 0.345645, 12.41481, 12.48714, 12.65, NaN, 0, 12.51726, 242, 242
 1225657874, 0.3750112, 1.162291E-06, 0.3750265, 0.345645, 12.66481, 12.73692, 12.9, NaN, 0, 12.76704, 242, 242
 1225757834, 0.3751483, 1.162291E-06, 0.3749946, 0.345645, 12.91481, 12.9867, 13.16, NaN, 0, 13.01682, 242, 242
 1225857794, 0.3750069, 1.132488E-06, 0.3750407, 0.345645, 13.16481, 13.23639, 13.4, NaN, 0, 13.26652, 242, 242
 1225957754, 0.3751085, 1.072884E-06, 0.375074, 0.345645, 13.41481, 13.4861, 13.66, NaN, 0, 13.51622, 242, 242
 1226057714, 0.3750867, 1.043081E-06, 0.3750431, 0.345645, 13.66481, 13.73576, 13.91, NaN, 0, 13.76589, 242, 242
 1226157674, 0.3750591, 9.536743E-07, 0.3751029, 0.345645, 13.91481, 13.98548, 14.17, NaN, 0, 14.0156, 242, 242
 1226257634, 0.3751116, 9.536743E-07, 0.3750829, 0.345645, 14.16481, 14.23521, 14.42, NaN, 0, 14.26534, 242, 243
 1226357594, 0.3751801, 9.536743E-07, 0.3751754, 0.345645, 14.41481, 14.48505, 14.67, NaN, 0, 14.51505, 242, 243
 1226457554, 0.3750875, 8.642673E-07, 0.3751364, 0.345645, 14.66481, 14.73492, 14.92, NaN, 0, 14.76492, 242, 243
 1226557514, 0.3750756, 8.940697E-07, 0.3751267, 0.345645, 14.91481, 14.9849, 15.16, NaN, 0, 15.0149, 242, 243
 1226657474, 0.3750553, 7.152557E-07, 0.3750905, 0.345645, 15.16481, 15.23483, 15.42, NaN, 0, 15.26484, 242, 243
 1226757434, 0.3749371, 6.556511E-07, 0.3750053, 0.345645, 15.41481, 15.48564, 15.66, NaN, 0, 15.51564, 242, 243
 1226858227, 0.3745449, 6.258488E-07, 0.3748646, 0.345645, 15.66481, 15.73814, 15.91, NaN, 0, 15.76814, 242, 243
 1226958187, 0.3747765, 5.662441E-07, 0.3747957, 0.345645, 15.91481, 15.98868, 16.16, NaN, 0, 16.01868, 242, 243
 1227058147, 0.3747256, 5.662441E-07, 0.3747506, 0.345645, 16.16481, 16.23915, 16.41, NaN, 0, 16.26915, 242, 242
 1227158107, 0.3750728, 5.960464E-07, 0.374895, 0.345645, 16.41481, 16.4876, 16.67, NaN, 0, 16.5176, 242, 242
 1227258067, 0.3749116, 5.364418E-07, 0.3749226, 0.345645, 16.66481, 16.73802, 16.92, NaN, 0, 16.76802, 242, 242
 1227358027, 0.3748956, 5.364418E-07, 0.3750361, 0.345645, 16.91481, 16.98848, 17.16, NaN, 0, 17.01848, 242, 242
 1227457987, 0.374713, 5.364418E-07, 0.3748344, 0.345645, 17.16481, 17.23884, 17.42, NaN, 0, 17.26884, 242, 242
 1227557947, 0.3749266, 3.576279E-07, 0.3749447, 0.345645, 17.41481, 17.49118, 17.67, NaN, 0, 17.52118, 242, 242
 1227657907, 0.3748879, 2.980232E-07, 0.3748981, 0.345645, 17.66481, 17.74133, 17.92, NaN, 0, 17.77133, 242, 242
 1227757867, 0.3752364, 3.278255E-07, 0.3750165, 0.345645, 17.91481, 17.99041, 18.17, NaN, 0, 18.02041, 242, 242
 1227857827, 0.3749688, 3.576279E-07, 0.3750269, 0.345645, 18.16481, 18.23919, 18.41, NaN, 0, 18.26919, 242, 242
 1227957787, 0.3753032, 4.470348E-07, 0.375107, 0.345645, 18.41481, 18.48788, 18.66, NaN, 0, 18.51788, 242, 242
 1228057747, 0.3852694, 4.470348E-07, 0.3775885, 0.345645, 18.74032, 18.73641, 18.91, NaN, 0, 18.76641, 243, 242
 1228157707, 0.3811097, 5.066395E-07, 0.3824917, 0.345645, 18.98482, 18.98578, 19.15, NaN, 0, 19.01578, 245, 244
 1228257667, 0.379649, 4.470348E-07, 0.3806973, 0.345645, 19.23149, 19.2369, 19.41, NaN, 0, 19.2669, 246, 246
 1228357627, 0.3780654, 3.278255E-07, 0.3791566, 0.345645, 19.47948, 19.48944, 19.67, NaN, 0, 19.51944, 247, 247
 1228457587, 0.3768689, 1.788139E-07, 0.3779256, 0.345645, 19.72826, 19.74279, 19.92, NaN, 0, 19.77279, 247, 248
 1228557547, 0.3762129, 1.490116E-07, 0.3769789, 0.345645, 19.97753, 19.99676, 20.17, NaN, 0, 20.02676, 247, 248
 1228657507, 0.3754424, 1.490116E-07, 0.3760011, 0.345645, 20.22708, 20.25092, 20.42, NaN, 0, 20.28092, 247, 248
 1228757467, 0.3745167, 1.192093E-07, 0.3753215, 0.345645, 20.47681, 20.50511, 20.68, NaN, 0, 20.53511, 246, 248
 1228857427, 0.374593, 8.940697E-08, 0.3747862, 0.345645, 20.72665, 20.75909, 20.94, NaN, 0, 20.78909, 246, 248
 1228958220, 0.3739498, 8.940697E-08, 0.3745, 0.345645, 20.97655, 21.01486, 21.19, NaN, 0, 21.04499, 246, 247
 1229058180, 0.3740646, 1.192093E-07, 0.3739142, 0.345645, 21.22647, 21.26815, 21.45, NaN, 0, 21.29827, 245, 247
 1229158140, 0.3740925, 1.192093E-07, 0.3740963, 0.345645, 21.47647, 21.5211, 21.7, NaN, 0, 21.55123, 245, 247
 1229258100, 0.3742659, 1.192093E-07, 0.3741829, 0.345645, 21.72647, 21.77157, 21.95, NaN, 0, 21.8017, 245, 246
 1229358060, 0.3741965, 1.788139E-07, 0.3742834, 0.345645, 21.97647, 22.0238, 22.21, NaN, 0, 22.05393, 245, 246
 1229458020, 0.3739537, 1.192093E-07, 0.3740264, 0.345645, 22.22647, 22.27569, 22.46, NaN, 0, 22.30581, 245, 245
 1229557980, 0.3742174, 1.788139E-07, 0.3743218, 0.345645, 22.47647, 22.52733, 22.71, NaN, 0, 22.55745, 244, 245
 1229657940, 0.374167, 2.086163E-07, 0.3741631, 0.345645, 22.72647, 22.78065, 22.96, NaN, 0, 22.81078, 244, 245
 1229757900, 0.374396, 2.980232E-07, 0.3742268, 0.345645, 22.97647, 23.03171, 23.21, NaN, 0, 23.06183, 244, 245
 1229857860, 0.3746054, 2.682209E-07, 0.3744184, 0.345645, 23.22647, 23.28239, 23.46, NaN, 0, 23.31251, 244, 244
 1229957820, 0.3750153, 2.384186E-07, 0.3747089, 0.345645, 23.47647, 23.53288, 23.7, NaN, 0, 23.563, 244, 244
 1230057780, 0.3753628, 2.384186E-07, 0.3750515, 0.345645, 23.72647, 23.78302, 23.96, NaN, 0, 23.81315, 244, 244
 1230157740, 0.3750681, 3.278255E-07, 0.37509, 0.345645, 23.97647, 24.03303, 24.21, NaN, 0, 24.06316, 244, 244
 1230257700, 0.3752661, 3.576279E-07, 0.375139, 0.345645, 24.22647, 24.28293, 24.46, NaN, 0, 24.31305, 244, 244
 1230357660, 0.3752832, 3.278255E-07, 0.3752733, 0.345645, 24.47647, 24.53283, 24.71, NaN, 0, 24.56296, 244, 244
 1230457620, 0.3754755, 3.278255E-07, 0.3753131, 0.345645, 24.72647, 24.78265, 24.95, NaN, 0, 24.81278, 244, 244
 1230557580, 0.3751669, 3.576279E-07, 0.3753989, 0.345645, 24.97647, 25.03252, 25.21, NaN, 0, 25.06264, 244, 244
 1230657540, 0.3752105, 3.576279E-07, 0.3752584, 0.345645, 25.22647, 25.28232, 25.46, NaN, 0, 25.31245, 244, 244
 1230757500, 0.3755161, 3.576279E-07, 0.3753547, 0.345645, 25.47647, 25.5322, 25.71, NaN, 0, 25.56232, 244, 244
 1230857460, 0.3744324, 3.874302E-07, 0.3748105, 0.345645, 25.72646, 25.78208, 25.96, NaN, 0, 25.8122, 244, 244
 1230957420, 0.3742561, 4.768372E-07, 0.3743933, 0.345645, 25.97646, 26.03213, 26.21, NaN, 0, 26.06226, 244, 244
 1231058213, 0.3739584, 5.364418E-07, 0.3742249, 0.345645, 26.22646, 26.28482, 26.45, NaN, 0, 26.31494, 244, 244
 1231158173, 0.3741652, 4.768372E-07, 0.3741483, 0.345645, 26.47646, 26.53553, 26.7, NaN, 0, 26.56565, 244, 244
 1231258133, 0.3742355, 4.470348E-07, 0.3742155, 0.345645, 26.72646, 26.78411, 26.96, NaN, 0, 26.81424, 244, 244
 1231358093, 0.3742665, 4.470348E-07, 0.3743091, 0.345645, 26.97646, 27.03479, 27.21, NaN, 0, 27.06492, 244, 244
 1231458053, 0.3741642, 4.470348E-07, 0.3741849, 0.345645, 27.22646, 27.28544, 27.45, NaN, 0, 27.31556, 244, 244
 1231558013, 0.3741525, 3.874302E-07, 0.3741955, 0.345645, 27.47646, 27.53608, 27.71, NaN, 0, 27.56621, 244, 244
 1231657973, 0.3740823, 4.470348E-07, 0.3741478, 0.345645, 27.72646, 27.78656, 27.95, NaN, 0, 27.81668, 243, 244
 1231757933, 0.3740669, 3.874302E-07, 0.374087, 0.345645, 27.97646, 28.039, 28.21, NaN, 0, 28.06912, 243, 244
 1231857893, 0.3742541, 3.874302E-07, 0.3741779, 0.345645, 28.22646, 28.28926, 28.45, NaN, 0, 28.31938, 243, 244
 1231957853, 0.3741216, 3.874302E-07, 0.374218, 0.345645, 28.47646, 28.53945, 28.7, NaN, 0, 28.56958, 243, 243
 1232057813, 0.3742055, 3.874302E-07, 0.3741635, 0.345645, 28.72646, 28.78947, 28.95, NaN, 0, 28.81959, 243, 243
 1232157773, 0.3742173, 3.874302E-07, 0.3741958, 0.345645, 28.97646, 29.0395, 29.19, NaN, 0, 29.06963, 243, 243
 1232257733, 0.3743147, 4.470348E-07, 0.3742417, 0.345645, 29.22646, 29.28935, 29.44, NaN, 0, 29.31947, 243, 243
 1232357693, 0.3743212, 4.768372E-07, 0.3743181, 0.345645, 29.47646, 29.53918, 29.69, NaN, 0, 29.5693, 243, 243
 1232457653, 0.3743256, 4.768372E-07, 0.3743551, 0.345645, 29.72646, 29.78886, 29.93, NaN, 0, 29.81898, 243, 243
 1232557613, 0.3746591, 4.768372E-07, 0.3744833, 0.345645, 29.97646, 30.03851, 30.19, NaN, 0, 30.06863, 243, 243
 1232657573, 0.3745618, 4.768372E-07, 0.3745353, 0.345645, 30.22646, 30.28803, 30.44, NaN, 0, 30.31815, 243, 243
 1232757533, 0.3743028, 4.768372E-07, 0.3744881, 0.345645, 30.47646, 30.53769, 30.68, NaN, 0, 30.56781, 243, 243
 1232857493, 0.3744417, 5.364418E-07, 0.3744039, 0.345645, 30.72646, 30.78729, 30.94, NaN, 0, 30.81741, 243, 243
 1232957453, 0.3742647, 4.768372E-07, 0.3745394, 0.345645, 30.97646, 31.03696, 31.19, NaN, 0, 31.06709, 243, 244
 1233057413, 0.3743692, 4.768372E-07, 0.3742882, 0.345645, 31.22646, 31.28659, 31.43, NaN, 0, 31.31672, 243, 244
 1233158206, 0.3741793, 6.556511E-07, 0.3742557, 0.345645, 31.47646, 31.53824, 31.68, NaN, 0, 31.56837, 243, 244
 1233258166, 0.3745101, 6.556511E-07, 0.3743641, 0.345645, 31.72646, 31.78673, 31.93, NaN, 0, 31.81685, 243, 243
 1233358126, 0.3748541, 8.34465E-07, 0.374633, 0.345645, 31.97646, 32.03297, 32.17, NaN, 0, 32.06309, 244, 243
 1233458086, 0.3748581, 8.046627E-07, 0.3747112, 0.345645, 32.22646, 32.28103, 32.42, NaN, 0, 32.31115, 244, 244
 1233558046, 0.375353, 9.834766E-07, 0.3750612, 0.345645, 32.47646, 32.52913, 32.67, NaN, 0, 32.55925, 244, 244
