Time,XKY0_C,XKY0_YC,XKY0_YCS,XKY0_Y0,XKY0_Y1,XKY0_Y2,XKY0_Y3,XKY0_Y4,XKY0_W0,XKY0_W1,XKY0_W2,XKY0_W3,XKY0_W4
 1216958022, 1, 333.2803, 13.89105, 185.1535, 257.1535, 329.1535, 41.1535, 113.1535, 0.2, 0.2, 0.2, 0.2, 0.2
 1217057982, 0, 293.8522, 14.66044, 185.4277, 257.4277, 329.4277, 41.42766, 113.4277, 0.2, 0.2, 0.2, 0.2, 0.2
 1217057982, 1, 332.8719, 13.88915, 185.1338, 257.1338, 329.1338, 41.13381, 113.1338, 0.2, 0.2, 0.2, 0.2, 0.2
 1217157942, 0, 293.8135, 14.66126, 185.4077, 257.4077, 329.4077, 41.40771, 113.4077, 0.2, 0.2, 0.2, 0.2, 0.2
 1217157942, 1, 332.6501, 13.88826, 185.1128, 257.1128, 329.1128, 41.11283, 113.1128, 0.2, 0.2, 0.2, 0.2, 0.2
 1217257902, 0, 293.9695, 14.65383, 185.3877, 257.3877, 329.3877, 41.38765, 113.3877, 0.2, 0.2, 0.2, 0.2, 0.2
 1217257902, 1, 332.172, 13.88637, 185.0927, 257.0927, 329.0927, 41.09274, 113.0927, 0.2, 0.2, 0.2, 0.2, 0.2
 1217357862, 0, 294.0149, 14.6511, 185.3677, 257.3677, 329.3677, 41.36766, 113.3677, 0.2, 0.2, 0.2, 0.2, 0.2
 1217357862, 1, 332.5705, 13.88812, 185.0728, 257.0728, 329.0728, 41.07281, 113.0728, 0.2, 0.2, 0.2, 0.2, 0.2
 1217457822, 0, 293.9535, 14.65286, 185.3477, 257.3477, 329.3477, 41.34766, 113.3477, 0.2, 0.2, 0.2, 0.2, 0.2
 1217457822, 1, 332.8986, 13.88975, 185.0522, 257.0522, 329.0522, 41.05223, 113.0522, 0.2, 0.2, 0.2, 0.2, 0.2
 1217557782, 0, 294.1425, 14.6441, 185.3277, 257.3276, 329.3276, 41.32765, 113.3276, 0.2, 0.2, 0.2, 0.2, 0.2
 1217557782, 1, 332.0309, 13.88612, 185.0335, 257.0335, 329.0335, 41.03352, 113.0335, 0.2, 0.2, 0.2, 0.2, 0.2
 1217657742, 0, 294.117, 14.64434, 185.3076, 257.3076, 329.3076, 41.30757, 113.3076, 0.2, 0.2, 0.2, 0.2, 0.2
 1217657742, 1, 331.5059, 13.8844, 185.014, 257.014, 329.014, 41.01398, 113.014, 0.2, 0.2, 0.2, 0.2, 0.2
 1217757702, 0, 294.1449, 14.64236, 185.2875, 257.2875, 329.2875, 41.28753, 113.2875, 0.2, 0.2, 0.2, 0.2, 0.2
 1217757702, 1, 330.6878, 13.88232, 184.9934, 256.9934, 328.9934, 40.99344, 112.9934, 0.2, 0.2, 0.2, 0.2, 0.2
 1217857662, 0, 293.9883, 14.6481, 185.2674, 257.2674, 329.2674, 41.26743, 113.2674, 0.2, 0.2, 0.2, 0.2, 0.2
 1217857662, 1, 330.5894, 13.88218, 184.973, 256.973, 328.973, 40.97301, 112.973, 0.2, 0.2, 0.2, 0.2, 0.2
 1217957622, 0, 294.0083, 14.64644, 185.2474, 257.2474, 329.2474, 41.24738, 113.2474, 0.2, 0.2, 0.2, 0.2, 0.2
 1217957622, 1, 330.3297, 13.88176, 184.9534, 256.9534, 328.9534, 40.95341, 112.9534, 0.2, 0.2, 0.2, 0.2, 0.2
 1218057582, 0, 294.0029, 14.64585, 185.2274, 257.2274, 329.2274, 41.22742, 113.2274, 0.2, 0.2, 0.2, 0.2, 0.2
 1218057582, 1, 329.6519, 13.88091, 184.9333, 256.9333, 328.9333, 40.93335, 112.9333, 0.2, 0.2, 0.2, 0.2, 0.2
 1218157542, 0, 293.8704, 14.65061, 185.2076, 257.2076, 329.2076, 41.20758, 113.2076, 0.2, 0.2, 0.2, 0.2, 0.2
 1218157542, 1, 329.1208, 13.88064, 184.9105, 256.9105, 328.9105, 40.91052, 112.9105, 0.2, 0.2, 0.2, 0.2, 0.2
 1218257502, 0, 293.797, 14.65288, 185.1875, 257.1876, 329.1875, 41.18754, 113.1875, 0.2, 0.2, 0.2, 0.2, 0.2
 1218257502, 1, 328.8185, 13.88064, 184.893, 256.893, 328.893, 40.89297, 112.893, 0.2, 0.2, 0.2, 0.2, 0.2
 1218357462, 0, 293.7662, 14.65337, 185.1678, 257.1678, 329.1678, 41.16782, 113.1678, 0.2, 0.2, 0.2, 0.2, 0.2
 1218357462, 1, 329.2687, 13.88076, 184.8726, 256.8726, 328.8726, 40.87262, 112.8726, 0.2, 0.2, 0.2, 0.2, 0.2
 1218457422, 0, 293.8539, 14.64887, 185.1481, 257.1482, 329.1482, 41.14816, 113.1482, 0.2, 0.2, 0.2, 0.2, 0.2
 1218457422, 1, 328.7793, 13.88069, 184.8525, 256.8525, 328.8525, 40.85249, 112.8525, 0.2, 0.2, 0.2, 0.2, 0.2
 1218558215, 0, 293.7903, 14.65073, 185.1282, 257.1282, 329.1282, 41.12819, 113.1282, 0.2, 0.2, 0.2, 0.2, 0.2
 1218558215, 1, 329.3036, 13.88085, 184.8298, 256.8298, 328.8298, 40.82976, 112.8298, 0.2, 0.2, 0.2, 0.2, 0.2
 1218658175, 0, 293.7871, 14.65005, 185.1085, 257.1085, 329.1085, 41.10852, 113.1085, 0.2, 0.2, 0.2, 0.2, 0.2
 1218658175, 1, 329.2332, 13.88084, 184.8108, 256.8108, 328.8108, 40.81082, 112.8108, 0.2, 0.2, 0.2, 0.2, 0.2
 1218758135, 0, 293.7073, 14.6526, 185.0886, 257.0886, 329.0886, 41.08864, 113.0886, 0.2, 0.2, 0.2, 0.2, 0.2
 1218758135, 1, 329.0001, 13.88078, 184.7914, 256.7914, 328.7914, 40.7914, 112.7914, 0.2, 0.2, 0.2, 0.2, 0.2
 1218858095, 0, 293.769, 14.64918, 185.0686, 257.0686, 329.0686, 41.0686, 113.0686, 0.2, 0.2, 0.2, 0.2, 0.2
 1218858095, 1, 330.4056, 13.88246, 184.7719, 256.7719, 328.7719, 40.77185, 112.7719, 0.2, 0.2, 0.2, 0.2, 0.2
 1218958055, 0, 293.7119, 14.65078, 185.049, 257.049, 329.049, 41.04896, 113.049, 0.2, 0.2, 0.2, 0.2, 0.2
 1218958055, 1, 330.2637, 13.88224, 184.7522, 256.7522, 328.7522, 40.75217, 112.7522, 0.2, 0.2, 0.2, 0.2, 0.2
 1219058015, 0, 293.7429, 14.64866, 185.029, 257.029, 329.029, 41.029, 113.029, 0.2, 0.2, 0.2, 0.2, 0.2
 1219058015, 1, 329.7861, 13.88153, 184.732, 256.732, 328.732, 40.73201, 112.732, 0.2, 0.2, 0.2, 0.2, 0.2
 1219157975, 0, 293.6668, 14.65104, 185.009, 257.009, 329.009, 41.00898, 113.009, 0.2, 0.2, 0.2, 0.2, 0.2
 1219157975, 1, 329.7838, 13.88158, 184.7119, 256.7119, 328.7119, 40.71193, 112.7119, 0.2, 0.2, 0.2, 0.2, 0.2
 1219257935, 0, 293.5389, 14.65562, 184.9891, 256.9891, 328.9891, 40.9891, 112.9891, 0.2, 0.2, 0.2, 0.2, 0.2
 1219257935, 1, 329.4814, 13.88128, 184.6896, 256.6896, 328.6896, 40.68964, 112.6896, 0.2, 0.2, 0.2, 0.2, 0.2
 1219357895, 0, 293.4884, 14.65696, 184.9696, 256.9696, 328.9696, 40.96964, 112.9696, 0.2, 0.2, 0.2, 0.2, 0.2
 1219357895, 1, 329.3587, 13.8812, 184.6713, 256.6713, 328.6713, 40.67131, 112.6713, 0.2, 0.2, 0.2, 0.2, 0.2
 1219457855, 0, 293.4005, 14.65986, 184.9499, 256.9499, 328.9499, 40.94987, 112.9499, 0.2, 0.2, 0.2, 0.2, 0.2
 1219457855, 1, 329.2555, 13.88116, 184.6514, 256.6514, 328.6514, 40.65143, 112.6514, 0.2, 0.2, 0.2, 0.2, 0.2
 1219557815, 0, 293.3719, 14.66025, 184.93, 256.93, 328.93, 40.92998, 112.93, 0.2, 0.2, 0.2, 0.2, 0.2
 1219557815, 1, 328.9576, 13.88102, 184.631, 256.631, 328.631, 40.63097, 112.631, 0.2, 0.2, 0.2, 0.2, 0.2
 1219657775, 0, 293.3534, 14.66022, 184.9101, 256.9101, 328.9101, 40.91011, 112.9101, 0.2, 0.2, 0.2, 0.2, 0.2
 1219657775, 1, 328.4798, 13.88099, 184.6113, 256.6113, 328.6113, 40.61129, 112.6113, 0.2, 0.2, 0.2, 0.2, 0.2
 1219757735, 0, 293.2907, 14.66205, 184.8902, 256.8902, 328.8902, 40.89017, 112.8902, 0.2, 0.2, 0.2, 0.2, 0.2
 1219757735, 1, 327.9443, 13.88127, 184.5918, 256.5919, 328.5919, 40.59185, 112.5918, 0.2, 0.2, 0.2, 0.2, 0.2
 1219857695, 0, 293.2545, 14.66277, 184.8703, 256.8704, 328.8704, 40.87035, 112.8703, 0.2, 0.2, 0.2, 0.2, 0.2
 1219857695, 1, 327.6011, 13.88163, 184.5722, 256.5722, 328.5722, 40.57219, 112.5722, 0.2, 0.2, 0.2, 0.2, 0.2
 1219957655, 0, 293.0382, 14.67114, 184.8504, 256.8504, 328.8504, 40.85043, 112.8504, 0.2, 0.2, 0.2, 0.2, 0.2
 1219957655, 1, 327.6393, 13.88158, 184.5531, 256.5531, 328.5531, 40.55312, 112.5531, 0.2, 0.2, 0.2, 0.2, 0.2
 1220057615, 0, 293.0084, 14.67158, 184.8305, 256.8305, 328.8305, 40.83054, 112.8305, 0.2, 0.2, 0.2, 0.2, 0.2
 1220057615, 1, 158.8104, 14.29104, 184.5345, 256.5345, 328.5345, 40.53453, 112.5345, 0.2, 0.2, 0.2, 0.2, 0.2
 1220157575, 0, 105.2167, 13.92358, 184.8107, 256.8107, 328.8107, 40.8107, 112.8107, 0.2, 0.2, 0.2, 0.2, 0.2
 1220157575, 1, 158.2252, 14.30902, 184.5152, 256.5151, 328.5151, 40.51514, 112.5151, 0.2, 0.2, 0.2, 0.2, 0.2
 1220257535, 0, 105.3, 13.92263, 184.7908, 256.7908, 328.7908, 40.79081, 112.7908, 0.2, 0.2, 0.2, 0.2, 0.2
 1220257535, 1, 157.7556, 14.32358, 184.4953, 256.4953, 328.4953, 40.49526, 112.4953, 0.2, 0.2, 0.2, 0.2, 0.2
 1220357495, 0, 105.3281, 13.92221, 184.7711, 256.7711, 328.7711, 40.77111, 112.7711, 0.2, 0.2, 0.2, 0.2, 0.2
 1220357495, 1, 157.8895, 14.31861, 184.4754, 256.4754, 328.4754, 40.47543, 112.4754, 0.2, 0.2, 0.2, 0.2, 0.2
 1220457455, 0, 105.309, 13.92223, 184.7515, 256.7515, 328.7515, 40.75147, 112.7515, 0.2, 0.2, 0.2, 0.2, 0.2
 1220457455, 1, 158.0037, 14.31431, 184.4557, 256.4557, 328.4557, 40.4557, 112.4557, 0.2, 0.2, 0.2, 0.2, 0.2
 1220557415, 0, 301.5286, 14.34496, 184.7316, 256.7316, 328.7316, 40.73158, 112.7316, 0.2, 0.2, 0.2, 0.2, 0.2
 1220557415, 1, 300.6785, 14.35732, 184.4331, 256.4331, 328.4331, 40.43314, 112.4331, 0.2, 0.2, 0.2, 0.2, 0.2
 1220658208, 0, 0.4809456, 14.508, 184.707, 256.7072, 328.7071, 40.70691, 112.7069, 0.1999976, 0.1999994, 0.2000021, 0.2000019, 0.1999991
 1220658208, 1, 8.152554, 14.5206, 184.41, 256.4101, 328.4101, 40.40988, 112.4098, 0.1999976, 0.1999991, 0.2000019, 0.2000021, 0.1999994
 1220758168, 0, 0.4373271, 14.50725, 184.6835, 256.6837, 328.6836, 40.68344, 112.6834, 0.1999976, 0.1999994, 0.2000021, 0.2000019, 0.1999991
 1220758168, 1, 8.111182, 14.52138, 184.3882, 256.3883, 328.3883, 40.38813, 112.3881, 0.1999976, 0.1999991, 0.2000019, 0.2000021, 0.1999994
 1220858128, 0, 342.1003, 13.99989, 184.6593, 256.6604, 328.659, 40.65702, 112.6572, 0.1999715, 0.2000024, 0.20003, 0.2000161, 0.1999799
 1220858128, 1, 344.8071, 14.04952, 184.3642, 256.3654, 328.3641, 40.36226, 112.3623, 0.1999728, 0.2000008, 0.2000276, 0.2000163, 0.1999824
 1220958088, 0, 342.0736, 13.99989, 184.6337, 256.6349, 328.6334, 40.63144, 112.6316, 0.1999715, 0.2000024, 0.20003, 0.2000161, 0.1999799
 1220958088, 1, 344.7799, 14.04952, 184.3383, 256.3394, 328.3382, 40.33633, 112.3364, 0.1999728, 0.2000008, 0.2000276, 0.2000163, 0.1999824
 1221058048, 0, 342.7271, 14.00986, 184.6084, 256.6122, 328.6076, 40.601, 112.6015, 0.1999056, 0.2000069, 0.2000986, 0.2000541, 0.1999348
 1221058048, 1, 344.7458, 14.0477, 184.3112, 256.3151, 328.3109, 40.30448, 112.3047, 0.1999064, 0.2000027, 0.2000952, 0.2000562, 0.1999395
 1221158008, 0, 342.6997, 14.00988, 184.5815, 256.5853, 328.5807, 40.57415, 112.5746, 0.1999056, 0.2000069, 0.2000986, 0.2000541, 0.1999348
 1221158008, 1, 344.7195, 14.04771, 184.2854, 256.2893, 328.2851, 40.27867, 112.2789, 0.1999064, 0.2000027, 0.2000952, 0.2000562, 0.1999395
 1221257968, 0, 342.9954, 14.01361, 184.5565, 256.5635, 328.5552, 40.54322, 112.544, 0.1998284, 0.2000114, 0.2001787, 0.200099, 0.1998825
 1221257968, 1, 344.9736, 14.05153, 184.26, 256.2671, 328.2596, 40.2478, 112.2481, 0.1998296, 0.200004, 0.2001729, 0.2001028, 0.1998907
 1221357928, 0, 342.9685, 14.01363, 184.5297, 256.5366, 328.5284, 40.51637, 112.5172, 0.1998284, 0.2000114, 0.2001787, 0.200099, 0.1998825
 1221357928, 1, 344.9468, 14.05155, 184.2332, 256.2403, 328.2328, 40.22103, 112.2213, 0.1998296, 0.200004, 0.2001729, 0.2001028, 0.1998907
 1221457888, 0, 343.071, 14.0147, 184.5043, 256.5132, 328.5027, 40.48721, 112.4882, 0.1997792, 0.2000141, 0.2002297, 0.2001277, 0.1998492
 1221457888, 1, 345.1754, 14.05564, 184.2077, 256.2168, 328.2072, 40.19207, 112.1924, 0.1997807, 0.2000041, 0.200222, 0.200133, 0.1998602
 1221557848, 0, 343.0391, 14.01462, 184.4777, 256.4867, 328.4761, 40.46065, 112.4616, 0.1997792, 0.2000141, 0.2002297, 0.2001277, 0.1998492
 1221557848, 1, 345.1432, 14.05555, 184.1812, 256.1903, 328.1807, 40.16557, 112.1659, 0.1997807, 0.2000041, 0.200222, 0.200133, 0.1998602
 1221657808, 0, 343.3069, 14.0193, 184.4526, 256.4627, 328.451, 40.43353, 112.4345, 0.199751, 0.2000146, 0.2002581, 0.2001448, 0.1998314
 1221657808, 1, 345.5598, 14.06428, 184.1559, 256.1664, 328.1556, 40.1385, 112.1387, 0.1997522, 0.2000026, 0.2002496, 0.2001515, 0.1998441
 1221757768, 0, 343.2825, 14.01932, 184.4281, 256.4382, 328.4265, 40.40902, 112.41, 0.199751, 0.2000146, 0.2002581, 0.2001448, 0.1998314
 1221757768, 1, 345.5396, 14.06442, 184.1303, 256.1407, 328.13, 40.11292, 112.1131, 0.1997522, 0.2000026, 0.2002496, 0.2001515, 0.1998441
 1221857728, 0, 343.4015, 14.0218, 184.4048, 256.4153, 328.4032, 40.38522, 112.3862, 0.1997434, 0.2000143, 0.2002656, 0.2001497, 0.199827
 1221857728, 1, 345.7767, 14.06991, 184.1073, 256.1181, 328.1071, 40.08946, 112.0896, 0.1997445, 0.2000015, 0.2002566, 0.200157, 0.1998405
 1221957688, 0, 343.3793, 14.02182, 184.3827, 256.3932, 328.381, 40.3631, 112.3641, 0.1997434, 0.2000143, 0.2002656, 0.2001497, 0.199827
 1221957688, 1, 345.7548, 14.06994, 184.0853, 256.0961, 328.0851, 40.06748, 112.0676, 0.1997445, 0.2000015, 0.2002566, 0.200157, 0.1998405
 1222057648, 0, 343.3919, 14.02252, 184.3614, 256.3718, 328.3597, 40.34189, 112.3429, 0.1997446, 0.2000141, 0.2002642, 0.2001491, 0.1998279
 1222057648, 1, 345.9132, 14.07397, 184.0634, 256.0742, 328.0633, 40.0458, 112.0458, 0.1997457, 0.2000006, 0.2002548, 0.2001568, 0.1998421
 1222157608, 0, 343.3712, 14.02254, 184.3407, 256.3511, 328.3391, 40.32122, 112.3222, 0.1997446, 0.2000141, 0.2002642, 0.2001491, 0.1998279
 1222157608, 1, 345.8922, 14.07399, 184.0424, 256.0532, 328.0423, 40.02477, 112.0248, 0.1997457, 0.2000006, 0.2002548, 0.2001568, 0.1998421
 1222257568, 0, 343.165, 14.01907, 184.3197, 256.3302, 328.318, 40.30003, 112.3011, 0.1997431, 0.2000151, 0.2002664, 0.2001495, 0.199826
 1222257568, 1, 345.617, 14.0684, 184.0211, 256.0319, 328.0209, 40.00326, 112.0034, 0.1997444, 0.2000018, 0.2002569, 0.2001568, 0.1998401
 1222357528, 0, 343.1432, 14.0191, 184.2978, 256.3083, 328.2961, 40.27812, 112.2792, 0.1997431, 0.2000151, 0.2002664, 0.2001495, 0.199826
 1222357528, 1, 345.5955, 14.06843, 183.9995, 256.0103, 327.9993, 39.98169, 111.9818, 0.1997444, 0.2000018, 0.2002569, 0.2001568, 0.1998401
 1222457488, 0, 343.3819, 14.02367, 184.2754, 256.2864, 328.2737, 40.25487, 112.2559, 0.1997305, 0.2000145, 0.2002787, 0.2001576, 0.1998188
 1222457488, 1, 345.5923, 14.06851, 183.979, 255.9903, 327.9788, 39.96033, 111.9605, 0.1997321, 0.2000018, 0.2002691, 0.2001644, 0.1998325
 1222557448, 0, 343.3595, 14.0237, 184.2529, 256.2639, 328.2513, 40.23241, 112.2334, 0.1997305, 0.2000145, 0.2002787, 0.2001576, 0.1998188
 1222557448, 1, 345.5695, 14.06853, 183.9562, 255.9675, 327.956, 39.93749, 111.9376, 0.1997321, 0.2000018, 0.2002691, 0.2001644, 0.1998325
 1222657408, 0, 342.7044, 14.0116, 184.2295, 256.2411, 328.2274, 40.20727, 112.2086, 0.1997124, 0.2000189, 0.2002995, 0.200166, 0.1998032
 1222657408, 1, 344.6502, 14.04901, 183.9319, 255.9438, 327.9312, 39.91149, 111.9119, 0.1997144, 0.2000067, 0.2002899, 0.2001723, 0.1998167
 1222758201, 0, 342.6785, 14.01162, 184.2036, 256.2152, 328.2014, 40.18133, 112.1826, 0.1997124, 0.2000189, 0.2002995, 0.200166, 0.1998032
 1222758201, 1, 344.6202, 14.04904, 183.902, 255.9138, 327.9012, 39.88153, 111.882, 0.1997144, 0.2000067, 0.2002899, 0.2001723, 0.1998167
 1222858161, 0, 342.7191, 14.01225, 184.1786, 256.1912, 328.1764, 40.15465, 112.1561, 0.1996899, 0.20002, 0.2003227, 0.2001793, 0.1997882
 1222858161, 1, 344.529, 14.04709, 183.8775, 255.8903, 327.8766, 39.85535, 111.8559, 0.1996917, 0.2000076, 0.2003132, 0.2001858, 0.1998017
 1222958121, 0, 342.6961, 14.01227, 184.1556, 256.1681, 328.1533, 40.1316, 112.133, 0.1996899, 0.20002, 0.2003227, 0.2001793, 0.1997882
 1222958121, 1, 344.5064, 14.04712, 183.8548, 255.8677, 327.854, 39.83273, 111.8333, 0.1996917, 0.2000076, 0.2003132, 0.2001858, 0.1998017
 1223058081, 0, 341.9608, 13.99916, 184.1347, 256.1478, 328.1318, 40.10882, 112.1106, 0.1996715, 0.2000257, 0.2003447, 0.2001871, 0.1997711
 1223058081, 1, 343.6153, 14.02909, 183.8342, 255.8475, 327.8327, 39.81013, 111.8111, 0.199673, 0.2000134, 0.2003355, 0.2001938, 0.1997844
