Time,AHR2_Roll,AHR2_Pitch,AHR2_Yaw,AHR2_Alt,AHR2_Lat,AHR2_Lng,AHR2_Q1,AHR2_Q2,AHR2_Q3,AHR2_Q4
 1216758102, 0, 0, 344.11, 558.04, 33.6216403, 72.9556861, 0.9904123, 1.942913E-05, -5.6938E-05, -0.138143
 1216858062, 0, 0, 344.12, 558.04, 33.6216403, 72.9556861, 0.9904149, 2.838532E-05, -5.503826E-05, -0.1381246
 1216958022, 0, 0, 344.12, 558.04, 33.6216403, 72.9556861, 0.9904177, 3.47578E-05, -4.964475E-05, -0.1381047
 1217057982, 0, 0, 344.12, 558.04, 33.6216403, 72.9556861, 0.9904197, 3.984604E-05, -4.555981E-05, -0.1380897
 1217157942, 0, 0, 344.12, 558.04, 33.6216403, 72.9556861, 0.9904222, 4.606718E-05, -3.798643E-05, -0.1380715
 1217257902, 0, 0, 344.12, 558.04, 33.6216403, 72.9556861, 0.990425, 5.022724E-05, -3.194438E-05, -0.1380522
 1217357862, 0, 0, 344.13, 558.04, 33.6216403, 72.9556861, 0.9904272, 5.320091E-05, -2.579168E-05, -0.138036
 1217457822, 0, 0, 344.13, 558.04, 33.6216403, 72.9556861, 0.9904299, 6.096016E-05, -2.122363E-05, -0.1380164
 1217557782, 0, 0, 344.13, 558.04, 33.6216403, 72.9556861, 0.9904321, 6.647834E-05, -1.86095E-05, -0.1380005
 1217657742, 0, 0, 344.13, 558.04, 33.6216403, 72.9556861, 0.9904344, 7.484174E-05, -1.526936E-05, -0.1379842
 1217757702, 0, 0, 344.13, 558.04, 33.6216403, 72.9556861, 0.9904366, 8.156896E-05, -1.181938E-05, -0.137969
 1217857662, 0, 0, 344.14, 558.04, 33.6216403, 72.9556861, 0.9904394, 8.508404E-05, -7.597038E-06, -0.1379489
 1217957622, 0.01, 0, 344.14, 558.04, 33.6216403, 72.9556861, 0.9904418, 9.035488E-05, -3.501275E-06, -0.1379314
 1218057582, 0.01, 0, 344.14, 558.04, 33.6216403, 72.9556861, 0.9904442, 9.951548E-05, -7.234091E-07, -0.1379145
 1218157542, 0.01, 0, 344.14, 558.04, 33.6216403, 72.9556861, 0.9904469, 0.0001069987, 1.995897E-06, -0.1378949
 1218257502, 0.01, 0, 344.14, 558.04, 33.6216403, 72.9556861, 0.9904492, 0.0001107685, 7.940216E-06, -0.137878
 1218357462, 0.01, 0, 344.15, 558.04, 33.6216403, 72.9556861, 0.9904517, 0.0001171741, 1.085111E-05, -0.1378603
 1218457422, 0.01, 0, 344.15, 558.04, 33.6216403, 72.9556861, 0.990454, 0.0001223821, 1.479095E-05, -0.1378438
 1218558215, 0.01, 0, 344.15, 558.04, 33.6216403, 72.9556861, 0.9904563, 0.0001278163, 1.721517E-05, -0.1378273
 1218658175, 0.01, 0, 344.15, 558.04, 33.6216403, 72.9556861, 0.9904591, 0.0001344222, 1.929826E-05, -0.1378068
 1218758135, 0.01, 0, 344.16, 558.04, 33.6216403, 72.9556861, 0.9904618, 0.0001380684, 2.282756E-05, -0.1377876
 1218858095, 0.01, 0, 344.16, 558.04, 33.6216403, 72.9556861, 0.9904645, 0.0001394391, 2.588921E-05, -0.1377678
 1218958055, 0.01, 0, 344.16, 558.04, 33.6216403, 72.9556861, 0.9904669, 0.0001425166, 2.774739E-05, -0.1377512
 1219058015, 0.01, 0, 344.16, 558.04, 33.6216403, 72.9556861, 0.9904692, 0.0001481559, 3.476169E-05, -0.137734
 1219157975, 0.01, 0, 344.16, 558.04, 33.6216403, 72.9556861, 0.9904718, 0.0001534116, 3.805684E-05, -0.1377157
 1219257935, 0.01, 0, 344.17, 558.04, 33.6216403, 72.9556861, 0.9904742, 0.0001597432, 4.265479E-05, -0.1376981
 1219357895, 0.01, 0, 344.17, 558.04, 33.6216403, 72.9556861, 0.9904768, 0.00016195, 4.523128E-05, -0.1376791
 1219457855, 0.01, 0, 344.17, 558.04, 33.6216403, 72.9556861, 0.9904791, 0.0001688753, 4.926921E-05, -0.1376631
 1219557815, 0.01, 0, 344.17, 558.04, 33.6216403, 72.9556861, 0.9904818, 0.0001755066, 5.373928E-05, -0.1376437
 1219657775, 0.01, 0, 344.17, 558.04, 33.6216403, 72.9556861, 0.9904846, 0.0001816491, 5.78698E-05, -0.1376236
 1219757735, 0.02, 0.01, 344.18, 558.04, 33.6216403, 72.9556861, 0.9904872, 0.0001876196, 6.351745E-05, -0.1376044
 1219857695, 0.02, 0.01, 344.18, 558.04, 33.6216403, 72.9556861, 0.9904897, 0.0001936263, 6.840409E-05, -0.1375871
 1219957655, 0.02, 0.01, 344.18, 558.04, 33.6216403, 72.9556861, 0.9904923, 0.000198215, 7.157833E-05, -0.1375677
 1220057615, 0.02, 0.01, 344.18, 558.05, 33.6216403, 72.9556861, 0.9904951, 0.00020294, 7.46737E-05, -0.1375473
 1220157575, 0.02, 0.01, 344.19, 558.07, 33.6216403, 72.9556861, 0.9904977, 0.0002078634, 7.736177E-05, -0.1375295
 1220257535, 0.02, 0.01, 344.19, 558.1, 33.6216403, 72.9556861, 0.9905003, 0.0002110303, 8.143215E-05, -0.1375107
 1220357495, 0.02, 0.01, 344.19, 558.13, 33.6216403, 72.9556861, 0.9905029, 0.0002159136, 8.747541E-05, -0.1374918
 1220457455, -0.01, -0.03, 344.19, 558.2, 33.6216403, 72.9556861, 0.990505, -0.000179222, -0.0002556803, -0.1374759
 1220557415, -0.07, -0.1, 344.19, 558.32, 33.6216403, 72.9556861, 0.9905039, -0.0007450627, -0.0008090592, -0.1374804
 1220658208, -0.09, -0.13, 344.19, 558.48, 33.6216403, 72.9556861, 0.9905005, -0.000974903, -0.001055928, -0.1375019
 1220758168, -0.08, -0.12, 344.19, 558.66, 33.6216403, 72.9556861, 0.9904966, -0.0008954254, -0.001009047, -0.1375305
 1220858128, -0.06, -0.09, 344.18, 558.85, 33.6216403, 72.9556861, 0.9904923, -0.0006838473, -0.0007686433, -0.1375644
 1220958088, -0.03, -0.06, 344.18, 559.05, 33.6216403, 72.9556861, 0.9904869, -0.0004011363, -0.0004874641, -0.1376053
 1221058048, -0.01, -0.02, 344.17, 559.24, 33.6216403, 72.9556861, 0.9904813, -0.0001427144, -0.0002364109, -0.1376472
 1221158008, 0, 0, 344.17, 559.47, 33.6216403, 72.9556861, 0.9904755, 4.348941E-05, -6.125401E-05, -0.1376889
 1221257968, 0.01, 0, 344.16, 559.69, 33.6216403, 72.9556861, 0.9904698, 0.0001421095, 2.816269E-05, -0.13773
 1221357928, 0.01, 0.01, 344.16, 559.93, 33.6216403, 72.9556861, 0.9904642, 0.0001820374, 9.527605E-05, -0.1377702
 1221457888, 0.01, 0.01, 344.15, 560.17, 33.6216403, 72.9556861, 0.9904585, 0.0001448242, 0.0001071852, -0.1378107
 1221557848, 0.03, 0.03, 344.15, 560.42, 33.6216403, 72.9556861, 0.9904537, 0.0003465219, 0.0002434216, -0.1378451
 1221657808, 0.05, 0.04, 344.15, 560.68, 33.6216403, 72.9556861, 0.9904506, 0.0004905211, 0.0003294408, -0.1378669
 1221757768, 0.05, 0.05, 344.14, 560.94, 33.6216403, 72.9556861, 0.9904486, 0.0005592968, 0.000372515, -0.1378808
 1221857728, 0.06, 0.05, 344.14, 561.22, 33.6216403, 72.955686, 0.9904482, 0.0006148404, 0.0004296815, -0.1378832
 1221957688, 0.06, 0.06, 344.14, 561.5, 33.6216403, 72.955686, 0.9904484, 0.0006710487, 0.0004631651, -0.1378813
 1222057648, 0.06, 0.06, 344.15, 561.77, 33.6216403, 72.955686, 0.9904495, 0.000670855, 0.0004848511, -0.1378736
 1222157608, 0.07, 0.06, 344.15, 562.05, 33.6216403, 72.955686, 0.99045, 0.0006945709, 0.0004543621, -0.1378697
 1222257568, 0.06, 0.05, 344.15, 562.32, 33.6216403, 72.955686, 0.9904497, 0.0006405156, 0.0003804044, -0.1378727
 1222357528, 0.06, 0.05, 344.14, 562.6, 33.6216403, 72.955686, 0.9904485, 0.0006535008, 0.0003971425, -0.137881
 1222457488, 0.06, 0.05, 344.14, 562.87, 33.6216403, 72.955686, 0.9904474, 0.0006558597, 0.0003877964, -0.1378891
 1222557448, 0.06, 0.04, 344.14, 563.13, 33.6216403, 72.955686, 0.9904435, 0.0006317903, 0.0003302911, -0.1379175
 1222657408, 0.06, 0.02, 344.14, 563.39, 33.6216403, 72.955686, 0.990438, 0.0005873687, 0.0001310825, -0.1379577
 1222758201, 0.06, 0.02, 344.13, 563.65, 33.6216403, 72.955686, 0.9904323, 0.000601931, 9.380245E-05, -0.1379982
 1222858161, 0.05, 0.01, 344.13, 563.91, 33.6216403, 72.955686, 0.990431, 0.0005339837, 9.472072E-05, -0.1380076
 1222958121, 0.05, 0.02, 344.13, 564.18, 33.6216403, 72.955686, 0.9904311, 0.0005328899, 0.000104256, -0.1380072
 1223058081, 0.04, 0.02, 344.13, 564.43, 33.6216403, 72.955686, 0.9904326, 0.0003915287, 0.0001328556, -0.1379971
 1223158041, 0.04, 0.01, 344.13, 564.68, 33.6216403, 72.955686, 0.9904361, 0.0004161744, 0.0001065715, -0.1379713
 1223258001, 0.04, 0, 344.14, 564.93, 33.6216403, 72.955686, 0.9904413, 0.0004197938, 2.037718E-06, -0.1379341
 1223357961, 0.04, 0, 344.14, 565.2, 33.6216403, 72.955686, 0.9904488, 0.0003906269, 1.792544E-05, -0.1378806
 1223457921, 0.03, 0.01, 344.15, 565.45, 33.6216403, 72.955686, 0.9904567, 0.0003543764, 4.195853E-05, -0.1378238
 1223557881, 0.03, 0, 344.16, 565.7, 33.6216403, 72.955686, 0.990465, 0.0003401654, 2.790219E-05, -0.1377641
 1223657841, 0.04, 0, 344.17, 565.95, 33.6216403, 72.955686, 0.9904736, 0.0003952628, 2.535048E-06, -0.1377024
 1223757801, 0.04, 0, 344.17, 566.2, 33.6216403, 72.955686, 0.9904823, 0.0004114679, -1.957252E-05, -0.1376395
 1223857761, 0.02, 0, 344.18, 566.45, 33.6216403, 72.955686, 0.9904913, 0.0002182281, 3.184965E-05, -0.1375748
 1223957721, 0.01, 0, 344.19, 566.69, 33.6216403, 72.955686, 0.9904996, 0.0001498418, 6.37524E-05, -0.1375159
 1224057681, 0, 0.01, 344.19, 566.94, 33.6216403, 72.955686, 0.990507, 9.779152E-05, 7.82448E-05, -0.1374622
 1224157641, 0, 0, 344.2, 567.2, 33.6216403, 72.955686, 0.9905097, 8.02429E-05, 6.101347E-05, -0.1374429
 1224257601, 0, 0.01, 344.2, 567.45, 33.6216403, 72.9556859, 0.9905102, 9.115352E-05, 9.947461E-05, -0.1374396
 1224357561, 0.02, 0.02, 344.2, 567.7, 33.6216403, 72.9556859, 0.9905101, 0.0002378835, 0.0002049842, -0.1374398
 1224457521, 0.03, 0.02, 344.2, 567.95, 33.6216403, 72.9556858, 0.9905106, 0.0003008884, 0.0002109278, -0.1374356
 1224557481, 0.05, 0.03, 344.2, 568.21, 33.6216403, 72.9556858, 0.9905116, 0.0004757622, 0.0002314616, -0.1374283
 1224657441, 0.05, 0.03, 344.2, 568.47, 33.6216403, 72.9556858, 0.9905148, 0.0004961122, 0.0002236365, -0.1374049
 1224758234, 0.07, 0.03, 344.2, 568.72, 33.6216403, 72.9556858, 0.9905186, 0.0006996326, 0.0002280524, -0.1373769
 1224858194, 0.07, 0.03, 344.21, 568.97, 33.6216404, 72.9556858, 0.9905233, 0.000725932, 0.000241898, -0.1373424
 1224958154, 0.08, 0.04, 344.21, 569.22, 33.6216404, 72.9556858, 0.9905298, 0.0008041192, 0.0002791317, -0.137295
 1225058114, 0.08, 0.04, 344.22, 569.47, 33.6216405, 72.9556858, 0.9905363, 0.0008219295, 0.0003077112, -0.1372481
 1225158074, 0.09, 0.07, 344.22, 569.73, 33.6216405, 72.9556858, 0.9905419, 0.000890012, 0.0005204627, -0.1372068
 1225258034, 0.08, 0.07, 344.23, 569.98, 33.6216405, 72.9556858, 0.9905472, 0.0008566165, 0.0005782117, -0.1371686
 1225357994, 0.08, 0.09, 344.23, 570.22, 33.6216405, 72.9556858, 0.9905524, 0.0008554181, 0.0006838297, -0.1371299
 1225457954, 0.08, 0.09, 344.24, 570.47, 33.6216405, 72.9556858, 0.9905569, 0.0008386902, 0.0007121461, -0.1370977
 1225557914, 0.08, 0.09, 344.24, 570.72, 33.6216405, 72.9556858, 0.9905604, 0.0008361744, 0.0007643217, -0.1370723
 1225657874, 0.07, 0.1, 344.24, 570.97, 33.6216405, 72.9556858, 0.9905601, 0.000781464, 0.0007757765, -0.1370752
 1225757834, 0.07, 0.09, 344.24, 571.23, 33.6216405, 72.9556858, 0.9905581, 0.0007736341, 0.0007726689, -0.1370893
 1225857794, 0.07, 0.09, 344.24, 571.47, 33.6216405, 72.9556858, 0.9905584, 0.0007334313, 0.0007774179, -0.1370872
 1225957754, 0.07, 0.09, 344.24, 571.73, 33.6216405, 72.9556858, 0.9905603, 0.0007375319, 0.0007433535, -0.1370737
 1226057714, 0.06, 0.09, 344.24, 571.98, 33.6216405, 72.9556858, 0.9905634, 0.0006934342, 0.0007524847, -0.1370513
 1226157674, 0.06, 0.09, 344.24, 572.24, 33.6216405, 72.9556858, 0.9905677, 0.0006657295, 0.0007257632, -0.1370206
 1226257634, 0.06, 0.09, 344.25, 572.49, 33.6216405, 72.9556858, 0.9905721, 0.0006706673, 0.0007247238, -0.1369889
 1226357594, 0.06, 0.09, 344.25, 572.74, 33.6216405, 72.9556858, 0.9905772, 0.0006681903, 0.0007029767, -0.1369517
 1226457554, 0.05, 0.08, 344.26, 572.99, 33.6216405, 72.9556858, 0.9905826, 0.0006203285, 0.0006795465, -0.1369137
 1226557514, 0.06, 0.08, 344.26, 573.23, 33.6216405, 72.9556858, 0.9905876, 0.000647612, 0.000700218, -0.1368769
 1226657474, 0.05, 0.07, 344.27, 573.49, 33.6216405, 72.9556858, 0.9905933, 0.0005943811, 0.0005902491, -0.1368362
 1226757434, 0.05, 0.07, 344.27, 573.73, 33.6216405, 72.9556858, 0.9905981, 0.0005917643, 0.0005787098, -0.1368012
 1226858227, 0.05, 0.06, 344.27, 573.98, 33.6216405, 72.9556858, 0.9906031, 0.0005742577, 0.0005268022, -0.1367657
 1226958187, 0.06, 0.06, 344.28, 574.23, 33.6216405, 72.9556858, 0.9906077, 0.0006305301, 0.0004509935, -0.1367327
 1227058147, 0.07, 0.05, 344.28, 574.48, 33.6216405, 72.9556858, 0.9906118, 0.0006834338, 0.0003823223, -0.1367028
 1227158107, 0.07, 0.04, 344.28, 574.74, 33.6216405, 72.9556858, 0.9906161, 0.0007318479, 0.0003192641, -0.1366714
 1227258067, 0.07, 0.04, 344.29, 574.99, 33.6216405, 72.9556858, 0.990621, 0.0006986788, 0.000335248, -0.1366359
 1227358027, 0.07, 0.05, 344.29, 575.23, 33.6216405, 72.9556858, 0.9906259, 0.0006741813, 0.0003772526, -0.1366009
 1227457987, 0.06, 0.05, 344.29, 575.49, 33.6216405, 72.9556858, 0.9906269, 0.0005959661, 0.000421468, -0.136594
 1227557947, 0.04, 0.05, 344.29, 575.74, 33.6216405, 72.9556858, 0.9906259, 0.0004615205, 0.0003822501, -0.1366018
 1227657907, 0.03, 0.04, 344.29, 575.99, 33.6216405, 72.9556859, 0.9906247, 0.0003431135, 0.0003908247, -0.136611
 1227757867, 0.02, 0.04, 344.29, 576.24, 33.6216405, 72.9556859, 0.990624, 0.0002803192, 0.0003908191, -0.1366165
 1227857827, 0.03, 0.05, 344.29, 576.48, 33.6216405, 72.955686, 0.990623, 0.0003301833, 0.0004307512, -0.1366226
 1227957787, 0.03, 0.06, 344.29, 576.73, 33.6216405, 72.955686, 0.9906227, 0.0003919453, 0.0005001852, -0.1366244
 1228057747, 0.04, 0.06, 344.29, 576.98, 33.6216405, 72.955686, 0.9906229, 0.0004248813, 0.0004833515, -0.1366228
 1228157707, 0.04, 0.06, 344.29, 577.22, 33.6216405, 72.955686, 0.990624, 0.0004467836, 0.0004818949, -0.1366155
 1228257667, 0.03, 0.06, 344.29, 577.48, 33.6216404, 72.955686, 0.9906253, 0.0003559685, 0.0004846355, -0.1366062
 1228357627, 0.01, 0.05, 344.29, 577.74, 33.6216404, 72.955686, 0.9906263, 0.0002122638, 0.0004232991, -0.1365987
 1228457587, 0.01, 0.03, 344.29, 577.99, 33.6216403, 72.955686, 0.9906274, 0.0001704127, 0.0002673789, -0.1365916
 1228557547, 0.02, 0.02, 344.29, 578.24, 33.6216403, 72.955686, 0.990629, 0.0002468019, 0.0001805112, -0.1365804
 1228657507, 0.03, 0.01, 344.3, 578.49, 33.6216403, 72.955686, 0.9906319, 0.0003059872, 7.614765E-05, -0.1365593
 1228757467, 0.02, 0.01, 344.3, 578.75, 33.6216403, 72.955686, 0.9906342, 0.0002522932, 0.0001007198, -0.1365422
 1228857427, 0.03, 0, 344.3, 579.01, 33.6216403, 72.955686, 0.9906372, 0.0002685297, -4.935052E-05, -0.1365211
 1228958220, 0.04, 0, 344.3, 579.26, 33.6216403, 72.955686, 0.9906404, 0.0003437149, -0.0001271776, -0.1364971
 1229058180, 0.04, -0.01, 344.31, 579.52, 33.6216403, 72.955686, 0.9906435, 0.0004048346, -0.0002042906, -0.1364744
 1229158140, 0.05, -0.01, 344.31, 579.77, 33.6216403, 72.955686, 0.9906459, 0.0004435462, -0.0002194526, -0.1364565
 1229258100, 0.05, -0.01, 344.31, 580.02, 33.6216403, 72.955686, 0.9906475, 0.000443282, -0.0002277803, -0.1364451
 1229358060, 0.05, -0.01, 344.31, 580.28, 33.6216403, 72.955686, 0.9906489, 0.0004915785, -0.0002310817, -0.1364344
 1229458020, 0.05, -0.01, 344.31, 580.53, 33.6216403, 72.955686, 0.9906506, 0.000476244, -0.0001865782, -0.1364227
 1229557980, 0.06, 0, 344.31, 580.78, 33.6216403, 72.955686, 0.9906524, 0.0005086692, -0.0001568565, -0.1364097
 1229657940, 0.06, 0, 344.32, 581.03, 33.6216403, 72.955686, 0.9906536, 0.0005782159, -0.0001584934, -0.1364005
 1229757900, 0.07, 0, 344.32, 581.28, 33.6216403, 72.955686, 0.9906548, 0.0006279032, -3.968771E-05, -0.1363916
 1229857860, 0.06, 0, 344.32, 581.53, 33.6216403, 72.955686, 0.9906553, 0.0005781727, -5.392478E-05, -0.1363883
 1229957820, 0.06, 0, 344.32, 581.77, 33.6216403, 72.955686, 0.9906551, 0.000543213, -7.10352E-05, -0.13639
 1230057780, 0.05, 0, 344.32, 582.03, 33.6216403, 72.955686, 0.9906545, 0.0005214505, -2.247344E-05, -0.1363942
 1230157740, 0.06, 0.02, 344.32, 582.28, 33.6216403, 72.955686, 0.9906545, 0.000551897, 0.0001556481, -0.1363938
 1230257700, 0.05, 0.03, 344.32, 582.53, 33.6216403, 72.955686, 0.9906549, 0.0005435738, 0.0002048487, -0.1363909
 1230357660, 0.05, 0.03, 344.32, 582.78, 33.6216403, 72.955686, 0.9906563, 0.000502897, 0.0002079721, -0.1363812
 1230457620, 0.05, 0.03, 344.32, 583.02, 33.6216403, 72.955686, 0.9906591, 0.0004968003, 0.0002193458, -0.1363609
 1230557580, 0.05, 0.04, 344.32, 583.28, 33.6216403, 72.955686, 0.9906625, 0.0005019373, 0.0002953962, -0.1363357
 1230657540, 0.05, 0.03, 344.33, 583.53, 33.6216403, 72.955686, 0.9906693, 0.0005274708, 0.0002760886, -0.1362869
 1230757500, 0.05, 0.04, 344.34, 583.78, 33.6216403, 72.955686, 0.9906808, 0.0005190294, 0.0002961757, -0.1362028
 1230857460, 0.04, 0.04, 344.35, 584.03, 33.6216403, 72.955686, 0.9906921, 0.0004514629, 0.0003598832, -0.1361206
 1230957420, 0.04, 0.05, 344.36, 584.28, 33.6216403, 72.955686, 0.9907023, 0.0004748103, 0.0004559293, -0.1360463
 1231058213, 0.04, 0.06, 344.36, 584.52, 33.6216403, 72.955686, 0.9907088, 0.0004761535, 0.0004840945, -0.1359986
 1231158173, 0.05, 0.05, 344.37, 584.77, 33.6216403, 72.955686, 0.9907138, 0.0005098804, 0.0004279989, -0.1359625
 1231258133, 0.05, 0.05, 344.37, 585.03, 33.6216403, 72.955686, 0.9907164, 0.0005198659, 0.0003699989, -0.1359435
 1231358093, 0.05, 0.04, 344.37, 585.28, 33.6216403, 72.955686, 0.9907148, 0.0005522146, 0.0003424563, -0.1359549
 1231458053, 0.06, 0.04, 344.36, 585.52, 33.6216403, 72.955686, 0.9907115, 0.0005740587, 0.0002982646, -0.1359795
 1231558013, 0.05, 0.04, 344.36, 585.78, 33.6216403, 72.955686, 0.9907072, 0.0005654799, 0.0002936538, -0.1360105
 1231657973, 0.06, 0.04, 344.36, 586.02, 33.6216403, 72.955686, 0.9907024, 0.0005939551, 0.0002898346, -0.1360455
 1231757933, 0.06, 0.03, 344.35, 586.28, 33.6216403, 72.955686, 0.9906979, 0.0006102805, 0.0002579401, -0.1360782
 1231857893, 0.06, 0.03, 344.35, 586.52, 33.6216403, 72.955686, 0.9906968, 0.0006210617, 0.0002116519, -0.1360862
 1231957853, 0.06, 0.03, 344.36, 586.77, 33.6216403, 72.955686, 0.9907004, 0.0006290041, 0.0002050349, -0.1360603
 1232057813, 0.06, 0.03, 344.36, 587.02, 33.6216403, 72.955686, 0.9907049, 0.000609016, 0.0001998933, -0.1360271
 1232157773, 0.06, 0.03, 344.36, 587.26, 33.6216403, 72.955686, 0.9907096, 0.0006242614, 0.0001915449, -0.1359932
 1232257733, 0.07, 0.03, 344.37, 587.51, 33.6216403, 72.955686, 0.9907137, 0.0006683095, 0.000243877, -0.1359628
 1232357693, 0.07, 0.04, 344.37, 587.76, 33.6216403, 72.955686, 0.9907172, 0.0006905328, 0.0002904328, -0.135937
 1232457653, 0.07, 0.04, 344.37, 588, 33.6216403, 72.955686, 0.99072, 0.000678758, 0.0002661905, -0.135917
 1232557613, 0.07, 0.04, 344.37, 588.26, 33.6216403, 72.955686, 0.9907221, 0.0006946201, 0.0002584765, -0.1359013
 1232657573, 0.07, 0.04, 344.37, 588.51, 33.6216403, 72.955686, 0.9907234, 0.0007015657, 0.0002709642, -0.1358918
 1232757533, 0.07, 0.04, 344.37, 588.75, 33.6216403, 72.955686, 0.9907225, 0.0006883226, 0.0002996684, -0.1358982
 1232857493, 0.07, 0.04, 344.37, 589.01, 33.6216403, 72.9556859, 0.9907173, 0.0006932293, 0.0003413521, -0.1359364
 1232957453, 0.07, 0.05, 344.36, 589.26, 33.6216403, 72.9556859, 0.9907104, 0.0006756707, 0.0003511629, -0.1359863
 1233057413, 0.07, 0.04, 344.36, 589.5, 33.6216403, 72.9556858, 0.9907068, 0.0007144057, 0.0003100207, -0.1360124
 1233158206, 0.08, 0.05, 344.36, 589.75, 33.6216403, 72.9556858, 0.9907069, 0.0008301574, 0.000368281, -0.1360117
 1233258166, 0.09, 0.05, 344.36, 590, 33.6216403, 72.9556858, 0.9907082, 0.0008448754, 0.0003701692, -0.1360018
 1233358126, 0.1, 0.05, 344.36, 590.24, 33.6216403, 72.9556858, 0.9907106, 0.0009629715, 0.0003960344, -0.135983
 1233458086, 0.1, 0.05, 344.37, 590.49, 33.6216404, 72.9556858, 0.9907135, 0.0009914968, 0.000338851, -0.1359621
 1233558046, 0.11, 0.06, 344.37, 590.74, 33.6216404, 72.9556858, 0.9907168, 0.001041333, 0.0004447094, -0.1359376
 1233658006, 0.11, 0.08, 344.37, 590.98, 33.6216405, 72.9556858, 0.9907205, 0.001070741, 0.0005625685, -0.1359097
 1233757966, 0.1, 0.09, 344.38, 591.24, 33.6216405, 72.9556858, 0.9907258, 0.001057019, 0.0007322993, -0.1358701
 1233857926, 0.1, 0.1, 344.38, 591.48, 33.6216405, 72.9556858, 0.9907334, 0.0009879038, 0.0007536212, -0.1358152
 1233957886, 0.1, 0.11, 344.39, 591.73, 33.6216405, 72.9556858, 0.990742, 0.001001754, 0.000869453, -0.1357517
 1234057846, 0.09, 0.11, 344.4, 591.98, 33.6216405, 72.9556858, 0.9907514, 0.0009712378, 0.0008544709, -0.1356833
 1234157806, 0.09, 0.11, 344.41, 592.22, 33.6216405, 72.9556858, 0.9907596, 0.0009511489, 0.0008892246, -0.1356236
 1234257766, 0.08, 0.11, 344.41, 592.48, 33.6216405, 72.9556858, 0.9907654, 0.0009113916, 0.0008888643, -0.1355815
