Time,XKQ_C,XKQ_Q1,XKQ_Q2,XKQ_Q3,XKQ_Q4
 72794204, 0, 0.9999828, 0.0008366686, 0.0007417953, 0.005764745
 72794204, 1, 0.9999828, 0.0008323081, 0.0007141852, 0.005760002
 72894164, 0, 0.9999827, 0.0008510515, 0.000756856, 0.005769883
 72894164, 1, 0.9999828, 0.0008459122, 0.0007265898, 0.005766437
 72994124, 0, 0.9999827, 0.0008649119, 0.0007716244, 0.005775708
 72994124, 1, 0.9999827, 0.0008651242, 0.0007470368, 0.005770715
 73094084, 0, 0.9999826, 0.0008790953, 0.0007885805, 0.005782001
 73094084, 1, 0.9999827, 0.0008785109, 0.0007581487, 0.005774375
 73194044, 0, 0.9999825, 0.0008929587, 0.0008041395, 0.005788168
 73194044, 1, 0.9999826, 0.0008924365, 0.0007773538, 0.00577633
 73294004, 0, 0.9999824, 0.0009078393, 0.0008196957, 0.005797559
 73294004, 1, 0.9999825, 0.0009117411, 0.0007961304, 0.005786772
 73393964, 0, 0.9999824, 0.0009228833, 0.0008358411, 0.005803728
 73393964, 1, 0.9999824, 0.0009268336, 0.0008103396, 0.005796309
 73493924, 0, 0.9999824, 0.0009357471, 0.0008499815, 0.005808902
 73493924, 1, 0.9999824, 0.0009432256, 0.0008268304, 0.005802847
 73593884, 0, 0.9999822, 0.0009507331, 0.0008658584, 0.005814931
 73593884, 1, 0.9999824, 0.0009530244, 0.0008432693, 0.005806449
 73693844, 0, 0.9999822, 0.0009668947, 0.0008822465, 0.005822079
 73693844, 1, 0.9999823, 0.0009697923, 0.0008571403, 0.005808061
 73793804, 0, 0.9999821, 0.0009824923, 0.0008994908, 0.005829611
 73793804, 1, 0.9999822, 0.0009830358, 0.0008683152, 0.005815886
 73893764, 0, 0.9999821, 0.0009974722, 0.0009154069, 0.005837155
 73893764, 1, 0.9999822, 0.00100315, 0.0008829613, 0.005820203
 73993724, 0, 0.999982, 0.001012792, 0.0009321517, 0.005843965
 73993724, 1, 0.9999821, 0.001023557, 0.0008990016, 0.005830436
 74093684, 0, 0.9999819, 0.001029073, 0.0009480343, 0.005850605
 74093684, 1, 0.999982, 0.001035719, 0.0009111124, 0.005840348
 74193644, 0, 0.9999818, 0.001044096, 0.000964461, 0.005857466
 74193644, 1, 0.9999819, 0.001049986, 0.0009340545, 0.005843812
 74293604, 0, 0.9999818, 0.001062063, 0.0009811587, 0.005867173
 74293604, 1, 0.9999819, 0.001058931, 0.0009533767, 0.005852985
 74394397, 0, 0.9999816, 0.001078358, 0.0009977521, 0.005875586
 74394397, 1, 0.9999818, 0.001077619, 0.0009688686, 0.005859362
 74494357, 0, 0.9999816, 0.001092403, 0.001013609, 0.005885894
 74494357, 1, 0.9999817, 0.001091337, 0.0009801387, 0.005867825
 74594317, 0, 0.9999815, 0.00110616, 0.001028023, 0.005893945
 74594317, 1, 0.9999816, 0.001104407, 0.0009993652, 0.00587452
 74694277, 0, 0.9999814, 0.001120816, 0.001043584, 0.005902743
 74694277, 1, 0.9999816, 0.001123108, 0.001015557, 0.005879804
 74794237, 0, 0.9999813, 0.001136102, 0.001060459, 0.005910573
 74794237, 1, 0.9999815, 0.001139377, 0.001028618, 0.005890133
 74894197, 0, 0.9999812, 0.001151143, 0.001076604, 0.005920222
 74894197, 1, 0.9999814, 0.001157743, 0.001043401, 0.005897884
 74994157, 0, 0.9999812, 0.001167053, 0.001092184, 0.005928489
 74994157, 1, 0.9999813, 0.001180341, 0.001059609, 0.005906518
 75094117, 0, 0.999981, 0.001182184, 0.001107679, 0.005937713
 75094117, 1, 0.9999812, 0.001194228, 0.001074123, 0.005920948
 75194077, 0, 0.999981, 0.00119891, 0.001122917, 0.005947531
 75194077, 1, 0.9999811, 0.001207272, 0.001092932, 0.005932407
 75294037, 0, 0.9999809, 0.00121536, 0.001136393, 0.005955233
 75294037, 1, 0.999981, 0.001221938, 0.001108378, 0.005939481
 75393997, 0, 0.9999808, 0.001229441, 0.001150913, 0.005964493
 75393997, 1, 0.9999809, 0.001233582, 0.001125824, 0.005951401
 75493957, 0, 0.9999807, 0.001245033, 0.001166943, 0.005975764
 75493957, 1, 0.9999808, 0.001250093, 0.001139039, 0.00595959
 75593917, 0, 0.9999806, 0.001260037, 0.001182724, 0.005985985
 75593917, 1, 0.9999807, 0.001267552, 0.001156852, 0.005967584
 75693877, 0, 0.9999805, 0.001275635, 0.00119837, 0.005994746
 75693877, 1, 0.9999806, 0.001281196, 0.001168662, 0.005975116
 75793837, 0, 0.9999804, 0.001291627, 0.001214025, 0.006004862
 75793837, 1, 0.9999805, 0.001299412, 0.001185207, 0.005989397
 75893797, 0, 0.9999803, 0.001304861, 0.001226924, 0.006013933
 75893797, 1, 0.9999804, 0.001313312, 0.001200336, 0.005997711
 75993757, 0, 0.9999802, 0.001319229, 0.001240911, 0.006024773
 75993757, 1, 0.9999803, 0.00132674, 0.00122299, 0.006006914
 76093717, 0, 0.9999801, 0.001333053, 0.001253434, 0.006034224
 76093717, 1, 0.9999803, 0.001334729, 0.001236148, 0.006010115
 76193677, 0, 0.99998, 0.001348862, 0.001268277, 0.006044109
 76193677, 1, 0.9999802, 0.001350438, 0.001242777, 0.006019871
 76293637, 0, 0.9999799, 0.001360561, 0.001282065, 0.006056042
 76293637, 1, 0.9999801, 0.001357555, 0.001248925, 0.006031044
 76394430, 0, 0.9999798, 0.001374431, 0.0012966, 0.006067546
 76394430, 1, 0.99998, 0.001372536, 0.001259874, 0.006041141
 76494390, 0, 0.9999797, 0.001386665, 0.00130861, 0.006076399
 76494390, 1, 0.9999799, 0.001385877, 0.001270095, 0.006056383
 76594350, 0, 0.9999796, 0.001401555, 0.001324025, 0.006085571
 76594350, 1, 0.9999798, 0.001403935, 0.001282659, 0.006068636
 76694310, 0, 0.9999796, 0.001413473, 0.001335606, 0.006094364
 76694310, 1, 0.9999797, 0.001415318, 0.001298615, 0.00608024
 76794270, 0, 0.9999794, 0.001426033, 0.001350261, 0.006105029
 76794270, 1, 0.9999796, 0.001427763, 0.001310741, 0.006095475
 76894230, 0, 0.9999793, 0.001435967, 0.001362002, 0.006115965
 76894230, 1, 0.9999794, 0.001435789, 0.001320232, 0.006109768
 76994190, 0, 0.9999793, 0.001448662, 0.001374812, 0.006126902
 76994190, 1, 0.9999793, 0.001447776, 0.001331144, 0.006122419
 77094150, 0, 0.9999791, 0.001459404, 0.001382885, 0.00613696
 77094150, 1, 0.9999793, 0.001458209, 0.001341015, 0.00613312
 77194110, 0, 0.999979, 0.00147109, 0.00139538, 0.006147549
 77194110, 1, 0.9999791, 0.001472031, 0.001355317, 0.006143678
 77294070, 0, 0.999979, 0.001481869, 0.00140375, 0.006158228
 77294070, 1, 0.999979, 0.001484408, 0.00136408, 0.006155291
 77394030, 0, 0.9999788, 0.001492266, 0.001414373, 0.006168577
 77394030, 1, 0.9999789, 0.001494015, 0.001376734, 0.006166667
 77493990, 0, 0.9999788, 0.001500264, 0.001422663, 0.00618024
 77493990, 1, 0.9999788, 0.001502098, 0.001383867, 0.00617887
 77593950, 0, 0.9999787, 0.001511652, 0.001433694, 0.006190278
 77593950, 1, 0.9999787, 0.001516434, 0.001394691, 0.006189885
 77693910, 0, 0.9999786, 0.001517861, 0.001439436, 0.006201277
 77693910, 1, 0.9999787, 0.001523491, 0.001404037, 0.006199564
 77793870, 0, 0.9999785, 0.001527542, 0.001450382, 0.00621204
 77793870, 1, 0.9999785, 0.001532492, 0.001410795, 0.006209855
 77893830, 0, 0.9999784, 0.001531938, 0.001457679, 0.006222389
 77893830, 1, 0.9999785, 0.001536413, 0.001416226, 0.006219272
 77993790, 0, 0.9999783, 0.001540912, 0.001465708, 0.006233323
 77993790, 1, 0.9999784, 0.001546404, 0.001427606, 0.006230803
 78093750, 0, 0.9999782, 0.001545163, 0.001469672, 0.006244684
 78093750, 1, 0.9999783, 0.001551415, 0.001432346, 0.006242868
 78193710, 0, 0.9999802, 0.0005760968, 0.0005277704, 0.006254349
 78193710, 1, 0.9999801, 0.0005847425, 0.000489592, 0.006261035
 78293670, 0, 0.9999774, -0.001739531, -0.00174835, 0.006260612
 78293670, 1, 0.9999773, -0.001729529, -0.001783447, 0.006262176
 78393630, 0, 0.9999731, -0.002725287, -0.002693872, 0.006257631
 78393630, 1, 0.999973, -0.002716665, -0.002727849, 0.006258067
 78494423, 0, 0.9999738, -0.002570666, -0.00258806, 0.006248422
 78494423, 1, 0.9999738, -0.002564647, -0.002622282, 0.006246296
 78594383, 0, 0.9999774, -0.001786536, -0.001827389, 0.006227528
 78594383, 1, 0.9999773, -0.001785698, -0.001860872, 0.006227056
 78694343, 0, 0.99998, -0.0008360331, -0.0008910989, 0.006199346
 78694343, 1, 0.99998, -0.0008355097, -0.0009235275, 0.006199465
 78794303, 0, 0.999981, 4.305187E-05, -5.256084E-05, 0.006164241
 78794303, 1, 0.999981, 4.367823E-05, -8.635451E-05, 0.006167376
 78894263, 0, 0.9999808, 0.0007029245, 0.0006304473, 0.006125451
 78894263, 1, 0.9999808, 0.000701467, 0.0005940526, 0.006129725
 78994223, 0, 0.99998, 0.001238655, 0.001233407, 0.006082973
 78994223, 1, 0.99998, 0.00123449, 0.001201591, 0.006084943
 79094183, 0, 0.9999789, 0.001685691, 0.001696113, 0.006040926
 79094183, 1, 0.999979, 0.001682826, 0.001662802, 0.006044199
 79194143, 0, 0.9999777, 0.002064259, 0.002056814, 0.00600633
 79194143, 1, 0.9999778, 0.00206046, 0.002028586, 0.006008043
 79294103, 0, 0.9999767, 0.002337182, 0.002323315, 0.005976771
 79294103, 1, 0.9999768, 0.002337593, 0.002298705, 0.005978349
 79394063, 0, 0.9999759, 0.002542039, 0.002505901, 0.005951678
 79394063, 1, 0.999976, 0.002541476, 0.002482435, 0.005953084
 79494023, 0, 0.9999752, 0.002684856, 0.002677413, 0.00593464
 79494023, 1, 0.9999753, 0.002688626, 0.002652708, 0.005937916
 79593983, 0, 0.9999907, 0.002859217, 0.00284935, 0.001507835
 79593983, 1, 0.9999908, 0.002862552, 0.002821474, 0.001509034
 79693943, 0, 0.9999898, 0.002963508, 0.003027481, 0.001556659
 79693943, 1, 0.9999899, 0.002959125, 0.003000046, 0.001561828
 79793903, 0, 0.999989, 0.003015422, 0.003212743, 0.001627748
 79793903, 1, 0.999989, 0.003009932, 0.003187339, 0.001638138
 79893863, 0, 0.9999889, 0.002963947, 0.003249469, 0.001673626
 79893863, 1, 0.999989, 0.002955443, 0.00322195, 0.001684994
 79993823, 0, 0.9999892, 0.00291021, 0.003221994, 0.001701302
 79993823, 1, 0.9999892, 0.002902056, 0.003193923, 0.0017097
 80093783, 0, 0.9999897, 0.002827927, 0.00312008, 0.001712136
 80093783, 1, 0.9999897, 0.002822108, 0.00309116, 0.001717245
 80193743, 0, 0.99999, 0.002818879, 0.003027581, 0.001724375
 80193743, 1, 0.99999, 0.002815076, 0.002994365, 0.001729134
 80293703, 0, 0.9999903, 0.002789873, 0.002948467, 0.001721576
 80293703, 1, 0.9999904, 0.002784295, 0.002915794, 0.001723157
 80393663, 0, 0.9999906, 0.002765802, 0.002864306, 0.001720213
 80393663, 1, 0.9999908, 0.002758911, 0.002820181, 0.001718092
 80493623, 0, 0.9999911, 0.002711323, 0.002766574, 0.001704827
 80493623, 1, 0.9999912, 0.002708129, 0.002725139, 0.001704698
 80594416, 0, 0.9999912, 0.002716978, 0.002727776, 0.001694657
 80594416, 1, 0.9999913, 0.002709196, 0.002683806, 0.001697694
 80694376, 0, 0.9999915, 0.002635085, 0.002678021, 0.001666712
 80694376, 1, 0.9999917, 0.002625913, 0.002635223, 0.001665155
 80794336, 0, 0.9999918, 0.002560325, 0.002675073, 0.001648489
 80794336, 1, 0.9999919, 0.002547611, 0.002636998, 0.001650676
 80894296, 0, 0.9999922, 0.002512022, 0.002593194, 0.001619072
 80894296, 1, 0.9999923, 0.002499401, 0.002557329, 0.001624522
 80994256, 0, 0.9999926, 0.00248294, 0.002449942, 0.001601197
 80994256, 1, 0.9999928, 0.002465094, 0.002412882, 0.001605707
 81094216, 0, 0.999993, 0.002447581, 0.002330602, 0.001576803
 81094216, 1, 0.9999931, 0.002433838, 0.00229767, 0.001583267
 81194176, 0, 0.9999934, 0.002391334, 0.002243918, 0.001570112
 81194176, 1, 0.9999935, 0.00238108, 0.002209976, 0.001576731
 81294136, 0, 0.9999937, 0.002346921, 0.002152445, 0.001561658
 81294136, 1, 0.9999938, 0.002339756, 0.002120083, 0.001564837
 81394096, 0, 0.9999937, 0.002345349, 0.002124811, 0.00156968
 81394096, 1, 0.9999939, 0.002335405, 0.002090172, 0.001577826
 81494056, 0, 0.9999941, 0.002264014, 0.002063161, 0.001573306
 81494056, 1, 0.9999942, 0.002252236, 0.00202613, 0.001580439
 81594016, 0, 0.9999939, 0.00229925, 0.002077828, 0.001592502
 81594016, 1, 0.999994, 0.002291947, 0.002043238, 0.001598367
 81693976, 0, 0.999994, 0.002242045, 0.002101136, 0.00160549
 81693976, 1, 0.999994, 0.002236869, 0.002073087, 0.00161313
 81793936, 0, 0.9999946, 0.002095374, 0.001949797, 0.001631204
 81793936, 1, 0.9999946, 0.00208963, 0.00191715, 0.001634335
 81893896, 0, 0.9999953, 0.001952405, 0.00170032, 0.001648854
 81893896, 1, 0.9999954, 0.001944804, 0.001669832, 0.001650277
 81993856, 0, 0.9999955, 0.001862789, 0.001627311, 0.001673358
 81993856, 1, 0.9999956, 0.001858265, 0.001598809, 0.001674535
 82093816, 0, 0.999996, 0.00165063, 0.001563884, 0.001690488
 82093816, 1, 0.9999961, 0.001644869, 0.00153584, 0.001690483
 82193776, 0, 0.9999962, 0.001537308, 0.001494088, 0.001707619
 82193776, 1, 0.9999963, 0.001531648, 0.001467126, 0.001708643
 82293736, 0, 0.9999965, 0.001427323, 0.001388349, 0.001716283
 82293736, 1, 0.9999966, 0.001416923, 0.00136215, 0.001718156
 82393696, 0, 0.9999965, 0.001473823, 0.001377095, 0.001725001
 82393696, 1, 0.9999965, 0.001464423, 0.001348378, 0.001725721
 82493656, 0, 0.9999965, 0.001489644, 0.001313792, 0.00172437
 82493656, 1, 0.9999966, 0.001480149, 0.001286176, 0.00172139
 82593616, 0, 0.9999966, 0.001434424, 0.001340582, 0.001727536
 82593616, 1, 0.9999967, 0.00142247, 0.001310425, 0.001725298
 82694409, 0, 0.999997, 0.001291539, 0.001225036, 0.001719926
 82694409, 1, 0.999997, 0.001276284, 0.001197241, 0.001716805
 82794369, 0, 0.9999972, 0.001189766, 0.001092946, 0.001714534
 82794369, 1, 0.9999973, 0.001173525, 0.001064185, 0.001712941
 82894329, 0, 0.9999976, 0.001144255, 0.000818229, 0.001700474
 82894329, 1, 0.9999976, 0.001125732, 0.0007869953, 0.001701396
 82994289, 0, 0.9999977, 0.00108069, 0.0008056103, 0.001694181
 82994289, 1, 0.9999977, 0.001063897, 0.0007716871, 0.001698297
 83094249, 0, 0.9999977, 0.001003585, 0.0008294818, 0.001682719
 83094249, 1, 0.9999978, 0.0009831128, 0.0008013541, 0.001688314
 83194209, 0, 0.9999977, 0.001013952, 0.0008150722, 0.001677103
 83194209, 1, 0.9999978, 0.0009939084, 0.0007824425, 0.001680734
 83294169, 0, 0.9999977, 0.001040848, 0.0007916371, 0.001669477
 83294169, 1, 0.9999978, 0.001017415, 0.0007541805, 0.00167354
 83394129, 0, 0.9999978, 0.001053781, 0.0007456624, 0.001665763
 83394129, 1, 0.9999978, 0.00103164, 0.0007096657, 0.001669586
 83494089, 0, 0.9999978, 0.001047948, 0.0007110204, 0.001657546
 83494089, 1, 0.9999979, 0.001024468, 0.0006801233, 0.00166809
 83594049, 0, 0.9999979, 0.001058137, 0.0006812806, 0.001657683
 83594049, 1, 0.9999979, 0.001037334, 0.0006511947, 0.001668877
 83694009, 0, 0.9999979, 0.001074916, 0.0006735577, 0.001654547
 83694009, 1, 0.9999979, 0.001056439, 0.0006429973, 0.001670261
 83793969, 0, 0.9999979, 0.001015905, 0.0007176538, 0.001653577
 83793969, 1, 0.9999979, 0.0009925097, 0.0006877347, 0.001667019
 83893929, 0, 0.9999979, 0.001012687, 0.0007577472, 0.001651004
 83893929, 1, 0.9999979, 0.0009897251, 0.0007264157, 0.001663986
 83993889, 0, 0.9999979, 0.0009823118, 0.0007214586, 0.001651274
 83993889, 1, 0.9999979, 0.0009597466, 0.0006888664, 0.001663469
 84093849, 0, 0.9999978, 0.001030091, 0.0007763575, 0.001652691
 84093849, 1, 0.9999979, 0.001008525, 0.0007405449, 0.001663342
 84193809, 0, 0.9999976, 0.001106667, 0.0009963604, 0.001651691
 84193809, 1, 0.9999976, 0.001090059, 0.0009608228, 0.001666804
 84293769, 0, 0.9999974, 0.001097085, 0.001101265, 0.001651999
 84293769, 1, 0.9999974, 0.001081998, 0.001062854, 0.00166563
 84393729, 0, 0.9999973, 0.001138066, 0.001203745, 0.001655681
 84393729, 1, 0.9999973, 0.001125454, 0.001166058, 0.001673777
 84493689, 0, 0.9999972, 0.001185426, 0.001230144, 0.001656304
 84493689, 1, 0.9999972, 0.001170952, 0.00119329, 0.001676829
 84593649, 0, 0.999997, 0.00121578, 0.00131418, 0.001651738
 84593649, 1, 0.9999971, 0.001201805, 0.001276391, 0.001675709
 84693609, 0, 0.999997, 0.001239585, 0.001311898, 0.001650737
 84693609, 1, 0.999997, 0.001225636, 0.001276433, 0.001673635
 84794402, 0, 0.9999969, 0.001282015, 0.001362484, 0.001652808
 84794402, 1, 0.9999969, 0.001272519, 0.001326312, 0.001679201
 84894362, 0, 0.9999968, 0.001292633, 0.001382695, 0.001655601
 84894362, 1, 0.9999968, 0.001279339, 0.001344016, 0.001679993
 84994322, 0, 0.9999968, 0.001330174, 0.001395835, 0.001663925
 84994322, 1, 0.9999968, 0.001314252, 0.001360502, 0.00168585
 85094282, 0, 0.9999968, 0.001297791, 0.001345602, 0.0016678
 85094282, 1, 0.9999969, 0.00128342, 0.001311971, 0.001692018
 85194242, 0, 0.9999968, 0.001343647, 0.001362816, 0.001672284
 85194242, 1, 0.9999968, 0.001333922, 0.001333385, 0.001695426
 85294202, 0, 0.9999967, 0.001407345, 0.001387349, 0.001672896
 85294202, 1, 0.9999967, 0.001397381, 0.001366102, 0.001696732
 85394162, 0, 0.9999965, 0.001451658, 0.00140211, 0.001675632
 85394162, 1, 0.9999965, 0.001441985, 0.001378304, 0.001700949
 85494122, 0, 0.9999965, 0.001464384, 0.001386745, 0.001680792
 85494122, 1, 0.9999965, 0.00145556, 0.001363999, 0.001705389
 85594082, 0, 0.9999967, 0.00144198, 0.001324037, 0.001689254
 85594082, 1, 0.9999967, 0.00143485, 0.001300856, 0.001711869
 85694042, 0, 0.9999967, 0.001448739, 0.001326838, 0.001693644
 85694042, 1, 0.9999967, 0.001441308, 0.001304446, 0.001710764
 85794002, 0, 0.9999965, 0.001445325, 0.001383703, 0.001695436
 85794002, 1, 0.9999965, 0.00143753, 0.001364224, 0.001716924
 85893962, 0, 0.9999965, 0.001383249, 0.001451759, 0.001693268
 85893962, 1, 0.9999965, 0.001370544, 0.00143536, 0.001713063
 85993922, 0, 0.9999963, 0.001515604, 0.001498328, 0.001682346
 85993922, 1, 0.9999963, 0.001503526, 0.001482632, 0.001704609
 86093882, 0, 0.9999964, 0.00148735, 0.001486796, 0.001672838
 86093882, 1, 0.9999964, 0.001477599, 0.001470923, 0.001699692
 86193842, 0, 0.9999964, 0.00147567, 0.001468659, 0.001672896
 86193842, 1, 0.9999964, 0.001466862, 0.001454941, 0.001695725
 86293802, 0, 0.9999967, 0.001477389, 0.001314427, 0.001671699
 86293802, 1, 0.9999967, 0.001467885, 0.001300782, 0.001692886
 86393762, 0, 0.9999967, 0.001498539, 0.001263957, 0.001671511
 86393762, 1, 0.9999967, 0.00149045, 0.001250334, 0.001697658
 86493722, 0, 0.9999965, 0.001546697, 0.001316986, 0.00166624
 86493722, 1, 0.9999965, 0.001540918, 0.001301261, 0.001691848
 86593682, 0, 0.9999965, 0.001555307, 0.001301382, 0.001665272
 86593682, 1, 0.9999965, 0.001554715, 0.001286724, 0.001691793
 86693642, 0, 0.9999966, 0.001557065, 0.001292656, 0.001658659
 86693642, 1, 0.9999965, 0.00155931, 0.001275236, 0.00168781
 86794435, 0, 0.9999964, 0.001579158, 0.001407843, 0.001658307
 86794435, 1, 0.9999964, 0.001584462, 0.001392253, 0.001692038
 86894395, 0, 0.9999963, 0.001554573, 0.001484066, 0.001649793
 86894395, 1, 0.9999963, 0.001555555, 0.001465625, 0.00168691
 86994355, 0, 0.9999963, 0.00152445, 0.001516288, 0.001649867
 86994355, 1, 0.9999962, 0.001528194, 0.001501485, 0.001691535
 87094315, 0, 0.9999962, 0.001611711, 0.001482903, 0.001639232
 87094315, 1, 0.9999962, 0.001616672, 0.001470785, 0.001683354
 87194275, 0, 0.999996, 0.001761812, 0.001490823, 0.001630497
 87194275, 1, 0.9999959, 0.00176973, 0.001474399, 0.001674634
 87294235, 0, 0.9999958, 0.001813354, 0.001568503, 0.00161416
 87294235, 1, 0.9999958, 0.001821046, 0.001550398, 0.001655872
 87394195, 0, 0.9999955, 0.001989539, 0.00154803, 0.001609009
 87394195, 1, 0.9999955, 0.001995227, 0.001531078, 0.001648751
 87494155, 0, 0.9999954, 0.002063325, 0.00158445, 0.001606328
 87494155, 1, 0.9999953, 0.00206922, 0.001565992, 0.001648083
 87594115, 0, 0.9999953, 0.00200535, 0.001675996, 0.001613568
 87594115, 1, 0.9999952, 0.002015679, 0.001656027, 0.001658227
 87694075, 0, 0.9999955, 0.001908197, 0.001651655, 0.001611479
 87694075, 1, 0.9999955, 0.001917824, 0.001633234, 0.001656457
 87794035, 0, 0.9999954, 0.001915812, 0.001725782, 0.001614107
 87794035, 1, 0.9999953, 0.001925184, 0.001708282, 0.001663333
 87893995, 0, 0.9999953, 0.001931054, 0.001777913, 0.001606803
 87893995, 1, 0.9999952, 0.00194026, 0.001761257, 0.001660322
 87993955, 0, 0.9999951, 0.00199571, 0.001819063, 0.001616174
 87993955, 1, 0.999995, 0.002002229, 0.001802672, 0.001668332
 88093915, 0, 0.9999948, 0.002042294, 0.001875038, 0.001625452
 88093915, 1, 0.9999948, 0.002047891, 0.001855437, 0.001676342
 88193875, 0, 0.9999949, 0.002015899, 0.00185209, 0.001646994
 88193875, 1, 0.9999948, 0.002025318, 0.001833874, 0.001700089
 88293835, 0, 0.9999949, 0.002006722, 0.001829542, 0.00165585
 88293835, 1, 0.9999949, 0.002016988, 0.0018082, 0.001709157
 88393795, 0, 0.9999944, 0.002109891, 0.001977655, 0.001670062
 88393795, 1, 0.9999943, 0.002127337, 0.001958675, 0.001725925
 88493755, 0, 0.9999944, 0.002109291, 0.001998014, 0.001672599
 88493755, 1, 0.9999943, 0.002125951, 0.001976554, 0.001729264
 88593715, 0, 0.9999942, 0.002143596, 0.00205543, 0.001683411
 88593715, 1, 0.9999941, 0.002156937, 0.002034383, 0.001741663
 88693675, 0, 0.9999938, 0.002211637, 0.002178349, 0.001673052
 88693675, 1, 0.9999937, 0.00222365, 0.002157597, 0.001727926
 88793635, 0, 0.9999935, 0.002230501, 0.002300395, 0.001649783
 88793635, 1, 0.9999934, 0.002243394, 0.002279157, 0.001705719
 88894428, 0, 0.9999938, 0.002051548, 0.002375107, 0.001614072
 88894428, 1, 0.9999937, 0.002064078, 0.002358668, 0.001671238
 88994388, 0, 0.999994, 0.001989425, 0.002366245, 0.001585564
 88994388, 1, 0.9999939, 0.00200387, 0.00234982, 0.001644877
 89094348, 0, 0.9999942, 0.002023773, 0.002246462, 0.001551804
 89094348, 1, 0.9999942, 0.002038938, 0.002229275, 0.00161025
 89194308, 0, 0.9999943, 0.002060064, 0.002188334, 0.001536454
 89194308, 1, 0.9999942, 0.002076116, 0.002169945, 0.001596689
