Time,BARO_I,BARO_Alt,BARO_Press,BARO_Temp,BARO_CRt,BARO_SMS,BARO_Offset,BARO_GndTemp,BARO_Health
 78494423, 1, 0.5802674, 94792.15, 30.9, 0.9029433, 78494, 0, 25.33701, 1
 78594383, 0, 0.7828136, 94789.57, 30.9, 1.299843, 78594, 0, 25.33701, 1
 78594383, 1, 0.9716742, 94787.88, 30.9, 1.299843, 78594, 0, 25.33701, 1
 78694343, 0, 0.9826227, 94787.4, 30.9, 1.643054, 78694, 0, 25.33701, 1
 78694343, 1, 0.9826227, 94787.76, 30.9, 1.643054, 78694, 0, 25.33701, 1
 78794303, 0, 1.190643, 94785.15, 30.9, 1.867299, 78794, 0, 25.33701, 1
 78794303, 1, 1.275494, 94784.6, 30.9, 1.867299, 78794, 0, 25.33701, 1
 78894263, 0, 1.412349, 94782.73, 30.9, 1.986437, 78894, 0, 25.33701, 1
 78894263, 1, 1.521833, 94781.93, 30.9, 1.986437, 78894, 0, 25.33701, 1
 78994223, 0, 1.642266, 94780.24, 30.91, 2.064157, 78994, 0, 25.33701, 1
 78994223, 1, 1.524571, 94781.9, 30.91, 2.064157, 78994, 0, 25.33701, 1
 79094183, 0, 1.885869, 94777.59, 30.91, 2.152908, 79094, 0, 25.33701, 1
 79094183, 1, 1.943348, 94777.35, 30.91, 2.152908, 79094, 0, 25.33701, 1
 79194143, 0, 2.134946, 94774.89, 30.91, 2.257261, 79194, 0, 25.33701, 1
 79194143, 1, 2.170529, 94774.89, 30.91, 2.257261, 79194, 0, 25.33701, 1
 79294103, 0, 2.394972, 94772.06, 30.91, 2.361613, 79294, 0, 25.33701, 1
 79294103, 1, 2.556461, 94770.71, 30.9, 2.361613, 79294, 0, 25.33701, 1
 79394063, 0, 2.660471, 94769.21, 30.91, 2.457412, 79394, 0, 25.33701, 1
 79394063, 1, 2.868492, 94767.31, 30.9, 2.457412, 79394, 0, 25.33701, 1
 79494023, 0, 2.934182, 94766.23, 30.91, 2.543802, 79494, 0, 25.33701, 1
 79494023, 1, 3.087461, 94764.94, 30.9, 2.543802, 79494, 0, 25.33701, 1
 79593983, 0, 3.205156, 94763.28, 30.91, 2.620744, 79593, 0, 25.33701, 1
 79593983, 1, 3.259899, 94763.07, 30.91, 2.620744, 79593, 0, 25.33701, 1
 79693943, 0, 3.492553, 94760.19, 30.91, 2.686559, 79693, 0, 25.33701, 1
 79693943, 1, 3.331064, 94762.29, 30.91, 2.686559, 79693, 0, 25.33701, 1
 79793903, 0, 3.763527, 94757.23, 30.91, 2.740543, 79793, 0, 25.33701, 1
 79793903, 1, 3.84564, 94756.73, 30.9, 2.740543, 79793, 0, 25.33701, 1
 79893863, 0, 4.048186, 94754.14, 30.9, 2.776606, 79893, 0, 25.33701, 1
 79893863, 1, 4.146722, 94753.45, 30.9, 2.776606, 79893, 0, 25.33701, 1
 79993823, 0, 4.316423, 94751.23, 30.9, 2.786798, 79993, 0, 25.33701, 1
 79993823, 1, 4.349268, 94751.26, 30.9, 2.786798, 79993, 0, 25.33701, 1
 80093783, 0, 4.590134, 94748.28, 30.9, 2.77561, 80093, 0, 25.33701, 1
 80093783, 1, 4.757098, 94746.84, 30.9, 2.77561, 80093, 0, 25.33701, 1
 80193743, 0, 4.855634, 94745.39, 30.9, 2.751652, 80193, 0, 25.33701, 1
 80193743, 1, 4.691407, 94747.52, 30.91, 2.751652, 80193, 0, 25.33701, 1
 80293703, 0, 5.107448, 94742.66, 30.9, 2.716583, 80293, 0, 25.33701, 1
 80293703, 1, 5.282623, 94741.13, 30.9, 2.716583, 80293, 0, 25.33701, 1
 80393663, 0, 5.356525, 94739.95, 30.9, 2.664406, 80393, 0, 25.33701, 1
 80393663, 1, 5.252515, 94741.45, 30.91, 2.664406, 80393, 0, 25.33701, 1
 80493623, 0, 5.597391, 94737.34, 30.9, 2.592557, 80493, 0, 25.33701, 1
 80493623, 1, 5.435902, 94739.47, 30.91, 2.592557, 80493, 0, 25.33701, 1
 80594416, 0, 5.830045, 94734.81, 30.9, 2.513933, 80594, 0, 25.33701, 1
 80594416, 1, 5.865628, 94734.81, 30.9, 2.513933, 80594, 0, 25.33701, 1
 80694376, 0, 6.049014, 94732.46, 30.9, 2.435654, 80694, 0, 25.33701, 1
 80694376, 1, 6.278932, 94730.33, 30.9, 2.435654, 80694, 0, 25.33701, 1
 80794336, 0, 6.267983, 94730.06, 30.91, 2.350841, 80794, 0, 25.33701, 1
 80794336, 1, 6.336411, 94729.7, 30.9, 2.350841, 80794, 0, 25.33701, 1
 80894296, 0, 6.481478, 94727.77, 30.91, 2.267301, 80894, 0, 25.33701, 1
 80894296, 1, 6.429472, 94728.68, 30.91, 2.267301, 80894, 0, 25.33701, 1
 80994256, 0, 6.675812, 94725.65, 30.91, 2.198221, 80994, 0, 25.33701, 1
 80994256, 1, 6.530746, 94727.59, 30.91, 2.198221, 80994, 0, 25.33701, 1
 81094216, 0, 6.878359, 94723.45, 30.91, 2.13257, 81094, 0, 25.33701, 1
 81094216, 1, 6.746977, 94725.25, 30.91, 2.13257, 81094, 0, 25.33701, 1
 81194176, 0, 7.067219, 94721.41, 30.91, 2.060531, 81194, 0, 25.33701, 1
 81194176, 1, 6.996054, 94722.55, 30.91, 2.060531, 81194, 0, 25.33701, 1
 81294136, 0, 7.245131, 94719.48, 30.91, 1.992959, 81294, 0, 25.33701, 1
 81294136, 1, 7.277977, 94719.48, 30.91, 1.992959, 81294, 0, 25.33701, 1
 81394096, 0, 7.423044, 94717.55, 30.91, 1.927097, 81394, 0, 25.33701, 1
 81394096, 1, 7.48326, 94717.26, 30.91, 1.927097, 81394, 0, 25.33701, 1
 81494056, 0, 7.590007, 94715.75, 30.91, 1.853537, 81494, 0, 25.33701, 1
 81494056, 1, 7.499683, 94717.08, 30.91, 1.853537, 81494, 0, 25.33701, 1
 81594016, 0, 7.756971, 94713.92, 30.91, 1.783398, 81594, 0, 25.33701, 1
 81594016, 1, 7.926672, 94712.45, 30.91, 1.783398, 81594, 0, 25.33701, 1
 81693976, 0, 7.912986, 94712.23, 30.91, 1.724919, 81693, 0, 25.33701, 1
 81693976, 1, 7.79529, 94713.89, 30.91, 1.724919, 81693, 0, 25.33701, 1
 81793936, 0, 8.071739, 94710.52, 30.91, 1.673108, 81793, 0, 25.33701, 1
 81793936, 1, 7.907512, 94712.66, 30.91, 1.673108, 81793, 0, 25.33701, 1
 81893896, 0, 8.219543, 94708.91, 30.91, 1.625104, 81893, 0, 25.33701, 1
 81893896, 1, 8.36461, 94707.7, 30.91, 1.625104, 81893, 0, 25.33701, 1
 81993856, 0, 8.367347, 94707.31, 30.91, 1.578776, 81993, 0, 25.33701, 1
 81993856, 1, 8.342712, 94707.95, 30.91, 1.578776, 81993, 0, 25.33701, 1
 82093816, 0, 8.506939, 94705.8, 30.91, 1.530896, 82093, 0, 25.33701, 1
 82093816, 1, 8.682115, 94704.27, 30.91, 1.530896, 82093, 0, 25.33701, 1
 82193776, 0, 8.627372, 94704.48, 30.91, 1.476782, 82193, 0, 25.33701, 1
 82193776, 1, 8.578104, 94705.39, 30.91, 1.476782, 82193, 0, 25.33701, 1
 82293736, 0, 8.756017, 94703.1, 30.91, 1.407045, 82293, 0, 25.33701, 1
 82293736, 1, 8.81897, 94702.77, 30.91, 1.407045, 82293, 0, 25.33701, 1
 82393696, 0, 8.879187, 94701.75, 30.91, 1.329209, 82393, 0, 25.33701, 1
 82393696, 1, 8.890135, 94702.02, 30.91, 1.329209, 82393, 0, 25.33701, 1
 82493656, 0, 8.996882, 94700.48, 30.91, 1.271903, 82493, 0, 25.33701, 1
 82493656, 1, 8.890135, 94702.02, 30.91, 1.271903, 82493, 0, 25.33701, 1
 82593616, 0, 9.100892, 94699.34, 30.91, 1.235123, 82593, 0, 25.33701, 1
 82593616, 1, 8.9613, 94701.24, 30.91, 1.235123, 82593, 0, 25.33701, 1
 82694409, 0, 9.204903, 94698.23, 30.91, 1.186004, 82694, 0, 25.33701, 1
 82694409, 1, 9.20764, 94698.56, 30.91, 1.186004, 82694, 0, 25.33701, 1
 82794369, 0, 9.297964, 94697.21, 30.92, 1.115334, 82794, 0, 25.33701, 1
 82794369, 1, 9.478614, 94695.62, 30.91, 1.115334, 82794, 0, 25.33701, 1
 82894329, 0, 9.396501, 94696.16, 30.92, 1.045399, 82894, 0, 25.33701, 1
 82894329, 1, 9.486825, 94695.55, 30.92, 1.045399, 82894, 0, 25.33701, 1
 82994289, 0, 9.489562, 94695.14, 30.92, 0.995095, 82994, 0, 25.33701, 1
 82994289, 1, 9.352707, 94697, 30.92, 0.995095, 82994, 0, 25.33701, 1
 83094249, 0, 9.566201, 94694.33, 30.92, 0.9616138, 83094, 0, 25.33701, 1
 83094249, 1, 9.776958, 94692.41, 30.92, 0.9616138, 83094, 0, 25.33701, 1
 83194209, 0, 9.648314, 94693.42, 30.92, 0.9217799, 83194, 0, 25.33701, 1
 83194209, 1, 9.848124, 94691.63, 30.92, 0.9217799, 83194, 0, 25.33701, 1
 83294169, 0, 9.711268, 94692.73, 30.92, 0.8613345, 83294, 0, 25.33701, 1
 83294169, 1, 9.864546, 94691.45, 30.92, 0.8613345, 83294, 0, 25.33701, 1
 83394129, 0, 9.782433, 94691.98, 30.92, 0.7929069, 83394, 0, 25.33701, 1
 83394129, 1, 9.815278, 94691.98, 30.92, 0.7929069, 83394, 0, 25.33701, 1
 83494089, 0, 9.834438, 94691.41, 30.92, 0.7296112, 83494, 0, 25.33701, 1
 83494089, 1, 9.80433, 94692.1, 30.92, 0.7296112, 83494, 0, 25.33701, 1
 83594049, 0, 9.88918, 94690.81, 30.92, 0.6697365, 83594, 0, 25.33701, 1
 83594049, 1, 9.954871, 94690.45, 30.92, 0.6697365, 83594, 0, 25.33701, 1
 83694009, 0, 9.9275, 94690.39, 30.92, 0.6064409, 83694, 0, 25.33701, 1
 83694009, 1, 9.993191, 94690.06, 30.92, 0.6064409, 83694, 0, 25.33701, 1
 83793969, 0, 9.971293, 94689.91, 30.92, 0.5381818, 83793, 0, 25.33701, 1
 83793969, 1, 9.815278, 94691.98, 30.93, 0.5381818, 83793, 0, 25.33701, 1
 83893929, 0, 10.0014, 94689.58, 30.93, 0.4728944, 83893, 0, 25.33701, 1
 83893929, 1, 10.10541, 94688.83, 30.93, 0.4728944, 83893, 0, 25.33701, 1
 83993889, 0, 10.03698, 94689.22, 30.93, 0.4178545, 83993, 0, 25.33701, 1
 83993889, 1, 10.00688, 94689.91, 30.93, 0.4178545, 83993, 0, 25.33701, 1
 84093849, 0, 10.05614, 94689.01, 30.93, 0.3706693, 84093, 0, 25.33701, 1
 84093849, 1, 9.998665, 94690, 30.93, 0.3706693, 84093, 0, 25.33701, 1
 84193809, 0, 10.06709, 94688.89, 30.93, 0.3195404, 84193, 0, 25.33701, 1
 84193809, 1, 10.13826, 94688.47, 30.93, 0.3195404, 84193, 0, 25.33701, 1
 84293769, 0, 10.06709, 94688.89, 30.93, 0.2489776, 84293, 0, 25.33701, 1
 84293769, 1, 10.19847, 94687.84, 30.93, 0.2489776, 84293, 0, 25.33701, 1
 84393729, 0, 10.06709, 94688.89, 30.93, 0.1590926, 84393, 0, 25.33701, 1
 84393729, 1, 9.987716, 94690.13, 30.93, 0.1590926, 84393, 0, 25.33701, 1
 84493689, 0, 10.06709, 94688.89, 30.93, 0.07526904, 84493, 0, 25.33701, 1
 84493689, 1, 10.06983, 94689.22, 30.93, 0.07526904, 84493, 0, 25.33701, 1
 84593649, 0, 10.05614, 94689.01, 30.93, 0.01967251, 84593, 0, 25.33701, 1
 84593649, 1, 10.29154, 94686.82, 30.93, 0.01967251, 84593, 0, 25.33701, 1
 84693609, 0, 10.04793, 94689.1, 30.94, -0.01625121, 84693, 0, 25.33701, 1
 84693609, 1, 9.90834, 94690.96, 30.94, -0.01625121, 84693, 0, 25.33701, 1
 84794402, 0, 10.0233, 94689.37, 30.94, -0.05471843, 84794, 0, 25.33701, 1
 84794402, 1, 10.06162, 94689.31, 30.94, -0.05471843, 84794, 0, 25.33701, 1
 84894362, 0, 10.01235, 94689.48, 30.94, -0.1016204, 84894, 0, 25.33701, 1
 84894362, 1, 10.24227, 94687.35, 30.94, -0.1016204, 84894, 0, 25.33701, 1
 84994322, 0, 10.0014, 94689.58, 30.94, -0.1398164, 84994, 0, 25.33701, 1
 84994322, 1, 9.883706, 94691.23, 30.94, -0.1398164, 84994, 0, 25.33701, 1
 85094282, 0, 9.993191, 94689.7, 30.94, -0.1466335, 85094, 0, 25.33701, 1
