Time,XKTV_C,XKTV_TVS,XKTV_TVD
 85661555, 1, 9.333375E-05, 9.333406E-05
 85928948, 0, 9.604288E-05, 9.604324E-05
 86163854, 1, 9.636901E-05, 9.636945E-05
 86441243, 0, 9.622618E-05, 9.622648E-05
 86676149, 1, 9.596159E-05, 9.596195E-05
 86951872, 0, 9.804602E-05, 9.804648E-05
 87181780, 1, 9.746648E-05, 9.746699E-05
 87464167, 0, 9.624285E-05, 9.624357E-05
 87684079, 1, 9.530648E-05, 9.530729E-05
 87976462, 0, 9.707318E-05, 9.707406E-05
 88186378, 1, 9.593814E-05, 9.593915E-05
 88488757, 0, 9.464536E-05, 9.464644E-05
 88688677, 1, 9.353738E-05, 9.353856E-05
 88989390, 0, 9.559898E-05, 9.560044E-05
 89194308, 1, 9.463205E-05, 9.463333E-05
 89501685, 0, 9.377057E-05, 9.377166E-05
 89696607, 1, 9.2854E-05, 9.285497E-05
 90013980, 0, 9.21042E-05, 9.21051E-05
 90208902, 1, 9.119562E-05, 9.119647E-05
 90523776, 0, 9.336337E-05, 9.336419E-05
 90711201, 1, 9.228794E-05, 9.228867E-05
 91034405, 0, 9.168739E-05, 9.168807E-05
 91216832, 1, 9.046463E-05, 9.046528E-05
 91546700, 0, 9.280981E-05, 9.281042E-05
 91719131, 1, 9.144391E-05, 9.14445E-05
 92058995, 0, 9.109654E-05, 9.109703E-05
 92221430, 1, 8.961362E-05, 8.961397E-05
 92571290, 0, 9.2191E-05, 9.21913E-05
 92726228, 1, 9.065219E-05, 9.065239E-05
 93081919, 0, 9.035075E-05, 9.035107E-05
 93229360, 1, 8.869348E-05, 8.869382E-05
 93594214, 0, 9.130406E-05, 9.130433E-05
 93741655, 1, 8.968617E-05, 8.968643E-05
 94106509, 0, 8.961994E-05, 8.962033E-05
 94243954, 1, 8.792204E-05, 8.792234E-05
 94618804, 0, 8.801407E-05, 8.801422E-05
 94746253, 1, 8.880403E-05, 8.880426E-05
 95129433, 0, 8.904066E-05, 8.90408E-05
 95251884, 1, 8.713741E-05, 8.713744E-05
 95641728, 0, 8.736468E-05, 8.736471E-05
 95754183, 1, 8.786793E-05, 8.786802E-05
 96154023, 0, 8.8252E-05, 8.825224E-05
 96256482, 1, 8.621385E-05, 8.621405E-05
 96663819, 0, 8.66601E-05, 8.666048E-05
 96768777, 1, 8.704209E-05, 8.704254E-05
 97176114, 0, 8.760698E-05, 8.760726E-05
 97276907, 1, 8.554418E-05, 8.554446E-05
 97686743, 0, 8.602486E-05, 8.602509E-05
 97789202, 1, 8.63801E-05, 8.638031E-05
 98199038, 0, 8.694376E-05, 8.6944E-05
 98291501, 1, 8.466847E-05, 8.466865E-05
 98711333, 0, 8.543663E-05, 8.543684E-05
 98793800, 1, 8.544647E-05, 8.544665E-05
 99223628, 0, 8.395034E-05, 8.395052E-05
 99299431, 1, 8.395911E-05, 8.395927E-05
 99734257, 0, 8.486513E-05, 8.486531E-05
 99801730, 1, 8.476603E-05, 8.476632E-05
 100246552, 0, 8.339216E-05, 8.339254E-05
 100314025, 1, 8.327363E-05, 8.327397E-05
 100758847, 0, 8.432915E-05, 8.432946E-05
 100816324, 1, 8.176183E-05, 8.17621E-05
 101271142, 0, 8.295007E-05, 8.295033E-05
 101318623, 1, 8.259095E-05, 8.259118E-05
 101784270, 0, 8.390025E-05, 8.390047E-05
 101824254, 1, 8.124653E-05, 8.124672E-05
 102296565, 0, 8.255678E-05, 8.255695E-05
 102326553, 1, 8.205581E-05, 8.205594E-05
 102806361, 0, 8.343445E-05, 8.343465E-05
 102828852, 1, 8.076472E-05, 8.076488E-05
 103318656, 0, 8.212234E-05, 8.212237E-05
 103341147, 1, 8.16322E-05, 8.163221E-05
 103829285, 0, 8.087002E-05, 8.087E-05
 103846778, 1, 8.032156E-05, 8.032153E-05
 104341580, 0, 8.182453E-05, 8.182452E-05
 104349077, 1, 8.116082E-05, 8.116079E-05
 104851376, 1, 7.979665E-05, 7.979669E-05
 104853875, 0, 8.056267E-05, 8.056271E-05
 105353675, 1, 8.061712E-05, 8.061717E-05
 105366170, 0, 8.15013E-05, 8.150137E-05
 105859306, 1, 7.939656E-05, 7.939662E-05
 105876799, 0, 8.029088E-05, 8.029096E-05
 106361605, 1, 8.032612E-05, 8.032617E-05
 106389094, 0, 8.125023E-05, 8.125029E-05
 106873900, 1, 7.91036E-05, 7.910358E-05
 106901389, 0, 8.010755E-05, 8.010754E-05
 107376199, 1, 7.99175E-05, 7.991748E-05
 107413684, 0, 7.895508E-05, 7.895505E-05
 107881830, 1, 7.868958E-05, 7.868959E-05
 107924313, 0, 7.988929E-05, 7.988931E-05
 108384129, 1, 7.955456E-05, 7.955457E-05
 108436608, 0, 7.879719E-05, 7.87972E-05
 108886428, 1, 7.836887E-05, 7.836889E-05
 108946404, 0, 7.972079E-05, 7.972083E-05
 109391226, 1, 7.934647E-05, 7.934653E-05
 109458699, 0, 7.867935E-05, 7.867938E-05
 109894358, 1, 7.805404E-05, 7.805408E-05
 109969328, 0, 7.961229E-05, 7.961233E-05
 110406653, 1, 7.901456E-05, 7.901478E-05
 110481623, 0, 7.854634E-05, 7.854655E-05
 110908952, 1, 7.812289E-05, 7.812318E-05
 110993918, 0, 7.970317E-05, 7.970347E-05
 111411251, 1, 7.75468E-05, 7.754703E-05
 111506213, 0, 7.919859E-05, 7.91988E-05
 111916882, 1, 7.89156E-05, 7.89158E-05
 112016842, 0, 7.891237E-05, 7.891254E-05
 112419181, 1, 7.857275E-05, 7.857282E-05
 112529137, 0, 8.044143E-05, 8.044149E-05
 112921480, 1, 8.006889E-05, 8.006894E-05
 113041432, 0, 8.028869E-05, 8.028872E-05
 113433775, 1, 7.989553E-05, 7.989552E-05
 113553727, 0, 8.181583E-05, 8.18158E-05
 113941905, 1, 8.142912E-05, 8.142904E-05
 114054360, 0, 8.143545E-05, 8.143539E-05
 114454200, 1, 9.33823E-05, 9.341791E-05
 114566655, 0, 0.0001338142, 0.0001340067
 114956499, 1, 0.0002180987, 0.0002187661
 115076451, 0, 0.000226625, 0.000227375
 115458798, 1, 0.0002183687, 0.0002191364
 115588746, 0, 0.0002207373, 0.0002214934
 115964429, 1, 0.0001667908, 0.0001675062
 116099375, 0, 0.0001508251, 0.0001515562
 116466728, 1, 0.0001262838, 0.0001270846
 116611670, 0, 0.0001210598, 0.0001219031
 116979023, 1, 0.0001202851, 0.0001212822
 117123965, 0, 0.0001184209, 0.0001194846
 117481322, 1, 0.0001158058, 0.0001170222
 117636260, 0, 0.0001166164, 0.0001179366
 117983621, 1, 0.0001225914, 0.0001241637
 118146889, 0, 0.000124525, 0.0001262361
 118489252, 1, 0.0001263173, 0.000128272
 118659184, 0, 0.0001288449, 0.0001309704
 118991551, 1, 0.0001363398, 0.0001388544
 119171479, 0, 0.0001027562, 0.0001041168
 119493850, 1, 8.529882E-05, 8.57476E-05
 119683774, 0, 8.585847E-05, 8.614088E-05
 120006145, 1, 9.03205E-05, 9.046857E-05
 120194403, 0, 9.42476E-05, 9.440289E-05
 120509277, 1, 9.552406E-05, 9.577708E-05
 120706698, 0, 9.754008E-05, 9.790693E-05
 121014075, 1, 9.733519E-05, 9.800607E-05
 121218993, 0, 0.0001038818, 0.0001050586
 121516374, 1, 0.0001269425, 0.0001300528
 121728789, 0, 0.0001503421, 0.0001565499
 122018673, 1, 0.000120258, 0.0001251533
 122239418, 0, 9.191452E-05, 9.431654E-05
 122524304, 1, 7.915088E-05, 8.066715E-05
 122751713, 0, 7.210918E-05, 7.333527E-05
 123026603, 1, 6.3567E-05, 6.457605E-05
 123264008, 0, 6.085344E-05, 6.181625E-05
 123538898, 1, 5.795107E-05, 5.890149E-05
 123776303, 0, 5.555245E-05, 5.654098E-05
 124041197, 1, 4.866608E-05, 4.962832E-05
 124286932, 0, 4.701941E-05, 4.806258E-05
 124546828, 1, 4.501134E-05, 4.610942E-05
 124799227, 0, 4.41419E-05, 4.531557E-05
 125049127, 1, 4.047235E-05, 4.160995E-05
 125311522, 0, 4.102321E-05, 4.229114E-05
 125551426, 1, 3.899036E-05, 4.013984E-05
 125823817, 0, 3.465592E-05, 3.534322E-05
 126053725, 1, 3.417666E-05, 3.481031E-05
 126336112, 0, 3.524767E-05, 3.588841E-05
 126559356, 1, 3.523737E-05, 3.587487E-05
 126849240, 0, 3.52925E-05, 3.594031E-05
 127069152, 1, 3.536205E-05, 3.602042E-05
 127361535, 0, 3.675881E-05, 3.746908E-05
 127573950, 1, 3.674885E-05, 3.748482E-05
 127871331, 0, 3.70497E-05, 3.784445E-05
 128076249, 1, 3.712022E-05, 3.796628E-05
 128383626, 0, 3.914826E-05, 4.014482E-05
 128581880, 1, 3.935735E-05, 4.044039E-05
 128894255, 0, 4.054176E-05, 4.181883E-05
 129084179, 1, 4.099069E-05, 4.240567E-05
 129406550, 0, 4.403472E-05, 4.58131E-05
 129586478, 1, 4.466554E-05, 4.662216E-05
 129918845, 0, 4.641822E-05, 4.853655E-05
 130098773, 1, 4.705877E-05, 4.930189E-05
 130431140, 0, 4.906916E-05, 5.159443E-05
 130606903, 1, 5.091148E-05, 5.36791E-05
 130941769, 0, 5.261751E-05, 5.570081E-05
 131119198, 1, 5.289659E-05, 5.61406E-05
 131454064, 0, 4.767079E-05, 5.004266E-05
 131621497, 1, 4.42502E-05, 4.60417E-05
 131966359, 0, 4.382325E-05, 4.523219E-05
 132123796, 1, 4.279427E-05, 4.405907E-05
 132478654, 0, 4.30355E-05, 4.419089E-05
 132626928, 1, 4.257964E-05, 4.371292E-05
 132989283, 0, 4.486252E-05, 4.607084E-05
 133131726, 1, 4.396734E-05, 4.514441E-05
 133501578, 0, 4.345092E-05, 4.453236E-05
 133641522, 1, 4.195575E-05, 4.293852E-05
 134011374, 0, 4.042708E-05, 4.116416E-05
 134146320, 1, 4.082683E-05, 4.156585E-05
 134523669, 0, 4.102195E-05, 4.184993E-05
 134648619, 1, 4.013711E-05, 4.098947E-05
 135034298, 0, 4.157407E-05, 4.267823E-05
 135154250, 1, 4.247982E-05, 4.370425E-05
 135546593, 0, 4.485558E-05, 4.65436E-05
 135656549, 1, 4.439993E-05, 4.618906E-05
 136058888, 0, 4.674173E-05, 4.899647E-05
 136158848, 1, 4.745418E-05, 4.982571E-05
 136571183, 0, 4.916509E-05, 5.187245E-05
 136671143, 1, 4.83266E-05, 5.101013E-05
 137081812, 0, 5.030675E-05, 5.333934E-05
 137174275, 1, 5.100306E-05, 5.415971E-05
 137594107, 0, 5.253929E-05, 5.598063E-05
 137679073, 1, 4.885856E-05, 5.172123E-05
 138106402, 0, 4.250545E-05, 4.405392E-05
 138181372, 1, 4.224022E-05, 4.371701E-05
 138618697, 0, 4.033109E-05, 4.152863E-05
 138683671, 1, 4.038584E-05, 4.158353E-05
 139119330, 0, 4.134473E-05, 4.256858E-05
 139189302, 1, 4.152395E-05, 4.275564E-05
 139631625, 0, 4.019121E-05, 4.125924E-05
 139691601, 1, 4.018194E-05, 4.12169E-05
 140141421, 0, 4.053218E-05, 4.159377E-05
 140203896, 1, 4.086087E-05, 4.199296E-05
 140653716, 0, 4.240502E-05, 4.399242E-05
 140706195, 1, 4.275194E-05, 4.441421E-05
 141164345, 0, 4.662536E-05, 4.894214E-05
 141211826, 1, 4.540235E-05, 4.76842E-05
 141676640, 0, 4.89318E-05, 5.184358E-05
 141714125, 1, 4.89311E-05, 5.187126E-05
 142188935, 0, 5.203231E-05, 5.555639E-05
 142216424, 1, 5.032256E-05, 5.37153E-05
 142701230, 0, 5.311513E-05, 5.703668E-05
 142718723, 1, 5.298123E-05, 5.690473E-05
 143211859, 0, 5.394189E-05, 5.821524E-05
 143224354, 1, 5.363958E-05, 5.788548E-05
 143724154, 0, 5.65623E-05, 6.13796E-05
 143734150, 1, 5.628205E-05, 6.107616E-05
 144236449, 0, 5.649819E-05, 6.14954E-05
 144238948, 1, 5.605068E-05, 6.099625E-05
 144741247, 1, 5.692001E-05, 6.193263E-05
 144748744, 0, 5.739122E-05, 6.245966E-05
 145246878, 1, 5.523222E-05, 5.984669E-05
 145259373, 0, 5.575789E-05, 6.042873E-05
 145749177, 1, 5.143886E-05, 5.518156E-05
 145771668, 0, 5.204549E-05, 5.585511E-05
 146251476, 1, 5.239186E-05, 5.706769E-05
 146281464, 0, 5.335823E-05, 5.819746E-05
 146763771, 1, 5.678168E-05, 6.220322E-05
 146793759, 0, 5.758308E-05, 6.304561E-05
 147271901, 1, 5.404603E-05, 5.885952E-05
 147304388, 0, 5.463092E-05, 5.95106E-05
 147784196, 1, 4.898071E-05, 5.264624E-05
 147816683, 0, 4.674113E-05, 5.017185E-05
 148286495, 1, 4.378224E-05, 4.652058E-05
 148328978, 0, 4.484554E-05, 4.773612E-05
 148788794, 1, 4.628005E-05, 4.945677E-05
 148841273, 0, 4.580023E-05, 4.895152E-05
 149294425, 1, 4.844961E-05, 5.198315E-05
 149351902, 0, 4.959833E-05, 5.326225E-05
 149796724, 1, 5.227639E-05, 5.635553E-05
 149864197, 0, 5.219633E-05, 5.627067E-05
 150306520, 1, 5.453946E-05, 5.874384E-05
 150376492, 0, 5.571949E-05, 6.002635E-05
 150811318, 1, 5.406016E-05, 5.816662E-05
 150888787, 0, 5.519658E-05, 5.945683E-05
 151313617, 1, 5.444412E-05, 5.88632E-05
 151389420, 0, 5.552964E-05, 6.012616E-05
 151819248, 1, 5.255781E-05, 5.711054E-05
 151901715, 0, 5.361369E-05, 5.834429E-05
 152321547, 1, 4.870867E-05, 5.23279E-05
 152414010, 0, 4.780744E-05, 5.125958E-05
 152823846, 1, 4.619301E-05, 4.918013E-05
 152923806, 0, 4.72939E-05, 5.032069E-05
 153336141, 1, 4.699518E-05, 4.981344E-05
 153434435, 0, 4.67331E-05, 4.94982E-05
 153846770, 1, 4.575449E-05, 4.840559E-05
 153946730, 0, 4.675203E-05, 4.947127E-05
 154356566, 1, 4.434197E-05, 4.669492E-05
 154459025, 0, 4.339569E-05, 4.560432E-05
 154858865, 1, 4.063945E-05, 4.220857E-05
 154971320, 0, 4.152572E-05, 4.296728E-05
 155361164, 1, 4.449483E-05, 4.684004E-05
 155483615, 0, 4.524669E-05, 4.780789E-05
 155866795, 1, 4.730013E-05, 5.055557E-05
 155994244, 0, 4.964631E-05, 5.330449E-05
 156369094, 1, 5.171662E-05, 5.620196E-05
 156506539, 0, 5.268352E-05, 5.748626E-05
 156878890, 1, 5.402969E-05, 5.945986E-05
 157018834, 0, 5.460436E-05, 6.022214E-05
 157383688, 1, 5.588556E-05, 6.173771E-05
 157531129, 0, 5.591117E-05, 6.172052E-05
 157889319, 1, 5.498659E-05, 6.058541E-05
 158041758, 0, 5.511364E-05, 6.069328E-05
 158391618, 1, 5.66835E-05, 6.256124E-05
 158554053, 0, 5.676644E-05, 6.260776E-05
 158893917, 1, 5.564093E-05, 6.119163E-05
 159063849, 0, 5.551112E-05, 6.090991E-05
 159396216, 1, 5.593253E-05, 6.118559E-05
 159576144, 0, 5.593886E-05, 6.104996E-05
 159901847, 1, 5.44467E-05, 5.911839E-05
 160086773, 0, 5.471355E-05, 5.928474E-05
 160409144, 1, 5.377544E-05, 5.803219E-05
 160599068, 0, 5.499235E-05, 5.920505E-05
 160916441, 1, 5.06849E-05, 5.388699E-05
 161111363, 0, 5.039646E-05, 5.343591E-05
 161418740, 1, 4.840742E-05, 5.120194E-05
 161623658, 0, 4.858319E-05, 5.139903E-05
 161924371, 1, 4.838635E-05, 5.123546E-05
 162134287, 0, 4.85799E-05, 5.145812E-05
 162426670, 1, 4.633978E-05, 4.903724E-05
 162646582, 0, 4.611938E-05, 4.871422E-05
 162928969, 1, 4.516232E-05, 4.747753E-05
 163158877, 0, 4.463565E-05, 4.666373E-05
 163441264, 1, 4.177734E-05, 4.33244E-05
 163671172, 0, 4.148374E-05, 4.271974E-05
 163949394, 1, 4.37192E-05, 4.538213E-05
 164184300, 0, 4.623108E-05, 4.832363E-05
 164461689, 1, 4.704762E-05, 4.956868E-05
 164696595, 0, 4.960178E-05, 5.260346E-05
 164963988, 1, 5.1319E-05, 5.475886E-05
 165206391, 0, 5.351567E-05, 5.737781E-05
 165466287, 1, 5.30641E-05, 5.710562E-05
 165718686, 0, 5.499653E-05, 5.943337E-05
 165976916, 1, 5.560662E-05, 6.026875E-05
 166229315, 0, 5.448026E-05, 5.903473E-05
 166486712, 1, 5.407674E-05, 5.861666E-05
 166741610, 0, 5.46858E-05, 5.931336E-05
 166991510, 1, 5.440609E-05, 5.902003E-05
 167253905, 0, 5.322319E-05, 5.768683E-05
 167501306, 1, 5.319553E-05, 5.763274E-05
 167766200, 0, 5.418375E-05, 5.869677E-05
 168003605, 1, 5.394912E-05, 5.842018E-05
 168276829, 0, 5.287011E-05, 5.718319E-05
 168509236, 1, 5.262416E-05, 5.693247E-05
 168789124, 0, 5.354453E-05, 5.799669E-05
 169011535, 1, 5.17784E-05, 5.605792E-05
 169301419, 0, 5.295166E-05, 5.74293E-05
 169513834, 1, 5.2646E-05, 5.713028E-05
 169813714, 0, 4.909976E-05, 5.267116E-05
 170023630, 1, 4.767944E-05, 5.091399E-05
 170324343, 0, 4.766401E-05, 5.060163E-05
 170534259, 1, 4.661084E-05, 4.927064E-05
 170836638, 0, 4.539206E-05, 4.770898E-05
 171046554, 1, 4.437433E-05, 4.645948E-05
 171346434, 0, 4.47786E-05, 4.66221E-05
 171548853, 1, 4.37188E-05, 4.533761E-05
 171858729, 0, 4.295485E-05, 4.436864E-05
 172051152, 1, 4.395344E-05, 4.571117E-05
 172369358, 0, 4.713906E-05, 4.937038E-05
 172556783, 1, 4.781314E-05, 5.032267E-05
 172881653, 0, 5.035105E-05, 5.353743E-05
 173059082, 1, 5.129689E-05, 5.48704E-05
 173393948, 0, 5.596122E-05, 6.05794E-05
 173563880, 1, 5.655124E-05, 6.148967E-05
 173906243, 0, 5.795747E-05, 6.335223E-05
 174073676, 1, 5.71651E-05, 6.248723E-05
 174416872, 0, 5.671006E-05, 6.193273E-05
 174579307, 1, 5.749687E-05, 6.28311E-05
 174929167, 0, 5.716948E-05, 6.241781E-05
 175081606, 1, 5.60342E-05, 6.112852E-05
 175441462, 0, 5.597184E-05, 6.099941E-05
 175583905, 1, 5.668706E-05, 6.182211E-05
 175953757, 0, 5.661084E-05, 6.166598E-05
 176086204, 1, 5.539498E-05, 6.024632E-05
 176454390, 0, 5.515858E-05, 5.986369E-05
 176591835, 1, 5.570966E-05, 6.043906E-05
 176966685, 0, 5.593077E-05, 6.060963E-05
 177094134, 1, 5.498168E-05, 5.951777E-05
 177478980, 0, 5.535291E-05, 5.986315E-05
 177606429, 1, 5.602177E-05, 6.060279E-05
 177988776, 0, 5.663158E-05, 6.120536E-05
 178108728, 1, 5.569592E-05, 6.015454E-05
 178499405, 0, 5.654659E-05, 6.106341E-05
 178614359, 1, 5.53937E-05, 5.975344E-05
 179011700, 0, 5.641087E-05, 6.086554E-05
 179116658, 1, 5.693654E-05, 6.146105E-05
 179523995, 0, 5.812275E-05, 6.273983E-05
 179618957, 1, 5.688284E-05, 6.133907E-05
 180036290, 0, 5.830492E-05, 6.279615E-05
 180126254, 1, 5.872282E-05, 6.324214E-05
 180546919, 0, 5.718825E-05, 6.079847E-05
 180639382, 1, 5.506452E-05, 5.825284E-05
 181059214, 0, 5.529733E-05, 5.794299E-05
 181151677, 1, 5.587304E-05, 5.855351E-05
 181571509, 0, 5.940543E-05, 6.311246E-05
 181653976, 1, 5.756423E-05, 6.138915E-05
 182083804, 0, 5.573547E-05, 6.070082E-05
 182156275, 1, 5.558119E-05, 6.062312E-05
 182594433, 0, 5.274744E-05, 5.749454E-05
 182664405, 1, 4.889002E-05, 5.309775E-05
 183106728, 0, 4.321701E-05, 4.593245E-05
 183176700, 1, 4.403872E-05, 4.690446E-05
 183619023, 0, 4.481368E-05, 4.807924E-05
 183678999, 1, 4.515161E-05, 4.845496E-05
 184128819, 0, 4.809401E-05, 5.204862E-05
 184191294, 1, 4.847226E-05, 5.252816E-05
 184641114, 0, 5.059794E-05, 5.560269E-05
 184701923, 1, 5.097926E-05, 5.612628E-05
 185151743, 0, 5.343368E-05, 5.940757E-05
 185211719, 1, 5.187472E-05, 5.76668E-05
 185664038, 0, 5.25104E-05, 5.83499E-05
 185714018, 1, 5.250832E-05, 5.833979E-05
 186176333, 0, 5.302003E-05, 5.873751E-05
 186216317, 1, 5.096896E-05, 5.638352E-05
 186688628, 0, 5.170787E-05, 5.703105E-05
 186721115, 1, 5.163947E-05, 5.695748E-05
 187199257, 0, 5.261345E-05, 5.78435E-05
 187224247, 1, 5.04675E-05, 5.5386E-05
 187711552, 0, 5.168443E-05, 5.653639E-05
 187736542, 1, 5.144511E-05, 5.626886E-05
 188223847, 0, 5.100771E-05, 5.548283E-05
 188238841, 1, 5.064659E-05, 5.508247E-05
 188736142, 0, 5.25984E-05, 5.705493E-05
 188741140, 1, 5.212668E-05, 5.653503E-05
 189246771, 1, 5.215928E-05, 5.634693E-05
 189249270, 0, 5.267939E-05, 5.691602E-05
 189749070, 1, 5.428435E-05, 5.864276E-05
 189761565, 0, 5.495581E-05, 5.938544E-05
 190251369, 1, 5.147628E-05, 5.509069E-05
 190271361, 0, 5.207069E-05, 5.572765E-05
 190763664, 1, 5.102145E-05, 5.445741E-05
 190783656, 0, 5.172695E-05, 5.521831E-05
 191266796, 1, 4.900998E-05, 5.218875E-05
 191294285, 0, 4.973881E-05, 5.297098E-05
 191771594, 1, 4.838695E-05, 5.127245E-05
 191806580, 0, 4.905249E-05, 5.195032E-05
 192273893, 1, 4.471603E-05, 4.681585E-05
 192318875, 0, 4.532401E-05, 4.739189E-05
 192776192, 1, 4.636907E-05, 4.851334E-05
 192831170, 0, 4.651334E-05, 4.882952E-05
 193281823, 1, 5.14285E-05, 5.470831E-05
 193341799, 0, 5.299495E-05, 5.646089E-05
 193784122, 1, 5.692782E-05, 6.112477E-05
 193854094, 0, 5.676866E-05, 6.096631E-05
 194296417, 1, 5.957468E-05, 6.425612E-05
 194366389, 0, 6.097205E-05, 6.580151E-05
 194798716, 1, 6.078018E-05, 6.552301E-05
 194878684, 0, 6.003922E-05, 6.467049E-05
 195304347, 1, 5.940107E-05, 6.392301E-05
 195389313, 0, 6.08191E-05, 6.548769E-05
 195806646, 1, 6.020817E-05, 6.474998E-05
 195901608, 0, 5.964744E-05, 6.409756E-05
 196308945, 1, 5.886085E-05, 6.314656E-05
 196411404, 0, 5.830054E-05, 6.248459E-05
 196811244, 1, 5.738395E-05, 6.138966E-05
 196923699, 0, 5.889785E-05, 6.304184E-05
 197316875, 1, 5.812484E-05, 6.207242E-05
 197434328, 0, 5.790664E-05, 6.178534E-05
 197826671, 1, 5.756785E-05, 6.138061E-05
 197946623, 0, 5.935692E-05, 6.334837E-05
 198331469, 1, 5.893156E-05, 6.289749E-05
 198458918, 0, 5.900563E-05, 6.296858E-05
 198833768, 1, 5.861041E-05, 6.257623E-05
 198971213, 0, 6.067932E-05, 6.48845E-05
 199339399, 1, 6.063604E-05, 6.493963E-05
 199481842, 0, 6.07852E-05, 6.510682E-05
 199841698, 1, 6.117764E-05, 6.570564E-05
 199994137, 0, 6.355644E-05, 6.842775E-05
 200343997, 1, 5.937496E-05, 6.353739E-05
 200506432, 0, 5.791693E-05, 6.173387E-05
 200856292, 1, 5.490655E-05, 5.81571E-05
 201018727, 0, 5.43132E-05, 5.735529E-05
 201366921, 1, 5.336605E-05, 5.602129E-05
 201519360, 0, 5.259797E-05, 5.507197E-05
 201876717, 1, 4.975467E-05, 5.184052E-05
 202031655, 0, 4.884992E-05, 5.080708E-05
 202379016, 1, 4.739312E-05, 4.906919E-05
 202541451, 0, 4.633557E-05, 4.785718E-05
 202881315, 1, 4.689504E-05, 4.861466E-05
 203053746, 0, 5.150401E-05, 5.393697E-05
 203383614, 1, 5.743176E-05, 6.083063E-05
 203564375, 0, 6.02745E-05, 6.41677E-05
 203889245, 1, 6.351829E-05, 6.818838E-05
 204076670, 0, 6.637783E-05, 7.155326E-05
 204399041, 1, 7.029592E-05, 7.623613E-05
 204588965, 0, 7.165318E-05, 7.778013E-05
 204903839, 1, 7.029119E-05, 7.622777E-05
 205101260, 0, 7.088477E-05, 7.682733E-05
 205406138, 1, 7.122606E-05, 7.717675E-05
 205611889, 0, 6.952829E-05, 7.515008E-05
 205911769, 1, 6.983793E-05, 7.544942E-05
 206124184, 0, 7.049436E-05, 7.609038E-05
 206414068, 1, 6.796049E-05, 7.313683E-05
 206636479, 0, 6.835262E-05, 7.345865E-05
 206916367, 1, 6.794804E-05, 7.293102E-05
 207148774, 0, 6.864645E-05, 7.361351E-05
