Time,XKF1_C,XKF1_Roll,XKF1_Pitch,XKF1_Yaw,XKF1_VN,XKF1_VE,XKF1_VD,XKF1_dPD,XKF1_PN,XKF1_PE,XKF1_PD,XKF1_GX,XKF1_GY,XKF1_GZ,XKF1_OH
 70694211, 0, 0.07, 0.05, 0.64, -0.01455406, 0.01431172, 5.099763E-05, -1.0731E-05, -0.0124003, 0.01218658, 0.02740521, 0.03, 0.04, 0.02, 558.1
 70694211, 1, 0.07, 0.05, 0.64, -0.01400687, 0.01419042, -1.824914E-05, -0.0001716219, -0.01208777, 0.0120481, 0.02746026, 0.03, 0.04, 0.01, 558.1
 70794171, 0, 0.07, 0.05, 0.64, -0.01397434, 0.01376533, 6.162904E-05, 2.804656E-06, -0.01244691, 0.01223244, 0.02740547, 0.03, 0.04, 0.02, 558.1
 70794171, 1, 0.07, 0.05, 0.64, -0.01347268, 0.01364899, -5.190831E-05, -0.0001645966, -0.01219434, 0.01215609, 0.02744259, 0.03, 0.04, 0.01, 558.1
 70894131, 0, 0.07, 0.05, 0.64, -0.01243172, 0.0122927, 0.0001074249, 4.963133E-05, -0.01181226, 0.01161696, 0.02740681, 0.03, 0.04, 0.02, 558.1
 70894131, 1, 0.07, 0.05, 0.64, -0.01208034, 0.01218788, -5.906799E-05, -0.0001176738, -0.01162901, 0.01159176, 0.0274301, 0.03, 0.04, 0.02, 558.1
 70994091, 0, 0.07, 0.05, 0.64, -0.01148139, 0.01143068, 0.0001303487, 8.260914E-05, -0.01162448, 0.01144391, 0.02741581, 0.03, 0.04, 0.02, 558.1
 70994091, 1, 0.07, 0.05, 0.65, -0.01100809, 0.01112164, -2.858896E-05, -5.646768E-05, -0.01146037, 0.01142225, 0.02742326, 0.03, 0.04, 0.02, 558.1
 71094051, 0, 0.07, 0.05, 0.65, -0.009727896, 0.009660323, 0.000110534, 3.929699E-05, -0.01082098, 0.01066514, 0.02741995, 0.03, 0.04, 0.02, 558.1
 71094051, 1, 0.07, 0.05, 0.65, -0.009289161, 0.009348609, -2.15742E-05, -1.884252E-05, -0.01066648, 0.01063202, 0.0274204, 0.03, 0.04, 0.02, 558.1
 71194011, 0, 0.07, 0.06, 0.65, -0.008554511, 0.008485914, 0.0001437456, 7.344193E-05, -0.01040381, 0.01026392, 0.02742696, 0.03, 0.04, 0.02, 558.1
 71194011, 1, 0.07, 0.05, 0.65, -0.008091549, 0.008163914, -3.465212E-05, -2.458155E-05, -0.0102366, 0.01019851, 0.02741803, 0.03, 0.04, 0.02, 558.1
 71293971, 0, 0.07, 0.06, 0.65, -0.006755726, 0.006715922, 0.0001239918, 3.714479E-05, -0.009469285, 0.009347382, 0.02742945, 0.03, 0.04, 0.02, 558.1
 71293971, 1, 0.07, 0.06, 0.65, -0.006476539, 0.00634685, -0.0001145059, -0.0001052394, -0.009325003, 0.009282453, 0.02740857, 0.03, 0.04, 0.02, 558.1
 71393931, 0, 0.07, 0.06, 0.65, -0.00553196, 0.005535811, 5.641665E-05, -2.230939E-05, -0.008895556, 0.008784259, 0.02743216, 0.03, 0.04, 0.02, 558.1
 71393931, 1, 0.07, 0.06, 0.65, -0.005302039, 0.005180422, -0.0001531432, -0.0001487662, -0.008763141, 0.008696368, 0.0273959, 0.03, 0.04, 0.02, 558.1
 71493891, 0, 0.07, 0.06, 0.65, -0.004009977, 0.003944921, 3.837877E-05, -5.504872E-05, -0.007919889, 0.007824506, 0.02742733, 0.03, 0.04, 0.02, 558.1
 71493891, 1, 0.07, 0.06, 0.65, -0.003797791, 0.003586809, -0.0002458931, -0.0002015342, -0.007812486, 0.007733337, 0.02737901, 0.03, 0.04, 0.02, 558.1
 71593851, 0, 0.07, 0.06, 0.65, -0.00296728, 0.002908327, 3.290778E-05, -4.770454E-05, -0.00727213, 0.007180389, 0.02742341, 0.03, 0.04, 0.02, 558.1
 71593851, 1, 0.07, 0.06, 0.65, -0.002856212, 0.002611437, -0.00026874, -0.0002180418, -0.007167478, 0.00706778, 0.02735976, 0.03, 0.04, 0.02, 558.1
 71693811, 0, 0.07, 0.06, 0.65, -0.001712914, 0.001689459, -4.162063E-06, -7.226093E-05, -0.006344051, 0.006263993, 0.02741846, 0.03, 0.04, 0.02, 558.1
 71693811, 1, 0.07, 0.06, 0.65, -0.001770359, 0.001514212, -0.0001709032, -5.704898E-05, -0.006263979, 0.006156383, 0.02734947, 0.03, 0.04, 0.02, 558.1
 71793771, 0, 0.08, 0.06, 0.65, -0.0008949976, 0.0008471366, -2.875374E-05, -7.917167E-05, -0.005711297, 0.005639177, 0.02741181, 0.03, 0.04, 0.02, 558.1
 71793771, 1, 0.08, 0.06, 0.65, -0.0009305837, 0.0006479924, -0.000216875, -0.0001041021, -0.005651206, 0.005528407, 0.02734242, 0.03, 0.04, 0.02, 558.1
 71893731, 0, 0.08, 0.07, 0.65, 7.000998E-07, -8.270173E-05, -6.149486E-05, -9.147282E-05, -0.004889093, 0.004820458, 0.02740411, 0.03, 0.04, 0.02, 558.1
 71893731, 1, 0.08, 0.06, 0.65, 7.568099E-05, -0.0001850195, -0.0001724112, -3.076677E-05, -0.004760731, 0.004642547, 0.02733841, 0.03, 0.04, 0.02, 558.1
 71993691, 0, 0.08, 0.07, 0.65, 0.0006230338, -0.0006276644, -9.544152E-05, -0.0001118553, -0.004327303, 0.004260922, 0.02739291, 0.03, 0.04, 0.02, 558.1
 71993691, 1, 0.08, 0.06, 0.65, 0.0007158669, -0.0008419387, -0.0001058102, 1.327581E-05, -0.004244001, 0.004134896, 0.02733655, 0.03, 0.04, 0.02, 558.1
 72093651, 0, 0.08, 0.07, 0.65, 0.001221454, -0.001187749, -9.264665E-05, -8.119595E-05, -0.003634957, 0.003582075, 0.02738392, 0.03, 0.04, 0.02, 558.1
 72093651, 1, 0.08, 0.06, 0.65, 0.001346546, -0.001434437, -0.0001233288, 4.528939E-07, -0.003574589, 0.003477474, 0.02733955, 0.03, 0.04, 0.02, 558.1
 72193611, 0, 0.08, 0.07, 0.65, 0.001579728, -0.001583588, -7.447856E-05, -5.509653E-05, -0.003170217, 0.003129151, 0.0273769, 0.03, 0.04, 0.02, 558.1
 72193611, 1, 0.08, 0.07, 0.65, 0.001651322, -0.001709757, -0.0001456917, -3.85473E-05, -0.003121251, 0.003028136, 0.02733459, 0.03, 0.04, 0.02, 558.1
 72294404, 0, 0.08, 0.07, 0.65, 0.001970546, -0.001916212, -4.856086E-05, -3.935261E-06, -0.002615725, 0.002586781, 0.02737508, 0.03, 0.04, 0.02, 558.1
 72294404, 1, 0.08, 0.07, 0.65, 0.001919905, -0.001913563, -0.0002377054, -0.0001172323, -0.002556673, 0.00248592, 0.02733028, 0.03, 0.04, 0.02, 558.1
 72394364, 0, 0.08, 0.07, 0.65, 0.002127989, -0.002188241, -2.76002E-06, 4.280652E-05, -0.002254886, 0.002228284, 0.02737644, 0.03, 0.04, 0.02, 558.1
 72394364, 1, 0.08, 0.07, 0.65, 0.002089489, -0.00204705, -0.0001693966, -7.507089E-05, -0.002234347, 0.002175965, 0.02731727, 0.03, 0.04, 0.02, 558.1
 72494324, 0, 0.09, 0.07, 0.65, 0.002247648, -0.002360923, -1.083374E-05, 3.775932E-05, -0.001832898, 0.001799106, 0.02738096, 0.03, 0.04, 0.02, 558.1
 72494324, 1, 0.09, 0.07, 0.65, 0.002246765, -0.002259027, -0.0001743435, -4.648109E-05, -0.00182905, 0.001785173, 0.02731329, 0.03, 0.04, 0.02, 558.1
 72594284, 0, 0.09, 0.08, 0.65, 0.00228611, -0.002449711, 6.274888E-06, 4.584001E-05, -0.00157484, 0.001527663, 0.02738426, 0.03, 0.04, 0.02, 558.1
 72594284, 1, 0.09, 0.07, 0.65, 0.002353383, -0.002311792, -9.90839E-05, 2.135761E-05, -0.00156934, 0.001537858, 0.02730731, 0.03, 0.04, 0.02, 558.1
 72694244, 0, 0.09, 0.08, 0.65, 0.002373355, -0.002462075, 7.918908E-06, 3.637846E-05, -0.001256124, 0.001206025, 0.02738755, 0.03, 0.04, 0.02, 558.1
 72694244, 1, 0.09, 0.07, 0.65, 0.002461026, -0.002215407, -8.932175E-07, 0.0001457782, -0.001244565, 0.001236256, 0.02731992, 0.03, 0.04, 0.02, 558.1
 72794204, 0, 0.09, 0.08, 0.66, 0.002338182, -0.002472925, 5.000459E-06, 2.413925E-05, -0.001071101, 0.001015178, 0.02739049, 0.03, 0.04, 0.02, 558.1
 72794204, 1, 0.09, 0.08, 0.66, 0.002472247, -0.002045189, 4.76614E-05, 0.0001794539, -0.001041817, 0.001074418, 0.02733533, 0.03, 0.04, 0.02, 558.1
 72894164, 0, 0.09, 0.08, 0.66, 0.002251253, -0.002430509, -1.016961E-05, -2.613274E-06, -0.0008364203, 0.0007751168, 0.02739046, 0.03, 0.04, 0.02, 558.1
 72894164, 1, 0.09, 0.08, 0.66, 0.002397827, -0.001936645, -5.900867E-06, 7.439109E-05, -0.0007929672, 0.0008639923, 0.02734243, 0.03, 0.04, 0.02, 558.1
 72994124, 0, 0.09, 0.08, 0.66, 0.002102107, -0.002264195, 9.72123E-06, 1.199781E-05, -0.0007238596, 0.0006528234, 0.02739075, 0.03, 0.04, 0.02, 558.1
 72994124, 1, 0.09, 0.08, 0.66, 0.002236244, -0.001680536, -3.764052E-05, 4.74503E-06, -0.0006673686, 0.0007791734, 0.02734325, 0.03, 0.04, 0.02, 558.1
 73094084, 0, 0.1, 0.08, 0.66, 0.001881902, -0.002131417, -1.140783E-05, -2.89026E-06, -0.0005656629, 0.0004914554, 0.02739043, 0.03, 0.04, 0.02, 558.1
 73094084, 1, 0.1, 0.08, 0.66, 0.002177301, -0.00159492, -6.911644E-05, -5.884448E-05, -0.0005143688, 0.0006504172, 0.02734282, 0.03, 0.04, 0.02, 558.1
 73194044, 0, 0.1, 0.09, 0.66, 0.001666313, -0.00190058, -5.396705E-06, 4.22607E-06, -0.0005158603, 0.0004291877, 0.0273911, 0.03, 0.04, 0.02, 558.1
 73194044, 1, 0.1, 0.08, 0.66, 0.001992552, -0.001414926, -0.0002084034, -0.0002047826, -0.0004435295, 0.0006146302, 0.02733229, 0.03, 0.04, 0.02, 558.1
 73294004, 0, 0.1, 0.09, 0.66, 0.001473375, -0.001694775, 1.164383E-05, 2.336344E-05, -0.0004131166, 0.0003260812, 0.02739199, 0.03, 0.04, 0.02, 558.1
 73294004, 1, 0.1, 0.09, 0.66, 0.001683617, -0.001196645, -0.0002235957, -0.0001848724, -0.0003382504, 0.000515042, 0.02731611, 0.03, 0.04, 0.02, 558.1
 73393964, 0, 0.1, 0.09, 0.66, 0.001137014, -0.001429225, -2.577151E-05, -1.549638E-05, -0.0004125254, 0.0003134681, 0.02739395, 0.03, 0.04, 0.02, 558.1
 73393964, 1, 0.1, 0.09, 0.66, 0.001419925, -0.000859466, -0.0002854522, -0.000235452, -0.0003248117, 0.0005164703, 0.0272956, 0.03, 0.04, 0.02, 558.1
 73493924, 0, 0.1, 0.09, 0.66, 0.0008665333, -0.001181797, 4.734704E-05, 4.364672E-05, -0.0003592361, 0.0002543161, 0.02739291, 0.03, 0.04, 0.02, 558.1
 73493924, 1, 0.1, 0.09, 0.66, 0.001202005, -0.0005582838, -0.0002834754, -0.000163035, -0.0002601475, 0.000460185, 0.02727853, 0.03, 0.04, 0.02, 558.1
 73593884, 0, 0.1, 0.09, 0.66, 0.0005581378, -0.0007898167, 5.33646E-05, 4.472943E-05, -0.0004051245, 0.000289341, 0.02739803, 0.03, 0.04, 0.02, 558.1
 73593884, 1, 0.1, 0.09, 0.66, 0.0008371529, -0.000298385, -0.0003903092, -0.0002594491, -0.0002893916, 0.0005111284, 0.02725854, 0.03, 0.04, 0.02, 558.1
 73693844, 0, 0.11, 0.1, 0.66, 0.0002032927, -0.0004882228, -3.840872E-07, -2.526301E-05, -0.0003867827, 0.0002753706, 0.0273984, 0.03, 0.04, 0.02, 558.1
 73693844, 1, 0.11, 0.09, 0.66, 0.0004934031, -0.0001179561, -0.0004413576, -0.0002397358, -0.0002707066, 0.0004816994, 0.02723628, 0.03, 0.04, 0.02, 558.1
 73793804, 0, 0.11, 0.1, 0.66, -0.0001893801, -0.0001287878, 2.79456E-05, 2.091549E-06, -0.0004754156, 0.0003549015, 0.02739897, 0.03, 0.04, 0.02, 558.1
 73793804, 1, 0.11, 0.09, 0.66, 8.011758E-05, 0.0002655015, -0.0004473205, -0.0002644789, -0.0003505937, 0.0005525279, 0.02720813, 0.03, 0.04, 0.02, 558.1
 73893764, 0, 0.11, 0.1, 0.66, -0.0005079556, 0.0001905535, 6.127363E-05, 4.084791E-05, -0.0004881148, 0.0003672209, 0.02740232, 0.03, 0.04, 0.02, 558.1
 73893764, 1, 0.11, 0.1, 0.66, -0.0002202657, 0.0004654621, -0.0004813654, -0.0001862231, -0.0003634247, 0.0005481749, 0.02719321, 0.03, 0.04, 0.02, 558.1
 73993724, 0, 0.11, 0.1, 0.66, -0.000942505, 0.0005580646, 0.0001375458, 0.0001236032, -0.000610745, 0.000479131, 0.02741141, 0.03, 0.04, 0.02, 558.1
 73993724, 1, 0.11, 0.1, 0.66, -0.0006276974, 0.0007272737, -0.0005333084, -0.0002525758, -0.0004747236, 0.0006333925, 0.02716409, 0.03, 0.04, 0.02, 558.1
 74093684, 0, 0.11, 0.1, 0.67, -0.001287231, 0.0008506373, 0.0001725294, 0.0001360356, -0.0006472704, 0.0005088407, 0.02742181, 0.03, 0.04, 0.02, 558.1
 74093684, 1, 0.11, 0.1, 0.66, -0.0009498733, 0.001077099, -0.0005433336, -0.0001530707, -0.0005139951, 0.000640035, 0.02714806, 0.03, 0.04, 0.02, 558.1
 74193644, 0, 0.12, 0.1, 0.67, -0.001761904, 0.001278252, 0.0001672194, 0.0001297503, -0.0008051986, 0.0006447642, 0.02743486, 0.03, 0.04, 0.02, 558.1
 74193644, 1, 0.12, 0.1, 0.66, -0.001508825, 0.001543515, -0.0005098626, -0.0001628127, -0.000665955, 0.0007669884, 0.02712529, 0.03, 0.04, 0.02, 558.1
 74293604, 0, 0.12, 0.11, 0.67, -0.002103242, 0.001642443, 0.0001125761, 1.208424E-05, -0.0008620463, 0.0006948051, 0.02743859, 0.03, 0.04, 0.02, 558.1
 74293604, 1, 0.12, 0.1, 0.67, -0.001983605, 0.001864217, -0.0005983802, -0.0001405513, -0.0007327443, 0.0008010601, 0.02712461, 0.03, 0.04, 0.02, 558.1
 74394397, 0, 0.12, 0.11, 0.67, -0.002571659, 0.002085226, 0.000111805, 9.204032E-06, -0.001052472, 0.0008700522, 0.02743981, 0.03, 0.04, 0.02, 558.1
 74394397, 1, 0.12, 0.11, 0.67, -0.002473559, 0.002228805, -0.0007450519, -0.0003380964, -0.0009481972, 0.0009776786, 0.02708939, 0.03, 0.04, 0.02, 558.1
 74494357, 0, 0.12, 0.11, 0.67, -0.002991189, 0.002446211, 0.0001196928, 5.287836E-06, -0.001129841, 0.0009383229, 0.02743992, 0.03, 0.04, 0.02, 558.1
 74494357, 1, 0.12, 0.11, 0.67, -0.002908504, 0.002520327, -0.0006367677, -0.0001261889, -0.001046312, 0.001032138, 0.02707612, 0.03, 0.04, 0.02, 558.1
 74594317, 0, 0.12, 0.11, 0.67, -0.00346226, 0.002890208, 0.0001258062, 2.730864E-05, -0.001353669, 0.00113601, 0.02744444, 0.03, 0.04, 0.02, 558.1
 74594317, 1, 0.12, 0.11, 0.67, -0.003279124, 0.002873563, -0.0005833829, -0.0001197762, -0.001272892, 0.001208363, 0.02705142, 0.03, 0.04, 0.02, 558.1
 74694277, 0, 0.12, 0.11, 0.67, -0.003859272, 0.003257978, 0.0001565623, 4.491619E-05, -0.001436204, 0.00121294, 0.0274462, 0.03, 0.04, 0.02, 558.1
 74694277, 1, 0.12, 0.11, 0.67, -0.00370433, 0.003279234, -0.0005051531, 6.123765E-05, -0.00135965, 0.001270309, 0.02705628, 0.03, 0.04, 0.02, 558.1
 74794237, 0, 0.13, 0.12, 0.67, -0.004359466, 0.00368664, 0.0001583513, 5.873096E-05, -0.001683844, 0.001434915, 0.02745463, 0.03, 0.04, 0.02, 558.1
 74794237, 1, 0.13, 0.11, 0.67, -0.004227716, 0.003719075, -0.000517872, 5.002523E-06, -0.001597432, 0.001473964, 0.02705059, 0.03, 0.04, 0.02, 558.1
 74894197, 0, 0.13, 0.12, 0.67, -0.004763064, 0.004039958, 0.0001760651, 4.397503E-05, -0.001775109, 0.001514187, 0.02745737, 0.03, 0.04, 0.02, 558.1
 74894197, 1, 0.13, 0.11, 0.67, -0.004585796, 0.003986026, -0.0004826438, 4.038907E-05, -0.001702355, 0.001553784, 0.02705456, 0.03, 0.04, 0.02, 558.1
 74994157, 0, 0.13, 0.12, 0.67, -0.005266706, 0.004551884, 0.0001865862, 6.09715E-05, -0.002048329, 0.001758533, 0.02746467, 0.03, 0.04, 0.02, 558.1
 74994157, 1, 0.13, 0.12, 0.67, -0.00511521, 0.004601595, -0.0004227506, 7.543962E-06, -0.001977504, 0.00179077, 0.02705045, 0.03, 0.04, 0.02, 558.1
 75094117, 0, 0.13, 0.12, 0.68, -0.005582809, 0.004934576, 0.0001882441, 3.25864E-05, -0.002141369, 0.001849169, 0.02746671, 0.03, 0.04, 0.02, 558.1
 75094117, 1, 0.13, 0.12, 0.67, -0.005534278, 0.005063707, -0.0004637412, 5.315126E-07, -0.002086377, 0.001893495, 0.02705629, 0.03, 0.04, 0.02, 558.1
 75194077, 0, 0.13, 0.12, 0.68, -0.00606285, 0.005465857, 0.0001503678, 8.78448E-06, -0.002436478, 0.002126136, 0.02747047, 0.03, 0.04, 0.02, 558.1
 75194077, 1, 0.13, 0.12, 0.67, -0.006033678, 0.005636345, -0.0003120378, 8.398628E-05, -0.002388156, 0.002184765, 0.02705333, 0.03, 0.04, 0.02, 558.1
 75294037, 0, 0.14, 0.12, 0.68, -0.006370268, 0.005891628, 0.0002087648, 4.586428E-05, -0.002530856, 0.002234494, 0.02747089, 0.03, 0.04, 0.02, 558.1
 75294037, 1, 0.14, 0.12, 0.68, -0.006448511, 0.005959454, -0.0002984144, 0.0001408488, -0.00249529, 0.00230095, 0.02707326, 0.03, 0.04, 0.02, 558.1
 75393997, 0, 0.14, 0.13, 0.68, -0.006882631, 0.006403863, 0.0001913708, 4.758016E-05, -0.002841941, 0.002545197, 0.0274789, 0.03, 0.04, 0.02, 558.1
 75393997, 1, 0.14, 0.12, 0.68, -0.006951459, 0.0065502, -0.0003558707, 3.018115E-05, -0.002822177, 0.002619388, 0.02707392, 0.03, 0.04, 0.02, 558.1
 75493957, 0, 0.14, 0.13, 0.68, -0.007241982, 0.006761491, 0.0002196244, 4.7034E-05, -0.002947971, 0.002666147, 0.02748084, 0.03, 0.04, 0.02, 558.1
 75493957, 1, 0.14, 0.12, 0.68, -0.007219257, 0.006819975, -0.0003804463, 6.522583E-07, -0.002882576, 0.002688986, 0.02707751, 0.03, 0.04, 0.02, 558.1
 75593917, 0, 0.14, 0.13, 0.68, -0.007757506, 0.007292365, 0.0001890776, 3.237201E-05, -0.003286334, 0.003000624, 0.02748876, 0.03, 0.04, 0.02, 558.1
 75593917, 1, 0.14, 0.13, 0.68, -0.00771017, 0.007578873, -0.0004074126, -0.0001295503, -0.00324708, 0.00305901, 0.02706804, 0.03, 0.04, 0.02, 558.1
 75693877, 0, 0.14, 0.13, 0.68, -0.008154608, 0.007622841, 0.0001950028, 4.248414E-06, -0.00339588, 0.003116954, 0.02748627, 0.03, 0.04, 0.02, 558.1
 75693877, 1, 0.14, 0.13, 0.68, -0.00797587, 0.007976232, -0.0004029681, -8.500626E-05, -0.00336443, 0.003209521, 0.02706599, 0.03, 0.04, 0.02, 558.1
 75793837, 0, 0.14, 0.13, 0.68, -0.008664815, 0.008209177, 0.0001814415, 8.077241E-06, -0.003768123, 0.003477428, 0.02749092, 0.03, 0.04, 0.02, 558.1
 75793837, 1, 0.14, 0.13, 0.68, -0.008513898, 0.008557058, -0.0003444694, -5.419055E-05, -0.003727598, 0.003603696, 0.02705859, 0.03, 0.04, 0.02, 558.1
 75893797, 0, 0.15, 0.13, 0.68, -0.009025902, 0.008501011, 0.0001738012, -1.825441E-05, -0.003882244, 0.003601689, 0.027488, 0.03, 0.04, 0.02, 558.1
 75893797, 1, 0.15, 0.13, 0.68, -0.008789691, 0.008821866, -0.0004029024, -6.15582E-05, -0.00383985, 0.003743661, 0.02705916, 0.03, 0.04, 0.02, 558.1
 75993757, 0, 0.15, 0.14, 0.69, -0.009578139, 0.009006745, 0.0001505367, -1.629031E-05, -0.004278835, 0.003984049, 0.0274892, 0.03, 0.04, 0.02, 558.1
 75993757, 1, 0.15, 0.13, 0.68, -0.009241832, 0.009404476, -0.0003429546, -3.949129E-05, -0.004213499, 0.004142997, 0.02705035, 0.03, 0.04, 0.02, 558.1
 76093717, 0, 0.15, 0.14, 0.69, -0.009894155, 0.009306103, 0.0001523132, -2.890535E-05, -0.004396714, 0.004100465, 0.02748466, 0.03, 0.04, 0.02, 558.1
 76093717, 1, 0.15, 0.14, 0.68, -0.009576732, 0.009651628, -0.0002605503, 0.0001161595, -0.004322429, 0.004278836, 0.02705853, 0.03, 0.04, 0.02, 558.1
 76193677, 0, 0.15, 0.14, 0.69, -0.01046239, 0.009897265, 0.0001232021, -3.325513E-05, -0.004815531, 0.00450409, 0.02748589, 0.03, 0.04, 0.02, 558.1
 76193677, 1, 0.15, 0.14, 0.69, -0.01007891, 0.01009229, -0.0002232755, 9.312955E-05, -0.004725694, 0.004691743, 0.02706337, 0.03, 0.04, 0.02, 558.1
 76293637, 0, 0.15, 0.14, 0.69, -0.0107665, 0.01025133, 8.885936E-05, -7.414724E-05, -0.004934724, 0.004629283, 0.02747839, 0.03, 0.04, 0.02, 558.1
 76293637, 1, 0.15, 0.14, 0.69, -0.01026567, 0.010284, -0.0002028534, 0.0001003263, -0.004840618, 0.004809696, 0.02707581, 0.03, 0.04, 0.02, 558.1
 76394430, 0, 0.15, 0.14, 0.69, -0.01132809, 0.01081841, 5.21919E-05, -8.596674E-05, -0.005388877, 0.005072051, 0.02747455, 0.03, 0.04, 0.02, 558.1
 76394430, 1, 0.15, 0.14, 0.69, -0.01078775, 0.01075387, -0.0002133065, 2.519507E-05, -0.005210456, 0.00517924, 0.02708553, 0.03, 0.04, 0.02, 558.1
 76494390, 0, 0.15, 0.14, 0.69, -0.01163085, 0.01112145, 5.829931E-05, -7.565606E-05, -0.005505661, 0.005194697, 0.02746444, 0.03, 0.04, 0.02, 558.1
 76494390, 1, 0.15, 0.14, 0.69, -0.01109667, 0.01101442, -0.0002696713, -4.444041E-05, -0.005339535, 0.005308161, 0.0270852, 0.03, 0.04, 0.02, 558.1
 76594350, 0, 0.16, 0.15, 0.69, -0.01218391, 0.01165497, 0.0001251458, 1.300486E-05, -0.00597131, 0.005649002, 0.0274635, 0.03, 0.04, 0.02, 558.1
 76594350, 1, 0.16, 0.14, 0.69, -0.01172139, 0.01156269, -0.0002807421, -0.0001137581, -0.00579714, 0.005753813, 0.02707622, 0.03, 0.04, 0.02, 558.1
 76694310, 0, 0.16, 0.15, 0.69, -0.01241207, 0.01197567, 0.0001408138, 3.340169E-05, -0.006081426, 0.005769329, 0.02746505, 0.03, 0.04, 0.02, 558.1
 76694310, 1, 0.16, 0.14, 0.69, -0.01198055, 0.01182039, -0.0001686814, 3.514579E-05, -0.00592376, 0.005864154, 0.02708258, 0.03, 0.04, 0.02, 558.1
 76794270, 0, 0.16, 0.15, 0.69, -0.01302888, 0.01255578, 0.0001397694, 5.25307E-05, -0.006564649, 0.006247608, 0.0274712, 0.03, 0.04, 0.02, 558.1
 76794270, 1, 0.16, 0.14, 0.69, -0.01261416, 0.01243424, -3.029216E-05, 0.0001550549, -0.006400972, 0.006325269, 0.02708858, 0.03, 0.04, 0.02, 558.1
 76894230, 0, 0.16, 0.15, 0.7, -0.01321618, 0.01280669, 0.0001692862, 5.242671E-05, -0.006670231, 0.006362461, 0.02747141, 0.03, 0.04, 0.02, 558.1
 76894230, 1, 0.16, 0.15, 0.7, -0.01283094, 0.01275686, -3.652474E-06, 0.0001864362, -0.00651598, 0.0064403, 0.02711012, 0.03, 0.04, 0.02, 558.1
 76994190, 0, 0.16, 0.15, 0.7, -0.01379303, 0.01334931, 0.0001292508, 1.839318E-05, -0.007170314, 0.006856304, 0.02747562, 0.03, 0.04, 0.02, 558.1
 76994190, 1, 0.16, 0.15, 0.7, -0.01329938, 0.01328092, -6.914702E-05, 8.584276E-05, -0.007002445, 0.006924768, 0.0271214, 0.03, 0.04, 0.02, 558.1
 77094150, 0, 0.16, 0.15, 0.7, -0.01403343, 0.01354215, 0.0001219495, -1.643415E-05, -0.007268594, 0.006960326, 0.02747388, 0.03, 0.04, 0.02, 558.1
 77094150, 1, 0.16, 0.15, 0.7, -0.01355987, 0.01352192, -9.265573E-05, 2.217453E-05, -0.007095311, 0.007026615, 0.02712469, 0.03, 0.04, 0.02, 558.1
 77194110, 0, 0.16, 0.15, 0.7, -0.01456594, 0.01403546, 0.0001211546, -5.929941E-06, -0.007775893, 0.007449226, 0.02747541, 0.03, 0.04, 0.02, 558.1
 77194110, 1, 0.16, 0.15, 0.7, -0.01405271, 0.01392054, -8.590871E-05, -6.618212E-06, -0.007513168, 0.007444199, 0.02712332, 0.03, 0.04, 0.02, 558.1
 77294070, 0, 0.17, 0.15, 0.7, -0.01477033, 0.01425608, 0.0001219336, -1.27607E-05, -0.007864861, 0.007540557, 0.02747244, 0.03, 0.04, 0.02, 558.1
