Time,XKF4_C,XKF4_SV,XKF4_SP,XKF4_SH,XKF4_SM,XKF4_SVT,XKF4_errRP,XKF4_OFN,XKF4_OFE,XKF4_FS,XKF4_TS,XKF4_SS,XKF4_GPS,XKF4_PI
 71593851, 1, 0, 0, 0, 0, 0, 0.006304577, 0.02821827, -0.02734508, 0, 48, 113471, 0, 0
 71693811, 0, 0, 0, 0, 0, 0, 0.006397448, 0.02741406, -0.02685948, 0, 48, 109375, 0, 0
 71693811, 1, 0, 0, 0, 0, 0, 0.006363855, 0.02821827, -0.02734508, 0, 48, 109375, 0, 0
 71793771, 0, 0, 0, 0, 0, 0, 0.006476388, 0.02741406, -0.02685948, 0, 48, 109375, 0, 0
 71793771, 1, 0, 0, 0, 0, 0, 0.006442307, 0.02821827, -0.02734508, 0, 48, 109375, 0, 0
 71893731, 0, 0, 0, 0, 0, 0, 0.006541841, 0.02741406, -0.02685948, 0, 48, 109375, 0, 0
 71893731, 1, 0, 0, 0, 0, 0, 0.006517234, 0.02821827, -0.02734508, 0, 48, 109375, 0, 0
 71993691, 0, 0, 0, 0, 0, 0, 0.006620467, 0.02741406, -0.02685948, 0, 48, 109375, 0, 0
 71993691, 1, 0, 0, 0, 0, 0, 0.006591006, 0.02821827, -0.02734508, 0, 48, 109375, 0, 0
 72093651, 0, 0, 0, 0, 0, 0, 0.006689068, 0.02741406, -0.02685948, 0, 48, 109375, 0, 0
 72093651, 1, 0, 0, 0, 0, 0, 0.006655632, 0.02821827, -0.02734508, 0, 48, 109375, 0, 0
 72193611, 0, 0, 0, 0, 0, 0, 0.006767407, 0.02741406, -0.02685948, 0, 48, 109375, 0, 0
 72193611, 1, 0, 0, 0, 0, 0, 0.006733475, 0.02821827, -0.02734508, 0, 48, 109375, 0, 0
 72294404, 0, 0, 0, 0, 0, 0, 0.006837223, 0.02741406, -0.02685948, 0, 48, 109375, 0, 0
 72294404, 1, 0, 0, 0, 0, 0, 0.006813088, 0.02821827, -0.02734508, 0, 48, 109375, 0, 0
 72394364, 0, 0, 0, 0, 0, 0, 0.0069147, 0.02741406, -0.02685948, 0, 48, 109375, 0, 0
 72394364, 1, 0, 0, 0, 0, 0, 0.006885862, 0.02821827, -0.02734508, 0, 48, 109375, 0, 0
 72494324, 0, 0, 0, 0, 0, 0, 0.006986225, 0.02741406, -0.02685948, 0, 48, 113471, 0, 0
 72494324, 1, 0, 0, 0, 0, 0, 0.006956844, 0.02821827, -0.02734508, 0, 48, 113471, 0, 0
 72594284, 0, 0, 0, 0, 0, 0, 0.007064087, 0.02741406, -0.02685948, 0, 48, 109375, 0, 0
 72594284, 1, 0, 0, 0, 0, 0, 0.007034157, 0.02821827, -0.02734508, 0, 48, 109375, 0, 0
 72694244, 0, 0, 0, 0, 0, 0, 0.007136481, 0.02741406, -0.02685948, 0, 48, 113471, 0, 0
 72694244, 1, 0, 0, 0, 0, 0, 0.007106005, 0.02821827, -0.02734508, 0, 48, 113471, 0, 0
 72794204, 0, 0, 0, 0, 0, 0, 0.007214138, 0.02741406, -0.02685948, 0, 48, 113471, 0, 0
 72794204, 1, 0, 0, 0, 0, 0, 0.00718308, 0.02821827, -0.02734508, 0, 48, 113471, 0, 0
 72894164, 0, 0, 0, 0, 0, 0, 0.007287293, 0.02741406, -0.02685948, 0, 48, 109375, 0, 0
 72894164, 1, 0, 0, 0, 0, 0, 0.007255693, 0.02821827, -0.02734508, 0, 48, 109375, 0, 0
 72994124, 0, 0, 0, 0, 0, 0, 0.007364769, 0.02741406, -0.02685948, 0, 48, 113471, 0, 0
 72994124, 1, 0, 0, 0, 0, 0, 0.007332552, 0.02821827, -0.02734508, 0, 48, 113471, 0, 0
 73094084, 0, 0, 0, 0, 0, 0, 0.007438021, 0.02741406, -0.02685948, 0, 48, 109375, 0, 0
 73094084, 1, 0, 0, 0, 0, 0, 0.007410183, 0.02821827, -0.02734508, 0, 48, 109375, 0, 0
 73194044, 0, 0, 0, 0, 0, 0, 0.00751551, 0.02741406, -0.02685948, 0, 48, 113471, 0, 0
 73194044, 1, 0, 0, 0, 0, 0, 0.007485152, 0.02821827, -0.02734508, 0, 48, 113471, 0, 0
 73294004, 0, 0, 0, 0, 0, 0, 0.007590196, 0.02741406, -0.02685948, 0, 48, 113471, 0, 0
 73294004, 1, 0, 0, 0, 0, 0, 0.007559043, 0.02821827, -0.02734508, 0, 48, 113471, 0, 0
 73393964, 0, 0, 0, 0, 0, 0, 0.00766754, 0.02741406, -0.02685948, 0, 48, 109375, 0, 0
 73393964, 1, 0, 0, 0, 0, 0, 0.007635603, 0.02821827, -0.02734508, 0, 48, 109375, 0, 0
 73493924, 0, 0, 0, 0, 0, 0, 0.007743386, 0.02741406, -0.02685948, 0, 48, 113471, 0, 0
 73493924, 1, 0, 0, 0, 0, 0, 0.007710088, 0.02821827, -0.02734508, 0, 48, 113471, 0, 0
 73593884, 0, 0, 0, 0, 0, 0, 0.007820438, 0.02741406, -0.02685948, 0, 48, 113471, 0, 0
 73593884, 1, 0, 0, 0, 0, 0, 0.007786496, 0.02821827, -0.02734508, 0, 48, 113471, 0, 0
 73693844, 0, 0, 0, 0, 0, 0, 0.007896, 0.02741406, -0.02685948, 0, 48, 113471, 0, 0
 73693844, 1, 0, 0, 0, 0, 0, 0.007861141, 0.02821827, -0.02734508, 0, 48, 113471, 0, 0
 73793804, 0, 0, 0, 0, 0, 0, 0.007972951, 0.02741406, -0.02685948, 0, 48, 113471, 0, 0
 73793804, 1, 0, 0, 0, 0, 0, 0.007932201, 0.02821827, -0.02734508, 0, 48, 113471, 0, 0
 73893764, 0, 0, 0, 0, 0, 0, 0.00804883, 0.02741406, -0.02685948, 0, 48, 113471, 0, 0
 73893764, 1, 0, 0, 0, 0, 0, 0.008006088, 0.02821827, -0.02734508, 0, 48, 113471, 0, 0
 73993724, 0, 0, 0, 0, 0, 0, 0.008125694, 0.02741406, -0.02685948, 0, 48, 113471, 0, 0
 73993724, 1, 0, 0, 0, 0, 0, 0.008082313, 0.02821827, -0.02734508, 0, 48, 113471, 0, 0
 74093684, 0, 0, 0, 0, 0, 0, 0.008201695, 0.02741406, -0.02685948, 0, 48, 113471, 0, 0
 74093684, 1, 0, 0, 0, 0, 0, 0.008157684, 0.02821827, -0.02734508, 0, 48, 113471, 0, 0
 74193644, 0, 0, 0, 0, 0, 0, 0.008278488, 0.02741406, -0.02685948, 0, 48, 113471, 0, 0
 74193644, 1, 0, 0, 0, 0, 0, 0.008233805, 0.02821827, -0.02734508, 0, 48, 113471, 0, 0
 74293604, 0, 0, 0, 0, 0, 0, 0.008354376, 0.02741406, -0.02685948, 0, 48, 113471, 0, 0
 74293604, 1, 0, 0, 0, 0, 0, 0.008318542, 0.02821827, -0.02734508, 0, 48, 113471, 0, 0
 74394397, 0, 0, 0, 0, 0, 0, 0.008440275, 0.02741406, -0.02685948, 0, 48, 113471, 0, 0
 74394397, 1, 0, 0, 0, 0, 0, 0.008392742, 0.02821827, -0.02734508, 0, 48, 113471, 0, 0
 74494357, 0, 0, 0, 0, 0, 0, 0.008515222, 0.02741406, -0.02685948, 0, 48, 113471, 0, 0
 74494357, 1, 0, 0, 0, 0, 0, 0.008465492, 0.02821827, -0.02734508, 0, 48, 113471, 0, 0
 74594317, 0, 0, 0, 0, 0, 0, 0.008591912, 0.02741406, -0.02685948, 0, 48, 113471, 0, 0
 74594317, 1, 0, 0, 0, 0, 0, 0.008541478, 0.02821827, -0.02734508, 0, 48, 113471, 0, 0
 74694277, 0, 0, 0, 0, 0, 0, 0.00866669, 0.02741406, -0.02685948, 0, 48, 113471, 0, 0
 74694277, 1, 0, 0, 0, 0, 0, 0.008615597, 0.02821827, -0.02734508, 0, 48, 113471, 0, 0
 74794237, 0, 0, 0, 0, 0, 0, 0.008743339, 0.02741406, -0.02685948, 0, 48, 113471, 0, 0
 74794237, 1, 0, 0, 0, 0, 0, 0.008701005, 0.02821827, -0.02734508, 0, 48, 113471, 0, 0
 74894197, 0, 0, 0, 0, 0, 0, 0.008817066, 0.02741406, -0.02685948, 0, 48, 113471, 0, 0
 74894197, 1, 0, 0, 0, 0, 0, 0.008767905, 0.02821827, -0.02734508, 0, 48, 113471, 0, 0
 74994157, 0, 0, 0, 0, 0, 0, 0.008893682, 0.02741406, -0.02685948, 0, 48, 113471, 0, 0
 74994157, 1, 0, 0, 0, 0, 0, 0.008843812, 0.02821827, -0.02734508, 0, 48, 113471, 0, 0
 75094117, 0, 0, 0, 0, 0, 0, 0.008965975, 0.02741406, -0.02685948, 0, 48, 113471, 0, 0
 75094117, 1, 0, 0, 0, 0, 0, 0.008915667, 0.02821827, -0.02734508, 0, 48, 113471, 0, 0
 75194077, 0, 0, 0, 0, 0, 0, 0.009042096, 0.02741406, -0.02685948, 0, 48, 113471, 0, 0
 75194077, 1, 0, 0, 0, 0, 0, 0.00899152, 0.02821827, -0.02734508, 0, 48, 113471, 0, 0
 75294037, 0, 0, 0, 0, 0, 0, 0.009112691, 0.02741406, -0.02685948, 0, 48, 113471, 0, 0
 75294037, 1, 0, 0, 0, 0, 0, 0.009061435, 0.02821827, -0.02734508, 0, 48, 113471, 0, 0
 75393997, 0, 0, 0, 0, 0, 0, 0.009189392, 0.02741406, -0.02685948, 0, 48, 113471, 0, 0
 75393997, 1, 0, 0, 0, 0, 0, 0.009137239, 0.02821827, -0.02734508, 0, 48, 113471, 0, 0
 75493957, 0, 0, 0, 0, 0, 0, 0.009257714, 0.02741406, -0.02685948, 0, 48, 113471, 0, 0
 75493957, 1, 0, 0, 0, 0, 0, 0.009211396, 0.02821827, -0.02734508, 0, 48, 113471, 0, 0
 75593917, 0, 0, 0, 0, 0, 0, 0.00933484, 0.02741406, -0.02685948, 0, 48, 113471, 0, 0
 75593917, 1, 0, 0, 0, 0, 0, 0.009284367, 0.02821827, -0.02734508, 0, 48, 113471, 0, 0
 75693877, 0, 0, 0, 0, 0, 0, 0.009400306, 0.02741406, -0.02685948, 0, 48, 113471, 0, 0
 75693877, 1, 0, 0, 0, 0, 0, 0.009349609, 0.02821827, -0.02734508, 0, 48, 113471, 0, 0
 75793837, 0, 0, 0, 0, 0, 0, 0.009476819, 0.02741406, -0.02685948, 0, 48, 113471, 0, 0
 75793837, 1, 0, 0, 0, 0, 0, 0.009425119, 0.02821827, -0.02734508, 0, 48, 113471, 0, 0
 75893797, 0, 0, 0, 0, 0, 0, 0.009539111, 0.02741406, -0.02685948, 0, 48, 113471, 0, 0
 75893797, 1, 0, 0, 0, 0, 0, 0.00948712, 0.02821827, -0.02734508, 0, 48, 113471, 0, 0
 75993757, 0, 0, 0, 0, 0, 0, 0.009615596, 0.02741406, -0.02685948, 0, 48, 113471, 0, 0
 75993757, 1, 0, 0, 0, 0, 0, 0.00956283, 0.02821827, -0.02734508, 0, 48, 113471, 0, 0
 76093717, 0, 0, 0, 0, 0, 0, 0.009674252, 0.02741406, -0.02685948, 0, 48, 113471, 0, 0
 76093717, 1, 0, 0, 0, 0, 0, 0.009621009, 0.02821827, -0.02734508, 0, 48, 113471, 0, 0
 76193677, 0, 0, 0, 0, 0, 0, 0.009750707, 0.02741406, -0.02685948, 0, 48, 113471, 0, 0
 76193677, 1, 0, 0, 0, 0, 0, 0.009692393, 0.02821827, -0.02734508, 0, 48, 113471, 0, 0
 76293637, 0, 0, 0, 0, 0, 0, 0.009805267, 0.02741406, -0.02685948, 0, 48, 113471, 0, 0
 76293637, 1, 0, 0, 0, 0, 0, 0.009746542, 0.02821827, -0.02734508, 0, 48, 113471, 0, 0
 76394430, 0, 0, 0, 0, 0, 0, 0.009881685, 0.02741406, -0.02685948, 0, 48, 113471, 0, 0
 76394430, 1, 0, 0, 0, 0, 0, 0.009831641, 0.02821827, -0.02734508, 0, 48, 113471, 0, 0
 76494390, 0, 0, 0, 0, 0, 0, 0.009932409, 0.02741406, -0.02685948, 0, 48, 113471, 0, 0
 76494390, 1, 0, 0, 0, 0, 0, 0.009880852, 0.02821827, -0.02734508, 0, 48, 113471, 0, 0
 76594350, 0, 0, 0, 0, 0, 0, 0.01000878, 0.02741406, -0.02685948, 0, 48, 113471, 0, 0
 76594350, 1, 0, 0, 0, 0, 0, 0.009953818, 0.02821827, -0.02734508, 0, 48, 113471, 0, 0
 76694310, 0, 0, 0, 0, 0, 0, 0.01005365, 0.02741406, -0.02685948, 0, 48, 113471, 0, 0
 76694310, 1, 0, 0, 0, 0, 0, 0.009999415, 0.02821827, -0.02734508, 0, 48, 113471, 0, 0
 76794270, 0, 0, 0, 0, 0, 0, 0.01012996, 0.02741406, -0.02685948, 0, 48, 113471, 0, 0
 76794270, 1, 0, 0, 0, 0, 0, 0.01007495, 0.02821827, -0.02734508, 0, 48, 113471, 0, 0
 76894230, 0, 0, 0, 0, 0, 0, 0.01016946, 0.02741406, -0.02685948, 0, 48, 113471, 0, 0
 76894230, 1, 0, 0, 0, 0, 0, 0.01011486, 0.02821827, -0.02734508, 0, 48, 113471, 0, 0
 76994190, 0, 0, 0, 0, 0, 0, 0.01024571, 0.02741406, -0.02685948, 0, 48, 109375, 0, 0
 76994190, 1, 0, 0, 0, 0, 0, 0.01019031, 0.02821827, -0.02734508, 0, 48, 109375, 0, 0
 77094150, 0, 0, 0, 0, 0, 0, 0.01027945, 0.02741406, -0.02685948, 0, 48, 109375, 0, 0
 77094150, 1, 0, 0, 0, 0, 0, 0.01022413, 0.02821827, -0.02734508, 0, 48, 109375, 0, 0
 77194110, 0, 0, 0, 0, 0, 0, 0.01035562, 0.02741406, -0.02685948, 0, 48, 109375, 0, 0
 77194110, 1, 0, 0, 0, 0, 0, 0.01030891, 0.02821827, -0.02734508, 0, 48, 109375, 0, 0
 77294070, 0, 0, 0, 0, 0, 0, 0.01038291, 0.02741406, -0.02685948, 0, 48, 109375, 0, 0
 77294070, 1, 0, 0, 0, 0, 0, 0.01033017, 0.02821827, -0.02734508, 0, 48, 109375, 0, 0
 77394030, 0, 0, 0, 0, 0, 0, 0.01045912, 0.02741406, -0.02685948, 0, 48, 109375, 0, 0
 77394030, 1, 0, 0, 0, 0, 0, 0.01040546, 0.02821827, -0.02734508, 0, 48, 109375, 0, 0
 77493990, 0, 0, 0, 0, 0, 0, 0.01048054, 0.02741406, -0.02685948, 0, 48, 109375, 0, 0
 77493990, 1, 0, 0, 0, 0, 0, 0.0104276, 0.02821827, -0.02734508, 0, 48, 109375, 0, 0
 77593950, 0, 0, 0, 0, 0, 0, 0.01055663, 0.02741406, -0.02685948, 0, 48, 109375, 0, 0
 77593950, 1, 0, 0, 0, 0, 0, 0.01050276, 0.02821827, -0.02734508, 0, 48, 109375, 0, 0
 77693910, 0, 0, 0, 0, 0, 0, 0.01057057, 0.02741406, -0.02685948, 0, 48, 109375, 0, 0
 77693910, 1, 0, 0, 0, 0, 0, 0.01051785, 0.02821827, -0.02734508, 0, 48, 109375, 0, 0
 77793870, 0, 0, 0, 0, 0, 0, 0.01064643, 0.02741406, -0.02685948, 0, 48, 109375, 0, 0
 77793870, 1, 0, 0, 0, 0, 0, 0.01059289, 0.02821827, -0.02734508, 0, 48, 109375, 0, 0
 77893830, 0, 0.01, 0, 0, 0, 0, 0.01065508, 0.02741406, -0.02685948, 0, 48, 109375, 0, 0
 77893830, 1, 0.01, 0, 0, 0, 0, 0.01060742, 0.02821827, -0.02734508, 0, 48, 109375, 0, 0
 77993790, 0, 0.01, 0, 0, 0, 0, 0.0107308, 0.02741406, -0.02685948, 0, 48, 109375, 0, 0
 77993790, 1, 0.01, 0, 0, 0, 0, 0.01067988, 0.02821827, -0.02734508, 0, 48, 109375, 0, 0
 78093750, 0, 0.01, 0, 0, 0, 0, 0.01072599, 0.02741406, -0.02685948, 0, 48, 109375, 0, 0
 78093750, 1, 0.01, 0, 0, 0, 0, 0.01067559, 0.02821827, -0.02734508, 0, 48, 109375, 0, 0
 78193710, 0, 0.01, 0, 0, 0, 0, 0.01080154, 0.02741406, -0.02685948, 0, 48, 109375, 0, 0
 78193710, 1, 0.01, 0, 0, 0, 0, 0.01075033, 0.02821827, -0.02734508, 0, 48, 109375, 0, 0
 78293670, 0, 0.01, 0, 0, 0, 0, 0.01078122, 0.02741406, -0.02685948, 0, 48, 109375, 0, 0
 78293670, 1, 0.01, 0, 0, 0, 0, 0.01073009, 0.02821827, -0.02734508, 0, 48, 109375, 0, 0
 78393630, 0, 0.01, 0, 0, 0, 0, 0.01085794, 0.02741406, -0.02685948, 0, 48, 109375, 0, 0
 78393630, 1, 0.01, 0, 0, 0, 0, 0.01080606, 0.02821827, -0.02734508, 0, 48, 109375, 0, 0
 78494423, 0, 0.06, 0, 0, 0, 0, 0.01079987, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 78494423, 1, 0.06, 0, 0, 0, 0, 0.01074808, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 78594383, 0, 0.06, 0, 0.01, 0, 0, 0.01087438, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 78594383, 1, 0.06, 0, 0.01, 0, 0, 0.01081913, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 78694343, 0, 0.02, 0, 0.01, 0, 0, 0.01079337, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 78694343, 1, 0.02, 0, 0.01, 0, 0, 0.01073963, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 78794303, 0, 0.02, 0, 0.01, 0, 0, 0.01086709, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 78794303, 1, 0.02, 0, 0.01, 0, 0, 0.01081252, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 78894263, 0, 0.01, 0, 0.01, 0, 0, 0.0107829, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 78894263, 1, 0.01, 0, 0.01, 0, 0, 0.01073807, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 78994223, 0, 0.01, 0, 0.01, 0, 0, 0.01085712, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 78994223, 1, 0.01, 0, 0.01, 0, 0, 0.01080909, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 79094183, 0, 0.01, 0, 0.01, 0, 0, 0.01076628, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 79094183, 1, 0.01, 0, 0.01, 0, 0, 0.01071516, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 79194143, 0, 0.01, 0, 0.01, 0, 0, 0.01084044, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 79194143, 1, 0.01, 0, 0.01, 0, 0, 0.01078853, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 79294103, 0, 0.01, 0, 0.01, 0, 0, 0.01074351, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 79294103, 1, 0.01, 0, 0.01, 0, 0, 0.01069299, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 79394063, 0, 0.01, 0, 0.02, 0, 0, 0.01081698, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 79394063, 1, 0.01, 0, 0.02, 0, 0, 0.01076601, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 79494023, 0, 0.01, 0, 0.02, 0, 0, 0.01071669, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 79494023, 1, 0.01, 0, 0.02, 0, 0, 0.01066612, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 79593983, 0, 0.01, 0, 0.02, 0, 0, 0.01148748, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 79593983, 1, 0.01, 0, 0.02, 0, 0, 0.01143726, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 79693943, 0, 0.01, 0, 0.01, 0, 0, 0.01142398, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 79693943, 1, 0.01, 0, 0.02, 0, 0, 0.01136877, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 79793903, 0, 0.01, 0, 0.01, 0, 0, 0.0114412, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 79793903, 1, 0.01, 0, 0.02, 0, 0, 0.01138566, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 79893863, 0, 0.01, 0, 0.01, 0, 0, 0.01143696, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 79893863, 1, 0.01, 0, 0.02, 0, 0, 0.01138177, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 79993823, 0, 0.01, 0, 0.02, 0, 0, 0.01146043, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 79993823, 1, 0.01, 0, 0.02, 0, 0, 0.01140515, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 80093783, 0, 0.01, 0, 0.02, 0, 0, 0.0114148, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 80093783, 1, 0.01, 0, 0.02, 0, 0, 0.01136063, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 80193743, 0, 0.01, 0, 0.02, 0, 0, 0.01144028, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 80193743, 1, 0.01, 0, 0.02, 0, 0, 0.0113862, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 80293703, 0, 0.01, 0, 0.02, 0, 0, 0.01134194, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 80293703, 1, 0.01, 0, 0.02, 0, 0, 0.01129195, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 80393663, 0, 0.01, 0, 0.02, 0, 0, 0.01136891, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 80393663, 1, 0.01, 0, 0.02, 0, 0, 0.01131554, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 80493623, 0, 0.01, 0, 0.02, 0, 0, 0.01121549, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 80493623, 1, 0.01, 0, 0.02, 0, 0, 0.01116351, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 80594416, 0, 0.01, 0, 0.02, 0, 0, 0.01124399, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 80594416, 1, 0.01, 0, 0.02, 0, 0, 0.01119203, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 80694376, 0, 0.01, 0, 0.02, 0, 0, 0.01104048, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 80694376, 1, 0.01, 0, 0.02, 0, 0, 0.01098893, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 80794336, 0, 0.01, 0, 0.02, 0, 0, 0.01107049, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 80794336, 1, 0.01, 0, 0.01, 0, 0, 0.0110178, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 80894296, 0, 0.01, 0, 0.02, 0, 0, 0.01082925, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 80894296, 1, 0.01, 0, 0.01, 0, 0, 0.01078085, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 80994256, 0, 0.01, 0, 0.02, 0, 0, 0.01086146, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 80994256, 1, 0.01, 0, 0.01, 0, 0, 0.01081304, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 81094216, 0, 0.01, 0, 0.01, 0, 0, 0.01059656, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 81094216, 1, 0.01, 0, 0.01, 0, 0, 0.01055187, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 81194176, 0, 0.01, 0, 0.02, 0, 0, 0.01063156, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 81194176, 1, 0.01, 0, 0.01, 0, 0, 0.01058678, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 81294136, 0, 0, 0, 0.01, 0, 0, 0.01035721, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 81294136, 1, 0, 0, 0.01, 0, 0, 0.01031524, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 81394096, 0, 0, 0, 0.01, 0, 0, 0.01039486, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
