Time,IMU_I,IMU_GyrX,IMU_GyrY,IMU_GyrZ,IMU_AccX,IMU_AccY,IMU_AccZ,IMU_EG,IMU_EA,IMU_T,IMU_GH,IMU_AH,IMU_GHz,IMU_AHz
 71613843, 0, 0.00107167, 0.001028291, 0.001011541, -0.001838316, -0.001154572, -9.817202, 0, 0, 29.1555, 1, 1, 1000, 1000
 71613843, 1, 0.001149028, 0.001025823, 0.001116647, -0.001429011, -0.001501716, -9.817306, 0, 0, 29.1555, 1, 1, 760, 800
 71653827, 0, 0.0009870859, 0.001069128, 0.000966504, -0.001240488, -0.001202747, -9.818776, 0, 0, 29.15762, 1, 1, 1000, 1000
 71653827, 1, 0.0009212079, 0.001059409, 0.0009913051, -0.002796962, -0.0007872334, -9.814394, 0, 0, 29.15756, 1, 1, 760, 800
 71693811, 0, 0.001037885, 0.001120622, 0.001008146, -0.0001679252, -0.001829243, -9.81782, 0, 0, 29.15973, 1, 1, 1000, 1000
 71693811, 1, 0.0009987333, 0.001126057, 0.0009765174, -0.0003687815, -0.0007163691, -9.815289, 0, 0, 29.15968, 1, 1, 760, 800
 71733795, 0, 0.000961512, 0.0009776549, 0.001047476, -0.0007865258, -0.0004682206, -9.817669, 0, 0, 29.16184, 1, 1, 1000, 1000
 71733795, 1, 0.000944522, 0.0009782861, 0.0009825147, 0.00152712, -0.0005543748, -9.817357, 0, 0, 29.16179, 1, 1, 760, 800
 71773779, 0, 0.0009953761, 0.001068041, 0.001053228, -0.0006877723, -0.001399901, -9.817541, 0, 0, 29.16395, 1, 1, 1000, 1000
 71773779, 1, 0.0007650378, 0.0009551626, 0.001090451, -0.0007676001, -0.001422817, -9.818445, 0, 0, 29.1639, 1, 1, 760, 800
 71813763, 0, 0.001037023, 0.001014284, 0.001012415, -0.002220272, -0.001410833, -9.81713, 0, 0, 29.16606, 1, 1, 1000, 1000
 71813763, 1, 0.000947856, 0.0008433562, 0.0009569402, -0.002001931, 0.0005266811, -9.817937, 0, 0, 29.16601, 1, 1, 760, 800
 71853747, 0, 0.0009737597, 0.00102762, 0.001048187, -0.0004602417, -0.0007375546, -9.818741, 0, 0, 29.16817, 1, 1, 1000, 1000
 71853747, 1, 0.001049887, 0.001060369, 0.001147707, -0.002334547, -0.001108069, -9.816332, 0, 0, 29.16812, 1, 1, 760, 800
 71893731, 0, 0.001031765, 0.001061176, 0.001024092, -0.001013915, -0.001451163, -9.817661, 0, 0, 29.17028, 1, 1, 1000, 1000
 71893731, 1, 0.0007731984, 0.001008899, 0.0009409662, -0.0005074682, 0.002428257, -9.816358, 0, 0, 29.17023, 1, 1, 760, 800
 71933715, 0, 0.0009797408, 0.001011221, 0.0009848963, -0.0005834204, 0.0001726982, -9.818081, 0, 0, 29.17239, 1, 1, 1000, 1000
 71933715, 1, 0.00107046, 0.001063988, 0.0009752378, 0.0001577678, -0.002084524, -9.817732, 0, 0, 29.17234, 1, 1, 760, 800
 71973699, 0, 0.001082888, 0.0009868036, 0.001090854, 9.55228E-05, -0.001275159, -9.818228, 0, 0, 29.1745, 1, 1, 1000, 1000
 71973699, 1, 0.0009764315, 0.001237522, 0.0009564328, -0.001071864, -0.0004406411, -9.814974, 0, 0, 29.17445, 1, 1, 760, 800
 72013683, 0, 0.00101316, 0.00116202, 0.001018023, -0.000752782, 2.089381E-05, -9.817513, 0, 0, 29.17661, 1, 1, 1000, 1000
 72013683, 1, 0.0009509455, 0.001191846, 0.001010086, 0.0004809125, -0.0005240762, -9.818994, 0, 0, 29.17656, 1, 1, 760, 800
 72053667, 0, 0.001044553, 0.0009814546, 0.001093486, -0.001279125, -0.0007465875, -9.817936, 0, 0, 29.17872, 1, 1, 1000, 1000
 72053667, 1, 0.0008535772, 0.001060678, 0.001005629, 2.245874E-05, -0.001903003, -9.81641, 0, 0, 29.17867, 1, 1, 760, 800
 72093651, 0, 0.001051214, 0.001029989, 0.001021637, -0.0001725173, -0.0008497831, -9.817217, 0, 0, 29.18083, 1, 1, 1000, 1000
 72093651, 1, 0.00116307, 0.001018295, 0.0009275227, -0.002506411, 0.0002287587, -9.819768, 0, 0, 29.18078, 1, 1, 760, 800
 72133635, 0, 0.001020916, 0.001025441, 0.0009771012, -0.0004443779, 0.000311062, -9.817183, 0, 0, 29.18294, 1, 1, 1000, 1000
 72133635, 1, 0.0009962858, 0.001025752, 0.001084794, -0.002535231, 0.0005093986, -9.817986, 0, 0, 29.18289, 1, 1, 760, 800
 72173619, 0, 0.00100532, 0.001037505, 0.001070028, -0.001645169, -0.001285709, -9.818178, 0, 0, 29.18505, 1, 1, 1000, 1000
 72173619, 1, 0.001062193, 0.001133558, 0.00116524, 0.000763247, -0.0006945188, -9.818343, 0, 0, 29.185, 1, 1, 760, 800
 72213603, 0, 0.001064342, 0.001097423, 0.0009980658, -0.0001914088, 0.0003586506, -9.817705, 0, 0, 29.18716, 1, 1, 1000, 1000
 72213603, 1, 0.000962876, 0.0008136668, 0.0009919474, -0.001175293, 0.001818816, -9.819622, 0, 0, 29.18711, 1, 1, 760, 800
 72254420, 0, 0.000990085, 0.001057987, 0.001078701, -0.0002039101, -0.0008999187, -9.817244, 0, 0, 29.18932, 1, 1, 1000, 1000
 72254420, 1, 0.001020063, 0.00124681, 0.001096255, -0.00326165, 0.001124658, -9.819871, 0, 0, 29.18932, 1, 1, 760, 800
 72294404, 0, 0.001042724, 0.001035356, 0.001074127, -0.0008424509, -0.001385845, -9.817245, 0, 0, 29.19143, 1, 1, 1000, 1000
 72294404, 1, 0.001082515, 0.001180004, 0.0007601702, -0.002022246, -0.001504418, -9.817715, 0, 0, 29.19143, 1, 1, 760, 800
 72334388, 0, 0.001009153, 0.001015267, 0.001060699, -0.001311619, -0.001306409, -9.817103, 0, 0, 29.19353, 1, 1, 1000, 1000
 72334388, 1, 0.0009407797, 0.0009352617, 0.001268414, -0.002580967, -0.0004349926, -9.817883, 0, 0, 29.19353, 1, 1, 760, 800
 72374372, 0, 0.001001037, 0.001039455, 0.001026746, -0.001962199, -0.001703726, -9.817419, 0, 0, 29.19564, 1, 1, 1000, 1000
 72374372, 1, 0.0009298492, 0.001236371, 0.001047789, -0.001227227, -0.001259513, -9.818712, 0, 0, 29.19564, 1, 1, 760, 800
 72414356, 0, 0.0009654772, 0.001049272, 0.0009979584, -0.0006185951, -0.001041725, -9.817488, 0, 0, 29.19775, 1, 1, 1000, 1000
 72414356, 1, 0.001016266, 0.000909307, 0.00113314, -0.001972101, -0.001046629, -9.818326, 0, 0, 29.19775, 1, 1, 760, 800
 72454340, 0, 0.001033644, 0.001040685, 0.001098402, -0.002026254, -0.0009664778, -9.817908, 0, 0, 29.19986, 1, 1, 1000, 1000
 72454340, 1, 0.0009074959, 0.001204324, 0.001163824, -0.00127568, -0.0008794238, -9.818535, 0, 0, 29.19986, 1, 1, 760, 800
 72494324, 0, 0.001037713, 0.0009585715, 0.00103434, -0.0001641838, -0.0003199583, -9.818315, 0, 0, 29.20197, 1, 1, 1000, 1000
 72494324, 1, 0.001005127, 0.0009432778, 0.0009998152, -0.002416282, -0.001498735, -9.815277, 0, 0, 29.20197, 1, 1, 760, 800
 72534308, 0, 0.001089906, 0.001035024, 0.001044645, -0.0009589692, -0.000687964, -9.816496, 0, 0, 29.20407, 1, 1, 1000, 1000
 72534308, 1, 0.001054437, 0.001212814, 0.0009153622, -0.0001893981, -0.00103404, -9.817471, 0, 0, 29.20407, 1, 1, 760, 800
 72574292, 0, 0.001059801, 0.000968254, 0.001053944, -4.313122E-05, -0.001685239, -9.817945, 0, 0, 29.20618, 1, 1, 1000, 1000
 72574292, 1, 0.001221897, 0.0009817416, 0.0008610633, -0.0004618325, -0.003545522, -9.816456, 0, 0, 29.20618, 1, 1, 760, 800
 72614276, 0, 0.001078533, 0.001015125, 0.001033689, -0.0009574394, -0.001107133, -9.817214, 0, 0, 29.20828, 1, 1, 1000, 1000
 72614276, 1, 0.001290832, 0.001034404, 0.000972282, -0.0001088827, -0.0009277695, -9.816732, 0, 0, 29.20828, 1, 1, 760, 800
 72654260, 0, 0.001059632, 0.00101896, 0.00104381, -0.0009501051, 0.0001430734, -9.818626, 0, 0, 29.21039, 1, 1, 1000, 1000
 72654260, 1, 0.001048744, 0.001047722, 0.0008515985, 0.0007702044, -0.001109241, -9.814451, 0, 0, 29.21039, 1, 1, 760, 800
 72694244, 0, 0.001039619, 0.001063013, 0.001069648, 0.000330053, -0.001430434, -9.817139, 0, 0, 29.21249, 1, 1, 1000, 1000
 72694244, 1, 0.001094123, 0.001076125, 0.001183199, -0.001273128, -0.0001204528, -9.819254, 0, 0, 29.21249, 1, 1, 760, 800
 72734228, 0, 0.00110615, 0.0009722023, 0.0009948243, -0.0008526089, -0.001864189, -9.817806, 0, 0, 29.2146, 1, 1, 1000, 1000
 72734228, 1, 0.0009669586, 0.001203067, 0.001000217, 0.001884868, -0.00105608, -9.816586, 0, 0, 29.2146, 1, 1, 760, 800
 72774212, 0, 0.001030502, 0.001061583, 0.00102608, 1.145164E-05, -0.001099285, -9.81765, 0, 0, 29.2167, 1, 1, 1000, 1000
 72774212, 1, 0.001058238, 0.001288836, 0.0008944073, 0.0001725348, -0.0001760015, -9.81824, 0, 0, 29.2167, 1, 1, 760, 800
 72814196, 0, 0.001010193, 0.001000169, 0.001024624, -0.001492947, -0.001573942, -9.818232, 0, 0, 29.21881, 1, 1, 1000, 1000
 72814196, 1, 0.000974973, 0.001057132, 0.001020993, -0.001632151, -0.0005035369, -9.816101, 0, 0, 29.21881, 1, 1, 760, 800
 72854180, 0, 0.001104187, 0.001091178, 0.001079866, -0.0005065344, -0.001201369, -9.816885, 0, 0, 29.22091, 1, 1, 1000, 1000
 72854180, 1, 0.000906951, 0.001111131, 0.0009569419, 0.0001610432, 0.000106502, -9.81828, 0, 0, 29.22091, 1, 1, 760, 800
 72894164, 0, 0.001051776, 0.001001911, 0.001002165, -0.0004537222, -0.0009094401, -9.817203, 0, 0, 29.22301, 1, 1, 1000, 1000
 72894164, 1, 0.001057576, 0.0009226269, 0.001002459, -0.002386986, -0.001650835, -9.818743, 0, 0, 29.22301, 1, 1, 760, 800
 72934148, 0, 0.0009619502, 0.001083509, 0.001037362, -0.001361658, -0.0008623244, -9.817129, 0, 0, 29.22512, 1, 1, 1000, 1000
 72934148, 1, 0.0010555, 0.00132985, 0.001057683, -0.001307259, 0.0002171774, -9.819892, 0, 0, 29.22512, 1, 1, 760, 800
 72974132, 0, 0.001063752, 0.001030777, 0.001022584, -0.0002017325, -0.001246939, -9.817189, 0, 0, 29.22717, 1, 1, 1000, 1000
 72974132, 1, 0.00100788, 0.001336169, 0.001019555, -0.001668024, -6.75112E-05, -9.817831, 0, 0, 29.22722, 1, 1, 760, 800
 73014116, 0, 0.001024805, 0.001013244, 0.0009974868, -0.001120041, -0.001580578, -9.818771, 0, 0, 29.22927, 1, 1, 1000, 1000
 73014116, 1, 0.001319079, 0.001000212, 0.0009137425, 0.000995169, -0.002097572, -9.815928, 0, 0, 29.22932, 1, 1, 760, 800
 73054100, 0, 0.001019866, 0.001156436, 0.001050957, -0.0008939405, -0.001274664, -9.81735, 0, 0, 29.23137, 1, 1, 1000, 1000
 73054100, 1, 0.0009075482, 0.001149764, 0.001102533, -0.0002503918, -0.001476863, -9.816848, 0, 0, 29.23143, 1, 1, 760, 800
 73094084, 0, 0.001043517, 0.00101391, 0.001070604, -0.001084166, -0.001693685, -9.817599, 0, 0, 29.23348, 1, 1, 1000, 1000
 73094084, 1, 0.001073479, 0.0009574018, 0.001298303, -0.001984142, 0.0001760407, -9.819877, 0, 0, 29.23353, 1, 1, 760, 800
 73134068, 0, 0.001028926, 0.001037508, 0.001016646, -0.0009758106, -0.0008653618, -9.817015, 0, 0, 29.23558, 1, 1, 1000, 1000
 73134068, 1, 0.001253003, 0.001017642, 0.0008456259, 0.0002740397, -0.001730487, -9.817915, 0, 0, 29.23563, 1, 1, 760, 800
 73174052, 0, 0.001031953, 0.001050996, 0.001021866, -0.001818606, -0.001864332, -9.817579, 0, 0, 29.23768, 1, 1, 1000, 1000
 73174052, 1, 0.0008294201, 0.001401549, 0.0007642902, -0.000139339, -0.001548994, -9.820156, 0, 0, 29.23773, 1, 1, 760, 800
 73214036, 0, 0.001025674, 0.001080355, 0.001046309, -5.617447E-05, -3.457919E-05, -9.817305, 0, 0, 29.23978, 1, 1, 1000, 1000
 73214036, 1, 0.001155769, 0.001026867, 0.001069577, -0.002347654, 0.0001118165, -9.818508, 0, 0, 29.23983, 1, 1, 760, 800
 73254020, 0, 0.001074943, 0.0009992332, 0.001114727, -0.000641254, -0.001585734, -9.817112, 0, 0, 29.24188, 1, 1, 1000, 1000
 73254020, 1, 0.00101278, 0.001329209, 0.0009176168, -0.0007969572, -0.0008988915, -9.816389, 0, 0, 29.24194, 1, 1, 760, 800
 73294004, 0, 0.001050379, 0.001063385, 0.001113753, -0.0003005534, -0.0003383306, -9.817591, 0, 0, 29.24398, 1, 1, 1000, 1000
 73294004, 1, 0.0009940849, 0.001022382, 0.001128986, -0.0008840944, -0.0008709279, -9.816795, 0, 0, 29.24404, 1, 1, 760, 800
 73333988, 0, 0.0009904925, 0.001032075, 0.001016669, -0.00207523, -0.001684693, -9.817148, 0, 0, 29.24608, 1, 1, 1000, 1000
 73333988, 1, 0.0009486499, 0.001062729, 0.001113773, -0.0005595243, -0.001149777, -9.819064, 0, 0, 29.24608, 1, 1, 760, 800
 73373972, 0, 0.001062465, 0.001072122, 0.001089209, -0.001072751, -0.00121663, -9.81801, 0, 0, 29.24818, 1, 1, 1000, 1000
 73373972, 1, 0.0008196722, 0.001150667, 0.001139127, -0.0007966246, 0.0003069751, -9.819394, 0, 0, 29.24818, 1, 1, 760, 800
 73413956, 0, 0.0009635587, 0.001004899, 0.001044917, -0.001591794, -0.001392876, -9.817713, 0, 0, 29.25029, 1, 1, 1000, 1000
 73413956, 1, 0.001085501, 0.001226952, 0.001024298, 0.0001014869, -0.00399006, -9.818435, 0, 0, 29.25029, 1, 1, 760, 800
 73453940, 0, 0.001114796, 0.001002321, 0.001058315, -0.0001807021, -0.0007212143, -9.817552, 0, 0, 29.25238, 1, 1, 1000, 1000
 73453940, 1, 0.001206123, 0.0009799221, 0.0009720502, 0.0008110163, 5.169928E-05, -9.818104, 0, 0, 29.25238, 1, 1, 760, 800
 73493924, 0, 0.0009176986, 0.001075826, 0.001006915, -0.001673583, -0.0008873857, -9.81593, 0, 0, 29.25448, 1, 1, 1000, 1000
 73493924, 1, 0.0009131973, 0.001194837, 0.001017564, -0.002147945, 0.0009175207, -9.814594, 0, 0, 29.25448, 1, 1, 760, 800
 73533908, 0, 0.001030068, 0.001103449, 0.001094967, -0.0008559596, -0.0004620632, -9.817418, 0, 0, 29.25658, 1, 1, 1000, 1000
 73533908, 1, 0.0009385177, 0.001041923, 0.0009913516, 7.906294E-05, -0.001692702, -9.81777, 0, 0, 29.25658, 1, 1, 760, 800
 73573892, 0, 0.00108877, 0.001011603, 0.0009813111, -0.001340328, -0.0001173595, -9.816694, 0, 0, 29.25868, 1, 1, 1000, 1000
 73573892, 1, 0.000937762, 0.001320353, 0.0008000233, 0.0001426779, -0.001656593, -9.817614, 0, 0, 29.25868, 1, 1, 760, 800
 73613876, 0, 0.001059084, 0.001109961, 0.001038447, -0.0003105618, -0.000603637, -9.81813, 0, 0, 29.26078, 1, 1, 1000, 1000
 73613876, 1, 0.001048532, 0.001156647, 0.000915033, -0.001356596, -0.0001145939, -9.819995, 0, 0, 29.26078, 1, 1, 760, 800
 73653860, 0, 0.001069512, 0.001045351, 0.001122137, -0.001386921, -0.001936556, -9.817427, 0, 0, 29.26288, 1, 1, 1000, 1000
 73653860, 1, 0.001115205, 0.001067722, 0.0009181034, -0.00136413, -0.000968238, -9.817469, 0, 0, 29.26288, 1, 1, 760, 800
 73693844, 0, 0.001080452, 0.001052156, 0.001090805, -0.0009604434, -0.001079593, -9.818231, 0, 0, 29.26498, 1, 1, 1000, 1000
 73693844, 1, 0.001193937, 0.0008751085, 0.0008987901, -0.002446864, -0.002588253, -9.816843, 0, 0, 29.26498, 1, 1, 760, 800
 73733828, 0, 0.001083178, 0.001099156, 0.001181873, 0.0003480572, -0.0008598302, -9.817488, 0, 0, 29.26708, 1, 1, 1000, 1000
