Time,XKF5_C,XKF5_NI,XKF5_FIX,XKF5_FIY,XKF5_AFI,XKF5_HAGL,XKF5_offset,XKF5_RI,XKF5_rng,XKF5_Herr,XKF5_eAng,XKF5_eVel,XKF5_ePos
 72794204, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 0.0001031578, 0.003099386, 0.004272355
 72894164, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 0.0001028252, 0.002945406, 0.003954903
 72994124, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 0.000102254, 0.002973703, 0.004110422
 73094084, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 0.0001019159, 0.002803168, 0.003780413
 73194044, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 0.0001013408, 0.002803545, 0.003880476
 73294004, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 0.0001009001, 0.002600242, 0.003526061
 73393964, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 0.0001003954, 0.002598358, 0.003598844
 73493924, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 9.975564E-05, 0.002371748, 0.003227327
 73593884, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 9.927862E-05, 0.00238167, 0.003293228
 73693844, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 9.902757E-05, 0.002124872, 0.002894366
 73793804, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 9.864671E-05, 0.002159068, 0.002970572
 73893764, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 9.824802E-05, 0.00186798, 0.00253901
 73993724, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 9.779078E-05, 0.00193665, 0.002641255
 74093684, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 9.735496E-05, 0.001618935, 0.002182441
 74193644, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 9.688561E-05, 0.001726118, 0.002320871
 74293604, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 9.64729E-05, 0.001381038, 0.001833946
 74394397, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 8.968006E-05, 0.001537366, 0.002030784
 74494357, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 8.957193E-05, 0.001139759, 0.001476802
 74594317, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 9.195361E-05, 0.001333226, 0.001710158
 74694277, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 9.419466E-05, 0.0009120615, 0.001128213
 74794237, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 9.475918E-05, 0.001155774, 0.001425012
 74894197, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 9.47083E-05, 0.0007047199, 0.0008057378
 74994157, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 9.395833E-05, 0.0009971815, 0.001167583
 75094117, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 9.380384E-05, 0.0005173822, 0.0005117715
 75194077, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 9.310409E-05, 0.0008555548, 0.0009372483
 75294037, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 9.326481E-05, 0.0003402779, 0.0002347089
 75393997, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 9.238132E-05, 0.0007274089, 0.000726528
 75493957, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 9.28742E-05, 0.0001783956, 5.510548E-05
 75593917, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 9.151973E-05, 0.0006144112, 0.0005383905
 75693877, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 9.25484E-05, 3.03294E-05, 0.0002759089
 75793837, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 9.126755E-05, 0.0005104548, 0.0003690069
 75893797, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 9.279909E-05, 0.000120741, 0.0005061296
 75993757, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 9.091644E-05, 0.0004139629, 0.000212845
 76093717, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 9.311707E-05, 0.0002546681, 0.0007201627
 76193677, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 9.059237E-05, 0.0003288254, 7.484991E-05
 76293637, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 9.367472E-05, 0.0003762364, 0.0009146234
 76394430, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 9.036195E-05, 0.0002550051, 4.49266E-05
 76494390, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 9.456536E-05, 0.0004925829, 0.001102463
 76594350, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 9.051479E-05, 0.0001892628, 0.0001513226
 76694310, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 9.633277E-05, 0.0006091344, 0.001279738
 76794270, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 9.049447E-05, 0.0001248811, 0.0002487042
 76894230, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 9.792537E-05, 0.0007136161, 0.001440053
 76994190, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 9.057533E-05, 7.234721E-05, 0.0003292063
 77094150, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 0.0001001234, 0.0008101477, 0.001587009
 77194110, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 9.101439E-05, 2.880152E-05, 0.0003966171
 77294070, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 0.0001028059, 0.000898723, 0.001717707
 77394030, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 9.14936E-05, 2.049419E-05, 0.0004486873
 77493990, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 0.0001057762, 0.0009772447, 0.001833834
 77593950, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 9.232783E-05, 5.12988E-05, 0.0004892183
 77693910, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 0.0001104184, 0.001065052, 0.001949203
 77793870, 0, 0, 0, 0, 0, 0.1, 0.13, 0, 0, 0.5, 9.2935E-05, 8.186898E-05, 0.0005266523
 77893830, 0, 0, 0, 0, 0, 0.11, 0.13, 0, 0, 0.5, 0.0001124056, 0.001462729, 0.003705016
 77993790, 0, 0, 0, 0, 0, 0.12, 0.13, 0, 0, 0.5, 9.368038E-05, 0.0006344327, 0.002354087
 78093750, 0, 0, 0, 0, 0, 0.15, 0.13, 0, 0, 0.5, 0.0001208679, 0.001329204, 0.002349513
 78193710, 0, 0, 0, 0, 0, 0.19, 0.13, 0, 0, 0.5, 9.665707E-05, 0.000269316, 0.0006312596
 78293670, 0, 0, 0, 0, 0, 0.25, 0.13, 0, 0, 0.5, 0.0001289861, 0.00156673, 0.00334867
 78393630, 0, 0, 0, 0, 0, 0.35, 0.13, 0, 0, 0.5, 9.703909E-05, 0.0005645942, 0.002696966
 78494423, 0, 0, 0, 0, 0, 0.48, 0.13, 0, 0, 0.5, 0.0001531851, 0.006035028, 0.01739083
 78594383, 0, 0, 0, 0, 0, 0.67, 0.13, 0, 0, 0.5, 0.0001109722, 0.002663948, 0.003832425
 78694343, 0, 0, 0, 0, 0, 0.86, 0.13, 0, 0, 0.5, 0.000166182, 0.003146719, 0.002820453
 78794303, 0, 0, 0, 0, 0, 1.06, 0.13, 0, 0, 0.5, 0.0001129736, 0.0006616259, 0.007072339
 78894263, 0, 0, 0, 0, 0, 1.27, 0.13, 0, 0, 0.5, 0.0001650547, 0.002222402, 0.01312875
 78994223, 0, 0, 0, 0, 0, 1.49, 0.13, 0, 0, 0.5, 0.0001116379, 0.001998306, 0.01618571
 79094183, 0, 0, 0, 0, 0, 1.71, 0.13, 0, 0, 0.5, 0.0001743745, 0.002757211, 0.01700974
 79194143, 0, 0, 0, 0, 0, 1.95, 0.13, 0, 0, 0.5, 0.0001161848, 0.002522752, 0.01869206
 79294103, 0, 0, 0, 0, 0, 2.2, 0.13, 0, 0, 0.5, 0.0001879683, 0.003070631, 0.01824432
 79394063, 0, 0, 0, 0, 0, 2.45, 0.13, 0, 0, 0.5, 0.0001213942, 0.002661578, 0.01926145
 79494023, 0, 0, 0, 0, 0, 2.71, 0.13, 0, 0, 0.5, 0.0001918374, 0.003247123, 0.01884327
 79593983, 0, 0, 0, 0, 0, 2.98, 0.13, 0, 0, 0.5, 9.155764E-05, 0.002755704, 0.01929454
 79693943, 0, 0, 0, 0, 0, 3.25, 0.13, 0, 0, 0.5, 0.0001826447, 0.002991561, 0.01709739
 79793903, 0, 0, 0, 0, 0, 3.53, 0.13, 0, 0, 0.5, 6.599295E-05, 0.00240071, 0.01690614
 79893863, 0, 0, 0, 0, 0, 3.8, 0.13, 0, 0, 0.5, 8.456875E-05, 0.002608101, 0.01581124
 79993823, 0, 0, 0, 0, 0, 4.08, 0.13, 0, 0, 0.5, 8.648419E-05, 0.002358482, 0.01568175
 80093783, 0, 0, 0, 0, 0, 4.34, 0.13, 0, 0, 0.5, 0.000156726, 0.002454883, 0.01464593
 80193743, 0, 0, 0, 0, 0, 4.61, 0.13, 0, 0, 0.5, 9.11352E-05, 0.002279643, 0.01439546
 80293703, 0, 0, 0, 0, 0, 4.87, 0.13, 0, 0, 0.5, 0.0001817806, 0.002729706, 0.01411135
 80393663, 0, 0, 0, 0, 0, 5.12, 0.13, 0, 0, 0.5, 0.0001004063, 0.002246002, 0.01333638
 80493623, 0, 0, 0, 0, 0, 5.37, 0.13, 0, 0, 0.5, 0.0002106396, 0.002874833, 0.01292731
 80594416, 0, 0, 0, 0, 0, 5.61, 0.13, 0, 0, 0.5, 0.0001116294, 0.002143695, 0.01196868
 80694376, 0, 0, 0, 0, 0, 5.84, 0.13, 0, 0, 0.5, 0.0002326247, 0.002889898, 0.01151544
 80794336, 0, 0, 0, 0, 0, 6.06, 0.13, 0, 0, 0.5, 0.0001183382, 0.001956325, 0.01036521
 80894296, 0, 0, 0, 0, 0, 6.28, 0.13, 0, 0, 0.5, 0.000240176, 0.002819664, 0.009679929
 80994256, 0, 0, 0, 0, 0, 6.49, 0.13, 0, 0, 0.5, 0.0001228157, 0.001730478, 0.008741193
 81094216, 0, 0, 0, 0, 0, 6.69, 0.13, 0, 0, 0.5, 0.0002359925, 0.002638933, 0.007870195
 81194176, 0, 0, 0, 0, 0, 6.88, 0.13, 0, 0, 0.5, 0.000119835, 0.001453364, 0.006973989
 81294136, 0, 0, 0, 0, 0, 7.07, 0.13, 0, 0, 0.5, 0.0002165246, 0.002278883, 0.006288405
 81394096, 0, 0, 0, 0, 0, 7.25, 0.13, 0, 0, 0.5, 0.000109486, 0.001186073, 0.00534558
 81494056, 0, 0, 0, 0, 0, 7.43, 0.13, 0, 0, 0.5, 0.000200968, 0.001881381, 0.004639821
 81594016, 0, 0, 0, 0, 0, 7.6, 0.13, 0, 0, 0.5, 0.0001008408, 0.0009817097, 0.003822198
 81693976, 0, 0, 0, 0, 0, 7.76, 0.13, 0, 0, 0.5, 0.0001769503, 0.001216892, 0.002929979
 81793936, 0, 0, 0, 0, 0, 7.92, 0.13, 0, 0, 0.5, 8.907985E-05, 0.001079233, 0.002715521
 81893896, 0, 0, 0, 0, 0, 8.08, 0.13, 0, 0, 0.5, 0.0001519064, 0.0005360284, 0.00130249
 81993856, 0, 0, 0, 0, 0, 8.23, 0.13, 0, 0, 0.5, 7.67958E-05, 0.001358181, 0.002278739
 82093816, 0, 0, 0, 0, 0, 8.37, 0.13, 0, 0, 0.5, 0.0001227793, 0.0004134495, 0.0009344242
 82193776, 0, 0, 0, 0, 0, 8.51, 0.13, 0, 0, 0.5, 6.270927E-05, 0.00187769, 0.002937294
 82293736, 0, 0, 0, 0, 0, 8.64, 0.13, 0, 0, 0.5, 0.0001190092, 0.0007050566, 0.001407861
 82393696, 0, 0, 0, 0, 0, 8.77, 0.13, 0, 0, 0.5, 6.428113E-05, 0.002040654, 0.003119843
 82493656, 0, 0, 0, 0, 0, 8.89, 0.13, 0, 0, 0.5, 9.790177E-05, 0.00139248, 0.002849371
 82593616, 0, 0, 0, 0, 0, 9.01, 0.13, 0, 0, 0.5, 5.281922E-05, 0.002454326, 0.003997452
 82694409, 0, 0, 0, 0, 0, 9.12, 0.13, 0, 0, 0.5, 9.523005E-05, 0.001820299, 0.003957347
 82794369, 0, 0, 0, 0, 0, 9.23, 0.13, 0, 0, 0.5, 5.362849E-05, 0.002669386, 0.004725335
 82894329, 0, 0, 0, 0, 0, 9.33, 0.13, 0, 0, 0.5, 7.587858E-05, 0.00198755, 0.004772957
 82994289, 0, 0, 0, 0, 0, 9.42, 0.13, 0, 0, 0.5, 4.195357E-05, 0.002726749, 0.005224623
 83094249, 0, 0, 0, 0, 0, 9.51, 0.13, 0, 0, 0.5, 7.536594E-05, 0.00215952, 0.005344204
 83194209, 0, 0, 0, 0, 0, 9.6, 0.13, 0, 0, 0.5, 4.423106E-05, 0.002782749, 0.005609494
 83294169, 0, 0, 0, 0, 0, 9.68, 0.13, 0, 0, 0.5, 7.482035E-05, 0.002075514, 0.005552975
 83394129, 0, 0, 0, 0, 0, 9.75, 0.13, 0, 0, 0.5, 4.44836E-05, 0.002661911, 0.005728409
 83494089, 0, 0, 0, 0, 0, 9.82, 0.13, 0, 0, 0.5, 6.52193E-05, 0.002046162, 0.005880115
 83594049, 0, 0, 0, 0, 0, 9.88, 0.13, 0, 0, 0.5, 3.795464E-05, 0.002590596, 0.005956735
 83694009, 0, 0, 0, 0, 0, 9.93, 0.13, 0, 0, 0.5, 6.410137E-05, 0.001959087, 0.006283492
 83793969, 0, 0, 0, 0, 0, 9.99, 0.13, 0, 0, 0.5, 3.500804E-05, 0.002542095, 0.006643001
 83893929, 0, 0, 0, 0, 0, 10.03, 0.13, 0, 0, 0.5, 6.104913E-05, 0.001797125, 0.006724115
 83993889, 0, 0, 0, 0, 0, 10.07, 0.13, 0, 0, 0.5, 3.639514E-05, 0.002313756, 0.006688274
 84093849, 0, 0, 0, 0, 0, 10.1, 0.13, 0, 0, 0.5, 6.76923E-05, 0.001643659, 0.006962144
 84193809, 0, 0, 0, 0, 0, 10.12, 0.13, 0, 0, 0.5, 4.10126E-05, 0.002150249, 0.006750522
 84293769, 0, 0, 0, 0, 0, 10.13, 0.13, 0, 0, 0.5, 6.455159E-05, 0.001545387, 0.007091684
 84393729, 0, 0, 0, 0, 0, 10.14, 0.13, 0, 0, 0.5, 3.828484E-05, 0.002070327, 0.007096597
 84493689, 0, 0, 0, 0, 0, 10.15, 0.13, 0, 0, 0.5, 7.625491E-05, 0.001528388, 0.00759724
 84593649, 0, 0, 0, 0, 0, 10.15, 0.13, 0, 0, 0.5, 4.600637E-05, 0.002014604, 0.007390613
 84693609, 0, 0, 0, 0, 0, 10.14, 0.13, 0, 0, 0.5, 6.885911E-05, 0.001697835, 0.008815615
 84794402, 0, 0, 0, 0, 0, 10.13, 0.13, 0, 0, 0.5, 4.075689E-05, 0.002107371, 0.008870687
 84894362, 0, 0, 0, 0, 0, 10.12, 0.13, 0, 0, 0.5, 6.030482E-05, 0.001892829, 0.0100939
 84994322, 0, 0, 0, 0, 0, 10.11, 0.13, 0, 0, 0.5, 3.615809E-05, 0.002131834, 0.009552851
 85094282, 0, 0, 0, 0, 0, 10.1, 0.13, 0, 0, 0.5, 6.746413E-05, 0.002023965, 0.01070846
 85194242, 0, 0, 0, 0, 0, 10.09, 0.13, 0, 0, 0.5, 4.164357E-05, 0.002110969, 0.009674086
 85294202, 0, 0, 0, 0, 0, 10.09, 0.13, 0, 0, 0.5, 7.660588E-05, 0.001790066, 0.009817691
 85394162, 0, 0, 0, 0, 0, 10.08, 0.13, 0, 0, 0.5, 4.604583E-05, 0.001860872, 0.008495474
 85494122, 0, 0, 0, 0, 0, 10.09, 0.13, 0, 0, 0.5, 8.111726E-05, 0.001754382, 0.009265123
 85594082, 0, 0, 0, 0, 0, 10.11, 0.13, 0, 0, 0.5, 4.723049E-05, 0.001697361, 0.007594163
 85694042, 0, 0, 0, 0, 0, 10.13, 0.13, 0, 0, 0.5, 8.846654E-05, 0.001860807, 0.009074057
 85794002, 0, 0, 0, 0, 0, 10.17, 0.13, 0, 0, 0.5, 5.069431E-05, 0.001545339, 0.006857907
 85893962, 0, 0, 0, 0, 0, 10.21, 0.13, 0, 0, 0.5, 0.0001054027, 0.001809675, 0.008193651
 85993922, 0, 0, 0, 0, 0, 10.28, 0.13, 0, 0, 0.5, 6.006892E-05, 0.001311612, 0.0057545
 86093882, 0, 0, 0, 0, 0, 10.34, 0.13, 0, 0, 0.5, 0.0001163819, 0.001690554, 0.006957456
 86193842, 0, 0, 0, 0, 0, 10.43, 0.13, 0, 0, 0.5, 6.464507E-05, 0.001031192, 0.004259146
 86293802, 0, 0, 0, 0, 0, 10.52, 0.13, 0, 0, 0.5, 0.0001276339, 0.001483434, 0.005307904
 86393762, 0, 0, 0, 0, 0, 10.63, 0.13, 0, 0, 0.5, 7.010673E-05, 0.0007252853, 0.002711993
 86493722, 0, 0, 0, 0, 0, 10.74, 0.13, 0, 0, 0.5, 0.000139104, 0.001312546, 0.003702828
 86593682, 0, 0, 0, 0, 0, 10.87, 0.13, 0, 0, 0.5, 7.564494E-05, 0.0004751145, 0.001333838
 86693642, 0, 0, 0, 0, 0, 11, 0.13, 0, 0, 0.5, 0.0001565463, 0.001213534, 0.002064556
 86794435, 0, 0, 0, 0, 0, 11.15, 0.13, 0, 0, 0.5, 8.524398E-05, 0.0003752086, 0.001017858
 86894395, 0, 0, 0, 0, 0, 11.31, 0.13, 0, 0, 0.5, 0.0001721757, 0.001265747, 0.001093821
 86994355, 0, 0, 0, 0, 0, 11.47, 0.13, 0, 0, 0.5, 9.167969E-05, 0.0004043578, 0.001593499
 87094315, 0, 0, 0, 0, 0, 11.65, 0.13, 0, 0, 0.5, 0.0001888687, 0.001497071, 0.001664941
 87194275, 0, 0, 0, 0, 0, 11.84, 0.13, 0, 0, 0.5, 0.0001010541, 0.0005720218, 0.00246548
 87294235, 0, 0, 0, 0, 0, 12.03, 0.13, 0, 0, 0.5, 0.0001957077, 0.001580131, 0.002168269
 87394195, 0, 0, 0, 0, 0, 12.24, 0.13, 0, 0, 0.5, 0.0001035655, 0.000757018, 0.003371781
 87494155, 0, 0, 0, 0, 0, 12.46, 0.13, 0, 0, 0.5, 0.0002051844, 0.00185898, 0.003250144
 87594115, 0, 0, 0, 0, 0, 12.68, 0.13, 0, 0, 0.5, 0.0001086135, 0.001022654, 0.004828816
 87694075, 0, 0, 0, 0, 0, 12.92, 0.13, 0, 0, 0.5, 0.0002268029, 0.002139372, 0.004738145
 87794035, 0, 0, 0, 0, 0, 13.16, 0.13, 0, 0, 0.5, 0.0001208262, 0.001267043, 0.006204762
 87893995, 0, 0, 0, 0, 0, 13.41, 0.13, 0, 0, 0.5, 0.00023363, 0.002172158, 0.005590651
 87993955, 0, 0, 0, 0, 0, 13.67, 0.13, 0, 0, 0.5, 0.0001226803, 0.001358168, 0.006918248
 88093915, 0, 0, 0, 0, 0, 13.93, 0.13, 0, 0, 0.5, 0.0002276664, 0.002096572, 0.006538169
 88193875, 0, 0, 0, 0, 0, 14.19, 0.13, 0, 0, 0.5, 0.0001193055, 0.001573721, 0.007773266
 88293835, 0, 0, 0, 0, 0, 14.45, 0.13, 0, 0, 0.5, 0.0002357146, 0.002372493, 0.007762608
 88393795, 0, 0, 0, 0, 0, 14.71, 0.13, 0, 0, 0.5, 0.0001250435, 0.001784265, 0.008562956
 88493755, 0, 0, 0, 0, 0, 14.96, 0.13, 0, 0, 0.5, 0.0002337346, 0.002521129, 0.008482238
 88593715, 0, 0, 0, 0, 0, 15.22, 0.13, 0, 0, 0.5, 0.000122943, 0.001886098, 0.008853915
 88693675, 0, 0, 0, 0, 0, 15.48, 0.13, 0, 0, 0.5, 0.0002207146, 0.00237093, 0.008741223
 88793635, 0, 0, 0, 0, 0, 15.73, 0.13, 0, 0, 0.5, 0.0001163492, 0.002013589, 0.009308582
 88894428, 0, 0, 0, 0, 0, 15.99, 0.13, 0, 0, 0.5, 0.0002109233, 0.002130571, 0.008618237
 88994388, 0, 0, 0, 0, 0, 16.24, 0.13, 0, 0, 0.5, 0.0001121741, 0.002062123, 0.009280008
 89094348, 0, 0, 0, 0, 0, 16.49, 0.13, 0, 0, 0.5, 0.0002021679, 0.001894045, 0.008205892
 89194308, 0, 0, 0, 0, 0, 16.74, 0.13, 0, 0, 0.5, 0.0001078995, 0.002021069, 0.008792491
 89294268, 0, 0, 0, 0, 0, 16.99, 0.13, 0, 0, 0.5, 0.0001916472, 0.001654948, 0.007668777
 89394228, 0, 0, 0, 0, 0, 17.24, 0.13, 0, 0, 0.5, 0.0001025786, 0.002037091, 0.008481614
 89494188, 0, 0, 0, 0, 0, 17.49, 0.13, 0, 0, 0.5, 0.0001898023, 0.001553431, 0.007224685
 89594148, 0, 0, 0, 0, 0, 17.74, 0.13, 0, 0, 0.5, 0.0001021857, 0.001976576, 0.008077832
 89694108, 0, 0, 0, 0, 0, 17.99, 0.13, 0, 0, 0.5, 0.0002019032, 0.001590894, 0.00691126
 89794068, 0, 0, 0, 0, 0, 18.24, 0.13, 0, 0, 0.5, 0.0001095925, 0.001849271, 0.007662357
 89894028, 0, 0, 0, 0, 0, 18.49, 0.13, 0, 0, 0.5, 0.0002013155, 0.001463854, 0.006555792
 89993988, 0, 0, 0, 0, 0, 18.74, 0.13, 0, 0, 0.5, 0.0001088321, 0.001816672, 0.007320549
 90093948, 0, 0, 0, 0, 0, 18.98, 0.13, 0, 0, 0.5, 0.0001990876, 0.001360412, 0.006218038
 90193908, 0, 0, 0, 0, 0, 19.23, 0.13, 0, 0, 0.5, 0.000109702, 0.001836509, 0.007332676
 90293868, 0, 0, 0, 0, 0, 19.48, 0.13, 0, 0, 0.5, 0.0001957246, 0.001203887, 0.006136739
 90393828, 0, 0, 0, 0, 0, 19.73, 0.13, 0, 0, 0.5, 0.0001068031, 0.001900564, 0.007282595
 90493788, 0, 0, 0, 0, 0, 19.98, 0.13, 0, 0, 0.5, 0.0001987837, 0.001069403, 0.005826916
 90593748, 0, 0, 0, 0, 0, 20.23, 0.13, 0, 0, 0.5, 0.0001099834, 0.001943134, 0.007182809
 90693708, 0, 0, 0, 0, 0, 20.48, 0.13, 0, 0, 0.5, 0.0002027272, 0.0008906933, 0.005300304
 90793668, 0, 0, 0, 0, 0, 20.73, 0.13, 0, 0, 0.5, 0.0001126271, 0.001923886, 0.00655733
 90893628, 0, 0, 0, 0, 0, 20.98, 0.13, 0, 0, 0.5, 0.0001987556, 0.0007145742, 0.004649258
 90994421, 0, 0, 0, 0, 0, 21.23, 0.13, 0, 0, 0.5, 0.0001100703, 0.001949285, 0.006150737
 91094381, 0, 0, 0, 0, 0, 21.47, 0.13, 0, 0, 0.5, 0.0002006326, 0.000591427, 0.004162309
 91194341, 0, 0, 0, 0, 0, 21.72, 0.13, 0, 0, 0.5, 0.00011078, 0.001980507, 0.005999203
 91294301, 0, 0, 0, 0, 0, 21.97, 0.13, 0, 0, 0.5, 0.0001979598, 0.0005258611, 0.004082716
 91394261, 0, 0, 0, 0, 0, 22.22, 0.13, 0, 0, 0.5, 0.0001108995, 0.002047562, 0.006139944
 91494221, 0, 0, 0, 0, 0, 22.47, 0.13, 0, 0, 0.5, 0.0001980249, 0.0004926897, 0.003989693
 91594181, 0, 0, 0, 0, 0, 22.72, 0.13, 0, 0, 0.5, 0.0001112008, 0.002031739, 0.005800545
