Time,PSCE_TPE,PSCE_PE,PSCE_DVE,PSCE_TVE,PSCE_VE,PSCE_DAE,PSCE_TAE,PSCE_AE
 79893863, 0.01313033, -0.02522675, 3.505929E-05, 0.03839214, 0.01010274, -7.011858E-05, 0.07447862, 0.07699895
 79993823, 0.01313351, -0.02554907, 2.868972E-05, 0.03871126, 0.01348594, -5.737945E-05, 0.0675066, 0.07405144
 80093783, 0.01313611, -0.02636367, 2.347738E-05, 0.03952326, 0.01595871, -4.695476E-05, 0.07071155, 0.07191835
 80193743, 0.01313824, -0.02623504, 1.921201E-05, 0.03939249, 0.01877507, -3.842402E-05, 0.06362534, 0.06972273
 80293703, 0.01313998, -0.02687611, 1.572158E-05, 0.04003181, 0.02066812, -3.144316E-05, 0.06818958, 0.06815554
 80393663, 0.0131414, -0.02653436, 1.286528E-05, 0.03968862, 0.02305381, -2.573057E-05, 0.06073285, 0.06646247
 80493623, 0.01314257, -0.02687497, 1.052792E-05, 0.04002807, 0.024516, -2.105584E-05, 0.06487776, 0.06504647
 80594416, 0.01314352, -0.02622457, 8.615209E-06, 0.03937671, 0.02654507, -1.723042E-05, 0.05686956, 0.06326497
 80694376, 0.0131443, -0.02628171, 7.049998E-06, 0.03943307, 0.02765072, -1.41E-05, 0.06046353, 0.06163691
 80794336, 0.01314494, -0.02541091, 5.769155E-06, 0.03856162, 0.02913468, -1.153831E-05, 0.05341533, 0.05954468
 80894296, 0.01314546, -0.02526774, 4.721017E-06, 0.03841793, 0.02976196, -9.442034E-06, 0.05747559, 0.05811971
 80994256, 0.01314589, -0.02423082, 3.863303E-06, 0.03738057, 0.0308994, -7.726607E-06, 0.0501304, 0.05618382
 81094216, 0.01314624, -0.02393944, 3.161418E-06, 0.03708884, 0.0311271, -6.322836E-06, 0.05465253, 0.05491927
 81194176, 0.01314653, -0.02278677, 2.587052E-06, 0.03593589, 0.03197223, -5.174104E-06, 0.04722144, 0.05324954
 81294136, 0.01314676, -0.02240903, 2.117037E-06, 0.03555791, 0.0318912, -4.234073E-06, 0.05182858, 0.05195434
 81394096, 0.01314696, -0.02116377, 1.732413E-06, 0.03431246, 0.03250038, -3.464827E-06, 0.04432878, 0.0503189
 81494056, 0.01314711, -0.02069321, 1.417668E-06, 0.03384174, 0.0322722, -2.835337E-06, 0.04875461, 0.0489997
 81594016, 0.01314724, -0.01939504, 1.160106E-06, 0.03254344, 0.03272066, -2.320212E-06, 0.04114679, 0.04741021
 81693976, 0.01314735, -0.01886486, 9.49338E-07, 0.03201315, 0.03253498, -1.898676E-06, 0.04425292, 0.04579238
 81793936, 0.01314743, -0.0174811, 7.768624E-07, 0.03062931, 0.03275026, -1.553725E-06, 0.03769787, 0.0434653
 81893896, 0.0131475, -0.01662758, 6.35722E-07, 0.02977572, 0.03224646, -1.271444E-06, 0.040316, 0.04207377
 81993856, 0.01314756, -0.01506544, 5.202243E-07, 0.02821352, 0.03206924, -1.040449E-06, 0.03450047, 0.04025518
 82093816, 0.01314761, -0.01381051, 4.257099E-07, 0.02695855, 0.03129838, -8.514198E-07, 0.03556631, 0.03821877
 82193776, 0.01314765, -0.01199849, 3.483669E-07, 0.02514648, 0.03076605, -6.967339E-07, 0.03044985, 0.03570661
 82293736, 0.01314768, -0.01076189, 2.850757E-07, 0.02390985, 0.02950595, -5.701514E-07, 0.03401739, 0.03461468
 82393696, 0.0131477, -0.009036405, 2.332832E-07, 0.02218434, 0.02878173, -4.665665E-07, 0.02881318, 0.03336971
 82493656, 0.01314772, -0.007625906, 1.909004E-07, 0.02077382, 0.02782138, -3.818007E-07, 0.02841698, 0.03121224
 82593616, 0.01314774, -0.005793574, 1.562176E-07, 0.01894147, 0.02719611, -3.124352E-07, 0.02305112, 0.02852167
 82694409, 0.01314776, -0.004453348, 1.27836E-07, 0.01760123, 0.02609624, -2.556721E-07, 0.02467397, 0.02646569
 82794369, 0.01314777, -0.002761184, 1.046108E-07, 0.01590906, 0.02508503, -2.092216E-07, 0.0214989, 0.02490683
 82894329, 0.01314778, -0.001384155, 8.56051E-08, 0.01453202, 0.0237734, -1.712102E-07, 0.02237714, 0.02412231
 82994289, 0.01314778, 0.0002804816, 7.005235E-08, 0.01286737, 0.02271152, -1.401047E-07, 0.01875084, 0.02264212
 83094249, 0.01314779, 0.001442062, 5.732525E-08, 0.01170579, 0.02132919, -1.146505E-07, 0.0208501, 0.02201942
 83194209, 0.0131478, 0.002866205, 4.691041E-08, 0.01028164, 0.02010686, -9.382082E-08, 0.0184929, 0.02109092
 83294169, 0.0131478, 0.00369294, 3.838773E-08, 0.009454898, 0.01873162, -7.677546E-08, 0.02097145, 0.02069635
 83394129, 0.0131478, 0.004801054, 3.141346E-08, 0.008346781, 0.01768913, -6.282691E-08, 0.0182563, 0.02028562
 83494089, 0.01314781, 0.005615018, 2.570626E-08, 0.007532814, 0.0165223, -5.141252E-08, 0.01921732, 0.02002671
 83594049, 0.01314781, 0.006675376, 2.103595E-08, 0.006472454, 0.01557705, -4.207191E-08, 0.01675978, 0.01992459
 83694009, 0.01314781, 0.007307973, 1.721415E-08, 0.005839855, 0.01442914, -3.442829E-08, 0.01877262, 0.01982212
 83793969, 0.01314781, 0.008146273, 1.408668E-08, 0.005001554, 0.01344074, -2.817336E-08, 0.01699631, 0.01907069
 83893929, 0.01314781, 0.008552129, 1.152741E-08, 0.004595696, 0.012269, -2.305483E-08, 0.01987981, 0.01920317
 83993889, 0.01314782, 0.009188738, 9.433114E-09, 0.003959086, 0.01129338, -1.886623E-08, 0.01899578, 0.01941332
 84093849, 0.01314782, 0.009265282, 7.719306E-09, 0.003882541, 0.01005668, -1.543861E-08, 0.0229628, 0.02027634
 84193809, 0.01314782, 0.009602502, 6.316863E-09, 0.003545321, 0.009237983, -1.263373E-08, 0.02171842, 0.02140103
 84293769, 0.01314782, 0.009428899, 5.169217E-09, 0.003718923, 0.008264345, -1.033843E-08, 0.02518656, 0.0223778
 84393729, 0.01314782, 0.009555964, 4.230075E-09, 0.003591857, 0.007678328, -8.46015E-09, 0.0238517, 0.02316502
 84493689, 0.01314782, 0.009157401, 3.461555E-09, 0.003990421, 0.006888128, -6.923111E-09, 0.02775821, 0.02436139
 84593649, 0.01314782, 0.009095092, 2.832661E-09, 0.004052728, 0.006474451, -5.665322E-09, 0.02660643, 0.02516678
 84693609, 0.01314782, 0.00859019, 2.318023E-09, 0.004557631, 0.005954052, -4.636047E-09, 0.02973585, 0.02622696
 84794402, 0.01314782, 0.008448862, 1.896885E-09, 0.004698959, 0.005732907, -3.793771E-09, 0.02857471, 0.02708661
 84894362, 0.01314782, 0.00789901, 1.552259E-09, 0.005248811, 0.00532924, -3.104518E-09, 0.03181914, 0.02825789
 84994322, 0.01314782, 0.00771596, 1.270245E-09, 0.005431859, 0.005350823, -2.54049E-09, 0.02990179, 0.02895103
 85094282, 0.01264394, 0.007119927, 0, 0.00552401, 0.005157118, 0, 0.03104669, 0.02895082
 85194242, 0.01264394, 0.006906894, 0, 0.005737043, 0.005284996, 0, 0.03061057, 0.02918686
 85294202, 0.01264394, 0.006264908, 0, 0.006379029, 0.005317305, 0, 0.03331671, 0.03015449
 85394162, 0.01264394, 0.006045934, 0, 0.006598002, 0.005792697, 0, 0.03030255, 0.03041667
 85494122, 0.01264394, 0.005427278, 0, 0.007216658, 0.006028638, 0, 0.03268065, 0.03041638
 85594082, 0.01264394, 0.005250853, 0, 0.007393084, 0.006537085, 0, 0.03017888, 0.03041591
 85694042, 0.01264394, 0.004661168, 0, 0.007982768, 0.006792308, 0, 0.03253122, 0.03041566
 85794002, 0.01264394, 0.004518502, 0, 0.008125435, 0.007315651, 0, 0.02993876, 0.03041555
 85893962, 0.01264394, 0.003902838, 0, 0.008741098, 0.00740261, 0, 0.03375456, 0.03064129
 85993922, 0.01264394, 0.003735769, 0, 0.008908167, 0.007920957, 0, 0.03084388, 0.03088295
 86093882, 0.01264394, 0.003103766, 0, 0.00954017, 0.00815245, 0, 0.03358679, 0.03084382
 86193842, 0.01264394, 0.002952331, 0, 0.009691605, 0.008646644, 0, 0.03123674, 0.03095947
 86293802, 0.01264394, 0.00230836, 0, 0.01033558, 0.008770063, 0, 0.03471829, 0.03160524
 86393762, 0.01264394, 0.002160745, 0, 0.01048319, 0.009290354, 0, 0.03164517, 0.03196083
 86493722, 0.01264394, 0.001518619, 0, 0.01112532, 0.00945973, 0, 0.03497902, 0.03268317
 86593682, 0.01264394, 0.001391382, 0, 0.01125255, 0.01006932, 0, 0.03148026, 0.03310139
 86693642, 0.01264394, 0.0007180455, 0, 0.01192589, 0.0101935, 0, 0.03555477, 0.03358193
 86794435, 0.01264394, 0.0005906055, 0, 0.01205333, 0.01079226, 0, 0.03221003, 0.03397362
 86894395, 0.01264394, -0.0001002329, 0, 0.01274417, 0.01079649, 0, 0.03694237, 0.03460331
 86994355, 0.01264394, -0.0002497575, 0, 0.01289369, 0.01124783, 0, 0.03393541, 0.03476046
 87094315, 0.01264394, -0.001269632, 0, 0.01391357, 0.01109922, 0, 0.04085682, 0.03630424
 87194275, 0.01264394, -0.001644214, 0, 0.01428815, 0.01183541, 0, 0.03615107, 0.03729585
 87294235, 0.01264394, -0.002746631, 0, 0.01539057, 0.01216131, 0, 0.04072944, 0.03791175
 87394195, 0.01264394, -0.003113358, 0, 0.01575729, 0.0132868, 0, 0.03511279, 0.03788581
 87494155, 0.01264394, -0.004105925, 0, 0.01674986, 0.01408425, 0, 0.03786461, 0.0375245
 87594115, 0.01264394, -0.004318668, 0, 0.0169626, 0.01544569, 0, 0.03169925, 0.03660231
 87694075, 0.01264394, -0.005460233, 0, 0.01810417, 0.01582543, 0, 0.03909685, 0.03640497
 87794035, 0.01264394, -0.005766535, 0, 0.01841047, 0.01660461, 0, 0.03554193, 0.0371713
 87893995, 0.01264394, -0.0069411, 0, 0.01958504, 0.01668013, 0, 0.04268463, 0.03864454
 87993955, 0.01264394, -0.007238927, 0, 0.01988287, 0.01748922, 0, 0.03743066, 0.03951729
 88093915, 0.01264394, -0.008320885, 0, 0.02096482, 0.01760844, 0, 0.04360205, 0.0403862
 88193875, 0.01264394, -0.008523311, 0, 0.02116725, 0.01848425, 0, 0.03787243, 0.04063415
 88293835, 0.01264394, -0.009791792, 0, 0.02243573, 0.01837611, 0, 0.04705444, 0.04201494
 88393795, 0.01264394, -0.01011645, 0, 0.02276039, 0.01914851, 0, 0.04157911, 0.0431529
 88493755, 0.01264394, -0.01135045, 0, 0.02399439, 0.01934516, 0, 0.04801334, 0.04433057
 88593715, 0.01264394, -0.01159695, 0, 0.02424088, 0.02025862, 0, 0.04222248, 0.04510707
 88693675, 0.01264394, -0.01263707, 0, 0.02528101, 0.02061602, 0, 0.04743969, 0.04561473
 88793635, 0.01264394, -0.01267693, 0, 0.02532087, 0.02180214, 0, 0.04024978, 0.04507522
 88894428, 0.01264394, -0.01342806, 0, 0.026072, 0.02221551, 0, 0.04492164, 0.04414515
 88994388, 0.01264394, -0.01324676, 0, 0.0258907, 0.02292854, 0, 0.0403814, 0.04358151
 89094348, 0.01264394, -0.01386959, 0, 0.02651353, 0.02298997, 0, 0.04602305, 0.04316644
 89194308, 0.01264394, -0.01356, 0, 0.02620393, 0.02380908, 0, 0.03932523, 0.04271759
 89294268, 0.01264394, -0.01399368, 0, 0.02663762, 0.02407415, 0, 0.04308969, 0.04203485
 89394228, 0.01264394, -0.01349615, 0, 0.02614008, 0.02497834, 0, 0.03605288, 0.04094313
 89494188, 0.01264394, -0.01410579, 0, 0.02674973, 0.02510733, 0, 0.04256906, 0.04001214
 89594148, 0.01264394, -0.01371931, 0, 0.02636324, 0.0258568, 0, 0.03621719, 0.03956604
 89694108, 0.01264394, -0.01471747, 0, 0.02736141, 0.0258243, 0, 0.04460043, 0.04030292
 89794068, 0.01264394, -0.01457193, 0, 0.02721587, 0.02662634, 0, 0.03758799, 0.04063761
 89894028, 0.01264394, -0.01558602, 0, 0.02822996, 0.0266409, 0, 0.04505945, 0.04125559
 89993988, 0.01264394, -0.0154398, 0, 0.02808374, 0.02739381, 0, 0.03818054, 0.04128545
 90093948, 0.01264394, -0.01639663, 0, 0.02904057, 0.02741943, 0, 0.04600299, 0.04206714
 90193908, 0.01264394, -0.01619271, 0, 0.02883665, 0.02823906, 0, 0.03788024, 0.04205616
 90293868, 0.01264394, -0.01702492, 0, 0.02966886, 0.02831378, 0, 0.04434787, 0.04194819
 90393828, 0.01264394, -0.01669085, 0, 0.02933479, 0.02905131, 0, 0.03709889, 0.04149342
 90493788, 0.01264394, -0.01739594, 0, 0.03003987, 0.02907722, 0, 0.04342766, 0.04102553
 90593748, 0.01264394, -0.01695536, 0, 0.0295993, 0.02964822, 0, 0.03674574, 0.04061826
 90693708, 0.01264394, -0.01753016, 0, 0.0301741, 0.02949899, 0, 0.04313524, 0.04073013
 90793668, 0.01264394, -0.01698036, 0, 0.02962429, 0.03006569, 0, 0.0357465, 0.04029796
 90893628, 0.01264394, -0.01744862, 0, 0.03009255, 0.02993609, 0, 0.04176358, 0.03986567
 90994421, 0.01264394, -0.01677921, 0, 0.02942314, 0.03041358, 0, 0.03467695, 0.03951332
 91094381, 0.01264394, -0.01716852, 0, 0.02981246, 0.03018332, 0, 0.04065857, 0.03936739
 91194341, 0.01264394, -0.01646702, 0, 0.02911095, 0.03061357, 0, 0.03326385, 0.03842495
 91294301, 0.01264394, -0.01680426, 0, 0.0294482, 0.03029857, 0, 0.03963627, 0.03827498
 91394261, 0.01264394, -0.01606403, 0, 0.02870797, 0.0306699, 0, 0.03219311, 0.03734853
 91494221, 0.01264394, -0.01640328, 0, 0.02904721, 0.03020248, 0, 0.03940872, 0.03733881
 91594181, 0.01264394, -0.01567389, 0, 0.02831782, 0.03050791, 0, 0.03202077, 0.03687786
 91694141, 0.01264394, -0.01566509, 0, 0.02830903, 0.03022183, 0, 0.03578219, 0.03633789
 91794101, 0.01264394, -0.01469559, 0, 0.02733953, 0.03052955, 0, 0.02820339, 0.03476394
 91894061, 0.01264394, -0.01422868, 0, 0.02687261, 0.03021032, 0, 0.03059788, 0.03276939
 91994021, 0.01264394, -0.01291889, 0, 0.02556283, 0.03024272, 0, 0.02418772, 0.03054674
 92093981, 0.01264394, -0.01236424, 0, 0.02500818, 0.02955993, 0, 0.02846258, 0.02947788
 92193941, 0.01264394, -0.01101227, 0, 0.02365621, 0.02937527, 0, 0.0220695, 0.02802653
 92293901, 0.01264394, -0.01057915, 0, 0.02322309, 0.0284116, 0, 0.02770815, 0.02724412
 92393861, 0.01264394, -0.009394353, 0, 0.02203829, 0.02797294, 0, 0.02240163, 0.02668363
 92493821, 0.01264394, -0.009158763, 0, 0.0218027, 0.02713544, 0, 0.02710331, 0.02627585
 92593781, 0.01264394, -0.008150009, 0, 0.02079394, 0.0266711, 0, 0.02220184, 0.0257949
 92693741, 0.01264394, -0.008169563, 0, 0.0208135, 0.02548036, 0, 0.02969915, 0.02650256
 92793701, 0.01264394, -0.007409418, 0, 0.02005336, 0.02501157, 0, 0.0244085, 0.02691661
 92893661, 0.01264394, -0.007637925, 0, 0.02028186, 0.02406735, 0, 0.03057544, 0.02768939
 92993621, 0.01264394, -0.007052576, 0, 0.01969651, 0.02369064, 0, 0.02601037, 0.02789539
 93094414, 0.01264394, -0.007350257, 0, 0.01999419, 0.02286117, 0, 0.03005719, 0.02850655
 93194374, 0.01264394, -0.006570691, 0, 0.01921463, 0.02299318, 0, 0.02298446, 0.02774008
 93294334, 0.01264394, -0.006522912, 0, 0.01916685, 0.02244193, 0, 0.02695576, 0.02665653
 93394294, 0.01264394, -0.005757701, 0, 0.01840164, 0.02238139, 0, 0.02244112, 0.02625725
