Time,XKQ_C,XKQ_Q1,XKQ_Q2,XKQ_Q3,XKQ_Q4
 78993390, 1, 0.9999805, 0.001053126, 0.0009547874, 0.006082983
 79093350, 0, 0.9999803, 0.001083249, 0.0009951423, 0.006100813
 79093350, 1, 0.9999804, 0.001071813, 0.0009686985, 0.006091864
 79193310, 0, 0.9999802, 0.001099731, 0.001010188, 0.006109109
 79193310, 1, 0.9999803, 0.001086648, 0.0009881662, 0.006096451
 79293270, 0, 0.9999802, 0.001116278, 0.001026541, 0.006117209
 79293270, 1, 0.9999803, 0.001102471, 0.00100352, 0.006103974
 79394063, 0, 0.99998, 0.001131408, 0.001043395, 0.006125614
 79394063, 1, 0.9999802, 0.001117675, 0.001021945, 0.006112548
 79494023, 0, 0.99998, 0.001146978, 0.001060755, 0.006134071
 79494023, 1, 0.9999801, 0.001135835, 0.001035686, 0.006123386
 79593983, 0, 0.9999799, 0.001163395, 0.001077517, 0.006142631
 79593983, 1, 0.99998, 0.001152696, 0.001050101, 0.006129585
 79693943, 0, 0.9999798, 0.001179156, 0.001092664, 0.006151865
 79693943, 1, 0.9999799, 0.001161771, 0.001067011, 0.006140796
 79793903, 0, 0.9999797, 0.001194584, 0.001107165, 0.006160558
 79793903, 1, 0.9999798, 0.001176957, 0.001084321, 0.006150853
 79893863, 0, 0.9999796, 0.001209472, 0.001123609, 0.00617068
 79893863, 1, 0.9999797, 0.001188894, 0.001098543, 0.006162645
 79993823, 0, 0.9999795, 0.001226369, 0.001140713, 0.006179917
 79993823, 1, 0.9999796, 0.001206248, 0.00111527, 0.006172831
 80093783, 0, 0.9999809, 0.0002304422, 0.0001831363, 0.006182328
 80093783, 1, 0.9999809, 0.0002126365, 0.0001568298, 0.006175923
 80193743, 0, 0.9999799, -0.001031928, -0.0009795781, 0.006174676
 80193743, 1, 0.9999799, -0.001047704, -0.001010236, 0.006171172
 80293703, 0, 0.9999788, -0.001531111, -0.00142464, 0.006157842
 80293703, 1, 0.9999788, -0.00154752, -0.001454029, 0.006153041
 80393663, 0, 0.9999795, -0.001332583, -0.001251454, 0.006135418
 80393663, 1, 0.9999795, -0.001350254, -0.001292651, 0.006127808
 80493623, 0, 0.9999807, -0.0007888366, -0.0007799955, 0.006106733
 80493623, 1, 0.9999807, -0.0008042379, -0.0008202427, 0.006100327
 80593583, 0, 0.9999815, -0.0001527562, -0.0002033984, 0.006076916
 80593583, 1, 0.9999815, -0.0001730356, -0.0002464452, 0.006074187
 80693543, 0, 0.9999816, 0.0003575037, 0.0002392712, 0.0060463
 80693543, 1, 0.9999817, 0.0003377134, 0.000198795, 0.006040175
 80793503, 0, 0.9999815, 0.000722995, 0.0006216367, 0.006012093
 80793503, 1, 0.9999815, 0.0006999235, 0.0005868073, 0.006011067
 80893463, 0, 0.9999812, 0.001003231, 0.00088035, 0.005979547
 80893463, 1, 0.9999813, 0.000976944, 0.0008450474, 0.005981852
 80993423, 0, 0.9999809, 0.001244206, 0.001128021, 0.005954157
 80993423, 1, 0.999981, 0.001210892, 0.001090387, 0.005951806
 81093383, 0, 0.9999806, 0.001402594, 0.0013068, 0.005926649
 81093383, 1, 0.9999807, 0.001372899, 0.001271981, 0.005922578
 81193343, 0, 0.9999803, 0.001560203, 0.001491836, 0.005901398
 81193343, 1, 0.9999804, 0.001533698, 0.001454683, 0.005896858
 81293303, 0, 0.9999799, 0.001689825, 0.001643575, 0.005885865
 81293303, 1, 0.99998, 0.001664488, 0.00160656, 0.005877384
 81393263, 0, 0.9999959, 0.001771319, 0.001741046, 0.001426498
 81393263, 1, 0.9999961, 0.001747562, 0.001705744, 0.001371883
 81494056, 0, 0.9999955, 0.001831885, 0.001850083, 0.001469043
 81494056, 1, 0.9999957, 0.001808501, 0.001814626, 0.001425853
 81594016, 0, 0.9999951, 0.001904893, 0.001984932, 0.001531535
 81594016, 1, 0.9999952, 0.001885652, 0.001951101, 0.001492655
 81693976, 0, 0.9999947, 0.001966015, 0.002082713, 0.001562544
 81693976, 1, 0.9999948, 0.001949093, 0.00205461, 0.001524707
 81793936, 0, 0.9999942, 0.002048437, 0.002197652, 0.001579157
 81793936, 1, 0.9999944, 0.00202946, 0.002163426, 0.001536468
 81893896, 0, 0.999994, 0.002106554, 0.002258492, 0.001586324
 81893896, 1, 0.9999942, 0.002085117, 0.002225538, 0.001542165
 81993856, 0, 0.9999937, 0.002158917, 0.002334178, 0.001595741
 81993856, 1, 0.9999939, 0.002141216, 0.002303587, 0.001553515
 82093816, 0, 0.9999937, 0.002154799, 0.00232984, 0.001601735
 82093816, 1, 0.9999939, 0.002135198, 0.002299124, 0.001560137
 82193776, 0, 0.9999934, 0.002215803, 0.002358145, 0.001615293
 82193776, 1, 0.9999936, 0.002196901, 0.002329279, 0.001577383
 82293736, 0, 0.9999936, 0.002186558, 0.002301049, 0.001624045
 82293736, 1, 0.9999938, 0.00216226, 0.002272321, 0.001587985
 82393696, 0, 0.9999934, 0.002227875, 0.002343443, 0.001634409
 82393696, 1, 0.9999936, 0.002205348, 0.002312725, 0.001598969
 82493656, 0, 0.9999931, 0.002282102, 0.00241455, 0.001635712
 82493656, 1, 0.9999933, 0.002259197, 0.002384689, 0.001597068
 82593616, 0, 0.999993, 0.002363895, 0.002378795, 0.001631921
 82593616, 1, 0.9999933, 0.002339144, 0.002347065, 0.001595194
 82693576, 0, 0.9999932, 0.002365017, 0.002326939, 0.001619861
 82693576, 1, 0.9999934, 0.002335338, 0.002296393, 0.001581979
 82793536, 0, 0.9999936, 0.002177415, 0.002324013, 0.001608374
 82793536, 1, 0.9999938, 0.002146964, 0.00229259, 0.001572657
 82893496, 0, 0.9999942, 0.002014533, 0.002257273, 0.001588621
 82893496, 1, 0.9999943, 0.001982107, 0.002224086, 0.001556393
 82993456, 0, 0.9999943, 0.001974275, 0.002258195, 0.001572464
 82993456, 1, 0.9999945, 0.001943819, 0.002222694, 0.001543572
 83093416, 0, 0.9999944, 0.001941644, 0.002241047, 0.001549366
 83093416, 1, 0.9999946, 0.001908715, 0.002212299, 0.001522961
 83193376, 0, 0.9999945, 0.001933843, 0.002208753, 0.001533945
 83193376, 1, 0.9999947, 0.001902264, 0.002176902, 0.001506506
 83293336, 0, 0.9999948, 0.001894567, 0.002145719, 0.001523328
 83293336, 1, 0.9999949, 0.001859556, 0.002109513, 0.001496122
 83393296, 0, 0.9999948, 0.001890694, 0.002124342, 0.001547152
 83393296, 1, 0.9999949, 0.00185576, 0.002089455, 0.00151786
 83494089, 0, 0.9999949, 0.001854921, 0.002040863, 0.001576195
 83494089, 1, 0.9999951, 0.001817905, 0.002008873, 0.001552563
 83594049, 0, 0.9999952, 0.001815508, 0.001945668, 0.001612109
 83594049, 1, 0.9999953, 0.001780295, 0.001915395, 0.001588916
 83694009, 0, 0.9999953, 0.001787582, 0.001908453, 0.00162208
 83694009, 1, 0.9999954, 0.001754408, 0.001876505, 0.001602285
 83793969, 0, 0.9999952, 0.00180889, 0.001890378, 0.001623226
 83793969, 1, 0.9999954, 0.001771938, 0.001860002, 0.001601591
 83893929, 0, 0.9999954, 0.001801228, 0.001860449, 0.001617264
 83893929, 1, 0.9999955, 0.001765361, 0.00182971, 0.001595157
 83993889, 0, 0.9999953, 0.00177559, 0.001904025, 0.00161983
 83993889, 1, 0.9999955, 0.001740504, 0.001872617, 0.001596606
 84093849, 0, 0.9999955, 0.001722599, 0.001851296, 0.00162292
 84093849, 1, 0.9999956, 0.001688918, 0.001817037, 0.001597441
 84193809, 0, 0.9999956, 0.001683511, 0.001833944, 0.001629643
 84193809, 1, 0.9999957, 0.001654575, 0.001799986, 0.001608006
 84293769, 0, 0.9999957, 0.001752143, 0.001699957, 0.001631568
 84293769, 1, 0.9999958, 0.001724997, 0.001663246, 0.001607842
 84393729, 0, 0.9999958, 0.001806293, 0.001574099, 0.001634014
 84393729, 1, 0.9999959, 0.001781566, 0.001538306, 0.001614365
 84493689, 0, 0.9999963, 0.00168929, 0.001346848, 0.001632722
 84493689, 1, 0.9999964, 0.001662776, 0.001311907, 0.001615075
 84593649, 0, 0.9999962, 0.001736347, 0.001343044, 0.001635376
 84593649, 1, 0.9999964, 0.001709958, 0.001306922, 0.001620475
 84693609, 0, 0.999996, 0.001830666, 0.001397454, 0.001627503
 84693609, 1, 0.9999961, 0.001804288, 0.001363834, 0.001611383
 84793569, 0, 0.9999961, 0.001767674, 0.001398944, 0.00162182
 84793569, 1, 0.9999962, 0.001745773, 0.0013647, 0.0016092
 84893529, 0, 0.9999962, 0.001771855, 0.001375957, 0.001611468
 84893529, 1, 0.9999963, 0.001747283, 0.001340463, 0.001597577
 84993489, 0, 0.9999962, 0.001807114, 0.001316655, 0.00160152
 84993489, 1, 0.9999963, 0.001779754, 0.001284656, 0.00158553
 85093449, 0, 0.9999967, 0.00165671, 0.001160194, 0.00158341
 85093449, 1, 0.9999968, 0.001630033, 0.001129437, 0.001569141
 85193409, 0, 0.9999969, 0.001652837, 0.001020563, 0.001570937
 85193409, 1, 0.999997, 0.001629669, 0.000992844, 0.001554989
 85293369, 0, 0.999997, 0.001645716, 0.0009842938, 0.001559885
 85293369, 1, 0.999997, 0.001623043, 0.0009649688, 0.001545756
 85393329, 0, 0.999997, 0.001600535, 0.001050878, 0.001552783
 85393329, 1, 0.999997, 0.001577169, 0.001028638, 0.001539554
 85493289, 0, 0.9999968, 0.001679765, 0.00103593, 0.001540093
 85493289, 1, 0.999997, 0.001657286, 0.00101474, 0.001526808
 85594082, 0, 0.9999967, 0.001737065, 0.001097701, 0.001534623
 85594082, 1, 0.9999968, 0.001717177, 0.00107613, 0.00151892
 85694042, 0, 0.9999968, 0.00171883, 0.001077408, 0.001530366
 85694042, 1, 0.9999968, 0.001698189, 0.00105777, 0.001508176
 85794002, 0, 0.9999968, 0.00167608, 0.001067911, 0.001531317
 85794002, 1, 0.999997, 0.001653911, 0.001048942, 0.001512501
 85893962, 0, 0.9999972, 0.001540311, 0.0009769698, 0.00152742
 85893962, 1, 0.9999973, 0.001512928, 0.0009619484, 0.001506857
 85993922, 0, 0.9999973, 0.00153424, 0.0008865132, 0.001528252
 85993922, 1, 0.9999973, 0.00150702, 0.0008717836, 0.001510187
 86093882, 0, 0.999997, 0.001557021, 0.001081041, 0.001526525
 86093882, 1, 0.9999971, 0.00153216, 0.001066269, 0.00151327
 86193842, 0, 0.9999968, 0.001576262, 0.001235726, 0.001531716
 86193842, 1, 0.9999969, 0.001551992, 0.001222727, 0.001514419
 86293802, 0, 0.9999968, 0.001534668, 0.00129462, 0.001531039
 86293802, 1, 0.9999969, 0.001509893, 0.001281919, 0.001511791
 86393762, 0, 0.9999968, 0.0015199, 0.001315897, 0.001540987
 86393762, 1, 0.9999968, 0.001495937, 0.001302923, 0.001526159
 86493722, 0, 0.9999968, 0.001441907, 0.001358173, 0.001550236
 86493722, 1, 0.9999969, 0.001420098, 0.001342846, 0.001534637
 86593682, 0, 0.9999968, 0.001417841, 0.001343966, 0.001563373
 86593682, 1, 0.999997, 0.001400272, 0.001329225, 0.001548303
 86693642, 0, 0.9999967, 0.001448257, 0.001406626, 0.001569706
 86693642, 1, 0.9999968, 0.00143338, 0.001389187, 0.001557243
 86793602, 0, 0.9999967, 0.001442868, 0.001406497, 0.001579331
 86793602, 1, 0.9999968, 0.001430365, 0.001390493, 0.001571012
 86893562, 0, 0.9999965, 0.001501009, 0.001464536, 0.00158129
 86893562, 1, 0.9999966, 0.001483902, 0.001446007, 0.001575701
 86993522, 0, 0.9999964, 0.001543957, 0.001517557, 0.001588029
 86993522, 1, 0.9999964, 0.001528395, 0.001501237, 0.001586093
 87093482, 0, 0.9999967, 0.001440514, 0.001430639, 0.001593091
 87093482, 1, 0.9999967, 0.001424422, 0.001415364, 0.001592801
 87193442, 0, 0.9999966, 0.001484916, 0.001440135, 0.001604439
 87193442, 1, 0.9999966, 0.001471729, 0.001420608, 0.001604483
 87293402, 0, 0.9999964, 0.001563215, 0.001482259, 0.001607802
 87293402, 1, 0.9999964, 0.001552094, 0.00146334, 0.001607542
 87393362, 0, 0.9999963, 0.001602613, 0.001483719, 0.001604113
 87393362, 1, 0.9999964, 0.001590487, 0.00146707, 0.001603385
 87493322, 0, 0.9999963, 0.001615541, 0.001486856, 0.001593058
 87493322, 1, 0.9999964, 0.001603553, 0.001469175, 0.001594727
 87593282, 0, 0.9999962, 0.001640757, 0.001524727, 0.001587795
 87593282, 1, 0.9999963, 0.001630669, 0.001503522, 0.001590198
 87694075, 0, 0.9999964, 0.001591133, 0.001493268, 0.001577964
 87694075, 1, 0.9999964, 0.001580259, 0.001474557, 0.001581654
 87794035, 0, 0.9999962, 0.001657099, 0.001541159, 0.001573811
 87794035, 1, 0.9999962, 0.00164279, 0.00152062, 0.001579816
 87893995, 0, 0.999996, 0.001641651, 0.00168785, 0.001566671
 87893995, 1, 0.9999961, 0.001626761, 0.001667364, 0.001577088
 87993955, 0, 0.9999959, 0.001675115, 0.001731919, 0.001571775
 87993955, 1, 0.9999959, 0.001658238, 0.00171166, 0.001581175
 88093915, 0, 0.9999959, 0.001720195, 0.001678398, 0.00157688
 88093915, 1, 0.9999959, 0.001703322, 0.001655949, 0.001586093
 88193875, 0, 0.9999958, 0.0018537, 0.001588937, 0.001590969
 88193875, 1, 0.9999958, 0.001840352, 0.00156785, 0.001602518
 88293835, 0, 0.9999956, 0.001979312, 0.001493481, 0.001600021
 88293835, 1, 0.9999957, 0.00196661, 0.001469389, 0.001612247
 88393795, 0, 0.9999955, 0.001979491, 0.001556899, 0.001611783
 88393795, 1, 0.9999955, 0.001973676, 0.001535036, 0.00162653
 88493755, 0, 0.9999956, 0.001882699, 0.00161456, 0.001608799
 88493755, 1, 0.9999956, 0.001876177, 0.001590416, 0.001624638
 88593715, 0, 0.9999956, 0.001852059, 0.001657333, 0.001606559
 88593715, 1, 0.9999956, 0.001841959, 0.001633412, 0.001624091
 88693675, 0, 0.9999956, 0.001810335, 0.001718686, 0.001596558
 88693675, 1, 0.9999956, 0.001799284, 0.001695531, 0.001611029
 88793635, 0, 0.9999955, 0.001781249, 0.001782653, 0.00159151
 88793635, 1, 0.9999956, 0.001771076, 0.001758931, 0.00160684
 88893595, 0, 0.9999956, 0.001751114, 0.001814355, 0.001584819
 88893595, 1, 0.9999956, 0.001740416, 0.001795308, 0.001601157
 88993555, 0, 0.9999955, 0.001730501, 0.001893634, 0.001582198
 88993555, 1, 0.9999955, 0.001722447, 0.001875258, 0.001601378
 89093515, 0, 0.9999955, 0.001668985, 0.001924661, 0.001575439
 89093515, 1, 0.9999955, 0.001661614, 0.001904611, 0.001593222
 89193475, 0, 0.9999955, 0.001644822, 0.001972072, 0.001572122
 89193475, 1, 0.9999955, 0.001639222, 0.001952067, 0.001591414
 89293435, 0, 0.9999955, 0.001612488, 0.001961886, 0.001564541
 89293435, 1, 0.9999956, 0.001603648, 0.001933664, 0.001583514
 89393395, 0, 0.9999955, 0.001628173, 0.001962347, 0.001559064
 89393395, 1, 0.9999956, 0.001617107, 0.001935558, 0.001579535
 89493355, 0, 0.9999954, 0.001725596, 0.001967109, 0.001550687
 89493355, 1, 0.9999954, 0.001717518, 0.001939522, 0.00157654
 89593315, 0, 0.9999952, 0.001790273, 0.001966418, 0.001551115
 89593315, 1, 0.9999953, 0.00178186, 0.001936782, 0.00157958
 89693275, 0, 0.9999954, 0.001857625, 0.001855249, 0.001552921
 89693275, 1, 0.9999954, 0.001846975, 0.00182253, 0.001585023
 89794068, 0, 0.999995, 0.001933353, 0.00196068, 0.001564639
 89794068, 1, 0.999995, 0.00192261, 0.001930738, 0.001596821
 89894028, 0, 0.9999946, 0.001991213, 0.002066606, 0.001578922
 89894028, 1, 0.9999947, 0.001978257, 0.002036078, 0.001609972
 89993988, 0, 0.9999947, 0.001960516, 0.002059515, 0.001599156
 89993988, 1, 0.9999947, 0.001943408, 0.002028776, 0.001631016
 90093948, 0, 0.999995, 0.001862641, 0.001972954, 0.001613115
 90093948, 1, 0.9999951, 0.001842024, 0.001945437, 0.00164523
 90193908, 0, 0.9999949, 0.001878377, 0.002016138, 0.00162428
 90193908, 1, 0.9999949, 0.00186099, 0.001991106, 0.00165476
 90293868, 0, 0.9999947, 0.001971603, 0.002019378, 0.001626604
 90293868, 1, 0.9999948, 0.001953838, 0.001990747, 0.001655626
 90393828, 0, 0.9999939, 0.002206661, 0.002176809, 0.001628233
 90393828, 1, 0.9999939, 0.00219024, 0.002149134, 0.001660631
 90493788, 0, 0.9999939, 0.002228336, 0.002147011, 0.001625446
 90493788, 1, 0.9999939, 0.002212174, 0.002118305, 0.001660569
 90593748, 0, 0.9999939, 0.002254105, 0.002132511, 0.001627721
 90593748, 1, 0.9999939, 0.002236879, 0.00210003, 0.001664332
 90693708, 0, 0.9999939, 0.002265924, 0.002103884, 0.00162448
 90693708, 1, 0.9999939, 0.00224971, 0.002073036, 0.001666405
 90793668, 0, 0.9999939, 0.002304329, 0.002089647, 0.001625026
 90793668, 1, 0.9999939, 0.002291801, 0.002061633, 0.001663526
 90893628, 0, 0.999994, 0.002267508, 0.002060242, 0.001620714
 90893628, 1, 0.999994, 0.002256092, 0.002032352, 0.001658633
 90993588, 0, 0.9999944, 0.002166959, 0.00198599, 0.001616269
 90993588, 1, 0.9999944, 0.002152999, 0.001962025, 0.00165724
 91093548, 0, 0.9999947, 0.002041455, 0.001977555, 0.001605249
 91093548, 1, 0.9999947, 0.002023517, 0.001952984, 0.001644385
 91193508, 0, 0.9999944, 0.002090742, 0.002079082, 0.001596319
 91193508, 1, 0.9999944, 0.002075788, 0.002054259, 0.001634827
 91293468, 0, 0.9999944, 0.002111959, 0.002060812, 0.001578719
 91293468, 1, 0.9999944, 0.002100644, 0.00203555, 0.001614837
 91393428, 0, 0.9999942, 0.002194706, 0.002070775, 0.001567758
 91393428, 1, 0.9999942, 0.002182979, 0.002045066, 0.00160379
 91493388, 0, 0.9999944, 0.00217503, 0.002024544, 0.001550131
 91493388, 1, 0.9999944, 0.002162494, 0.001999335, 0.001587378
 91593348, 0, 0.9999945, 0.002169656, 0.00200651, 0.00154083
 91593348, 1, 0.9999945, 0.002155529, 0.001978939, 0.001576889
 91693308, 0, 0.9999945, 0.00216692, 0.001995907, 0.001527316
 91693308, 1, 0.9999945, 0.002147429, 0.001966188, 0.001564461
 91793268, 0, 0.9999947, 0.002094841, 0.001976047, 0.001522777
 91793268, 1, 0.9999948, 0.002079393, 0.00194566, 0.00155631
 91894061, 0, 0.9999948, 0.002081346, 0.001960392, 0.001512715
 91894061, 1, 0.9999948, 0.002067446, 0.001929891, 0.001545822
 91994021, 0, 0.9999948, 0.002102563, 0.001948401, 0.001511939
 91994021, 1, 0.9999948, 0.002084216, 0.00192074, 0.001546617
 92093981, 0, 0.9999948, 0.002086714, 0.001935278, 0.001511544
 92093981, 1, 0.9999949, 0.002064919, 0.001912074, 0.001543888
 92193941, 0, 0.999995, 0.002028505, 0.001906808, 0.001521764
 92193941, 1, 0.999995, 0.002009819, 0.001883554, 0.001556692
 92293901, 0, 0.9999952, 0.001927844, 0.001876358, 0.001526951
 92293901, 1, 0.9999952, 0.001909005, 0.001847527, 0.001563749
 92393861, 0, 0.9999952, 0.001912809, 0.00187157, 0.001537433
 92393861, 1, 0.9999953, 0.001893891, 0.001844758, 0.001575906
 92493821, 0, 0.9999956, 0.001863258, 0.001716282, 0.001548621
 92493821, 1, 0.9999956, 0.001849524, 0.001683367, 0.001586953
 92593781, 0, 0.9999957, 0.001806203, 0.001686567, 0.001568011
 92593781, 1, 0.9999958, 0.001792195, 0.001650891, 0.001601435
 92693741, 0, 0.9999956, 0.001806077, 0.001766459, 0.00157842
 92693741, 1, 0.9999956, 0.001795118, 0.001733518, 0.001609323
 92793701, 0, 0.9999954, 0.00182403, 0.001843159, 0.001603698
 92793701, 1, 0.9999954, 0.001813583, 0.001810888, 0.001636615
 92893661, 0, 0.9999954, 0.001821105, 0.001837364, 0.001611897
 92893661, 1, 0.9999954, 0.001814048, 0.001808249, 0.001644535
 92993621, 0, 0.9999955, 0.001793379, 0.001793067, 0.001617048
 92993621, 1, 0.9999955, 0.001786565, 0.001765119, 0.001649305
 93093581, 0, 0.9999959, 0.001654555, 0.001697105, 0.001608559
 93093581, 1, 0.9999959, 0.001648296, 0.001673379, 0.001639745
 93193541, 0, 0.9999961, 0.00163869, 0.001622232, 0.00160699
 93193541, 1, 0.9999961, 0.001631557, 0.001602005, 0.001641367
 93293501, 0, 0.9999959, 0.00172607, 0.001619294, 0.001593666
 93293501, 1, 0.9999959, 0.001723491, 0.001600866, 0.001632515
 93393461, 0, 0.9999959, 0.001760185, 0.001633183, 0.001584769
 93393461, 1, 0.9999958, 0.001759039, 0.001616197, 0.001623614
 93493421, 0, 0.999996, 0.001724027, 0.001575342, 0.001574471
 93493421, 1, 0.999996, 0.001719425, 0.001555044, 0.001613955
 93593381, 0, 0.999996, 0.001745512, 0.001576044, 0.001564696
 93593381, 1, 0.999996, 0.001739133, 0.001557122, 0.00160548
 93693341, 0, 0.9999962, 0.001690941, 0.001534247, 0.001549376
 93693341, 1, 0.9999962, 0.001682774, 0.001511054, 0.001593907
 93793301, 0, 0.9999962, 0.001707624, 0.001538824, 0.001541279
 93793301, 1, 0.9999961, 0.001706284, 0.001512096, 0.001587106
 93893261, 0, 0.9999964, 0.001654914, 0.001488941, 0.001534765
 93893261, 1, 0.9999963, 0.001651215, 0.001460247, 0.00157939
