Time,XKY0_C,XKY0_YC,XKY0_YCS,XKY0_Y0,XKY0_Y1,XKY0_Y2,XKY0_Y3,XKY0_Y4,XKY0_W0,XKY0_W1,XKY0_W2,XKY0_W3,XKY0_W4
 77294070, 1, 322.3799, 14.96802, 216.0899, 288.0899, 0.0898887, 72.08989, 144.0899, 0.2, 0.2, 0.2, 0.2, 0.2
 77394030, 0, 339.6302, 14.51989, 216.0922, 288.0922, 0.09218733, 72.09219, 144.0922, 0.2, 0.2, 0.2, 0.2, 0.2
 77394030, 1, 327.127, 14.91608, 216.0941, 288.0941, 0.09412628, 72.09413, 144.0941, 0.2, 0.2, 0.2, 0.2, 0.2
 77493990, 0, 338.2975, 14.55335, 216.0961, 288.0962, 0.09615768, 72.09616, 144.0962, 0.2, 0.2, 0.2, 0.2, 0.2
 77493990, 1, 328.5487, 14.86202, 216.098, 288.098, 0.09795435, 72.09795, 144.0979, 0.2, 0.2, 0.2, 0.2, 0.2
 77593950, 0, 337.1165, 14.58516, 216.1003, 288.1003, 0.1003302, 72.10033, 144.1003, 0.2, 0.2, 0.2, 0.2, 0.2
 77593950, 1, 331.5606, 14.75552, 216.1018, 288.1018, 0.1017982, 72.1018, 144.1018, 0.2, 0.2, 0.2, 0.2, 0.2
 77693910, 0, 336.8506, 14.59214, 216.104, 288.104, 0.1040412, 72.10404, 144.104, 0.2, 0.2, 0.2, 0.2, 0.2
 77693910, 1, 326.0799, 14.95662, 216.1054, 288.1054, 0.1053771, 72.10538, 144.1054, 0.2, 0.2, 0.2, 0.2, 0.2
 77793870, 0, 335.3537, 14.6352, 216.1083, 288.1083, 0.1082893, 72.10829, 144.1083, 0.2, 0.2, 0.2, 0.2, 0.2
 77793870, 1, 317.7621, 14.79329, 216.1092, 288.1092, 0.1092123, 72.10921, 144.1092, 0.2, 0.2, 0.2, 0.2, 0.2
 77893830, 0, 338.4054, 14.55002, 216.1123, 288.1123, 0.1123329, 72.11233, 144.1123, 0.2, 0.2, 0.2, 0.2, 0.2
 77893830, 1, 315.3676, 14.71205, 216.1136, 288.1136, 0.1135635, 72.11356, 144.1136, 0.2, 0.2, 0.2, 0.2, 0.2
 77993790, 0, 340.9415, 14.48783, 216.1163, 288.1163, 0.1162798, 72.11628, 144.1163, 0.2, 0.2, 0.2, 0.2, 0.2
 77993790, 1, 310.6231, 14.57124, 216.1176, 288.1176, 0.1176075, 72.11761, 144.1176, 0.2, 0.2, 0.2, 0.2, 0.2
 78093750, 0, 340.9826, 14.48644, 216.1201, 288.1201, 0.1200708, 72.12007, 144.1201, 0.2, 0.2, 0.2, 0.2, 0.2
 78093750, 1, 319.3108, 14.84733, 216.122, 288.122, 0.122036, 72.12204, 144.122, 0.2, 0.2, 0.2, 0.2, 0.2
 78193710, 0, 341.4079, 14.47686, 216.124, 288.124, 0.1239751, 72.12398, 144.124, 0.2, 0.2, 0.2, 0.2, 0.2
 78193710, 1, 319.1567, 14.84157, 216.1261, 288.126, 0.126051, 72.12605, 144.1261, 0.2, 0.2, 0.2, 0.2, 0.2
 78293670, 0, 338.9697, 14.5349, 216.128, 288.128, 0.1280192, 72.12802, 144.128, 0.2, 0.2, 0.2, 0.2, 0.2
 78293670, 1, 326.563, 14.93709, 216.1306, 288.1306, 0.1305913, 72.13058, 144.1306, 0.2, 0.2, 0.2, 0.2, 0.2
 78393630, 0, 336.6348, 14.5975, 216.1322, 288.1322, 0.1322137, 72.13222, 144.1322, 0.2, 0.2, 0.2, 0.2, 0.2
 78393630, 1, 330.8087, 14.78043, 216.1344, 288.1344, 0.1343916, 72.13439, 144.1344, 0.2, 0.2, 0.2, 0.2, 0.2
 78493590, 0, 339.7632, 14.51478, 216.1362, 288.1362, 0.136234, 72.13624, 144.1362, 0.2, 0.2, 0.2, 0.2, 0.2
 78493590, 1, 330.7954, 14.78048, 216.1383, 288.1382, 0.1382566, 72.13826, 144.1383, 0.2, 0.2, 0.2, 0.2, 0.2
 78593550, 0, 339.6589, 14.51747, 216.1405, 288.1405, 0.1405446, 72.14055, 144.1405, 0.2, 0.2, 0.2, 0.2, 0.2
 78593550, 1, 326.4568, 14.9412, 216.1415, 288.1415, 0.1414656, 72.14147, 144.1415, 0.2, 0.2, 0.2, 0.2, 0.2
 78693510, 0, 339.106, 14.5308, 216.1445, 288.1446, 0.1445547, 72.14455, 144.1446, 0.2, 0.2, 0.2, 0.2, 0.2
 78693510, 1, 327.2745, 14.90899, 216.1453, 288.1453, 0.1453225, 72.14532, 144.1453, 0.2, 0.2, 0.2, 0.2, 0.2
 78793470, 0, 338.9329, 14.53533, 216.1488, 288.1488, 0.148782, 72.14878, 144.1488, 0.2, 0.2, 0.2, 0.2, 0.2
 78793470, 1, 326.8994, 14.9237, 216.1501, 288.1501, 0.1500554, 72.15005, 144.1501, 0.2, 0.2, 0.2, 0.2, 0.2
 78893430, 0, 339.557, 14.51918, 216.1528, 288.1528, 0.152782, 72.15278, 144.1528, 0.2, 0.2, 0.2, 0.2, 0.2
 78893430, 1, 323.8503, 15.02142, 216.1545, 288.1545, 0.1544846, 72.15449, 144.1545, 0.2, 0.2, 0.2, 0.2, 0.2
 78993390, 0, 339.8872, 14.51119, 216.1569, 288.1569, 0.1568772, 72.15688, 144.1569, 0.2, 0.2, 0.2, 0.2, 0.2
 78993390, 1, 321.988, 14.94587, 216.1586, 288.1586, 0.1586382, 72.15864, 144.1586, 0.2, 0.2, 0.2, 0.2, 0.2
 79093350, 0, 340.4896, 14.49623, 216.1609, 288.1609, 0.1608889, 72.16089, 144.1609, 0.2, 0.2, 0.2, 0.2, 0.2
 79093350, 1, 322.8191, 14.97836, 216.1626, 288.1626, 0.1625672, 72.16257, 144.1626, 0.2, 0.2, 0.2, 0.2, 0.2
 79193310, 0, 341.394, 14.4754, 216.1649, 288.1649, 0.1649042, 72.1649, 144.1649, 0.2, 0.2, 0.2, 0.2, 0.2
 79193310, 1, 323.0964, 14.98944, 216.1672, 288.1672, 0.167181, 72.16718, 144.1672, 0.2, 0.2, 0.2, 0.2, 0.2
 79293270, 0, 341.5431, 14.47155, 216.169, 288.169, 0.1690341, 72.16904, 144.169, 0.2, 0.2, 0.2, 0.2, 0.2
 79293270, 1, 324.602, 15.01509, 216.1706, 288.1706, 0.1705902, 72.17059, 144.1706, 0.2, 0.2, 0.2, 0.2, 0.2
 79394063, 0, 341.4222, 14.47439, 216.173, 288.173, 0.1730441, 72.17304, 144.173, 0.2, 0.2, 0.2, 0.2, 0.2
 79394063, 1, 321.8879, 14.9402, 216.1753, 288.1753, 0.1752786, 72.17528, 144.1753, 0.2, 0.2, 0.2, 0.2, 0.2
 79494023, 0, 340.8416, 14.48723, 216.1772, 288.1772, 0.1771882, 72.17719, 144.1772, 0.2, 0.2, 0.2, 0.2, 0.2
 79494023, 1, 318.1633, 14.80026, 216.179, 288.179, 0.1789617, 72.17896, 144.179, 0.2, 0.2, 0.2, 0.2, 0.2
 79593983, 0, 340.6162, 14.49263, 216.1812, 288.1812, 0.1811914, 72.18119, 144.1812, 0.2, 0.2, 0.2, 0.2, 0.2
 79593983, 1, 318.5435, 14.81365, 216.1832, 288.1832, 0.1832217, 72.18322, 144.1832, 0.2, 0.2, 0.2, 0.2, 0.2
 79693943, 0, 340.603, 14.49245, 216.1854, 288.1854, 0.1853666, 72.18536, 144.1854, 0.2, 0.2, 0.2, 0.2, 0.2
 79693943, 1, 326.7119, 14.92975, 216.187, 288.187, 0.1869626, 72.18697, 144.187, 0.2, 0.2, 0.2, 0.2, 0.2
 79793903, 0, 341.1683, 14.47942, 216.1895, 288.1895, 0.1894687, 72.18947, 144.1895, 0.2, 0.2, 0.2, 0.2, 0.2
 79793903, 1, 326.5079, 14.93795, 216.1914, 288.1914, 0.1913678, 72.19137, 144.1914, 0.2, 0.2, 0.2, 0.2, 0.2
 79893863, 0, 341.5536, 14.47017, 216.1936, 288.1936, 0.1935678, 72.19357, 144.1936, 0.2, 0.2, 0.2, 0.2, 0.2
 79893863, 1, 326.0128, 14.95715, 216.1956, 288.1956, 0.195602, 72.1956, 144.1956, 0.2, 0.2, 0.2, 0.2, 0.2
 79993823, 0, 339.3412, 14.5229, 216.1978, 288.1978, 0.1978041, 72.19781, 144.1978, 0.2, 0.2, 0.2, 0.2, 0.2
 79993823, 1, 324.8945, 15.00263, 216.2001, 288.2001, 0.2000525, 72.20005, 144.2, 0.2, 0.2, 0.2, 0.2, 0.2
 80093783, 0, 332.7639, 14.71202, 216.202, 288.202, 0.2019632, 72.20197, 144.202, 0.2, 0.2, 0.2, 0.2, 0.2
 80093783, 1, 317.6194, 14.77858, 216.2044, 288.2043, 0.2043516, 72.20435, 144.2043, 0.2, 0.2, 0.2, 0.2, 0.2
 80193743, 0, 88.75828, 14.42522, 216.2055, 288.2055, 0.2055028, 72.2055, 144.2055, 0.2, 0.2, 0.2, 0.2, 0.2
 80193743, 1, 88.33444, 14.41683, 216.2078, 288.2078, 0.2077731, 72.20777, 144.2077, 0.2, 0.2, 0.2, 0.2, 0.2
 80293703, 0, 183.5614, 14.89466, 216.2047, 288.2025, 0.2072193, 72.21229, 144.2107, 0.2000387, 0.1999884, 0.1999542, 0.1999832, 0.2000355
 80293703, 1, 184.0075, 14.87785, 216.2074, 288.2052, 0.2098241, 72.2149, 144.2134, 0.2000387, 0.1999888, 0.1999543, 0.199983, 0.2000351
 80393663, 0, 183.6904, 14.88982, 216.2064, 288.2042, 0.2088, 72.21389, 144.2124, 0.2000387, 0.1999884, 0.1999542, 0.1999832, 0.2000355
 80393663, 1, 184.1387, 14.87298, 216.2091, 288.2068, 0.2114234, 72.21652, 144.2151, 0.2000387, 0.1999888, 0.1999543, 0.199983, 0.2000351
 80493623, 0, 184.8048, 14.84474, 216.1998, 288.1919, 0.2075411, 72.22511, 144.2203, 0.2001341, 0.1999636, 0.1998435, 0.1999396, 0.2001192
 80493623, 1, 185.4879, 14.82003, 216.2026, 288.1947, 0.2097859, 72.22704, 144.2226, 0.2001316, 0.1999663, 0.1998476, 0.1999394, 0.200115
 80593583, 0, 184.8031, 14.84482, 216.1998, 288.1919, 0.2075135, 72.22508, 144.2203, 0.2001341, 0.1999636, 0.1998435, 0.1999396, 0.2001192
 80593583, 1, 185.4861, 14.82013, 216.2027, 288.1947, 0.2098353, 72.22709, 144.2226, 0.2001316, 0.1999663, 0.1998476, 0.1999394, 0.200115
 80693543, 0, 186.793, 14.7721, 216.1973, 288.1859, 0.2060655, 72.22991, 144.2245, 0.2001821, 0.1999587, 0.1997924, 0.199913, 0.2001538
 80693543, 1, 187.044, 14.76372, 216.2005, 288.1893, 0.2088875, 72.23219, 144.227, 0.2001779, 0.1999606, 0.1997978, 0.1999144, 0.2001493
 80793503, 0, 186.7916, 14.77217, 216.197, 288.1856, 0.2058187, 72.22967, 144.2242, 0.2001821, 0.1999587, 0.1997924, 0.199913, 0.2001538
 80793503, 1, 187.0421, 14.76378, 216.1997, 288.1885, 0.2081184, 72.23142, 144.2262, 0.2001779, 0.1999606, 0.1997978, 0.1999144, 0.2001493
 80893463, 0, 190.899, 14.63824, 216.1965, 288.1819, 0.202732, 72.23019, 144.2263, 0.2002093, 0.1999704, 0.1997725, 0.1998889, 0.2001589
 80893463, 1, 190.9389, 14.63724, 216.1996, 288.1852, 0.2057326, 72.23293, 144.2292, 0.2002074, 0.1999709, 0.1997747, 0.1998898, 0.2001572
 80993423, 0, 190.8988, 14.63826, 216.196, 288.1814, 0.2021978, 72.22965, 144.2258, 0.2002093, 0.1999704, 0.1997725, 0.1998889, 0.2001589
 80993423, 1, 190.9389, 14.63725, 216.1994, 288.185, 0.2055474, 72.23275, 144.229, 0.2002074, 0.1999709, 0.1997747, 0.1998898, 0.2001572
 81093383, 0, 191.75, 14.61053, 216.1924, 288.1716, 0.1999566, 72.23825, 144.2336, 0.200292, 0.1999638, 0.1996858, 0.1998419, 0.2002166
 81093383, 1, 191.2553, 14.62545, 216.1956, 288.1756, 0.2035984, 72.24091, 144.236, 0.2002845, 0.1999618, 0.1996921, 0.1998477, 0.2002139
 81193343, 0, 191.7499, 14.61056, 216.1922, 288.1714, 0.1998182, 72.23811, 144.2334, 0.200292, 0.1999638, 0.1996858, 0.1998419, 0.2002166
 81193343, 1, 191.2554, 14.62547, 216.1956, 288.1756, 0.2035913, 72.24091, 144.236, 0.2002845, 0.1999618, 0.1996921, 0.1998477, 0.2002139
 81293303, 0, 190.1195, 14.65527, 216.1839, 288.1548, 0.1980452, 72.25396, 144.2452, 0.2004263, 0.199933, 0.1995326, 0.1997778, 0.2003303
 81293303, 1, 189.8871, 14.66291, 216.1874, 288.159, 0.2016843, 72.25645, 144.2476, 0.2004176, 0.1999323, 0.1995409, 0.1997836, 0.2003255
 81393263, 0, 190.1209, 14.6553, 216.1853, 288.1561, 0.1993879, 72.2553, 144.2466, 0.2004263, 0.199933, 0.1995326, 0.1997778, 0.2003303
 81393263, 1, 189.888, 14.66294, 216.1883, 288.1599, 0.2025506, 72.25732, 144.2485, 0.2004176, 0.1999323, 0.1995409, 0.1997836, 0.2003255
 81494056, 0, 188.4324, 14.70446, 216.1778, 288.1407, 0.200817, 72.27501, 144.2608, 0.2005658, 0.199891, 0.1993675, 0.1997174, 0.2004583
 81494056, 1, 188.5391, 14.70142, 216.182, 288.1454, 0.2044272, 72.27756, 144.2637, 0.2005576, 0.1998938, 0.1993774, 0.1997208, 0.2004504
 81594016, 0, 188.436, 14.70448, 216.1814, 288.1443, 0.2043664, 72.27856, 144.2643, 0.2005658, 0.199891, 0.1993675, 0.1997174, 0.2004583
 81594016, 1, 188.5424, 14.70144, 216.1853, 288.1487, 0.2077189, 72.28084, 144.267, 0.2005576, 0.1998938, 0.1993774, 0.1997208, 0.2004504
 81693976, 0, 187.3408, 14.73763, 216.1784, 288.1365, 0.2083942, 72.29467, 144.2761, 0.2006581, 0.1998577, 0.1992548, 0.1996808, 0.2005485
 81693976, 1, 187.4799, 14.73327, 216.1823, 288.1406, 0.2116441, 72.2972, 144.279, 0.2006526, 0.1998608, 0.1992623, 0.1996823, 0.200542
 81793936, 0, 187.3452, 14.73765, 216.1829, 288.141, 0.2128719, 72.29915, 144.2806, 0.2006581, 0.1998577, 0.1992548, 0.1996808, 0.2005485
 81793936, 1, 187.4847, 14.7333, 216.1871, 288.1454, 0.2164352, 72.30199, 144.2838, 0.2006526, 0.1998608, 0.1992623, 0.1996823, 0.200542
 81893896, 0, 185.8652, 14.78828, 216.1843, 288.1442, 0.2189867, 72.30532, 144.2839, 0.2006591, 0.1998362, 0.1992406, 0.1996935, 0.2005707
 81893896, 1, 185.9621, 14.78511, 216.1878, 288.1478, 0.2220367, 72.30795, 144.2868, 0.2006558, 0.1998384, 0.1992451, 0.1996942, 0.2005665
 81993856, 0, 185.8816, 14.78788, 216.1891, 288.149, 0.2237001, 72.31008, 144.2887, 0.2006591, 0.1998362, 0.1992406, 0.1996935, 0.2005707
 81993856, 1, 185.9667, 14.78514, 216.1925, 288.1524, 0.2266677, 72.31258, 144.2914, 0.2006558, 0.1998384, 0.1992451, 0.1996942, 0.2005665
 82093816, 0, 183.7063, 14.87003, 216.1955, 288.1639, 0.2306934, 72.30367, 144.2819, 0.2005571, 0.199834, 0.1993409, 0.1997579, 0.20051
 82093816, 1, 183.6896, 14.87091, 216.1991, 288.1677, 0.2340548, 72.30652, 144.2849, 0.2005532, 0.1998349, 0.1993454, 0.1997598, 0.2005066
 82193776, 0, 183.7096, 14.87006, 216.1989, 288.1672, 0.2340112, 72.30698, 144.2853, 0.2005571, 0.199834, 0.1993409, 0.1997579, 0.20051
 82193776, 1, 183.6929, 14.87093, 216.2024, 288.171, 0.2373892, 72.30985, 144.2883, 0.2005532, 0.1998349, 0.1993454, 0.1997598, 0.2005066
 82293736, 0, 179.1291, 14.96759, 216.2129, 288.196, 0.2435571, 72.28989, 144.271, 0.2003527, 0.1998548, 0.1995579, 0.1998716, 0.2003631
 82293736, 1, 178.7859, 14.95362, 216.2165, 288.2, 0.2474854, 72.29328, 144.2742, 0.2003485, 0.1998534, 0.1995611, 0.1998751, 0.200362
 82393696, 0, 179.1326, 14.96761, 216.2164, 288.1995, 0.2470627, 72.2934, 144.2745, 0.2003527, 0.1998548, 0.1995579, 0.1998716, 0.2003631
 82393696, 1, 178.7894, 14.95365, 216.22, 288.2036, 0.2510019, 72.2968, 144.2777, 0.2003485, 0.1998534, 0.1995611, 0.1998751, 0.200362
 82493656, 0, 153.0802, 14.29644, 216.2384, 288.2405, 0.2550912, 72.26193, 144.2517, 0.2000491, 0.1999213, 0.1999023, 0.2000183, 0.2001091
 82493656, 1, 150.146, 14.27002, 216.242, 288.2448, 0.2592095, 72.26527, 144.2547, 0.2000431, 0.1999191, 0.1999069, 0.2000234, 0.2001076
 82593616, 0, 153.0832, 14.29646, 216.2413, 288.2435, 0.258046, 72.26489, 144.2547, 0.2000491, 0.1999213, 0.1999023, 0.2000183, 0.2001091
 82593616, 1, 150.1486, 14.27005, 216.2447, 288.2475, 0.261847, 72.26791, 144.2574, 0.2000431, 0.1999191, 0.1999069, 0.2000234, 0.2001076
 82693576, 0, 17.60314, 14.42329, 216.2668, 288.2936, 0.2661274, 72.22236, 144.2229, 0.1996589, 0.2000042, 0.2003439, 0.2002082, 0.1997848
 82693576, 1, 18.14987, 14.43458, 216.2703, 288.2981, 0.2703691, 72.22556, 144.2257, 0.1996508, 0.2000008, 0.2003499, 0.2002153, 0.1997832
 82793536, 0, 17.60458, 14.42331, 216.2683, 288.295, 0.267572, 72.22381, 144.2244, 0.1996589, 0.2000042, 0.2003439, 0.2002082, 0.1997848
 82793536, 1, 18.15127, 14.4346, 216.2717, 288.2994, 0.2717682, 72.22696, 144.2271, 0.1996508, 0.2000008, 0.2003499, 0.2002153, 0.1997832
 82893496, 0, 9.692397, 14.2797, 216.2978, 288.3477, 0.2718356, 72.17507, 144.1913, 0.1992486, 0.2001247, 0.2008296, 0.2003869, 0.1994102
 82893496, 1, 9.972823, 14.28249, 216.3018, 288.3528, 0.276303, 72.17799, 144.1939, 0.1992365, 0.2001223, 0.2008403, 0.2003959, 0.1994051
 82993456, 0, 9.702866, 14.27984, 216.2977, 288.3477, 0.2718312, 72.17503, 144.1912, 0.1992486, 0.2001247, 0.2008296, 0.2003869, 0.1994102
 82993456, 1, 9.98332, 14.28264, 216.3019, 288.3531, 0.2765823, 72.17822, 144.1941, 0.1992365, 0.2001223, 0.2008403, 0.2003959, 0.1994051
 83093416, 0, 8.04808, 14.24647, 216.3271, 288.4032, 0.277288, 72.12352, 144.1545, 0.198806, 0.2002391, 0.2013448, 0.2005889, 0.1990212
 83093416, 1, 8.268702, 14.24805, 216.3318, 288.4091, 0.2824843, 72.12687, 144.1575, 0.1987914, 0.2002365, 0.2013578, 0.2005995, 0.1990148
 83193376, 0, 8.048471, 14.2465, 216.3275, 288.4036, 0.2776703, 72.1239, 144.1549, 0.198806, 0.2002391, 0.2013448, 0.2005889, 0.1990212
 83193376, 1, 8.269246, 14.24808, 216.3323, 288.4097, 0.2830193, 72.1274, 144.158, 0.1987914, 0.2002365, 0.2013578, 0.2005995, 0.1990148
 83293336, 0, 7.535755, 14.22527, 216.3573, 288.4612, 0.2843304, 72.07117, 144.1164, 0.1983429, 0.2003495, 0.2018789, 0.2008057, 0.198623
 83293336, 1, 7.747725, 14.22652, 216.3621, 288.4677, 0.2898505, 72.07436, 144.1192, 0.1983244, 0.2003459, 0.2018952, 0.2008193, 0.1986152
 83393296, 0, 7.537349, 14.22529, 216.3589, 288.4628, 0.2859226, 72.07276, 144.118, 0.1983429, 0.2003495, 0.2018789, 0.2008057, 0.198623
 83393296, 1, 7.74936, 14.22654, 216.3637, 288.4693, 0.2914831, 72.076, 144.1208, 0.1983244, 0.2003459, 0.2018952, 0.2008193, 0.1986152
 83494089, 0, 8.012053, 14.21322, 216.3895, 288.5246, 0.3002132, 72.02647, 144.0818, 0.1978688, 0.2004271, 0.2024047, 0.2010493, 0.1982502
 83494089, 1, 8.170591, 14.21409, 216.3947, 288.5314, 0.306099, 72.03011, 144.085, 0.197851, 0.2004236, 0.2024205, 0.2010624, 0.1982425
 83594049, 0, 8.014953, 14.21321, 216.3962, 288.5313, 0.3067704, 72.03307, 144.0884, 0.1978688, 0.2004271, 0.2024047, 0.2010493, 0.1982502
 83594049, 1, 8.174093, 14.21408, 216.4019, 288.5386, 0.313194, 72.03726, 144.0922, 0.197851, 0.2004236, 0.2024205, 0.2010624, 0.1982425
 83694009, 0, 8.023268, 14.19724, 216.429, 288.5926, 0.3205373, 71.98886, 144.0559, 0.1974134, 0.2005173, 0.2029203, 0.2012731, 0.1978759
