Time,PSCE_TPE,PSCE_PE,PSCE_DVE,PSCE_TVE,PSCE_VE,PSCE_DAE,PSCE_TAE,PSCE_AE
 78293670, 0.000370953, 0.000370953, -0.000673631, -0.000673631, -0.000673631, 0, -3.226677E-06, -3.277093E-06
 78393630, 0.0004232006, 0.0004232006, -0.0003342539, -0.0003342539, -0.0003342539, 0, -3.226764E-06, -3.277183E-06
 78493590, 0.000413098, 0.000413098, 5.376249E-06, 5.376249E-06, 5.376249E-06, 0, -3.226862E-06, -3.277282E-06
 78593550, 0.0005062022, 0.0005062022, 0.0003756784, 0.0003756784, 0.0003756784, 0, -3.226951E-06, -3.277372E-06
 78693510, 0.0005210931, 0.0005210931, 0.0007018441, 0.0007018441, 0.0007018441, 0, -3.227049E-06, -3.277472E-06
 78793470, 0.0006495508, 0.0006495508, 0.001132603, 0.001132603, 0.001132603, 0, -3.22713E-06, -3.277554E-06
 78893430, 0.0007429767, 0.0006903071, 0.00100037, 0.001053039, 0.001484511, -0.00200074, -0.004371362, -0.001349398
 78993390, 0.0008336231, 0.0008531285, 0.0008186226, 0.0007991172, 0.001921871, -0.001637245, -0.006822079, -0.003498553
 79093350, 0.0009078008, 0.0009107154, 0.0006698954, 0.0006669807, 0.002284483, -0.001339791, -0.007092083, -0.0043892
 79193310, 0.0009685019, 0.001105033, 0.0005481889, 0.0004116577, 0.002782017, -0.001096378, -0.009339187, -0.006191838
 79293270, 0.001018175, 0.001181259, 0.0004485939, 0.0002855095, 0.003164969, -0.0008971878, -0.009746525, -0.007591984
 79394063, 0.001058823, 0.001405835, 0.0003670934, 2.008181E-05, 0.003637112, -0.0007341868, -0.01197494, -0.009187859
 79494023, 0.001092087, 0.001488229, 0.0003003998, -9.574286E-05, 0.003942266, -0.0006007997, -0.0120485, -0.01001034
 79593983, 0.001119307, 0.001731733, 0.0002458232, -0.0003666034, 0.004416784, -0.0004916465, -0.01480968, -0.0116656
 79693943, 0.001141581, 0.001835156, 0.0002011621, -0.0004924129, 0.005022203, -0.0004023242, -0.01684533, -0.01353865
 79793903, 0.001159809, 0.002147377, 0.000164615, -0.0008229527, 0.005864371, -0.00032923, -0.02126577, -0.01627092
 79893863, 0.001174725, 0.002311073, 0.0001347078, -0.001001639, 0.006593463, -0.0002694155, -0.02303791, -0.01906357
 79993823, 0.001186932, 0.002713292, 0.0001102341, -0.001416126, 0.007456846, -0.0002204682, -0.0275164, -0.02213912
 80093783, 0.00119692, 0.00290675, 9.020678E-05, -0.001619623, 0.007676321, -0.0001804136, -0.02673732, -0.02470461
 80193743, 0.001205094, 0.003198897, 7.381801E-05, -0.001919985, 0.005606588, -0.000147636, -0.01539155, -0.0229484
 80293703, 0.001211783, 0.002795867, 6.040677E-05, -0.001523677, 0.001637167, -0.0001208135, 0.003808565, -0.01400784
 80393663, 0.001217257, 0.002198388, 4.943208E-05, -0.0009316992, -0.002807663, -9.886417E-05, 0.01814215, -0.00127531
 80493623, 0.001221736, 0.0008056611, 4.045127E-05, 0.000456526, -0.007187695, -8.090254E-05, 0.03319819, 0.01262755
 80593583, 0.001225401, -0.000694517, 3.310209E-05, 0.00195302, -0.01006099, -6.620419E-05, 0.03844754, 0.02446621
 80693543, 0.001228401, -0.002660536, 2.708811E-05, 0.003916025, -0.01171451, -5.417621E-05, 0.04322871, 0.03284426
 80793503, 0.001230855, -0.004469993, 2.216674E-05, 0.005723015, -0.0121001, -4.433348E-05, 0.04348994, 0.03810942
 80893463, 0.001232864, -0.00654551, 1.813949E-05, 0.007796513, -0.01199269, -3.627898E-05, 0.0467697, 0.04171717
 80993423, 0.001234508, -0.008229775, 1.484391E-05, 0.009479127, -0.01113239, -2.968782E-05, 0.04664304, 0.04428871
 81093383, 0.001235853, -0.009954995, 1.214707E-05, 0.011203, -0.0100654, -2.429414E-05, 0.048443, 0.04568871
 81193343, 0.001236953, -0.01135731, 9.940193E-06, 0.0126042, -0.008500704, -1.988039E-05, 0.0474139, 0.04676739
 81293303, 0.001237854, -0.01306336, 8.13426E-06, 0.01430935, -0.007094397, -1.626852E-05, 0.0508199, 0.0479088
 81393263, 0.001238591, -0.01434353, 6.656428E-06, 0.01558878, -0.005227308, -1.331286E-05, 0.04915088, 0.04898388
 81494056, 0.001239194, -0.01574892, 5.447089E-06, 0.01699356, -0.003692205, -1.089418E-05, 0.05183207, 0.04968528
 81594016, 0.001239688, -0.01670806, 4.457464E-06, 0.0179522, -0.001741003, -8.914927E-06, 0.04926296, 0.05019874
 81693976, 0.001240092, -0.01802042, 3.647631E-06, 0.01926416, -0.000189296, -7.295263E-06, 0.05243766, 0.05069257
 81793936, 0.001240422, -0.01881157, 2.98493E-06, 0.02005498, 0.001737418, -5.969859E-06, 0.04979188, 0.05100791
 81893896, 0.001240693, -0.01980906, 2.442628E-06, 0.0210522, 0.003306303, -4.885255E-06, 0.05156001, 0.05111034
 81993856, 0.001240914, -0.02028007, 1.998852E-06, 0.02152298, 0.005189383, -3.997703E-06, 0.04813198, 0.05108154
 82093816, 0.001241095, -0.02124109, 1.6357E-06, 0.02248382, 0.006524087, -3.271401E-06, 0.05165431, 0.05067262
 82193776, 0.001241243, -0.02161632, 1.338526E-06, 0.0228589, 0.008269765, -2.677053E-06, 0.04809188, 0.05042929
 82293736, 0.001241365, -0.02236514, 1.095343E-06, 0.0236076, 0.009373693, -2.190685E-06, 0.05138124, 0.04989536
 82393696, 0.001241464, -0.02253076, 8.963411E-07, 0.02377313, 0.01091116, -1.792682E-06, 0.04754198, 0.04994203
 82493656, 0.001241545, -0.02297769, 7.334939E-07, 0.02421997, 0.01200503, -1.466988E-06, 0.04896711, 0.04944246
 82593616, 0.001241612, -0.02284944, 6.002329E-07, 0.02409165, 0.01357514, -1.200466E-06, 0.04395587, 0.04855655
 82693576, 0.001241666, -0.02298381, 4.911826E-07, 0.02422596, 0.01474756, -9.823652E-07, 0.04408484, 0.04697776
 82793536, 0.001241711, -0.02256068, 4.019446E-07, 0.02380279, 0.0160763, -8.038891E-07, 0.03976547, 0.04460707
 82893496, 0.001241747, -0.02247106, 3.289193E-07, 0.02371313, 0.01648871, -6.578387E-07, 0.04314361, 0.0434054
 82993456, 0.001241777, -0.02189755, 2.691614E-07, 0.02313959, 0.01718481, -5.383228E-07, 0.04006597, 0.04289112
 83093416, 0.001241801, -0.02172408, 2.202602E-07, 0.0229661, 0.01731988, -4.405205E-07, 0.04260489, 0.04219839
 83193376, 0.001241821, -0.02109412, 1.802434E-07, 0.02233613, 0.01777264, -3.604867E-07, 0.03900919, 0.0416802
 83293336, 0.001241838, -0.02087195, 1.474968E-07, 0.02211394, 0.01777769, -2.949935E-07, 0.04120436, 0.04108066
 83393296, 0.001241851, -0.02019326, 1.206996E-07, 0.02143523, 0.01815194, -2.413991E-07, 0.03744762, 0.04036584
 83494089, 0.001241862, -0.01995693, 9.877088E-08, 0.02119889, 0.01802454, -1.975418E-07, 0.04012979, 0.03970334
 83594049, 0.001241871, -0.01927156, 8.082622E-08, 0.02051351, 0.01821719, -1.616524E-07, 0.03686689, 0.0391753
 83694009, 0.001241878, -0.01901589, 6.614174E-08, 0.02025783, 0.01790303, -1.322835E-07, 0.03979461, 0.03868157
 83793969, 0.001241884, -0.01830544, 5.412512E-08, 0.01954737, 0.01800563, -1.082502E-07, 0.03625125, 0.03836691
 83893929, 0.001241889, -0.01809626, 4.429168E-08, 0.01933819, 0.01767449, -8.858336E-08, 0.03911919, 0.03790352
 83993889, 0.001241893, -0.01743885, 3.624478E-08, 0.01868078, 0.01771872, -7.248956E-08, 0.03579064, 0.03763985
 84093849, 0.001241896, -0.017254, 2.965984E-08, 0.01849592, 0.01728847, -5.931967E-08, 0.03893372, 0.03723206
 84193809, 0.001241899, -0.01662902, 2.427123E-08, 0.01787094, 0.01714241, -4.854246E-08, 0.03640839, 0.03719857
 84293769, 0.001241901, -0.01647381, 1.986163E-08, 0.01771573, 0.01669845, -3.972327E-08, 0.03919288, 0.03714759
 84393729, 0.001241903, -0.01586311, 1.625318E-08, 0.01710503, 0.0168273, -3.250635E-08, 0.03475267, 0.0369685
 84493689, 0.001241904, -0.01572078, 1.33003E-08, 0.01696269, 0.01649709, -2.66006E-08, 0.03759915, 0.03646865
 84593649, 0.001241906, -0.01512995, 1.088391E-08, 0.01637187, 0.01638336, -2.176781E-08, 0.03519341, 0.03640234
 84693609, 0.001241907, -0.01504024, 8.906519E-09, 0.01628216, 0.01618586, -1.781304E-08, 0.0368757, 0.03615813
 84793569, 0.001241907, -0.01447244, 7.288384E-09, 0.01571435, 0.01629436, -1.457677E-08, 0.03315949, 0.03578635
 84893529, 0.001241908, -0.01436955, 5.964231E-09, 0.01561146, 0.01595966, -1.192846E-08, 0.03611261, 0.03529482
 84993489, 0.001241909, -0.01379621, 4.88065E-09, 0.01503812, 0.01611822, -9.7613E-09, 0.03205648, 0.03472529
 85093449, 0.001241909, -0.01370128, 3.993935E-09, 0.01494319, 0.01590063, -7.987869E-09, 0.03459109, 0.03401949
 85193409, 0.001241909, -0.01314117, 3.268318E-09, 0.01438308, 0.01578845, -6.536636E-09, 0.03213205, 0.03380585
 85293369, 0.00124191, -0.01310569, 2.674531E-09, 0.0143476, 0.01539427, -5.349061E-09, 0.03506476, 0.033559
 85393329, 0.00124191, -0.01261023, 2.188621E-09, 0.01385214, 0.01519659, -4.377243E-09, 0.0327309, 0.03346802
 85493289, 0.00124191, -0.0126882, 1.790993E-09, 0.01393011, 0.01471645, -3.581985E-09, 0.03627856, 0.03337507
 85594082, 0.00124191, -0.01229368, 1.465606E-09, 0.01353559, 0.01462147, -2.931211E-09, 0.03316716, 0.03337413
 85694042, 0.00124191, -0.01208006, 1.199335E-09, 0.01332197, 0.01443409, -2.39867E-09, 0.03325668, 0.03333737
 85794002, 0.001241911, -0.01146053, 9.814397E-10, 0.01270244, 0.01442037, -1.962879E-09, 0.03008132, 0.03314087
 85893962, 0.001241911, -0.01117202, 8.23515E-10, 0.01241393, 0.01403057, 0, 0.03223876, 0.0326831
 85993922, 0.001241911, -0.01053946, 8.23515E-10, 0.01178138, 0.01381944, 0, 0.02990464, 0.03225269
 86093882, 0.001241911, -0.01029938, 8.23515E-10, 0.01154129, 0.0133705, 0, 0.03195662, 0.03172212
 86193842, 0.001241911, -0.009706965, 8.23515E-10, 0.01094888, 0.01324627, 0, 0.02902465, 0.03171212
 86293802, 0.001241911, -0.009549314, 8.23515E-10, 0.01079123, 0.01293672, 0, 0.03073585, 0.03156264
 86393762, 0.001241911, -0.009018335, 8.23515E-10, 0.01026025, 0.01289231, 0, 0.02765694, 0.03102313
 86493722, 0.001241911, -0.008998756, 8.23515E-10, 0.01024067, 0.0124422, 0, 0.03108033, 0.03063139
 86593682, 0.001241911, -0.008602787, 8.23515E-10, 0.009844698, 0.01220094, 0, 0.02916742, 0.0306307
 86693642, 0.001241911, -0.008733531, 8.23515E-10, 0.009975442, 0.01174068, 0, 0.03235845, 0.03098861
 86793602, 0.001241911, -0.008459621, 8.23515E-10, 0.009701533, 0.01161914, 0, 0.02981893, 0.03107851
 86893562, 0.001241911, -0.008740408, 8.23515E-10, 0.00998232, 0.01111631, 0, 0.03397305, 0.03169303
 86993522, 0.001241912, -0.008589929, 8.23515E-10, 0.009831841, 0.01116342, 0, 0.03076164, 0.03191171
 87093482, 0.001241912, -0.008915928, 8.23515E-10, 0.01015784, 0.01082173, 0, 0.03420407, 0.03195223
 87193442, 0.001241912, -0.008808164, 8.23515E-10, 0.01005008, 0.01075919, 0, 0.03222412, 0.03211511
 87293402, 0.001241912, -0.009235221, 8.23515E-10, 0.01047713, 0.01052674, 0, 0.03537523, 0.03304112
 87393362, 0.001241912, -0.009188892, 8.23515E-10, 0.01043081, 0.01073702, 0, 0.03223471, 0.03329313
 87493322, 0.001241912, -0.009689335, 8.23515E-10, 0.01093125, 0.01057458, 0, 0.03606863, 0.03382517
 87593282, 0.001241912, -0.009696029, 8.23515E-10, 0.01093794, 0.01085445, 0, 0.03295105, 0.03406548
 87694075, 0.001241912, -0.01024085, 8.23515E-10, 0.01148276, 0.0107273, 0, 0.03683401, 0.03460985
 87794035, 0.001241912, -0.0102806, 8.23515E-10, 0.01152252, 0.01091403, 0, 0.03452258, 0.03490212
 87893995, 0.001241912, -0.01086749, 8.23515E-10, 0.0121094, 0.0108021, 0, 0.03845283, 0.03573265
 87993955, 0.001241912, -0.01092285, 8.23515E-10, 0.01216476, 0.01107131, 0, 0.03554009, 0.03596299
 88093915, 0.001241912, -0.01153106, 8.23515E-10, 0.01277297, 0.01097231, 0, 0.03962309, 0.0364076
 88193875, 0.001241912, -0.01159261, 8.23515E-10, 0.01283452, 0.01151698, 0, 0.0353202, 0.03640666
 88293835, 0.001241913, -0.01217384, 8.23515E-10, 0.01341576, 0.01181209, 0, 0.03791522, 0.0364331
 88393795, 0.001241913, -0.01215938, 8.23515E-10, 0.0134013, 0.01268748, 0, 0.03259354, 0.03618262
 88493755, 0.001241913, -0.01268025, 8.23515E-10, 0.01392217, 0.01298251, 0, 0.03629475, 0.0357903
 88593715, 0.001241913, -0.012609, 8.23515E-10, 0.01385092, 0.01360561, 0, 0.03253743, 0.0358
 88693675, 0.001241913, -0.01310349, 8.23515E-10, 0.01434541, 0.0136689, 0, 0.03668839, 0.03555403
 88793635, 0.0005272162, -0.01301036, 0, 0.01353758, 0.0141674, 0, 0.03254214, 0.03544447
 88893595, 0.0005272162, -0.01348121, 0, 0.01400843, 0.01425407, 0, 0.03589394, 0.03537289
 88993555, 0.0005272162, -0.01334825, 0, 0.01387546, 0.01487521, 0, 0.03106569, 0.03487005
 89093515, 0.0005272162, -0.01380856, 0, 0.01433578, 0.01490978, 0, 0.03508878, 0.0343432
 89193475, 0.0005272162, -0.01366079, 0, 0.01418801, 0.01545823, 0, 0.03066196, 0.03410523
 89293435, 0.0005272162, -0.01448244, 0, 0.01500965, 0.01521916, 0, 0.03810667, 0.03465413
 89393395, 0.0005272162, -0.01461088, 0, 0.0151381, 0.01553382, 0, 0.03452832, 0.03517051
 89493355, 0.0005272162, -0.01562493, 0, 0.01615214, 0.01543454, 0, 0.04050335, 0.03658641
 89593315, 0.0005272162, -0.01586831, 0, 0.01639552, 0.01606933, 0, 0.03536398, 0.03705637
 89693275, 0.0005272162, -0.01692004, 0, 0.01744726, 0.01621886, 0, 0.04070505, 0.03782535
 89794068, 0.0005272162, -0.01714323, 0, 0.01767044, 0.0171543, 0, 0.03450657, 0.03809777
 89894028, 0.0005272162, -0.01814882, 0, 0.01867603, 0.01754196, 0, 0.03938648, 0.03821732
 89993988, 0.0005272162, -0.01828794, 0, 0.01881516, 0.01853572, 0, 0.03348606, 0.03772977
 90093948, 0.0005272162, -0.01953196, 0, 0.02005918, 0.01858731, 0, 0.0423247, 0.03842713
 90193908, 0.0005272162, -0.0198601, 0, 0.02038732, 0.0192055, 0, 0.03809848, 0.03926243
 90293868, 0.0005272162, -0.02151746, 0, 0.02204467, 0.01904665, 0, 0.04837359, 0.0418417
 90393828, 0.0005272162, -0.02211017, 0, 0.02263739, 0.01998672, 0, 0.0418278, 0.04357002
 90493788, 0.0005272162, -0.02379742, 0, 0.02432464, 0.02052214, 0, 0.04812663, 0.04477204
 90593748, 0.0005272162, -0.02432206, 0, 0.02484928, 0.02177656, 0, 0.04148102, 0.04471082
 90693708, 0.0005272162, -0.02583832, 0, 0.02636554, 0.02228103, 0, 0.04860882, 0.04533896
 90793668, 0.0005272162, -0.02617975, 0, 0.02670697, 0.02359895, 0, 0.04134238, 0.04526808
 90893628, 0.0005272162, -0.02743298, 0, 0.02796019, 0.02420997, 0, 0.04732703, 0.04531414
 90993588, 0.0005272162, -0.02752163, 0, 0.02804885, 0.02539946, 0, 0.0404505, 0.04485254
 91093548, 0.0005272162, -0.02853387, 0, 0.02906109, 0.02548493, 0, 0.04857467, 0.04528063
 91193508, 0.0005272162, -0.02844678, 0, 0.028974, 0.02632449, 0, 0.04200095, 0.0453702
 91293468, 0.0005272162, -0.02927531, 0, 0.02980252, 0.02632842, 0, 0.04877273, 0.04594007
 91393428, 0.0005272162, -0.02901598, 0, 0.0295432, 0.02723318, 0, 0.04098226, 0.04582601
 91493388, 0.0005272162, -0.02966329, 0, 0.03019051, 0.02729599, 0, 0.04717331, 0.04560613
 91593348, 0.0005272162, -0.02925317, 0, 0.02978039, 0.02811945, 0, 0.03971773, 0.04498312
 91693308, 0.0005272162, -0.02973405, 0, 0.03026127, 0.02810244, 0, 0.04581628, 0.04463584
 91793268, 0.0005272162, -0.02917905, 0, 0.02970626, 0.02882143, 0, 0.0383009, 0.04381169
 91894061, 0.0005272162, -0.0295482, 0, 0.03007542, 0.02867314, 0, 0.04453729, 0.04342639
 91994021, 0.0005272162, -0.02890005, 0, 0.02942727, 0.02926412, 0, 0.03729438, 0.04261167
 92093981, 0.0005272162, -0.02914657, 0, 0.02967379, 0.02922752, 0, 0.04214466, 0.04202322
 92193941, 0.0005272162, -0.02835595, 0, 0.02888316, 0.02985939, 0, 0.03431483, 0.04072344
 92293901, 0.0005272162, -0.02855486, 0, 0.02908208, 0.02952597, 0, 0.04107172, 0.03987696
 92393861, 0.0005272162, -0.02776639, 0, 0.0282936, 0.0298283, 0, 0.03448508, 0.03925573
 92493821, 0.0005272162, -0.02795537, 0, 0.02848258, 0.02948036, 0, 0.0402372, 0.03899558
 92593781, 0.0005272162, -0.02715804, 0, 0.02768525, 0.02969481, 0, 0.03357658, 0.03838799
 92693741, 0.0005272162, -0.02733925, 0, 0.02786646, 0.0291583, 0, 0.04009102, 0.03846177
 92793701, 0.0005272162, -0.02655203, 0, 0.02707925, 0.02930455, 0, 0.03329604, 0.03782573
 92893661, 0.0005272162, -0.02675778, 0, 0.027285, 0.02887182, 0, 0.0389544, 0.03726087
 92993621, 0.0005272162, -0.02598398, 0, 0.02651119, 0.0290694, 0, 0.03232642, 0.03651109
 93093581, 0.0005272162, -0.02621754, 0, 0.02674476, 0.02847889, 0, 0.03895707, 0.03640973
 93193541, 0.0005272162, -0.02549112, 0, 0.02601834, 0.02847651, 0, 0.03312415, 0.03622605
 93293501, 0.0005272162, -0.02579036, 0, 0.02631758, 0.02784697, 0, 0.03957117, 0.03700396
 93393461, 0.0005272162, -0.02531942, 0, 0.02584663, 0.02791724, 0, 0.0328767, 0.03663805
 93493421, 0.0005272162, -0.02557621, 0, 0.02610342, 0.02746923, 0, 0.03804914, 0.03590945
 93593381, 0.0005272162, -0.02487367, 0, 0.02540089, 0.02771732, 0, 0.0320662, 0.03570258
 93693341, 0.0005272162, -0.02515849, 0, 0.0256857, 0.02726239, 0, 0.03758235, 0.03523249
 93793301, 0.0005272162, -0.0244839, 0, 0.02501112, 0.02744105, 0, 0.03172024, 0.03516106
 93893261, 0.0005272162, -0.02480225, 0, 0.02532947, 0.02691305, 0, 0.03747071, 0.03450719
 93994054, 0.0005272162, -0.02416536, 0, 0.02469257, 0.02705776, 0, 0.03177595, 0.03437907
 94094014, 0.0005272162, -0.02452445, 0, 0.02505167, 0.0265071, 0, 0.03763221, 0.03436671
 94193974, 0.0005272162, -0.02392023, 0, 0.02444745, 0.02667211, 0, 0.03177271, 0.03413504
 94293934, 0.0005272162, -0.02428337, 0, 0.02481059, 0.02621832, 0, 0.03705399, 0.03402
 94393894, 0.0005272162, -0.02369947, 0, 0.02422668, 0.02644322, 0, 0.03119222, 0.03399739
 94493854, 0.0005272162, -0.02408897, 0, 0.02461619, 0.02604814, 0, 0.03648923, 0.03373008
 94593814, 0.0005272162, -0.02350943, 0, 0.02403665, 0.02625187, 0, 0.03093868, 0.03365503
 94693774, 0.0005272162, -0.02391637, 0, 0.02444359, 0.02575042, 0, 0.03679516, 0.03372054
 94793734, 0.0005272162, -0.02336278, 0, 0.02389, 0.02592885, 0, 0.03117074, 0.03403255
 94893694, 0.0005272162, -0.02379046, 0, 0.02431768, 0.02543454, 0, 0.03688526, 0.03405047
 94993654, 0.0005272162, -0.02325781, 0, 0.02378503, 0.02564498, 0, 0.03121794, 0.03438742
 95093614, 0.0005272162, -0.02369538, 0, 0.0242226, 0.02524917, 0, 0.03651528, 0.03388329
 95193574, 0.0005272162, -0.02317019, 0, 0.02369741, 0.02543778, 0, 0.0311098, 0.03366689
 95293534, 0.0005272162, -0.02361739, 0, 0.02414461, 0.0249906, 0, 0.03675453, 0.0335998
 95393494, 0.0005272162, -0.02310643, 0, 0.02363365, 0.02518966, 0, 0.03131073, 0.03360493
 95493454, 0.0005272162, -0.02357192, 0, 0.02409914, 0.02470745, 0, 0.0371463, 0.03375791
 95593414, 0.0005272162, -0.02307731, 0, 0.02360453, 0.02501233, 0, 0.03096768, 0.03395773
 95693374, 0.0005272162, -0.0235001, 0, 0.02402731, 0.0246577, 0, 0.03631971, 0.03377526
 95793334, 0.0005272162, -0.02296973, 0, 0.02349695, 0.02495939, 0, 0.03053227, 0.03390729
 95893294, 0.0005272162, -0.02336946, 0, 0.02389667, 0.02467751, 0, 0.0354053, 0.03354521
 95994087, 0.0005272162, -0.02281658, 0, 0.02334379, 0.02501657, 0, 0.02949887, 0.03345948
 96094047, 0.0005272162, -0.02320166, 0, 0.02372888, 0.02481925, 0, 0.03408416, 0.03290111
 96194007, 0.0005272162, -0.02263737, 0, 0.02316459, 0.02503267, 0, 0.02912349, 0.03273375
 96293967, 0.0005272162, -0.02302326, 0, 0.02355048, 0.0246202, 0, 0.03482567, 0.03266483
 96393927, 0.0005272162, -0.02248979, 0, 0.023017, 0.02486244, 0, 0.02914238, 0.03279798
 96493887, 0.0005272162, -0.02291416, 0, 0.02344138, 0.02448346, 0, 0.0344607, 0.03256628
 96593847, 0.0005272162, -0.02238997, 0, 0.02291718, 0.02479605, 0, 0.02843753, 0.03248578
 96693807, 0.0005272162, -0.02281003, 0, 0.02333724, 0.02454996, 0, 0.03329599, 0.03183108
 96793767, 0.0005272162, -0.02227647, 0, 0.02280369, 0.02491137, 0, 0.02751433, 0.03149096
 96893727, 0.0005272162, -0.02264751, 0, 0.02317472, 0.02475468, 0, 0.0316396, 0.03059698
 96993687, 0.0005272162, -0.02206809, 0, 0.0225953, 0.02509113, 0, 0.02604918, 0.0301814
 97093647, 0.0005272162, -0.02243463, 0, 0.02296185, 0.0245951, 0, 0.03230285, 0.02986378
 97193607, 0.0005272162, -0.02189307, 0, 0.02242029, 0.02446699, 0, 0.02859981, 0.03032756
 97293567, 0.0005272162, -0.02232447, 0, 0.02285169, 0.02390803, 0, 0.0339554, 0.03104427
 97393527, 0.0005272162, -0.02183657, 0, 0.02236379, 0.02404079, 0, 0.02840663, 0.03132623
 97493487, 0.0005272162, -0.02228035, 0, 0.02280756, 0.02358055, 0, 0.03380542, 0.03118253
 97593447, 0.0005272162, -0.02179993, 0, 0.02232714, 0.02377921, 0, 0.02873228, 0.03144646
 97693407, 0.0005272162, -0.02223735, 0, 0.02276457, 0.02340722, 0, 0.03379508, 0.03174354
 97793367, 0.0005272162, -0.02176229, 0, 0.02228951, 0.02361543, 0, 0.02839116, 0.03179657
 97893327, 0.0005272162, -0.02219917, 0, 0.02272638, 0.02334711, 0, 0.0331714, 0.03114592
 97993287, 0.0005272162, -0.02171577, 0, 0.02224299, 0.02366366, 0, 0.02745283, 0.03096663
 98094080, 0.0005272162, -0.02214063, 0, 0.02266785, 0.02345269, 0, 0.03213507, 0.03065516
 98194040, 0.0005272162, -0.02163516, 0, 0.02216237, 0.02387903, 0, 0.02612587, 0.0303271
