Time,GPS_I,GPS_Status,GPS_GMS,GPS_GWk,GPS_NSats,GPS_HDop,GPS_Lat,GPS_Lng,GPS_Alt,GPS_Spd,GPS_GCrs,GPS_VZ,GPS_Yaw,GPS_U
 80993423, 0, 6, 497244800, 2220, 10, 1.21, 33.6412059, 72.9955928, 559.73, 0.037, 313.5955, -2.257, 0, 1
 81193343, 0, 6, 497245000, 2220, 10, 1.21, 33.6412059, 72.9955927, 560.2, 0.036, 313.7156, -2.425, 0, 1
 81393263, 0, 6, 497245200, 2220, 10, 1.21, 33.641206, 72.9955927, 560.7, 0.033, 313.658, -2.555, 0, 1
 81594016, 0, 6, 497245400, 2220, 10, 1.21, 33.6412061, 72.9955926, 561.22, 0.029, 313.1838, -2.626, 0, 1
 81793936, 0, 6, 497245600, 2220, 10, 1.21, 33.6412061, 72.9955926, 561.75, 0.025, 311.9525, -2.625, 0, 1
 81993856, 0, 6, 497245800, 2220, 10, 1.21, 33.6412061, 72.9955925, 562.27, 0.02, 309.5791, -2.562, 0, 1
 82193776, 0, 6, 497246000, 2220, 10, 1.21, 33.6412062, 72.9955925, 562.77, 0.014, 305.3723, -2.445, 0, 1
 82393696, 0, 6, 497246200, 2220, 10, 1.21, 33.6412062, 72.9955925, 563.25, 0.01, 297.6689, -2.302, 0, 1
 82593616, 0, 6, 497246400, 2220, 10, 1.21, 33.6412062, 72.9955925, 563.69, 0.005, 278.9007, -2.152, 0, 1
 82793536, 0, 6, 497246600, 2220, 10, 1.21, 33.6412062, 72.9955925, 564.11, 0.003, 220.2065, -2.007, 0, 1
 82993456, 0, 6, 497246800, 2220, 10, 1.21, 33.6412062, 72.9955925, 564.49, 0.006, 176.1914, -1.871, 0, 1
 83193376, 0, 6, 497247000, 2220, 10, 1.21, 33.6412062, 72.9955925, 564.85, 0.009000001, 165.6963, -1.745, 0, 1
 83393296, 0, 6, 497247200, 2220, 10, 1.21, 33.6412062, 72.9955925, 565.19, 0.012, 161.7018, -1.628, 0, 1
 83594049, 0, 6, 497247400, 2220, 10, 1.21, 33.6412062, 72.9955925, 565.51, 0.014, 159.46, -1.518, 0, 1
 83793969, 0, 6, 497247600, 2220, 10, 1.21, 33.6412062, 72.9955925, 565.8, 0.015, 158.0686, -1.413, 0, 1
 83993889, 0, 6, 497247800, 2220, 10, 1.21, 33.6412062, 72.9955925, 566.07, 0.017, 157.0265, -1.31, 0, 1
 84193809, 0, 6, 497248000, 2220, 10, 1.21, 33.6412061, 72.9955925, 566.33, 0.018, 156.5003, -1.207, 0, 1
 84393729, 0, 6, 497248200, 2220, 10, 1.21, 33.6412061, 72.9955925, 566.56, 0.018, 156.0193, -1.105, 0, 1
 84593649, 0, 6, 497248400, 2220, 10, 1.21, 33.6412061, 72.9955925, 566.77, 0.018, 154.5934, -1.002, 0, 1
 84793569, 0, 6, 497248600, 2220, 10, 1.21, 33.641206, 72.9955925, 566.95, 0.017, 152.0628, -0.897, 0, 1
 84993489, 0, 6, 497248800, 2220, 10, 1.21, 33.6412059, 72.9955925, 567.13, 0.016, 149.0347, -0.791, 0, 1
 85193409, 0, 6, 497249000, 2220, 10, 1.21, 33.6412059, 72.9955925, 567.27, 0.014, 145.6138, -0.682, 0, 1
 85393329, 0, 6, 497249200, 2220, 10, 1.21, 33.6412059, 72.9955925, 567.4, 0.012, 140.6875, -0.571, 0, 1
 85594082, 0, 6, 497249400, 2220, 10, 1.21, 33.6412059, 72.9955926, 567.5, 0.01, 133.4233, -0.456, 0, 1
 85794002, 0, 6, 497249600, 2220, 10, 1.21, 33.6412059, 72.9955926, 567.58, 0.008, 122.9262, -0.335, 0, 1
 85993922, 0, 6, 497249800, 2220, 10, 1.21, 33.6412059, 72.9955926, 567.64, 0.006, 106.7307, -0.203, 0, 1
 86193842, 0, 6, 497250000, 2220, 10, 1.21, 33.6412059, 72.9955926, 567.66, 0.005, 81.69773, -0.07300001, 0, 1
 86393762, 0, 6, 497250200, 2220, 10, 1.21, 33.6412059, 72.9955926, 567.66, 0.004, 54.3796, 0.029, 0, 1
 86593682, 0, 6, 497250400, 2220, 10, 1.21, 33.6412059, 72.9955926, 567.65, 0.005, 29.65909, 0.089, 0, 1
 86793602, 0, 6, 497250600, 2220, 10, 1.21, 33.6412059, 72.9955926, 567.63, 0.005, 7.81784, 0.11, 0, 1
 86993522, 0, 6, 497250800, 2220, 10, 1.21, 33.6412059, 72.9955926, 567.61, 0.007, 352.9198, 0.102, 0, 1
 87193442, 0, 6, 497251000, 2220, 10, 1.21, 33.6412059, 72.9955926, 567.59, 0.008, 343.086, 0.079, 0, 1
 87393362, 0, 6, 497251200, 2220, 10, 1.21, 33.6412059, 72.9955926, 567.58, 0.01, 336.7672, 0.052, 0, 1
 87593282, 0, 6, 497251400, 2220, 10, 1.21, 33.6412059, 72.9955926, 567.57, 0.011, 333.192, 0.029, 0, 1
 87794035, 0, 6, 497251600, 2220, 10, 1.21, 33.6412059, 72.9955926, 567.57, 0.013, 330.7076, 0.012, 0, 1
 87993955, 0, 6, 497251800, 2220, 10, 1.21, 33.6412059, 72.9955926, 567.57, 0.014, 328.2032, 0.001, 0, 1
 88193875, 0, 6, 497252000, 2220, 10, 1.21, 33.6412059, 72.9955926, 567.57, 0.015, 326.0667, -0.003, 0, 1
 88393795, 0, 6, 497252200, 2220, 10, 1.21, 33.6412059, 72.9955926, 567.57, 0.016, 326.3051, -0.004, 0, 1
 88593715, 0, 6, 497252400, 2220, 10, 1.21, 33.641206, 72.9955926, 567.57, 0.017, 327.5894, -0.004, 0, 1
 88793635, 0, 6, 497252600, 2220, 10, 1.21, 33.6412061, 72.9955926, 567.57, 0.017, 327.2871, -0.004, 0, 1
 88993555, 0, 6, 497252800, 2220, 10, 1.21, 33.6412061, 72.9955926, 567.57, 0.017, 325.4171, -0.058, 0, 1
 89193475, 0, 6, 497253000, 2220, 10, 1.21, 33.6412061, 72.9955925, 567.6, 0.018, 322.0678, -0.207, 0, 1
 89393395, 0, 6, 497253200, 2220, 10, 1.21, 33.6412061, 72.9955925, 567.66, 0.018, 317.5011, -0.415, 0, 1
 89593315, 0, 6, 497253400, 2220, 10, 1.21, 33.6412062, 72.9955925, 567.76, 0.018, 313.1453, -0.641, 0, 1
 89794068, 0, 6, 497253600, 2220, 10, 1.21, 33.6412062, 72.9955925, 567.92, 0.018, 310.3567, -0.8710001, 0, 1
 89993988, 0, 6, 497253800, 2220, 10, 1.21, 33.6412062, 72.9955924, 568.12, 0.017, 308.26, -1.095, 0, 1
 90193908, 0, 6, 497254000, 2220, 10, 1.21, 33.6412062, 72.9955923, 568.36, 0.017, 305.4685, -1.31, 0, 1
 90393828, 0, 6, 497254200, 2220, 10, 1.21, 33.6412062, 72.9955923, 568.64, 0.015, 302.3296, -1.517, 0, 1
 90593748, 0, 6, 497254400, 2220, 10, 1.21, 33.6412063, 72.9955923, 568.96, 0.014, 299.1149, -1.717, 0, 1
 90793668, 0, 6, 497254600, 2220, 10, 1.21, 33.6412063, 72.9955923, 569.33, 0.011, 295.688, -1.913, 0, 1
 90993588, 0, 6, 497254800, 2220, 10, 1.21, 33.6412063, 72.9955923, 569.73, 0.009000001, 291.6721, -2.105, 0, 1
 91193508, 0, 6, 497255000, 2220, 10, 1.21, 33.6412063, 72.9955923, 570.17, 0.007, 285.145, -2.293, 0, 1
 91393428, 0, 6, 497255200, 2220, 10, 1.21, 33.6412063, 72.9955923, 570.64, 0.005, 272.8963, -2.437, 0, 1
 91593348, 0, 6, 497255400, 2220, 10, 1.21, 33.6412063, 72.9955923, 571.14, 0.004, 251.1474, -2.508, 0, 1
 91793268, 0, 6, 497255600, 2220, 10, 1.21, 33.6412063, 72.9955923, 571.64, 0.003, 219.8558, -2.525, 0, 1
 91994021, 0, 6, 497255800, 2220, 10, 1.21, 33.6412063, 72.9955923, 572.15, 0.004, 192.9217, -2.512, 0, 1
 92193941, 0, 6, 497256000, 2220, 10, 1.21, 33.6412063, 72.9955923, 572.65, 0.005, 176.464, -2.486, 0, 1
 92393861, 0, 6, 497256200, 2220, 10, 1.21, 33.6412063, 72.9955923, 573.14, 0.006, 168.1543, -2.458, 0, 1
 92593781, 0, 6, 497256400, 2220, 10, 1.21, 33.6412063, 72.9955923, 573.63, 0.007, 164.7265, -2.434, 0, 1
 92793701, 0, 6, 497256600, 2220, 10, 1.21, 33.6412063, 72.9955923, 574.12, 0.008, 163.1688, -2.416, 0, 1
 92993621, 0, 6, 497256800, 2220, 10, 1.21, 33.6412063, 72.9955923, 574.6, 0.009000001, 162.5656, -2.404, 0, 1
 93193541, 0, 6, 497257000, 2220, 10, 1.21, 33.6412063, 72.9955923, 575.08, 0.01, 162.9637, -2.397, 0, 1
 93393461, 0, 6, 497257200, 2220, 10, 1.21, 33.6412063, 72.9955923, 575.56, 0.01, 163.5976, -2.394, 0, 1
 93593381, 0, 6, 497257400, 2220, 10, 1.21, 33.6412063, 72.9955923, 576.04, 0.01, 163.0811, -2.393, 0, 1
 93793301, 0, 6, 497257600, 2220, 10, 1.21, 33.6412062, 72.9955923, 576.51, 0.01, 162.1399, -2.392, 0, 1
 93994054, 0, 6, 497257800, 2220, 10, 1.21, 33.6412062, 72.9955923, 576.99, 0.01, 161.5325, -2.391, 0, 1
 94193974, 0, 6, 497258000, 2220, 10, 1.21, 33.6412062, 72.9955923, 577.47, 0.01, 160.8558, -2.388, 0, 1
 94393894, 0, 6, 497258200, 2220, 10, 1.21, 33.6412062, 72.9955923, 577.95, 0.009000001, 159.1592, -2.385, 0, 1
 94593814, 0, 6, 497258400, 2220, 10, 1.21, 33.6412062, 72.9955923, 578.43, 0.009000001, 156.3396, -2.382, 0, 1
 94793734, 0, 6, 497258600, 2220, 10, 1.21, 33.6412062, 72.9955923, 578.9, 0.008, 153.2285, -2.38, 0, 1
 94993654, 0, 6, 497258800, 2220, 10, 1.21, 33.6412061, 72.9955923, 579.38, 0.007, 149.758, -2.378, 0, 1
 95193574, 0, 6, 497259000, 2220, 10, 1.21, 33.6412061, 72.9955923, 579.85, 0.006, 145.5852, -2.377, 0, 1
 95393494, 0, 6, 497259200, 2220, 10, 1.21, 33.6412061, 72.9955923, 580.33, 0.006, 140.6704, -2.376, 0, 1
 95593414, 0, 6, 497259400, 2220, 10, 1.21, 33.6412061, 72.9955923, 580.8, 0.005, 133.632, -2.375, 0, 1
 95793334, 0, 6, 497259600, 2220, 10, 1.21, 33.6412061, 72.9955923, 581.28, 0.005, 123.8346, -2.374, 0, 1
 95994087, 0, 6, 497259800, 2220, 10, 1.21, 33.6412061, 72.9955923, 581.75, 0.004, 112.5562, -2.373, 0, 1
 96194007, 0, 6, 497260000, 2220, 10, 1.21, 33.6412061, 72.9955923, 582.23, 0.004, 102.4896, -2.409, 0, 1
 96393927, 0, 6, 497260200, 2220, 10, 1.21, 33.6412061, 72.9955923, 582.72, 0.004, 94.83871, -2.443, 0, 1
 96593847, 0, 6, 497260400, 2220, 10, 1.21, 33.6412061, 72.9955923, 583.2, 0.004, 89.42763, -2.429, 0, 1
 96793767, 0, 6, 497260600, 2220, 10, 1.21, 33.6412061, 72.9955923, 583.69, 0.005, 87.0364, -2.402, 0, 1
 96993687, 0, 6, 497260800, 2220, 10, 1.21, 33.6412061, 72.9955923, 584.17, 0.005, 87.64847, -2.376, 0, 1
 97193607, 0, 6, 497261000, 2220, 10, 1.21, 33.6412061, 72.9955923, 584.64, 0.005, 86.57509, -2.357, 0, 1
 97393527, 0, 6, 497261200, 2220, 10, 1.21, 33.6412061, 72.9955923, 585.11, 0.005, 83.5497, -2.345, 0, 1
 97593447, 0, 6, 497261400, 2220, 10, 1.21, 33.6412061, 72.9955923, 585.58, 0.005, 80.3539, -2.341, 0, 1
 97793367, 0, 6, 497261600, 2220, 10, 1.21, 33.6412061, 72.9955923, 586.05, 0.005, 76.78912, -2.341, 0, 1
 97993287, 0, 6, 497261800, 2220, 10, 1.21, 33.6412061, 72.9955923, 586.51, 0.005, 75.32956, -2.344, 0, 1
 98194040, 0, 6, 497262000, 2220, 10, 1.21, 33.6412061, 72.9955923, 586.98, 0.005, 74.89776, -2.347, 0, 1
 98393960, 0, 6, 497262200, 2220, 10, 1.21, 33.6412061, 72.9955923, 587.45, 0.005, 73.47393, -2.351, 0, 1
 98593880, 0, 6, 497262400, 2220, 10, 1.21, 33.6412061, 72.9955923, 587.92, 0.005, 72.60015, -2.354, 0, 1
 98793800, 0, 6, 497262600, 2220, 10, 1.21, 33.6412061, 72.9955923, 588.4, 0.005, 75.21923, -2.358, 0, 1
 98993720, 0, 6, 497262800, 2220, 10, 1.21, 33.6412061, 72.9955924, 588.87, 0.005, 79.28001, -2.361, 0, 1
 99193640, 0, 6, 497263000, 2220, 10, 1.21, 33.6412061, 72.9955925, 589.34, 0.004, 82.04185, -2.363, 0, 1
 99393560, 0, 6, 497263200, 2220, 10, 1.21, 33.6412061, 72.9955925, 589.81, 0.004, 83.45623, -2.366, 0, 1
 99593480, 0, 6, 497263400, 2220, 10, 1.21, 33.6412061, 72.9955925, 590.29, 0.003, 82.3614, -2.368, 0, 1
 99793400, 0, 6, 497263600, 2220, 10, 1.21, 33.6412061, 72.9955925, 590.76, 0.002, 77.4416, -2.369, 0, 1
 99993320, 0, 6, 497263800, 2220, 10, 1.21, 33.6412061, 72.9955925, 591.23, 0.001, 64.84138, -2.37, 0, 1
 100194073, 0, 6, 497264000, 2220, 10, 1.21, 33.6412061, 72.9955925, 591.7, 0, 333.6804, -2.372, 0, 1
 100393993, 0, 6, 497264200, 2220, 10, 1.21, 33.6412061, 72.9955925, 592.18, 0.001, 300.5417, -2.374, 0, 1
 100593913, 0, 6, 497264400, 2220, 10, 1.21, 33.6412061, 72.9955925, 592.66, 0.003, 296.9796, -2.377, 0, 1
 100793833, 0, 6, 497264600, 2220, 10, 1.21, 33.6412061, 72.9955925, 593.13, 0.004, 296.1863, -2.379, 0, 1
 100993753, 0, 6, 497264800, 2220, 10, 1.21, 33.6412061, 72.9955925, 593.61, 0.004, 295.5161, -2.381, 0, 1
 101193673, 0, 6, 497265000, 2220, 10, 1.21, 33.6412061, 72.9955925, 594.08, 0.005, 294.8789, -2.383, 0, 1
 101393593, 0, 6, 497265200, 2220, 10, 1.21, 33.6412061, 72.9955925, 594.57, 0.005, 293.9108, -2.385, 0, 1
 101593513, 0, 6, 497265400, 2220, 10, 1.21, 33.6412061, 72.9955925, 595.04, 0.005, 291.672, -2.386, 0, 1
 101793433, 0, 6, 497265600, 2220, 10, 1.21, 33.6412061, 72.9955925, 595.52, 0.006, 289.1968, -2.387, 0, 1
 101993353, 0, 6, 497265800, 2220, 10, 1.21, 33.6412061, 72.9955925, 596, 0.006, 287.1439, -2.388, 0, 1
 102193273, 0, 6, 497266000, 2220, 10, 1.21, 33.6412061, 72.9955925, 596.48, 0.006, 284.6695, -2.387, 0, 1
 102394026, 0, 6, 497266200, 2220, 10, 1.21, 33.6412061, 72.9955925, 596.95, 0.006, 282.6533, -2.386, 0, 1
 102593946, 0, 6, 497266400, 2220, 10, 1.21, 33.6412061, 72.9955925, 597.43, 0.006, 280.8842, -2.385, 0, 1
 102793866, 0, 6, 497266600, 2220, 10, 1.21, 33.6412061, 72.9955925, 597.91, 0.006, 279.7582, -2.384, 0, 1
 102993786, 0, 6, 497266800, 2220, 10, 1.21, 33.6412061, 72.9955924, 598.39, 0.006, 279.4985, -2.384, 0, 1
 103193706, 0, 6, 497267000, 2220, 10, 1.21, 33.6412061, 72.9955923, 598.86, 0.005, 278.9419, -2.383, 0, 1
 103393626, 0, 6, 497267200, 2220, 10, 1.21, 33.6412061, 72.9955923, 599.33, 0.005, 278.8403, -2.383, 0, 1
 103593546, 0, 6, 497267400, 2220, 10, 1.21, 33.6412061, 72.9955923, 599.81, 0.004, 280.1139, -2.383, 0, 1
 103793466, 0, 6, 497267600, 2220, 10, 1.21, 33.6412061, 72.9955923, 600.29, 0.003, 283.9093, -2.384, 0, 1
 103993386, 0, 6, 497267800, 2220, 10, 1.21, 33.6412061, 72.9955923, 600.77, 0.001, 295.538, -2.383, 0, 1
 104193306, 0, 6, 497268000, 2220, 10, 1.21, 33.6412061, 72.9955923, 601.24, 0.001, 340.1996, -2.383, 0, 1
 104394059, 0, 6, 497268200, 2220, 10, 1.21, 33.6412061, 72.9955923, 601.72, 0.001, 39.23069, -2.383, 0, 1
 104593979, 0, 6, 497268400, 2220, 10, 1.21, 33.6412061, 72.9955923, 602.2, 0.002, 57.42669, -2.382, 0, 1
 104793899, 0, 6, 497268600, 2220, 10, 1.21, 33.6412061, 72.9955923, 602.67, 0.003, 65.6345, -2.381, 0, 1
 104993819, 0, 6, 497268800, 2220, 10, 1.21, 33.6412061, 72.9955923, 603.15, 0.004, 70.43805, -2.381, 0, 1
 105193739, 0, 6, 497269000, 2220, 10, 1.21, 33.6412061, 72.9955923, 603.63, 0.004, 73.49259, -2.381, 0, 1
 105393659, 0, 6, 497269200, 2220, 10, 1.21, 33.6412061, 72.9955923, 604.1, 0.004, 75.82071, -2.381, 0, 1
 105593579, 0, 6, 497269400, 2220, 10, 1.21, 33.6412061, 72.9955923, 604.58, 0.004, 77.40351, -2.381, 0, 1
 105793499, 0, 6, 497269600, 2220, 10, 1.21, 33.6412061, 72.9955923, 605.06, 0.004, 78.73064, -2.382, 0, 1
 105993419, 0, 6, 497269800, 2220, 10, 1.21, 33.6412061, 72.9955923, 605.53, 0.005, 80.38597, -2.382, 0, 1
 106193339, 0, 6, 497270000, 2220, 10, 1.21, 33.6412061, 72.9955923, 606.01, 0.005, 82.11283, -2.383, 0, 1
 106394092, 0, 6, 497270200, 2220, 10, 1.21, 33.6412061, 72.9955923, 606.49, 0.005, 84.2065, -2.383, 0, 1
 106594012, 0, 6, 497270400, 2220, 10, 1.21, 33.6412061, 72.9955923, 606.96, 0.005, 85.57145, -2.383, 0, 1
 106793932, 0, 6, 497270600, 2220, 10, 1.21, 33.6412061, 72.9955923, 607.44, 0.005, 86.05593, -2.382, 0, 1
 106993852, 0, 6, 497270800, 2220, 10, 1.21, 33.6412061, 72.9955923, 607.91, 0.005, 87.12258, -2.38, 0, 1
 107193772, 0, 6, 497271000, 2220, 10, 1.21, 33.6412061, 72.9955923, 608.39, 0.005, 87.89111, -2.379, 0, 1
 107393692, 0, 6, 497271200, 2220, 10, 1.21, 33.6412061, 72.9955923, 608.87, 0.005, 87.81342, -2.379, 0, 1
 107593612, 0, 6, 497271400, 2220, 10, 1.21, 33.6412061, 72.9955924, 609.34, 0.005, 88.18465, -2.379, 0, 1
 107793532, 0, 6, 497271600, 2220, 10, 1.21, 33.6412061, 72.9955925, 609.82, 0.004, 89.63071, -2.38, 0, 1
 107993452, 0, 6, 497271800, 2220, 10, 1.21, 33.6412061, 72.9955925, 610.29, 0.004, 90.91869, -2.381, 0, 1
 108193372, 0, 6, 497272000, 2220, 10, 1.21, 33.6412061, 72.9955925, 610.77, 0.003, 90.9566, -2.38, 0, 1
 108393292, 0, 6, 497272200, 2220, 10, 1.21, 33.6412061, 72.9955925, 611.25, 0.002, 90.38469, -2.379, 0, 1
 108594045, 0, 6, 497272400, 2220, 10, 1.21, 33.6412061, 72.9955925, 611.72, 0.001, 92.21788, -2.378, 0, 1
 108793965, 0, 6, 497272600, 2220, 10, 1.21, 33.6412061, 72.9955925, 612.2, 0, 184.3539, -2.376, 0, 1
 108993885, 0, 6, 497272800, 2220, 10, 1.21, 33.6412061, 72.9955925, 612.67, 0.001, 255.0714, -2.374, 0, 1
 109193805, 0, 6, 497273000, 2220, 10, 1.21, 33.6412061, 72.9955925, 613.15, 0.002, 257.4738, -2.373, 0, 1
 109393725, 0, 6, 497273200, 2220, 10, 1.21, 33.6412061, 72.9955925, 613.62, 0.003, 257.3356, -2.372, 0, 1
 109593645, 0, 6, 497273400, 2220, 10, 1.21, 33.6412061, 72.9955925, 614.1, 0.004, 257.9461, -2.372, 0, 1
 109793565, 0, 6, 497273600, 2220, 10, 1.21, 33.6412061, 72.9955925, 614.57, 0.004, 259.1691, -2.372, 0, 1
 109993485, 0, 6, 497273800, 2220, 10, 1.21, 33.6412061, 72.9955925, 615.05, 0.004, 258.3239, -2.372, 0, 1
 110193405, 0, 6, 497274000, 2220, 10, 1.21, 33.6412061, 72.9955925, 615.52, 0.004, 256.3581, -2.373, 0, 1
 110393325, 0, 6, 497274200, 2220, 10, 1.21, 33.6412061, 72.9955925, 615.99, 0.004, 256.2798, -2.373, 0, 1
 110594078, 0, 6, 497274400, 2220, 10, 1.21, 33.6412061, 72.9955925, 616.47, 0.005, 255.5211, -2.373, 0, 1
 110793998, 0, 6, 497274600, 2220, 10, 1.21, 33.6412061, 72.9955925, 616.94, 0.005, 254.0758, -2.373, 0, 1
 110993918, 0, 6, 497274800, 2220, 10, 1.21, 33.6412061, 72.9955925, 617.42, 0.005, 253.3973, -2.372, 0, 1
 111193838, 0, 6, 497275000, 2220, 10, 1.21, 33.6412061, 72.9955925, 617.89, 0.005, 253.733, -2.372, 0, 1
 111393758, 0, 6, 497275200, 2220, 10, 1.21, 33.6412061, 72.9955925, 618.37, 0.005, 253.3583, -2.372, 0, 1
 111593678, 0, 6, 497275400, 2220, 10, 1.21, 33.6412061, 72.9955925, 618.84, 0.005, 253.1707, -2.373, 0, 1
 111793598, 0, 6, 497275600, 2220, 10, 1.21, 33.6412061, 72.9955925, 619.32, 0.005, 258.1274, -2.373, 0, 1
 111993518, 0, 6, 497275800, 2220, 10, 1.21, 33.6412061, 72.9955924, 619.79, 0.005, 265.8716, -2.374, 0, 1
 112193438, 0, 6, 497276000, 2220, 10, 1.21, 33.6412061, 72.9955923, 620.27, 0.004, 268.1324, -2.375, 0, 1
 112393358, 0, 6, 497276200, 2220, 10, 1.21, 33.6412061, 72.9955923, 620.74, 0.004, 264.7876, -2.376, 0, 1
 112593278, 0, 6, 497276400, 2220, 10, 1.21, 33.6412061, 72.9955923, 621.22, 0.003, 263.8449, -2.377, 0, 1
 112794031, 0, 6, 497276600, 2220, 10, 1.21, 33.6412061, 72.9955923, 621.69, 0.001, 262.2557, -2.377, 0, 1
 112993951, 0, 6, 497276800, 2220, 10, 1.21, 33.6412061, 72.9955923, 622.17, 0, 214.457, -2.377, 0, 1
 113193871, 0, 6, 497277000, 2220, 10, 1.21, 33.6412061, 72.9955923, 622.64, 0.001, 155.3395, -2.377, 0, 1
 113393791, 0, 6, 497277200, 2220, 10, 1.21, 33.6412061, 72.9955923, 623.12, 0.002, 136.3246, -2.377, 0, 1
 113593711, 0, 6, 497277400, 2220, 10, 1.21, 33.6412061, 72.9955923, 623.6, 0.003, 125.4018, -2.377, 0, 1
 113793631, 0, 6, 497277600, 2220, 10, 1.21, 33.6412061, 72.9955923, 624.07, 0.004, 118.969, -2.361, 0, 1
 113993551, 0, 6, 497277800, 2220, 10, 1.21, 33.6412061, 72.9955923, 624.54, 0.004, 114.8361, -2.309, 0, 1
 114193471, 0, 6, 497278000, 2220, 10, 1.21, 33.6412061, 72.9955923, 624.99, 0.005, 112.6044, -2.225, 0, 1
 114393391, 0, 6, 497278200, 2220, 10, 1.21, 33.6412061, 72.9955923, 625.43, 0.005, 109.7987, -2.122, 0, 1
 114593311, 0, 6, 497278400, 2220, 10, 1.21, 33.6412061, 72.9955923, 625.83, 0.006, 105.6746, -2.011, 0, 1
 114794064, 0, 6, 497278600, 2220, 10, 1.21, 33.6412061, 72.9955923, 626.23, 0.006, 102.481, -1.898, 0, 1
 114993984, 0, 6, 497278800, 2220, 10, 1.21, 33.6412061, 72.9955923, 626.6, 0.006, 101.2626, -1.786, 0, 1
 115193904, 0, 6, 497279000, 2220, 10, 1.21, 33.6412061, 72.9955923, 626.94, 0.006, 101.0404, -1.678, 0, 1
