Time,RATE_RDes,RATE_R,RATE_ROut,RATE_PDes,RATE_P,RATE_POut,RATE_YDes,RATE_Y,RATE_YOut,RATE_ADes,RATE_A,RATE_AOut
 78493590, -0.5123444, 0.01703235, -0.001257721, -0.4615791, 0.01632328, -0.00111903, 0.0004576102, 0.03557525, -6.098468E-05, 0.05483627, 0.05483627, 0
 78593550, -0.5201666, 0.01313469, -0.001243792, -0.4699251, 0.01685935, -0.001148314, 0.0004720279, 0.03911829, -5.882432E-05, 0.01211166, 0.01211166, 0
 78693510, -0.5283272, 0.0232247, -0.001311831, -0.4775444, 0.01768183, -0.001169603, 0.000486731, 0.03900937, -6.096611E-05, -0.03519058, -0.03519058, 0
 78793470, -0.5362335, 0.0229708, -0.001325438, -0.4852641, 0.01864908, -0.001190458, 0.0005042601, 0.03839844, -5.868801E-05, -0.03147125, -0.03147125, 0
 78893430, -0.668681, 0.02356984, -0.001773146, -0.6213795, 0.01916927, -0.001651061, -0.003162826, 0.03629783, -6.229501E-05, 48.69616, 0.1343727, 0.007947629
 78993390, -0.7758446, 0.02385608, -0.002218946, -0.7267935, 0.01942674, -0.002069758, -0.007160215, 0.03568747, -6.709364E-05, 126.5555, -0.02536774, 0.03698711
 79093350, -0.6788581, 0.0220968, -0.00211665, -0.6285024, 0.01877489, -0.00196335, -0.01128078, 0.03987953, -7.350243E-05, 184.4102, -0.0295639, 0.07949865
 79193310, -0.8779783, 0.02204942, -0.002763598, -0.8027737, 0.01595691, -0.002525945, -0.01558058, 0.03722481, -8.169066E-05, 244.4279, -0.06523132, 0.1253882
 79293270, -0.875905, 0.02321554, -0.003050297, -0.814907, 0.01905167, -0.00282753, -0.01971994, 0.03747249, -8.885167E-05, 309.624, 0.03232956, 0.1784339
 79394063, -0.9656878, 0.0234541, -0.003443622, -0.8992581, 0.01891749, -0.003177068, -0.02406077, 0.03451778, -9.700799E-05, 379.8297, 0.03089905, 0.2399767
 79494023, -0.9422696, 0.02444674, -0.003406322, -0.9072042, 0.02001634, -0.003164406, -0.02833052, 0.03773257, -0.0001039103, 455.0353, 0.01316071, 0.3107588
 79593983, -1.04041, 0.02419945, -0.004096854, -0.9983948, 0.01981896, -0.003881509, -0.03276818, 0.03517644, -0.0001129331, 534.8539, 15.35816, 0.3911714
 79693943, -1.10827, 0.02194984, -0.00440397, -1.047235, 0.01615731, -0.004128858, -0.03758757, 0.03802976, -0.0001206876, 582.891, 131.0392, 0.4405306
 79793903, -1.244413, 0.020206, -0.005114727, -1.17708, 0.01622192, -0.00481353, -0.04206413, 0.03982571, -0.0001289447, 600.4489, 139.9909, 0.4819771
 79893863, -1.300913, 0.0213536, -0.005464123, -1.230588, 0.02000036, -0.005151391, -0.04728648, 0.03844208, -0.000139062, 612.6656, 136.0876, 0.531512
 79993823, -1.441858, 0.02445736, -0.006225889, -1.355869, 0.01766883, -0.005824428, -0.05208123, 0.03948059, -0.0001472826, 625.12, 130.4188, 0.5859573
 80093783, -0.7764396, -1.797366, 0.0009696085, -0.7282643, -1.667488, 0.000476911, -0.05331397, 0.01772769, -0.0001454399, 558.3849, 628.6302, 0.5460591
 80193743, 0.2093607, -1.213493, 0.0009694106, 0.172344, -0.9856836, 0.0001049302, -0.04939182, 0.01354672, -0.0001287142, 336.6322, 464.4472, 0.4034774
 80293703, 1.137308, -0.2749041, 0.001302143, 1.002332, -0.2137349, 0.0007789625, -0.04069877, 0.001245177, -0.0001025961, 186.553, 200.8701, 0.3730875
 80393663, 1.426679, 0.4305616, 0.0002915811, 1.270832, 0.3686394, 0.0001407756, -0.02910702, -0.002803756, -7.78128E-05, 138.7656, 58.56724, 0.4033739
 80493623, 1.556174, 0.74209, 0.000133662, 1.431453, 0.642131, 0.0001673418, -0.01426883, -0.008816869, -4.795035E-05, 144.8224, 41.11528, 0.4382089
 80593583, 1.280334, 0.6572101, 5.11341E-05, 1.191361, 0.6335348, -0.0003048726, 0.001086909, -0.005977614, -2.261336E-05, 153.062, 73.65799, 0.4539271
 80693543, 1.097018, 0.524096, -0.0003200387, 1.086856, 0.5280737, -7.694159E-05, 0.01691364, -0.01156312, 2.760818E-06, 145.8922, 99.93163, 0.4526768
 80793503, 0.8735743, 0.3555801, -5.910126E-05, 0.8419027, 0.3575578, -0.0001320104, 0.03454368, -0.01065507, 3.511342E-05, 128.2068, 104.593, 0.4454267
 80893463, 0.7966544, 0.3701372, -0.0002843778, 0.7877914, 0.2286072, 0.0003420242, 0.05133265, -0.008742302, 6.138842E-05, 109.3799, 94.78874, 0.4397492
 80993423, 0.5315619, 0.3574749, -0.0004842911, 0.5140462, 0.2629345, -0.0003217223, 0.06442595, -0.003581669, 7.817919E-05, 95.29955, 82.11784, 0.4375785
 81093383, 0.6031479, 0.1639507, 1.914426E-05, 0.6693892, 0.1940813, 0.0001845639, 0.07880975, -0.007298337, 0.0001031536, 87.90885, 72.95208, 0.4378867
 81193343, 0.4284454, 0.2073107, -0.0004500362, 0.4254043, 0.2341893, -0.0004868364, 0.09173691, -0.00217236, 0.0001218164, 85.05878, 69.45076, 0.4395661
 81293303, 0.5200362, 0.2010073, -0.0001337526, 0.5295114, 0.1940837, -0.000146549, 0.09980641, 0.01065475, 0.000125972, 46.36015, 58.52232, 0.435571
 81393263, 0.375134, 0.06540676, -4.427558E-06, 0.3587658, 0.07361349, 7.635121E-05, 0.09928323, 0.02725658, 0.0001184248, 10.70894, 34.45444, 0.4269548
 81494056, 0.4465469, 0.1066516, 0.0002081914, 0.5045246, 0.2334686, -4.505394E-05, 0.07754537, 0.03523878, 9.343954E-05, -15.66979, 14.5236, 0.4195838
 81594016, 0.338995, 0.02091515, 4.916984E-05, 0.3018666, 0.06211995, -0.0002040979, 0.04529138, 0.04301404, 4.035255E-05, -33.22536, -0.7998466, 0.4138987
 81693976, 0.3895221, 0.05033535, 0.0005373469, 0.4570178, 0.1571812, 0.000267492, 0.02949855, 0.03780212, -2.864305E-06, -54.74788, -12.70485, 0.4087694
 81793936, 0.2846715, 0.04296227, 0.0001813852, 0.2482055, 0.06286842, 4.632669E-05, 0.02084575, 0.03840175, -2.586394E-05, -80.76509, -32.91636, 0.4005193
 81893896, 0.2813598, 0.111089, -0.0001718973, 0.3717746, 0.2026076, -0.0003912047, 0.01727343, 0.0349955, -3.417041E-05, -97.78889, -49.15323, 0.393733
 81993856, 0.1082364, 0.1216066, -0.0006075944, 0.1567003, 0.1166181, -0.0005043066, 0.01238953, 0.02912712, -3.489378E-05, -107.9214, -60.40039, 0.3884057
 82093816, 0.2192105, -0.01572054, -5.705157E-05, 0.1977827, -0.04389633, 9.674649E-05, 0.009245547, 0.02713395, -3.680682E-05, -112.533, -68.27821, 0.3843993
 82193776, 0.07463532, 0.01718863, -8.355857E-05, 0.02146772, -0.08030051, 0.0001220908, 0.002169027, 0.02950458, -4.585678E-05, -113.2166, -73.20242, 0.3812861
 82293736, 0.1884922, 0.01405747, 0.0001219361, 0.1891893, 0.1153106, -0.0006365121, -0.002344869, 0.03036305, -5.547795E-05, -111.0056, -75.69141, 0.3790491
 82393696, 0.07542551, 0.1221353, -0.0003412904, 0.09498915, 0.1324593, -0.0003780646, -0.007677691, 0.03036152, -6.06723E-05, -106.7635, -76.61562, 0.3776271
 82493656, 0.1111942, 0.07942164, -0.0004076459, 0.1068167, 0.09430464, -0.0004930337, -0.008342562, 0.01833684, -6.230794E-05, -101.351, -75.80299, 0.3766151
 82593616, -0.1023442, 0.110424, -0.0009967124, 0.01206188, -0.04002192, -0.0001812246, -0.00648894, 0.0139065, -4.763474E-05, -94.95654, -72.98927, 0.3763012
 82693576, 0.01211291, 0.0009528014, -0.0002220811, 0.08819258, -0.03929548, 0.0002459208, -0.0003805363, 0.007378692, -3.556185E-05, -88.97902, -69.84558, 0.3757933
 82793536, -0.1384365, -0.1211769, -0.0007116296, -0.06328831, 0.05410263, -0.0009628865, 0.005843683, 0.0004737777, -1.773193E-05, -83.17216, -68.46199, 0.3757696
 82893496, 0.08575132, -0.1162543, 0.0008022665, 0.09217387, -0.02645534, 0.0007065679, 0.0161221, -0.002023437, 5.799684E-07, -77.64355, -65.35683, 0.375774
 82993456, 0.004375243, -0.1751331, 0.0005062825, -0.04836962, -0.1220106, 0.000271221, 0.02448269, 0.001016418, 1.77877E-05, -73.06814, -62.85381, 0.3757437
 83093416, 0.1021625, 0.1174914, -0.0009159733, 0.07356726, 0.0327891, -0.0004538091, 0.03643531, -0.0002478145, 3.520625E-05, -68.86429, -60.55088, 0.3756893
 83193376, -0.002916611, 0.04744099, -0.0003403368, -0.1323417, -0.0002119193, -0.0009201055, 0.04430629, 0.004353245, 4.876294E-05, -65.3054, -58.20389, 0.3756447
 83293336, 0.1061367, -0.0555151, 0.0006213387, 0.06770757, 0.02861218, 2.44739E-06, 0.04980601, 0.02241886, 4.75542E-05, -62.29329, -56.68259, 0.3756194
 83393296, -0.03878949, -0.01027583, -0.0005366857, -0.1550588, -0.08466192, -0.0002695093, 0.03745243, 0.05324498, 1.965733E-06, -60.05883, -54.85649, 0.3754632
 83494089, 0.07470575, -0.02015452, 0.0001318598, 0.04841184, -0.07697818, 0.000244542, 0.02247151, 0.05443852, -3.841549E-05, -58.4922, -52.98815, 0.3751375
 83594049, 0.0001859692, -0.06427633, 9.75619E-05, -0.1300802, -0.1796432, 4.431039E-05, 0.003843882, 0.05318819, -7.279657E-05, -57.92724, -53.18623, 0.3743602
 83694009, 0.07463311, 0.04084948, -1.310516E-05, 0.04852377, 0.1166941, -0.000687166, -0.00126107, 0.01995014, -6.223159E-05, -57.03718, -51.87483, 0.3741453
 83793969, -0.009395252, 0.03977836, -0.0002319977, -0.1171721, -0.008261858, -0.0004426999, -0.001928338, 0.01638127, -4.315996E-05, -56.7807, -50.36898, 0.3734984
 83893929, 0, 0.126485, -0.0007670711, 0, 0.07720888, -0.0006690879, 0.001154996, 0.01146163, -3.468373E-05, -56.82196, -51.30129, 0.372823
 83993889, -0.06783752, -0.013921, -0.000101628, -0.1737352, -0.0658915, 6.592018E-06, -0.0001539787, 0.02292312, -3.68468E-05, -56.96443, -50.15898, 0.372158
 84093849, 0.08895203, -0.06569235, 0.0003453015, -0.003491645, 0.05186721, -0.0002179275, -0.001700797, 0.02444093, -4.660169E-05, -57.11061, -51.30301, 0.3715419
 84193809, 0.09151661, 0.08898125, -0.0006039214, -0.2035032, -0.1945204, 0.000238528, -0.005233796, 0.02361645, -5.100116E-05, -57.5653, -50.55065, 0.3706824
 84293769, 0, 0.1541861, -0.0004116411, 0, -0.10769, 0.0002091229, -0.006344852, 0.01958347, -5.373004E-05, -57.88896, -51.05057, 0.3700206
 84393729, -0.08028545, -0.03788612, 0.0004682788, -0.1683452, -0.1882842, 0.0003532275, -0.00780298, 0.01742966, -5.071663E-05, -58.57745, -51.99127, 0.3690956
 84493689, 0.09655654, -0.1176855, 0.0004580071, 0.1202115, -0.2214363, 0.0005871584, -0.007241354, 0.01940139, -5.107276E-05, -58.93249, -51.12162, 0.3683836
 84593649, 0.03095741, 0.1571475, -0.0004143179, 0.009757126, 0.05885283, -0.0006185464, -0.008661987, 0.0109453, -5.196044E-05, -59.59322, -52.46153, 0.367575
 84693609, 0, 0.1393469, -0.0008090269, 0, 0.07660033, 8.68276E-05, -0.004614399, 0.004381896, -4.258388E-05, -60.15228, -53.08876, 0.3665785
 84793569, -0.07830394, -0.06641613, -0.0001277753, -0.06315584, 0.01389505, -0.0003034203, -0.001624283, 0.007604839, -3.294439E-05, -60.76744, -52.43244, 0.365946
 84893529, 0, 0.1031209, -0.0003022267, 0, -0.03599253, 0.000299925, 0.003681399, 0.003235839, -2.46078E-05, -61.44214, -53.93009, 0.3650377
 84993489, -0.1043381, 0.008797884, -0.0007954675, -0.1545944, -0.08566686, -0.0005340281, 0.008755159, -0.000596034, -1.237417E-05, -62.35856, -54.48179, 0.3640392
 85093449, 0.06588937, -0.1679381, 0.0005231197, -0.05297313, -0.1634486, -8.646111E-05, 0.0180076, -0.0001301004, 4.736284E-06, -63.17102, -54.14629, 0.363191
 85193409, -0.01548983, 0.05528802, -0.0002911704, 0.0005114237, -0.1893343, 0.0003723013, 0.02434707, 0.002082034, 1.608772E-05, -64.15376, -55.67961, 0.3623743
 85293369, 0.02863128, -0.05861323, 0.0002019632, 0.0842906, 0.1251921, -0.0005340578, 0.03001284, 0.005434049, 1.789938E-05, -65.0239, -57.10773, 0.3613263
 85393329, 0.03699328, 0.006022576, -0.0002050514, -0.06878405, -0.1051871, 0.0006714945, 0.0337381, 0.01326002, 2.669569E-05, -66.36679, -57.16381, 0.3602785
 85493289, 0, 0.1031407, -0.0002564512, 0, -0.02643784, 8.587689E-05, 0.04024319, 0.005432205, 3.430731E-05, -68.02942, -57.45039, 0.3592241
 85594082, -0.09073552, 0.1037261, -0.0004665955, -0.09920912, 0.07646925, -0.000565886, 0.04309433, 0.009769836, 3.89408E-05, -70.64857, -58.87728, 0.357997
 85694042, 0, -0.07809209, 0.0005044273, 0, -0.05868966, 0.0005026106, 0.04527343, 0.01412817, 3.912555E-05, -74.65765, -63.17825, 0.3562898
 85794002, -0.06493394, 0.04298963, -0.0005201318, 0.009675397, 0.07998215, -0.000342753, 0.04480196, 0.01400524, 3.867249E-05, -81.58808, -65.7156, 0.3541664
 85893962, 0.06965728, -0.03973346, -0.000257169, 0.0554303, -0.1349549, 0.0006378618, 0.04680608, 0.01454306, 3.938764E-05, -82.67395, -70.00131, 0.3522243
 85993922, -0.05365296, 0.002549298, -0.0002318947, 0.1730077, 0.01400935, 0.0001564935, 0.04637026, 0.01984962, 3.961034E-05, -75.28978, -68.61305, 0.3523517
 86093882, 0.03837753, 0.05606641, -5.591429E-05, 0.2152199, 0.3051193, -0.0001088961, 0.0473685, 0.01544769, 3.897328E-05, -61.67165, -62.87909, 0.3543473
 86193842, 0, 0.1129671, -0.0005646459, 0, 0.188292, -0.0006578743, 0.04479558, 0.01977373, 3.537244E-05, -44.99041, -52.30236, 0.3576071
 86293802, 0, -0.1541909, 0.0007848339, 0, 0.148, -0.000351924, 0.04522325, 0.01954468, 3.26132E-05, -27.45337, -41.64572, 0.3614331
 86393762, -0.1308148, -0.01465016, 0.0001075072, 0.01674591, -0.03170002, 0.0001498873, 0.0401301, 0.03120808, 2.032314E-05, -11.01187, -29.41198, 0.3655794
 86493722, 0, -0.07245406, 0.0002232795, 0, 0.08303109, -5.313584E-05, 0.03544084, 0.03678116, 2.334164E-06, 3.26672, -19.06853, 0.3695228
 86593682, 0, -0.05409421, 0.0001282739, 0, -0.08858782, 0.0001260775, 0.02867211, 0.03012156, -6.604731E-06, 14.53972, -9.214973, 0.3731298
 86693642, 0.142976, 0.04207528, 0.0002804999, 0.1093484, 0.137764, -0.0002854808, 0.02547248, 0.02965071, -1.141593E-05, 22.88447, -0.692749, 0.3761846
 86793602, 0, 0.002821622, -6.634614E-05, 0, -0.009466862, -4.662797E-05, 0.02048034, 0.02743131, -1.359258E-05, 27.961, 4.699135, 0.3785709
 86893562, 0.1731291, 0.2371236, -0.0004893677, 0.08543999, 0.1977858, -0.0004039473, 0.01950496, 0.0243436, -1.72425E-05, 30.54464, 10.34727, 0.3803512
 86993522, 0, -0.118081, 0.0006492183, 0, -0.09114332, 0.0005841856, 0.01601602, 0.0264786, -1.888305E-05, 30.53514, 13.167, 0.3814105
 87093482, 0.1837681, -0.1043097, 0.0007055624, 0.1039781, -0.08443342, 0.0004378158, 0.01344015, 0.02589033, -2.461039E-05, 29.03427, 13.11159, 0.3820383
 87193442, 0.08767235, 0.01695886, 8.195741E-06, 0.01543419, 0.02613951, -0.0004081656, 0.007533764, 0.02341245, -3.156813E-05, 26.05475, 14.21051, 0.3821574
 87293402, 0.1691322, 0.1466139, -0.0001339648, 0.128925, 0.129526, 0.000388926, 0.005797046, 0.01905572, -3.51497E-05, 22.63188, 13.22174, 0.3820556
 87393362, 0, 0.001661714, 9.341657E-06, 0, -0.02885025, 7.743743E-05, 0.007651426, 0.01071451, -1.853059E-05, 18.74254, 11.92322, 0.3818056
 87493322, 0.1501085, 0.1381363, -0.0002143414, 0.1598169, 0.1965984, -0.0004425455, 0.01335478, 0.01214774, -9.137017E-06, 14.85801, 10.79216, 0.3811008
 87593282, 0, -0.02803533, 0.0004766399, 0, 0.00683187, 0.0004207323, 0.01607281, 0.009025548, -2.44493E-06, 11.01366, 8.426857, 0.380532
 87694075, 0.215397, 0.01090742, 0.0001892071, 0.2228536, 0.0222179, 0.0002215064, 0.02117739, 0.0103846, 2.986369E-06, 7.862728, 7.016468, 0.3799088
 87794035, 0.06819046, 0.1682484, -0.0006373092, 0.05722514, 0.1183238, -0.0006573614, 0.02328613, 0.0110582, 8.028194E-06, 4.876431, 5.550861, 0.3793007
 87893995, 0.1945863, 0.004037172, 0.0005265591, 0.07718809, 0.1892119, -0.0002529335, 0.02714912, 0.01349092, 9.844399E-06, 2.760186, 4.401588, 0.3788021
 87993955, 0.08644744, 0.1698076, -0.0007078748, -0.02124844, 0.0530633, -0.0006666689, 0.02450062, 0.02374895, 3.728683E-07, 0.7999561, 2.196693, 0.3782864
 88093915, 0, 0.1702854, -0.0005405365, 0, -0.09186273, 0.0002581824, 0.02177827, 0.0296403, -1.249081E-05, -0.2805919, 0.7702827, 0.3780226
 88193875, 0, 0.1714214, -0.000377579, 0, -0.08785644, 0.000250517, 0.01431066, 0.032838, -2.764483E-05, -1.089445, 0.8059502, 0.37786
 88293835, -0.002406755, 0.1679066, -0.0004168286, 0.2261431, -0.08631939, 0.0007160247, 0.009388458, 0.03314007, -3.912613E-05, -1.671314, 0.6853104, 0.3774321
 88393795, -0.2147996, 0.06798175, -0.001177759, 0.1092504, 0.1541571, -0.0003466529, 0.003471428, 0.02188481, -4.467169E-05, -2.277188, -0.8226395, 0.3770716
 88493755, 0.02270638, -0.008612906, 0.0001611833, 0.1299129, 0.1911672, 0.0004513493, 0.005094538, 0.02199544, -3.651105E-05, -2.099014, -0.7468224, 0.3772029
 88593715, 0, -0.0699938, 0.0001386741, 0, 0.02615456, -0.0003177986, 0.006338069, 0.0162694, -2.745626E-05, -2.022919, -0.9013176, 0.377146
 88693675, 0.05452593, 0.07521781, -0.0006486006, 0.2685566, 0.1108263, 0.0008780166, 0.01158185, 0.009291579, -1.842999E-05, -1.679065, -0.7769585, 0.3771328
 88793635, -0.1106815, 0.01993147, -0.0006099731, -0.07171141, 0.005720383, -0.0001657556, 0.01428963, 0.01447262, -1.131558E-05, 48.89537, 13.33103, 0.3842574
 88893595, 0.02134417, 0.0676595, -0.0002344275, 0.1852844, 0.1940774, -0.0001717017, 0.01780802, 0.01328582, -1.074822E-05, 115.1014, 52.32935, 0.3997792
 88993555, -0.1279162, -0.009395556, -0.0004287726, -0.03209944, 0.1146084, -0.0003949358, 0.01925286, 0.01530759, -5.397222E-06, 139.5014, 84.42268, 0.4116656
 89093515, 0.0252844, 0.03258343, -0.0002954266, 0.1294358, 0.2026886, -0.0005120963, 0.02283628, 0.0165869, -1.77678E-06, 150.3608, 97.47858, 0.4174086
 89193475, -0.1435206, -0.1615847, 0.0005217217, -0.1191121, -0.03258874, 1.604785E-06, 0.02458595, 0.01542329, 3.650569E-06, 155.407, 106.3971, 0.4217918
 89293435, 0.2290558, 0.1265912, -0.0004206835, 0.1512622, 0.1401239, 1.96366E-05, 0.02854377, 0.01764237, 6.084791E-06, 156.4593, 111.1053, 0.4250527
 89393395, 0.04689909, 0.06666163, -3.425696E-05, -0.1440627, -0.04461375, -0.0003434746, 0.0312828, 0.01480007, 1.580379E-05, 154.6495, 114.2635, 0.4274859
 89493355, 0.2446763, 0.2762442, -0.0002016883, 0.1258929, 0.2202691, -0.0005249518, 0.03555139, 0.01580242, 1.910674E-05, 151.2326, 115.9993, 0.4294298
 89593315, -0.06597463, 0.05810675, -0.0002609372, -0.1744512, -0.1399375, 0.0005914915, 0.03523915, 0.02476919, 1.919334E-05, 146.3235, 116.3108, 0.4308371
 89693275, 0.1508686, 0.1186169, 8.425558E-05, 0.2703453, 0.1041797, -4.85866E-05, 0.03413091, 0.02025006, 1.11194E-05, 140.9409, 113.8178, 0.4316647
 89794068, -0.1196509, 0.1147635, -0.0006778047, -0.05546712, 0.1801164, -0.0006730509, 0.02816435, 0.03489614, -2.006439E-06, 134.9362, 113.179, 0.432337
 89894028, 0.04168259, 0.1059894, -0.000163508, 0.1251219, 0.1649342, 0.0001852758, 0.02079403, 0.03606048, -2.112026E-05, 129.8061, 109.3063, 0.433032
 89993988, -0.1821758, -0.07564692, -0.0005669663, -0.137807, -0.07818061, 0.0001144605, 0.01044463, 0.04002053, -4.020495E-05, 125.1631, 108.5347, 0.4337173
 90093948, 0.2265691, -0.06456758, 0.0007925669, 0.2642175, -0.00321918, 0.000546108, 0.003186944, 0.03606465, -5.504185E-05, 120.8544, 105.0095, 0.4343856
 90193908, 0.06809955, 0.1181884, -0.0004814305, 0.1058856, -0.01721871, 0.0003490176, -0.002506352, 0.02490948, -5.687483E-05, 117.5473, 103.9581, 0.4351934
 90293868, 0.314699, 0.3078113, -0.0002910475, 0.2060591, 0.1670947, 0.0003079859, -0.003902778, 0.02384054, -5.598222E-05, 115.1926, 100.7642, 0.4361696
