Time,AHR2_Roll,AHR2_Pitch,AHR2_Yaw,AHR2_Alt,AHR2_Lat,AHR2_Lng,AHR2_Q1,AHR2_Q2,AHR2_Q3,AHR2_Q4
 77394030, 0.1, 0.09, 0.16, 558.04, 33.6412058, 72.9955928, 0.9999982, 0.0008881791, 0.0007981653, 0.001463378
 77493990, 0.1, 0.09, 0.16, 558.04, 33.6412058, 72.9955928, 0.9999982, 0.0008867044, 0.0007978139, 0.001463564
 77593950, 0.1, 0.09, 0.16, 558.04, 33.6412058, 72.9955928, 0.9999982, 0.0008916058, 0.0007986763, 0.001461559
 77693910, 0.1, 0.09, 0.16, 558.04, 33.6412058, 72.9955928, 0.9999982, 0.0008924058, 0.0008002177, 0.001462865
 77793870, 0.1, 0.09, 0.16, 558.04, 33.6412058, 72.9955928, 0.9999982, 0.0008931951, 0.0007999857, 0.001464007
 77893830, 0.1, 0.09, 0.16, 558.04, 33.6412058, 72.9955928, 0.9999982, 0.0008948907, 0.0008019921, 0.001465505
 77993790, 0.1, 0.09, 0.16, 558.04, 33.6412058, 72.9955928, 0.9999982, 0.0008976712, 0.0008024687, 0.00146709
 78093750, 0.1, 0.09, 0.16, 558.04, 33.6412058, 72.9955928, 0.9999982, 0.0008982955, 0.000803874, 0.001467686
 78193710, 0.1, 0.09, 0.16, 558.04, 33.6412058, 72.9955928, 0.9999982, 0.0008992872, 0.0008014518, 0.001471051
 78293670, 0.1, 0.09, 0.16, 558.04, 33.6412058, 72.9955928, 0.9999982, 0.0009020591, 0.000802742, 0.001471848
 78393630, 0.1, 0.09, 0.16, 558.04, 33.6412058, 72.9955928, 0.9999982, 0.00090417, 0.0008020959, 0.001472521
 78493590, 0.1, 0.09, 0.16, 558.04, 33.6412058, 72.9955928, 0.9999982, 0.0009064369, 0.0008033898, 0.00147116
 78593550, 0.1, 0.09, 0.16, 558.04, 33.6412058, 72.9955928, 0.9999982, 0.0009035454, 0.0008063036, 0.001473613
 78693510, 0.1, 0.09, 0.16, 558.04, 33.6412058, 72.9955928, 0.9999982, 0.0009048287, 0.0008081163, 0.001477971
 78793470, 0.1, 0.09, 0.16, 558.04, 33.6412058, 72.9955928, 0.9999982, 0.000906511, 0.0008080984, 0.001480458
 78893430, 0.1, 0.09, 0.16, 558.04, 33.6412058, 72.9955928, 0.9999982, 0.0009076599, 0.0008079112, 0.001482434
 78993390, 0.1, 0.09, 0.17, 558.04, 33.6412058, 72.9955928, 0.9999982, 0.0009085111, 0.0008107146, 0.00148301
 79093350, 0.1, 0.09, 0.17, 558.04, 33.6412058, 72.9955928, 0.9999982, 0.0009117044, 0.0008103293, 0.001484643
 79193310, 0.1, 0.09, 0.17, 558.04, 33.6412058, 72.9955928, 0.9999982, 0.0009131882, 0.0008125502, 0.00148511
 79293270, 0.1, 0.09, 0.17, 558.04, 33.6412058, 72.9955928, 0.9999982, 0.0009149394, 0.0008135834, 0.001486292
 79394063, 0.1, 0.09, 0.17, 558.04, 33.6412058, 72.9955928, 0.9999982, 0.0009153413, 0.0008161941, 0.001487595
 79494023, 0.1, 0.09, 0.17, 558.04, 33.6412058, 72.9955928, 0.9999982, 0.0009180383, 0.0008176417, 0.001490021
 79593983, 0.1, 0.09, 0.17, 558.04, 33.6412058, 72.9955928, 0.9999982, 0.0009202354, 0.0008188726, 0.001490221
 79693943, 0.1, 0.09, 0.17, 558.05, 33.6412058, 72.9955928, 0.9999981, 0.000918199, 0.0008202731, 0.001493559
 79793903, 0.1, 0.09, 0.17, 558.08, 33.6412058, 72.9955928, 0.9999981, 0.0009186403, 0.0008210781, 0.001495882
 79893863, 0.1, 0.09, 0.17, 558.1, 33.6412058, 72.9955928, 0.9999981, 0.0009181922, 0.0008216763, 0.001499773
 79993823, 0.1, 0.09, 0.17, 558.15, 33.6412058, 72.9955928, 0.9999981, 0.0009211909, 0.0008235326, 0.001502364
 80093783, -0.01, -0.01, 0.17, 558.22, 33.6412058, 72.9955928, 0.9999989, -9.547819E-05, -0.0001469905, 0.001496607
 80193743, -0.15, -0.15, 0.16, 558.34, 33.6412058, 72.9955928, 0.9999971, -0.001380276, -0.001323745, 0.001472033
 80293703, -0.21, -0.2, 0.16, 558.51, 33.6412058, 72.9955928, 0.9999955, -0.001905183, -0.001789156, 0.001437609
 80393663, -0.19, -0.18, 0.16, 558.72, 33.6412058, 72.9955928, 0.9999961, -0.001730868, -0.001647215, 0.001402123
 80493623, -0.13, -0.13, 0.15, 558.91, 33.6412058, 72.9955928, 0.9999976, -0.001206586, -0.001201045, 0.001366839
 80593583, -0.06, -0.07, 0.15, 559.11, 33.6412058, 72.9955928, 0.9999987, -0.000594582, -0.0006534809, 0.001334144
 80693543, -0.01, -0.02, 0.14, 559.32, 33.6412058, 72.9955928, 0.9999991, -9.281809E-05, -0.0002216651, 0.001297378
 80793503, 0.02, 0.01, 0.14, 559.54, 33.6412058, 72.9955928, 0.9999992, 0.0002604744, 0.0001506485, 0.001260344
 80893463, 0.06, 0.04, 0.14, 559.78, 33.6412058, 72.9955928, 0.999999, 0.0005391209, 0.0004043872, 0.00122304
 80993423, 0.08, 0.07, 0.13, 560.02, 33.6412058, 72.9955928, 0.9999988, 0.000775416, 0.0006451868, 0.001189205
 81093383, 0.1, 0.09, 0.13, 560.28, 33.6412059, 72.9955928, 0.9999986, 0.0009326682, 0.0008207887, 0.00115388
 81193343, 0.12, 0.11, 0.12, 560.53, 33.6412059, 72.9955928, 0.9999983, 0.001086285, 0.0009975269, 0.001120329
 81293303, 0.13, 0.13, 0.12, 560.8, 33.6412059, 72.9955927, 0.999998, 0.001210057, 0.001142119, 0.001095154
 81393263, 0.14, 0.14, 0.12, 561.07, 33.6412059, 72.9955927, 0.9999979, 0.001276289, 0.001237087, 0.001085116
 81494056, 0.15, 0.15, 0.12, 561.34, 33.641206, 72.9955927, 0.9999976, 0.001324157, 0.001335146, 0.00108024
 81594016, 0.15, 0.16, 0.12, 561.63, 33.641206, 72.9955927, 0.9999974, 0.001384209, 0.001458183, 0.001081181
 81693976, 0.16, 0.17, 0.12, 561.9, 33.6412061, 72.9955926, 0.9999972, 0.001435777, 0.001548926, 0.001085412
 81793936, 0.17, 0.18, 0.12, 562.17, 33.6412061, 72.9955926, 0.9999969, 0.001506054, 0.0016497, 0.001088219
 81893896, 0.17, 0.19, 0.12, 562.45, 33.6412061, 72.9955926, 0.9999967, 0.001556401, 0.001706142, 0.001088583
 81993856, 0.18, 0.2, 0.12, 562.71, 33.6412061, 72.9955926, 0.9999965, 0.001601755, 0.0017758, 0.00108511
 82093816, 0.18, 0.2, 0.12, 562.97, 33.6412061, 72.9955925, 0.9999966, 0.001594129, 0.001767952, 0.001078588
 82193776, 0.18, 0.2, 0.12, 563.22, 33.6412061, 72.9955925, 0.9999964, 0.001648724, 0.001790045, 0.001075216
 82293736, 0.18, 0.19, 0.12, 563.47, 33.6412062, 72.9955925, 0.9999966, 0.001614994, 0.001730457, 0.001070893
 82393696, 0.18, 0.2, 0.12, 563.7, 33.6412062, 72.9955925, 0.9999965, 0.001650435, 0.00176477, 0.001063905
 82493656, 0.19, 0.21, 0.12, 563.94, 33.6412062, 72.9955925, 0.9999963, 0.001708751, 0.001835106, 0.001051981
 82593616, 0.2, 0.2, 0.11, 564.16, 33.6412062, 72.9955925, 0.9999962, 0.001788428, 0.00179216, 0.0010333
 82693576, 0.2, 0.19, 0.11, 564.36, 33.6412062, 72.9955925, 0.9999964, 0.001788163, 0.001741992, 0.001010506
 82793536, 0.18, 0.19, 0.11, 564.58, 33.6412062, 72.9955925, 0.9999967, 0.001594899, 0.001734143, 0.0009837304
 82893496, 0.16, 0.18, 0.1, 564.77, 33.6412062, 72.9955925, 0.9999971, 0.0014301, 0.001656961, 0.0009526649
 82993456, 0.15, 0.18, 0.1, 564.96, 33.6412062, 72.9955925, 0.9999973, 0.001384455, 0.001641776, 0.0009211033
 83093416, 0.15, 0.18, 0.1, 565.15, 33.6412062, 72.9955925, 0.9999974, 0.001345519, 0.001626136, 0.000888383
 83193376, 0.15, 0.18, 0.09, 565.33, 33.6412062, 72.9955925, 0.9999975, 0.001327042, 0.001584656, 0.0008571625
 83293336, 0.14, 0.17, 0.09, 565.51, 33.6412062, 72.9955925, 0.9999977, 0.001285508, 0.001518336, 0.000834808
 83393296, 0.14, 0.17, 0.09, 565.68, 33.6412062, 72.9955925, 0.9999977, 0.001276114, 0.001491677, 0.0008408381
 83494089, 0.14, 0.16, 0.09, 565.84, 33.6412062, 72.9955925, 0.9999979, 0.001235587, 0.001409149, 0.0008599698
 83594049, 0.13, 0.14, 0.1, 565.99, 33.6412062, 72.9955925, 0.999998, 0.001187012, 0.001308562, 0.0008775574
 83694009, 0.13, 0.14, 0.1, 566.14, 33.6412062, 72.9955925, 0.9999982, 0.001160733, 0.001265502, 0.0008738023
 83793969, 0.13, 0.14, 0.09, 566.28, 33.6412062, 72.9955925, 0.9999982, 0.001175746, 0.001238495, 0.0008546879
 83893929, 0.13, 0.13, 0.09, 566.43, 33.6412062, 72.9955925, 0.9999983, 0.001159986, 0.00120034, 0.0008338451
 83993889, 0.12, 0.14, 0.09, 566.56, 33.6412062, 72.9955925, 0.9999983, 0.00112113, 0.001231031, 0.0008165683
 84093849, 0.12, 0.13, 0.09, 566.69, 33.6412062, 72.9955925, 0.9999984, 0.001065332, 0.001171095, 0.0008023262
 84193809, 0.11, 0.13, 0.09, 566.81, 33.6412062, 72.9955925, 0.9999985, 0.001020772, 0.001144082, 0.0007900429
 84293769, 0.12, 0.11, 0.08, 566.93, 33.6412061, 72.9955925, 0.9999986, 0.001085332, 0.001000407, 0.0007737293
 84393729, 0.12, 0.09, 0.08, 567.04, 33.6412061, 72.9955925, 0.9999987, 0.00113178, 0.0008631515, 0.0007581888
 84493689, 0.11, 0.07, 0.08, 567.15, 33.6412061, 72.9955925, 0.999999, 0.001005384, 0.000628622, 0.0007414534
 84593649, 0.11, 0.07, 0.08, 567.25, 33.6412061, 72.9955925, 0.999999, 0.001040354, 0.0006135645, 0.0007240656
 84693609, 0.12, 0.07, 0.08, 567.35, 33.6412061, 72.9955925, 0.9999989, 0.00112476, 0.0006544742, 0.0006995908
 84793569, 0.12, 0.07, 0.07, 567.44, 33.6412061, 72.9955925, 0.999999, 0.0010506, 0.0006381333, 0.0006759791
 84893529, 0.12, 0.06, 0.07, 567.54, 33.641206, 72.9955925, 0.999999, 0.001048374, 0.0006051664, 0.0006479858
 84993489, 0.12, 0.06, 0.07, 567.61, 33.641206, 72.9955925, 0.9999991, 0.001074102, 0.0005358, 0.0006169645
 85093449, 0.1, 0.04, 0.06, 567.68, 33.6412059, 72.9955925, 0.9999993, 0.0009130891, 0.0003645463, 0.0005845416
 85193409, 0.1, 0.02, 0.06, 567.75, 33.6412059, 72.9955925, 0.9999994, 0.0008967645, 0.0002087567, 0.000550322
 85293369, 0.1, 0.01, 0.05, 567.81, 33.6412059, 72.9955925, 0.9999995, 0.0008754533, 0.000162856, 0.0005224496
 85393329, 0.09, 0.02, 0.05, 567.87, 33.6412059, 72.9955925, 0.9999995, 0.0008126303, 0.0002123262, 0.0004935196
 85493289, 0.1, 0.02, 0.05, 567.92, 33.6412059, 72.9955925, 0.9999995, 0.0008742455, 0.0001783028, 0.0004637006
 85594082, 0.1, 0.02, 0.04, 567.96, 33.6412059, 72.9955925, 0.9999995, 0.0009115561, 0.0002177089, 0.0004357881
 85694042, 0.1, 0.02, 0.04, 568, 33.6412059, 72.9955926, 0.9999995, 0.0008806587, 0.0001839047, 0.0004091446
 85794002, 0.09, 0.01, 0.04, 568.04, 33.6412059, 72.9955926, 0.9999996, 0.0008221259, 0.0001578874, 0.000387454
 85893962, 0.07, 0, 0.04, 568.06, 33.6412059, 72.9955926, 0.9999997, 0.0006664441, 5.86148E-05, 0.0003639148
 85993922, 0.07, 0, 0.03, 568.08, 33.6412059, 72.9955926, 0.9999997, 0.000640153, -4.529111E-05, 0.0003425134
 86093882, 0.07, 0.01, 0.03, 568.09, 33.6412059, 72.9955926, 0.9999997, 0.0006521441, 0.000133457, 0.0003236591
 86193842, 0.07, 0.03, 0.03, 568.09, 33.6412059, 72.9955926, 0.9999997, 0.0006574215, 0.0002704959, 0.0003035713
 86293802, 0.06, 0.03, 0.03, 568.09, 33.6412059, 72.9955926, 0.9999997, 0.0006022562, 0.0003262134, 0.0002846272
 86393762, 0.06, 0.03, 0.03, 568.08, 33.6412059, 72.9955926, 0.9999998, 0.0005715206, 0.0003412087, 0.0002745436
 86493722, 0.05, 0.04, 0.03, 568.08, 33.6412059, 72.9955926, 0.9999998, 0.0004768461, 0.0003716048, 0.000267539
 86593682, 0.04, 0.03, 0.02, 568.06, 33.6412059, 72.9955926, 0.9999998, 0.0004340954, 0.0003439731, 0.0002599451
 86693642, 0.05, 0.04, 0.02, 568.05, 33.6412059, 72.9955926, 0.9999998, 0.0004546117, 0.0003911631, 0.0002507264
 86793602, 0.04, 0.04, 0.02, 568.04, 33.6412059, 72.9955926, 0.9999998, 0.0004361104, 0.0003745955, 0.0002409128
 86893562, 0.05, 0.04, 0.02, 568.03, 33.6412059, 72.9955926, 0.9999998, 0.0004804971, 0.000422724, 0.0002290755
 86993522, 0.05, 0.05, 0.02, 568.01, 33.6412059, 72.9955926, 0.9999998, 0.0005086053, 0.0004642494, 0.0002171675
 87093482, 0.04, 0.04, 0.02, 568, 33.6412059, 72.9955926, 0.9999998, 0.0004015958, 0.0003653999, 0.0002031585
 87193442, 0.05, 0.04, 0.02, 568, 33.6412059, 72.9955926, 0.9999998, 0.0004410947, 0.0003564451, 0.0001898242
 87293402, 0.05, 0.04, 0.01, 567.99, 33.6412059, 72.9955926, 0.9999998, 0.0005081873, 0.0003911552, 0.0001736988
 87393362, 0.06, 0.04, 0.01, 567.99, 33.6412059, 72.9955926, 0.9999998, 0.0005310815, 0.0003821067, 0.0001474792
 87493322, 0.06, 0.04, 0.01, 567.98, 33.6412059, 72.9955926, 0.9999998, 0.000534155, 0.0003794173, 0.0001204097
 87593282, 0.06, 0.04, 0.01, 567.98, 33.6412059, 72.9955926, 0.9999998, 0.0005466207, 0.0004059059, 9.44019E-05
 87694075, 0.05, 0.04, 0, 567.98, 33.6412059, 72.9955926, 0.9999998, 0.0004901045, 0.0003709498, 6.760262E-05
 87794035, 0.06, 0.04, 0, 567.98, 33.6412059, 72.9955926, 0.9999998, 0.0005442252, 0.0004089118, 4.32511E-05
 87893995, 0.06, 0.06, 0, 567.98, 33.6412059, 72.9955926, 0.9999997, 0.0005237571, 0.0005534097, 2.20721E-05
 87993955, 0.06, 0.06, 0, 567.98, 33.6412059, 72.9955926, 0.9999997, 0.0005459319, 0.0005895114, 5.302957E-06
 88093915, 0.06, 0.06, 359.99, 567.98, 33.6412059, 72.9955926, 0.9999996, 0.0005868694, 0.0005338795, -6.240191E-06
 88193875, 0.08, 0.05, 359.99, 567.98, 33.6412059, 72.9955926, 0.9999996, 0.0007121409, 0.0004376596, -1.198338E-05
 88293835, 0.09, 0.03, 359.99, 567.98, 33.6412059, 72.9955926, 0.9999996, 0.0008347662, 0.0003424318, -1.843372E-05
 88393795, 0.09, 0.04, 359.99, 567.98, 33.6412059, 72.9955926, 0.9999996, 0.000829163, 0.0004022169, -2.600624E-05
 88493755, 0.08, 0.05, 359.99, 567.98, 33.6412059, 72.9955926, 0.9999996, 0.0007294182, 0.0004578, -4.345869E-05
 88593715, 0.07, 0.05, 359.99, 567.98, 33.6412059, 72.9955926, 0.9999996, 0.0006877793, 0.0004925302, -6.481287E-05
 88693675, 0.07, 0.06, 359.98, 567.98, 33.641206, 72.9955926, 0.9999996, 0.0006464333, 0.0005603157, -9.003025E-05
 88793635, 0.06, 0.07, 359.98, 567.98, 33.641206, 72.9955926, 0.9999996, 0.0006108079, 0.000621827, -0.0001138529
 88893595, 0.06, 0.07, 359.98, 567.98, 33.6412061, 72.9955926, 0.9999996, 0.0005829708, 0.0006676029, -0.0001350462
 88993555, 0.06, 0.08, 359.98, 567.99, 33.6412061, 72.9955926, 0.9999995, 0.0005588759, 0.0007503749, -0.0001562699
 89093515, 0.05, 0.09, 359.97, 568.01, 33.6412061, 72.9955926, 0.9999995, 0.0004986457, 0.0007903012, -0.0001789749
 89193475, 0.05, 0.09, 359.97, 568.04, 33.6412061, 72.9955926, 0.9999995, 0.0004684691, 0.0008381615, -0.0002013918
 89293435, 0.05, 0.09, 359.97, 568.08, 33.6412061, 72.9955925, 0.9999995, 0.0004433378, 0.0008359138, -0.0002211352
 89393395, 0.05, 0.09, 359.97, 568.13, 33.6412061, 72.9955925, 0.9999995, 0.0004557235, 0.0008372484, -0.0002438906
 89493355, 0.06, 0.09, 359.96, 568.2, 33.6412061, 72.9955925, 0.9999994, 0.0005647641, 0.0008543836, -0.0002647387
 89593315, 0.07, 0.09, 359.96, 568.27, 33.6412061, 72.9955925, 0.9999994, 0.0006296327, 0.0008556971, -0.0002822799
 89693275, 0.08, 0.08, 359.96, 568.35, 33.6412062, 72.9955925, 0.9999994, 0.0007106053, 0.0007604136, -0.0002961911
 89794068, 0.09, 0.1, 359.96, 568.45, 33.6412062, 72.9955925, 0.9999992, 0.0007906619, 0.0008735348, -0.0003061938
 89894028, 0.09, 0.11, 359.96, 568.56, 33.6412062, 72.9955925, 0.999999, 0.0008636424, 0.0009968437, -0.0003097372
 89993988, 0.09, 0.11, 359.96, 568.68, 33.6412062, 72.9955925, 0.9999991, 0.000833104, 0.0009928998, -0.0003101227
 90093948, 0.08, 0.1, 359.96, 568.81, 33.6412062, 72.9955924, 0.9999992, 0.0007530716, 0.0009314807, -0.0003126739
 90193908, 0.08, 0.11, 359.96, 568.96, 33.6412062, 72.9955924, 0.9999992, 0.0007761066, 0.0009850429, -0.0003230884
 90293868, 0.1, 0.11, 359.96, 569.11, 33.6412062, 72.9955923, 0.999999, 0.0008905795, 0.001006674, -0.0003386883
 90393828, 0.12, 0.13, 359.95, 569.27, 33.6412062, 72.9955923, 0.9999986, 0.001133645, 0.00117112, -0.0003556833
 90493788, 0.13, 0.13, 359.95, 569.45, 33.6412062, 72.9955923, 0.9999986, 0.001175278, 0.001158134, -0.0003728361
 90593748, 0.13, 0.13, 359.95, 569.64, 33.6412062, 72.9955923, 0.9999985, 0.001205037, 0.001145275, -0.0003910304
 90693708, 0.14, 0.13, 359.95, 569.83, 33.6412063, 72.9955923, 0.9999985, 0.001239055, 0.001140237, -0.0004087603
 90793668, 0.14, 0.13, 359.95, 570.04, 33.6412063, 72.9955923, 0.9999984, 0.001286275, 0.001136285, -0.0004308209
 90893628, 0.14, 0.12, 359.94, 570.26, 33.6412063, 72.9955923, 0.9999985, 0.001270171, 0.001124918, -0.0004499673
 90993588, 0.13, 0.12, 359.94, 570.48, 33.6412063, 72.9955923, 0.9999986, 0.001173739, 0.001056076, -0.0004718825
 91093548, 0.12, 0.12, 359.94, 570.72, 33.6412063, 72.9955923, 0.9999987, 0.001067161, 0.00107177, -0.0004976146
 91193508, 0.12, 0.13, 359.94, 570.97, 33.6412063, 72.9955923, 0.9999985, 0.001123647, 0.001182153, -0.0005250704
 91293468, 0.13, 0.13, 359.93, 571.23, 33.6412063, 72.9955923, 0.9999985, 0.00116556, 0.001186226, -0.000556358
 91393428, 0.14, 0.13, 359.93, 571.47, 33.6412063, 72.9955923, 0.9999983, 0.001252998, 0.001204848, -0.0005841298
 91493388, 0.14, 0.13, 359.92, 571.74, 33.6412063, 72.9955923, 0.9999983, 0.001251938, 0.001177184, -0.0006126815
 91593348, 0.14, 0.13, 359.92, 572.01, 33.6412063, 72.9955923, 0.9999983, 0.001250504, 0.001162392, -0.0006396234
 91693308, 0.14, 0.13, 359.92, 572.27, 33.6412063, 72.9955923, 0.9999983, 0.001268165, 0.001169937, -0.0006617422
 91793268, 0.13, 0.13, 359.92, 572.53, 33.6412063, 72.9955923, 0.9999984, 0.001204818, 0.001153072, -0.0006837542
 91894061, 0.13, 0.13, 359.91, 572.8, 33.6412063, 72.9955923, 0.9999983, 0.001205108, 0.001153373, -0.0007055569
 91994021, 0.14, 0.13, 359.91, 573.07, 33.6412063, 72.9955923, 0.9999983, 0.001225144, 0.001147146, -0.0007205444
 92093981, 0.14, 0.13, 359.91, 573.32, 33.6412063, 72.9955923, 0.9999983, 0.001227485, 0.001157321, -0.0007318142
 92193941, 0.13, 0.13, 359.91, 573.58, 33.6412063, 72.9955923, 0.9999984, 0.001176741, 0.001136465, -0.0007364904
 92293901, 0.12, 0.12, 359.91, 573.85, 33.6412063, 72.9955923, 0.9999985, 0.001085635, 0.001118947, -0.0007426027
 92393861, 0.12, 0.12, 359.91, 574.1, 33.6412063, 72.9955923, 0.9999985, 0.001066493, 0.001117824, -0.0007490198
 92493821, 0.11, 0.11, 359.91, 574.36, 33.6412063, 72.9955923, 0.9999987, 0.001033771, 0.0009739148, -0.0007498831
 92593781, 0.11, 0.1, 359.91, 574.61, 33.6412063, 72.9955923, 0.9999987, 0.0009778599, 0.0009450061, -0.0007505679
 92693741, 0.11, 0.11, 359.91, 574.87, 33.6412063, 72.9955923, 0.9999987, 0.0009957564, 0.001040793, -0.000753856
 92793701, 0.11, 0.12, 359.91, 575.11, 33.6412063, 72.9955923, 0.9999986, 0.001018036, 0.001120917, -0.0007441264
 92893661, 0.11, 0.12, 359.91, 575.37, 33.6412063, 72.9955923, 0.9999986, 0.001028906, 0.001132497, -0.0007484338
 92993621, 0.11, 0.12, 359.91, 575.62, 33.6412063, 72.9955923, 0.9999986, 0.00100074, 0.00109343, -0.0007610282
 93093581, 0.1, 0.11, 359.91, 575.87, 33.6412063, 72.9955923, 0.9999988, 0.0008744979, 0.001010406, -0.0007825572
 93193541, 0.09, 0.1, 359.9, 576.13, 33.6412063, 72.9955923, 0.9999989, 0.0008585567, 0.000937004, -0.0008002811
 93293501, 0.1, 0.1, 359.9, 576.37, 33.6412063, 72.9955923, 0.9999987, 0.000960409, 0.0009480896, -0.000824126
 93393461, 0.11, 0.11, 359.9, 576.63, 33.6412063, 72.9955923, 0.9999987, 0.000995749, 0.0009655777, -0.0008491994
 93493421, 0.11, 0.1, 359.9, 576.88, 33.6412063, 72.9955923, 0.9999987, 0.0009713949, 0.000916626, -0.0008712907
 93593381, 0.11, 0.1, 359.89, 577.13, 33.6412063, 72.9955923, 0.9999987, 0.0009954997, 0.0009194529, -0.0008966338
 93693341, 0.1, 0.1, 359.89, 577.38, 33.6412063, 72.9955923, 0.9999987, 0.0009565718, 0.0008908639, -0.0009219621
 93793301, 0.11, 0.1, 359.89, 577.63, 33.6412063, 72.9955923, 0.9999986, 0.0009839038, 0.0009004808, -0.0009452697
 93893261, 0.1, 0.09, 359.88, 577.88, 33.6412062, 72.9955923, 0.9999987, 0.0009404102, 0.0008579961, -0.0009659649
 93994054, 0.1, 0.09, 359.88, 578.14, 33.6412062, 72.9955923, 0.9999987, 0.0009417676, 0.0008363901, -0.0009921786
 94094014, 0.1, 0.08, 359.88, 578.39, 33.6412062, 72.9955923, 0.9999987, 0.0009485806, 0.0007623202, -0.001006625
 94193974, 0.11, 0.08, 359.88, 578.64, 33.6412062, 72.9955923, 0.9999987, 0.0009766078, 0.0007361978, -0.000986013
 94293934, 0.11, 0.07, 359.88, 578.88, 33.6412062, 72.9955923, 0.9999988, 0.000961222, 0.0006856269, -0.0009611698
 94393894, 0.11, 0.08, 359.89, 579.13, 33.6412062, 72.9955923, 0.9999987, 0.001033842, 0.0006978665, -0.000957125
 94493854, 0.11, 0.08, 359.88, 579.38, 33.6412062, 72.9955923, 0.9999987, 0.0009967593, 0.0007009139, -0.0009745824
 94593814, 0.11, 0.07, 359.88, 579.64, 33.6412062, 72.9955923, 0.9999987, 0.0009774211, 0.0006970276, -0.0009954838
 94693774, 0.11, 0.07, 359.88, 579.89, 33.6412062, 72.9955923, 0.9999988, 0.0009673444, 0.0006694825, -0.001019909
 94793734, 0.11, 0.07, 359.88, 580.13, 33.6412062, 72.9955923, 0.9999987, 0.0009661437, 0.0006526803, -0.001045877
 94893694, 0.11, 0.07, 359.87, 580.38, 33.6412062, 72.9955923, 0.9999987, 0.0009837014, 0.000666991, -0.001069651
