Time,BARO_I,BARO_Alt,BARO_Press,BARO_Temp,BARO_CRt,BARO_SMS,BARO_Offset,BARO_GndTemp,BARO_Health
 76893397, 1, -0.04379377, 94798.88, 30.88, 0, 76893, 0, 25.33701, 1
 76993357, 0, -0.0273711, 94798.35, 30.88, 0, 76993, 0, 25.33701, 1
 76993357, 1, 0.1395926, 94796.91, 30.88, 0, 76993, 0, 25.33701, 1
 77093317, 0, -0.0273711, 94798.35, 30.88, 0, 77093, 0, 25.33701, 1
 77093317, 1, -0.06021643, 94799.09, 30.89, 0, 77093, 0, 25.33701, 1
 77193277, 0, -0.0273711, 94798.35, 30.89, 0, 77193, 0, 25.33701, 1
 77193277, 1, 0.01915977, 94798.23, 30.89, 0, 77193, 0, 25.33701, 1
 77294070, 0, -0.0273711, 94798.35, 30.89, 0, 77294, 0, 25.33701, 1
 77294070, 1, 0.08211331, 94797.53, 30.89, 0, 77294, 0, 25.33701, 1
 77394030, 0, -0.0273711, 94798.35, 30.89, 0, 77394, 0, 25.33701, 1
 77394030, 1, 0.09579886, 94797.38, 30.89, 0, 77394, 0, 25.33701, 1
 77493990, 0, -0.0273711, 94798.35, 30.89, 0, 77493, 0, 25.33701, 1
 77493990, 1, 0.1259071, 94797.05, 30.89, 0, 77493, 0, 25.33701, 1
 77593950, 0, -0.0273711, 94798.35, 30.89, 0, 77593, 0, 25.33701, 1
 77593950, 1, 0.1450669, 94796.84, 30.89, 0, 77593, 0, 25.33701, 1
 77693910, 0, -0.0273711, 94798.35, 30.89, 0, 77693, 0, 25.33701, 1
 77693910, 1, -0.1697008, 94800.27, 30.9, 0, 77693, 0, 25.33701, 1
 77793870, 0, -0.0273711, 94798.35, 30.9, 0, 77793, 0, 25.33701, 1
 77793870, 1, -0.04379377, 94798.88, 30.9, 0, 77793, 0, 25.33701, 1
 77893830, 0, -0.0273711, 94798.35, 30.9, 0, 77893, 0, 25.33701, 1
 77893830, 1, 0.1998091, 94796.27, 30.9, 0, 77893, 0, 25.33701, 1
 77993790, 0, -0.0273711, 94798.35, 30.9, 0, 77993, 0, 25.33701, 1
 77993790, 1, -0.01642266, 94798.62, 30.9, 0, 77993, 0, 25.33701, 1
 78093750, 0, -0.0273711, 94798.35, 30.9, 0, 78093, 0, 25.33701, 1
 78093750, 1, 0.01368555, 94798.29, 30.9, 0, 78093, 0, 25.33701, 1
 78193710, 0, -0.0273711, 94798.35, 30.9, 0, 78193, 0, 25.33701, 1
 78193710, 1, -0.1368555, 94799.88, 30.9, 0, 78193, 0, 25.33701, 1
 78293670, 0, -0.0273711, 94798.35, 30.9, 0, 78293, 0, 25.33701, 1
 78293670, 1, 0.197072, 94796.3, 30.9, 0, 78293, 0, 25.33701, 1
 78393630, 0, -0.0273711, 94798.35, 30.91, 0, 78393, 0, 25.33701, 1
 78393630, 1, 0.1779122, 94796.48, 30.9, 0, 78393, 0, 25.33701, 1
 78493590, 0, -0.0273711, 94798.35, 30.91, 0, 78493, 0, 25.33701, 1
 78493590, 1, -0.0273711, 94798.7, 30.91, 0, 78493, 0, 25.33701, 1
 78593550, 0, -0.0273711, 94798.35, 30.91, 0, 78593, 0, 25.33701, 1
 78593550, 1, 0.1669637, 94796.63, 30.91, 0, 78593, 0, 25.33701, 1
 78693510, 0, -0.0273711, 94798.35, 30.91, 0, 78693, 0, 25.33701, 1
 78693510, 1, -0.02189688, 94798.67, 30.91, 0, 78693, 0, 25.33701, 1
 78793470, 0, -0.0273711, 94798.35, 30.91, 0, 78793, 0, 25.33701, 1
 78793470, 1, 0.05747932, 94797.8, 30.91, 0, 78793, 0, 25.33701, 1
 78893430, 0, -0.0273711, 94798.35, 30.91, 0, 78893, 0, 25.33701, 1
 78893430, 1, 0.08758754, 94797.47, 30.91, 0, 78893, 0, 25.33701, 1
 78993390, 0, -0.0273711, 94798.35, 30.91, 0, 78993, 0, 25.33701, 1
 78993390, 1, -0.1368555, 94799.95, 30.92, 0, 78993, 0, 25.33701, 1
 79093350, 0, -0.0273711, 94798.35, 30.92, 0, 79093, 0, 25.33701, 1
 79093350, 1, 0.03831955, 94798.02, 30.92, 0, 79093, 0, 25.33701, 1
 79193310, 0, -0.0273711, 94798.35, 30.92, 0, 79193, 0, 25.33701, 1
 79193310, 1, 0.008211331, 94798.35, 30.92, 0, 79193, 0, 25.33701, 1
 79293270, 0, -0.0273711, 94798.35, 30.92, 0, 79293, 0, 25.33701, 1
 79293270, 1, 0.1313813, 94796.99, 30.92, 0, 79293, 0, 25.33701, 1
 79394063, 0, -0.0273711, 94798.35, 30.92, 0, 79394, 0, 25.33701, 1
 79394063, 1, 0.1861235, 94796.42, 30.92, 0, 79394, 0, 25.33701, 1
 79494023, 0, -0.0273711, 94798.35, 30.92, 0, 79494, 0, 25.33701, 1
 79494023, 1, 0.1313813, 94796.99, 30.92, 0, 79494, 0, 25.33701, 1
 79593983, 0, -0.0273711, 94798.35, 30.92, 0, 79593, 0, 25.33701, 1
 79593983, 1, 0.0273711, 94798.14, 30.92, 0, 79593, 0, 25.33701, 1
 79693943, 0, -0.01642266, 94798.23, 30.93, 0.003421388, 79693, 0, 25.33701, 1
 79693943, 1, -0.1751751, 94800.33, 30.93, 0.003421388, 79693, 0, 25.33701, 1
 79793903, 0, 0.01094844, 94797.95, 30.93, 0.02566041, 79793, 0, 25.33701, 1
 79793903, 1, 0.08758754, 94797.47, 30.93, 0.02566041, 79793, 0, 25.33701, 1
 79893863, 0, 0.03831955, 94797.66, 30.93, 0.08574072, 79893, 0, 25.33701, 1
 79893863, 1, 0.1341184, 94796.97, 30.93, 0.08574072, 79893, 0, 25.33701, 1
 79993823, 0, 0.08211331, 94797.17, 30.93, 0.1764644, 79993, 0, 25.33701, 1
 79993823, 1, 0.1094844, 94797.23, 30.93, 0.1764644, 79993, 0, 25.33701, 1
 80093783, 0, 0.1560153, 94796.36, 30.93, 0.2797942, 80093, 0, 25.33701, 1
 80093783, 1, 0.322979, 94794.91, 30.93, 0.2797942, 80093, 0, 25.33701, 1
 80193743, 0, 0.2791853, 94795.04, 30.93, 0.4225414, 80193, 0, 25.33701, 1
 80193743, 1, 0.1149586, 94797.17, 30.93, 0.4225414, 80193, 0, 25.33701, 1
 80293703, 0, 0.4488861, 94793.2, 30.93, 0.6646046, 80293, 0, 25.33701, 1
 80293703, 1, 0.6240612, 94791.67, 30.93, 0.6646046, 80293, 0, 25.33701, 1
 80393663, 0, 0.6514323, 94791.01, 30.93, 1.021284, 80393, 0, 25.33701, 1
 80393663, 1, 0.544685, 94792.52, 30.93, 1.021284, 80393, 0, 25.33701, 1
 80493623, 0, 0.8457671, 94788.88, 30.93, 1.421587, 80493, 0, 25.33701, 1
 80493623, 1, 0.6870148, 94790.98, 30.93, 1.421587, 80493, 0, 25.33701, 1
 80593583, 0, 1.042839, 94786.73, 30.93, 1.744052, 80593, 0, 25.33701, 1
 80593583, 1, 1.078421, 94786.73, 30.93, 1.744052, 80593, 0, 25.33701, 1
 80693543, 0, 1.253597, 94784.45, 30.93, 1.917688, 80693, 0, 25.33701, 1
 80693543, 1, 1.480777, 94782.38, 30.93, 1.917688, 80693, 0, 25.33701, 1
 80793503, 0, 1.475303, 94782.05, 30.93, 1.991248, 80793, 0, 25.33701, 1
 80793503, 1, 1.540993, 94781.72, 30.93, 1.991248, 80793, 0, 25.33701, 1
 80893463, 0, 1.718905, 94779.43, 30.93, 2.063952, 80893, 0, 25.33701, 1
 80893463, 1, 1.672374, 94780.27, 30.93, 2.063952, 80893, 0, 25.33701, 1
 80993423, 0, 1.959771, 94776.81, 30.93, 2.176003, 80993, 0, 25.33701, 1
 80993423, 1, 1.80923, 94778.8, 30.93, 2.176003, 80993, 0, 25.33701, 1
 81093383, 0, 2.211585, 94774.08, 30.93, 2.300028, 81093, 0, 25.33701, 1
 81093383, 1, 2.07473, 94775.91, 30.93, 2.300028, 81093, 0, 25.33701, 1
 81193343, 0, 2.460662, 94771.37, 30.93, 2.397538, 81193, 0, 25.33701, 1
 81193343, 1, 2.392235, 94772.48, 30.93, 2.397538, 81193, 0, 25.33701, 1
 81293303, 0, 2.731636, 94768.42, 30.93, 2.463399, 81293, 0, 25.33701, 1
 81293303, 1, 2.767219, 94768.42, 30.93, 2.463399, 81293, 0, 25.33701, 1
 81393263, 0, 3.008085, 94765.41, 30.93, 2.52755, 81393, 0, 25.33701, 1
 81393263, 1, 3.068301, 94765.14, 30.93, 2.52755, 81393, 0, 25.33701, 1
 81494056, 0, 3.279058, 94762.5, 30.93, 2.609708, 81494, 0, 25.33701, 1
 81494056, 1, 3.191471, 94763.82, 30.93, 2.609708, 81494, 0, 25.33701, 1
 81594016, 0, 3.563718, 94759.41, 30.93, 2.686761, 81594, 0, 25.33701, 1
 81594016, 1, 3.730682, 94757.96, 30.93, 2.686761, 81594, 0, 25.33701, 1
 81693976, 0, 3.834692, 94756.46, 30.93, 2.733693, 81693, 0, 25.33701, 1
 81693976, 1, 3.716996, 94758.12, 30.93, 2.733693, 81693, 0, 25.33701, 1
 81793936, 0, 4.105666, 94753.51, 30.93, 2.756741, 81793, 0, 25.33701, 1
 81793936, 1, 3.944176, 94755.64, 30.93, 2.756741, 81793, 0, 25.33701, 1
 81893896, 0, 4.382114, 94750.53, 30.93, 2.760291, 81893, 0, 25.33701, 1
 81893896, 1, 4.527181, 94749.3, 30.93, 2.760291, 81893, 0, 25.33701, 1
 81993856, 0, 4.644876, 94747.68, 30.93, 2.744821, 81993, 0, 25.33701, 1
 81993856, 1, 4.617506, 94748.34, 30.93, 2.744821, 81993, 0, 25.33701, 1
 82093816, 0, 4.904902, 94744.85, 30.93, 2.719107, 82093, 0, 25.33701, 1
 82093816, 1, 5.085551, 94743.26, 30.93, 2.719107, 82093, 0, 25.33701, 1
 82193776, 0, 5.153979, 94742.15, 30.93, 2.678066, 82193, 0, 25.33701, 1
 82193776, 1, 5.104711, 94743.05, 30.93, 2.678066, 82193, 0, 25.33701, 1
 82293736, 0, 5.40853, 94739.41, 30.93, 2.619072, 82293, 0, 25.33701, 1
 82293736, 1, 5.474221, 94739.05, 30.93, 2.619072, 82293, 0, 25.33701, 1
 82393696, 0, 5.638448, 94736.91, 30.93, 2.557487, 82393, 0, 25.33701, 1
 82393696, 1, 5.649396, 94737.16, 30.93, 2.557487, 82393, 0, 25.33701, 1
 82493656, 0, 5.871102, 94734.39, 30.93, 2.494192, 82493, 0, 25.33701, 1
 82493656, 1, 5.758881, 94735.95, 30.93, 2.494192, 82493, 0, 25.33701, 1
 82593616, 0, 6.092808, 94731.98, 30.93, 2.417211, 82593, 0, 25.33701, 1
 82593616, 1, 5.953215, 94733.84, 30.93, 2.417211, 82593, 0, 25.33701, 1
 82693576, 0, 6.298091, 94729.73, 30.93, 2.331676, 82693, 0, 25.33701, 1
 82693576, 1, 6.30904, 94730, 30.93, 2.331676, 82693, 0, 25.33701, 1
 82793536, 0, 6.511586, 94727.45, 30.93, 2.246141, 82793, 0, 25.33701, 1
 82793536, 1, 6.686761, 94725.89, 30.93, 2.246141, 82793, 0, 25.33701, 1
 82893496, 0, 6.705921, 94725.31, 30.93, 2.164028, 82893, 0, 25.33701, 1
 82893496, 1, 6.798983, 94724.68, 30.93, 2.164028, 82893, 0, 25.33701, 1
 82993456, 0, 6.897519, 94723.24, 30.93, 2.091324, 82993, 0, 25.33701, 1
 82993456, 1, 6.760663, 94725.1, 30.93, 2.091324, 82993, 0, 25.33701, 1
 83093416, 0, 7.086379, 94721.2, 30.93, 2.022896, 83093, 0, 25.33701, 1
 83093416, 1, 7.297136, 94719.27, 30.93, 2.022896, 83093, 0, 25.33701, 1
 83193376, 0, 7.264291, 94719.27, 30.93, 1.954468, 83193, 0, 25.33701, 1
 83193376, 1, 7.469574, 94717.41, 30.93, 1.954468, 83193, 0, 25.33701, 1
 83293336, 0, 7.447678, 94717.29, 30.93, 1.894594, 83293, 0, 25.33701, 1
 83293336, 1, 7.598219, 94716.02, 30.93, 1.894594, 83293, 0, 25.33701, 1
 83393296, 0, 7.614641, 94715.48, 30.93, 1.844983, 83393, 0, 25.33701, 1
 83393296, 1, 7.642013, 94715.55, 30.93, 1.844983, 83393, 0, 25.33701, 1
 83494089, 0, 7.770657, 94713.77, 30.93, 1.793109, 83494, 0, 25.33701, 1
 83494089, 1, 7.735074, 94714.52, 30.93, 1.793109, 83494, 0, 25.33701, 1
 83594049, 0, 7.923935, 94712.12, 30.93, 1.720857, 83594, 0, 25.33701, 1
 83594049, 1, 7.9951, 94711.7, 30.93, 1.720857, 83594, 0, 25.33701, 1
 83694009, 0, 8.071739, 94710.52, 30.93, 1.632055, 83694, 0, 25.33701, 1
 83694009, 1, 8.134692, 94710.2, 30.93, 1.632055, 83694, 0, 25.33701, 1
 83793969, 0, 8.219543, 94708.91, 30.93, 1.557515, 83793, 0, 25.33701, 1
 83793969, 1, 8.06079, 94711.01, 30.94, 1.557515, 83793, 0, 25.33701, 1
 83893929, 0, 8.367347, 94707.31, 30.93, 1.513965, 83893, 0, 25.33701, 1
 83893929, 1, 8.46862, 94706.56, 30.93, 1.513965, 83893, 0, 25.33701, 1
 83993889, 0, 8.490517, 94705.98, 30.94, 1.485651, 83993, 0, 25.33701, 1
 83993889, 1, 8.463145, 94706.63, 30.94, 1.485651, 83993, 0, 25.33701, 1
 84093849, 0, 8.627372, 94704.48, 30.94, 1.44238, 84093, 0, 25.33701, 1
 84093849, 1, 8.567156, 94705.5, 30.94, 1.44238, 84093, 0, 25.33701, 1
 84193809, 0, 8.747805, 94703.19, 30.94, 1.377568, 84193, 0, 25.33701, 1
 84193809, 1, 8.81897, 94702.77, 30.94, 1.377568, 84193, 0, 25.33701, 1
 84293769, 0, 8.868237, 94701.87, 30.94, 1.315938, 84293, 0, 25.33701, 1
 84293769, 1, 9.005094, 94700.76, 30.94, 1.315938, 84293, 0, 25.33701, 1
 84393729, 0, 8.972248, 94700.76, 30.94, 1.263346, 84393, 0, 25.33701, 1
 84393729, 1, 8.895609, 94701.96, 30.94, 1.263346, 84393, 0, 25.33701, 1
 84493689, 0, 9.089944, 94699.46, 30.94, 1.204329, 84493, 0, 25.33701, 1
 84493689, 1, 9.089944, 94699.83, 30.94, 1.204329, 84493, 0, 25.33701, 1
 84593649, 0, 9.185742, 94698.45, 30.94, 1.146166, 84593, 0, 25.33701, 1
 84593649, 1, 9.421134, 94696.25, 30.94, 1.146166, 84593, 0, 25.33701, 1
 84693609, 0, 9.287016, 94697.34, 30.94, 1.099977, 84693, 0, 25.33701, 1
 84693609, 1, 9.155635, 94699.14, 30.94, 1.099977, 84693, 0, 25.33701, 1
 84793569, 0, 9.371866, 94696.43, 30.94, 1.052077, 84793, 0, 25.33701, 1
 84793569, 1, 9.410186, 94696.38, 30.94, 1.052077, 84793, 0, 25.33701, 1
 84893529, 0, 9.470403, 94695.35, 30.94, 0.9956244, 84893, 0, 25.33701, 1
 84893529, 1, 9.694845, 94693.27, 30.94, 0.9956244, 84893, 0, 25.33701, 1
 84993489, 0, 9.541567, 94694.59, 30.94, 0.9443042, 84993, 0, 25.33701, 1
 84993489, 1, 9.421134, 94696.25, 30.94, 0.9443042, 84993, 0, 25.33701, 1
 85093449, 0, 9.612732, 94693.82, 30.94, 0.8946937, 85093, 0, 25.33701, 1
 85093449, 1, 9.459454, 94695.83, 30.94, 0.8946937, 85093, 0, 25.33701, 1
 85193409, 0, 9.686634, 94693.01, 30.94, 0.8288309, 85193, 0, 25.33701, 1
 85193409, 1, 9.76601, 94692.52, 30.94, 0.8288309, 85193, 0, 25.33701, 1
 85293369, 0, 9.749587, 94692.31, 30.94, 0.7604027, 85293, 0, 25.33701, 1
 85293369, 1, 9.976768, 94690.24, 30.94, 0.7604027, 85293, 0, 25.33701, 1
 85393329, 0, 9.80433, 94691.72, 30.95, 0.7107928, 85393, 0, 25.33701, 1
 85393329, 1, 9.796119, 94692.2, 30.95, 0.7107928, 85393, 0, 25.33701, 1
 85493289, 0, 9.853598, 94691.2, 30.95, 0.6620383, 85493, 0, 25.33701, 1
 85493289, 1, 9.689371, 94693.34, 30.95, 0.6620383, 85493, 0, 25.33701, 1
 85594082, 0, 9.897391, 94690.72, 30.95, 0.595992, 85594, 0, 25.33701, 1
 85594082, 1, 9.883706, 94691.23, 30.95, 0.595992, 85594, 0, 25.33701, 1
 85694042, 0, 9.938448, 94690.27, 30.95, 0.5269231, 85694, 0, 25.33701, 1
 85694042, 1, 10.13005, 94688.55, 30.95, 0.5269231, 85694, 0, 25.33701, 1
 85794002, 0, 9.971293, 94689.91, 30.95, 0.4689805, 85794, 0, 25.33701, 1
 85794002, 1, 10.19574, 94687.87, 30.95, 0.4689805, 85794, 0, 25.33701, 1
 85893962, 0, 9.993191, 94689.7, 30.95, 0.4162292, 85893, 0, 25.33701, 1
 85893962, 1, 9.987716, 94690.13, 30.95, 0.4162292, 85893, 0, 25.33701, 1
 85993922, 0, 10.01235, 94689.48, 30.95, 0.3549698, 85993, 0, 25.33701, 1
 85993922, 1, 10.19847, 94687.84, 30.95, 0.3549698, 85993, 0, 25.33701, 1
 86093882, 0, 10.0233, 94689.37, 30.95, 0.2830555, 86093, 0, 25.33701, 1
 86093882, 1, 10.1191, 94688.68, 30.95, 0.2830555, 86093, 0, 25.33701, 1
 86193842, 0, 10.0233, 94689.37, 30.95, 0.2102137, 86193, 0, 25.33701, 1
 86193842, 1, 9.878232, 94691.3, 30.95, 0.2102137, 86193, 0, 25.33701, 1
 86293802, 0, 10.0233, 94689.37, 30.95, 0.1387719, 86293, 0, 25.33701, 1
 86293802, 1, 10.15468, 94688.31, 30.95, 0.1387719, 86293, 0, 25.33701, 1
 86393762, 0, 10.01235, 94689.48, 30.96, 0.06759252, 86393, 0, 25.33701, 1
 86393762, 1, 10.25322, 94687.23, 30.95, 0.06759252, 86393, 0, 25.33701, 1
 86493722, 0, 10.01235, 94689.48, 30.96, 0.005987287, 86493, 0, 25.33701, 1
 86493722, 1, 10.05614, 94689.37, 30.96, 0.005987287, 86493, 0, 25.33701, 1
 86593682, 0, 9.993191, 94689.7, 30.96, -0.03677905, 86593, 0, 25.33701, 1
 86593682, 1, 9.911077, 94690.93, 30.96, -0.03677905, 86593, 0, 25.33701, 1
 86693642, 0, 9.982242, 94689.79, 30.96, -0.0675711, 86693, 0, 25.33701, 1
 86693642, 1, 9.938448, 94690.66, 30.96, -0.0675711, 86693, 0, 25.33701, 1
 86793602, 0, 9.971293, 94689.91, 30.96, -0.09750873, 86793, 0, 25.33701, 1
 86793602, 1, 9.867283, 94691.41, 30.96, -0.09750873, 86793, 0, 25.33701, 1
 86893562, 0, 9.963082, 94690, 30.96, -0.1171827, 86893, 0, 25.33701, 1
 86893562, 1, 9.796119, 94692.2, 30.96, -0.1171827, 86893, 0, 25.33701, 1
 86993522, 0, 9.946659, 94690.18, 30.96, -0.1163277, 86993, 0, 25.33701, 1
 86993522, 1, 9.993191, 94690.06, 30.96, -0.1163277, 86993, 0, 25.33701, 1
 87093482, 0, 9.938448, 94690.27, 30.96, -0.1111954, 87093, 0, 25.33701, 1
 87093482, 1, 9.796119, 94692.2, 30.97, -0.1111954, 87093, 0, 25.33701, 1
 87193442, 0, 9.938448, 94690.27, 30.97, -0.1103404, 87193, 0, 25.33701, 1
 87193442, 1, 10.09446, 94688.95, 30.97, -0.1103404, 87193, 0, 25.33701, 1
 87293402, 0, 9.9275, 94690.39, 30.97, -0.09665489, 87293, 0, 25.33701, 1
 87293402, 1, 9.776958, 94692.41, 30.97, -0.09665489, 87293, 0, 25.33701, 1
 87393362, 0, 9.9275, 94690.39, 30.97, -0.0709936, 87393, 0, 25.33701, 1
 87393362, 1, 9.886443, 94691.2, 30.97, -0.0709936, 87393, 0, 25.33701, 1
 87493322, 0, 9.919289, 94690.48, 30.97, -0.0547412, 87493, 0, 25.33701, 1
 87493322, 1, 9.859072, 94691.51, 30.97, -0.0547412, 87493, 0, 25.33701, 1
 87593282, 0, 9.919289, 94690.48, 30.97, -0.04960895, 87593, 0, 25.33701, 1
 87593282, 1, 9.897391, 94691.08, 30.97, -0.04960895, 87593, 0, 25.33701, 1
 87694075, 0, 9.919289, 94690.48, 30.97, -0.04275637, 87694, 0, 25.33701, 1
 87694075, 1, 10.01235, 94689.85, 30.97, -0.04275637, 87694, 0, 25.33701, 1
 87794035, 0, 9.919289, 94690.48, 30.97, -0.02904555, 87794, 0, 25.33701, 1
 87794035, 1, 10.06435, 94689.28, 30.97, -0.02904555, 87794, 0, 25.33701, 1
 87893995, 0, 9.919289, 94690.48, 30.97, -0.0128043, 87893, 0, 25.33701, 1
 87893995, 1, 10.08899, 94689.01, 30.97, -0.0128043, 87893, 0, 25.33701, 1
 87993955, 0, 9.919289, 94690.48, 30.98, -0.00256598, 87993, 0, 25.33701, 1
 87993955, 1, 9.815278, 94691.98, 30.98, -0.00256598, 87993, 0, 25.33701, 1
 88093915, 0, 9.919289, 94690.48, 30.98, 0, 88093, 0, 25.33701, 1
 88093915, 1, 9.842649, 94691.69, 30.98, 0, 88093, 0, 25.33701, 1
 88193875, 0, 9.919289, 94690.48, 30.98, 0, 88193, 0, 25.33701, 1
 88193875, 1, 9.801593, 94692.13, 30.98, 0, 88193, 0, 25.33701, 1
 88293835, 0, 9.919289, 94690.48, 30.98, 0, 88293, 0, 25.33701, 1
 88293835, 1, 9.971293, 94690.27, 30.98, 0, 88293, 0, 25.33701, 1
 88393795, 0, 9.919289, 94690.48, 30.98, 0, 88393, 0, 25.33701, 1
 88393795, 1, 10.09994, 94688.89, 30.98, 0, 88393, 0, 25.33701, 1
 88493755, 0, 9.919289, 94690.48, 30.98, 0, 88493, 0, 25.33701, 1
 88493755, 1, 9.946659, 94690.55, 30.98, 0, 88493, 0, 25.33701, 1
 88593715, 0, 9.919289, 94690.48, 30.98, 0, 88593, 0, 25.33701, 1
 88593715, 1, 9.74685, 94692.73, 30.98, 0, 88593, 0, 25.33701, 1
 88693675, 0, 9.919289, 94690.48, 30.98, 0, 88693, 0, 25.33701, 1
 88693675, 1, 10.08625, 94689.04, 30.98, 0, 88693, 0, 25.33701, 1
 88793635, 0, 9.919289, 94690.48, 30.98, 0, 88793, 0, 25.33701, 1
 88793635, 1, 10.06162, 94689.31, 30.98, 0, 88793, 0, 25.33701, 1
 88893595, 0, 9.919289, 94690.48, 30.99, 0, 88893, 0, 25.33701, 1
 88893595, 1, 10.12457, 94688.62, 30.98, 0, 88893, 0, 25.33701, 1
 88993555, 0, 9.9275, 94690.39, 30.99, 0.00256598, 88993, 0, 25.33701, 1
 88993555, 1, 9.796119, 94692.2, 30.99, 0.00256598, 88993, 0, 25.33701, 1
 89093515, 0, 9.946659, 94690.18, 30.99, 0.01881719, 89093, 0, 25.33701, 1
 89093515, 1, 10.13005, 94688.55, 30.99, 0.01881719, 89093, 0, 25.33701, 1
 89193475, 0, 9.971293, 94689.91, 30.99, 0.06329447, 89193, 0, 25.33701, 1
 89193475, 1, 10.15194, 94688.34, 30.99, 0.06329447, 89193, 0, 25.33701, 1
 89293435, 0, 10.01235, 94689.48, 30.99, 0.1368541, 89293, 0, 25.33701, 1
 89293435, 1, 10.08625, 94689.04, 30.99, 0.1368541, 89293, 0, 25.33701, 1
 89393395, 0, 10.06709, 94688.89, 30.99, 0.230943, 89393, 0, 25.33701, 1
 89393395, 1, 10.19574, 94687.87, 30.99, 0.230943, 89393, 0, 25.33701, 1
 89493355, 0, 10.13005, 94688.2, 30.99, 0.342994, 89493, 0, 25.33701, 1
 89493355, 1, 10.18752, 94687.93, 30.99, 0.342994, 89493, 0, 25.33701, 1
 89593315, 0, 10.20669, 94687.38, 30.99, 0.4661641, 89593, 0, 25.33701, 1
 89593315, 1, 10.2669, 94687.09, 30.99, 0.4661641, 89593, 0, 25.33701, 1
 89693275, 0, 10.2888, 94686.48, 30.99, 0.5850577, 89693, 0, 25.33701, 1
 89693275, 1, 10.1191, 94688.68, 30.99, 0.5850577, 89693, 0, 25.33701, 1
