Time,SIM_Roll,SIM_Pitch,SIM_Yaw,SIM_Alt,SIM_Lat,SIM_Lng,SIM_Q1,SIM_Q2,SIM_Q3,SIM_Q4
 78093750, 0, 0, 0, 558.09, 33.6412058, 72.9955928, 1, 0, 0, 0
 78193710, 0, 0, 0, 558.09, 33.6412058, 72.9955928, 1, 0, 0, 0
 78293670, 0, 0, 0, 558.09, 33.6412058, 72.9955928, 1, 0, 0, 0
 78393630, 0, 0, 0, 558.09, 33.6412058, 72.9955928, 1, 0, 0, 0
 78493590, 0, 0, 0, 558.09, 33.6412058, 72.9955928, 1, 0, 0, 0
 78593550, 0, 0, 0, 558.09, 33.6412058, 72.9955928, 1, 0, 0, 0
 78693510, 0, 0, 0, 558.09, 33.6412058, 72.9955928, 1, 0, 0, 0
 78793470, 0, 0, 0, 558.09, 33.6412058, 72.9955928, 1, 0, 0, 0
 78893430, 0, 0, 360, 558.09, 33.6412058, 72.9955928, 1, 0, 0, -5.381546E-10
 78993390, 0, 0, 360, 558.09, 33.6412058, 72.9955928, 1, 0, 0, -2.691823E-09
 79093350, 0, 0, 360, 558.09, 33.6412058, 72.9955928, 1, 0, 0, -1.763243E-08
 79193310, 0, 0, 360, 558.09, 33.6412058, 72.9955928, 1, 0, 0, -4.807194E-08
 79293270, 0, 0, 360, 558.09, 33.6412058, 72.9955928, 1, 0, 0, -8.976741E-08
 79394063, 0, 0, 360, 558.09, 33.6412058, 72.9955928, 1, 0, 0, -1.284531E-07
 79494023, 0, 0, 360, 558.09, 33.6412058, 72.9955928, 1, 0, 0, -1.67062E-07
 79593983, 0, 0, 359.99, 558.1, 33.6412058, 72.9955928, 1, 0, 0, -2.344078E-07
 79693943, 0, 0, 359.99, 558.1, 33.6412058, 72.9955928, 1, 0, 0, -2.968419E-07
 79793903, 0, 0, 359.99, 558.12, 33.6412058, 72.9955928, 1, 0, 0, -3.77262E-07
 79893863, 0, 0, 359.99, 558.15, 33.6412058, 72.9955928, 1, 0, 0, -4.653094E-07
 79993823, 0, 0, 359.99, 558.19, 33.6412058, 72.9955928, 1, 0, 0, -5.625498E-07
 80093783, -0.11, -0.11, 359.99, 558.26, 33.6412058, 72.9955928, 0.999999, -0.001016178, -0.0009665391, -6.200011E-06
 80193743, -0.26, -0.24, 359.99, 558.38, 33.6412058, 72.9955928, 0.9999951, -0.002295664, -0.002133064, -2.325265E-05
 80293703, -0.32, -0.29, 359.99, 558.55, 33.6412058, 72.9955928, 0.9999927, -0.002810966, -0.002588854, -4.981972E-05
 80393663, -0.3, -0.27, 359.99, 558.73, 33.6412058, 72.9955928, 0.9999936, -0.00262855, -0.002435397, -8.296737E-05
 80493623, -0.24, -0.22, 359.98, 558.92, 33.6412058, 72.9955928, 0.9999958, -0.002096226, -0.001981264, -0.0001219435
 80593583, -0.16, -0.16, 359.98, 559.12, 33.6412058, 72.9955928, 0.9999979, -0.00147193, -0.001424054, -0.000161419
 80693543, -0.11, -0.11, 359.97, 559.32, 33.6412058, 72.9955928, 0.999999, -0.0009700268, -0.0009962782, -0.0002020766
 80793503, -0.07, -0.07, 359.97, 559.53, 33.6412058, 72.9955928, 0.9999996, -0.0006166803, -0.0006298759, -0.0002461251
 80893463, -0.03, -0.04, 359.96, 559.75, 33.6412059, 72.9955928, 0.9999998, -0.0003427982, -0.0003828789, -0.0002881056
 80993423, -0.01, -0.01, 359.96, 559.99, 33.6412059, 72.9955928, 0.9999999, -0.0001126021, -0.0001480995, -0.0003242322
 81093383, 0, 0, 359.95, 560.23, 33.6412059, 72.9955927, 0.9999999, 3.751506E-05, 1.914515E-05, -0.0003624644
 81193343, 0.02, 0.02, 359.95, 560.47, 33.6412059, 72.9955927, 0.9999999, 0.0001866807, 0.0001920393, -0.0003975848
 81293303, 0.03, 0.03, 359.95, 560.73, 33.6412061, 72.9955927, 0.9999998, 0.0003088431, 0.0003354268, -0.000423554
 81393263, 0.04, 0.04, 359.94, 560.99, 33.6412061, 72.9955927, 0.9999998, 0.0003746502, 0.0004281775, -0.000439667
 81494056, 0.04, 0.06, 359.94, 561.25, 33.6412061, 72.9955926, 0.9999996, 0.0004211838, 0.0005259978, -0.0004474054
 81594016, 0.05, 0.07, 359.94, 561.51, 33.6412061, 72.9955926, 0.9999996, 0.0004779286, 0.0006471527, -0.0004487225
 81693976, 0.06, 0.08, 359.94, 561.78, 33.6412061, 72.9955926, 0.9999995, 0.0005265599, 0.00073391, -0.0004465526
 81793936, 0.06, 0.09, 359.94, 562.04, 33.6412061, 72.9955926, 0.9999993, 0.0005946806, 0.0008336211, -0.0004446058
 81893896, 0.07, 0.1, 359.94, 562.3, 33.6412062, 72.9955926, 0.9999993, 0.0006466517, 0.0008877589, -0.0004456698
 81993856, 0.07, 0.1, 359.94, 562.55, 33.6412062, 72.9955925, 0.9999992, 0.0006886556, 0.0009526517, -0.0004514405
 82093816, 0.07, 0.1, 359.94, 562.8, 33.6412062, 72.9955925, 0.9999992, 0.0006827295, 0.0009455441, -0.0004605846
 82193776, 0.08, 0.11, 359.94, 563.04, 33.6412062, 72.9955925, 0.9999992, 0.0007364948, 0.0009649132, -0.0004664201
 82293736, 0.08, 0.1, 359.94, 563.27, 33.6412062, 72.9955925, 0.9999992, 0.0007066133, 0.0009068069, -0.0004732816
 82393696, 0.08, 0.1, 359.94, 563.5, 33.6412062, 72.9955925, 0.9999992, 0.0007436377, 0.0009439435, -0.0004831904
 82493656, 0.09, 0.11, 359.94, 563.72, 33.6412062, 72.9955925, 0.999999, 0.0007989194, 0.001015255, -0.0004962055
 82593616, 0.1, 0.11, 359.94, 563.93, 33.6412062, 72.9955925, 0.999999, 0.0008754771, 0.0009735709, -0.000518863
 82693576, 0.1, 0.1, 359.93, 564.13, 33.6412062, 72.9955925, 0.999999, 0.0008761291, 0.0009215904, -0.0005432884
 82793536, 0.07, 0.1, 359.93, 564.33, 33.6412062, 72.9955925, 0.9999992, 0.0006851537, 0.0009133964, -0.0005738606
 82893496, 0.05, 0.09, 359.93, 564.52, 33.6412062, 72.9955925, 0.9999993, 0.0005240072, 0.0008477621, -0.0006080906
 82993456, 0.05, 0.09, 359.92, 564.7, 33.6412062, 72.9955925, 0.9999993, 0.000479514, 0.000843684, -0.0006425928
 83093416, 0.05, 0.09, 359.92, 564.88, 33.6412062, 72.9955925, 0.9999993, 0.0004496892, 0.0008282755, -0.0006785411
 83193376, 0.04, 0.09, 359.91, 565.05, 33.6412062, 72.9955925, 0.9999993, 0.0004355214, 0.0007899568, -0.0007135504
 83293336, 0.04, 0.08, 359.91, 565.21, 33.6412062, 72.9955925, 0.9999993, 0.0003971205, 0.000727942, -0.0007389368
 83393296, 0.04, 0.08, 359.91, 565.37, 33.6412062, 72.9955925, 0.9999994, 0.0003866576, 0.0006993674, -0.000734642
 83494089, 0.03, 0.07, 359.91, 565.53, 33.6412062, 72.9955925, 0.9999995, 0.000348787, 0.0006139429, -0.000719118
 83594049, 0.03, 0.05, 359.91, 565.68, 33.6412062, 72.9955925, 0.9999996, 0.0003000417, 0.0005121626, -0.0007042825
 83694009, 0.03, 0.05, 359.91, 565.82, 33.6412062, 72.9955925, 0.9999996, 0.0002694186, 0.0004684769, -0.0007118701
 83793969, 0.03, 0.05, 359.91, 565.96, 33.6412062, 72.9955925, 0.9999996, 0.0002813364, 0.0004406382, -0.0007333517
 83893929, 0.03, 0.04, 359.91, 566.09, 33.6412062, 72.9955925, 0.9999996, 0.0002689406, 0.00040546, -0.000755842
 83993889, 0.02, 0.05, 359.91, 566.22, 33.6412062, 72.9955925, 0.9999996, 0.0002343042, 0.0004396079, -0.000775181
 84093849, 0.02, 0.04, 359.9, 566.34, 33.6412061, 72.9955925, 0.9999996, 0.0001755257, 0.0003799851, -0.0007920226
 84193809, 0.01, 0.04, 359.9, 566.46, 33.6412061, 72.9955925, 0.9999996, 0.0001258084, 0.0003511106, -0.0008071043
 84293769, 0.02, 0.02, 359.9, 566.57, 33.6412061, 72.9955925, 0.9999996, 0.0001870965, 0.0002069003, -0.0008246226
 84393729, 0.02, 0, 359.9, 566.68, 33.6412061, 72.9955925, 0.9999996, 0.0002283219, 6.693303E-05, -0.0008446302
 84493689, 0.01, -0.01, 359.9, 566.78, 33.6412061, 72.9955925, 0.9999996, 0.0001022472, -0.0001696921, -0.0008651142
 84593649, 0.01, -0.02, 359.89, 566.88, 33.6412061, 72.9955925, 0.9999996, 0.0001377095, -0.0001881537, -0.0008862757
 84693609, 0.02, -0.01, 359.89, 566.97, 33.6412061, 72.9955925, 0.9999995, 0.0002227818, -0.000145316, -0.0009139432
 84793569, 0.01, -0.01, 359.89, 567.06, 33.6412059, 72.9955925, 0.9999995, 0.0001488367, -0.0001571888, -0.0009427093
 84893529, 0.01, -0.02, 359.88, 567.14, 33.6412059, 72.9955925, 0.9999995, 0.0001428109, -0.0001924851, -0.0009723846
 84993489, 0.01, -0.03, 359.88, 567.21, 33.6412059, 72.9955925, 0.9999995, 0.0001634052, -0.000266705, -0.001005986
 85093449, 0, -0.04, 359.88, 567.28, 33.6412059, 72.9955925, 0.9999993, 1.930303E-06, -0.000435918, -0.001042434
 85193409, 0, -0.06, 359.87, 567.35, 33.6412059, 72.9955925, 0.9999992, -1.646772E-05, -0.0005902546, -0.001078175
 85293369, 0, -0.07, 359.87, 567.41, 33.6412059, 72.9955925, 0.9999992, -3.586691E-05, -0.000638869, -0.001108848
 85393329, -0.01, -0.06, 359.86, 567.46, 33.6412059, 72.9955926, 0.9999992, -9.469148E-05, -0.0005892015, -0.001139659
 85493289, 0, -0.07, 359.86, 567.51, 33.6412059, 72.9955926, 0.9999991, -2.8541E-05, -0.0006167704, -0.001170815
 85594082, 0, -0.06, 359.86, 567.55, 33.6412059, 72.9955926, 0.9999991, 1.487676E-05, -0.0005709773, -0.001201023
 85694042, 0, -0.06, 359.85, 567.59, 33.6412059, 72.9955926, 0.999999, -1.859126E-05, -0.0006046524, -0.001228515
 85794002, 0, -0.07, 359.85, 567.62, 33.6412059, 72.9955926, 0.999999, -7.722418E-05, -0.0006280842, -0.001253657
 85893962, -0.02, -0.08, 359.85, 567.64, 33.6412059, 72.9955926, 0.9999989, -0.0002261875, -0.0007322659, -0.001278878
 85993922, -0.02, -0.09, 359.85, 567.66, 33.6412059, 72.9955926, 0.9999987, -0.000249108, -0.0008362152, -0.001300874
 86093882, -0.02, -0.07, 359.84, 567.67, 33.6412059, 72.9955926, 0.9999989, -0.0002393239, -0.0006534263, -0.001322104
 86193842, -0.02, -0.05, 359.84, 567.67, 33.6412059, 72.9955926, 0.9999989, -0.0002354307, -0.0005132408, -0.001342725
 86293802, -0.03, -0.05, 359.84, 567.67, 33.6412059, 72.9955926, 0.9999989, -0.0002916401, -0.0004655349, -0.001362768
 86393762, -0.03, -0.05, 359.84, 567.66, 33.6412059, 72.9955926, 0.9999989, -0.0003233489, -0.0004583954, -0.001375844
 86493722, -0.04, -0.04, 359.84, 567.65, 33.6412059, 72.9955926, 0.9999989, -0.0004117997, -0.0004293331, -0.001383644
 86593682, -0.05, -0.05, 359.84, 567.64, 33.6412059, 72.9955926, 0.9999988, -0.0004517167, -0.0004573124, -0.001392413
 86693642, -0.04, -0.04, 359.83, 567.63, 33.6412059, 72.9955926, 0.9999988, -0.000432443, -0.0004061501, -0.001405058
 86793602, -0.05, -0.04, 359.83, 567.62, 33.6412059, 72.9955926, 0.9999988, -0.0004535511, -0.0004203875, -0.001419074
 86893562, -0.04, -0.04, 359.83, 567.61, 33.6412059, 72.9955926, 0.9999988, -0.0004064103, -0.0003718401, -0.001434336
 86993522, -0.04, -0.03, 359.83, 567.6, 33.6412059, 72.9955926, 0.9999988, -0.0003787451, -0.0003339407, -0.001449304
 87093482, -0.05, -0.04, 359.83, 567.59, 33.6412059, 72.9955926, 0.9999987, -0.0004935237, -0.0004298906, -0.001463861
 87193442, -0.05, -0.04, 359.83, 567.59, 33.6412059, 72.9955926, 0.9999987, -0.000462123, -0.0004326468, -0.001477552
 87293402, -0.04, -0.04, 359.82, 567.58, 33.6412059, 72.9955926, 0.9999987, -0.0003946958, -0.0003993814, -0.001493938
 87393362, -0.04, -0.04, 359.82, 567.58, 33.6412059, 72.9955926, 0.9999987, -0.0003686643, -0.0004089104, -0.001522948
 87493322, -0.04, -0.04, 359.82, 567.57, 33.6412059, 72.9955926, 0.9999986, -0.0003650275, -0.0004106895, -0.001553118
 87593282, -0.04, -0.04, 359.81, 567.57, 33.6412059, 72.9955926, 0.9999986, -0.0003518377, -0.0003846671, -0.001581615
 87694075, -0.04, -0.04, 359.81, 567.57, 33.6412059, 72.9955926, 0.9999985, -0.0004064242, -0.000417858, -0.001611233
 87794035, -0.04, -0.04, 359.81, 567.57, 33.6412059, 72.9955926, 0.9999985, -0.0003542125, -0.0003784639, -0.00163965
 87893995, -0.04, -0.02, 359.8, 567.57, 33.6412059, 72.9955926, 0.9999985, -0.0003751337, -0.0002350485, -0.001665438
 87993955, -0.04, -0.02, 359.8, 567.57, 33.6412059, 72.9955926, 0.9999985, -0.0003525515, -0.0002010553, -0.001685992
 88093915, -0.03, -0.02, 359.8, 567.57, 33.6412059, 72.9955926, 0.9999985, -0.0003118592, -0.0002558111, -0.00170009
 88193875, -0.02, -0.04, 359.8, 567.57, 33.6412059, 72.9955926, 0.9999985, -0.0001897976, -0.000352644, -0.00171007
 88293835, 0, -0.05, 359.8, 567.57, 33.6412059, 72.9955926, 0.9999984, -6.839506E-05, -0.0004489671, -0.001719992
 88393795, 0, -0.04, 359.8, 567.57, 33.6412059, 72.9955926, 0.9999984, -7.794753E-05, -0.0003920929, -0.00173247
 88493755, -0.02, -0.03, 359.79, 567.57, 33.6412059, 72.9955926, 0.9999984, -0.0001756028, -0.0003330375, -0.001753297
 88593715, -0.02, -0.03, 359.79, 567.57, 33.6412061, 72.9955926, 0.9999983, -0.0002142552, -0.0002949077, -0.001777325
 88693675, -0.02, -0.02, 359.79, 567.57, 33.6412061, 72.9955926, 0.9999983, -0.0002561209, -0.000228293, -0.001803744
 88793635, -0.03, -0.01, 359.79, 567.57, 33.6412061, 72.9955926, 0.9999983, -0.0002918145, -0.000168273, -0.001828563
 88893595, -0.03, -0.01, 359.78, 567.57, 33.6412061, 72.9955926, 0.9999982, -0.0003208899, -0.0001294053, -0.001853758
 88993555, -0.03, 0, 359.78, 567.58, 33.6412061, 72.9955926, 0.9999982, -0.0003486387, -5.11624E-05, -0.00187976
 89093515, -0.04, 0, 359.78, 567.6, 33.6412061, 72.9955926, 0.9999981, -0.0004063078, -1.059565E-05, -0.001905522
 89193475, -0.05, 0, 359.77, 567.62, 33.6412061, 72.9955925, 0.999998, -0.0004373673, 3.433377E-05, -0.001931314
 89293435, -0.05, 0, 359.77, 567.66, 33.6412062, 72.9955925, 0.999998, -0.0004606742, 3.452398E-05, -0.001954967
 89393395, -0.05, 0, 359.77, 567.71, 33.6412062, 72.9955925, 0.9999979, -0.0004478205, 3.612645E-05, -0.001981458
 89493355, -0.03, 0, 359.76, 567.77, 33.6412062, 72.9955925, 0.9999979, -0.0003409042, 5.274306E-05, -0.002008155
 89593315, -0.03, 0, 359.76, 567.84, 33.6412062, 72.9955925, 0.9999979, -0.0002778626, 5.316513E-05, -0.002030659
 89693275, -0.02, 0, 359.76, 567.92, 33.6412062, 72.9955925, 0.9999979, -0.0002001865, -4.009686E-05, -0.002049344
 89794068, -0.01, 0, 359.76, 568.02, 33.6412062, 72.9955925, 0.9999979, -0.0001237003, 6.748732E-05, -0.002063463
 89894028, 0, 0.02, 359.76, 568.12, 33.6412062, 72.9955923, 0.9999979, -5.020689E-05, 0.0001926398, -0.002071055
 89993988, 0, 0.02, 359.76, 568.24, 33.6412062, 72.9955923, 0.9999978, -8.004987E-05, 0.0001896039, -0.002077602
 90093948, -0.01, 0.01, 359.76, 568.37, 33.6412062, 72.9955923, 0.9999978, -0.0001582955, 0.0001267915, -0.002084211
 90193908, -0.01, 0.02, 359.75, 568.5, 33.6412062, 72.9955923, 0.9999978, -0.0001367743, 0.0001756071, -0.002096327
 90293868, 0, 0.02, 359.75, 568.65, 33.6412063, 72.9955923, 0.9999977, -2.242937E-05, 0.0001982179, -0.002113381
 90393828, 0.02, 0.04, 359.75, 568.81, 33.6412063, 72.9955923, 0.9999976, 0.0002180619, 0.0003589999, -0.002134586
 90493788, 0.02, 0.04, 359.75, 568.98, 33.6412063, 72.9955923, 0.9999976, 0.0002606489, 0.0003506251, -0.002155875
 90593748, 0.03, 0.03, 359.75, 569.15, 33.6412063, 72.9955923, 0.9999976, 0.0002933906, 0.0003423435, -0.002176292
 90693708, 0.03, 0.03, 359.74, 569.34, 33.6412063, 72.9955923, 0.9999975, 0.0003265843, 0.0003376679, -0.002197491
 90793668, 0.04, 0.03, 359.74, 569.54, 33.6412063, 72.9955923, 0.9999974, 0.0003718958, 0.0003321889, -0.002219866
 90893628, 0.04, 0.03, 359.74, 569.74, 33.6412063, 72.9955923, 0.9999974, 0.0003553819, 0.0003256137, -0.002241292
 90993588, 0.02, 0.03, 359.74, 569.96, 33.6412063, 72.9955923, 0.9999974, 0.0002606766, 0.0002616931, -0.002266321
 91093548, 0.01, 0.03, 359.73, 570.19, 33.6412063, 72.9955923, 0.9999973, 0.0001581374, 0.0002779053, -0.002292435
 91193508, 0.02, 0.04, 359.73, 570.42, 33.6412063, 72.9955923, 0.9999972, 0.000212657, 0.000387463, -0.002321154
 91293468, 0.02, 0.04, 359.73, 570.66, 33.6412063, 72.9955923, 0.9999971, 0.0002555446, 0.0003907902, -0.002352114
 91393428, 0.03, 0.04, 359.72, 570.91, 33.6412063, 72.9955923, 0.999997, 0.0003444153, 0.0004065949, -0.002383957
 91493388, 0.03, 0.04, 359.72, 571.16, 33.6412063, 72.9955923, 0.999997, 0.0003463586, 0.0003824998, -0.002413445
 91593348, 0.03, 0.04, 359.72, 571.41, 33.6412063, 72.9955923, 0.9999969, 0.0003462251, 0.0003707092, -0.002441341
 91693308, 0.04, 0.04, 359.71, 571.67, 33.6412063, 72.9955923, 0.9999968, 0.0003643123, 0.0003826648, -0.002465829
 91793268, 0.03, 0.04, 359.71, 571.92, 33.6412063, 72.9955923, 0.9999968, 0.0002979595, 0.0003693248, -0.002489471
 91894061, 0.03, 0.04, 359.71, 572.17, 33.6412063, 72.9955923, 0.9999967, 0.0003037447, 0.0003731099, -0.002513035
 91994021, 0.03, 0.04, 359.71, 572.42, 33.6412063, 72.9955923, 0.9999967, 0.0003287212, 0.0003668668, -0.002530321
 92093981, 0.03, 0.04, 359.7, 572.67, 33.6412063, 72.9955923, 0.9999967, 0.0003284286, 0.000371405, -0.002542747
 92193941, 0.03, 0.04, 359.7, 572.92, 33.6412063, 72.9955923, 0.9999967, 0.0002748229, 0.0003500976, -0.002551746
 92293901, 0.02, 0.03, 359.7, 573.17, 33.6412063, 72.9955923, 0.9999967, 0.0001918829, 0.0003379828, -0.002559348
 92393861, 0.02, 0.03, 359.7, 573.41, 33.6412063, 72.9955923, 0.9999967, 0.0001782893, 0.0003357631, -0.002567531
 92493821, 0.01, 0.02, 359.7, 573.66, 33.6412063, 72.9955923, 0.9999967, 0.0001434525, 0.0001965886, -0.002570634
 92593781, 0.01, 0.01, 359.7, 573.9, 33.6412063, 72.9955923, 0.9999967, 8.82368E-05, 0.000170999, -0.002572605
 92693741, 0.01, 0.03, 359.7, 574.14, 33.6412063, 72.9955923, 0.9999967, 0.0001044137, 0.0002656701, -0.002577252
 92793701, 0.01, 0.03, 359.7, 574.38, 33.6412063, 72.9955923, 0.9999966, 0.000123279, 0.0003442322, -0.0025721
 92893661, 0.01, 0.04, 359.7, 574.62, 33.6412063, 72.9955923, 0.9999966, 0.0001346318, 0.0003521558, -0.002578829
 92993621, 0.01, 0.03, 359.7, 574.86, 33.6412063, 72.9955923, 0.9999965, 0.0001089891, 0.0003114118, -0.002594289
 93093581, 0, 0.02, 359.7, 575.1, 33.6412063, 72.9955923, 0.9999965, -1.581935E-05, 0.0002299993, -0.002617172
 93193541, 0, 0.01, 359.69, 575.34, 33.6412063, 72.9955923, 0.9999965, -3.162E-05, 0.0001563603, -0.002638717
 93293501, 0, 0.01, 359.69, 575.58, 33.6412063, 72.9955923, 0.9999964, 7.144154E-05, 0.0001683489, -0.002666525
 93393461, 0.01, 0.02, 359.69, 575.82, 33.6412063, 72.9955923, 0.9999964, 0.0001069329, 0.0001842783, -0.002694733
 93493421, 0, 0.01, 359.68, 576.06, 33.6412063, 72.9955923, 0.9999963, 8.419481E-05, 0.0001358723, -0.002720813
 93593381, 0.01, 0.01, 359.68, 576.3, 33.6412063, 72.9955923, 0.9999962, 0.0001082253, 0.000140042, -0.002750393
 93693341, 0, 0.01, 359.68, 576.54, 33.6412062, 72.9955923, 0.9999961, 6.345437E-05, 0.0001099698, -0.002779526
 93793301, 0, 0.01, 359.67, 576.78, 33.6412062, 72.9955923, 0.9999961, 8.228686E-05, 0.0001160037, -0.002805504
 93893261, 0, 0, 359.67, 577.02, 33.6412062, 72.9955923, 0.999996, 3.921353E-05, 7.607973E-05, -0.002830181
 93994054, 0, 0, 359.67, 577.26, 33.6412062, 72.9955923, 0.9999959, 4.213705E-05, 5.208926E-05, -0.002857964
 94094014, 0, 0, 359.67, 577.49, 33.6412062, 72.9955923, 0.9999959, 4.963775E-05, -2.128467E-05, -0.002875026
 94193974, 0, 0, 359.67, 577.73, 33.6412062, 72.9955923, 0.9999959, 7.518742E-05, -5.119063E-05, -0.002858066
 94293934, 0, -0.01, 359.67, 577.97, 33.6412062, 72.9955923, 0.9999959, 5.783861E-05, -9.669484E-05, -0.00283684
 94393894, 0.01, 0, 359.67, 578.21, 33.6412062, 72.9955923, 0.9999959, 0.0001273619, -8.486429E-05, -0.002837447
 94493854, 0.01, 0, 359.67, 578.45, 33.6412062, 72.9955923, 0.9999959, 8.971678E-05, -8.637112E-05, -0.002859095
 94593814, 0, -0.01, 359.66, 578.69, 33.6412062, 72.9955923, 0.9999958, 7.08708E-05, -9.601299E-05, -0.002884684
 94693774, 0, -0.01, 359.66, 578.92, 33.6412062, 72.9955923, 0.9999958, 6.090315E-05, -0.000124434, -0.002913103
 94793734, 0, -0.01, 359.66, 579.16, 33.6412062, 72.9955923, 0.9999956, 5.659244E-05, -0.0001430018, -0.002940213
 94893694, 0, -0.01, 359.66, 579.4, 33.6412062, 72.9955923, 0.9999956, 7.392166E-05, -0.000128287, -0.002965173
 94993654, 0, -0.01, 359.65, 579.64, 33.6412061, 72.9955923, 0.9999955, 8.112297E-05, -0.0001244088, -0.002989347
 95093614, 0, -0.01, 359.65, 579.88, 33.6412061, 72.9955923, 0.9999955, 7.377076E-05, -0.000116256, -0.003012447
 95193574, 0, -0.01, 359.65, 580.11, 33.6412061, 72.9955923, 0.9999954, 7.696934E-05, -0.0001247415, -0.003034144
 95293534, 0, -0.01, 359.64, 580.35, 33.6412061, 72.9955923, 0.9999954, 5.969461E-05, -0.0001608594, -0.003055052
 95393494, 0, -0.02, 359.64, 580.59, 33.6412061, 72.9955923, 0.9999952, 7.335434E-05, -0.0001772955, -0.0030736
 95493454, 0.01, -0.02, 359.64, 580.83, 33.6412061, 72.9955923, 0.9999952, 9.447441E-05, -0.0002088605, -0.003088968
 95593414, 0.01, -0.02, 359.64, 581.06, 33.6412061, 72.9955923, 0.9999952, 0.0001070912, -0.0002071809, -0.00310284
 95693374, 0.01, -0.02, 359.64, 581.3, 33.6412061, 72.9955923, 0.9999951, 8.726028E-05, -0.0002223144, -0.003115063
 95793334, 0.01, -0.02, 359.64, 581.54, 33.6412061, 72.9955923, 0.9999951, 0.0001326433, -0.0001965835, -0.003120852
 95893294, 0.01, -0.02, 359.64, 581.78, 33.6412061, 72.9955923, 0.9999951, 0.0001411208, -0.000221881, -0.003121091
 95994087, 0.01, -0.01, 359.64, 582.01, 33.6412061, 72.9955923, 0.9999951, 0.0001136617, -0.0001695592, -0.003116439
 96094047, 0, -0.01, 359.64, 582.26, 33.6412061, 72.9955923, 0.9999951, 4.632202E-05, -0.0001575684, -0.003113299
 96194007, 0, -0.01, 359.64, 582.5, 33.6412061, 72.9955923, 0.9999952, 4.185879E-05, -0.0001431904, -0.00311137
 96293967, 0, -0.01, 359.64, 582.74, 33.6412061, 72.9955923, 0.9999952, 8.062029E-05, -8.945673E-05, -0.003108512
 96393927, 0.01, -0.01, 359.64, 582.99, 33.6412061, 72.9955923, 0.9999952, 0.0001000644, -0.000106388, -0.003100585
 96493887, 0.01, -0.01, 359.64, 583.23, 33.6412061, 72.9955923, 0.9999952, 0.0001256381, -9.370679E-05, -0.003092382
 96593847, 0.01, 0, 359.64, 583.47, 33.6412061, 72.9955923, 0.9999952, 0.0001551417, -5.475914E-05, -0.003091259
