Time,PSCD_TPD,PSCD_PD,PSCD_DVD,PSCD_TVD,PSCD_VD,PSCD_DAD,PSCD_TAD,PSCD_AD
 79394063, -0.09214283, 0.02761654, -0.4860108, -0.6057702, 0.0001362209, -1, -3.798297, -0.0003089905
 79494023, -0.1457439, 0.02761283, -0.5860109, -0.7593676, 0.0001409103, -1, -4.550354, -0.0001316071
 79593983, -0.209345, 0.02759161, -0.6860109, -0.9229475, -0.003713332, -1, -5.348539, -0.1535816
 79693943, -0.2829461, 0.02260601, -0.7860109, -1.091563, -0.1092678, -1, -5.82891, -1.310392
 79793903, -0.3665472, 0.004745742, -0.8860109, -1.257304, -0.2479389, -1, -6.004488, -1.399909
 79893863, -0.4601482, -0.02733641, -0.9860108, -1.418823, -0.3858241, -1, -6.126656, -1.360876
 79993823, -0.5637493, -0.0729821, -1.086011, -1.576778, -0.5182445, -1, -6.2512, -1.304188
 80093783, -0.6773504, -0.1393614, -1.186011, -1.724, -0.9297115, -1, -5.583849, -6.286303
 80193743, -0.8009514, -0.2615989, -1.286011, -1.825363, -1.482875, -1, -3.366322, -4.644472
 80293703, -0.9345525, -0.4284767, -1.386011, -1.892087, -1.779101, -1, -1.86553, -2.008701
 80393663, -1.078154, -0.6141931, -1.486011, -1.949971, -1.880661, -1, -1.387656, -0.5856724
 80493623, -1.231755, -0.8011764, -1.586011, -2.016589, -1.919646, -1, -1.448224, -0.4111528
 80593583, -1.395356, -0.9966626, -1.686011, -2.084704, -1.978912, -1, -1.53062, -0.7365799
 80693543, -1.568957, -1.202495, -1.786011, -2.152474, -2.070519, -1, -1.458922, -0.9993162
 80793503, -1.752558, -1.420136, -1.886011, -2.218433, -2.17554, -1, -1.282068, -1.04593
 80893463, -1.946159, -1.649893, -1.986011, -2.282277, -2.275405, -1, -1.093799, -0.9478874
 80993423, -2.14976, -1.889528, -2.086011, -2.346243, -2.362912, -1, -0.9529955, -0.8211784
 81093383, -2.363361, -2.136963, -2.186011, -2.41241, -2.439935, -1, -0.8790885, -0.7295208
 81193343, -2.586962, -2.39289, -2.286011, -2.480083, -2.51143, -1, -0.8505877, -0.6945076
 81293303, -2.820102, -2.655433, -2.370255, -2.534924, -2.577306, -0.6487266, -0.4636015, -0.5852232
 81393263, -3.059907, -2.924424, -2.421553, -2.557036, -2.621628, -0.392234, -0.1070894, -0.3445444
 81494056, -3.303743, -3.196228, -2.452569, -2.560084, -2.6443, -0.2371529, 0.1566979, -0.145236
 81594016, -3.550016, -3.470191, -2.471323, -2.551147, -2.650009, -0.1433876, 0.3322536, 0.007998466
 81693976, -3.797724, -3.743825, -2.480184, -2.534084, -2.64271, 0.01920548, 0.5474788, 0.1270485
 81793936, -4.045299, -4.018753, -2.468124, -2.494669, -2.618493, 0.2114182, 0.8076509, 0.3291636
 81893896, -4.29084, -4.287786, -2.440721, -2.443775, -2.576334, 0.330146, 0.9778888, 0.4915323
 81993856, -4.53313, -4.552325, -2.403834, -2.384639, -2.521293, 0.4035866, 1.079214, 0.6040039
 82093816, -4.771413, -4.810668, -2.361075, -2.32182, -2.456805, 0.449115, 1.12533, 0.6827821
 82193776, -5.005224, -5.062435, -2.314672, -2.25746, -2.386928, 0.4774421, 1.132166, 0.7320242
 82293736, -5.234273, -5.30682, -2.265996, -2.193448, -2.31384, 0.4951668, 1.110056, 0.7569141
 82393696, -5.458376, -5.543875, -2.215891, -2.130393, -2.23935, 0.5063507, 1.067635, 0.7661561
 82493656, -5.677421, -5.77322, -2.164881, -2.069082, -2.165381, 0.5135147, 1.01351, 0.7580299
 82593616, -5.891333, -5.995105, -2.113285, -2.009512, -2.092557, 0.5182068, 0.9495654, 0.7298927
 82693576, -6.100064, -6.209492, -2.0613, -1.951872, -2.022757, 0.5213875, 0.8897902, 0.6984558
 82793536, -6.303583, -6.416808, -2.009044, -1.89582, -1.954598, 0.5236458, 0.8317216, 0.6846199
 82893496, -6.501867, -6.616955, -1.956593, -1.841505, -1.889237, 0.5253563, 0.7764356, 0.6535683
 82993456, -6.694897, -6.810562, -1.903988, -1.788323, -1.826617, 0.5267433, 0.7306814, 0.6285381
 83093416, -6.882658, -6.99742, -1.851254, -1.736492, -1.766152, 0.5279503, 0.6886429, 0.6055088
 83193376, -7.065142, -7.17833, -1.798403, -1.685215, -1.70813, 0.529071, 0.6530541, 0.5820389
 83293336, -7.242335, -7.352915, -1.745443, -1.634862, -1.651724, 0.5301643, 0.6229329, 0.5668259
 83393296, -7.414227, -7.522061, -1.692373, -1.584539, -1.597347, 0.5312698, 0.6005883, 0.5485649
 83494089, -7.580805, -7.685268, -1.63919, -1.534728, -1.544405, 0.5324112, 0.584922, 0.5298815
 83594049, -7.74206, -7.843348, -1.585891, -1.484604, -1.493015, 0.5336128, 0.5792724, 0.5318623
 83694009, -7.897979, -7.995518, -1.532468, -1.434929, -1.441265, 0.534893, 0.5703718, 0.5187483
 83793969, -8.048549, -8.143798, -1.478913, -1.383664, -1.390486, 0.5362648, 0.567807, 0.5036898
 83893929, -8.193751, -8.285136, -1.425216, -1.333831, -1.339847, 0.5377396, 0.5682196, 0.5130129
 83993889, -8.333581, -8.421633, -1.371364, -1.283313, -1.289777, 0.5393471, 0.5696443, 0.5015898
 84093849, -8.468018, -8.552362, -1.317345, -1.233001, -1.238971, 0.5411037, 0.5711061, 0.5130301
 84193809, -8.597045, -8.678246, -1.263143, -1.181941, -1.188931, 0.5430287, 0.575653, 0.5055065
 84293769, -8.72064, -8.798353, -1.208738, -1.131025, -1.137938, 0.5451462, 0.5788896, 0.5105057
 84393729, -8.838784, -8.913639, -1.154112, -1.079257, -1.087227, 0.5474938, 0.5857744, 0.5199127
 84493689, -8.951453, -9.023005, -1.099237, -1.027686, -1.035807, 0.550111, 0.5893248, 0.5112162
 84593649, -9.058621, -9.127518, -1.044086, -0.9751898, -0.9840855, 0.5530472, 0.5959322, 0.5246153
 84693609, -9.160259, -9.226111, -0.9886227, -0.92277, -0.9321252, 0.5563706, 0.6015228, 0.5308876
 84793569, -9.256334, -9.319754, -0.9328047, -0.8693855, -0.8794942, 0.5601658, 0.6076744, 0.5243244
 84893529, -9.346806, -9.407365, -0.8765802, -0.8160205, -0.8261496, 0.5645431, 0.6144214, 0.5393009
 84993489, -9.431633, -9.490001, -0.8198832, -0.7615159, -0.7727526, 0.5696621, 0.6235856, 0.5448179
 85093449, -9.510764, -9.566511, -0.7626302, -0.7068831, -0.7183079, 0.575729, 0.6317102, 0.5414629
 85193409, -9.584135, -9.637803, -0.7047122, -0.6510446, -0.6629153, 0.5830511, 0.6415376, 0.5567961
 85293369, -9.651682, -9.70243, -0.6459814, -0.5952337, -0.6067376, 0.5921146, 0.6502389, 0.5710773
 85393329, -9.713302, -9.76172, -0.5862333, -0.5378153, -0.5501741, 0.6036258, 0.6636679, 0.5716381
 85493289, -9.768885, -9.81454, -0.5251661, -0.4795112, -0.4921376, 0.618874, 0.6802942, 0.5745039
 85594082, -9.818276, -9.861814, -0.4623026, -0.4187644, -0.4327386, 0.640258, 0.7064857, 0.5887728
 85694042, -9.861259, -9.902335, -0.3968086, -0.355732, -0.3710279, 0.6731122, 0.7465764, 0.6317825
 85794002, -9.897491, -9.936902, -0.3269625, -0.2875521, -0.3065271, 0.7284557, 0.8158808, 0.657156
 85893962, -9.926517, -9.964325, -0.2535692, -0.215761, -0.2367847, 0.7243079, 0.8267395, 0.7000131
 85993922, -9.948348, -9.984883, -0.1843021, -0.1477671, -0.1674459, 0.6508673, 0.7528978, 0.6861305
 86093882, -9.963689, -9.998054, -0.1243151, -0.08994985, -0.1022198, 0.5426874, 0.6167164, 0.6287909
 86193842, -9.973596, -10.00544, -0.07582062, -0.04397369, -0.04568629, 0.4240459, 0.4499041, 0.5230236
 86293802, -9.979243, -10.00717, -0.03903207, -0.01110849, 0.0003476799, 0.3107035, 0.2745337, 0.4164572
 86393762, -9.981759, -10.00512, -0.01293218, 0.01042353, 0.03468672, 0.2116569, 0.1101187, 0.2941198
 86493722, -9.98213, -9.999588, 0.004138603, 0.02159588, 0.05804469, 0.1309391, -0.0326672, 0.1906853
 86593682, -9.981168, -9.992445, 0.01407004, 0.02534811, 0.07106654, 0.06924279, -0.1453972, 0.09214973
 86693642, -9.979491, -9.983655, 0.01870636, 0.02286956, 0.07560496, 0.02510921, -0.2288447, 0.00692749
 86793602, -9.977546, -9.975073, 0.01968287, 0.01720973, 0.07312009, -0.004089397, -0.27961, -0.04699135
 86893562, -9.97563, -9.966172, 0.01834581, 0.008887799, 0.0656929, -0.02134979, -0.3054464, -0.1034727
 86993522, -9.973919, -9.958666, 0.015741, 0.0004877055, 0.05444856, -0.02971382, -0.3053513, -0.13167
 87093482, -9.9725, -9.951536, 0.01262297, -0.008340778, 0.04207699, -0.03186382, -0.2903427, -0.1311159
 87193442, -9.971395, -9.946265, 0.009499029, -0.01563036, 0.028343, -0.03006246, -0.2605475, -0.1421051
 87293402, -9.97059, -9.941511, 0.00667726, -0.02240111, 0.01567984, -0.02602, -0.2263188, -0.1322174
 87393362, -9.970044, -9.93863, 0.004315427, -0.02709876, 0.003873584, -0.02101854, -0.1874254, -0.1192322
 87493322, -9.969709, -9.936103, 0.002462809, -0.03114376, -0.006779506, -0.01594693, -0.1485801, -0.1079216
 87593282, -9.969534, -9.935243, 0.001099193, -0.03319219, -0.01553005, -0.01131384, -0.1101366, -0.08426857
 87694075, -9.969474, -9.934389, 0.0001656152, -0.03491983, -0.02235395, -0.007394823, -0.07862728, -0.07016468
 87794035, -9.969489, -9.934852, -0.0004159272, -0.03505338, -0.02781081, -0.00430097, -0.0487643, -0.05550861
 87893995, -9.96955, -9.935031, -0.0007272949, -0.03524634, -0.0312865, -0.001986629, -0.02760186, -0.04401588
 87993955, -9.969624, -9.936246, -0.000845886, -0.03422357, -0.03372438, -0.0004743807, -0.007999561, -0.02196693
 88093915, -9.969705, -9.936983, -0.0008400274, -0.03356219, -0.03445534, 0.0005185216, 0.002805919, -0.007702827
 88193875, -9.969778, -9.938406, -0.0007608032, -0.03213348, -0.03468253, 0.001035473, 0.01089445, -0.008059502
 88293835, -9.969851, -9.939264, -0.0006407588, -0.03122792, -0.03465481, 0.001347039, 0.01671314, -0.006853104
 88393795, -9.969906, -9.940721, -0.0005035128, -0.02968869, -0.03424482, 0.001343166, 0.02277188, 0.008226395
 88493755, -9.969954, -9.941501, -0.0003719319, -0.02882591, -0.03265474, 0.001291499, 0.02099014, 0.007468224
 88593715, -9.96998, -9.942717, -0.0002554538, -0.02751925, -0.03136833, 0.001033522, 0.02022919, 0.009013176
 88693675, -9.970005, -9.943288, -0.0001610834, -0.026878, -0.02983868, 0.0008638905, 0.01679065, 0.007769585
 88793635, -9.946607, -9.944371, -0.0485104, -0.05074551, -0.03407246, -0.4407255, -0.4889536, -0.1333103
 88893595, -9.954463, -9.946867, -0.116958, -0.1245538, -0.070097, -0.9407255, -1.151014, -0.5232935
 88993555, -9.971118, -9.955456, -0.2165295, -0.2321918, -0.1444005, -1, -1.395014, -0.8442268
 89093515, -9.99777, -9.972386, -0.3165295, -0.3419141, -0.2367603, -1, -1.503608, -0.9747857
 89193475, -10.03442, -9.999538, -0.4165295, -0.451416, -0.3394333, -1, -1.55407, -1.063971
 89293435, -10.08108, -10.03655, -0.5165295, -0.5610608, -0.4483658, -1, -1.564593, -1.111053
 89393395, -10.13773, -10.08532, -0.6165295, -0.668941, -0.561576, -1, -1.546495, -1.142635
 89493355, -10.20438, -10.14489, -0.7165295, -0.7760242, -0.6762654, -1, -1.512326, -1.159993
 89593315, -10.28104, -10.21682, -0.8165295, -0.8807452, -0.7916985, -1, -1.463235, -1.163108
 89693275, -10.36769, -10.29973, -0.9165295, -0.9844909, -0.9060174, -1, -1.409409, -1.138178
 89794068, -10.46434, -10.3949, -1.01653, -1.085973, -1.01925, -1, -1.349362, -1.13179
 89894028, -10.57099, -10.50073, -1.116529, -1.186791, -1.129221, -1, -1.298061, -1.093063
 89993988, -10.68765, -10.61837, -1.216529, -1.28581, -1.237679, -1, -1.251631, -1.085347
 90093948, -10.8143, -10.74739, -1.31653, -1.383439, -1.344111, -1, -1.208544, -1.050095
 90193908, -10.95095, -10.88674, -1.41653, -1.480742, -1.447825, -1, -1.175472, -1.039581
 90293868, -11.0976, -11.03596, -1.51653, -1.578171, -1.549027, -1, -1.151926, -1.007642
 90393828, -11.25426, -11.19626, -1.616529, -1.67453, -1.649444, -1, -1.131817, -1.000332
 90493788, -11.42091, -11.36616, -1.716529, -1.771274, -1.748025, -1, -1.119555, -0.9864378
 90593748, -11.59756, -11.54682, -1.81653, -1.867266, -1.845961, -1, -1.109911, -0.9787436
 90693708, -11.78421, -11.73694, -1.91653, -1.963798, -1.942695, -1, -1.106623, -0.9710522
 90793668, -11.98087, -11.93768, -2.01653, -2.059718, -2.039156, -1, -1.103862, -0.9626417
 90893628, -12.18752, -12.14775, -2.116529, -2.156296, -2.134844, -1, -1.108791, -0.9553471
 90993588, -12.40417, -12.36835, -2.21653, -2.252355, -2.230887, -1, -1.113913, -0.9649782
 91093548, -12.63082, -12.59825, -2.315958, -2.348525, -2.326809, -0.9202125, -1.036417, -0.9573869
 91193508, -12.86636, -12.83837, -2.388724, -2.416712, -2.412857, -0.556382, -0.6139019, -0.7658062
 91293468, -13.10762, -13.08548, -2.43272, -2.454857, -2.474378, -0.3364014, -0.281395, -0.5295296
 91393428, -13.35233, -13.33862, -2.459321, -2.473028, -2.515067, -0.2033966, -0.02749176, -0.3295259
 91493388, -13.59913, -13.59456, -2.475404, -2.479977, -2.538635, -0.122979, 0.1455486, -0.1813517
 91593348, -13.8472, -13.85312, -2.485129, -2.479209, -2.549615, -0.07435379, 0.2611743, -0.06372261
 91693308, -14.09604, -14.11212, -2.491009, -2.474921, -2.551098, -0.04495544, 0.3281287, 0.01664257
 91793268, -14.34533, -14.37182, -2.494563, -2.468072, -2.545812, -0.02718277, 0.3609339, 0.0844059
 91894061, -14.5949, -14.63058, -2.496713, -2.461032, -2.536012, -0.01643524, 0.3687944, 0.114419
 91994021, -14.84464, -14.88891, -2.498013, -2.453748, -2.523406, -0.009937286, 0.3532605, 0.1399813
 92093981, -15.09448, -15.14574, -2.498798, -2.447544, -2.510253, -0.006007385, 0.3242831, 0.1361313
 92193941, -15.34439, -15.40393, -2.499274, -2.439734, -2.496112, -0.003631592, 0.2918065, 0.1453333
 92293901, -15.59434, -15.65835, -2.499561, -2.435544, -2.482736, -0.002196503, 0.2491141, 0.1359425
 92393861, -15.84429, -15.91211, -2.499734, -2.431917, -2.470905, -0.001327515, 0.2073132, 0.1182814
 92493821, -16.09428, -16.16443, -2.499839, -2.429694, -2.460497, -0.0008033752, 0.1672831, 0.1091146
 92593781, -16.34428, -16.4163, -2.499902, -2.427886, -2.45145, -0.0004867554, 0.129141, 0.08387661
 92693741, -16.59428, -16.66699, -2.499941, -2.427233, -2.444502, -0.0002944946, 0.09668354, 0.07008457
 92793701, -16.84428, -16.91758, -2.499964, -2.426667, -2.438843, -0.0001785278, 0.06989396, 0.06316566
 92893661, -17.09428, -17.16714, -2.499978, -2.427114, -2.43453, -0.0001083374, 0.0447352, 0.03818321
 92993621, -17.34428, -17.41689, -2.499986, -2.42738, -2.432131, -6.866455E-05, 0.02533363, 0.02723312
 93093581, -17.59428, -17.66588, -2.499992, -2.428393, -2.430388, -3.814697E-05, 0.01034761, 0.02414131
 93193541, -17.84428, -17.91529, -2.499994, -2.428984, -2.429399, -3.051758E-05, 7.133688E-05, 0.007618904
 93293501, -18.09428, -18.16413, -2.499994, -2.430148, -2.429223, -3.051758E-05, -0.006734207, 0.005954742
 93393461, -18.34428, -18.41442, -2.499994, -2.42985, -2.429963, -3.051758E-05, -0.00535961, 0.001624107
 93493421, -18.59428, -18.66389, -2.499994, -2.430388, -2.430248, -3.051758E-05, -0.002672507, 0.004260063
 93593381, -18.84428, -18.91421, -2.499994, -2.430069, -2.430902, -3.051758E-05, 0.0004169155, 0.003235817
 93693341, -19.09428, -19.16405, -2.499994, -2.430229, -2.431091, -3.051758E-05, 0.002042147, 0.005885124
 93793301, -19.34428, -19.41464, -2.499994, -2.429632, -2.431551, -3.051758E-05, 0.005763959, 0.005672455
 93893261, -19.59428, -19.66462, -2.499994, -2.429656, -2.431484, -3.051758E-05, 0.007045627, 0.007480621
 93994054, -19.84428, -19.91529, -2.499994, -2.428986, -2.431549, -3.051758E-05, 0.01405032, 0.008893967
 94094014, -20.09428, -20.16527, -2.499994, -2.429001, -2.430698, -3.051758E-05, 0.01256836, 0.01608467
 94193974, -20.34428, -20.41592, -2.499994, -2.428351, -2.430693, -3.051758E-05, 0.01307506, 0.007871628
 94293934, -20.59428, -20.66788, -2.499994, -2.42639, -2.430044, -3.051758E-05, 0.01693956, 0.01331234
 94393894, -20.84428, -20.9184, -2.499994, -2.425873, -2.42956, -3.051758E-05, 0.0159236, 0.01053619
 94493854, -21.09428, -21.16798, -2.499994, -2.426293, -2.428497, -3.051758E-05, 0.01065722, 0.009120941
 94593814, -21.34428, -21.41822, -2.499994, -2.426051, -2.428705, -3.051758E-05, 0.01061924, 0.007998466
 94693774, -21.59428, -21.66766, -2.499994, -2.426612, -2.428563, -3.051758E-05, 0.008662405, 0.008914948
 94793734, -21.84428, -21.91785, -2.499994, -2.42642, -2.428699, -3.051758E-05, 0.008657076, 0.008815765
 94893694, -22.09428, -22.16714, -2.499994, -2.427137, -2.428525, -3.051758E-05, 0.00598321, 0.00474453
 94993654, -22.34428, -22.41715, -2.499994, -2.427123, -2.428713, -3.051758E-05, 0.005620016, 0.007147789
 95093614, -22.59428, -22.66628, -2.499994, -2.427994, -2.428764, -3.051758E-05, -0.001061595, 0.003256798
 95193574, -22.84428, -22.91623, -2.499994, -2.428038, -2.42946, -3.051758E-05, -0.0008554691, 0.001205444
 95293534, -23.09428, -23.16543, -2.499994, -2.428842, -2.429916, -3.051758E-05, -0.001361701, -0.001267433
 95393494, -23.34428, -23.41553, -2.499994, -2.428741, -2.430634, -3.051758E-05, 0.001119966, 0.0007181168
 95493454, -23.59428, -23.66476, -2.499994, -2.429515, -2.43092, -3.051758E-05, 0.004164802, 0.002234459
 95593414, -23.84428, -23.91489, -2.499994, -2.429386, -2.431414, -3.051758E-05, 0.006965781, 0.002750397
 95693374, -24.09428, -24.16407, -2.499994, -2.430201, -2.431334, -3.051758E-05, 0.004813229, 0.002988815
 95793334, -24.34428, -24.41408, -2.499994, -2.430189, -2.431723, -3.051758E-05, 0.004776049, 0.001669884
 95893294, -24.59428, -24.6631, -2.499994, -2.431173, -2.431658, -3.051758E-05, 0.001987473, 0.004802704
 95994087, -24.84428, -24.91302, -2.499994, -2.431254, -2.432205, -3.051758E-05, 0.003751985, 0.002506256
 96094047, -25.09428, -25.16562, -2.499994, -2.428658, -2.49196, -3.051758E-05, 0.2507281, -0.2744074
 96194007, -25.34428, -25.42237, -2.499994, -2.421906, -2.506734, -3.051758E-05, 0.3960218, -0.08028984
 96293967, -25.59428, -25.68026, -2.499994, -2.414015, -2.508099, -3.051758E-05, 0.4554091, 0.02448177
 96393927, -25.84428, -25.93699, -2.499994, -2.407284, -2.502, -3.051758E-05, 0.4721659, 0.09000492
 96493887, -26.09428, -26.19188, -2.499994, -2.402389, -2.491008, -3.051758E-05, 0.4515473, 0.1169605
 96593847, -26.34428, -26.4466, -2.499994, -2.397675, -2.477398, -3.051758E-05, 0.4112492, 0.1436014
 96693807, -26.59428, -26.69907, -2.499994, -2.395204, -2.463696, -3.051758E-05, 0.3584889, 0.1368856
 96793767, -26.84428, -26.95125, -2.499994, -2.393021, -2.450979, -3.051758E-05, 0.3047574, 0.1311083
 96893727, -27.09428, -27.20124, -2.499994, -2.393036, -2.438567, -3.051758E-05, 0.2456287, 0.1252613
 96993687, -27.34428, -27.451, -2.499994, -2.393273, -2.429082, -3.051758E-05, 0.1925577, 0.09743023
 97093647, -27.59428, -27.69885, -2.499994, -2.395419, -2.420967, -3.051758E-05, 0.1420947, 0.078619
 97193607, -27.84428, -27.94697, -2.499994, -2.397301, -2.415613, -3.051758E-05, 0.09581669, 0.04528332
 97293567, -28.09428, -28.1936, -2.499994, -2.400672, -2.411468, -3.051758E-05, 0.05937246, 0.0436821
 97393527, -28.34428, -28.44094, -2.499994, -2.403339, -2.409777, -3.051758E-05, 0.03204337, 0.01889038
 97493487, -28.59428, -28.68704, -2.499994, -2.40723, -2.408875, -3.051758E-05, 0.008864879, 0.008377075
 97593447, -28.84428, -28.93414, -2.499994, -2.410138, -2.409325, -3.051758E-05, -0.002848132, -0.007994652
 97693407, -29.09428, -29.18018, -2.499994, -2.414091, -2.41032, -3.051758E-05, -0.0153507, -0.009086609
 97793367, -29.34428, -29.42739, -2.499994, -2.416883, -2.412461, -3.051758E-05, -0.02245136, -0.02203083
 97893327, -29.59428, -29.6737, -2.499994, -2.420577, -2.414837, -3.051758E-05, -0.02789969, -0.02278519
 97993287, -29.84428, -29.92131, -2.499994, -2.422965, -2.417612, -3.051758E-05, -0.02839415, -0.02208424
 98094080, -30.09428, -30.16801, -2.499994, -2.426261, -2.419791, -3.051758E-05, -0.02883472, -0.01995564
 98194040, -30.34428, -30.41602, -2.499994, -2.428253, -2.422349, -3.051758E-05, -0.02668456, -0.0206461
 98294000, -30.59428, -30.66308, -2.499994, -2.431193, -2.424368, -3.051758E-05, -0.02899621, -0.01929188
 98393960, -30.84428, -30.91347, -2.499994, -2.430804, -2.426732, -3.051758E-05, -0.02489793, -0.01724529
 98493920, -31.09428, -31.16086, -2.499994, -2.433414, -2.428677, -3.051758E-05, -0.02421136, -0.02332687
 98593880, -31.34428, -31.40954, -2.499994, -2.43473, -2.430957, -3.051758E-05, -0.02111841, -0.01491165
