Time,XKF1_C,XKF1_Roll,XKF1_Pitch,XKF1_Yaw,XKF1_VN,XKF1_VE,XKF1_VD,XKF1_dPD,XKF1_PN,XKF1_PE,XKF1_PD,XKF1_GX,XKF1_GY,XKF1_GZ,XKF1_OH
 77493990, 0, 0.09, 0.08, 0.68, 0.002650329, -0.002247327, 0.0002260198, 6.400728E-05, -0.001090484, 0.001098585, 0.02759198, 0.04, 0.04, 0.02, 558.1
 77493990, 1, 0.09, 0.08, 0.68, 0.002388297, -0.002735339, -0.0001537542, -5.120102E-05, -0.00110566, 0.001010973, 0.02694747, 0.04, 0.04, 0.02, 558.1
 77593950, 0, 0.09, 0.08, 0.68, 0.0025564, -0.00214718, 0.0002236218, 8.686277E-05, -0.000913618, 0.0009474998, 0.02760131, 0.04, 0.04, 0.02, 558.1
 77593950, 1, 0.09, 0.08, 0.68, 0.002336774, -0.002714027, -0.0003217859, -0.0002086842, -0.0009561006, 0.000833712, 0.02693085, 0.04, 0.04, 0.02, 558.1
 77693910, 0, 0.09, 0.08, 0.68, 0.002395199, -0.002017521, 0.0002202838, 3.76202E-05, -0.0007004613, 0.0007486027, 0.02760341, 0.04, 0.04, 0.02, 558.1
 77693910, 1, 0.09, 0.08, 0.68, 0.002211294, -0.002472661, -0.0002834976, -0.0001217062, -0.000751943, 0.0006246806, 0.02691958, 0.04, 0.04, 0.02, 558.1
 77793870, 0, 0.1, 0.09, 0.68, 0.002206764, -0.001890274, 0.0002565362, 9.284331E-05, -0.0006050927, 0.0006630186, 0.02761259, 0.04, 0.04, 0.02, 558.1
 77793870, 1, 0.09, 0.08, 0.68, 0.00193114, -0.002170173, -8.615556E-05, 7.366722E-05, -0.0006661486, 0.0005359366, 0.02691456, 0.04, 0.04, 0.02, 558.1
 77893830, 0, 0.1, 0.09, 0.68, 0.002030963, -0.001683809, 0.0002594523, 5.89554E-05, -0.0004621696, 0.0005230907, 0.02761648, 0.04, 0.04, 0.02, 558.1
 77893830, 1, 0.1, 0.08, 0.68, 0.001871077, -0.002054207, -3.723981E-05, 0.0001943651, -0.0005529267, 0.000434089, 0.02693151, 0.04, 0.04, 0.02, 558.1
 77993790, 0, 0.1, 0.09, 0.68, 0.001687062, -0.001452943, 0.0002444094, 7.130527E-05, -0.000425504, 0.0004898543, 0.02762526, 0.04, 0.04, 0.02, 558.1
 77993790, 1, 0.1, 0.09, 0.68, 0.001607052, -0.00178172, 5.815177E-05, 0.0002644218, -0.0005188729, 0.000403414, 0.02695083, 0.04, 0.04, 0.02, 558.1
 78093750, 0, 0.1, 0.09, 0.68, 0.001431132, -0.00121368, 0.0002069598, -1.426623E-05, -0.0003467664, 0.0004028884, 0.02762292, 0.04, 0.04, 0.02, 558.1
 78093750, 1, 0.1, 0.09, 0.68, 0.001321445, -0.001535806, 0.0001482585, 0.0003103334, -0.0004318116, 0.0003249538, 0.02697599, 0.04, 0.04, 0.02, 558.1
 78193710, 0, 0.1, 0.09, 0.69, 0.001089132, -0.0009172077, 0.0002266468, 3.154855E-05, -0.0003682606, 0.0004160317, 0.02762803, 0.04, 0.04, 0.02, 558.1
 78193710, 1, 0.1, 0.09, 0.69, 0.0009729541, -0.00126966, 0.0001555981, 0.0002769526, -0.0004470533, 0.0003290325, 0.02700031, 0.04, 0.04, 0.02, 558.1
 78293670, 0, 0.11, 0.09, 0.69, 0.000801754, -0.0006736311, 0.0002270362, 7.981843E-06, -0.000332469, 0.000370953, 0.02762819, 0.04, 0.04, 0.02, 558.1
 78293670, 1, 0.1, 0.09, 0.69, 0.0006312189, -0.001037718, 0.0001500358, 0.0001937518, -0.0004028528, 0.0002787148, 0.02701561, 0.04, 0.04, 0.02, 558.1
 78393630, 0, 0.11, 0.1, 0.69, 0.0004065312, -0.0003342539, 0.0001797153, -3.242872E-06, -0.000396132, 0.0004232006, 0.02763237, 0.04, 0.04, 0.02, 558.1
 78393630, 1, 0.11, 0.09, 0.69, 0.0002529096, -0.0006561746, 0.0001696331, 0.0001777243, -0.0004611988, 0.0003174804, 0.02703597, 0.04, 0.04, 0.02, 558.1
 78493590, 0, 0.11, 0.1, 0.69, 2.8897E-05, 5.376249E-06, 0.0001215532, -9.498208E-05, -0.000397598, 0.000413098, 0.0276227, 0.04, 0.04, 0.02, 558.1
 78493590, 1, 0.11, 0.09, 0.69, -2.631228E-05, -0.0003525496, 0.0002155374, 0.0001536277, -0.0004561999, 0.0003079938, 0.02704838, 0.04, 0.04, 0.02, 558.1
 78593550, 0, 0.11, 0.1, 0.69, -0.0004079101, 0.0003756784, 8.70906E-05, -9.809134E-05, -0.0005048717, 0.0005062022, 0.02761631, 0.04, 0.04, 0.02, 558.1
 78593550, 1, 0.11, 0.1, 0.69, -0.0003480783, -7.841655E-05, 0.0003163812, 0.0002431925, -0.0005482074, 0.0003862204, 0.02707209, 0.04, 0.04, 0.02, 558.1
 78693510, 0, 0.11, 0.1, 0.69, -0.0007342585, 0.0007018441, 0.0001264473, -4.950298E-05, -0.0005328823, 0.0005210931, 0.02760767, 0.04, 0.04, 0.02, 558.1
 78693510, 1, 0.11, 0.1, 0.69, -0.0006165267, 0.0001989581, 0.0004253885, 0.000295098, -0.0005593442, 0.0003902923, 0.02709701, 0.04, 0.04, 0.02, 558.1
 78793470, 0, 0.11, 0.1, 0.69, -0.001199705, 0.001132603, 0.0001780727, 4.055331E-05, -0.0006758379, 0.0006495509, 0.0276092, 0.04, 0.04, 0.02, 558.1
 78793470, 1, 0.11, 0.1, 0.69, -0.001044232, 0.000572506, 0.0003692314, 0.0002560584, -0.0006766026, 0.0004897122, 0.02713066, 0.04, 0.04, 0.02, 558.1
 78893430, 0, 0.12, 0.1, 0.69, -0.001544271, 0.001484511, 0.0001612208, 1.531261E-05, -0.0007234122, 0.0006903071, 0.02761107, 0.04, 0.04, 0.02, 558.1
 78893430, 1, 0.11, 0.1, 0.69, -0.001376936, 0.0009269819, 0.0003304005, 9.860132E-05, -0.0007064691, 0.0005197867, 0.02714518, 0.04, 0.04, 0.02, 558.1
 78993390, 0, 0.12, 0.11, 0.69, -0.002003927, 0.001921871, 0.0001695709, 4.785775E-05, -0.0008949966, 0.0008531285, 0.02761608, 0.04, 0.04, 0.02, 558.1
 78993390, 1, 0.12, 0.1, 0.69, -0.001888674, 0.001479504, 0.0003193152, 9.830208E-05, -0.0008613655, 0.0006601228, 0.0271612, 0.04, 0.04, 0.02, 558.1
 79093350, 0, 0.12, 0.11, 0.69, -0.002316556, 0.002284483, 0.0001754402, 1.898708E-05, -0.0009556538, 0.0009107155, 0.02761604, 0.04, 0.04, 0.02, 558.1
 79093350, 1, 0.12, 0.11, 0.69, -0.002166406, 0.001847754, 0.0003723307, 0.0001019912, -0.0009152186, 0.0007194112, 0.02716643, 0.04, 0.04, 0.02, 558.1
 79193310, 0, 0.12, 0.11, 0.7, -0.002762621, 0.002782017, 0.0001618275, 2.3385E-05, -0.001149426, 0.001105033, 0.02761836, 0.04, 0.04, 0.02, 558.1
 79193310, 1, 0.12, 0.11, 0.69, -0.00258012, 0.002285618, 0.0004792572, 0.0002398903, -0.001098874, 0.0009074118, 0.02718773, 0.04, 0.04, 0.02, 558.1
 79293270, 0, 0.12, 0.11, 0.7, -0.003157358, 0.003164969, 0.0001304929, -3.465008E-05, -0.001220093, 0.001181259, 0.02761571, 0.04, 0.04, 0.02, 558.1
 79293270, 1, 0.12, 0.11, 0.69, -0.002983837, 0.002513495, 0.0005094543, 0.0002188019, -0.00116917, 0.0009803593, 0.02720544, 0.04, 0.04, 0.02, 558.1
 79394063, 0, 0.13, 0.11, 0.7, -0.003611937, 0.003637112, 0.0001362209, -6.479096E-06, -0.001442716, 0.001405835, 0.02761654, 0.04, 0.04, 0.02, 558.1
 79394063, 1, 0.12, 0.11, 0.7, -0.00348262, 0.003089894, 0.0004864797, 0.0002328439, -0.001383816, 0.001184008, 0.02722984, 0.04, 0.04, 0.02, 558.1
 79494023, 0, 0.13, 0.12, 0.7, -0.004046437, 0.003942266, 0.0001409103, -1.603574E-05, -0.001526725, 0.001488229, 0.02761283, 0.04, 0.04, 0.02, 558.1
 79494023, 1, 0.13, 0.11, 0.7, -0.003887152, 0.003439171, 0.0004753568, 0.0001541738, -0.001476761, 0.001277696, 0.02724312, 0.04, 0.04, 0.02, 558.1
 79593983, 0, 0.13, 0.12, 0.7, -0.00456275, 0.004416784, -0.003713332, -0.003834801, -0.00178227, 0.001731733, 0.02759161, 0.04, 0.04, 0.02, 558.1
 79593983, 1, 0.13, 0.11, 0.7, -0.004380899, 0.00401601, -0.003495154, -0.003768616, -0.001726273, 0.001514244, 0.02724377, 0.04, 0.04, 0.02, 558.1
 79693943, 0, 0.13, 0.12, 0.7, -0.005124807, 0.005022203, -0.1092678, -0.1083208, -0.001890187, 0.001835157, 0.02260601, 0.04, 0.04, 0.02, 558.1
 79693943, 1, 0.13, 0.12, 0.7, -0.004873103, 0.004673857, -0.1084024, -0.1077069, -0.001822765, 0.00163073, 0.02231681, 0.04, 0.04, 0.02, 558.1
 79793903, 0, 0.13, 0.12, 0.7, -0.005932124, 0.005864371, -0.247939, -0.2463819, -0.002207715, 0.002147377, 0.004745742, 0.04, 0.04, 0.02, 558.1
 79793903, 1, 0.13, 0.12, 0.7, -0.005638232, 0.005568316, -0.2469159, -0.2455856, -0.002115574, 0.001943636, 0.004530434, 0.04, 0.04, 0.02, 558.1
 79893863, 0, 0.13, 0.12, 0.7, -0.006626591, 0.006593463, -0.3858241, -0.3869673, -0.002367752, 0.002311073, -0.02733641, 0.04, 0.04, 0.02, 558.1
 79893863, 1, 0.13, 0.12, 0.7, -0.006334084, 0.006385868, -0.3839835, -0.3815707, -0.00225751, 0.002120092, -0.02669319, 0.04, 0.04, 0.02, 558.1
 79993823, 0, 0.14, 0.12, 0.7, -0.007415394, 0.007456847, -0.5182445, -0.5211846, -0.002762995, 0.002713292, -0.0729821, 0.04, 0.04, 0.02, 558.1
 79993823, 1, 0.13, 0.12, 0.7, -0.007102863, 0.007222157, -0.517366, -0.5160018, -0.0026309, 0.002526702, -0.0718969, 0.04, 0.04, 0.02, 558.1
 80093783, 0, 0.02, 0.02, 0.7, -0.0075801, 0.007676322, -0.9297115, -0.922239, -0.002941771, 0.00290675, -0.1393614, 0.04, 0.04, 0.02, 558.1
 80093783, 1, 0.02, 0.01, 0.7, -0.007230674, 0.007529573, -0.9243724, -0.9114519, -0.002800176, 0.002736047, -0.1373995, 0.04, 0.04, 0.02, 558.1
 80193743, 0, -0.11, -0.11, 0.7, -0.00561988, 0.005606588, -1.482875, -1.471544, -0.003224599, 0.003198897, -0.2615989, 0.04, 0.04, 0.02, 558.1
 80193743, 1, -0.12, -0.11, 0.7, -0.005172317, 0.005378056, -1.476243, -1.459536, -0.003054401, 0.003030565, -0.2586192, 0.04, 0.04, 0.02, 558.1
 80293703, 0, -0.17, -0.16, 0.7, -0.001893985, 0.001637167, -1.779102, -1.787013, -0.002831641, 0.002795867, -0.4284767, 0.04, 0.04, 0.02, 558.1
 80293703, 1, -0.17, -0.16, 0.7, -0.001341872, 0.001381033, -1.772816, -1.760096, -0.002580344, 0.002563727, -0.4224792, 0.04, 0.04, 0.02, 558.1
 80393663, 0, -0.15, -0.14, 0.7, 0.002240026, -0.002807663, -1.880661, -1.900483, -0.002278037, 0.002198388, -0.6141931, 0.04, 0.04, 0.02, 558.1
 80393663, 1, -0.15, -0.14, 0.7, 0.002610119, -0.003062074, -1.875308, -1.873307, -0.002032669, 0.001988584, -0.6060118, 0.04, 0.04, 0.02, 558.1
 80493623, 0, -0.09, -0.08, 0.69, 0.006432991, -0.007187696, -1.919646, -1.901969, -0.0009398941, 0.0008056611, -0.8011764, 0.04, 0.04, 0.02, 558.1
 80493623, 1, -0.09, -0.09, 0.69, 0.006623589, -0.007436146, -1.914483, -1.885944, -0.0007475981, 0.0006402339, -0.7915133, 0.04, 0.04, 0.02, 558.1
 80593583, 0, -0.01, -0.02, 0.69, 0.00922157, -0.01006099, -1.978912, -1.977419, 0.0004876253, -0.000694517, -0.9966626, 0.04, 0.04, 0.02, 558.1
 80593583, 1, -0.01, -0.02, 0.69, 0.009451194, -0.0102728, -1.973451, -1.963179, 0.0006438293, -0.0008363087, -0.9860128, 0.04, 0.04, 0.02, 558.1
 80693543, 0, 0.04, 0.02, 0.69, 0.01104495, -0.01171451, -2.070519, -2.104967, 0.0023767, -0.002660536, -1.202495, 0.04, 0.04, 0.02, 558.1
 80693543, 1, 0.03, 0.02, 0.69, 0.0112548, -0.01200739, -2.064687, -2.096145, 0.00248637, -0.002757631, -1.191234, 0.04, 0.04, 0.02, 558.1
 80793503, 0, 0.08, 0.07, 0.68, 0.01148618, -0.0121001, -2.17554, -2.236577, 0.004118406, -0.004469993, -1.420136, 0.04, 0.04, 0.02, 558.1
 80793503, 1, 0.08, 0.06, 0.68, 0.01157984, -0.01241505, -2.169554, -2.232688, 0.00419977, -0.004551647, -1.408527, 0.04, 0.04, 0.02, 558.1
 80893463, 0, 0.11, 0.1, 0.68, 0.01149903, -0.01199269, -2.275405, -2.350285, 0.006134956, -0.00654551, -1.649893, 0.04, 0.04, 0.02, 558.1
 80893463, 1, 0.11, 0.09, 0.68, 0.01156303, -0.01233048, -2.270076, -2.351533, 0.006103821, -0.006538174, -1.638994, 0.04, 0.04, 0.02, 558.1
 80993423, 0, 0.14, 0.12, 0.68, 0.01061718, -0.01113239, -2.362912, -2.447898, 0.007765538, -0.008229775, -1.889528, 0.04, 0.04, 0.02, 558.1
 80993423, 1, 0.13, 0.12, 0.68, 0.01077009, -0.01143047, -2.357679, -2.45188, 0.007732961, -0.008247582, -1.878389, 0.04, 0.04, 0.02, 558.1
 81093383, 0, 0.16, 0.14, 0.67, 0.009731224, -0.0100654, -2.439935, -2.522947, 0.009850737, -0.009954995, -2.136963, 0.04, 0.04, 0.02, 558.1
 81093383, 1, 0.15, 0.14, 0.67, 0.009902453, -0.01018949, -2.43483, -2.523521, 0.00981386, -0.009973106, -2.125726, 0.04, 0.04, 0.02, 558.1
 81193343, 0, 0.17, 0.16, 0.67, 0.00826387, -0.008500704, -2.51143, -2.598297, 0.01151201, -0.01135731, -2.39289, 0.04, 0.04, 0.02, 558.1
 81193343, 1, 0.17, 0.16, 0.67, 0.008589108, -0.008610824, -2.506405, -2.598896, 0.01149059, -0.01137121, -2.381501, 0.04, 0.04, 0.02, 558.1
 81293303, 0, 0.19, 0.18, 0.67, 0.006758553, -0.007094397, -2.577306, -2.663776, 0.01340105, -0.01306336, -2.655433, 0.04, 0.04, 0.02, 558.1
 81293303, 1, 0.19, 0.18, 0.67, 0.007212261, -0.007107158, -2.572579, -2.666871, 0.01339716, -0.01305644, -2.644342, 0.04, 0.04, 0.02, 558.1
 81393263, 0, 0.2, 0.19, 0.16, 0.004781955, -0.005227308, -2.621628, -2.712018, 0.01479242, -0.01434353, -2.924424, 0.04, 0.04, 0.02, 558.1
 81393263, 1, 0.2, 0.19, 0.15, 0.005316579, -0.005299095, -2.617096, -2.715827, 0.01482891, -0.01432975, -2.913467, 0.04, 0.04, 0.02, 558.1
 81494056, 0, 0.21, 0.21, 0.16, 0.003231938, -0.003692205, -2.6443, -2.733296, 0.01667552, -0.01574892, -3.196228, 0.04, 0.04, 0.02, 558.1
 81494056, 1, 0.2, 0.2, 0.16, 0.003629945, -0.003716769, -2.640252, -2.737138, 0.01685678, -0.01580987, -3.188169, 0.04, 0.04, 0.02, 558.1
 81594016, 0, 0.21, 0.22, 0.17, 0.001121653, -0.001741003, -2.650009, -2.742671, 0.01795666, -0.01670806, -3.470191, 0.04, 0.04, 0.02, 558.1
 81594016, 1, 0.21, 0.22, 0.17, 0.00145247, -0.001681613, -2.646094, -2.744814, 0.01808979, -0.01671799, -3.462159, 0.04, 0.04, 0.02, 558.1
 81693976, 0, 0.22, 0.23, 0.17, -0.0005635273, -0.000189296, -2.64271, -2.73623, 0.0199087, -0.01802042, -3.743825, 0.04, 0.04, 0.02, 558.1
 81693976, 1, 0.22, 0.23, 0.17, -0.0004033715, -2.248127E-05, -2.638763, -2.7269, 0.01997934, -0.0179759, -3.734766, 0.04, 0.04, 0.02, 558.1
 81793936, 0, 0.23, 0.25, 0.18, -0.002758648, 0.001737418, -2.618493, -2.715233, 0.02111822, -0.01881157, -4.018753, 0.04, 0.04, 0.02, 558.1
 81793936, 1, 0.23, 0.24, 0.17, -0.002652847, 0.001936758, -2.614557, -2.699858, 0.02114671, -0.01872519, -4.006112, 0.04, 0.04, 0.02, 558.1
 81893896, 0, 0.24, 0.25, 0.18, -0.004440051, 0.003306303, -2.576334, -2.672943, 0.02273159, -0.01980907, -4.287786, 0.04, 0.04, 0.02, 558.1
 81893896, 1, 0.23, 0.25, 0.17, -0.004346682, 0.003503497, -2.572269, -2.654947, 0.0227153, -0.01968826, -4.273649, 0.04, 0.04, 0.02, 558.1
 81993856, 0, 0.24, 0.26, 0.18, -0.006640627, 0.005189383, -2.521293, -2.619398, 0.02358507, -0.02028007, -4.552325, 0.04, 0.04, 0.02, 558.1
 81993856, 1, 0.24, 0.26, 0.17, -0.006488529, 0.005395267, -2.517605, -2.605178, 0.02368228, -0.02022147, -4.535382, 0.04, 0.04, 0.02, 558.1
 82093816, 0, 0.24, 0.26, 0.18, -0.00840996, 0.006524087, -2.456805, -2.554741, 0.02471336, -0.02124109, -4.810668, 0.04, 0.04, 0.02, 558.1
 82093816, 1, 0.24, 0.26, 0.17, -0.008177512, 0.00679707, -2.453035, -2.548686, 0.02474532, -0.02112019, -4.79284, 0.04, 0.04, 0.02, 558.1
