Time,XKF3_C,XKF3_IVN,XKF3_IVE,XKF3_IVD,XKF3_IPN,XKF3_IPE,XKF3_IPD,XKF3_IMX,XKF3_IMY,XKF3_IMZ,XKF3_IYAW,XKF3_IVT,XKF3_RErr,XKF3_ErSc
 77093317, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.56, 0, 0.0001002036, 2.585728E-06
 77193277, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.56, 0, 0, 2.636634E-06
 77193277, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.56, 0, 0.0001002036, 2.585728E-06
 77294070, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.55, 0, 0, 2.053063E-06
 77294070, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.56, 0, 0.0001007363, 2.014517E-06
 77394030, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.55, 0, 0, 2.053063E-06
 77394030, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.55, 0, 0.0001007363, 2.014517E-06
 77493990, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.55, 0, 0, 1.616295E-06
 77493990, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.55, 0, 0.0001019309, 1.588487E-06
 77593950, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.55, 0, 0, 1.616295E-06
 77593950, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.55, 0, 0.0001019309, 1.588487E-06
 77693910, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.55, 0, 0, 1.274264E-06
 77693910, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.55, 0, 0.0001028736, 1.254145E-06
 77793870, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.55, 0, 0, 1.274264E-06
 77793870, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.55, 0, 0.0001028736, 1.254145E-06
 77893830, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.55, 0, 0, 1.001486E-06
 77893830, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.55, 0, 0.0001031263, 9.788371E-07
 77993790, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.54, 0, 0, 1.001486E-06
 77993790, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.54, 0, 0.0001031263, 9.788371E-07
 78093750, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.54, 0, 0, 7.985694E-07
 78093750, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.54, 0, 0.0001038474, 7.731117E-07
 78193710, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.54, 0, 0, 7.985694E-07
 78193710, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.54, 0, 0.0001038474, 7.731117E-07
 78293670, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.54, 0, 0, 6.75859E-07
 78293670, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.54, 0, 0.0001042364, 6.443158E-07
 78393630, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.54, 0, 0, 6.75859E-07
 78393630, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.54, 0, 0.0001042364, 6.443158E-07
 78493590, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.54, 0, 0, 6.384319E-07
 78493590, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.54, 0, 0.0001042599, 6.046005E-07
 78593550, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.53, 0, 0, 6.384319E-07
 78593550, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.53, 0, 0.0001042599, 6.046005E-07
 78693510, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.53, 0, 0, 7.20833E-07
 78693510, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.53, 0, 0.0001042599, 6.421432E-07
 78793470, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.53, 0, 0, 7.20833E-07
 78793470, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.53, 0, 0.0001042599, 6.421432E-07
 78893430, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.53, 0, 0, 9.141859E-07
 78893430, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.53, 0, 0.0001042599, 7.523541E-07
 78993390, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.53, 0, 0, 9.141859E-07
 78993390, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.53, 0, 0.0001042599, 7.523541E-07
 79093350, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.53, 0, 0, 1.267342E-06
 79093350, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.53, 0, 0.0001042599, 1.036906E-06
 79193310, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.53, 0, 0, 1.267342E-06
 79193310, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.53, 0, 0.0001042599, 1.036906E-06
 79293270, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.52, 0, 0, 1.728998E-06
 79293270, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.53, 0, 0.0001042599, 1.523782E-06
 79394063, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.52, 0, 0, 1.728998E-06
 79394063, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.52, 0, 0.0001042599, 1.523782E-06
 79494023, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.52, 0, 0, 2.394985E-06
 79494023, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.52, 0, 0.0001042599, 2.101321E-06
 79593983, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.52, 0, 0, 2.394985E-06
 79593983, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.52, 0, 0.0001042599, 2.101321E-06
 79693943, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.52, 0, 0, 3.196389E-06
 79693943, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.52, 0, 0.0001042599, 2.864457E-06
 79793903, 0, 0, 0, 0, 0, 0, 0.01, 0, 0, 0, 0.52, 0, 0, 3.196389E-06
 79793903, 1, 0, 0, 0, 0, 0, 0.01, 0, 0, 0, 0.52, 0, 0.0001042599, 2.864457E-06
 79893863, 0, 0, 0, 0, 0, 0, 0.02, 0, 0, 0, 0.52, 0, 0, 5.734181E-06
 79893863, 1, 0, 0, 0, 0, 0, 0.02, 0, 0, 0, 0.52, 0, 0.0001042599, 5.683765E-06
 79993823, 0, 0, 0, 0, 0, 0, 0.03, 0, 0, 0, 0.51, 0, 0, 5.734181E-06
 79993823, 1, 0, 0, 0, 0, 0, 0.03, 0, 0, 0, 0.52, 0, 0.0001042599, 5.683765E-06
 80093783, 0, 0, 0, -0.02, 0, 0, 0.04, 0, 0, 0, 0.51, 0, 0, 3.366092E-05
 80093783, 1, 0, 0, -0.02, 0, 0, 0.04, 0, 0, 0, 0.52, 0, 0.00103223, 5.87412E-05
 80193743, 0, 0, 0, -0.02, 0, 0, 0.06, 0, 0, 0, 0.48, 0, 0, 3.366092E-05
 80193743, 1, 0, 0, -0.02, 0, 0, 0.06, 0, 0, 0, 0.5, 0, 0.002035442, 5.87412E-05
 80293703, 0, 0, 0, 0.02, 0, 0, 0.09, 0, 0, 0, 0.49, 0, 0, 5.384599E-05
 80293703, 1, 0, 0, -0.01, 0, 0, 0.1, 0, 0, 0, 0.51, 0, 0.002045232, 2.928587E-05
 80393663, 0, 0, 0, 0.02, 0, 0, 0.11, 0, 0, 0, 0.51, 0, 0, 5.384599E-05
 80393663, 1, 0, 0, -0.01, 0, 0, 0.12, 0, 0, 0, 0.52, 0, 0.002045232, 3.875338E-05
 80493623, 0, -0.01, 0.01, -0.12, 0, 0, 0.16, 0, 0, 0, 0.52, 0, 0, 0.0008865988
 80493623, 1, 0, 0, -0.13, 0, 0, 0.18, 0, 0, 0, 0.52, 0, 0.006624417, 0.001013798
 80593583, 0, -0.01, 0.01, -0.12, 0, 0, 0.16, 0, 0, 0, 0.52, 0, 0, 0.0008865988
 80593583, 1, 0, 0, -0.13, 0, 0, 0.17, 0, 0, 0, 0.51, 0, 0.01171239, 0.001013798
 80693543, 0, -0.01, 0.01, 0, 0, 0, 0.15, 0, 0, 0, 0.52, 0, 0, 0.000238761
 80693543, 1, 0, 0, 0, 0, 0, 0.17, 0, 0, 0, 0.51, 0, 0.01662524, 0.0002899619
 80793503, 0, -0.01, 0.01, 0, 0, 0, 0.16, 0, 0, 0, 0.52, 0, 0, 0.000254588
 80793503, 1, 0, 0, 0, 0, 0, 0.17, 0, 0, 0, 0.51, 0, 0.01872294, 0.0003070896
 80893463, 0, -0.01, 0.01, 0, 0, 0, 0.17, 0, 0, 0, 0.51, 0, 0, 0.0002804266
 80893463, 1, -0.01, 0.01, -0.01, 0, 0, 0.18, 0, 0, 0, 0.51, 0, 0.02097755, 0.0003378772
 80993423, 0, -0.01, 0.01, 0, 0, 0, 0.19, 0, 0, 0, 0.51, 0, 0, 0.0003441175
 80993423, 1, -0.01, 0.01, -0.01, 0, 0, 0.2, 0, 0, 0, 0.51, 0, 0.02371326, 0.0004076652
 81093383, 0, -0.01, 0.01, -0.03, 0, 0, 0.2, 0, 0, 0, 0.51, 0, 0, 0.0003996223
 81093383, 1, -0.01, 0.01, -0.02, 0, 0, 0.2, 0, 0, 0, 0.52, 0, 0.02479957, 0.0004071668
 81193343, 0, -0.01, 0.01, -0.03, 0, 0, 0.21, 0, 0, 0, 0.51, 0, 0, 0.0004271103
 81193343, 1, -0.01, 0.01, -0.02, 0, 0, 0.21, 0, 0, 0, 0.51, 0, 0.02511529, 0.0004355155
 81293303, 0, -0.01, 0.01, -0.02, 0, 0, 0.21, 0, 0, 0, 0.51, 0, 0, 0.0004242032
 81293303, 1, -0.01, 0.01, -0.01, 0, 0, 0.21, 0, 0, 0, 0.51, 0, 0.02533637, 0.0004278867
 81393263, 0, -0.01, 0.01, -0.02, 0, 0, 0.22, 0, 0, 0, 0, 0, 0, 0.0004706271
 81393263, 1, -0.01, 0.01, -0.01, 0, 0, 0.22, 0, 0, 0, 0, 0, 0.02550339, 0.0004752452
 81494056, 0, -0.01, 0.01, -0.03, 0, 0, 0.23, 0, 0, 0, 0, 0, 0, 0.0005283794
 81494056, 1, -0.01, 0.01, -0.02, 0, 0, 0.2, 0, 0, 0, 0, 0, 0.02556803, 0.0003933964
 81594016, 0, -0.01, 0.01, -0.03, 0, 0, 0.23, 0, 0, 0, 0, 0, 0, 0.0005150756
 81594016, 1, -0.01, 0.01, -0.02, 0, 0, 0.24, 0, 0, 0, 0, 0, 0.02661595, 0.0005534521
 81693976, 0, -0.01, 0.01, -0.02, -0.01, 0, 0.24, 0, 0, 0, 0, 0, 0, 0.0005745036
 81693976, 1, -0.01, 0.01, -0.01, -0.01, 0, 0.19, 0, 0, 0, 0, 0, 0.02715322, 0.0003830943
 81793936, 0, -0.01, 0.01, -0.02, -0.01, 0, 0.24, 0, 0, 0, 0, 0, 0, 0.0005552166
 81793936, 1, -0.01, 0.01, -0.01, -0.01, 0, 0.19, 0, 0, 0, 0, 0, 0.02715322, 0.0003756096
 81893896, 0, -0.01, 0.01, -0.01, 0, 0, 0.23, 0, 0, 0, 0, 0, 0, 0.0005490041
 81893896, 1, -0.01, 0.01, -0.01, 0, 0, 0.19, 0, 0, 0, 0, 0, 0.02715322, 0.000378322
 81993856, 0, -0.01, 0.01, -0.01, 0, 0, 0.24, 0, 0, 0, 0, 0, 0, 0.0005705991
 81993856, 1, -0.01, 0.01, -0.01, 0, 0, 0.2, 0, 0, 0, 0, 0, 0.02715322, 0.0004066288
 82093816, 0, -0.01, 0.01, -0.01, 0, 0, 0.23, 0, 0, 0, 0, 0, 0, 0.0005519458
 82093816, 1, -0.01, 0.01, 0, 0, 0, 0.23, 0, 0, 0, 0, 0, 0.02715322, 0.0005430765
 82193776, 0, -0.01, 0.01, -0.01, 0, 0, 0.23, 0, 0, 0, 0, 0, 0, 0.0005419904
 82193776, 1, -0.01, 0.01, 0, 0, 0, 0.26, 0, 0, 0, 0, 0, 0.03023689, 0.0006565684
 82293736, 0, -0.01, 0.01, 0, -0.01, 0, 0.23, 0, 0, 0, 0, 0, 0, 0.0005149618
 82293736, 1, -0.01, 0.01, 0, -0.01, 0, 0.25, 0, 0, 0, 0, 0, 0.03460301, 0.0006225027
 82393696, 0, -0.01, 0.01, 0, -0.01, 0, 0.23, 0, 0, 0, 0, 0, 0, 0.000542781
 82393696, 1, -0.01, 0.01, 0, -0.01, 0, 0.25, 0, 0, 0, 0, 0, 0.03891258, 0.0006495834
 82493656, 0, -0.01, 0.01, 0, -0.01, 0, 0.22, 0, 0, 0, 0, 0, 0, 0.0004944736
 82493656, 1, -0.01, 0.01, 0, -0.01, 0, 0.24, 0, 0, 0, 0, 0, 0.04290781, 0.0005928101
 82593616, 0, -0.01, 0.01, 0, -0.01, 0, 0.22, 0, 0, 0, 0, 0, 0, 0.0004917023
 82593616, 1, -0.01, 0.01, 0, -0.01, 0, 0.24, 0, 0, 0, 0, 0, 0.04674807, 0.0005866908
 82693576, 0, -0.01, 0.01, 0, -0.01, 0, 0.22, 0, 0, 0, 0, 0, 0, 0.0004769265
 82693576, 1, -0.01, 0.01, 0, -0.01, 0, 0.24, 0, 0, 0, 0, 0, 0.05036518, 0.0005671539
 82793536, 0, -0.01, 0.01, 0, -0.01, 0, 0.21, 0, 0, 0, 0, 0, 0, 0.0004300702
 82793536, 1, -0.01, 0.01, 0, -0.01, 0, 0.21, 0, 0, 0, 0, 0, 0.0518733, 0.0004394929
 82893496, 0, -0.01, 0.01, -0.01, -0.01, 0, 0.21, 0, 0, 0, 0, 0, 0, 0.0004450964
 82893496, 1, -0.01, 0.01, 0, -0.01, 0, 0.22, 0, 0, 0, 0, 0, 0.05339869, 0.0004986906
 82993456, 0, -0.01, 0.01, -0.01, -0.01, 0, 0.2, 0, 0, 0, 0, 0, 0, 0.000406151
 82993456, 1, -0.01, 0.01, 0, -0.01, 0, 0.21, 0, 0, 0, 0, 0, 0.05546997, 0.0004569568
 83093416, 0, -0.01, 0.01, -0.01, -0.01, 0, 0.2, 0, 0, 0, 0, 0, 0, 0.0003896246
 83093416, 1, -0.01, 0.01, 0, -0.01, 0, 0.21, 0, 0, 0, 0, 0, 0.05745015, 0.0004377908
 83193376, 0, -0.01, 0.01, -0.01, -0.01, 0, 0.2, 0, 0, 0, 0, 0, 0, 0.0003953212
 83193376, 1, -0.01, 0.01, 0, -0.01, 0, 0.2, 0, 0, 0, 0, 0, 0.05888843, 0.0004249207
 83293336, 0, -0.01, 0.01, -0.01, -0.01, 0, 0.19, 0, 0, 0, 0, 0, 0, 0.0003759834
 83293336, 1, -0.01, 0.01, -0.01, -0.01, 0, 0.2, 0, 0, 0, 0, 0, 0.0600519, 0.000404049
 83393296, 0, -0.01, 0.01, -0.01, -0.01, 0, 0.2, 0, 0, 0, 0, 0, 0, 0.0003955806
 83393296, 1, -0.01, 0.01, -0.01, -0.01, 0, 0.2, 0, 0, 0, 0, 0, 0.06127884, 0.0004251638
 83494089, 0, -0.01, 0.01, -0.01, -0.01, 0, 0.19, 0, 0, 0, 0, 0, 0, 0.0003797243
 83494089, 1, -0.01, 0.01, -0.01, -0.01, 0, 0.18, 0, 0, 0, 0, 0, 0.0619815, 0.0003181843
 83594049, 0, -0.01, 0.01, -0.01, -0.01, 0, 0.18, 0, 0, 0, 0, 0, 0, 0.0003385158
 83594049, 1, -0.01, 0.01, -0.01, -0.01, 0, 0.19, 0, 0, 0, 0, 0, 0.06244157, 0.0003555544
 83694009, 0, 0, 0.01, -0.02, -0.01, 0, 0.18, 0, 0, 0, 0, 0, 0, 0.0003166632
 83694009, 1, 0, 0.01, -0.01, -0.01, 0, 0.19, 0, 0, 0, 0, 0, 0.0637336, 0.0003562817
 83793969, 0, 0, 0.01, -0.02, -0.01, 0, 0.17, 0, 0, 0, 0, 0, 0, 0.0002889205
 83793969, 1, 0, 0.01, -0.01, -0.01, 0, 0.15, 0, 0, 0, 0, 0, 0.06485493, 0.0002199874
 83893929, 0, 0, 0.01, -0.02, -0.01, 0, 0.17, 0, 0, 0, 0, 0, 0, 0.0002870002
 83893929, 1, 0, 0.01, -0.02, -0.01, 0, 0.15, 0, 0, 0, 0, 0, 0.06485493, 0.0002241856
 83993889, 0, 0, 0.01, -0.02, -0.01, 0, 0.17, 0, 0, 0, 0, 0, 0, 0.0002915938
 83993889, 1, 0, 0.01, -0.02, -0.01, 0, 0.15, 0, 0, 0, 0, 0, 0.06485493, 0.000237983
 84093849, 0, 0, 0.01, -0.02, -0.01, 0, 0.15, 0, 0, 0, 0, 0, 0, 0.0002437363
 84093849, 1, 0, 0.01, -0.02, -0.01, 0, 0.14, 0, 0, 0, 0, 0, 0.06485493, 0.0001999773
 84193809, 0, 0, 0.01, -0.02, -0.01, 0, 0.16, 0, 0, 0, 0, 0, 0, 0.0002505401
 84193809, 1, 0, 0.01, -0.02, -0.01, 0, 0.14, 0, 0, 0, 0, 0, 0.06485493, 0.0002145273
 84293769, 0, 0, 0.01, -0.02, 0, 0, 0.15, 0, 0, 0, 0, 0, 0, 0.0002295211
 84293769, 1, 0, 0, -0.02, 0, 0, 0.14, 0, 0, 0, 0, 0, 0.06485493, 0.0001996982
 84393729, 0, 0, 0.01, -0.02, 0, 0, 0.15, 0, 0, 0, 0, 0, 0, 0.0002179825
 84393729, 1, 0, 0, -0.02, 0, 0, 0.14, 0, 0, 0, 0, 0, 0.06485493, 0.000193626
 84493689, 0, 0, 0, -0.02, -0.01, 0, 0.13, 0, 0, 0, 0, 0, 0, 0.0001825149
 84493689, 1, 0, 0, -0.01, -0.01, 0, 0.14, 0, 0, 0, 0, 0, 0.06531178, 0.000199438
 84593649, 0, 0, 0, -0.02, -0.01, 0, 0.14, 0, 0, 0, 0, 0, 0, 0.0001935164
 84593649, 1, 0, 0, -0.01, -0.01, 0, 0.15, 0, 0, 0, 0, 0, 0.06689987, 0.0002441844
 84693609, 0, 0, 0, -0.02, -0.01, 0.01, 0.13, 0, 0, 0, 0, 0, 0, 0.0001661678
 84693609, 1, 0, 0, -0.02, -0.01, 0.01, 0.14, 0, 0, 0, 0, 0, 0.06879295, 0.0002118817
 84793569, 0, 0, 0, -0.02, -0.01, 0.01, 0.12, 0, 0, 0, 0, 0, 0, 0.0001616238
 84793569, 1, 0, 0, -0.02, -0.01, 0.01, 0.14, 0, 0, 0, 0, 0, 0.0705832, 0.0002059182
 84893529, 0, 0, 0, -0.02, 0, 0.01, 0.11, 0, 0, 0, 0, 0, 0, 0.0001365013
 84893529, 1, 0, 0, -0.02, 0, 0.01, 0.13, 0, 0, 0, 0, 0, 0.07222982, 0.0001761611
 84993489, 0, 0, 0, -0.02, 0, 0.01, 0.12, 0, 0, 0, 0, 0, 0, 0.0001514664
 84993489, 1, 0, 0, -0.02, 0, 0.01, 0.14, 0, 0, 0, 0, 0, 0.07384658, 0.0001922546
 85093449, 0, 0, 0, -0.02, 0, 0.01, 0.11, 0, 0, 0, 0, 0, 0, 0.0001206637
 85093449, 1, 0, 0, -0.02, 0, 0.01, 0.12, 0, 0, 0, 0, 0, 0.0752636, 0.000156183
 85193409, 0, 0, 0, -0.02, 0, 0.01, 0.1, 0, 0, 0, 0, 0, 0, 9.972858E-05
 85193409, 1, 0, 0, -0.02, 0, 0.01, 0.11, 0, 0, 0, 0, 0, 0.07630908, 0.0001192037
 85293369, 0, 0, 0, -0.03, 0, 0.01, 0.08, 0, 0, 0, 0, 0, 0, 7.967035E-05
 85293369, 1, 0, 0, -0.02, 0, 0.01, 0.11, 0, 0, 0, 0, 0, 0.07766493, 0.0001275043
 85393329, 0, 0, 0, -0.03, 0, 0.01, 0.08, 0, 0, 0, 0, 0, 0, 7.967035E-05
 85393329, 1, 0, 0, -0.02, 0, 0.01, 0.1, 0, 0, 0, 0, 0, 0.07917938, 0.000112165
 85493289, 0, 0, 0, -0.03, 0, 0.01, 0.07, 0, 0, 0, 0, 0, 0, 7.854774E-05
 85493289, 1, 0, 0, -0.02, 0, 0.01, 0.1, 0, 0, 0, 0, 0, 0.08013787, 9.739913E-05
 85594082, 0, 0, 0, -0.03, 0, 0.01, 0.06, 0, 0, 0, 0, 0, 0, 7.854774E-05
 85594082, 1, 0, 0, -0.02, 0, 0.01, 0.09, 0, 0, 0, 0, 0, 0.08045214, 8.048215E-05
 85694042, 0, 0, 0, -0.03, 0, 0, 0.06, 0, 0, 0, 0, 0, 0, 7.367299E-05
 85694042, 1, 0, 0, -0.02, 0, 0, 0.08, 0, 0, 0, 0, 0, 0.08052411, 6.971681E-05
 85794002, 0, 0, 0, -0.03, 0, 0, 0.06, 0, 0, 0, 0, 0, 0, 7.367299E-05
 85794002, 1, 0, 0, -0.02, 0, 0, 0.07, 0, 0, 0, 0, 0, 0.08052411, 5.725179E-05
 85893962, 0, 0, 0, -0.02, 0, 0, 0.05, 0, 0, 0, 0, 0, 0, 7.197083E-05
 85893962, 1, 0, 0, -0.03, 0, 0, 0.06, 0, 0, 0, 0, 0, 0.08060348, 7.405301E-05
 85993922, 0, 0, 0, -0.02, 0, 0, 0.04, 0, 0, 0, 0, 0, 0, 7.197083E-05
 85993922, 1, 0, 0, -0.03, 0, 0, 0.05, 0, 0, 0, 0, 0, 0.08068663, 7.405301E-05
 86093882, 0, -0.01, 0, -0.02, 0, 0, 0.04, 0, 0, 0, 0, 0, 0, 6.534282E-05
 86093882, 1, -0.01, 0, -0.02, 0, 0, 0.05, 0, 0, 0, 0, 0, 0.080813, 6.86161E-05
