Time,XKTV_C,XKTV_TVS,XKTV_TVD
 165981081, 1, 4.781526E-05, 5.06704E-05
 166465887, 0, 4.502717E-05, 4.739222E-05
 166493376, 1, 4.471475E-05, 4.70373E-05
 166966520, 0, 4.331733E-05, 4.498745E-05
 167001506, 1, 4.300462E-05, 4.461144E-05
 167478815, 0, 4.297556E-05, 4.45286E-05
 167513801, 1, 4.321614E-05, 4.485264E-05
 167991110, 0, 4.798795E-05, 5.052461E-05
 168016100, 1, 4.648123E-05, 4.895911E-05
 168500906, 0, 5.099637E-05, 5.437381E-05
 168518399, 1, 5.075975E-05, 5.413976E-05
 169001539, 0, 5.437338E-05, 5.852297E-05
 169024030, 1, 5.256284E-05, 5.654085E-05
 169513834, 0, 5.527279E-05, 5.986021E-05
 169526329, 1, 5.487289E-05, 5.942521E-05
 170026129, 0, 5.403476E-05, 5.85634E-05
 170036125, 1, 5.365302E-05, 5.81473E-05
 170538424, 0, 5.435259E-05, 5.894967E-05
 170540923, 1, 5.387068E-05, 5.841746E-05
 171039057, 0, 5.309537E-05, 5.751863E-05
 171049053, 1, 5.26285E-05, 5.700633E-05
 171551352, 0, 5.376968E-05, 5.821324E-05
 171561348, 1, 5.336936E-05, 5.777236E-05
 172063647, 0, 5.266169E-05, 5.698826E-05
 172063647, 1, 5.217843E-05, 5.645579E-05
 172565946, 1, 5.28838E-05, 5.732818E-05
 172573443, 0, 5.344186E-05, 5.794549E-05
 173074076, 0, 5.276271E-05, 5.727163E-05
 173074076, 1, 5.226736E-05, 5.67216E-05
 173576375, 1, 4.868587E-05, 5.200162E-05
 173586371, 0, 4.919004E-05, 5.254228E-05
 174086171, 1, 4.615806E-05, 4.880619E-05
 174098666, 0, 4.670744E-05, 4.937906E-05
 174588470, 1, 4.549664E-05, 4.765715E-05
 174608462, 0, 4.452972E-05, 4.66212E-05
 175090769, 1, 4.328931E-05, 4.491575E-05
 175121590, 0, 4.3969E-05, 4.559754E-05
 175596400, 1, 4.503939E-05, 4.683637E-05
 175633885, 0, 4.456161E-05, 4.639388E-05
 176098699, 1, 4.730443E-05, 4.978251E-05
 176146180, 0, 4.846036E-05, 5.106792E-05
 176608495, 1, 5.083321E-05, 5.43492E-05
 176658475, 0, 5.208656E-05, 5.578968E-05
 177113293, 1, 5.593668E-05, 6.078365E-05
 177168271, 0, 5.720386E-05, 6.226793E-05
 177618924, 1, 5.662264E-05, 6.187156E-05
 177681399, 0, 5.75806E-05, 6.294782E-05
 178121223, 1, 5.698405E-05, 6.22579E-05
 178193694, 0, 5.799967E-05, 6.339359E-05
 178623522, 1, 5.551553E-05, 6.054177E-05
 178705989, 0, 5.663915E-05, 6.179909E-05
 179125821, 1, 5.626032E-05, 6.134281E-05
 179218284, 0, 5.559679E-05, 6.055577E-05
 179631452, 1, 5.497355E-05, 5.977834E-05
 179731412, 0, 5.620353E-05, 6.113359E-05
 180136250, 1, 5.547903E-05, 6.021263E-05
 180243707, 0, 5.500178E-05, 5.962298E-05
 180646046, 1, 5.441508E-05, 5.889707E-05
 180756002, 0, 5.580166E-05, 6.042541E-05
 181148345, 1, 5.532197E-05, 5.981328E-05
 181265798, 0, 5.517951E-05, 5.961764E-05
 181653976, 1, 5.493453E-05, 5.928741E-05
 181766431, 0, 5.653432E-05, 6.106409E-05
 182156275, 1, 5.63789E-05, 6.087048E-05
 182278726, 0, 5.642588E-05, 6.090272E-05
 182658574, 1, 5.633459E-05, 6.080381E-05
 182791021, 0, 5.817769E-05, 6.285314E-05
 183168370, 1, 5.795083E-05, 6.25479E-05
 183300817, 0, 5.815041E-05, 6.272829E-05
 183678999, 1, 5.811064E-05, 6.255585E-05
 183801450, 0, 5.996804E-05, 6.456139E-05
 184191294, 1, 5.614273E-05, 5.945618E-05
 184313745, 0, 5.561226E-05, 5.864136E-05
 184693593, 1, 5.522452E-05, 5.785141E-05
 184826040, 0, 5.584297E-05, 5.855411E-05
 185195892, 1, 5.91737E-05, 6.311793E-05
 185335836, 0, 5.869215E-05, 6.31357E-05
 185701523, 1, 5.48944E-05, 5.985026E-05
 185836469, 0, 5.347088E-05, 5.837501E-05
 186203822, 1, 5.122884E-05, 5.572052E-05
 186348764, 0, 4.792303E-05, 5.17408E-05
 186708620, 1, 4.315372E-05, 4.590012E-05
 186861059, 0, 4.421609E-05, 4.726856E-05
 187218416, 1, 4.433885E-05, 4.752981E-05
 187373354, 0, 4.665231E-05, 5.009637E-05
 187726546, 1, 4.78607E-05, 5.181808E-05
 187886482, 0, 4.890661E-05, 5.318748E-05
 188238841, 1, 5.029238E-05, 5.529912E-05
 188398777, 0, 5.293651E-05, 5.851949E-05
 188741140, 1, 5.301112E-05, 5.894381E-05
 188911072, 0, 5.323299E-05, 5.921572E-05
 189243439, 1, 5.189547E-05, 5.764581E-05
 189420868, 0, 5.195331E-05, 5.764308E-05
 189749070, 1, 5.227894E-05, 5.789244E-05
 189921501, 0, 5.234061E-05, 5.78842E-05
 190251369, 1, 5.080578E-05, 5.601226E-05
 190433796, 0, 5.105686E-05, 5.623842E-05
 190763664, 1, 5.135694E-05, 5.645446E-05
 190946091, 0, 5.147883E-05, 5.649028E-05
 191265963, 1, 5.002042E-05, 5.469373E-05
 191455887, 0, 5.02829E-05, 5.487021E-05
 191768262, 1, 5.088967E-05, 5.546024E-05
 191956520, 0, 5.136327E-05, 5.589871E-05
 192273893, 1, 5.047098E-05, 5.477812E-05
 192468815, 0, 5.110113E-05, 5.539653E-05
 192776192, 1, 5.19616E-05, 5.629675E-05
 192981110, 0, 5.274795E-05, 5.709989E-05
 193280990, 1, 5.213208E-05, 5.63764E-05
 193490906, 0, 5.299041E-05, 5.731973E-05
 193790786, 1, 5.10904E-05, 5.482542E-05
 193991539, 0, 5.075737E-05, 5.431336E-05
 194296417, 1, 4.875506E-05, 5.207806E-05
 194503834, 0, 4.880526E-05, 5.209861E-05
 194798716, 1, 4.847786E-05, 5.170877E-05
 195016129, 0, 4.66509E-05, 4.965282E-05
 195301015, 1, 4.59364E-05, 4.872017E-05
 195528424, 0, 4.560809E-05, 4.814201E-05
 195803314, 1, 4.449513E-05, 4.663283E-05
 196029057, 0, 4.228601E-05, 4.4022E-05
 196308945, 1, 4.366718E-05, 4.559076E-05
 196541352, 0, 4.751533E-05, 5.024433E-05
 196811244, 1, 4.836233E-05, 5.150864E-05
 197053647, 0, 5.084409E-05, 5.443057E-05
 197323539, 1, 5.289173E-05, 5.692882E-05
 197563443, 0, 5.513063E-05, 5.956372E-05
 197825838, 1, 5.451326E-05, 5.901954E-05
 198064076, 0, 5.547875E-05, 6.01017E-05
 198331469, 1, 5.539046E-05, 5.999655E-05
 198576371, 0, 5.600104E-05, 6.066708E-05
 198833768, 1, 5.366841E-05, 5.807384E-05
 199088666, 0, 5.435567E-05, 5.883263E-05
 199336067, 1, 5.408309E-05, 5.852829E-05
 199598462, 0, 5.497015E-05, 5.950159E-05
 199843364, 1, 5.256026E-05, 5.679185E-05
 200111590, 0, 5.330547E-05, 5.757368E-05
 200356492, 1, 5.279109E-05, 5.696517E-05
 200623885, 0, 5.180911E-05, 5.582863E-05
 200868787, 1, 5.149207E-05, 5.541369E-05
 201136180, 0, 5.278239E-05, 5.682966E-05
 201371086, 1, 5.250038E-05, 5.652448E-05
 201648475, 0, 5.19247E-05, 5.588937E-05
 201873385, 1, 5.161162E-05, 5.55577E-05
 202158271, 0, 5.294057E-05, 5.706755E-05
 202379016, 1, 5.263904E-05, 5.67698E-05
 202671399, 0, 5.239462E-05, 5.654996E-05
 202881315, 1, 5.212571E-05, 5.632264E-05
 203183694, 0, 5.385437E-05, 5.836213E-05
 203383614, 1, 5.360257E-05, 5.818167E-05
 203695989, 0, 5.382746E-05, 5.856533E-05
 203895909, 1, 5.089493E-05, 5.490973E-05
 204208284, 0, 4.875826E-05, 5.217855E-05
 204404039, 1, 4.901103E-05, 5.22869E-05
 204721412, 0, 4.775274E-05, 5.06403E-05
 204916334, 1, 4.652994E-05, 4.917703E-05
 205233707, 0, 4.533556E-05, 4.767862E-05
 205418633, 1, 4.399566E-05, 4.6139E-05
 205746002, 0, 4.424084E-05, 4.617118E-05
 205920932, 1, 4.278046E-05, 4.449836E-05
 206255798, 0, 4.13554E-05, 4.272978E-05
 206426563, 1, 4.23635E-05, 4.405184E-05
 206756431, 0, 4.841932E-05, 5.131939E-05
 206928862, 1, 4.952389E-05, 5.2813E-05
 207268726, 0, 5.247356E-05, 5.656695E-05
 207441157, 1, 5.326294E-05, 5.768806E-05
 207781021, 0, 5.726694E-05, 6.257069E-05
 207943456, 1, 5.732196E-05, 6.277504E-05
 208290817, 0, 5.767141E-05, 6.319214E-05
 208444089, 1, 5.663628E-05, 6.201882E-05
 208791450, 0, 5.83716E-05, 6.393521E-05
 208951386, 1, 5.730464E-05, 6.271531E-05
 209303745, 0, 5.711557E-05, 6.240419E-05
 209453685, 1, 5.595984E-05, 6.10812E-05
 209816040, 0, 5.580538E-05, 6.080769E-05
 209955984, 1, 5.64509E-05, 6.152348E-05
 210325836, 0, 5.596381E-05, 6.082529E-05
 210468279, 1, 5.460758E-05, 5.927416E-05
 210826469, 0, 5.258654E-05, 5.664739E-05
 210971411, 1, 4.907731E-05, 5.206425E-05
 211338764, 0, 4.493408E-05, 4.672877E-05
 211476209, 1, 4.261179E-05, 4.401191E-05
