Time,TERR_Status,TERR_Lat,TERR_Lng,TERR_Spacing,TERR_TerrH,TERR_CHeight,TERR_Pending,TERR_Loaded,TERR_ROfs
 212293382, 2, 33.6420253, 72.9959654, 100, 553.6964, 70.88412, 0, 504, 15
 213293815, 2, 33.6420098, 72.9960192, 100, 553.4487, 71.11621, 0, 504, 15
 214293415, 2, 33.6419955, 72.996033, 100, 553.3106, 71.27081, 0, 504, 15
 215293848, 2, 33.6419758, 72.99602, 100, 553.2001, 71.38065, 0, 504, 15
 216293448, 2, 33.6419429, 72.9959962, 100, 553.0186, 71.55972, 0, 504, 15
 217293881, 2, 33.6418931, 72.9959669, 100, 552.7249, 71.85992, 0, 504, 15
 218293481, 2, 33.6418286, 72.995932, 100, 552.3331, 72.25577, 0, 504, 15
 219293914, 2, 33.6417554, 72.9958928, 100, 551.882, 72.7076, 0, 504, 15
 220293514, 2, 33.6416787, 72.9958512, 100, 551.4039, 73.17825, 0, 504, 15
 221293947, 2, 33.6415999, 72.9958083, 100, 550.9065, 73.66909, 0, 504, 15
 222293547, 2, 33.6415203, 72.9957648, 100, 550.3974, 74.17518, 0, 504, 15
 223293980, 2, 33.6414401, 72.995721, 100, 549.8776, 74.69386, 0, 504, 15
 224293580, 2, 33.6413623, 72.9956784, 100, 549.6087, 74.96663, 0, 504, 15
 225294013, 2, 33.641294, 72.9956412, 100, 549.5924, 74.97596, 0, 504, 15
 226293613, 2, 33.6412426, 72.9956134, 100, 549.5829, 74.96912, 0, 504, 15
 227294046, 2, 33.6412116, 72.9955968, 100, 549.5783, 74.97504, 0, 504, 15
 228293646, 2, 33.6411996, 72.9955904, 100, 549.5769, 74.98109, 0, 504, 15
 229294079, 2, 33.6411991, 72.9955901, 100, 549.577, 74.97961, 0, 504, 15
 230293679, 2, 33.6412014, 72.9955911, 100, 549.5775, 74.98102, 0, 504, 15
 231293279, 2, 33.6412032, 72.995592, 100, 549.5779, 74.98505, 0, 504, 15
 232293712, 2, 33.6412042, 72.9955926, 100, 549.5779, 74.9897, 0, 504, 15
 233293312, 2, 33.6412048, 72.9955929, 100, 549.5782, 74.99175, 0, 504, 15
 234293745, 2, 33.6412051, 72.995593, 100, 549.5781, 74.99347, 0, 504, 15
 235293345, 2, 33.6412053, 72.995593, 100, 549.5784, 74.85844, 0, 504, 15
 236293778, 2, 33.6412054, 72.995593, 100, 549.5785, 73.77585, 0, 504, 15
 237293378, 2, 33.6412056, 72.995593, 100, 549.5787, 72.1998, 0, 504, 15
 238293811, 2, 33.6412056, 72.995593, 100, 549.5787, 70.69974, 0, 504, 15
 239293411, 2, 33.6412057, 72.995593, 100, 549.579, 69.2085, 0, 504, 15
 240293844, 2, 33.6412057, 72.995593, 100, 549.579, 67.71702, 0, 504, 15
 241293444, 2, 33.6412057, 72.995593, 100, 549.579, 66.22043, 0, 504, 15
 242293877, 2, 33.6412057, 72.995593, 100, 549.579, 64.72002, 0, 504, 15
 243293477, 2, 33.6412057, 72.995593, 100, 549.579, 63.22224, 0, 504, 15
 244293910, 2, 33.6412058, 72.995593, 100, 549.579, 61.72257, 0, 504, 15
 245293510, 2, 33.6412058, 72.995593, 100, 549.579, 60.22508, 0, 504, 15
 246293943, 2, 33.6412058, 72.995593, 100, 549.579, 58.72629, 0, 504, 15
 247293543, 2, 33.6412058, 72.995593, 100, 549.579, 57.22958, 0, 504, 15
 248293976, 2, 33.6412058, 72.995593, 100, 549.579, 55.72805, 0, 504, 15
 249293576, 2, 33.6412058, 72.9955931, 100, 549.5789, 54.22894, 0, 504, 15
 250294009, 2, 33.6412058, 72.9955931, 100, 549.5789, 52.73124, 0, 504, 15
 251293609, 2, 33.6412058, 72.9955931, 100, 549.5789, 51.23305, 0, 504, 15
 252294042, 2, 33.6412058, 72.9955931, 100, 549.5789, 49.73877, 0, 504, 15
 253293642, 2, 33.6412058, 72.9955931, 100, 549.5789, 48.2437, 0, 504, 15
 254294075, 2, 33.6412058, 72.9955931, 100, 549.5789, 46.74341, 0, 504, 15
 255293675, 2, 33.6412058, 72.9955931, 100, 549.5789, 45.2421, 0, 504, 15
 256293275, 2, 33.6412058, 72.9955931, 100, 549.5789, 43.7412, 0, 504, 15
 257293708, 2, 33.6412058, 72.9955931, 100, 549.5789, 42.23964, 0, 504, 15
 258293308, 2, 33.6412058, 72.9955931, 100, 549.5789, 40.73941, 0, 504, 15
 259293741, 2, 33.6412059, 72.9955931, 100, 549.5789, 39.23821, 0, 504, 15
 260293341, 2, 33.6412059, 72.9955931, 100, 549.5789, 37.73712, 0, 504, 15
 261293774, 2, 33.6412058, 72.9955931, 100, 549.5789, 36.23382, 0, 504, 15
 262293374, 2, 33.6412058, 72.9955931, 100, 549.5789, 34.73484, 0, 504, 15
 263293807, 2, 33.6412058, 72.9955931, 100, 549.5789, 33.2357, 0, 504, 15
 264293407, 2, 33.6412058, 72.9955931, 100, 549.5789, 31.73792, 0, 504, 15
 265293840, 2, 33.6412058, 72.9955931, 100, 549.5789, 30.23751, 0, 504, 15
 266293440, 2, 33.6412058, 72.9955931, 100, 549.5789, 28.73875, 0, 504, 15
 267293873, 2, 33.6412058, 72.9955931, 100, 549.5789, 27.24429, 0, 504, 15
 268293473, 2, 33.6412058, 72.9955931, 100, 549.5789, 25.74567, 0, 504, 15
 269293906, 2, 33.6412058, 72.9955931, 100, 549.5789, 24.24208, 0, 504, 15
 270293506, 2, 33.6412059, 72.9955931, 100, 549.5789, 22.7414, 0, 504, 15
 271293939, 2, 33.6412059, 72.9955931, 100, 549.5789, 21.23986, 0, 504, 15
 272293539, 2, 33.6412058, 72.9955931, 100, 549.5789, 19.74064, 0, 504, 15
 273293972, 2, 33.6412058, 72.9955931, 100, 549.5789, 18.24012, 0, 504, 15
 274293572, 2, 33.6412058, 72.9955931, 100, 549.5789, 16.73917, 0, 504, 15
 275294005, 2, 33.6412058, 72.9955931, 100, 549.5789, 15.23606, 0, 504, 15
 276293605, 2, 33.6412058, 72.9955931, 100, 549.5789, 13.73486, 0, 504, 15
 277294038, 2, 33.6412058, 72.9955931, 100, 549.5789, 12.23637, 0, 504, 15
 278293638, 2, 33.6412058, 72.9955931, 100, 549.5789, 10.73667, 0, 504, 15
 279294071, 2, 33.6412059, 72.9955931, 100, 549.5789, 9.237693, 0, 504, 15
 280293671, 2, 33.6412059, 72.9955931, 100, 549.5789, 7.738372, 0, 504, 15
 281293271, 2, 33.6412058, 72.9955931, 100, 549.5789, 6.242311, 0, 504, 15
 282293704, 2, 33.6412058, 72.9955931, 100, 549.5789, 4.746387, 0, 504, 15
 283293304, 2, 33.6412058, 72.9955931, 100, 549.5789, 3.245479, 0, 504, 15
 284293737, 2, 33.6412058, 72.9955931, 100, 549.5789, 2.012107, 0, 504, 15
 285293337, 2, 33.6412058, 72.9955931, 100, 549.5789, 1.535565, 0, 504, 15
 286293770, 2, 33.6412058, 72.9955931, 100, 549.5789, 1.052017, 0, 504, 15
 287293370, 2, 33.6412058, 72.9955931, 100, 549.5789, 0.5427342, 0, 504, 15
 288293803, 2, 33.6412058, 72.9955931, 100, 549.5789, 0.04798698, 0, 504, 15
 289293403, 2, 33.6412058, 72.9955931, 100, 549.5789, 0.0429753, 0, 504, 15
 290293836, 2, 33.6412058, 72.9955931, 100, 549.5789, 0.02825269, 0, 504, 15
 291293436, 2, 33.6412058, 72.9955931, 100, 549.5789, 0.01021853, 0, 504, 15
 292293869, 2, 33.6412058, 72.9955931, 100, 549.5789, -0.002188975, 0, 504, 15
 293293469, 2, 33.6412058, 72.9955931, 100, 549.5789, -0.009282777, 0, 504, 15
 294293902, 2, 33.6412058, 72.9955931, 100, 549.5789, -0.01294999, 0, 504, 15
 295293502, 2, 33.6412058, 72.9955931, 100, 549.5789, -0.01421517, 0, 504, 15
 296293935, 2, 33.6412058, 72.9955931, 100, 549.5789, -0.01388887, 0, 504, 15
 297293535, 2, 33.6412058, 72.9955931, 100, 549.5789, -0.01233322, 0, 504, 15
 298293968, 2, 33.6412058, 72.9955931, 100, 549.5789, -0.01014165, 0, 504, 15
 299293568, 2, 33.6412058, 72.9955931, 100, 549.5789, -0.007543432, 0, 504, 15
 300294001, 2, 33.6412058, 72.9955931, 100, 549.5789, -0.004888551, 0, 504, 15
 301293601, 2, 33.6412058, 72.9955931, 100, 549.5789, -0.002350034, 0, 504, 15
 302294034, 2, 33.6412058, 72.9955931, 100, 549.5789, 1.226552E-05, 0, 504, 15
 303293634, 2, 33.6412058, 72.9955931, 100, 549.5789, 0.002038611, 0, 504, 15
 304294067, 2, 33.6412058, 72.9955931, 100, 549.5789, 0.003714697, 0, 504, 15
