Time,ATT_DesRoll,ATT_Roll,ATT_DesPitch,ATT_Pitch,ATT_DesYaw,ATT_Yaw,ATT_ErrRP,ATT_ErrYaw,ATT_AEKF
 78993390, -0.02, 0.12, -0.02, 0.11, 0.69, 0.69, 0, 0, 3
 79093350, -0.02, 0.12, -0.02, 0.11, 0.69, 0.69, 0, 0, 3
 79193310, -0.03, 0.12, -0.03, 0.11, 0.69, 0.7, 0, 0, 3
 79293270, -0.04, 0.12, -0.04, 0.11, 0.69, 0.7, 0, 0, 3
 79394063, -0.05, 0.13, -0.05, 0.11, 0.69, 0.7, 0, 0, 3
 79494023, -0.05, 0.13, -0.05, 0.12, 0.69, 0.7, 0, 0, 3
 79593983, -0.06, 0.13, -0.06, 0.12, 0.69, 0.7, 0, 0, 3
 79693943, -0.08, 0.13, -0.07, 0.12, 0.69, 0.7, 0, 0, 3
 79793903, -0.09, 0.13, -0.09, 0.12, 0.69, 0.7, 0, 0, 3
 79893863, -0.11, 0.13, -0.11, 0.12, 0.69, 0.7, 0, 0, 3
 79993823, -0.13, 0.14, -0.12, 0.12, 0.69, 0.7, 0, 0, 3
 80093783, -0.14, 0.02, -0.14, 0.02, 0.69, 0.7, 0, 0, 3
 80193743, -0.13, -0.11, -0.13, -0.11, 0.69, 0.7, 0, 0, 3
 80293703, -0.08, -0.17, -0.08, -0.16, 0.69, 0.7, 0, 0, 3
 80393663, 0, -0.15, -0.01, -0.14, 0.69, 0.7, 0, 0, 3
 80493623, 0.07, -0.09, 0.06, -0.08, 0.69, 0.69, 0, 0, 3
 80593583, 0.14, -0.01, 0.12, -0.02, 0.69, 0.69, 0, 0, 3
 80693543, 0.19, 0.04, 0.17, 0.02, 0.69, 0.69, 0, 0, 3
 80793503, 0.22, 0.08, 0.2, 0.07, 0.69, 0.68, 0, 0, 3
 80893463, 0.24, 0.11, 0.22, 0.1, 0.69, 0.68, 0, 0, 3
 80993423, 0.26, 0.14, 0.24, 0.12, 0.69, 0.68, 0, 0, 3
 81093383, 0.26, 0.16, 0.25, 0.14, 0.69, 0.67, 0, 0, 3
 81193343, 0.27, 0.17, 0.26, 0.16, 0.69, 0.67, 0, 0, 3
 81293303, 0.28, 0.19, 0.27, 0.18, 0.69, 0.67, 0, 0, 3
 81393263, 0.28, 0.2, 0.27, 0.19, 0.18, 0.16, 0, 0, 3
 81494056, 0.29, 0.21, 0.28, 0.21, 0.18, 0.16, 0, 0, 3
 81594016, 0.29, 0.21, 0.29, 0.22, 0.18, 0.17, 0, 0, 3
 81693976, 0.29, 0.22, 0.3, 0.23, 0.18, 0.17, 0, 0, 3
 81793936, 0.29, 0.23, 0.3, 0.25, 0.18, 0.18, 0, 0, 3
 81893896, 0.29, 0.24, 0.31, 0.25, 0.18, 0.18, 0, 0, 3
 81993856, 0.29, 0.24, 0.31, 0.26, 0.18, 0.18, 0, 0, 3
 82093816, 0.29, 0.24, 0.31, 0.26, 0.18, 0.18, 0, 0, 3
 82193776, 0.29, 0.25, 0.3, 0.26, 0.18, 0.18, 0, 0, 3
 82293736, 0.29, 0.25, 0.3, 0.26, 0.18, 0.18, 0, 0, 3
 82393696, 0.29, 0.25, 0.3, 0.26, 0.18, 0.18, 0, 0, 3
 82493656, 0.28, 0.26, 0.3, 0.27, 0.18, 0.18, 0, 0, 3
 82593616, 0.28, 0.27, 0.3, 0.27, 0.18, 0.18, 0, 0, 3
 82693576, 0.27, 0.27, 0.29, 0.26, 0.18, 0.18, 0, 0, 3
 82793536, 0.26, 0.24, 0.28, 0.26, 0.18, 0.18, 0, 0, 3
 82893496, 0.25, 0.23, 0.28, 0.25, 0.18, 0.18, 0, 0, 3
 82993456, 0.25, 0.22, 0.27, 0.25, 0.18, 0.18, 0, 0, 3
 83093416, 0.24, 0.22, 0.27, 0.25, 0.18, 0.17, 0, 0, 3
 83193376, 0.24, 0.22, 0.26, 0.25, 0.18, 0.17, 0, 0, 3
 83293336, 0.24, 0.21, 0.26, 0.24, 0.18, 0.17, 0, 0, 3
 83393296, 0.23, 0.21, 0.25, 0.24, 0.18, 0.17, 0, 0, 3
 83494089, 0.23, 0.21, 0.24, 0.23, 0.18, 0.18, 0, 0, 3
 83594049, 0.22, 0.2, 0.23, 0.22, 0.18, 0.18, 0, 0, 3
 83694009, 0.22, 0.2, 0.23, 0.21, 0.18, 0.18, 0, 0, 3
 83793969, 0.22, 0.2, 0.22, 0.21, 0.18, 0.18, 0, 0, 3
 83893929, 0.22, 0.2, 0.22, 0.21, 0.18, 0.18, 0, 0, 3
 83993889, 0.22, 0.2, 0.21, 0.21, 0.18, 0.18, 0, 0, 3
 84093849, 0.21, 0.19, 0.21, 0.21, 0.18, 0.18, 0, 0, 3
 84193809, 0.21, 0.19, 0.2, 0.2, 0.18, 0.18, 0, 0, 3
 84293769, 0.21, 0.2, 0.19, 0.19, 0.18, 0.18, 0, 0, 3
 84393729, 0.21, 0.2, 0.18, 0.18, 0.18, 0.18, 0, 0, 3
 84493689, 0.21, 0.19, 0.17, 0.15, 0.18, 0.18, 0, 0, 3
 84593649, 0.21, 0.19, 0.17, 0.15, 0.18, 0.18, 0, 0, 3
 84693609, 0.21, 0.21, 0.17, 0.15, 0.18, 0.18, 0, 0, 3
 84793569, 0.2, 0.2, 0.17, 0.15, 0.18, 0.18, 0, 0, 3
 84893529, 0.2, 0.2, 0.16, 0.15, 0.18, 0.18, 0, 0, 3
 84993489, 0.2, 0.2, 0.15, 0.15, 0.18, 0.18, 0, 0, 3
 85093449, 0.19, 0.19, 0.14, 0.13, 0.18, 0.18, 0, 0, 3
 85193409, 0.19, 0.18, 0.13, 0.11, 0.18, 0.18, 0, 0, 3
 85293369, 0.19, 0.18, 0.13, 0.11, 0.18, 0.17, 0, 0, 3
 85393329, 0.19, 0.18, 0.13, 0.12, 0.18, 0.17, 0, 0, 3
 85493289, 0.19, 0.19, 0.12, 0.11, 0.18, 0.17, 0, 0, 3
 85594082, 0.19, 0.19, 0.12, 0.12, 0.18, 0.17, 0, 0, 3
 85694042, 0.19, 0.19, 0.12, 0.12, 0.18, 0.17, 0, 0, 3
 85794002, 0.19, 0.19, 0.12, 0.12, 0.18, 0.17, 0, 0, 3
 85893962, 0.19, 0.17, 0.12, 0.11, 0.18, 0.17, 0, 0, 3
 85993922, 0.18, 0.17, 0.12, 0.1, 0.18, 0.17, 0, 0, 3
 86093882, 0.18, 0.17, 0.14, 0.12, 0.18, 0.17, 0, 0, 3
 86193842, 0.18, 0.18, 0.14, 0.14, 0.18, 0.17, 0, 0, 3
 86293802, 0.18, 0.17, 0.15, 0.14, 0.18, 0.17, 0, 0, 3
 86393762, 0.18, 0.17, 0.15, 0.15, 0.18, 0.17, 0, 0, 3
 86493722, 0.17, 0.16, 0.15, 0.15, 0.18, 0.17, 0, 0, 3
 86593682, 0.17, 0.16, 0.15, 0.15, 0.18, 0.17, 0, 0, 3
 86693642, 0.18, 0.16, 0.15, 0.16, 0.18, 0.18, 0, 0, 3
 86793602, 0.18, 0.16, 0.16, 0.16, 0.18, 0.18, 0, 0, 3
 86893562, 0.18, 0.17, 0.16, 0.16, 0.18, 0.18, 0, 0, 3
 86993522, 0.18, 0.17, 0.16, 0.17, 0.18, 0.18, 0, 0, 3
 87093482, 0.18, 0.16, 0.16, 0.16, 0.18, 0.18, 0, 0, 3
 87193442, 0.18, 0.17, 0.16, 0.16, 0.18, 0.18, 0, 0, 3
 87293402, 0.19, 0.17, 0.17, 0.16, 0.18, 0.18, 0, 0, 3
 87393362, 0.19, 0.18, 0.17, 0.16, 0.18, 0.18, 0, 0, 3
 87493322, 0.19, 0.18, 0.18, 0.17, 0.18, 0.18, 0, 0, 3
 87593282, 0.19, 0.18, 0.18, 0.17, 0.18, 0.18, 0, 0, 3
 87694075, 0.2, 0.18, 0.18, 0.17, 0.18, 0.18, 0, 0, 3
 87794035, 0.2, 0.19, 0.18, 0.17, 0.18, 0.18, 0, 0, 3
 87893995, 0.2, 0.18, 0.19, 0.19, 0.18, 0.17, 0, 0, 3
 87993955, 0.21, 0.19, 0.19, 0.19, 0.18, 0.18, 0, 0, 3
 88093915, 0.21, 0.19, 0.19, 0.19, 0.18, 0.18, 0, 0, 3
 88193875, 0.21, 0.21, 0.19, 0.18, 0.18, 0.18, 0, 0, 3
 88293835, 0.21, 0.22, 0.19, 0.17, 0.18, 0.18, 0, 0, 3
 88393795, 0.21, 0.22, 0.19, 0.17, 0.18, 0.18, 0, 0, 3
 88493755, 0.2, 0.21, 0.2, 0.18, 0.18, 0.18, 0, 0, 3
 88593715, 0.2, 0.21, 0.2, 0.18, 0.18, 0.18, 0, 0, 3
 88693675, 0.2, 0.2, 0.2, 0.19, 0.18, 0.18, 0, 0, 3
 88793635, 0.2, 0.2, 0.21, 0.2, 0.18, 0.18, 0, 0, 3
 88893595, 0.2, 0.2, 0.21, 0.2, 0.18, 0.18, 0, 0, 3
 88993555, 0.2, 0.19, 0.22, 0.21, 0.18, 0.18, 0, 0, 3
 89093515, 0.2, 0.19, 0.22, 0.22, 0.18, 0.18, 0, 0, 3
 89193475, 0.19, 0.18, 0.23, 0.22, 0.18, 0.18, 0, 0, 3
 89293435, 0.2, 0.18, 0.23, 0.22, 0.18, 0.17, 0, 0, 3
 89393395, 0.2, 0.18, 0.23, 0.22, 0.18, 0.17, 0, 0, 3
 89493355, 0.21, 0.19, 0.23, 0.22, 0.18, 0.17, 0, 0, 3
 89593315, 0.21, 0.2, 0.23, 0.22, 0.18, 0.17, 0, 0, 3
 89693275, 0.22, 0.21, 0.23, 0.21, 0.18, 0.17, 0, 0, 3
 89794068, 0.22, 0.22, 0.23, 0.22, 0.18, 0.17, 0, 0, 3
 89894028, 0.22, 0.22, 0.24, 0.23, 0.18, 0.18, 0, 0, 3
 89993988, 0.22, 0.22, 0.24, 0.23, 0.18, 0.18, 0, 0, 3
 90093948, 0.22, 0.21, 0.24, 0.22, 0.18, 0.18, 0, 0, 3
 90193908, 0.23, 0.21, 0.25, 0.23, 0.18, 0.18, 0, 0, 3
 90293868, 0.24, 0.22, 0.25, 0.23, 0.18, 0.18, 0, 0, 3
 90393828, 0.25, 0.25, 0.25, 0.24, 0.18, 0.18, 0, 0, 3
 90493788, 0.26, 0.25, 0.25, 0.24, 0.18, 0.18, 0, 0, 3
 90593748, 0.26, 0.25, 0.24, 0.24, 0.18, 0.18, 0, 0, 3
 90693708, 0.26, 0.26, 0.23, 0.24, 0.18, 0.18, 0, 0, 3
 90793668, 0.26, 0.26, 0.23, 0.23, 0.18, 0.18, 0, 0, 3
 90893628, 0.26, 0.26, 0.23, 0.23, 0.18, 0.18, 0, 0, 3
 90993588, 0.26, 0.24, 0.23, 0.22, 0.18, 0.18, 0, 0, 3
 91093548, 0.26, 0.23, 0.24, 0.22, 0.18, 0.18, 0, 0, 3
 91193508, 0.26, 0.23, 0.24, 0.23, 0.18, 0.18, 0, 0, 3
 91293468, 0.26, 0.24, 0.24, 0.23, 0.18, 0.18, 0, 0, 3
 91393428, 0.26, 0.25, 0.24, 0.23, 0.18, 0.18, 0, 0, 3
 91493388, 0.26, 0.24, 0.23, 0.23, 0.18, 0.17, 0, 0, 3
 91593348, 0.26, 0.24, 0.23, 0.22, 0.18, 0.17, 0, 0, 3
 91693308, 0.26, 0.24, 0.23, 0.22, 0.18, 0.17, 0, 0, 3
 91793268, 0.25, 0.24, 0.23, 0.22, 0.18, 0.17, 0, 0, 3
 91894061, 0.25, 0.23, 0.23, 0.22, 0.18, 0.17, 0, 0, 3
 91994021, 0.24, 0.24, 0.23, 0.22, 0.18, 0.17, 0, 0, 3
 92093981, 0.24, 0.23, 0.23, 0.22, 0.18, 0.17, 0, 0, 3
 92193941, 0.23, 0.23, 0.22, 0.21, 0.18, 0.17, 0, 0, 3
 92293901, 0.23, 0.22, 0.22, 0.21, 0.18, 0.17, 0, 0, 3
 92393861, 0.23, 0.21, 0.22, 0.21, 0.18, 0.17, 0, 0, 3
 92493821, 0.22, 0.21, 0.22, 0.19, 0.18, 0.17, 0, 0, 3
 92593781, 0.22, 0.2, 0.22, 0.19, 0.18, 0.18, 0, 0, 3
 92693741, 0.22, 0.2, 0.22, 0.2, 0.18, 0.18, 0, 0, 3
 92793701, 0.22, 0.2, 0.21, 0.21, 0.18, 0.18, 0, 0, 3
 92893661, 0.21, 0.2, 0.21, 0.21, 0.18, 0.18, 0, 0, 3
 92993621, 0.21, 0.2, 0.2, 0.2, 0.18, 0.18, 0, 0, 3
 93093581, 0.21, 0.18, 0.2, 0.19, 0.18, 0.18, 0, 0, 3
 93193541, 0.21, 0.18, 0.19, 0.18, 0.18, 0.18, 0, 0, 3
 93293501, 0.21, 0.19, 0.19, 0.18, 0.18, 0.18, 0, 0, 3
 93393461, 0.21, 0.2, 0.19, 0.18, 0.18, 0.18, 0, 0, 3
 93493421, 0.21, 0.19, 0.18, 0.18, 0.18, 0.18, 0, 0, 3
 93593381, 0.2, 0.2, 0.18, 0.18, 0.18, 0.17, 0, 0, 3
 93693341, 0.2, 0.19, 0.18, 0.17, 0.18, 0.17, 0, 0, 3
 93793301, 0.2, 0.19, 0.18, 0.17, 0.18, 0.17, 0, 0, 3
 93893261, 0.2, 0.18, 0.17, 0.17, 0.18, 0.17, 0, 0, 3
 93994054, 0.2, 0.18, 0.17, 0.16, 0.18, 0.17, 0, 0, 3
 94094014, 0.2, 0.18, 0.16, 0.15, 0.18, 0.17, 0, 0, 3
 94193974, 0.19, 0.19, 0.16, 0.15, 0.18, 0.17, 0, 0, 3
 94293934, 0.19, 0.18, 0.15, 0.14, 0.18, 0.18, 0, 0, 3
 94393894, 0.19, 0.19, 0.15, 0.15, 0.18, 0.18, 0, 0, 3
 94493854, 0.19, 0.19, 0.15, 0.14, 0.18, 0.18, 0, 0, 3
 94593814, 0.19, 0.18, 0.15, 0.14, 0.18, 0.18, 0, 0, 3
 94693774, 0.19, 0.18, 0.15, 0.14, 0.18, 0.18, 0, 0, 3
 94793734, 0.19, 0.18, 0.15, 0.14, 0.18, 0.17, 0, 0, 3
 94893694, 0.19, 0.18, 0.15, 0.14, 0.18, 0.17, 0, 0, 3
 94993654, 0.2, 0.18, 0.15, 0.14, 0.18, 0.17, 0, 0, 3
 95093614, 0.19, 0.18, 0.15, 0.14, 0.18, 0.17, 0, 0, 3
 95193574, 0.19, 0.18, 0.15, 0.14, 0.18, 0.17, 0, 0, 3
 95293534, 0.19, 0.18, 0.14, 0.13, 0.18, 0.17, 0, 0, 3
 95393494, 0.19, 0.18, 0.14, 0.13, 0.18, 0.17, 0, 0, 3
 95493454, 0.19, 0.18, 0.14, 0.13, 0.18, 0.16, 0, 0, 3
 95593414, 0.19, 0.18, 0.14, 0.13, 0.18, 0.16, 0, 0, 3
 95693374, 0.19, 0.18, 0.14, 0.13, 0.18, 0.16, 0, 0, 3
 95793334, 0.19, 0.18, 0.14, 0.13, 0.18, 0.16, 0, 0, 3
 95893294, 0.19, 0.18, 0.14, 0.12, 0.18, 0.16, 0, 0, 3
 95994087, 0.19, 0.18, 0.14, 0.13, 0.18, 0.17, 0, 0, 3
 96094047, 0.19, 0.17, 0.14, 0.13, 0.18, 0.17, 0, 0, 3
 96194007, 0.19, 0.17, 0.14, 0.13, 0.18, 0.17, 0, 0, 3
 96293967, 0.19, 0.18, 0.14, 0.14, 0.18, 0.17, 0, 0, 3
 96393927, 0.19, 0.18, 0.14, 0.14, 0.18, 0.17, 0, 0, 3
 96493887, 0.19, 0.18, 0.15, 0.14, 0.18, 0.17, 0, 0, 3
 96593847, 0.19, 0.18, 0.15, 0.14, 0.18, 0.17, 0, 0, 3
 96693807, 0.18, 0.19, 0.15, 0.15, 0.18, 0.17, 0, 0, 3
 96793767, 0.18, 0.19, 0.15, 0.15, 0.18, 0.17, 0, 0, 3
 96893727, 0.17, 0.18, 0.15, 0.15, 0.18, 0.17, 0, 0, 3
 96993687, 0.17, 0.18, 0.15, 0.15, 0.18, 0.17, 0, 0, 3
 97093647, 0.17, 0.16, 0.15, 0.13, 0.18, 0.17, 0, 0, 3
 97193607, 0.17, 0.16, 0.15, 0.13, 0.18, 0.17, 0, 0, 3
 97293567, 0.18, 0.17, 0.15, 0.14, 0.18, 0.17, 0, 0, 3
 97393527, 0.18, 0.17, 0.15, 0.14, 0.18, 0.17, 0, 0, 3
 97493487, 0.18, 0.17, 0.15, 0.13, 0.18, 0.17, 0, 0, 3
 97593447, 0.18, 0.17, 0.16, 0.13, 0.18, 0.17, 0, 0, 3
 97693407, 0.18, 0.17, 0.16, 0.14, 0.18, 0.17, 0, 0, 3
 97793367, 0.18, 0.17, 0.16, 0.15, 0.18, 0.17, 0, 0, 3
 97893327, 0.18, 0.17, 0.16, 0.14, 0.18, 0.17, 0, 0, 3
 97993287, 0.18, 0.17, 0.16, 0.14, 0.18, 0.17, 0, 0, 3
 98094080, 0.17, 0.18, 0.16, 0.14, 0.18, 0.16, 0, 0, 3
 98194040, 0.17, 0.18, 0.16, 0.14, 0.18, 0.16, 0, 0, 3
 98294000, 0.17, 0.16, 0.16, 0.14, 0.18, 0.16, 0, 0, 3
 98393960, 0.17, 0.15, 0.17, 0.14, 0.18, 0.16, 0, 0, 3
 98493920, 0.18, 0.15, 0.17, 0.15, 0.18, 0.16, 0, 0, 3
 98593880, 0.18, 0.16, 0.17, 0.16, 0.18, 0.16, 0, 0, 3
 98693840, 0.18, 0.17, 0.16, 0.15, 0.18, 0.16, 0, 0, 3
 98793800, 0.18, 0.17, 0.16, 0.15, 0.18, 0.17, 0, 0, 3
 98893760, 0.18, 0.16, 0.16, 0.15, 0.18, 0.17, 0, 0, 3
 98993720, 0.18, 0.17, 0.15, 0.15, 0.18, 0.18, 0, 0, 3
 99093680, 0.18, 0.16, 0.15, 0.15, 0.18, 0.19, 0, 0, 3
 99193640, 0.17, 0.16, 0.15, 0.15, 0.18, 0.19, 0, 0, 3
 99293600, 0.17, 0.16, 0.14, 0.14, 0.18, 0.19, 0, 0, 3
 99393560, 0.16, 0.15, 0.14, 0.14, 0.18, 0.19, 0, 0, 3
 99493520, 0.15, 0.13, 0.13, 0.14, 0.18, 0.19, 0, 0, 3
 99593480, 0.15, 0.13, 0.13, 0.14, 0.18, 0.19, 0, 0, 3
 99693440, 0.14, 0.13, 0.13, 0.14, 0.18, 0.19, 0, 0, 3
 99793400, 0.14, 0.12, 0.13, 0.14, 0.18, 0.19, 0, 0, 3
 99893360, 0.14, 0.12, 0.13, 0.14, 0.18, 0.18, 0, 0, 3
 99993320, 0.13, 0.12, 0.13, 0.14, 0.18, 0.18, 0, 0, 3
 100093280, 0.14, 0.12, 0.13, 0.13, 0.18, 0.18, 0, 0, 3
 100194073, 0.14, 0.12, 0.13, 0.13, 0.18, 0.18, 0, 0, 3
 100294033, 0.14, 0.13, 0.13, 0.13, 0.18, 0.17, 0, 0, 3
 100393993, 0.14, 0.13, 0.13, 0.13, 0.18, 0.17, 0, 0, 3
 100493953, 0.14, 0.13, 0.13, 0.12, 0.18, 0.17, 0, 0, 3
 100593913, 0.14, 0.13, 0.13, 0.13, 0.18, 0.17, 0, 0, 3
 100693873, 0.14, 0.13, 0.14, 0.12, 0.18, 0.17, 0, 0, 3
 100793833, 0.14, 0.13, 0.14, 0.13, 0.18, 0.17, 0, 0, 3
 100893793, 0.15, 0.14, 0.14, 0.13, 0.18, 0.17, 0, 0, 3
 100993753, 0.15, 0.14, 0.14, 0.13, 0.18, 0.17, 0, 0, 3
 101093713, 0.15, 0.14, 0.15, 0.13, 0.18, 0.17, 0, 0, 3
 101193673, 0.15, 0.15, 0.15, 0.13, 0.18, 0.17, 0, 0, 3
 101293633, 0.15, 0.15, 0.15, 0.13, 0.18, 0.17, 0, 0, 3
 101393593, 0.15, 0.15, 0.15, 0.14, 0.18, 0.17, 0, 0, 3
 101493553, 0.16, 0.15, 0.15, 0.14, 0.18, 0.17, 0, 0, 3
 101593513, 0.16, 0.15, 0.15, 0.14, 0.18, 0.17, 0, 0, 3
 101693473, 0.15, 0.15, 0.15, 0.14, 0.18, 0.18, 0, 0, 3
 101793433, 0.15, 0.15, 0.15, 0.14, 0.18, 0.18, 0, 0, 3
 101893393, 0.16, 0.14, 0.15, 0.14, 0.18, 0.18, 0, 0, 3
 101993353, 0.16, 0.15, 0.15, 0.14, 0.18, 0.17, 0, 0, 3
 102093313, 0.16, 0.15, 0.15, 0.14, 0.18, 0.17, 0, 0, 3
 102193273, 0.16, 0.15, 0.15, 0.14, 0.18, 0.17, 0, 0, 3
 102294066, 0.16, 0.15, 0.15, 0.13, 0.18, 0.17, 0, 0, 3
 102394026, 0.16, 0.15, 0.15, 0.14, 0.18, 0.18, 0, 0, 3
 102493986, 0.16, 0.15, 0.15, 0.14, 0.18, 0.18, 0, 0, 3
 102593946, 0.16, 0.15, 0.15, 0.14, 0.18, 0.17, 0, 0, 3
 102693906, 0.16, 0.15, 0.14, 0.13, 0.18, 0.17, 0, 0, 3
 102793866, 0.17, 0.15, 0.15, 0.13, 0.18, 0.17, 0, 0, 3
 102893826, 0.16, 0.15, 0.14, 0.13, 0.18, 0.17, 0, 0, 3
 102993786, 0.16, 0.15, 0.14, 0.13, 0.18, 0.18, 0, 0, 3
 103093746, 0.17, 0.16, 0.14, 0.13, 0.18, 0.18, 0, 0, 3
 103193706, 0.17, 0.16, 0.14, 0.13, 0.18, 0.18, 0, 0, 3
 103293666, 0.18, 0.17, 0.14, 0.13, 0.18, 0.18, 0, 0, 3
 103393626, 0.18, 0.17, 0.14, 0.13, 0.18, 0.18, 0, 0, 3
 103493586, 0.19, 0.18, 0.14, 0.13, 0.18, 0.18, 0, 0, 3
 103593546, 0.2, 0.19, 0.14, 0.13, 0.18, 0.17, 0, 0, 3
 103693506, 0.2, 0.19, 0.14, 0.13, 0.18, 0.17, 0, 0, 3
 103793466, 0.2, 0.19, 0.14, 0.13, 0.18, 0.17, 0, 0, 3
 103893426, 0.2, 0.19, 0.13, 0.12, 0.18, 0.16, 0, 0, 3
 103993386, 0.2, 0.19, 0.13, 0.12, 0.18, 0.16, 0, 0, 3
 104093346, 0.2, 0.19, 0.13, 0.12, 0.18, 0.16, 0, 0, 3
 104193306, 0.2, 0.19, 0.13, 0.12, 0.18, 0.16, 0, 0, 3
 104293266, 0.2, 0.19, 0.13, 0.12, 0.18, 0.16, 0, 0, 3
 104394059, 0.19, 0.18, 0.13, 0.12, 0.18, 0.16, 0, 0, 3
 104494019, 0.19, 0.18, 0.13, 0.12, 0.18, 0.16, 0, 0, 3
 104593979, 0.19, 0.18, 0.13, 0.12, 0.18, 0.16, 0, 0, 3
 104693939, 0.19, 0.18, 0.13, 0.13, 0.18, 0.17, 0, 0, 3
 104793899, 0.18, 0.17, 0.13, 0.12, 0.18, 0.17, 0, 0, 3
 104893859, 0.18, 0.17, 0.13, 0.13, 0.18, 0.17, 0, 0, 3
 104993819, 0.18, 0.17, 0.13, 0.13, 0.18, 0.17, 0, 0, 3
 105093779, 0.17, 0.16, 0.13, 0.13, 0.18, 0.17, 0, 0, 3
 105193739, 0.17, 0.16, 0.13, 0.13, 0.18, 0.17, 0, 0, 3
 105293699, 0.17, 0.16, 0.14, 0.13, 0.18, 0.17, 0, 0, 3
 105393659, 0.17, 0.16, 0.14, 0.13, 0.18, 0.17, 0, 0, 3
 105493619, 0.17, 0.16, 0.14, 0.12, 0.18, 0.17, 0, 0, 3
 105593579, 0.17, 0.16, 0.14, 0.13, 0.18, 0.17, 0, 0, 3
 105693539, 0.17, 0.16, 0.14, 0.13, 0.18, 0.17, 0, 0, 3
 105793499, 0.17, 0.15, 0.14, 0.12, 0.18, 0.17, 0, 0, 3
 105893459, 0.16, 0.15, 0.14, 0.13, 0.18, 0.17, 0, 0, 3
 105993419, 0.16, 0.16, 0.14, 0.13, 0.18, 0.17, 0, 0, 3
 106093379, 0.16, 0.15, 0.14, 0.13, 0.18, 0.17, 0, 0, 3
 106193339, 0.16, 0.16, 0.14, 0.13, 0.18, 0.16, 0, 0, 3
 106293299, 0.16, 0.16, 0.13, 0.13, 0.18, 0.16, 0, 0, 3
 106394092, 0.15, 0.15, 0.13, 0.13, 0.18, 0.16, 0, 0, 3
 106494052, 0.15, 0.15, 0.13, 0.12, 0.18, 0.16, 0, 0, 3
