Time,MOTB_LiftMax,MOTB_BatVolt,MOTB_ThLimit,MOTB_ThrAvMx,MOTB_FailFlags
 81393263, 0.9782088, 0.9867238, 1, 0.4202818, 2
 81494056, 0.9784081, 0.9868459, 1, 0.4142343, 2
 81594016, 0.9786848, 0.9870153, 1, 0.409838, 2
 81693976, 0.978985, 0.9871991, 1, 0.4022541, 2
 81793936, 0.9792863, 0.9873835, 1, 0.3942284, 2
 81893896, 0.9795443, 0.9875414, 1, 0.3888681, 2
 81993856, 0.9797628, 0.9876752, 1, 0.3845702, 2
 82093816, 0.9799438, 0.9877859, 1, 0.3815461, 2
 82193776, 0.9800981, 0.9878804, 1, 0.3791847, 2
 82293736, 0.9802245, 0.9879577, 1, 0.3776067, 2
 82393696, 0.98033, 0.9880223, 1, 0.3770676, 2
 82493656, 0.9804215, 0.9880783, 1, 0.3762959, 2
 82593616, 0.980499, 0.9881257, 1, 0.3759167, 2
 82693576, 0.9805695, 0.9881688, 1, 0.3752988, 2
 82793536, 0.9806324, 0.9882073, 1, 0.3758264, 2
 82893496, 0.980688, 0.9882413, 1, 0.3757507, 2
 82993456, 0.9807365, 0.9882709, 1, 0.3756384, 2
 83093416, 0.9807786, 0.9882967, 1, 0.3756545, 2
 83193376, 0.9808149, 0.988319, 1, 0.3755442, 2
 83293336, 0.9808462, 0.9883381, 1, 0.3756397, 2
 83393296, 0.9808729, 0.9883543, 1, 0.3752469, 2
 83494089, 0.9808953, 0.9883681, 1, 0.3746818, 2
 83594049, 0.9809145, 0.9883798, 1, 0.3741432, 2
 83694009, 0.9809235, 0.9883854, 1, 0.3737397, 2
 83793969, 0.9809315, 0.9883902, 1, 0.3726485, 2
 83893929, 0.9809393, 0.988395, 1, 0.3723828, 2
 83993889, 0.9809393, 0.988395, 1, 0.3713236, 2
 84093849, 0.9809393, 0.988395, 1, 0.3711809, 2
 84193809, 0.9809325, 0.9883909, 1, 0.3698794, 2
 84293769, 0.9809209, 0.9883837, 1, 0.3693706, 2
 84393729, 0.9809124, 0.9883786, 1, 0.3686871, 2
 84493689, 0.9808987, 0.9883702, 1, 0.3674058, 2
 84593649, 0.9808881, 0.9883637, 1, 0.3670155, 2
 84693609, 0.9808731, 0.9883545, 1, 0.3660919, 2
 84793569, 0.9808544, 0.9883431, 1, 0.3649707, 2
 84893529, 0.9808398, 0.9883342, 1, 0.3645475, 2
 84993489, 0.9808215, 0.988323, 1, 0.3634109, 2
 85093449, 0.9808, 0.9883098, 1, 0.3621487, 2
 85193409, 0.9807829, 0.9882994, 1, 0.3616706, 2
 85293369, 0.9807559, 0.9882828, 1, 0.3608901, 2
 85393329, 0.9807278, 0.9882656, 1, 0.3592328, 2
 85493289, 0.9807057, 0.9882521, 1, 0.3579077, 2
 85594082, 0.9806812, 0.9882371, 1, 0.3563952, 2
 85694042, 0.980655, 0.9882211, 1, 0.3550096, 2
 85794002, 0.9806205, 0.9882, 1, 0.3519004, 2
 85893962, 0.9805798, 0.9881751, 1, 0.3515741, 2
 85993922, 0.9805408, 0.9881513, 1, 0.3534273, 2
 86093882, 0.9805102, 0.9881325, 1, 0.3569475, 2
 86193842, 0.9804999, 0.9881262, 1, 0.3604166, 2
 86293802, 0.9805041, 0.9881288, 1, 0.3648958, 2
 86393762, 0.9805341, 0.9881471, 1, 0.3687482, 2
 86493722, 0.9805818, 0.9881763, 1, 0.3727503, 2
 86593682, 0.9806358, 0.9882094, 1, 0.3757858, 2
 86693642, 0.9806947, 0.9882454, 1, 0.3784329, 2
 86793602, 0.9807572, 0.9882836, 1, 0.3805772, 2
 86893562, 0.9808223, 0.9883235, 1, 0.3812374, 2
 86993522, 0.9808764, 0.9883565, 1, 0.3818444, 2
 87093482, 0.9809223, 0.9883846, 1, 0.3826862, 2
 87193442, 0.980956, 0.9884052, 1, 0.3820515, 2
 87293402, 0.9809806, 0.9884203, 1, 0.3818915, 2
 87393362, 0.9809985, 0.9884312, 1, 0.3814682, 2
 87493322, 0.9810115, 0.9884392, 1, 0.3805863, 2
 87593282, 0.9810154, 0.9884416, 1, 0.3800876, 2
 87694075, 0.9810174, 0.9884428, 1, 0.3792814, 2
 87794035, 0.9810174, 0.9884428, 1, 0.3787299, 2
 87893995, 0.9810135, 0.9884404, 1, 0.3781962, 2
 87993955, 0.9810096, 0.988438, 1, 0.3780902, 2
 88093915, 0.9810007, 0.9884325, 1, 0.3780395, 2
 88193875, 0.9809869, 0.9884241, 1, 0.377566, 2
 88293835, 0.9809763, 0.9884176, 1, 0.3771015, 2
 88393795, 0.9809685, 0.9884129, 1, 0.377106, 2
 88493755, 0.980962, 0.9884089, 1, 0.377247, 2
 88593715, 0.9809582, 0.9884065, 1, 0.3771681, 2
 88693675, 0.9809542, 0.9884042, 1, 0.37714, 2
 88793635, 0.9809504, 0.9884018, 1, 0.3954085, 2
 88893595, 0.9809869, 0.9884241, 1, 0.4138848, 2
 88993555, 0.9811038, 0.9884956, 1, 0.4171167, 2
 89093515, 0.9812603, 0.9885913, 1, 0.4215123, 2
 89193475, 0.9814069, 0.988681, 1, 0.4248104, 2
 89293435, 0.9815402, 0.9887625, 1, 0.4274813, 2
 89393395, 0.9816569, 0.9888338, 1, 0.4292422, 2
 89493355, 0.9817485, 0.9888899, 1, 0.4307774, 2
 89593315, 0.9818287, 0.9889389, 1, 0.4317296, 2
 89693275, 0.9819001, 0.9889826, 1, 0.4326357, 2
 89794068, 0.9819524, 0.9890145, 1, 0.432511, 2
 89894028, 0.981997, 0.9890418, 1, 0.433953, 2
 89993988, 0.9820296, 0.9890617, 1, 0.4339457, 2
 90093948, 0.9820601, 0.9890803, 1, 0.435177, 2
 90193908, 0.9820821, 0.9890938, 1, 0.4355057, 2
 90293868, 0.9821047, 0.9891076, 1, 0.4372948, 2
 90393828, 0.9821215, 0.9891179, 1, 0.4380998, 2
 90493788, 0.9821397, 0.9891291, 1, 0.4393322, 2
 90593748, 0.98216, 0.9891414, 1, 0.4405971, 2
 90693708, 0.9821811, 0.9891543, 1, 0.4421153, 2
 90793668, 0.9822029, 0.9891676, 1, 0.4437744, 2
 90893628, 0.9822253, 0.9891813, 1, 0.4458214, 2
 90993588, 0.9822482, 0.9891953, 1, 0.4476517, 2
 91093548, 0.9822779, 0.9892135, 1, 0.4468221, 2
 91193508, 0.982306, 0.9892307, 1, 0.4337328, 2
 91293468, 0.9822814, 0.9892157, 1, 0.4268259, 2
 91393428, 0.9822184, 0.9891771, 1, 0.4211462, 2
 91493388, 0.9821335, 0.9891253, 1, 0.4166552, 2
 91593348, 0.982039, 0.9890675, 1, 0.4133903, 2
 91693308, 0.9819444, 0.9890096, 1, 0.4108331, 2
 91793268, 0.9818556, 0.9889554, 1, 0.4094926, 2
 91894061, 0.9817779, 0.9889079, 1, 0.4080743, 2
 91994021, 0.9817147, 0.9888692, 1, 0.4077153, 2
 92093981, 0.9816619, 0.9888369, 1, 0.4068585, 2
 92193941, 0.9816169, 0.9888094, 1, 0.4073611, 2
 92293901, 0.9815841, 0.9887893, 1, 0.4077151, 2
 92393861, 0.98156, 0.9887746, 1, 0.4080497, 2
 92493821, 0.9815487, 0.9887677, 1, 0.4087057, 2
 92593781, 0.9815408, 0.9887629, 1, 0.4091204, 2
 92693741, 0.9815351, 0.9887594, 1, 0.4095912, 2
 92793701, 0.9815361, 0.9887601, 1, 0.4102813, 2
 92893661, 0.9815361, 0.9887601, 1, 0.4103077, 2
 92993621, 0.981544, 0.9887648, 1, 0.410797, 2
 93093581, 0.9815497, 0.9887683, 1, 0.4113958, 2
 93193541, 0.9815605, 0.9887749, 1, 0.4113845, 2
 93293501, 0.9815683, 0.9887797, 1, 0.4116887, 2
 93393461, 0.9815729, 0.9887825, 1, 0.4115441, 2
 93493421, 0.9815768, 0.9887848, 1, 0.4115982, 2
 93593381, 0.9815807, 0.9887872, 1, 0.4114529, 2
 93693341, 0.9815807, 0.9887872, 1, 0.4114971, 2
 93793301, 0.9815807, 0.9887872, 1, 0.4113919, 2
 93893261, 0.9815807, 0.9887872, 1, 0.4113552, 2
 93994054, 0.9815807, 0.9887872, 1, 0.4111439, 2
 94094014, 0.9815807, 0.9887872, 1, 0.4115131, 2
 94193974, 0.9815807, 0.9887872, 1, 0.4110482, 2
 94293934, 0.9815807, 0.9887872, 1, 0.4111729, 2
 94393894, 0.9815767, 0.9887848, 1, 0.4111186, 2
 94493854, 0.9815792, 0.9887863, 1, 0.4114946, 2
 94593814, 0.9815792, 0.9887863, 1, 0.4112003, 2
 94693774, 0.9815792, 0.9887863, 1, 0.4112664, 2
 94793734, 0.9815792, 0.9887863, 1, 0.411276, 2
 94893694, 0.9815792, 0.9887863, 1, 0.4112344, 2
 94993654, 0.9815792, 0.9887863, 1, 0.4114126, 2
 95093614, 0.9815792, 0.9887863, 1, 0.4115745, 2
 95193574, 0.9815792, 0.9887863, 1, 0.4115227, 2
 95293534, 0.9815792, 0.9887863, 1, 0.4114258, 2
 95393494, 0.9815792, 0.9887863, 1, 0.41144, 2
 95493454, 0.9815792, 0.9887863, 1, 0.411383, 2
 95593414, 0.9815792, 0.9887863, 1, 0.4112692, 2
 95693374, 0.9815792, 0.9887863, 1, 0.4113526, 2
 95793334, 0.9815792, 0.9887863, 1, 0.4113081, 2
 95893294, 0.9815792, 0.9887863, 1, 0.4115918, 2
 95994087, 0.9815792, 0.9887863, 1, 0.4114619, 2
 96094047, 0.9815792, 0.9887863, 1, 0.3772577, 2
 96194007, 0.9816343, 0.98882, 1, 0.3761063, 2
 96293967, 0.9816421, 0.9888248, 1, 0.3737203, 2
 96393927, 0.981621, 0.988812, 1, 0.3721451, 2
 96493887, 0.9815933, 0.988795, 1, 0.3709246, 2
 96593847, 0.98156, 0.9887746, 1, 0.3712455, 2
 96693807, 0.9815291, 0.9887558, 1, 0.3710367, 2
 96793767, 0.9815069, 0.9887421, 1, 0.3714409, 2
 96893727, 0.9814901, 0.9887319, 1, 0.3725483, 2
 96993687, 0.9814782, 0.9887246, 1, 0.3726222, 2
 97093647, 0.9814756, 0.988723, 1, 0.3735524, 2
 97193607, 0.9814795, 0.9887254, 1, 0.3736988, 2
 97293567, 0.9814891, 0.9887312, 1, 0.3750195, 2
 97393527, 0.9814965, 0.9887357, 1, 0.3749378, 2
 97493487, 0.9815003, 0.9887381, 1, 0.3755777, 2
 97593447, 0.9815095, 0.9887437, 1, 0.375537, 2
 97693407, 0.981522, 0.9887513, 1, 0.3760192, 2
 97793367, 0.9815297, 0.9887561, 1, 0.3758832, 2
 97893327, 0.9815345, 0.988759, 1, 0.3760462, 2
 97993287, 0.9815385, 0.9887614, 1, 0.3762373, 2
 98094080, 0.9815401, 0.9887624, 1, 0.3764148, 2
 98194040, 0.9815401, 0.9887624, 1, 0.3764285, 2
 98294000, 0.9815401, 0.9887624, 1, 0.3766714, 2
 98393960, 0.9815401, 0.9887624, 1, 0.376699, 2
 98493920, 0.9815401, 0.9887624, 1, 0.3763454, 2
 98593880, 0.9815401, 0.9887624, 1, 0.3766867, 2
 98693840, 0.9815401, 0.9887624, 1, 0.376765, 2
 98793800, 0.9815401, 0.9887624, 1, 0.376521, 2
 98893760, 0.9815401, 0.9887624, 1, 0.3767639, 2
 98993720, 0.9815401, 0.9887624, 1, 0.3766444, 2
 99093680, 0.9815401, 0.9887624, 1, 0.3765613, 2
 99193640, 0.9815401, 0.9887624, 1, 0.3762885, 2
 99293600, 0.9815401, 0.9887624, 1, 0.3769425, 2
 99393560, 0.9815401, 0.9887624, 1, 0.3762311, 2
 99493520, 0.9815401, 0.9887624, 1, 0.3767834, 2
 99593480, 0.9815401, 0.9887624, 1, 0.3763456, 2
 99693440, 0.9815449, 0.9887654, 1, 0.3764376, 2
 99793400, 0.9815428, 0.9887641, 1, 0.3764515, 2
 99893360, 0.9815428, 0.9887641, 1, 0.3768283, 2
 99993320, 0.9815428, 0.9887641, 1, 0.3769039, 2
 100093280, 0.9815428, 0.9887641, 1, 0.3769313, 2
 100194073, 0.9815428, 0.9887641, 1, 0.3766448, 2
 100294033, 0.9815428, 0.9887641, 1, 0.3768368, 2
 100393993, 0.9815428, 0.9887641, 1, 0.3767627, 2
 100493953, 0.9815428, 0.9887641, 1, 0.3767388, 2
 100593913, 0.9815428, 0.9887641, 1, 0.3766987, 2
 100693873, 0.9815428, 0.9887641, 1, 0.3768498, 2
 100793833, 0.9815428, 0.9887641, 1, 0.3767768, 2
 100893793, 0.9815428, 0.9887641, 1, 0.3769014, 2
 100993753, 0.9815428, 0.9887641, 1, 0.3768763, 2
 101093713, 0.9815428, 0.9887641, 1, 0.3769216, 2
 101193673, 0.9815428, 0.9887641, 1, 0.3768006, 2
 101293633, 0.9815428, 0.9887641, 1, 0.3769077, 2
 101393593, 0.9815428, 0.9887641, 1, 0.3768522, 2
 101493553, 0.9815428, 0.9887641, 1, 0.3768751, 2
 101593513, 0.9815428, 0.9887641, 1, 0.3767928, 2
 101693473, 0.9815428, 0.9887641, 1, 0.3768552, 2
 101793433, 0.9815428, 0.9887641, 1, 0.3764451, 2
 101893393, 0.9815428, 0.9887641, 1, 0.3767511, 2
 101993353, 0.9815428, 0.9887641, 1, 0.3766954, 2
 102093313, 0.9815428, 0.9887641, 1, 0.3767629, 2
 102193273, 0.9815428, 0.9887641, 1, 0.3766674, 2
 102294066, 0.9815428, 0.9887641, 1, 0.3766069, 2
 102394026, 0.9815428, 0.9887641, 1, 0.3767598, 2
 102493986, 0.9815428, 0.9887641, 1, 0.376531, 2
 102593946, 0.9815428, 0.9887641, 1, 0.376335, 2
 102693906, 0.9815428, 0.9887641, 1, 0.3766547, 2
 102793866, 0.9815428, 0.9887641, 1, 0.3768339, 2
 102893826, 0.9815428, 0.9887641, 1, 0.3768435, 2
 102993786, 0.9815428, 0.9887641, 1, 0.3766049, 2
 103093746, 0.9815428, 0.9887641, 1, 0.376911, 2
 103193706, 0.9815428, 0.9887641, 1, 0.3766389, 2
 103293666, 0.9815428, 0.9887641, 1, 0.3769709, 2
 103393626, 0.9815428, 0.9887641, 1, 0.3767752, 2
 103493586, 0.9815428, 0.9887641, 1, 0.3769184, 2
 103593546, 0.9815428, 0.9887641, 1, 0.3767726, 2
 103693506, 0.9815428, 0.9887641, 1, 0.376947, 2
 103793466, 0.9815428, 0.9887641, 1, 0.3767247, 2
 103893426, 0.9815428, 0.9887641, 1, 0.3766986, 2
 103993386, 0.9815428, 0.9887641, 1, 0.3767318, 2
 104093346, 0.9815428, 0.9887641, 1, 0.3767882, 2
 104193306, 0.9815428, 0.9887641, 1, 0.3767219, 2
 104293266, 0.9815428, 0.9887641, 1, 0.3768842, 2
 104394059, 0.9815428, 0.9887641, 1, 0.3766642, 2
 104494019, 0.9815428, 0.9887641, 1, 0.3768734, 2
 104593979, 0.9815428, 0.9887641, 1, 0.3767336, 2
 104693939, 0.9815428, 0.9887641, 1, 0.3766587, 2
 104793899, 0.9815428, 0.9887641, 1, 0.3767103, 2
 104893859, 0.981535, 0.9887593, 1, 0.3768133, 2
 104993819, 0.981535, 0.9887593, 1, 0.3768585, 2
 105093779, 0.981535, 0.9887593, 1, 0.376938, 2
 105193739, 0.981535, 0.9887593, 1, 0.3768485, 2
 105293699, 0.981535, 0.9887593, 1, 0.3770936, 2
 105393659, 0.981535, 0.9887593, 1, 0.3769649, 2
 105493619, 0.981535, 0.9887593, 1, 0.3772864, 2
 105593579, 0.981535, 0.9887593, 1, 0.3770318, 2
 105693539, 0.981535, 0.9887593, 1, 0.3771418, 2
 105793499, 0.981535, 0.9887593, 1, 0.3770727, 2
 105893459, 0.981535, 0.9887593, 1, 0.3769446, 2
 105993419, 0.981535, 0.9887593, 1, 0.3769241, 2
 106093379, 0.981535, 0.9887593, 1, 0.3770048, 2
 106193339, 0.981535, 0.9887593, 1, 0.3758479, 2
 106293299, 0.981535, 0.9887593, 1, 0.3762922, 2
 106394092, 0.981535, 0.9887593, 1, 0.3760206, 2
 106494052, 0.981535, 0.9887593, 1, 0.3759195, 2
 106594012, 0.981535, 0.9887593, 1, 0.3758571, 2
 106693972, 0.981535, 0.9887593, 1, 0.3760415, 2
 106793932, 0.9815287, 0.9887555, 1, 0.3757586, 2
 106893892, 0.9815289, 0.9887556, 1, 0.376016, 2
 106993852, 0.9815289, 0.9887556, 1, 0.3759555, 2
 107093812, 0.9815289, 0.9887556, 1, 0.3761715, 2
 107193772, 0.9815289, 0.9887556, 1, 0.3760769, 2
 107293732, 0.9815289, 0.9887556, 1, 0.3762568, 2
 107393692, 0.9815289, 0.9887556, 1, 0.3762485, 2
 107493652, 0.9815289, 0.9887556, 1, 0.3761112, 2
 107593612, 0.9815289, 0.9887556, 1, 0.3762404, 2
 107693572, 0.9815289, 0.9887556, 1, 0.3762634, 2
 107793532, 0.9815289, 0.9887556, 1, 0.3760462, 2
 107893492, 0.9815289, 0.9887556, 1, 0.3762183, 2
 107993452, 0.9815289, 0.9887556, 1, 0.3759312, 2
 108093412, 0.9815289, 0.9887556, 1, 0.3761806, 2
 108193372, 0.9815289, 0.9887556, 1, 0.376096, 2
 108293332, 0.9815289, 0.9887556, 1, 0.3759662, 2
 108393292, 0.9815289, 0.9887556, 1, 0.3759284, 2
 108494085, 0.9815289, 0.9887556, 1, 0.3760035, 2
 108594045, 0.9815289, 0.9887556, 1, 0.3758149, 2
 108694005, 0.9815289, 0.9887556, 1, 0.3759976, 2
 108793965, 0.9815289, 0.9887556, 1, 0.3758895, 2
 108893925, 0.9815289, 0.9887556, 1, 0.3759112, 2
 108993885, 0.9815289, 0.9887556, 1, 0.3759845, 2
 109093845, 0.9815289, 0.9887556, 1, 0.3761109, 2
 109193805, 0.9815289, 0.9887556, 1, 0.3760035, 2
 109293765, 0.9815289, 0.9887556, 1, 0.3762334, 2
 109393725, 0.9815251, 0.9887532, 1, 0.3761077, 2
 109493685, 0.9815276, 0.9887548, 1, 0.3763578, 2
 109593645, 0.9815238, 0.9887524, 1, 0.3761146, 2
 109693605, 0.9815271, 0.9887545, 1, 0.3765905, 2
 109793565, 0.9815271, 0.9887545, 1, 0.3760676, 2
 109893525, 0.9815271, 0.9887545, 1, 0.3762673, 2
 109993485, 0.9815271, 0.9887545, 1, 0.3762735, 2
 110093445, 0.9815271, 0.9887545, 1, 0.3760148, 2
 110193405, 0.9815271, 0.9887545, 1, 0.3761425, 2
 110293365, 0.9815271, 0.9887545, 1, 0.3763144, 2
 110393325, 0.9815271, 0.9887545, 1, 0.3761202, 2
 110493285, 0.9815271, 0.9887545, 1, 0.3763053, 2
 110594078, 0.9815271, 0.9887545, 1, 0.3760256, 2
 110694038, 0.981523, 0.9887519, 1, 0.3765004, 2
 110793998, 0.9815251, 0.9887533, 1, 0.3760951, 2
 110893958, 0.9815251, 0.9887533, 1, 0.3761548, 2
 110993918, 0.9815251, 0.9887533, 1, 0.3760619, 2
 111093878, 0.9815251, 0.9887533, 1, 0.3763797, 2
 111193838, 0.9815251, 0.9887533, 1, 0.3760825, 2
 111293798, 0.9815212, 0.9887509, 1, 0.376327, 2
 111393758, 0.9815239, 0.9887525, 1, 0.3763284, 2
 111493718, 0.9815239, 0.9887525, 1, 0.3765483, 2
 111593678, 0.9815239, 0.9887525, 1, 0.3765981, 2
 111693638, 0.9815239, 0.9887525, 1, 0.3767667, 2
 111793598, 0.9815239, 0.9887525, 1, 0.3770659, 2
 111893558, 0.9815239, 0.9887525, 1, 0.3769894, 2
 111993518, 0.9815239, 0.9887525, 1, 0.3768121, 2
 112093478, 0.9815239, 0.9887525, 1, 0.3768994, 2
 112193438, 0.9815239, 0.9887525, 1, 0.3768187, 2
 112293398, 0.9815239, 0.9887525, 1, 0.3770033, 2
 112393358, 0.9815239, 0.9887525, 1, 0.3768751, 2
 112493318, 0.9815239, 0.9887525, 1, 0.3769119, 2
 112593278, 0.9815239, 0.9887525, 1, 0.3771446, 2
 112694071, 0.9815239, 0.9887525, 1, 0.3768259, 2
 112794031, 0.9815239, 0.9887525, 1, 0.3770596, 2
 112893991, 0.9815239, 0.9887525, 1, 0.3772243, 2
 112993951, 0.9815239, 0.9887525, 1, 0.3765774, 2
 113093911, 0.9815239, 0.9887525, 1, 0.37707, 2
 113193871, 0.9815239, 0.9887525, 1, 0.3771326, 2
 113293831, 0.9815239, 0.9887525, 1, 0.3768643, 2
 113393791, 0.9815239, 0.9887525, 1, 0.377016, 2
 113493751, 0.9815239, 0.9887525, 1, 0.3771991, 2
 113593711, 0.9815239, 0.9887525, 1, 0.3708495, 2
 113693671, 0.9815122, 0.9887454, 1, 0.3663641, 2
 113793631, 0.9814781, 0.9887245, 1, 0.3626841, 2
 113893591, 0.9814211, 0.9886897, 1, 0.359385, 2
 113993551, 0.9813604, 0.9886525, 1, 0.3567505, 2
 114093511, 0.9812967, 0.9886135, 1, 0.3544802, 2
 114193471, 0.9812309, 0.9885733, 1, 0.3526209, 2
 114293431, 0.9811764, 0.98854, 1, 0.3513256, 2
 114393391, 0.9811237, 0.9885078, 1, 0.350147, 2
 114493351, 0.9810789, 0.9884804, 1, 0.3495626, 2
 114593311, 0.9810396, 0.9884564, 1, 0.348649, 2
 114693271, 0.9809982, 0.988431, 1, 0.3478766, 2
 114794064, 0.9809743, 0.9884164, 1, 0.3473203, 2
 114894024, 0.9809505, 0.9884018, 1, 0.346614, 2
 114993984, 0.9809266, 0.9883872, 1, 0.3461568, 2
 115093944, 0.9809091, 0.9883766, 1, 0.3454467, 2
 115193904, 0.9808964, 0.9883687, 1, 0.3450558, 2
 115293864, 0.9808804, 0.988359, 1, 0.3447332, 2
 115393824, 0.9808687, 0.9883518, 1, 0.3447486, 2
 115493784, 0.9808542, 0.9883429, 1, 0.344199, 2
 115593744, 0.9808432, 0.9883363, 1, 0.3439107, 2
 115693704, 0.9808291, 0.9883276, 1, 0.3434597, 2
 115793664, 0.9808186, 0.9883212, 1, 0.3432786, 2
 115893624, 0.9808047, 0.9883127, 1, 0.3428017, 2
 115993584, 0.9807943, 0.9883063, 1, 0.3425549, 2
 116093544, 0.9807805, 0.9882979, 1, 0.3422291, 2
 116193504, 0.9807637, 0.9882876, 1, 0.3416839, 2
 116293464, 0.9807517, 0.9882802, 1, 0.3416737, 2
 116393424, 0.9807365, 0.9882709, 1, 0.3408805, 2
 116493384, 0.9807189, 0.9882602, 1, 0.3406925, 2
 116593344, 0.9807061, 0.9882523, 1, 0.3404253, 2
 116693304, 0.9806901, 0.9882426, 1, 0.3397757, 2
 116793264, 0.9806724, 0.9882317, 1, 0.339508, 2
 116894057, 0.9806527, 0.9882197, 1, 0.3391641, 2
 116994017, 0.9806386, 0.9882111, 1, 0.3385043, 2
 117093977, 0.9806216, 0.9882007, 1, 0.3381935, 2
 117193937, 0.9806031, 0.9881893, 1, 0.337843, 2
 117293897, 0.9805827, 0.9881769, 1, 0.337384, 2
 117393857, 0.9805615, 0.9881639, 1, 0.3366144, 2
 117493817, 0.9805399, 0.9881507, 1, 0.3359876, 2
 117593777, 0.9805175, 0.988137, 1, 0.3350237, 2
 117693737, 0.9804949, 0.9881231, 1, 0.3336846, 2
 117793697, 0.9804651, 0.9881049, 1, 0.3583664, 2
 117893657, 0.9804568, 0.9880999, 1, 0.3416316, 2
 117993617, 0.9805294, 0.9881443, 1, 0.3429965, 2
 118093577, 0.9805912, 0.9881821, 1, 0.3443079, 2
 118193537, 0.9806387, 0.9882112, 1, 0.3449662, 2
 118293497, 0.9806762, 0.988234, 1, 0.3455715, 2
 118393457, 0.9807066, 0.9882526, 1, 0.3457907, 2
