Time,CTUN_ThI,CTUN_ABst,CTUN_ThO,CTUN_ThH,CTUN_DAlt,CTUN_Alt,CTUN_BAlt,CTUN_DSAlt,CTUN_SAlt,CTUN_TAlt,CTUN_DCRt,CTUN_CRt
 79893863, 0.5745593, 3.159046E-06, 0.531512, 0.3450617, 0.4601482, 0.02733641, 0.03, NaN, 0, 0.05733641, 141, 38
 79993823, 0.6321735, 3.516674E-06, 0.5859573, 0.3450617, 0.5637493, 0.0729821, 0.08, NaN, 0, 0.1029821, 157, 51
 80093783, 0.3967268, 8.940697E-08, 0.5460591, 0.3450617, 0.6773504, 0.1393614, 0.15, NaN, 0, 0.1693614, 172, 92
 80193743, 0.3368657, 1.311302E-06, 0.4034774, 0.3450617, 0.8009514, 0.2615989, 0.27, NaN, 0, 0.2915989, 182, 148
 80293703, 0.3828448, 3.33786E-06, 0.3730875, 0.3450617, 0.9345525, 0.4284767, 0.44, NaN, 0, 0.4584767, 189, 177
 80393663, 0.4355446, 2.95043E-06, 0.4033739, 0.3450617, 1.078154, 0.6141931, 0.65, NaN, 0, 0.6441931, 194, 188
 80493623, 0.4596429, 1.192093E-06, 0.4382089, 0.3450617, 1.231755, 0.8011764, 0.84, NaN, 0, 0.8311764, 201, 191
 80593583, 0.4582533, 1.192093E-07, 0.4539271, 0.3450617, 1.395356, 0.9966626, 1.04, NaN, 0, 1.026418, 208, 197
 80693543, 0.4477795, 1.490116E-07, 0.4526768, 0.3450617, 1.568957, 1.202495, 1.25, NaN, 0, 1.23225, 215, 207
 80793503, 0.439474, 7.748604E-07, 0.4454267, 0.3450617, 1.752558, 1.420136, 1.47, NaN, 0, 1.449891, 221, 217
 80893463, 0.4366078, 1.549721E-06, 0.4397492, 0.3450617, 1.946159, 1.649893, 1.71, NaN, 0, 1.679649, 228, 227
 80993423, 0.4370614, 2.44379E-06, 0.4375785, 0.3450617, 2.14976, 1.889528, 1.95, NaN, 0, 1.919284, 234, 236
 81093383, 0.4390411, 3.248453E-06, 0.4378867, 0.3450617, 2.363361, 2.136963, 2.21, NaN, 0, 2.166474, 241, 243
 81193343, 0.4408993, 4.11272E-06, 0.4395661, 0.3450617, 2.586962, 2.39289, 2.46, NaN, 0, 2.42234, 248, 251
 81293303, 0.428157, 4.738569E-06, 0.435571, 0.3450617, 2.820102, 2.655433, 2.73, NaN, 0, 2.684884, 253, 257
 81393263, 0.4202766, 5.215406E-06, 0.4269548, 0.3450617, 3.059907, 2.924424, 3, NaN, 0, 2.953874, 255, 262
 81494056, 0.4142286, 5.632639E-06, 0.4195838, 0.3450617, 3.303743, 3.196228, 3.27, NaN, 0, 3.225679, 256, 264
 81594016, 0.4098318, 6.198883E-06, 0.4138987, 0.3450617, 3.550016, 3.470191, 3.56, NaN, 0, 3.499642, 255, 265
 81693976, 0.4022475, 6.616116E-06, 0.4087694, 0.3450617, 3.797724, 3.743825, 3.83, NaN, 0, 3.773154, 253, 264
 81793936, 0.3942213, 7.152557E-06, 0.4005193, 0.3450617, 4.045299, 4.018753, 4.1, NaN, 0, 4.048082, 249, 261
 81893896, 0.3888606, 7.420778E-06, 0.393733, 0.3450617, 4.29084, 4.287786, 4.38, NaN, 0, 4.316932, 244, 257
 81993856, 0.3845624, 7.808208E-06, 0.3884057, 0.3450617, 4.53313, 4.552325, 4.64, NaN, 0, 4.581471, 238, 252
 82093816, 0.3815384, 7.688999E-06, 0.3843993, 0.3450617, 4.771413, 4.810668, 4.9, NaN, 0, 4.839814, 232, 245
 82193776, 0.3791767, 7.95722E-06, 0.3812861, 0.3450617, 5.005224, 5.062435, 5.15, NaN, 0, 5.091581, 225, 238
 82293736, 0.3775991, 7.599592E-06, 0.3790491, 0.3450617, 5.234273, 5.30682, 5.4, NaN, 0, 5.335967, 219, 231
 82393696, 0.3770597, 7.867813E-06, 0.3776271, 0.3450617, 5.458376, 5.543875, 5.63, NaN, 0, 5.573021, 213, 223
 82493656, 0.3762876, 8.285046E-06, 0.3766151, 0.3450617, 5.677421, 5.77322, 5.87, NaN, 0, 5.802365, 206, 216
 82593616, 0.3759082, 8.46386E-06, 0.3763012, 0.3450617, 5.891333, 5.995105, 6.09, NaN, 0, 6.024251, 200, 209
 82693576, 0.3752905, 8.285046E-06, 0.3757933, 0.3450617, 6.100064, 6.209492, 6.29, NaN, 0, 6.238638, 195, 202
 82793536, 0.3758188, 7.659197E-06, 0.3757696, 0.3450617, 6.303583, 6.416808, 6.51, NaN, 0, 6.445954, 189, 195
 82893496, 0.3757437, 6.943941E-06, 0.375774, 0.3450617, 6.501867, 6.616955, 6.7, NaN, 0, 6.646101, 184, 188
 82993456, 0.3756316, 6.765127E-06, 0.3757437, 0.3450617, 6.694897, 6.810562, 6.89, NaN, 0, 6.839708, 178, 182
 83093416, 0.3756479, 6.586313E-06, 0.3756893, 0.3450617, 6.882658, 6.99742, 7.08, NaN, 0, 7.026566, 173, 176
 83193376, 0.3755377, 6.496906E-06, 0.3756447, 0.3450617, 7.065142, 7.17833, 7.26, NaN, 0, 7.207477, 168, 170
 83293336, 0.3756335, 6.169081E-06, 0.3756194, 0.3450617, 7.242335, 7.352915, 7.44, NaN, 0, 7.382061, 163, 165
 83393296, 0.3752408, 6.079674E-06, 0.3754632, 0.3450617, 7.414227, 7.522061, 7.61, NaN, 0, 7.551207, 158, 159
 83494089, 0.374676, 5.722046E-06, 0.3751375, 0.3450617, 7.580805, 7.685268, 7.77, NaN, 0, 7.714414, 153, 154
 83594049, 0.3741379, 5.304813E-06, 0.3743602, 0.3450617, 7.74206, 7.843348, 7.92, NaN, 0, 7.872494, 148, 149
 83694009, 0.3737346, 5.125999E-06, 0.3741453, 0.3450617, 7.897979, 7.995518, 8.07, NaN, 0, 8.024664, 143, 144
 83793969, 0.3726434, 5.096197E-06, 0.3734984, 0.3450617, 8.048549, 8.143798, 8.21, NaN, 0, 8.172943, 138, 139
 83893929, 0.3723778, 5.00679E-06, 0.372823, 0.3450617, 8.193751, 8.285136, 8.36, NaN, 0, 8.314281, 133, 133
 83993889, 0.3713185, 5.036592E-06, 0.372158, 0.3450617, 8.333581, 8.421633, 8.49, NaN, 0, 8.450778, 128, 128
 84093849, 0.3711761, 4.768372E-06, 0.3715419, 0.3450617, 8.468018, 8.552362, 8.62, NaN, 0, 8.581508, 123, 123
 84193809, 0.3698748, 4.589558E-06, 0.3706824, 0.3450617, 8.597045, 8.678246, 8.74, NaN, 0, 8.707392, 118, 118
 84293769, 0.3693662, 4.410744E-06, 0.3700206, 0.3450617, 8.72064, 8.798353, 8.86, NaN, 0, 8.827498, 113, 113
 84393729, 0.3686828, 4.261732E-06, 0.3690956, 0.3450617, 8.838784, 8.913639, 8.97, NaN, 0, 8.942784, 107, 108
 84493689, 0.3674023, 3.457069E-06, 0.3683836, 0.3450617, 8.951453, 9.023005, 9.08, NaN, 0, 9.05215, 102, 103
 84593649, 0.3670119, 3.546476E-06, 0.367575, 0.3450617, 9.058621, 9.127518, 9.18, NaN, 0, 9.156663, 97, 98
 84693609, 0.366088, 3.874302E-06, 0.3665785, 0.3450617, 9.160259, 9.226111, 9.28, NaN, 0, 9.255258, 92, 93
 84793569, 0.3649669, 3.755093E-06, 0.365946, 0.3450617, 9.256334, 9.319754, 9.37, NaN, 0, 9.348899, 86, 87
 84893529, 0.3645438, 3.695488E-06, 0.3650377, 0.3450617, 9.346806, 9.407365, 9.47, NaN, 0, 9.43651, 81, 82
 84993489, 0.3634073, 3.635883E-06, 0.3640392, 0.3450617, 9.431633, 9.490001, 9.54, NaN, 0, 9.519146, 76, 77
 85093449, 0.3621457, 2.980232E-06, 0.363191, 0.3450617, 9.510764, 9.566511, 9.61, NaN, 0, 9.595656, 70, 71
 85193409, 0.3616679, 2.771616E-06, 0.3623743, 0.3450617, 9.584135, 9.637803, 9.68, NaN, 0, 9.667131, 65, 66
 85293369, 0.3608874, 2.682209E-06, 0.3613263, 0.3450617, 9.651682, 9.70243, 9.74, NaN, 0, 9.731758, 59, 60
 85393329, 0.3592301, 2.652407E-06, 0.3602785, 0.3450617, 9.713302, 9.76172, 9.8, NaN, 0, 9.791048, 53, 55
 85493289, 0.3579049, 2.801418E-06, 0.3592241, 0.3450617, 9.768885, 9.81454, 9.85, NaN, 0, 9.843868, 47, 49
 85594082, 0.3563921, 3.010035E-06, 0.357997, 0.3450617, 9.818276, 9.861814, 9.89, NaN, 0, 9.891143, 41, 43
 85694042, 0.3550066, 2.920628E-06, 0.3562898, 0.3450617, 9.861259, 9.902335, 9.93, NaN, 0, 9.931664, 35, 37
 85794002, 0.3518976, 2.801418E-06, 0.3541664, 0.3450617, 9.897491, 9.936902, 9.97, NaN, 0, 9.96623, 28, 30
 85893962, 0.3515717, 2.354383E-06, 0.3522243, 0.3450617, 9.926517, 9.964325, 9.99, NaN, 0, 9.993653, 21, 23
 85993922, 0.3534251, 2.235174E-06, 0.3523517, 0.3450617, 9.948348, 9.984883, 10.01, NaN, 0, 10.01421, 14, 16
 86093882, 0.3569449, 2.563E-06, 0.3543473, 0.3450617, 9.963689, 9.998054, 10.02, NaN, 0, 10.02738, 8, 10
 86193842, 0.3604137, 2.890825E-06, 0.3576071, 0.3450617, 9.973596, 10.00544, 10.02, NaN, 0, 10.03477, 4, 4
 86293802, 0.3648928, 2.95043E-06, 0.3614331, 0.3450617, 9.979243, 10.00717, 10.02, NaN, 0, 10.0365, 1, 0
 86393762, 0.3687452, 2.980232E-06, 0.3655794, 0.3450617, 9.981759, 10.00512, 10.01, NaN, 0, 10.03457, -1, -3
 86493722, 0.3727474, 2.920628E-06, 0.3695228, 0.3450617, 9.98213, 9.999588, 10.01, NaN, 0, 10.02904, -2, -5
 86593682, 0.3757829, 2.861023E-06, 0.3731298, 0.3450617, 9.981168, 9.992445, 9.99, NaN, 0, 10.0219, -2, -7
 86693642, 0.3784298, 3.099442E-06, 0.3761846, 0.3450617, 9.979491, 9.983655, 9.98, NaN, 0, 10.01311, -2, -7
 86793602, 0.3805741, 3.099442E-06, 0.3785709, 0.3450617, 9.977546, 9.975073, 9.97, NaN, 0, 10.00452, -1, -7
 86893562, 0.381234, 3.308058E-06, 0.3803512, 0.3450617, 9.97563, 9.966172, 9.96, NaN, 0, 9.995623, 0, -6
 86993522, 0.3818408, 3.606081E-06, 0.3814105, 0.3450617, 9.973919, 9.958666, 9.94, NaN, 0, 9.988116, 0, -5
 87093482, 0.382683, 3.188848E-06, 0.3820383, 0.3450617, 9.9725, 9.951536, 9.93, NaN, 0, 9.980987, 0, -4
 87193442, 0.3820482, 3.278255E-06, 0.3821574, 0.3450617, 9.971395, 9.946265, 9.93, NaN, 0, 9.975716, 1, -2
 87293402, 0.381888, 3.546476E-06, 0.3820556, 0.3450617, 9.97059, 9.941511, 9.92, NaN, 0, 9.970962, 2, -1
 87393362, 0.3814646, 3.635883E-06, 0.3818056, 0.3450617, 9.970044, 9.93863, 9.92, NaN, 0, 9.968081, 2, 0
 87493322, 0.3805826, 3.665686E-06, 0.3811008, 0.3450617, 9.969709, 9.936103, 9.91, NaN, 0, 9.965431, 3, 0
 87593282, 0.3800837, 3.8445E-06, 0.380532, 0.3450617, 9.969534, 9.935243, 9.91, NaN, 0, 9.964571, 3, 1
 87694075, 0.3792778, 3.606081E-06, 0.3799088, 0.3450617, 9.969474, 9.934389, 9.91, NaN, 0, 9.963717, 3, 2
 87794035, 0.378726, 3.874302E-06, 0.3793007, 0.3450617, 9.969489, 9.934852, 9.91, NaN, 0, 9.964181, 3, 2
 87893995, 0.378192, 4.202127E-06, 0.3788021, 0.3450617, 9.96955, 9.935031, 9.91, NaN, 0, 9.964359, 3, 3
 87993955, 0.3780858, 4.380941E-06, 0.3782864, 0.3450617, 9.969624, 9.936246, 9.91, NaN, 0, 9.965574, 3, 3
 88093915, 0.3780351, 4.380941E-06, 0.3780226, 0.3450617, 9.969705, 9.936983, 9.91, NaN, 0, 9.966311, 3, 3
 88193875, 0.3775615, 4.500151E-06, 0.37786, 0.3450617, 9.969778, 9.938406, 9.91, NaN, 0, 9.967734, 3, 3
 88293835, 0.3770969, 4.61936E-06, 0.3774321, 0.3450617, 9.969851, 9.939264, 9.91, NaN, 0, 9.968593, 3, 3
 88393795, 0.3771012, 4.798174E-06, 0.3770716, 0.3450617, 9.969906, 9.940721, 9.91, NaN, 0, 9.970049, 2, 3
 88493755, 0.3772423, 4.678965E-06, 0.3772029, 0.3450617, 9.969954, 9.941501, 9.91, NaN, 0, 9.970829, 2, 3
 88593715, 0.3771635, 4.61936E-06, 0.377146, 0.3450617, 9.96998, 9.942717, 9.91, NaN, 0, 9.972045, 2, 3
 88693675, 0.3771353, 4.708767E-06, 0.3771328, 0.3450617, 9.970005, 9.943288, 9.91, NaN, 0, 9.972616, 2, 2
 88793635, 0.3954034, 5.036592E-06, 0.3842574, 0.3450617, 9.946607, 9.944371, 9.91, NaN, 0, 9.9737, 5, 3
 88893595, 0.4138795, 5.275011E-06, 0.3997792, 0.3450617, 9.954463, 9.946867, 9.91, NaN, 0, 9.976195, 12, 7
 88993555, 0.4171112, 5.51343E-06, 0.4116656, 0.3450617, 9.971118, 9.955456, 9.92, NaN, 0, 9.984784, 23, 14
 89093515, 0.4215069, 5.424023E-06, 0.4174086, 0.3450617, 9.99777, 9.972386, 9.94, NaN, 0, 10.00171, 34, 23
 89193475, 0.4248047, 5.632639E-06, 0.4217918, 0.3450617, 10.03442, 9.999538, 9.97, NaN, 0, 10.02887, 45, 33
 89293435, 0.4274758, 5.51343E-06, 0.4250527, 0.3450617, 10.08108, 10.03655, 10.01, NaN, 0, 10.06588, 56, 44
 89393395, 0.4292367, 5.573034E-06, 0.4274859, 0.3450617, 10.13773, 10.08532, 10.06, NaN, 0, 10.11465, 66, 56
 89493355, 0.4307715, 5.90086E-06, 0.4294298, 0.3450617, 10.20438, 10.14489, 10.13, NaN, 0, 10.17422, 77, 67
 89593315, 0.4317235, 6.139278E-06, 0.4308371, 0.3450617, 10.28104, 10.21682, 10.2, NaN, 0, 10.24615, 88, 79
 89693275, 0.4326297, 5.990267E-06, 0.4316647, 0.3450617, 10.36769, 10.29973, 10.28, NaN, 0, 10.32887, 98, 90
 89794068, 0.4325044, 6.556511E-06, 0.432337, 0.3450617, 10.46434, 10.3949, 10.38, NaN, 0, 10.42404, 108, 101
 89894028, 0.4339459, 7.152557E-06, 0.433032, 0.3450617, 10.57099, 10.50073, 10.49, NaN, 0, 10.52988, 118, 112
 89993988, 0.4339386, 7.033348E-06, 0.4337173, 0.3450617, 10.68765, 10.61837, 10.61, NaN, 0, 10.64751, 128, 123
 90093948, 0.4351705, 6.437302E-06, 0.4343856, 0.3450617, 10.8143, 10.74739, 10.74, NaN, 0, 10.77654, 138, 134
 90193908, 0.4354991, 6.645918E-06, 0.4351934, 0.3450617, 10.95095, 10.88674, 10.89, NaN, 0, 10.91588, 148, 144
 90293868, 0.4372878, 6.973743E-06, 0.4361696, 0.3450617, 11.0976, 11.03596, 11.04, NaN, 0, 11.06511, 157, 154
 90393828, 0.4380914, 8.404255E-06, 0.4371731, 0.3450617, 11.25426, 11.19626, 11.2, NaN, 0, 11.2254, 167, 164
 90493788, 0.4393237, 8.434057E-06, 0.4383507, 0.3450617, 11.42091, 11.36616, 11.38, NaN, 0, 11.39531, 177, 174
 90593748, 0.4405886, 8.523464E-06, 0.4396472, 0.3450617, 11.59756, 11.54682, 11.57, NaN, 0, 11.57597, 186, 184
 90693708, 0.4421068, 8.493662E-06, 0.44109, 0.3450617, 11.78421, 11.73694, 11.76, NaN, 0, 11.76585, 196, 194
 90793668, 0.4437658, 8.583069E-06, 0.4425809, 0.3450617, 11.98087, 11.93768, 11.97, NaN, 0, 11.96658, 205, 203
 90893628, 0.445813, 8.404255E-06, 0.4442399, 0.3450617, 12.18752, 12.14775, 12.19, NaN, 0, 12.17665, 215, 213
 90993588, 0.4476439, 7.778406E-06, 0.4461757, 0.3450617, 12.40417, 12.36835, 12.41, NaN, 0, 12.39725, 225, 223
 91093548, 0.446815, 7.18236E-06, 0.4476314, 0.3450617, 12.63082, 12.59825, 12.65, NaN, 0, 12.62715, 234, 232
 91193508, 0.4337253, 7.539988E-06, 0.4407792, 0.3450617, 12.86636, 12.83837, 12.9, NaN, 0, 12.86728, 241, 241
 91293468, 0.4268184, 7.420778E-06, 0.4328409, 0.3450617, 13.10762, 13.08548, 13.16, NaN, 0, 13.11438, 245, 247
 91393428, 0.4211385, 7.718801E-06, 0.4260685, 0.3450617, 13.35233, 13.33862, 13.4, NaN, 0, 13.36753, 247, 251
 91493388, 0.4166478, 7.361174E-06, 0.4206663, 0.3450617, 13.59913, 13.59456, 13.67, NaN, 0, 13.62346, 247, 253
 91593348, 0.413383, 7.241964E-06, 0.416464, 0.3450617, 13.8472, 13.85312, 13.94, NaN, 0, 13.88202, 247, 254
 91693308, 0.4108259, 7.152557E-06, 0.4132152, 0.3450617, 14.09604, 14.11212, 14.2, NaN, 0, 14.14102, 247, 255
 91793268, 0.4094858, 6.824732E-06, 0.4108698, 0.3450617, 14.34533, 14.37182, 14.46, NaN, 0, 14.40072, 246, 254
 91894061, 0.4080676, 6.67572E-06, 0.4092319, 0.3450617, 14.5949, 14.63058, 14.73, NaN, 0, 14.65948, 246, 253
 91994021, 0.4077086, 6.705523E-06, 0.4082464, 0.3450617, 14.84464, 14.88891, 15, NaN, 0, 14.91781, 245, 252
 92093981, 0.4068519, 6.586313E-06, 0.4074855, 0.3450617, 15.09448, 15.14574, 15.25, NaN, 0, 15.17464, 244, 251
 92193941, 0.4073548, 6.318092E-06, 0.4074261, 0.3450617, 15.34439, 15.40393, 15.51, NaN, 0, 15.43283, 243, 249
 92293901, 0.4077092, 5.871058E-06, 0.4075216, 0.3450617, 15.59434, 15.65835, 15.78, NaN, 0, 15.68726, 243, 248
 92393861, 0.4080438, 5.871058E-06, 0.4078592, 0.3450617, 15.84429, 15.91211, 16.03, NaN, 0, 15.94101, 243, 247
 92493821, 0.4087005, 5.275011E-06, 0.4081492, 0.3450617, 16.09428, 16.16443, 16.29, NaN, 0, 16.19333, 242, 246
 92593781, 0.4091154, 5.036592E-06, 0.40891, 0.3450617, 16.34428, 16.4163, 16.54, NaN, 0, 16.4452, 242, 245
 92693741, 0.409586, 5.215406E-06, 0.409224, 0.3450617, 16.59428, 16.66699, 16.8, NaN, 0, 16.69589, 242, 244
 92793701, 0.4102758, 5.51343E-06, 0.4097428, 0.3450617, 16.84428, 16.91758, 17.04, NaN, 0, 16.94648, 242, 243
 92893661, 0.4103022, 5.51343E-06, 0.4102893, 0.3450617, 17.09428, 17.16714, 17.3, NaN, 0, 17.19605, 242, 243
 92993621, 0.4107917, 5.334616E-06, 0.4105432, 0.3450617, 17.34428, 17.41689, 17.55, NaN, 0, 17.44579, 242, 243
 93093581, 0.4113912, 4.649162E-06, 0.4109279, 0.3450617, 17.59428, 17.66588, 17.8, NaN, 0, 17.69478, 242, 243
 93193541, 0.4113801, 4.410744E-06, 0.4114555, 0.3450617, 17.84428, 17.91529, 18.06, NaN, 0, 17.94419, 242, 242
 93293501, 0.4116841, 4.559755E-06, 0.4115558, 0.3450617, 18.09428, 18.16413, 18.3, NaN, 0, 18.19303, 243, 242
 93393461, 0.4115393, 4.768372E-06, 0.411621, 0.3450617, 18.34428, 18.41442, 18.56, NaN, 0, 18.44333, 242, 242
 93493421, 0.4115937, 4.500151E-06, 0.411598, 0.3450617, 18.59428, 18.66389, 18.81, NaN, 0, 18.69279, 243, 243
 93593381, 0.4114483, 4.559755E-06, 0.4115532, 0.3450617, 18.84428, 18.91421, 19.06, NaN, 0, 18.94311, 243, 243
 93693341, 0.4114927, 4.321337E-06, 0.4115198, 0.3450617, 19.09428, 19.16405, 19.31, NaN, 0, 19.19295, 243, 243
 93793301, 0.4113875, 4.351139E-06, 0.4114786, 0.3450617, 19.34428, 19.41464, 19.56, NaN, 0, 19.44354, 242, 243
 93893261, 0.4113511, 4.082918E-06, 0.4114244, 0.3450617, 19.59428, 19.66462, 19.81, NaN, 0, 19.69352, 242, 243
 93994054, 0.4111399, 4.023314E-06, 0.4113095, 0.3450617, 19.84428, 19.91529, 20.07, NaN, 0, 19.94419, 242, 243
 94094014, 0.4115093, 3.814697E-06, 0.4113792, 0.3450617, 20.09428, 20.16527, 20.32, NaN, 0, 20.19418, 242, 243
 94193974, 0.4110444, 3.814697E-06, 0.4113246, 0.3450617, 20.34428, 20.41592, 20.57, NaN, 0, 20.44483, 242, 243
 94293934, 0.4111693, 3.635883E-06, 0.411225, 0.3450617, 20.59428, 20.66788, 20.81, NaN, 0, 20.69678, 242, 243
 94393894, 0.4111147, 3.874302E-06, 0.4112641, 0.3450617, 20.84428, 20.9184, 21.06, NaN, 0, 20.9473, 242, 242
 94493854, 0.4114909, 3.72529E-06, 0.4114867, 0.3450617, 21.09428, 21.16798, 21.31, NaN, 0, 21.19688, 242, 242
 94593814, 0.4111967, 3.635883E-06, 0.4113008, 0.3450617, 21.34428, 21.41822, 21.57, NaN, 0, 21.44712, 242, 242
 94693774, 0.4112629, 3.486872E-06, 0.4112568, 0.3450617, 21.59428, 21.66766, 21.82, NaN, 0, 21.69656, 242, 242
 94793734, 0.4112725, 3.486872E-06, 0.4113044, 0.3450617, 21.84428, 21.91785, 22.06, NaN, 0, 21.94682, 242, 242
