Time,PSCN_TPN,PSCN_PN,PSCN_DVN,PSCN_TVN,PSCN_VN,PSCN_DAN,PSCN_TAN,PSCN_AN
 78893430, -0.0007741518, -0.0007234121, -0.00104323, -0.00109397, -0.001544271, 0.002086461, 0.004586827, 0.001394277
 78993390, -0.0008686819, -0.0008949966, -0.0008536965, -0.0008273818, -0.002003927, 0.001707393, 0.007057851, 0.003611475
 79093350, -0.0009460378, -0.0009556538, -0.0006985971, -0.000688981, -0.002316556, 0.001397194, 0.0070388, 0.004561078
 79193310, -0.00100934, -0.001149426, -0.0005716761, -0.00043159, -0.002762621, 0.001143352, 0.008987845, 0.006182273
 79293270, -0.001061141, -0.001220093, -0.000467814, -0.0003088621, -0.003157358, 0.000935628, 0.009712355, 0.007547047
 79394063, -0.001103531, -0.001442716, -0.0003828215, -4.363674E-05, -0.003611937, 0.000765643, 0.01185497, 0.009162473
 79494023, -0.001138219, -0.001526725, -0.0003132705, 7.523507E-05, -0.004046437, 0.0006265409, 0.01270229, 0.01000103
 79593983, -0.001166606, -0.00178227, -0.0002563555, 0.0003593094, -0.00456275, 0.0005127111, 0.01541495, 0.01195405
 79693943, -0.001189835, -0.001890187, -0.0002097808, 0.0004905714, -0.005124807, 0.0004195617, 0.01701933, 0.01383333
 79793903, -0.001208844, -0.002207715, -0.0001716679, 0.0008272039, -0.005932123, 0.0003433357, 0.02134319, 0.01650225
 79893863, -0.001224399, -0.002367751, -0.0001404793, 0.001002873, -0.006626591, 0.0002809586, 0.02303012, 0.01920214
 79993823, -0.001237128, -0.002762995, -0.000114957, 0.00141091, -0.007415394, 0.000229914, 0.027111, 0.02205691
 80093783, -0.001247545, -0.002941771, -9.407164E-05, 0.001600155, -0.0075801, 0.0001881433, 0.02630043, 0.02446695
 80193743, -0.001256069, -0.003224599, -7.698071E-05, 0.00189155, -0.00561988, 0.0001539614, 0.01561579, 0.0227879
 80293703, -0.001263044, -0.002831641, -6.299486E-05, 0.001505602, -0.001893985, 0.0001259897, -0.002255076, 0.01421588
 80393663, -0.001268752, -0.002278037, -5.154996E-05, 0.0009577346, 0.002240026, 0.0001030999, -0.0154684, 0.002510931
 80493623, -0.001273423, -0.0009398941, -4.218439E-05, -0.0003757138, 0.006432991, 8.436877E-05, -0.03026181, -0.0105918
 80593583, -0.001277246, 0.0004876253, -3.452033E-05, -0.001799391, 0.00922157, 6.904067E-05, -0.03542725, -0.02197528
 80693543, -0.001280374, 0.0023767, -2.824868E-05, -0.003685322, 0.01104495, 5.649736E-05, -0.04131697, -0.03034673
 80793503, -0.001282934, 0.004118406, -2.311646E-05, -0.005424456, 0.01148618, 4.623293E-05, -0.04122597, -0.03580787
 80893463, -0.001285028, 0.006134956, -1.891667E-05, -0.007438901, 0.01149903, 3.783334E-05, -0.04484573, -0.0395414
 80993423, -0.001286742, 0.007765538, -1.547989E-05, -0.00906776, 0.01061718, 3.095979E-05, -0.04393217, -0.04207199
 81093383, -0.001288145, 0.009850737, -1.266751E-05, -0.01115155, 0.009731224, 2.533501E-05, -0.0488094, -0.04413245
 81193343, -0.001289293, 0.01151201, -1.036607E-05, -0.01281167, 0.00826387, 2.073214E-05, -0.04819212, -0.0460174
 81293303, -0.001290232, 0.01340105, -8.482764E-06, -0.01469977, 0.006758553, 1.696553E-05, -0.0508767, -0.04750421
 81393263, -0.001291001, 0.01479241, -6.941616E-06, -0.01609036, 0.004781955, 1.388323E-05, -0.04870613, -0.04790595
 81494056, -0.00129163, 0.01667552, -5.680466E-06, -0.01797283, 0.003231938, 1.136093E-05, -0.05356269, -0.04926313
 81594016, -0.001292145, 0.01795666, -4.64844E-06, -0.01925346, 0.001121653, 9.296879E-06, -0.05084529, -0.05052671
 81693976, -0.001292566, 0.0199087, -3.803912E-06, -0.02120507, -0.0005635273, 7.607823E-06, -0.05619927, -0.05188179
 81793936, -0.00129291, 0.02111822, -3.112817E-06, -0.02241424, -0.002758648, 6.225634E-06, -0.05292712, -0.05272242
 81893896, -0.001293193, 0.02273159, -2.54728E-06, -0.02402733, -0.004440051, 5.094561E-06, -0.05680252, -0.05350625
 81993856, -0.001293423, 0.02358507, -2.084491E-06, -0.02488058, -0.006640627, 4.168983E-06, -0.05249804, -0.05365431
 82093816, -0.001293612, 0.02471336, -1.705781E-06, -0.02600868, -0.00840996, 3.411562E-06, -0.05418245, -0.05346306
 82193776, -0.001293767, 0.02510816, -1.395875E-06, -0.02640332, -0.01048495, 2.79175E-06, -0.0497619, -0.05309487
 82293736, -0.001293893, 0.02616539, -1.142272E-06, -0.02746043, -0.01178714, 2.284545E-06, -0.05468016, -0.05235702
 82393696, -0.001293997, 0.02645197, -9.347446E-07, -0.02774691, -0.01352867, 1.869489E-06, -0.05045738, -0.05246454
 82493656, -0.001294081, 0.02725843, -7.649203E-07, -0.02855328, -0.01483751, 1.529841E-06, -0.0529789, -0.05203658
 82593616, -0.001294151, 0.0272834, -6.259496E-07, -0.02857818, -0.01643277, 1.251899E-06, -0.04853595, -0.05154976
 82693576, -0.001294207, 0.02776809, -5.12227E-07, -0.02906281, -0.01751062, 1.024454E-06, -0.05082925, -0.05067641
 82793536, -0.001294254, 0.02750147, -4.191657E-07, -0.02879614, -0.01893875, 8.383314E-07, -0.04571048, -0.04963614
 82893496, -0.001294292, 0.02775533, -3.430117E-07, -0.02904997, -0.01968246, 6.860235E-07, -0.04887903, -0.04861743
 82993456, -0.001294323, 0.02728887, -2.806935E-07, -0.02858348, -0.02081718, 5.613869E-07, -0.04425691, -0.04798203
 83093416, -0.001294348, 0.02734644, -2.296971E-07, -0.02864101, -0.02134868, 4.593942E-07, -0.0466831, -0.04703562
 83193376, -0.001294369, 0.02670542, -1.879658E-07, -0.02799998, -0.02235727, 3.759315E-07, -0.04091605, -0.04587119
 83293336, -0.001294386, 0.0265896, -1.538161E-07, -0.02788414, -0.02263769, 3.076323E-07, -0.0441201, -0.04468784
 83393296, -0.0012944, 0.02580355, -1.258708E-07, -0.02709807, -0.0234024, 2.517417E-07, -0.03861517, -0.04343646
 83494089, -0.001294411, 0.02554299, -1.030027E-07, -0.02683751, -0.02355519, 2.060054E-07, -0.04094326, -0.04228865
 83594049, -0.001294421, 0.02463334, -8.428916E-08, -0.02592785, -0.02401452, 1.685783E-07, -0.03620839, -0.04091297
 83694009, -0.001294428, 0.02431069, -6.897552E-08, -0.02560518, -0.02381811, 1.37951E-07, -0.03970343, -0.03989922
 83793969, -0.001294435, 0.02334493, -5.644406E-08, -0.02463942, -0.02406069, 1.128881E-07, -0.03482225, -0.03913535
 83893929, -0.00129444, 0.02302754, -4.618931E-08, -0.02432203, -0.02382121, 9.237861E-08, -0.03767569, -0.03818282
 83993889, -0.001294444, 0.02208247, -3.779763E-08, -0.02337695, -0.02402863, 7.559527E-08, -0.03261534, -0.03732644
 84093849, -0.001294447, 0.02178288, -3.093056E-08, -0.02307736, -0.02372, 6.186112E-08, -0.03570117, -0.03623923
 84193809, -0.00129445, 0.02084946, -2.53111E-08, -0.02214394, -0.02386505, 5.06222E-08, -0.03063347, -0.03536026
 84293769, -0.001294452, 0.0201665, -2.071259E-08, -0.02146097, -0.02353566, 4.142517E-08, -0.03146265, -0.03388065
 84393729, -0.001294454, 0.01896502, -1.694953E-08, -0.02025949, -0.02340224, 3.389905E-08, -0.02715145, -0.03179214
 84493689, -0.001294456, 0.01818581, -1.387014E-08, -0.01948028, -0.02264987, 2.774028E-08, -0.02981251, -0.03070747
 84593649, -0.001294457, 0.01697657, -1.135021E-08, -0.01827104, -0.02202545, 2.270042E-08, -0.02729884, -0.03049209
 84693609, -0.001294458, 0.01635429, -9.288104E-09, -0.01764875, -0.02107215, 1.857621E-08, -0.0303247, -0.02992143
 84793569, -0.001294459, 0.01530096, -7.600641E-09, -0.01659542, -0.02056994, 1.520128E-08, -0.02651856, -0.02949675
 84893529, -0.00129446, 0.01444898, -6.219758E-09, -0.01574344, -0.01987176, 1.243952E-08, -0.02649799, -0.02886285
 84993489, -0.00129446, 0.01324839, -5.089752E-09, -0.01454286, -0.0193597, 1.01795E-08, -0.02315879, -0.02708518
 85093449, -0.001294461, 0.01205984, -4.165047E-09, -0.0133543, -0.01859604, 8.330094E-09, -0.02248315, -0.02553406
 85193409, -0.001294461, 0.01067069, -3.408342E-09, -0.01196515, -0.01777018, 6.816684E-09, -0.02043764, -0.02371386
 85293369, -0.001294461, 0.009543413, -2.789115E-09, -0.01083788, -0.0166234, 5.57823E-09, -0.02183419, -0.02324317
 85393329, -0.001294462, 0.008274098, -2.282389E-09, -0.009568562, -0.01578903, 4.564778E-09, -0.01911019, -0.02258256
 85493289, -0.001294462, 0.00741904, -1.867726E-09, -0.008713504, -0.01474624, 3.735451E-09, -0.02075438, -0.02200425
 85594082, -0.001294462, 0.006399076, -1.528397E-09, -0.00769354, -0.01399339, 3.056795E-09, -0.01852121, -0.02183472
 85694042, -0.001294462, 0.005878558, -1.250718E-09, -0.007173021, -0.01297652, 2.501437E-09, -0.02126116, -0.02153133
 85794002, -0.001294462, 0.005150925, -1.023488E-09, -0.006445389, -0.01220348, 2.046976E-09, -0.01973197, -0.02142024
 85893962, -0.001294462, 0.004932008, -8.58797E-10, -0.006226471, -0.01106758, 0, -0.0237917, -0.02120199
 85993922, -0.001294462, 0.004504308, -8.58797E-10, -0.005798771, -0.01000498, 0, -0.02432907, -0.02186025
 86093882, -0.001294463, 0.004652549, -8.58797E-10, -0.005947012, -0.008781464, 0, -0.02908981, -0.02457323
 86193842, -0.001294463, 0.004524206, -8.58797E-10, -0.005818669, -0.008277385, 0, -0.02650674, -0.02551221
 86293802, -0.001294463, 0.00481505, -8.58797E-10, -0.006109513, -0.007667991, 0, -0.02927304, -0.02613849
 86393762, -0.001294463, 0.004778947, -8.58797E-10, -0.00607341, -0.0075576, 0, -0.02672419, -0.02629785
 86493722, -0.001294463, 0.005154657, -8.58797E-10, -0.006449121, -0.007266039, 0, -0.02939909, -0.02634674
 86593682, -0.001294463, 0.005173685, -8.58797E-10, -0.006468149, -0.007247468, 0, -0.02764078, -0.02634754
 86693642, -0.001294463, 0.005634613, -8.58797E-10, -0.006929077, -0.007086433, 0, -0.03038418, -0.0273209
 86793602, -0.001294463, 0.00570974, -8.58797E-10, -0.007004204, -0.007258079, 0, -0.02810181, -0.02752832
 86893562, -0.001294463, 0.006203978, -8.58797E-10, -0.007498442, -0.00717335, 0, -0.03108824, -0.0283819
 86993522, -0.001294463, 0.006290643, -8.58797E-10, -0.007585107, -0.007585352, 0, -0.02779653, -0.02864051
 87093482, -0.001294464, 0.006815879, -8.58797E-10, -0.008110343, -0.007627953, 0, -0.03082996, -0.02867982
 87193442, -0.001294464, 0.006924838, -8.58797E-10, -0.008219302, -0.007853633, 0, -0.02914856, -0.02883614
 87293402, -0.001294464, 0.00749823, -8.58797E-10, -0.008792695, -0.007780838, 0, -0.03274669, -0.02992387
 87393362, -0.001294464, 0.007634093, -8.58797E-10, -0.008928558, -0.008151245, 0, -0.02995365, -0.03022801
 87493322, -0.001294464, 0.008221437, -8.58797E-10, -0.009515902, -0.008062767, 0, -0.03390419, -0.03094514
 87593282, -0.001294464, 0.008366701, -8.58797E-10, -0.009661165, -0.008422426, 0, -0.03118716, -0.03125855
 87694075, -0.001294464, 0.008964992, -8.58797E-10, -0.01025946, -0.00840266, 0, -0.03482358, -0.03196653
 87794035, -0.001294464, 0.009116214, -8.58797E-10, -0.01041068, -0.008653682, 0, -0.03287131, -0.03234067
 87893995, -0.001294464, 0.009725782, -8.58797E-10, -0.01102025, -0.008857027, 0, -0.03514001, -0.03308858
 87993955, -0.001294464, 0.009832961, -8.58797E-10, -0.01112743, -0.009530203, 0, -0.03112724, -0.03325133
 88093915, -0.001294464, 0.0103937, -8.58797E-10, -0.01168817, -0.009809878, 0, -0.03413158, -0.03332539
 88193875, -0.001294464, 0.01045789, -8.58797E-10, -0.01175236, -0.01027944, 0, -0.03166983, -0.03332642
 88293835, -0.001294465, 0.01099227, -8.58797E-10, -0.01228674, -0.01019769, 0, -0.03626201, -0.03337661
 88393795, -0.001294465, 0.0110545, -8.58797E-10, -0.01234897, -0.01047575, 0, -0.03386457, -0.03348637
 88493755, -0.001294465, 0.01161132, -8.58797E-10, -0.01290579, -0.01042809, 0, -0.03750882, -0.03442261
 88593715, -0.001294465, 0.01167166, -8.58797E-10, -0.01296613, -0.01088956, 0, -0.03404438, -0.03447807
 88693675, -0.001294465, 0.01262533, -8.58797E-10, -0.01391979, -0.01090147, 0, -0.04009932, -0.03591548
 88793635, 0.001812982, 0.01295034, 0, -0.01113736, -0.01156477, 0, -0.03424415, -0.03611251
 88893595, 0.001812982, 0.01439606, 0, -0.01258308, -0.01167802, 0, -0.04223002, -0.03751611
 88993555, 0.001812982, 0.01503891, 0, -0.01322593, -0.01259569, 0, -0.03744994, -0.03844902
 89093515, 0.001812982, 0.01656668, 0, -0.01475369, -0.01307994, 0, -0.0431324, -0.03940172
 89193475, 0.001812982, 0.01719208, 0, -0.0153791, -0.01439802, 0, -0.03670035, -0.03955631
 89293435, 0.001812982, 0.01859408, 0, -0.0167811, -0.01500426, 0, -0.0426845, -0.04005679
 89393395, 0.001812982, 0.01907234, 0, -0.01725936, -0.01627524, 0, -0.03638586, -0.04017793
 89493355, 0.001812982, 0.02029195, 0, -0.01847897, -0.01678174, 0, -0.04219612, -0.04035457
 89593315, 0.001812982, 0.02059196, 0, -0.01877898, -0.0180556, 0, -0.03548232, -0.03996638
 89693275, 0.001812982, 0.02201809, 0, -0.02020511, -0.01827623, 0, -0.04455257, -0.04048559
 89794068, 0.001812982, 0.02245899, 0, -0.02064601, -0.01919029, 0, -0.03939928, -0.04110753
 89894028, 0.001812982, 0.02392768, 0, -0.02211469, -0.01964686, 0, -0.04560839, -0.04213529
 89993988, 0.001812982, 0.02432781, 0, -0.02251482, -0.0208652, 0, -0.03883337, -0.04208114
 90093948, 0.001812982, 0.02563913, 0, -0.02382615, -0.02119198, 0, -0.04623739, -0.04279234
 90193908, 0.001812982, 0.02591533, 0, -0.02410235, -0.02216351, 0, -0.04042384, -0.04349598
 90293868, 0.001812982, 0.02706501, 0, -0.02525202, -0.0223695, 0, -0.04715917, -0.04437469
 90393828, 0.001812982, 0.02716084, 0, -0.02534786, -0.02360843, 0, -0.03885947, -0.04411365
 90493788, 0.001812982, 0.02808114, 0, -0.02626816, -0.02424129, 0, -0.04321436, -0.04301656
 90593748, 0.001812982, 0.0279313, 0, -0.02611832, -0.02559281, 0, -0.03496715, -0.0415052
 90693708, 0.001812982, 0.02900311, 0, -0.02719013, -0.02595787, 0, -0.04313391, -0.04108293
 90793668, 0.001812982, 0.02893635, 0, -0.02712337, -0.02698517, 0, -0.03630365, -0.04073767
 90893628, 0.001812982, 0.03001919, 0, -0.02820621, -0.02716426, 0, -0.04404457, -0.04096615
 90993588, 0.001812982, 0.02993768, 0, -0.02812469, -0.02798914, 0, -0.03731207, -0.04077924
 91093548, 0.001812982, 0.03093277, 0, -0.02911978, -0.02790914, 0, -0.04533567, -0.04163517
 91193508, 0.001812982, 0.03076836, 0, -0.02895537, -0.02880465, 0, -0.03711202, -0.04160519
 91293468, 0.001812982, 0.03159609, 0, -0.0297831, -0.02885823, 0, -0.04355092, -0.04164971
 91393428, 0.001812982, 0.03126332, 0, -0.02945033, -0.02967934, 0, -0.03590381, -0.04124022
 91493388, 0.001812982, 0.03194427, 0, -0.03013128, -0.02951554, 0, -0.04322926, -0.04107771
 91593348, 0.001812982, 0.03151711, 0, -0.02970412, -0.03003958, 0, -0.03645122, -0.04068404
 91693308, 0.001812982, 0.03212372, 0, -0.03031074, -0.02972995, 0, -0.04374104, -0.04092947
 91793268, 0.001812982, 0.03163401, 0, -0.02982102, -0.03023075, 0, -0.03627424, -0.04061982
 91894061, 0.001812982, 0.03216426, 0, -0.03035128, -0.02994444, 0, -0.04295121, -0.04075092
 91994021, 0.001812982, 0.03160878, 0, -0.0297958, -0.03029678, 0, -0.03632423, -0.04021739
 92093981, 0.001812982, 0.03202856, 0, -0.03021557, -0.03006803, 0, -0.04200412, -0.03983049
 92193941, 0.001812982, 0.03135376, 0, -0.02954077, -0.0304759, 0, -0.03478803, -0.03913014
 92293901, 0.001812982, 0.03168461, 0, -0.02987163, -0.03014099, 0, -0.04108696, -0.03880617
 92393861, 0.001812982, 0.03096416, 0, -0.02915118, -0.03054131, 0, -0.03373625, -0.03836282
 92493821, 0.001812982, 0.03122943, 0, -0.02941645, -0.03004458, 0, -0.0405779, -0.03827964
 92593781, 0.001812982, 0.03047737, 0, -0.02866439, -0.03018079, 0, -0.03417426, -0.03787914
 92693741, 0.001812982, 0.03072303, 0, -0.02891005, -0.02972072, 0, -0.04014101, -0.03822453
 92793701, 0.001812982, 0.02994269, 0, -0.02812971, -0.03011721, 0, -0.03200357, -0.03743307
 92893661, 0.001812982, 0.03011275, 0, -0.02829977, -0.02997955, 0, -0.03651527, -0.03667613
 92993621, 0.001812982, 0.02925277, 0, -0.02743979, -0.0303745, 0, -0.02934703, -0.03523758
 93093581, 0.001812982, 0.02940748, 0, -0.0275945, -0.03000837, 0, -0.0353794, -0.03460632
 93193541, 0.001812982, 0.02855737, 0, -0.02674439, -0.03015878, 0, -0.02889357, -0.03393755
 93293501, 0.001812982, 0.02872847, 0, -0.02691549, -0.02959089, 0, -0.03522429, -0.03392427
 93393461, 0.001812982, 0.02811062, 0, -0.02629764, -0.02963864, 0, -0.02850568, -0.03315613
 93493421, 0.001812982, 0.02825742, 0, -0.02644444, -0.029076, 0, -0.03422944, -0.03222504
 93593381, 0.001812982, 0.02743928, 0, -0.0256263, -0.02914678, 0, -0.0282432, -0.03198075
 93693341, 0.001812982, 0.02765374, 0, -0.02584075, -0.0285177, 0, -0.03409675, -0.03154775
 93793301, 0.001812982, 0.02690347, 0, -0.02509049, -0.02852773, 0, -0.02841173, -0.03155359
 93893261, 0.001812982, 0.02677947, 0, -0.02496648, -0.02804053, 0, -0.03112931, -0.03074687
 93994054, 0.001812982, 0.02578898, 0, -0.02397599, -0.02806186, 0, -0.02514866, -0.02995514
 94094014, 0.001812982, 0.02556017, 0, -0.02374718, -0.02749235, 0, -0.02874495, -0.02881959
 94193974, 0.001812982, 0.02451795, 0, -0.02270497, -0.02733474, 0, -0.02365333, -0.0281495
 94293934, 0.001812982, 0.02433828, 0, -0.0225253, -0.02657497, 0, -0.02824234, -0.02731271
 94393894, 0.001812982, 0.02338791, 0, -0.02157493, -0.02634238, 0, -0.02338372, -0.0269307
 94493854, 0.001812982, 0.02333154, 0, -0.02151856, -0.0255745, 0, -0.02795324, -0.02641435
 94593814, 0.001812982, 0.02247777, 0, -0.02066479, -0.02538473, 0, -0.0227554, -0.02618267
 94693774, 0.001812982, 0.0225478, 0, -0.02073481, -0.02460713, 0, -0.02799624, -0.02590961
 94793734, 0.001812982, 0.02181994, 0, -0.02000696, -0.02431626, 0, -0.02368972, -0.02609577
 94893694, 0.001812982, 0.02203817, 0, -0.02022519, -0.02350846, 0, -0.02914188, -0.02624255
 94993654, 0.001812982, 0.02145109, 0, -0.01963811, -0.02325355, 0, -0.02488145, -0.02661295
 95093614, 0.001812982, 0.02139735, 0, -0.01958437, -0.02268329, 0, -0.02720868, -0.02628044
 95193574, 0.001812982, 0.02062046, 0, -0.01880747, -0.02256431, 0, -0.02239177, -0.0259338
 95293534, 0.001812982, 0.02051024, 0, -0.01869725, -0.02196804, 0, -0.02583939, -0.02528965
 95393494, 0.001812982, 0.01971914, 0, -0.01790615, -0.02183259, 0, -0.02125952, -0.02499505
 95493454, 0.001812982, 0.01967509, 0, -0.01786211, -0.02111194, 0, -0.0257122, -0.02447621
 95593414, 0.001812982, 0.01896929, 0, -0.01715631, -0.02090301, 0, -0.02153777, -0.02437283
 95693374, 0.001812982, 0.01905044, 0, -0.01723746, -0.02014594, 0, -0.02642795, -0.0241823
 95793334, 0.001812982, 0.0184632, 0, -0.01665022, -0.01997512, 0, -0.02219432, -0.02434238
 95893294, 0.001812982, 0.01867101, 0, -0.01685803, -0.01921438, 0, -0.02739489, -0.02442116
 95994087, 0.001812982, 0.0182048, 0, -0.01639181, -0.01904625, 0, -0.0234666, -0.02454116
 96094047, 0.001812982, 0.01852336, 0, -0.01671038, -0.01853115, 0, -0.02753173, -0.02464778
 96194007, 0.001812982, 0.01814302, 0, -0.01633004, -0.01847944, 0, -0.02382692, -0.02462044
 96293967, 0.001812982, 0.01849523, 0, -0.01668224, -0.01802797, 0, -0.02808121, -0.02521496
 96393927, 0.001812982, 0.0181631, 0, -0.01635012, -0.01799456, 0, -0.0245791, -0.02553077
 96493887, 0.001812982, 0.01859384, 0, -0.01678086, -0.01753776, 0, -0.02921981, -0.02604528
 96593847, 0.001812982, 0.01831661, 0, -0.01650363, -0.01764711, 0, -0.02516887, -0.02645091
 96693807, 0.001812982, 0.01875651, 0, -0.01694353, -0.01734737, 0, -0.02918476, -0.02645542
 96793767, 0.001812982, 0.01847791, 0, -0.01666493, -0.01761991, 0, -0.02461761, -0.0263319
 96893727, 0.001812982, 0.01889448, 0, -0.0170815, -0.01743004, 0, -0.02849546, -0.02595599
 96993687, 0.001812982, 0.01858941, 0, -0.01677643, -0.0177527, 0, -0.02400246, -0.02580675
 97093647, 0.001812982, 0.01898566, 0, -0.01717268, -0.01744859, 0, -0.02874032, -0.02595519
 97193607, 0.001812982, 0.01868849, 0, -0.01687551, -0.01746785, 0, -0.0259265, -0.02648034
 97293567, 0.001812982, 0.01910278, 0, -0.01728979, -0.0171885, 0, -0.02974899, -0.02712406
 97393527, 0.001812982, 0.0188175, 0, -0.01700452, -0.01740189, 0, -0.02555996, -0.02738813
 97493487, 0.001812982, 0.01921491, 0, -0.01740193, -0.01718749, 0, -0.02939028, -0.02733207
 97593447, 0.001812982, 0.01892341, 0, -0.01711043, -0.01718778, 0, -0.02725102, -0.02754416
 97693407, 0.001812982, 0.01933216, 0, -0.01751918, -0.01685503, 0, -0.03121849, -0.0282342
 97793367, 0.001812982, 0.0190588, 0, -0.01724582, -0.01710579, 0, -0.02675277, -0.02842178
 97893327, 0.001812982, 0.01948255, 0, -0.01766957, -0.01698036, 0, -0.03043464, -0.02807555
 97993287, 0.001812982, 0.01920769, 0, -0.01739471, -0.01723592, 0, -0.02664155, -0.02800632
 98094080, 0.001812982, 0.01963401, 0, -0.01782103, -0.01701315, 0, -0.03107561, -0.02820098
 98194040, 0.001812982, 0.01936959, 0, -0.0175566, -0.01720668, 0, -0.02739464, -0.02829774
 98294000, 0.001812982, 0.0198001, 0, -0.01798712, -0.01693251, 0, -0.03199802, -0.02890917
