Time,XKF4_C,XKF4_SV,XKF4_SP,XKF4_SH,XKF4_SM,XKF4_SVT,XKF4_errRP,XKF4_OFN,XKF4_OFE,XKF4_FS,XKF4_TS,XKF4_SS,XKF4_GPS,XKF4_PI
 76793437, 0, 0, 0, 0, 0, 0, 0.006657597, 0.02741406, -0.02685948, 0, 48, 113471, 0, 0
 76793437, 1, 0, 0, 0, 0, 0, 0.006628417, 0.02821827, -0.02734508, 0, 48, 113471, 0, 0
 76893397, 0, 0, 0, 0, 0, 0, 0.00672547, 0.02741406, -0.02685948, 0, 48, 113471, 0, 0
 76893397, 1, 0, 0, 0, 0, 0, 0.006691937, 0.02821827, -0.02734508, 0, 48, 113471, 0, 0
 76993357, 0, 0, 0, 0, 0, 0, 0.006803718, 0.02741406, -0.02685948, 0, 48, 113471, 0, 0
 76993357, 1, 0, 0, 0, 0, 0, 0.006769683, 0.02821827, -0.02734508, 0, 48, 113471, 0, 0
 77093317, 0, 0, 0, 0, 0, 0, 0.006874425, 0.02741406, -0.02685948, 0, 48, 113471, 0, 0
 77093317, 1, 0, 0, 0, 0, 0, 0.006839897, 0.02821827, -0.02734508, 0, 48, 113471, 0, 0
 77193277, 0, 0, 0, 0, 0, 0, 0.006952424, 0.02741406, -0.02685948, 0, 48, 113471, 0, 0
 77193277, 1, 0, 0, 0, 0, 0, 0.006917355, 0.02821827, -0.02734508, 0, 48, 113471, 0, 0
 77294070, 0, 0, 0, 0, 0, 0, 0.007024174, 0.02741406, -0.02685948, 0, 48, 113471, 0, 0
 77294070, 1, 0, 0, 0, 0, 0, 0.006998245, 0.02821827, -0.02734508, 0, 48, 113471, 0, 0
 77394030, 0, 0, 0, 0, 0, 0, 0.007102037, 0.02741406, -0.02685948, 0, 48, 113471, 0, 0
 77394030, 1, 0, 0, 0, 0, 0, 0.007070505, 0.02821827, -0.02734508, 0, 48, 113471, 0, 0
 77493990, 0, 0, 0, 0, 0, 0, 0.007174805, 0.02741406, -0.02685948, 0, 48, 113471, 0, 0
 77493990, 1, 0, 0, 0, 0, 0, 0.007142496, 0.02821827, -0.02734508, 0, 48, 113471, 0, 0
 77593950, 0, 0, 0, 0, 0, 0, 0.007252552, 0.02741406, -0.02685948, 0, 48, 113471, 0, 0
 77593950, 1, 0, 0, 0, 0, 0, 0.007219498, 0.02821827, -0.02734508, 0, 48, 113471, 0, 0
 77693910, 0, 0, 0, 0, 0, 0, 0.007326631, 0.02741406, -0.02685948, 0, 48, 113471, 0, 0
 77693910, 1, 0, 0, 0, 0, 0, 0.007292245, 0.02821827, -0.02734508, 0, 48, 113471, 0, 0
 77793870, 0, 0, 0, 0, 0, 0, 0.007404023, 0.02741406, -0.02685948, 0, 48, 113471, 0, 0
 77793870, 1, 0, 0, 0, 0, 0, 0.00736904, 0.02821827, -0.02734508, 0, 48, 113471, 0, 0
 77893830, 0, 0, 0, 0, 0, 0, 0.00747804, 0.02741406, -0.02685948, 0, 48, 113471, 0, 0
 77893830, 1, 0, 0, 0, 0, 0, 0.007448253, 0.02821827, -0.02734508, 0, 48, 113471, 0, 0
 77993790, 0, 0, 0, 0, 0, 0, 0.007555281, 0.02741406, -0.02685948, 0, 48, 113471, 0, 0
 77993790, 1, 0, 0, 0, 0, 0, 0.007521424, 0.02821827, -0.02734508, 0, 48, 113471, 0, 0
 78093750, 0, 0, 0, 0, 0, 0, 0.007629933, 0.02741406, -0.02685948, 0, 48, 113471, 0, 0
 78093750, 1, 0, 0, 0, 0, 0, 0.007595418, 0.02821827, -0.02734508, 0, 48, 113471, 0, 0
 78193710, 0, 0, 0, 0, 0, 0, 0.007707044, 0.02741406, -0.02685948, 0, 48, 113471, 0, 0
 78193710, 1, 0, 0, 0, 0, 0, 0.007671924, 0.02821827, -0.02734508, 0, 48, 113471, 0, 0
 78293670, 0, 0, 0, 0, 0, 0, 0.007782249, 0.02741406, -0.02685948, 0, 48, 113471, 0, 0
 78293670, 1, 0, 0, 0, 0, 0, 0.007746496, 0.02821827, -0.02734508, 0, 48, 113471, 0, 0
 78393630, 0, 0, 0, 0, 0, 0, 0.007859246, 0.02741406, -0.02685948, 0, 48, 113471, 0, 0
 78393630, 1, 0, 0, 0, 0, 0, 0.007822856, 0.02821827, -0.02734508, 0, 48, 113471, 0, 0
 78493590, 0, 0, 0, 0, 0, 0, 0.007934882, 0.02741406, -0.02685948, 0, 48, 113471, 0, 0
 78493590, 1, 0, 0, 0, 0, 0, 0.007897858, 0.02821827, -0.02734508, 0, 48, 113471, 0, 0
 78593550, 0, 0, 0, 0, 0, 0, 0.00801194, 0.02741406, -0.02685948, 0, 48, 113471, 0, 0
 78593550, 1, 0, 0, 0, 0, 0, 0.007968896, 0.02821827, -0.02734508, 0, 48, 113471, 0, 0
 78693510, 0, 0, 0, 0, 0, 0, 0.008087998, 0.02741406, -0.02685948, 0, 48, 113471, 0, 0
 78693510, 1, 0, 0, 0, 0, 0, 0.008042824, 0.02821827, -0.02734508, 0, 48, 113471, 0, 0
 78793470, 0, 0, 0, 0, 0, 0, 0.008164968, 0.02741406, -0.02685948, 0, 48, 113471, 0, 0
 78793470, 1, 0, 0, 0, 0, 0, 0.008119007, 0.02821827, -0.02734508, 0, 48, 113471, 0, 0
 78893430, 0, 0, 0, 0, 0, 0, 0.008241093, 0.02741406, -0.02685948, 0, 48, 109375, 0, 0
 78893430, 1, 0, 0, 0, 0, 0, 0.008194358, 0.02821827, -0.02734508, 0, 48, 109375, 0, 0
 78993390, 0, 0, 0, 0, 0, 0, 0.00831784, 0.02741406, -0.02685948, 0, 48, 109375, 0, 0
 78993390, 1, 0, 0, 0, 0, 0, 0.008270727, 0.02821827, -0.02734508, 0, 48, 109375, 0, 0
 79093350, 0, 0, 0, 0, 0, 0, 0.008393627, 0.02741406, -0.02685948, 0, 48, 109375, 0, 0
 79093350, 1, 0, 0, 0, 0, 0, 0.008345863, 0.02821827, -0.02734508, 0, 48, 109375, 0, 0
 79193310, 0, 0, 0, 0, 0, 0, 0.00847032, 0.02741406, -0.02685948, 0, 48, 109375, 0, 0
 79193310, 1, 0, 0, 0, 0, 0, 0.008431081, 0.02821827, -0.02734508, 0, 48, 109375, 0, 0
 79293270, 0, 0, 0, 0, 0, 0, 0.008545644, 0.02741406, -0.02685948, 0, 48, 109375, 0, 0
 79293270, 1, 0, 0, 0, 0, 0, 0.008499819, 0.02821827, -0.02734508, 0, 48, 109375, 0, 0
 79394063, 0, 0, 0, 0, 0, 0, 0.008622291, 0.02741406, -0.02685948, 0, 48, 109375, 0, 0
 79394063, 1, 0, 0, 0, 0, 0, 0.008585283, 0.02821827, -0.02734508, 0, 48, 109375, 0, 0
 79494023, 0, 0, 0, 0, 0, 0, 0.008696941, 0.02741406, -0.02685948, 0, 48, 109375, 0, 0
 79494023, 1, 0, 0, 0, 0, 0, 0.008655179, 0.02821827, -0.02734508, 0, 48, 109375, 0, 0
 79593983, 0, 0, 0, 0, 0, 0, 0.008773694, 0.02741406, -0.02685948, 0, 48, 109375, 0, 0
 79593983, 1, 0, 0, 0, 0, 0, 0.008731115, 0.02821827, -0.02734508, 0, 48, 109375, 0, 0
 79693943, 0, 0, 0, 0, 0, 0, 0.008847203, 0.02741406, -0.02685948, 0, 48, 109375, 0, 0
 79693943, 1, 0, 0, 0, 0, 0, 0.00880412, 0.02821827, -0.02734508, 0, 48, 109375, 0, 0
 79793903, 0, 0, 0, 0, 0, 0, 0.008924359, 0.02741406, -0.02685948, 0, 48, 109375, 0, 0
 79793903, 1, 0, 0, 0, 0, 0, 0.008879994, 0.02821827, -0.02734508, 0, 48, 109375, 0, 0
 79893863, 0, 0, 0, 0, 0, 0, 0.008995561, 0.02741406, -0.02685948, 0, 48, 109375, 0, 0
 79893863, 1, 0, 0, 0, 0, 0, 0.008950727, 0.02821827, -0.02734508, 0, 48, 109375, 0, 0
 79993823, 0, 0, 0, 0, 0, 0, 0.009072108, 0.02741406, -0.02685948, 0, 48, 109375, 0, 0
 79993823, 1, 0, 0, 0, 0, 0, 0.009026291, 0.02821827, -0.02734508, 0, 48, 109375, 0, 0
 80093783, 0, 0, 0, 0, 0, 0, 0.009139249, 0.02741406, -0.02685948, 0, 48, 109375, 0, 0
 80093783, 1, 0.01, 0, 0, 0, 0, 0.009092932, 0.02821827, -0.02734508, 0, 48, 109375, 0, 0
 80193743, 0, 0, 0, 0, 0, 0, 0.009215673, 0.02741406, -0.02685948, 0, 48, 109375, 0, 0
 80193743, 1, 0.01, 0, 0, 0, 0, 0.009168633, 0.02821827, -0.02734508, 0, 48, 109375, 0, 0
 80293703, 0, 0.01, 0, 0, 0, 0, 0.00927529, 0.02741406, -0.02685948, 0, 48, 109375, 0, 0
 80293703, 1, 0, 0, 0, 0, 0, 0.00923543, 0.02821827, -0.02734508, 0, 48, 109375, 0, 0
 80393663, 0, 0.01, 0, 0, 0, 0, 0.00935229, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 80393663, 1, 0, 0, 0, 0, 0, 0.009307356, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 80493623, 0, 0.04, 0, 0.01, 0, 0, 0.009396699, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 80493623, 1, 0.04, 0, 0.01, 0, 0, 0.009351923, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 80593583, 0, 0.04, 0, 0.01, 0, 0, 0.009472654, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 80593583, 1, 0.04, 0, 0.01, 0, 0, 0.009427073, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 80693543, 0, 0, 0, 0.01, 0, 0, 0.009512672, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 80693543, 1, 0, 0, 0.01, 0, 0, 0.009466877, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 80793503, 0, 0, 0, 0.01, 0, 0, 0.009588955, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 80793503, 1, 0, 0, 0.01, 0, 0, 0.009542267, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 80893463, 0, 0, 0, 0.01, 0, 0, 0.009633367, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 80893463, 1, 0, 0, 0.01, 0, 0, 0.009576956, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 80993423, 0, 0, 0, 0.01, 0, 0, 0.009708818, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 80993423, 1, 0, 0, 0.02, 0, 0, 0.009649705, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 81093383, 0, 0.01, 0, 0.01, 0, 0, 0.009737124, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 81093383, 1, 0.01, 0, 0.02, 0, 0, 0.009676832, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 81193343, 0, 0.01, 0, 0.02, 0, 0, 0.009813308, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 81193343, 1, 0.01, 0, 0.02, 0, 0, 0.009752238, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 81293303, 0, 0.01, 0, 0.02, 0, 0, 0.009836029, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 81293303, 1, 0, 0, 0.02, 0, 0, 0.009776235, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 81393263, 0, 0.01, 0, 0.02, 0, 0, 0.01019634, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 81393263, 1, 0, 0, 0.02, 0, 0, 0.0101192, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 81494056, 0, 0.01, 0, 0.02, 0, 0, 0.01018445, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 81494056, 1, 0.01, 0, 0.01, 0, 0, 0.01011303, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 81594016, 0, 0.01, 0, 0.02, 0, 0, 0.01020906, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 81594016, 1, 0.01, 0, 0.02, 0, 0, 0.0101346, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 81693976, 0, 0.01, 0, 0.02, 0, 0, 0.01021778, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 81693976, 1, 0.01, 0, 0.01, 0, 0, 0.01014313, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 81793936, 0, 0.01, 0, 0.02, 0, 0, 0.01024633, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 81793936, 1, 0.01, 0, 0.01, 0, 0, 0.01017182, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 81893896, 0, 0.01, 0, 0.02, 0, 0, 0.01022657, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 81893896, 1, 0.01, 0, 0.01, 0, 0, 0.01015171, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 81993856, 0, 0.01, 0, 0.02, 0, 0, 0.01025668, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 81993856, 1, 0.01, 0, 0.02, 0, 0, 0.01018592, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 82093816, 0, 0, 0, 0.02, 0, 0, 0.01020083, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 82093816, 1, 0, 0, 0.02, 0, 0, 0.01012329, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 82193776, 0, 0, 0, 0.02, 0, 0, 0.01023228, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 82193776, 1, 0, 0, 0.02, 0, 0, 0.01015367, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 82293736, 0, 0, 0, 0.02, 0, 0, 0.01014119, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 82293736, 1, 0, 0, 0.02, 0, 0, 0.01006411, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 82393696, 0, 0, 0, 0.02, 0, 0, 0.01017426, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 82393696, 1, 0, 0, 0.02, 0, 0, 0.01009734, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 82493656, 0, 0, 0, 0.02, 0, 0, 0.01005252, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 82493656, 1, 0, 0, 0.02, 0, 0, 0.009977725, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 82593616, 0, 0, 0, 0.02, 0, 0, 0.01008789, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 82593616, 1, 0, 0, 0.02, 0, 0, 0.01001326, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 82693576, 0, 0, 0, 0.02, 0, 0, 0.009943435, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 82693576, 1, 0, 0, 0.02, 0, 0, 0.009874642, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 82793536, 0, 0, 0, 0.02, 0, 0, 0.009980976, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 82793536, 1, 0, 0, 0.02, 0, 0, 0.009908217, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 82893496, 0, 0, 0, 0.02, 0, 0, 0.009821492, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 82893496, 1, 0, 0, 0.02, 0, 0, 0.009750856, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 82993456, 0, 0, 0, 0.02, 0, 0, 0.009860921, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 82993456, 1, 0, 0, 0.02, 0, 0, 0.009790233, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 83093416, 0, 0, 0, 0.01, 0, 0, 0.009695199, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 83093416, 1, 0, 0, 0.02, 0, 0, 0.009628607, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 83193376, 0, 0, 0, 0.01, 0, 0, 0.009737582, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 83193376, 1, 0, 0, 0.02, 0, 0, 0.009671013, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 83293336, 0, 0, 0, 0.01, 0, 0, 0.00957605, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 83293336, 1, 0, 0, 0.02, 0, 0, 0.009510999, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 83393296, 0, 0, 0, 0.01, 0, 0, 0.009621129, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 83393296, 1, 0, 0, 0.02, 0, 0, 0.00955308, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 83494089, 0, 0, 0, 0.01, 0, 0, 0.009467438, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 83494089, 1, 0, 0, 0.01, 0, 0, 0.009407131, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 83594049, 0, 0, 0, 0.01, 0, 0, 0.009515785, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 83594049, 1, 0, 0, 0.01, 0, 0, 0.009453977, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 83694009, 0, 0, 0, 0.01, 0, 0, 0.009374116, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 83694009, 1, 0, 0, 0.01, 0, 0, 0.009311176, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 83793969, 0, 0, 0, 0.01, 0, 0, 0.009424726, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 83793969, 1, 0, 0, 0.01, 0, 0, 0.009361549, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 83893929, 0, 0.01, 0, 0.01, 0, 0, 0.009297347, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 83893929, 1, 0, 0, 0.01, 0, 0, 0.009237327, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 83993889, 0, 0.01, 0, 0.01, 0, 0, 0.009350412, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 83993889, 1, 0, 0, 0.01, 0, 0, 0.009290213, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 84093849, 0, 0.01, 0, 0.01, 0, 0, 0.009237576, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 84093849, 1, 0, 0, 0.01, 0, 0, 0.009180106, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 84193809, 0, 0.01, 0, 0.01, 0, 0, 0.009292936, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 84193809, 1, 0, 0, 0.01, 0, 0, 0.009234963, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 84293769, 0, 0.01, 0, 0.01, 0, 0, 0.00919535, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 84293769, 1, 0.01, 0, 0.01, 0, 0, 0.009139442, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 84393729, 0, 0.01, 0, 0.01, 0, 0, 0.009253409, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 84393729, 1, 0.01, 0, 0.01, 0, 0, 0.009204465, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 84493689, 0, 0.01, 0, 0.01, 0, 0, 0.009170715, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 84493689, 1, 0, 0, 0.01, 0, 0, 0.009116582, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 84593649, 0, 0.01, 0, 0.01, 0, 0, 0.009230773, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 84593649, 1, 0, 0, 0.01, 0, 0, 0.009174882, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 84693609, 0, 0.01, 0, 0.01, 0, 0, 0.009160841, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 84693609, 1, 0.01, 0, 0.01, 0, 0, 0.009107115, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 84793569, 0, 0.01, 0, 0.01, 0, 0, 0.009222153, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 84793569, 1, 0.01, 0, 0.01, 0, 0, 0.009168462, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 84893529, 0, 0.01, 0, 0.01, 0, 0, 0.009163764, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 84893529, 1, 0.01, 0, 0.01, 0, 0, 0.009111289, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 84993489, 0, 0.01, 0, 0.01, 0, 0, 0.009227291, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 84993489, 1, 0.01, 0, 0.01, 0, 0, 0.009174226, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 85093449, 0, 0.01, 0, 0.01, 0, 0, 0.009179699, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 85093449, 1, 0.01, 0, 0.01, 0, 0, 0.009133769, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 85193409, 0, 0.01, 0, 0, 0, 0, 0.009243761, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 85193409, 1, 0.01, 0, 0.01, 0, 0, 0.009194213, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 85293369, 0, 0.01, 0, 0, 0, 0, 0.009205651, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 85293369, 1, 0.01, 0, 0.01, 0, 0, 0.009156366, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 85393329, 0, 0.01, 0, 0, 0, 0, 0.009272167, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 85393329, 1, 0.01, 0, 0.01, 0, 0, 0.009222259, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 85493289, 0, 0.01, 0, 0, 0, 0, 0.009240308, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 85493289, 1, 0.01, 0, 0, 0, 0, 0.009190335, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 85594082, 0, 0.01, 0, 0, 0, 0, 0.009308215, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 85594082, 1, 0.01, 0, 0, 0, 0, 0.009257664, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 85694042, 0, 0.01, 0, 0, 0, 0, 0.009282997, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 85694042, 1, 0.01, 0, 0, 0, 0, 0.009231013, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 85794002, 0, 0.01, 0, 0, 0, 0, 0.009351854, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 85794002, 1, 0.01, 0, 0, 0, 0, 0.009296354, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 85893962, 0, 0.01, 0, 0, 0, 0, 0.009331498, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 85893962, 1, 0.01, 0, 0, 0, 0, 0.009276847, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
 85993922, 0, 0.01, 0, 0, 0, 0, 0.009401696, 0.02741406, -0.02685948, 0, 48, 107327, 0, 0
 85993922, 1, 0.01, 0, 0, 0, 0, 0.009345763, 0.02821827, -0.02734508, 0, 48, 107327, 0, 0
