Time,IMU_I,IMU_GyrX,IMU_GyrY,IMU_GyrZ,IMU_AccX,IMU_AccY,IMU_AccZ,IMU_EG,IMU_EA,IMU_T,IMU_GH,IMU_AH,IMU_GHz,IMU_AHz
 706801333, 1, 0.001679993, 0.001558469, 0.001497877, -0.0008222109, -0.001823148, -9.81861, 0, 0, 43.093, 1, 1, 760, 800
 706841317, 0, 0.001537715, 0.001525022, 0.001467049, -0.001586789, -0.0009507153, -9.817839, 0, 0, 43.09326, 1, 1, 1000, 1000
 706841317, 1, 0.001412981, 0.001783812, 0.00180831, -0.002087909, -0.004138377, -9.815804, 0, 0, 43.09325, 1, 1, 760, 800
 706881301, 0, 0.001512532, 0.001526222, 0.00151121, -0.0014487, -0.001642134, -9.818352, 0, 0, 43.09351, 1, 1, 1000, 1000
 706881301, 1, 0.001605387, 0.001585104, 0.001474097, 0.0007622716, -0.0002141721, -9.817035, 0, 0, 43.09351, 1, 1, 760, 800
 706921285, 0, 0.001550828, 0.001535275, 0.001492427, -0.001394157, -0.000862963, -9.817236, 0, 0, 43.09377, 1, 1, 1000, 1000
 706921285, 1, 0.001740144, 0.001414207, 0.001366564, -0.001709761, -0.0019057, -9.818399, 0, 0, 43.09376, 1, 1, 760, 800
 706961269, 0, 0.001523102, 0.001581886, 0.001516068, -0.001478805, -0.001342505, -9.816733, 0, 0, 43.09402, 1, 1, 1000, 1000
 706961269, 1, 0.001475569, 0.001959766, 0.001463694, -0.0004435478, -0.001047939, -9.816455, 0, 0, 43.09402, 1, 1, 760, 800
 707001253, 0, 0.001514664, 0.00149348, 0.001571189, -0.001124384, -0.00205612, -9.816698, 0, 0, 43.09428, 1, 1, 1000, 1000
 707001253, 1, 0.001324384, 0.001477517, 0.00148694, -0.00423055, -0.003097759, -9.816256, 0, 0, 43.09427, 1, 1, 760, 800
 707041237, 0, 0.001565331, 0.001608562, 0.001589696, -0.000187646, -0.001649037, -9.817839, 0, 0, 43.09453, 1, 1, 1000, 1000
 707041237, 1, 0.001439835, 0.001443231, 0.00147531, -0.001174011, -0.002495066, -9.817691, 0, 0, 43.09452, 1, 1, 760, 800
 707081221, 0, 0.001501238, 0.0016149, 0.001559885, -0.0006425561, -0.002191059, -9.817473, 0, 0, 43.09478, 1, 1, 1000, 1000
 707081221, 1, 0.001509289, 0.001358343, 0.001630028, -0.0009350675, 0.0005834145, -9.819476, 0, 0, 43.09478, 1, 1, 760, 800
 707121205, 0, 0.001587856, 0.001572756, 0.001573738, -0.0007947605, -0.001905165, -9.817888, 0, 0, 43.09504, 1, 1, 1000, 1000
 707121205, 1, 0.001581693, 0.001504668, 0.001678246, -0.001845937, -0.001571295, -9.819367, 0, 0, 43.09503, 1, 1, 760, 800
 707161189, 0, 0.001530178, 0.001554078, 0.001599744, -0.001665718, -0.0005264576, -9.816957, 0, 0, 43.09529, 1, 1, 1000, 1000
 707161189, 1, 0.001242822, 0.001267746, 0.001623457, 0.001772857, -0.001690508, -9.818356, 0, 0, 43.09528, 1, 1, 760, 800
 707201173, 0, 0.001511752, 0.00149622, 0.001518907, -0.001821609, -0.001357983, -9.817941, 0, 0, 43.09555, 1, 1, 999, 999
 707201173, 1, 0.001541292, 0.001796532, 0.001547038, -0.002761018, 0.001949509, -9.818727, 0, 0, 43.09554, 1, 1, 760, 800
 707241157, 0, 0.001515421, 0.001612846, 0.001543843, -0.0007665408, -0.001646742, -9.817304, 0, 0, 43.0958, 1, 1, 999, 999
 707241157, 1, 0.001546532, 0.00148659, 0.001509375, 9.736925E-05, -0.001912035, -9.819061, 0, 0, 43.09579, 1, 1, 760, 800
 707281141, 0, 0.00145997, 0.001512041, 0.001591288, -0.002242638, -0.0002740739, -9.818481, 0, 0, 43.09605, 1, 1, 999, 999
 707281141, 1, 0.001627177, 0.001571545, 0.00150423, -0.002806654, -0.0003006035, -9.816875, 0, 0, 43.09605, 1, 1, 760, 800
 707321125, 0, 0.00156597, 0.001502683, 0.001567726, -0.001469049, -0.001187664, -9.81815, 0, 0, 43.0963, 1, 1, 999, 999
 707321125, 1, 0.001690218, 0.001822751, 0.001685885, -0.0002167619, 0.0004224638, -9.819197, 0, 0, 43.0963, 1, 1, 760, 800
 707361109, 0, 0.001559923, 0.001528227, 0.001514479, -0.0008992846, -0.001562608, -9.81806, 0, 0, 43.09655, 1, 1, 999, 999
 707361109, 1, 0.001327665, 0.001682982, 0.001592996, -7.070403E-05, -0.000848425, -9.81636, 0, 0, 43.09655, 1, 1, 760, 800
 707401093, 0, 0.001551026, 0.001606486, 0.001558595, -0.0001663181, -0.0006668788, -9.81793, 0, 0, 43.09681, 1, 1, 999, 999
 707401093, 1, 0.001429715, 0.001690038, 0.001572789, 0.001768222, -0.0004933074, -9.817223, 0, 0, 43.09681, 1, 1, 760, 800
 707441077, 0, 0.001520824, 0.001522501, 0.001608603, -0.0002592658, -0.0006194685, -9.817698, 0, 0, 43.09706, 1, 1, 999, 999
 707441077, 1, 0.001474184, 0.001533485, 0.00165903, -0.001410277, 0.0003908874, -9.819931, 0, 0, 43.09706, 1, 1, 760, 800
 707481061, 0, 0.001445983, 0.001546894, 0.001460683, -0.001661473, -0.001854572, -9.818294, 0, 0, 43.09732, 1, 1, 999, 999
 707481061, 1, 0.001459926, 0.001681788, 0.001591366, 0.0003195473, -0.00344434, -9.815368, 0, 0, 43.09732, 1, 1, 760, 800
 707521045, 0, 0.001524183, 0.001591995, 0.00157664, -0.00145972, -0.001243031, -9.818007, 0, 0, 43.09757, 1, 1, 999, 999
 707521045, 1, 0.001401663, 0.001372067, 0.001773662, -0.0004175782, -0.0001740061, -9.819626, 0, 0, 43.09757, 1, 1, 760, 800
 707561029, 0, 0.001614156, 0.001562039, 0.001472451, -0.00138792, -0.0005479879, -9.816841, 0, 0, 43.09782, 1, 1, 999, 999
 707561029, 1, 0.001518153, 0.001689427, 0.001767704, -0.0005743604, 0.002047525, -9.818308, 0, 0, 43.09782, 1, 1, 760, 800
 707601013, 0, 0.001521286, 0.001578231, 0.001596111, -0.001121095, 0.0007770729, -9.817572, 0, 0, 43.09808, 1, 1, 999, 999
 707601013, 1, 0.001658822, 0.001590032, 0.001497064, -0.002019159, -0.00295589, -9.81752, 0, 0, 43.09808, 1, 1, 760, 800
 707640997, 0, 0.001589009, 0.001611405, 0.001487071, -0.0016009, -0.001342927, -9.817803, 0, 0, 43.09833, 1, 1, 999, 999
 707640997, 1, 0.00158352, 0.001610418, 0.001361851, -0.001210043, 7.324656E-05, -9.817804, 0, 0, 43.09833, 1, 1, 760, 800
 707680981, 0, 0.001502699, 0.001476372, 0.00155123, -0.00194567, -0.001361073, -9.818028, 0, 0, 43.09858, 1, 1, 999, 999
 707680981, 1, 0.001528978, 0.001523351, 0.001432384, 0.000190792, -0.00057594, -9.816462, 0, 0, 43.09858, 1, 1, 760, 800
 707720965, 0, 0.001516373, 0.001491649, 0.001510935, -0.0002027041, -0.0002338542, -9.816195, 0, 0, 43.09884, 1, 1, 999, 999
 707720965, 1, 0.001446163, 0.001648073, 0.001401844, -0.000471527, -0.0009882519, -9.817823, 0, 0, 43.09884, 1, 1, 760, 800
 707760949, 0, 0.001553475, 0.001594878, 0.001596353, -0.0006336949, -0.0009997727, -9.817225, 0, 0, 43.09909, 1, 1, 999, 999
 707760949, 1, 0.001469065, 0.00147059, 0.001713309, -0.002050503, -0.002426458, -9.816791, 0, 0, 43.09909, 1, 1, 760, 800
 707800933, 0, 0.001580352, 0.001518723, 0.001539061, -0.001065584, -0.000614802, -9.81776, 0, 0, 43.09935, 1, 1, 999, 999
 707800933, 1, 0.0015844, 0.001466339, 0.001829056, 0.0007969261, -0.001707692, -9.817456, 0, 0, 43.09935, 1, 1, 760, 800
 707840917, 0, 0.001527192, 0.001593416, 0.00160044, -0.001033211, -0.0004701173, -9.817768, 0, 0, 43.0996, 1, 1, 999, 999
 707840917, 1, 0.001544698, 0.00145957, 0.001341959, -0.001237121, 0.001064861, -9.818241, 0, 0, 43.0996, 1, 1, 760, 800
 707880901, 0, 0.001532994, 0.001613694, 0.001558418, -0.0004286745, -0.001257357, -9.818912, 0, 0, 43.09985, 1, 1, 999, 999
 707880901, 1, 0.001807843, 0.001483037, 0.001525606, -0.001538117, -0.002610589, -9.817216, 0, 0, 43.09985, 1, 1, 760, 800
 707920885, 0, 0.001586157, 0.001623125, 0.001562517, -7.096766E-05, -0.0007612401, -9.817177, 0, 0, 43.10011, 1, 1, 999, 999
 707920885, 1, 0.001532265, 0.0014569, 0.001453935, -0.003155897, -0.0001075173, -9.817885, 0, 0, 43.10011, 1, 1, 760, 800
 707960869, 0, 0.001485962, 0.001510183, 0.001554049, -0.0009188636, -0.001894528, -9.816896, 0, 0, 43.10036, 1, 1, 999, 999
 707960869, 1, 0.001696341, 0.001611832, 0.001364357, -0.001453929, -0.0009215843, -9.81776, 0, 0, 43.10036, 1, 1, 760, 800
 708000853, 0, 0.001570707, 0.001488415, 0.001530739, -0.001204057, -0.0003491925, -9.81715, 0, 0, 43.10061, 1, 1, 999, 999
 708000853, 1, 0.001550399, 0.001782294, 0.001763637, -0.002782129, -0.0007459673, -9.815399, 0, 0, 43.10061, 1, 1, 760, 800
 708040837, 0, 0.001598607, 0.001540055, 0.001517062, -2.739433E-05, -0.0006762649, -9.817253, 0, 0, 43.10086, 1, 1, 999, 999
 708040837, 1, 0.001473838, 0.001833805, 0.001369693, -0.003695456, -0.00231786, -9.817539, 0, 0, 43.10086, 1, 1, 760, 800
 708080821, 0, 0.001591482, 0.001497935, 0.001564219, -0.0006994036, -0.001167791, -9.817486, 0, 0, 43.10112, 1, 1, 999, 999
 708080821, 1, 0.001518114, 0.001490551, 0.001421609, -0.003413861, -0.002531093, -9.816505, 0, 0, 43.10112, 1, 1, 760, 800
 708120805, 0, 0.001525752, 0.001556883, 0.001551655, -0.001031146, -0.001312934, -9.816978, 0, 0, 43.10137, 1, 1, 999, 999
 708120805, 1, 0.001673119, 0.00171447, 0.001820563, -0.003044332, -0.002530426, -9.817933, 0, 0, 43.10137, 1, 1, 760, 800
 708160789, 0, 0.001543321, 0.001581939, 0.001507441, 6.793093E-05, -0.0004162682, -9.817275, 0, 0, 43.10162, 1, 1, 999, 999
 708160789, 1, 0.001634986, 0.001624968, 0.001525773, -0.00171688, -0.001762401, -9.819051, 0, 0, 43.10162, 1, 1, 760, 800
 708200773, 0, 0.001594008, 0.001552626, 0.001494472, -0.0007401485, -0.001252314, -9.817823, 0, 0, 43.10188, 1, 1, 999, 999
 708200773, 1, 0.00166531, 0.00177265, 0.001544695, 0.002128535, -0.0006941521, -9.816639, 0, 0, 43.10188, 1, 1, 760, 800
 708241590, 0, 0.001499773, 0.001585001, 0.001597401, -0.001418899, -0.0006013252, -9.818812, 0, 0, 43.10213, 1, 1, 999, 999
 708241590, 1, 0.001599104, 0.001747361, 0.001584961, -0.002757759, 0.001404797, -9.81415, 0, 0, 43.10213, 1, 1, 760, 800
 708281574, 0, 0.001563044, 0.001534637, 0.001561753, -0.001698153, -0.001919746, -9.816806, 0, 0, 43.10239, 1, 1, 999, 999
 708281574, 1, 0.001544646, 0.001471457, 0.001595768, 0.001731372, -0.0005219368, -9.815564, 0, 0, 43.10239, 1, 1, 760, 800
 708321558, 0, 0.001601604, 0.001505723, 0.001592065, 0.000683133, -0.001131101, -9.81845, 0, 0, 43.10264, 1, 1, 999, 999
 708321558, 1, 0.001342809, 0.001517337, 0.001921406, 0.0005038818, 0.001959938, -9.819577, 0, 0, 43.10264, 1, 1, 760, 800
 708361542, 0, 0.0015654, 0.00158077, 0.001542561, -0.001017622, -0.001172596, -9.817175, 0, 0, 43.10289, 1, 1, 999, 999
 708361542, 1, 0.001842991, 0.001448124, 0.001776463, -0.001324323, -0.0003035865, -9.815467, 0, 0, 43.10289, 1, 1, 760, 800
 708401526, 0, 0.001519963, 0.001536828, 0.001536119, -0.001016555, -0.000258124, -9.817217, 0, 0, 43.10315, 1, 1, 999, 999
 708401526, 1, 0.001464616, 0.001460949, 0.00151505, -0.000351949, -0.002487458, -9.820114, 0, 0, 43.10315, 1, 1, 760, 800
 708441510, 0, 0.001595785, 0.001502229, 0.001548229, -0.001328614, -0.0006178973, -9.817405, 0, 0, 43.1034, 1, 1, 999, 999
 708441510, 1, 0.001627197, 0.00167906, 0.001733007, -0.001047927, -0.0002487571, -9.818299, 0, 0, 43.1034, 1, 1, 760, 800
 708481494, 0, 0.001605081, 0.001532648, 0.001590588, -0.001998885, -0.002054287, -9.818179, 0, 0, 43.10365, 1, 1, 999, 999
 708481494, 1, 0.00170028, 0.001400803, 0.001333703, -0.00137018, 0.0006556892, -9.815951, 0, 0, 43.10365, 1, 1, 760, 800
 708521478, 0, 0.001634376, 0.00154442, 0.001527681, -0.00209808, -0.001265184, -9.817434, 0, 0, 43.10391, 1, 1, 999, 999
 708521478, 1, 0.001314602, 0.001606827, 0.001438848, -0.001915704, -0.001585123, -9.817291, 0, 0, 43.10391, 1, 1, 760, 800
 708561462, 0, 0.001487592, 0.001569163, 0.001515828, -0.0007463399, -0.001938756, -9.818441, 0, 0, 43.10416, 1, 1, 999, 999
 708561462, 1, 0.001578311, 0.001664183, 0.001500076, -0.002631389, -0.001476392, -9.817865, 0, 0, 43.10416, 1, 1, 760, 800
 708601446, 0, 0.001549556, 0.001532172, 0.001560842, -0.001117412, -0.001933846, -9.818229, 0, 0, 43.10441, 1, 1, 999, 999
 708601446, 1, 0.001291397, 0.001598055, 0.001475709, 0.002106857, 0.0001879656, -9.817053, 0, 0, 43.10441, 1, 1, 760, 800
 708641430, 0, 0.001514781, 0.001593138, 0.001557433, -0.0005969323, -0.0006845604, -9.818221, 0, 0, 43.10466, 1, 1, 999, 999
 708641430, 1, 0.001713447, 0.001795378, 0.001620969, -0.002578827, -0.0002941488, -9.817036, 0, 0, 43.10466, 1, 1, 760, 800
 708681414, 0, 0.001541695, 0.001551105, 0.001555984, -0.001172206, -0.000713267, -9.817115, 0, 0, 43.10492, 1, 1, 999, 999
 708681414, 1, 0.001437129, 0.001435953, 0.001283573, -0.000748383, -0.001684662, -9.81756, 0, 0, 43.10492, 1, 1, 760, 800
 708721398, 0, 0.001513875, 0.001484095, 0.001522533, -0.001081098, -0.001067915, -9.817317, 0, 0, 43.10517, 1, 1, 999, 999
 708721398, 1, 0.001491341, 0.001460459, 0.001415117, -0.0006369441, 0.0008900221, -9.817, 0, 0, 43.10517, 1, 1, 760, 800
 708761382, 0, 0.00156168, 0.001554079, 0.001589389, -0.0006190166, -0.0005834365, -9.817556, 0, 0, 43.10542, 1, 1, 999, 999
 708761382, 1, 0.001714837, 0.001526897, 0.001545533, -0.001042491, 0.001220737, -9.81694, 0, 0, 43.10542, 1, 1, 760, 800
 708801366, 0, 0.001550526, 0.001538819, 0.001598013, -0.0009151776, -0.0007190579, -9.817953, 0, 0, 43.10567, 1, 1, 999, 999
 708801366, 1, 0.001515279, 0.001671385, 0.001469559, -0.0007706003, -0.002716156, -9.819534, 0, 0, 43.10567, 1, 1, 760, 800
 708841350, 0, 0.001600824, 0.001558711, 0.001570977, -0.0008742756, -0.0008292513, -9.817451, 0, 0, 43.10593, 1, 1, 999, 999
 708841350, 1, 0.001606129, 0.001573537, 0.001825997, -0.00139537, -0.0004024807, -9.818777, 0, 0, 43.10592, 1, 1, 760, 800
 708881334, 0, 0.001544955, 0.001560809, 0.001586391, -0.001129412, -0.0004040195, -9.816532, 0, 0, 43.10618, 1, 1, 999, 999
 708881334, 1, 0.001675848, 0.001663235, 0.001795906, -0.001439724, 0.0001067218, -9.815345, 0, 0, 43.10617, 1, 1, 760, 800
 708921318, 0, 0.001598167, 0.001560727, 0.001647514, -0.0008667904, -0.001064679, -9.81729, 0, 0, 43.10643, 1, 1, 999, 999
 708921318, 1, 0.001569709, 0.001671886, 0.001468109, -0.002090006, -0.002091198, -9.817556, 0, 0, 43.10643, 1, 1, 760, 800
 708961302, 0, 0.001601039, 0.001524092, 0.001588944, -0.0003537831, -0.001426992, -9.817662, 0, 0, 43.10669, 1, 1, 999, 999
 708961302, 1, 0.001474456, 0.001761544, 0.001697924, -0.001654579, -0.001285223, -9.816504, 0, 0, 43.10668, 1, 1, 760, 800
 709001286, 0, 0.001567643, 0.00150206, 0.001550718, -0.001403891, 7.189736E-05, -9.817595, 0, 0, 43.10694, 1, 1, 999, 999
 709001286, 1, 0.001273765, 0.001573389, 0.001406281, -0.004452535, 0.003121838, -9.816291, 0, 0, 43.10693, 1, 1, 760, 800
 709041270, 0, 0.001563411, 0.001584197, 0.001566411, -0.0009392105, -0.001415052, -9.816236, 0, 0, 43.10719, 1, 1, 999, 999
 709041270, 1, 0.001420996, 0.00138424, 0.001420782, 0.0002975541, -0.002966334, -9.818192, 0, 0, 43.10719, 1, 1, 760, 800
 709081254, 0, 0.001572116, 0.001534964, 0.001528553, -3.896513E-05, -0.001345861, -9.817446, 0, 0, 43.10744, 1, 1, 999, 999
 709081254, 1, 0.001723614, 0.001447743, 0.001501056, -0.001156563, -0.002309449, -9.817344, 0, 0, 43.10744, 1, 1, 760, 800
 709121238, 0, 0.001621808, 0.001572202, 0.001478477, -0.0009078783, -0.0005953553, -9.818183, 0, 0, 43.1077, 1, 1, 999, 999
 709121238, 1, 0.001591127, 0.001504698, 0.001406073, -0.002606987, -0.004179988, -9.81756, 0, 0, 43.10769, 1, 1, 760, 800
 709161222, 0, 0.001572755, 0.001649061, 0.00152679, -0.001447667, 0.0002685259, -9.817251, 0, 0, 43.10795, 1, 1, 999, 999
 709161222, 1, 0.001422348, 0.001677118, 0.001370776, -0.002536376, -0.0008631907, -9.818993, 0, 0, 43.10794, 1, 1, 760, 800
 709201206, 0, 0.001549909, 0.00149294, 0.001566032, -0.001229741, -0.001155657, -9.818304, 0, 0, 43.1082, 1, 1, 1000, 1000
 709201206, 1, 0.001407547, 0.001835751, 0.001424064, -0.00185317, -0.00140767, -9.817389, 0, 0, 43.10819, 1, 1, 760, 800
 709241190, 0, 0.00152157, 0.001528329, 0.00161291, -4.12815E-05, -0.001840182, -9.817341, 0, 0, 43.10845, 1, 1, 1000, 1000
 709241190, 1, 0.001450238, 0.001541283, 0.001649743, 0.000726223, -0.001852029, -9.818925, 0, 0, 43.10844, 1, 1, 760, 800
 709281174, 0, 0.00152056, 0.001594575, 0.001569632, -0.001684707, -0.000352307, -9.81825, 0, 0, 43.1087, 1, 1, 1000, 1000
 709281174, 1, 0.001542808, 0.001498618, 0.001470255, -0.0009912826, -0.000104782, -9.81795, 0, 0, 43.1087, 1, 1, 760, 800
 709321158, 0, 0.001627665, 0.001579256, 0.001576873, -0.0002057394, -0.0007163316, -9.817754, 0, 0, 43.10896, 1, 1, 1000, 1000
 709321158, 1, 0.001415011, 0.001531624, 0.001434144, -0.002327253, -0.002636816, -9.817541, 0, 0, 43.10895, 1, 1, 760, 800
 709361142, 0, 0.001559101, 0.001561719, 0.001543618, -8.797494E-05, -0.001644664, -9.816184, 0, 0, 43.10921, 1, 1, 1000, 1000
 709361142, 1, 0.001475436, 0.001740899, 0.001479068, 0.002015584, 0.0005203448, -9.818573, 0, 0, 43.1092, 1, 1, 760, 800
 709401126, 0, 0.001621525, 0.001537224, 0.001588386, -0.0004825254, -0.0008614199, -9.817486, 0, 0, 43.10946, 1, 1, 1000, 1000
 709401126, 1, 0.001625147, 0.001554956, 0.001696103, -0.000833167, -0.002821265, -9.817089, 0, 0, 43.10946, 1, 1, 760, 800
 709441110, 0, 0.001588223, 0.001609251, 0.001555825, -0.00185138, 8.574726E-05, -9.817443, 0, 0, 43.10971, 1, 1, 1000, 1000
 709441110, 1, 0.001433791, 0.00146371, 0.001414672, -0.002263253, -0.002986916, -9.814747, 0, 0, 43.10971, 1, 1, 760, 800
 709481094, 0, 0.001559345, 0.001540013, 0.001568132, 0.0001229843, -0.002261171, -9.817602, 0, 0, 43.10996, 1, 1, 1000, 1000
 709481094, 1, 0.001574432, 0.001635181, 0.00164796, -0.003341792, -0.000394975, -9.818414, 0, 0, 43.10996, 1, 1, 760, 800
 709521078, 0, 0.001579891, 0.001552421, 0.001577868, -0.002226511, -0.0006554615, -9.816929, 0, 0, 43.11021, 1, 1, 1000, 1000
