Time,MOTB_LiftMax,MOTB_BatVolt,MOTB_ThLimit,MOTB_ThrAvMx,MOTB_FailFlags
 711021311, 0.9774073, 0.9862328, 1, 0.3970586, 2
 711121271, 0.9772925, 0.9861625, 1, 0.4212122, 2
 711221231, 0.9773078, 0.9861718, 1, 0.4200406, 2
 711321191, 0.9773563, 0.9862015, 1, 0.4101276, 2
 711421151, 0.9773788, 0.9862154, 1, 0.4020142, 2
 711521111, 0.9773675, 0.9862084, 1, 0.3996217, 2
 711621071, 0.9773372, 0.9861898, 1, 0.4001252, 2
 711721031, 0.9773064, 0.9861709, 1, 0.4022292, 2
 711820991, 0.9772844, 0.9861575, 1, 0.4037771, 2
 711920951, 0.9772688, 0.9861479, 1, 0.3971314, 2
 712020911, 0.9772556, 0.9861398, 1, 0.3875157, 2
 712120871, 0.9772189, 0.9861173, 1, 0.3814624, 2
 712220831, 0.977168, 0.9860862, 1, 0.3768911, 2
 712320791, 0.9771159, 0.9860542, 1, 0.373585, 2
 712421584, 0.9770659, 0.9860236, 1, 0.3634324, 2
 712521544, 0.9770082, 0.9859883, 1, 0.357826, 2
 712621504, 0.976945, 0.9859496, 1, 0.3534954, 2
 712721464, 0.976884, 0.9859121, 1, 0.3502956, 2
 712821424, 0.9768274, 0.9858775, 1, 0.3477877, 2
 712921384, 0.9767771, 0.9858466, 1, 0.3462334, 2
 713021344, 0.9767314, 0.9858186, 1, 0.3447924, 2
 713121304, 0.9766949, 0.9857962, 1, 0.3444045, 2
 713221264, 0.976665, 0.9857779, 1, 0.3442228, 2
 713321224, 0.9766436, 0.9857647, 1, 0.3441237, 2
 713421184, 0.9766248, 0.9857533, 1, 0.3441628, 2
 713521144, 0.9766111, 0.9857449, 1, 0.3440984, 2
 713621104, 0.9766011, 0.9857387, 1, 0.3440286, 2
 713721064, 0.9765933, 0.9857339, 1, 0.3438361, 2
 713821024, 0.9765906, 0.9857323, 1, 0.3436217, 2
 713920984, 0.9765906, 0.9857323, 1, 0.3436268, 2
 714020944, 0.9765868, 0.9857299, 1, 0.3433774, 2
 714120904, 0.9765829, 0.9857275, 1, 0.3431524, 2
 714220864, 0.9765794, 0.9857255, 1, 0.3428982, 2
 714320824, 0.9765755, 0.9857231, 1, 0.3427153, 2
 714420784, 0.9765717, 0.9857207, 1, 0.3423239, 2
 714521577, 0.9765683, 0.9857187, 1, 0.3421315, 2
 714621537, 0.9765644, 0.9857163, 1, 0.3415671, 2
 714721497, 0.9765606, 0.9857139, 1, 0.341519, 2
 714821457, 0.9765556, 0.9857109, 1, 0.341046, 2
 714921417, 0.9765478, 0.9857061, 1, 0.3407023, 2
 715021377, 0.9765437, 0.9857035, 1, 0.3403803, 2
 715121337, 0.976536, 0.9856988, 1, 0.3398412, 2
 715221297, 0.9765321, 0.9856964, 1, 0.3396876, 2
 715321257, 0.9765247, 0.9856919, 1, 0.3484811, 2
 715421217, 0.9765321, 0.9856964, 1, 0.3643659, 2
 715521177, 0.9765702, 0.9857199, 1, 0.3824412, 2
 715621137, 0.9766436, 0.9857648, 1, 0.389014, 2
 715721097, 0.9767312, 0.9858185, 1, 0.3937312, 2
 715821057, 0.9768053, 0.9858639, 1, 0.3972096, 2
 715921017, 0.9768671, 0.9859017, 1, 0.4004445, 2
 716020977, 0.9769139, 0.9859304, 1, 0.4022038, 2
 716120937, 0.9769506, 0.9859529, 1, 0.4039637, 2
 716220897, 0.9769773, 0.9859694, 1, 0.4049705, 2
 716320857, 0.9769949, 0.9859801, 1, 0.4058668, 2
 716420817, 0.9770066, 0.9859872, 1, 0.4067729, 2
 716520777, 0.9770105, 0.9859896, 1, 0.4080343, 2
 716621570, 0.9770143, 0.985992, 1, 0.4079721, 2
 716721530, 0.9770168, 0.9859935, 1, 0.4095012, 2
 716821490, 0.9770168, 0.9859935, 1, 0.4068979, 2
 716921450, 0.9770132, 0.9859913, 1, 0.3943139, 2
 717021410, 0.9769918, 0.9859782, 1, 0.3878565, 2
 717121370, 0.9769536, 0.9859548, 1, 0.3827123, 2
 717221330, 0.976906, 0.9859256, 1, 0.3786845, 2
 717321290, 0.9768572, 0.9858957, 1, 0.375855, 2
 717421250, 0.9768131, 0.9858687, 1, 0.3734996, 2
 717521210, 0.9767696, 0.985842, 1, 0.3719117, 2
 717621170, 0.9767349, 0.9858208, 1, 0.3712803, 2
 717721130, 0.9767041, 0.9858019, 1, 0.3704521, 2
 717821090, 0.9766817, 0.9857881, 1, 0.3708383, 2
 717921050, 0.9766624, 0.9857763, 1, 0.3710083, 2
 718021010, 0.9766483, 0.9857677, 1, 0.3712783, 2
 718120970, 0.9766381, 0.9857614, 1, 0.3716376, 2
 718220930, 0.9766341, 0.985759, 1, 0.3716246, 2
 718320890, 0.9766303, 0.9857566, 1, 0.3725806, 2
 718420850, 0.9766264, 0.9857543, 1, 0.3724987, 2
 718520810, 0.9766264, 0.9857543, 1, 0.3730709, 2
 718620770, 0.9766264, 0.9857543, 1, 0.3737806, 2
 718721563, 0.9766264, 0.9857543, 1, 0.3736897, 2
 718821523, 0.9766303, 0.9857566, 1, 0.3737416, 2
 718921483, 0.9766341, 0.985759, 1, 0.3740183, 2
 719021443, 0.9766347, 0.9857594, 1, 0.3742573, 2
 719121403, 0.9766347, 0.9857594, 1, 0.3747525, 2
 719221363, 0.9766387, 0.9857618, 1, 0.3746727, 2
 719321323, 0.9766425, 0.9857641, 1, 0.3748122, 2
 719421283, 0.9766439, 0.9857649, 1, 0.3747714, 2
 719521243, 0.9766439, 0.9857649, 1, 0.3749991, 2
 719621203, 0.9766439, 0.9857649, 1, 0.3747833, 2
 719721163, 0.9766439, 0.9857649, 1, 0.3747228, 2
 719821123, 0.9766439, 0.9857649, 1, 0.3751102, 2
 719921083, 0.9766439, 0.9857649, 1, 0.3747448, 2
 720021043, 0.9766439, 0.9857649, 1, 0.3749512, 2
 720121003, 0.9766439, 0.9857649, 1, 0.3747058, 2
 720220963, 0.9766439, 0.9857649, 1, 0.374844, 2
 720320923, 0.9766439, 0.9857649, 1, 0.3748117, 2
 720420883, 0.9766439, 0.9857649, 1, 0.3746288, 2
 720520843, 0.9766439, 0.9857649, 1, 0.3748244, 2
 720620803, 0.9766439, 0.9857649, 1, 0.3748009, 2
 720720763, 0.9766439, 0.9857649, 1, 0.3748575, 2
 720821556, 0.9766439, 0.9857649, 1, 0.3745915, 2
 720921516, 0.9766439, 0.9857649, 1, 0.3746659, 2
 721021476, 0.9766439, 0.9857649, 1, 0.374695, 2
 721121436, 0.9766439, 0.9857649, 1, 0.3746997, 2
 721221396, 0.9766439, 0.9857649, 1, 0.3747457, 2
 721321356, 0.9766439, 0.9857649, 1, 0.3748558, 2
 721421316, 0.9766439, 0.9857649, 1, 0.3747536, 2
 721521276, 0.9766439, 0.9857649, 1, 0.3749835, 2
 721621236, 0.9766439, 0.9857649, 1, 0.374837, 2
 721721196, 0.9766439, 0.9857649, 1, 0.3749062, 2
 721821156, 0.9766439, 0.9857649, 1, 0.374934, 2
 721921116, 0.9766439, 0.9857649, 1, 0.3749317, 2
 722021076, 0.9766439, 0.9857649, 1, 0.3748802, 2
 722121036, 0.9766439, 0.9857649, 1, 0.3750686, 2
 722220996, 0.9766439, 0.9857649, 1, 0.3749201, 2
 722320956, 0.9766439, 0.9857649, 1, 0.3738949, 2
 722420916, 0.9766439, 0.9857649, 1, 0.3740473, 2
 722520876, 0.9766439, 0.9857649, 1, 0.3742458, 2
 722620836, 0.9766439, 0.9857649, 1, 0.3741324, 2
 722720796, 0.9766439, 0.9857649, 1, 0.3743475, 2
 722821589, 0.9766439, 0.9857649, 1, 0.3739953, 2
 722921549, 0.9766439, 0.9857649, 1, 0.3744395, 2
 723021509, 0.9766439, 0.9857649, 1, 0.3742494, 2
 723121469, 0.9766439, 0.9857649, 1, 0.3745573, 2
 723221429, 0.9766439, 0.9857649, 1, 0.37436, 2
 723321389, 0.9766439, 0.9857649, 1, 0.3746524, 2
 723421349, 0.9766439, 0.9857649, 1, 0.3746446, 2
 723521309, 0.9766439, 0.9857649, 1, 0.3749551, 2
 723621269, 0.9766439, 0.9857649, 1, 0.3748951, 2
 723721229, 0.9766439, 0.9857649, 1, 0.3748378, 2
 723821189, 0.9766477, 0.9857673, 1, 0.3749518, 2
 723921149, 0.9766477, 0.9857673, 1, 0.3750002, 2
 724021109, 0.9766477, 0.9857673, 1, 0.3750421, 2
 724121069, 0.9766477, 0.9857673, 1, 0.3750822, 2
 724221029, 0.9766502, 0.9857689, 1, 0.3747139, 2
 724320989, 0.9766502, 0.9857689, 1, 0.3749079, 2
 724420949, 0.9766502, 0.9857689, 1, 0.3747638, 2
 724520909, 0.9766502, 0.9857689, 1, 0.3747056, 2
 724620869, 0.9766502, 0.9857689, 1, 0.3744134, 2
 724720829, 0.9766502, 0.9857689, 1, 0.3745847, 2
 724820789, 0.9766502, 0.9857689, 1, 0.3744481, 2
 724921582, 0.9766502, 0.9857689, 1, 0.3743448, 2
 725021542, 0.9766502, 0.9857689, 1, 0.3739887, 2
 725121502, 0.9766502, 0.9857689, 1, 0.3740923, 2
 725221462, 0.9766502, 0.9857689, 1, 0.3743232, 2
 725321422, 0.9766502, 0.9857689, 1, 0.3742129, 2
 725421382, 0.9766502, 0.9857689, 1, 0.3742617, 2
 725521342, 0.9766502, 0.9857689, 1, 0.3741381, 2
 725621302, 0.9766502, 0.9857689, 1, 0.374071, 2
 725721262, 0.9766502, 0.9857689, 1, 0.3742476, 2
 725821222, 0.9766502, 0.9857689, 1, 0.3742715, 2
 725921182, 0.9766502, 0.9857689, 1, 0.3743847, 2
 726021142, 0.9766502, 0.9857689, 1, 0.3743617, 2
 726121102, 0.9766502, 0.9857689, 1, 0.3749328, 2
 726221062, 0.9766502, 0.9857689, 1, 0.3750212, 2
 726321022, 0.9766502, 0.9857689, 1, 0.3749159, 2
 726420982, 0.9766502, 0.9857689, 1, 0.3746415, 2
 726520942, 0.9766502, 0.9857689, 1, 0.3746936, 2
 726620902, 0.9766502, 0.9857689, 1, 0.3748246, 2
 726720862, 0.9766502, 0.9857689, 1, 0.3750107, 2
 726820822, 0.9766502, 0.9857689, 1, 0.3746779, 2
 726920782, 0.9766502, 0.9857689, 1, 0.3750912, 2
 727021575, 0.9766502, 0.9857689, 1, 0.3748655, 2
 727121535, 0.9766502, 0.9857689, 1, 0.3747475, 2
 727221495, 0.9766502, 0.9857689, 1, 0.3748432, 2
 727321455, 0.9766502, 0.9857689, 1, 0.3749159, 2
 727421415, 0.9766502, 0.9857689, 1, 0.3746559, 2
 727521375, 0.9766502, 0.9857689, 1, 0.3749278, 2
 727621335, 0.9766502, 0.9857689, 1, 0.3749049, 2
 727721295, 0.9766502, 0.9857689, 1, 0.3751274, 2
 727821255, 0.9766502, 0.9857689, 1, 0.3748857, 2
 727921215, 0.9766502, 0.9857689, 1, 0.3748884, 2
 728021175, 0.9766502, 0.9857689, 1, 0.3747419, 2
 728121135, 0.9766502, 0.9857689, 1, 0.3752034, 2
 728221095, 0.9766502, 0.9857689, 1, 0.3749119, 2
 728321055, 0.9766502, 0.9857689, 1, 0.3750857, 2
 728421015, 0.9766502, 0.9857689, 1, 0.3747974, 2
 728520975, 0.9766502, 0.9857689, 1, 0.3751921, 2
 728620935, 0.9766502, 0.9857689, 1, 0.3745466, 2
 728720895, 0.9766502, 0.9857689, 1, 0.3752908, 2
 728820855, 0.9766502, 0.9857689, 1, 0.3746253, 2
 728920815, 0.9766502, 0.9857689, 1, 0.3754708, 2
 729020775, 0.9766502, 0.9857689, 1, 0.3747703, 2
 729121568, 0.9766502, 0.9857689, 1, 0.3748844, 2
 729221528, 0.9766502, 0.9857689, 1, 0.3749058, 2
 729321488, 0.9766502, 0.9857689, 1, 0.3752253, 2
 729421448, 0.9766502, 0.9857689, 1, 0.3746218, 2
 729521408, 0.9766502, 0.9857689, 1, 0.3750618, 2
 729621368, 0.9766464, 0.9857665, 1, 0.374788, 2
 729721328, 0.9766464, 0.9857665, 1, 0.3714506, 2
 729821288, 0.9766425, 0.9857641, 1, 0.3656661, 2
 729921248, 0.9766293, 0.985756, 1, 0.3618126, 2
 730021208, 0.9766057, 0.9857416, 1, 0.3584734, 2
 730121168, 0.97658, 0.9857258, 1, 0.3555102, 2
 730221128, 0.9765528, 0.9857091, 1, 0.3533261, 2
 730321088, 0.9765246, 0.9856918, 1, 0.351527, 2
 730421048, 0.9764984, 0.9856758, 1, 0.3498448, 2
 730521008, 0.9764765, 0.9856623, 1, 0.3484942, 2
 730620968, 0.9764549, 0.9856491, 1, 0.3474842, 2
 730720928, 0.9764364, 0.9856377, 1, 0.3465897, 2
 730820888, 0.9764196, 0.9856275, 1, 0.3453392, 2
 730920848, 0.9764049, 0.9856185, 1, 0.3453152, 2
 731020808, 0.9763913, 0.9856101, 1, 0.3447707, 2
 731120768, 0.9763813, 0.985604, 1, 0.3443938, 2
 731221561, 0.9763712, 0.9855978, 1, 0.3440786, 2
 731321521, 0.976361, 0.9855915, 1, 0.3437593, 2
 731421481, 0.9763532, 0.9855868, 1, 0.3435772, 2
 731521441, 0.9763485, 0.9855839, 1, 0.3432576, 2
 731621401, 0.9763447, 0.9855815, 1, 0.3432117, 2
 731721361, 0.976339, 0.9855781, 1, 0.3428205, 2
 731821321, 0.9763351, 0.9855757, 1, 0.3423185, 2
 731921281, 0.976329, 0.9855719, 1, 0.3423072, 2
 732021241, 0.9763251, 0.9855695, 1, 0.3417628, 2
 732121201, 0.9763188, 0.9855657, 1, 0.3416287, 2
 732221161, 0.9763149, 0.9855633, 1, 0.3411049, 2
 732321121, 0.9763085, 0.9855593, 1, 0.3409258, 2
 732421081, 0.9763046, 0.985557, 1, 0.3406853, 2
 732521041, 0.976298, 0.985553, 1, 0.3401468, 2
 732621001, 0.9762902, 0.9855482, 1, 0.3400449, 2
 732720961, 0.9762825, 0.9855434, 1, 0.3394666, 2
 732820921, 0.9762766, 0.9855399, 1, 0.3391023, 2
 732920881, 0.9762689, 0.9855351, 1, 0.3387903, 2
 733020841, 0.9762611, 0.9855303, 1, 0.3382071, 2
 733120801, 0.9762555, 0.9855269, 1, 0.3379939, 2
 733220761, 0.9762478, 0.9855222, 1, 0.3376481, 2
 733321554, 0.97624, 0.9855174, 1, 0.3370069, 2
 733421514, 0.9762346, 0.985514, 1, 0.3365608, 2
 733521474, 0.9762268, 0.9855093, 1, 0.3361161, 2
 733621434, 0.976219, 0.9855045, 1, 0.3354321, 2
 733721394, 0.976211, 0.9854996, 1, 0.3344132, 2
 733821354, 0.976199, 0.9854922, 1, 0.333287, 2
 733921314, 0.9761873, 0.9854851, 1, 0.3329237, 2
 734021274, 0.9761704, 0.9854747, 1, 0.3309453, 2
 734121234, 0.9761357, 0.9854534, 1, 0.335974, 2
 734221194, 0.9761304, 0.9854501, 1, 0.339813, 2
 734321154, 0.9761477, 0.9854608, 1, 0.3431805, 2
 734421114, 0.9761783, 0.9854796, 1, 0.3470827, 2
 734521074, 0.9762177, 0.9855037, 1, 0.3519006, 2
 734621034, 0.9762573, 0.985528, 1, 0.3555597, 2
 734720994, 0.9762967, 0.9855521, 1, 0.3588913, 2
 734820954, 0.9763303, 0.9855727, 1, 0.3612636, 2
 734920914, 0.9763599, 0.9855909, 1, 0.3637415, 2
 735020874, 0.9763861, 0.985607, 1, 0.3654675, 2
 735120834, 0.9764075, 0.9856201, 1, 0.3673112, 2
 735220794, 0.9764255, 0.9856311, 1, 0.3688597, 2
 735321587, 0.9764416, 0.985641, 1, 0.3705714, 2
 735421547, 0.9764533, 0.9856482, 1, 0.372116, 2
 735521507, 0.976465, 0.9856553, 1, 0.3741418, 2
 735621467, 0.9764733, 0.9856604, 1, 0.3760535, 2
 735721427, 0.9764827, 0.9856662, 1, 0.3783011, 2
 735821387, 0.9764929, 0.9856724, 1, 0.3806769, 2
 735921347, 0.9765036, 0.985679, 1, 0.3834897, 2
 736021307, 0.9765168, 0.9856871, 1, 0.3853562, 2
 736121267, 0.976532, 0.9856964, 1, 0.3884228, 2
 736221227, 0.9765458, 0.9857048, 1, 0.3916059, 2
 736321187, 0.9765614, 0.9857144, 1, 0.3951297, 2
 736421147, 0.976578, 0.9857246, 1, 0.3983518, 2
 736521107, 0.976595, 0.985735, 1, 0.4008333, 2
 736621067, 0.9766123, 0.9857456, 1, 0.4029758, 2
 736721027, 0.9766272, 0.9857547, 1, 0.4044551, 2
 736820987, 0.9766406, 0.985763, 1, 0.4050421, 2
 736920947, 0.9766483, 0.9857677, 1, 0.4048374, 2
 737020907, 0.9766542, 0.9857713, 1, 0.4044397, 2
 737120867, 0.9766542, 0.9857713, 1, 0.4039749, 2
 737220827, 0.9766542, 0.9857713, 1, 0.4032924, 2
 737320787, 0.9766504, 0.9857689, 1, 0.4028654, 2
 737421580, 0.9766436, 0.9857647, 1, 0.4020806, 2
 737521540, 0.9766358, 0.98576, 1, 0.4013922, 2
 737621500, 0.976628, 0.9857552, 1, 0.4011175, 2
 737721460, 0.9766198, 0.9857502, 1, 0.4002561, 2
 737821420, 0.9766111, 0.9857449, 1, 0.3990338, 2
 737921380, 0.9766022, 0.9857394, 1, 0.3985558, 2
 738021340, 0.976593, 0.9857338, 1, 0.3977183, 2
 738121300, 0.9765855, 0.9857292, 1, 0.3967964, 2
 738221260, 0.9765755, 0.985723, 1, 0.3954714, 2
 738321220, 0.9765677, 0.9857183, 1, 0.394417, 2
 738421180, 0.9765573, 0.9857118, 1, 0.3929525, 2
 738521140, 0.976547, 0.9857056, 1, 0.3914529, 2
 738621100, 0.9765344, 0.9856978, 1, 0.3899653, 2
 738721060, 0.9765226, 0.9856905, 1, 0.3884037, 2
 738821020, 0.9765087, 0.9856821, 1, 0.3862549, 2
 738920980, 0.9764935, 0.9856728, 1, 0.3843149, 2
 739020940, 0.9764798, 0.9856644, 1, 0.3823439, 2
 739120900, 0.9764645, 0.985655, 1, 0.3818613, 2
 739220860, 0.9764479, 0.9856448, 1, 0.3821398, 2
 739320820, 0.976436, 0.9856375, 1, 0.3824106, 2
 739420780, 0.9764278, 0.9856325, 1, 0.3828331, 2
 739521573, 0.9764211, 0.9856284, 1, 0.3827851, 2
 739621533, 0.9764172, 0.985626, 1, 0.3831775, 2
 739721493, 0.9764172, 0.985626, 1, 0.3833758, 2
 739821453, 0.9764172, 0.985626, 1, 0.3835368, 2
 739921413, 0.9764172, 0.985626, 1, 0.384253, 2
 740021373, 0.9764172, 0.985626, 1, 0.3840512, 2
 740121333, 0.9764172, 0.985626, 1, 0.3842764, 2
 740221293, 0.9764172, 0.985626, 1, 0.3843913, 2
 740321253, 0.9764172, 0.985626, 1, 0.3849125, 2
 740421213, 0.9764172, 0.985626, 1, 0.3844592, 2
 740521173, 0.9764172, 0.985626, 1, 0.3845533, 2
 740621133, 0.9764172, 0.985626, 1, 0.3847941, 2
 740721093, 0.9764172, 0.985626, 1, 0.3852041, 2
 740821053, 0.9764211, 0.9856284, 1, 0.3849526, 2
 740921013, 0.9764249, 0.9856308, 1, 0.3849773, 2
 741020973, 0.9764249, 0.9856308, 1, 0.3848612, 2
 741120933, 0.9764249, 0.9856308, 1, 0.3845636, 2
 741220893, 0.9764249, 0.9856308, 1, 0.3843809, 2
 741320853, 0.9764249, 0.9856308, 1, 0.384518, 2
 741420813, 0.9764249, 0.9856308, 1, 0.3844785, 2
 741520773, 0.9764249, 0.9856308, 1, 0.3843999, 2
 741621566, 0.9764249, 0.9856308, 1, 0.3842269, 2
 741721526, 0.9764249, 0.9856308, 1, 0.3839482, 2
 741821486, 0.9764249, 0.9856308, 1, 0.3843221, 2
 741921446, 0.9764211, 0.9856284, 1, 0.384173, 2
 742021406, 0.9764177, 0.9856263, 1, 0.383631, 2
 742121366, 0.9764177, 0.9856263, 1, 0.3840888, 2
 742221326, 0.9764175, 0.9856262, 1, 0.3839928, 2
 742321286, 0.9764175, 0.9856262, 1, 0.3843122, 2
 742421246, 0.9764175, 0.9856262, 1, 0.383904, 2
 742521206, 0.9764175, 0.9856262, 1, 0.3842559, 2
 742621166, 0.9764175, 0.9856262, 1, 0.3840612, 2
 742721126, 0.9764169, 0.9856259, 1, 0.3843637, 2
 742821086, 0.9764169, 0.9856259, 1, 0.3845284, 2
 742921046, 0.9764169, 0.9856259, 1, 0.3842894, 2
 743021006, 0.9764169, 0.9856259, 1, 0.3840846, 2
 743120966, 0.9764169, 0.9856259, 1, 0.3845042, 2
 743220926, 0.9764169, 0.9856259, 1, 0.3837464, 2
 743320886, 0.976416, 0.9856253, 1, 0.3840427, 2
 743420846, 0.976416, 0.9856253, 1, 0.3838552, 2
 743520806, 0.976416, 0.9856253, 1, 0.3841467, 2
 743620766, 0.976416, 0.9856253, 1, 0.3837997, 2
 743721559, 0.976416, 0.9856253, 1, 0.3839995, 2
 743821519, 0.976416, 0.9856253, 1, 0.3838393, 2
 743921479, 0.976416, 0.9856253, 1, 0.3839361, 2
 744021439, 0.976416, 0.9856253, 1, 0.3836031, 2
 744121399, 0.976416, 0.9856253, 1, 0.3837802, 2
 744221359, 0.976416, 0.9856253, 1, 0.3835523, 2
 744321319, 0.976416, 0.9856253, 1, 0.3842071, 2
 744421279, 0.976416, 0.9856253, 1, 0.3839464, 2
 744521239, 0.976416, 0.9856253, 1, 0.3841949, 2
 744621199, 0.976416, 0.9856253, 1, 0.3844207, 2
 744721159, 0.9764153, 0.9856248, 1, 0.3845513, 2
 744821119, 0.9764153, 0.9856248, 1, 0.3843358, 2
 744921079, 0.9764153, 0.9856248, 1, 0.3847465, 2
 745021039, 0.9764153, 0.9856248, 1, 0.384532, 2
 745120999, 0.9764153, 0.9856248, 1, 0.3845391, 2
 745220959, 0.9764153, 0.9856248, 1, 0.3843394, 2
 745320919, 0.9764153, 0.9856248, 1, 0.3845067, 2
 745420879, 0.9764143, 0.9856243, 1, 0.3843745, 2
 745520839, 0.9764143, 0.9856243, 1, 0.3843568, 2
 745620799, 0.9764143, 0.9856243, 1, 0.384293, 2
 745721592, 0.9764143, 0.9856243, 1, 0.3843791, 2
 745821552, 0.9764143, 0.9856243, 1, 0.3839996, 2
 745921512, 0.9764143, 0.9856243, 1, 0.3844871, 2
 746021472, 0.9764128, 0.9856233, 1, 0.384607, 2
 746121432, 0.9764128, 0.9856233, 1, 0.3846426, 2
 746221392, 0.9764128, 0.9856233, 1, 0.3847274, 2
 746321352, 0.9764124, 0.9856231, 1, 0.3846101, 2
 746421312, 0.9764124, 0.9856231, 1, 0.3846026, 2
 746521272, 0.9764124, 0.9856231, 1, 0.3848896, 2
 746621232, 0.9764124, 0.9856231, 1, 0.3846633, 2
 746721192, 0.9764124, 0.9856231, 1, 0.3848476, 2
 746821152, 0.9764124, 0.9856231, 1, 0.384848, 2
 746921112, 0.9764124, 0.9856231, 1, 0.3843127, 2
 747021072, 0.9764124, 0.9856231, 1, 0.3841336, 2
 747121032, 0.9764124, 0.9856231, 1, 0.3840472, 2
 747220992, 0.9764124, 0.9856231, 1, 0.3840699, 2
 747320952, 0.9764109, 0.9856222, 1, 0.3837025, 2
 747420912, 0.9764109, 0.9856222, 1, 0.383769, 2
 747520872, 0.9764109, 0.9856221, 1, 0.3838964, 2
 747620832, 0.9764109, 0.9856221, 1, 0.3839466, 2
 747720792, 0.9764109, 0.9856221, 1, 0.3838062, 2
 747821585, 0.9764109, 0.9856221, 1, 0.3837327, 2
 747921545, 0.9764109, 0.9856221, 1, 0.3836423, 2
 748021505, 0.9764104, 0.9856219, 1, 0.3838013, 2
 748121465, 0.9764104, 0.9856219, 1, 0.3838922, 2
 748221425, 0.9764104, 0.9856219, 1, 0.3838127, 2
 748321385, 0.9764104, 0.9856219, 1, 0.3838601, 2
 748421345, 0.97641, 0.9856216, 1, 0.3838991, 2
 748521305, 0.97641, 0.9856216, 1, 0.3840952, 2
 748621265, 0.97641, 0.9856216, 1, 0.3840888, 2
 748721225, 0.97641, 0.9856216, 1, 0.3844643, 2
 748821185, 0.97641, 0.9856216, 1, 0.3840876, 2
 748921145, 0.97641, 0.9856216, 1, 0.384411, 2
 749021105, 0.97641, 0.9856216, 1, 0.3845222, 2
 749121065, 0.97641, 0.9856216, 1, 0.3843285, 2
 749221025, 0.97641, 0.9856216, 1, 0.3842736, 2
 749320985, 0.97641, 0.9856216, 1, 0.3842854, 2
 749420945, 0.97641, 0.9856216, 1, 0.3843282, 2
 749520905, 0.97641, 0.9856216, 1, 0.3840674, 2
 749620865, 0.97641, 0.9856216, 1, 0.3842469, 2
