Time,XKF5_C,XKF5_NI,XKF5_FIX,XKF5_FIY,XKF5_AFI,XKF5_HAGL,XKF5_offset,XKF5_RI,XKF5_rng,XKF5_Herr,XKF5_eAng,XKF5_eVel,XKF5_ePos
 716520777, 0, 0, 0, 0, 0, 10.8, 0.13, 0, 0, 0.5, 0.0001439995, 0.001029321, 0.003205947
 716621570, 0, 0, 0, 0, 0, 10.99, 0.13, 0, 0, 0.5, 0.0001857609, 0.002806034, 0.005702061
 716721530, 0, 0, 0, 0, 0, 11.21, 0.13, 0, 0, 0.5, 0.000138863, 0.0008259277, 0.002060891
 716821490, 0, 0, 0, 0, 0, 11.43, 0.13, 0, 0, 0.5, 0.0001804638, 0.002672557, 0.00481709
 716921450, 0, 0, 0, 0, 0, 11.66, 0.13, 0, 0, 0.5, 0.0001355768, 0.0006027186, 0.000902031
 717021410, 0, 0, 0, 0, 0, 11.9, 0.13, 0, 0, 0.5, 0.0001752089, 0.002588062, 0.004178543
 717121370, 0, 0, 0, 0, 0, 12.15, 0.13, 0, 0, 0.5, 0.0001321593, 0.0005247627, 0.0003008359
 717221330, 0, 0, 0, 0, 0, 12.4, 0.13, 0, 0, 0.5, 0.0001730261, 0.002259676, 0.003131326
 717321290, 0, 0, 0, 0, 0, 12.66, 0.13, 0, 0, 0.5, 0.0001315508, 0.0001609736, 0.00137349
 717421250, 0, 0, 0, 0, 0, 12.92, 0.13, 0, 0, 0.5, 0.0001697331, 0.001836471, 0.00263879
 717521210, 0, 0, 0, 0, 0, 13.19, 0.13, 0, 0, 0.5, 0.0001286116, 0.0003671395, 0.002563253
 717621170, 0, 0, 0, 0, 0, 13.44, 0.13, 0, 0, 0.5, 0.0001570287, 0.001351937, 0.002379992
 717721130, 0, 0, 0, 0, 0, 13.71, 0.13, 0, 0, 0.5, 0.0001180279, 0.0007648576, 0.003476663
 717821090, 0, 0, 0, 0, 0, 13.96, 0.13, 0, 0, 0.5, 0.0001520279, 0.001104124, 0.002608294
 717921050, 0, 0, 0, 0, 0, 14.22, 0.13, 0, 0, 0.5, 0.0001172527, 0.0009591833, 0.0037226
 718021010, 0, 0, 0, 0, 0, 14.48, 0.13, 0, 0, 0.5, 0.0001535605, 0.001031088, 0.00248577
 718120970, 0, 0, 0, 0, 0, 14.73, 0.13, 0, 0, 0.5, 0.0001185821, 0.0009954268, 0.003584121
 718220930, 0, 0, 0, 0, 0, 14.98, 0.13, 0, 0, 0.5, 0.0001531054, 0.0009570858, 0.002314307
 718320890, 0, 0, 0, 0, 0, 15.23, 0.13, 0, 0, 0.5, 0.0001181057, 0.001007143, 0.00359586
 718420850, 0, 0, 0, 0, 0, 15.48, 0.13, 0, 0, 0.5, 0.0001484303, 0.0009214872, 0.002173281
 718520810, 0, 0, 0, 0, 0, 15.74, 0.13, 0, 0, 0.5, 0.0001138321, 0.0009707292, 0.003250312
 718620770, 0, 0, 0, 0, 0, 15.99, 0.13, 0, 0, 0.5, 0.0001480667, 0.0009820529, 0.001886497
 718721563, 0, 0, 0, 0, 0, 16.24, 0.13, 0, 0, 0.5, 0.0001150922, 0.0008772656, 0.002770342
 718821523, 0, 0, 0, 0, 0, 16.49, 0.13, 0, 0, 0.5, 0.0001489105, 0.001030021, 0.001727906
 718921483, 0, 0, 0, 0, 0, 16.74, 0.13, 0, 0, 0.5, 0.0001160342, 0.0008231282, 0.002399806
 719021443, 0, 0, 0, 0, 0, 16.98, 0.13, 0, 0, 0.5, 0.0001463611, 0.001057491, 0.001694999
 719121403, 0, 0, 0, 0, 0, 17.24, 0.13, 0, 0, 0.5, 0.0001127092, 0.0007808478, 0.001896259
 719221363, 0, 0, 0, 0, 0, 17.48, 0.13, 0, 0, 0.5, 0.0001448513, 0.001106421, 0.001797539
 719321323, 0, 0, 0, 0, 0, 17.73, 0.13, 0, 0, 0.5, 0.0001129822, 0.0007577579, 0.00163055
 719421283, 0, 0, 0, 0, 0, 17.98, 0.13, 0, 0, 0.5, 0.0001463243, 0.001191896, 0.002037673
 719521243, 0, 0, 0, 0, 0, 18.23, 0.13, 0, 0, 0.5, 0.0001140537, 0.0006927841, 0.001174757
 719621203, 0, 0, 0, 0, 0, 18.48, 0.13, 0, 0, 0.5, 0.0001433549, 0.001201617, 0.002216132
 719721163, 0, 0, 0, 0, 0, 18.73, 0.13, 0, 0, 0.5, 0.0001113629, 0.0007041189, 0.0009718636
 719821123, 0, 0, 0, 0, 0, 18.98, 0.13, 0, 0, 0.5, 0.0001440693, 0.00131916, 0.002594331
 719921083, 0, 0, 0, 0, 0, 19.23, 0.13, 0, 0, 0.5, 0.0001130315, 0.0006486929, 0.0008114968
 720021043, 0, 0, 0, 0, 0, 19.47, 0.13, 0, 0, 0.5, 0.0001449256, 0.001360847, 0.002734082
 720121003, 0, 0, 0, 0, 0, 19.72, 0.13, 0, 0, 0.5, 0.0001130003, 0.0006210592, 0.0007776134
 720220963, 0, 0, 0, 0, 0, 19.97, 0.13, 0, 0, 0.5, 0.0001450555, 0.001425408, 0.003084549
 720320923, 0, 0, 0, 0, 0, 20.22, 0.13, 0, 0, 0.5, 0.0001130415, 0.0006092212, 0.0008113013
 720420883, 0, 0, 0, 0, 0, 20.47, 0.13, 0, 0, 0.5, 0.0001478324, 0.001513927, 0.003238907
 720520843, 0, 0, 0, 0, 0, 20.72, 0.13, 0, 0, 0.5, 0.0001165812, 0.000555297, 0.0008533644
 720620803, 0, 0, 0, 0, 0, 20.97, 0.13, 0, 0, 0.5, 0.0001510546, 0.001584047, 0.003497927
 720720763, 0, 0, 0, 0, 0, 21.22, 0.13, 0, 0, 0.5, 0.0001183632, 0.0005317676, 0.0009411105
 720821556, 0, 0, 0, 0, 0, 21.47, 0.13, 0, 0, 0.5, 0.0001531183, 0.001635024, 0.003675362
 720921516, 0, 0, 0, 0, 0, 21.72, 0.13, 0, 0, 0.5, 0.0001205232, 0.0005293103, 0.001055565
 721021476, 0, 0, 0, 0, 0, 21.97, 0.13, 0, 0, 0.5, 0.000155663, 0.001685989, 0.003943581
 721121436, 0, 0, 0, 0, 0, 22.22, 0.13, 0, 0, 0.5, 0.0001219533, 0.0005363626, 0.001295179
 721221396, 0, 0, 0, 0, 0, 22.47, 0.13, 0, 0, 0.5, 0.0001571794, 0.001719915, 0.00409295
 721321356, 0, 0, 0, 0, 0, 22.72, 0.13, 0, 0, 0.5, 0.000123823, 0.0005390118, 0.001361117
 721421316, 0, 0, 0, 0, 0, 22.97, 0.13, 0, 0, 0.5, 0.0001611166, 0.001760451, 0.004189389
 721521276, 0, 0, 0, 0, 0, 23.22, 0.13, 0, 0, 0.5, 0.0001270073, 0.0006812487, 0.001867789
 721621236, 0, 0, 0, 0, 0, 23.47, 0.13, 0, 0, 0.5, 0.0001640927, 0.001795545, 0.004258297
 721721196, 0, 0, 0, 0, 0, 23.72, 0.13, 0, 0, 0.5, 0.0001290961, 0.0006964099, 0.00185331
 721821156, 0, 0, 0, 0, 0, 23.96, 0.13, 0, 0, 0.5, 0.0001671653, 0.00183536, 0.004327221
 721921116, 0, 0, 0, 0, 0, 24.22, 0.13, 0, 0, 0.5, 0.0001316475, 0.0006928262, 0.002004151
 722021076, 0, 0, 0, 0, 0, 24.46, 0.13, 0, 0, 0.5, 0.0001729593, 0.001865928, 0.004409219
 722121036, 0, 0, 0, 0, 0, 24.72, 0.13, 0, 0, 0.5, 0.0001368396, 0.0006149412, 0.001845437
 722220996, 0, 0, 0, 0, 0, 24.96, 0.13, 0, 0, 0.5, 0.000179962, 0.001914775, 0.004526485
 722320956, 0, 0, 0, 0, 0, 25.21, 0.13, 0, 0, 0.5, 0.0001424671, 0.0005721328, 0.001956593
 722420916, 0, 0, 0, 0, 0, 25.46, 0.13, 0, 0, 0.5, 0.000186783, 0.001963604, 0.004690582
 722520876, 0, 0, 0, 0, 0, 25.71, 0.13, 0, 0, 0.5, 0.0001461079, 0.0005762219, 0.002367544
 722620836, 0, 0, 0, 0, 0, 25.95, 0.13, 0, 0, 0.5, 0.0001867529, 0.002051257, 0.00557787
 722720796, 0, 0, 0, 0, 0, 26.2, 0.13, 0, 0, 0.5, 0.000147001, 0.0006474282, 0.003037056
 722821589, 0, 0, 0, 0, 0, 26.45, 0.13, 0, 0, 0.5, 0.0001918577, 0.002105909, 0.005844628
 722921549, 0, 0, 0, 0, 0, 26.7, 0.13, 0, 0, 0.5, 0.0001514992, 0.0006018503, 0.002893122
 723021509, 0, 0, 0, 0, 0, 26.95, 0.13, 0, 0, 0.5, 0.0001976648, 0.002131786, 0.005875603
 723121469, 0, 0, 0, 0, 0, 27.2, 0.13, 0, 0, 0.5, 0.000155776, 0.0005640347, 0.002825261
 723221429, 0, 0, 0, 0, 0, 27.45, 0.13, 0, 0, 0.5, 0.0001978824, 0.002122974, 0.005608128
 723321389, 0, 0, 0, 0, 0, 27.7, 0.13, 0, 0, 0.5, 0.0001549292, 0.0005077819, 0.002500843
 723421349, 0, 0, 0, 0, 0, 27.94, 0.13, 0, 0, 0.5, 0.0001972952, 0.002125737, 0.00531065
 723521309, 0, 0, 0, 0, 0, 28.19, 0.13, 0, 0, 0.5, 0.0001548675, 0.0004423361, 0.002280873
 723621269, 0, 0, 0, 0, 0, 28.44, 0.13, 0, 0, 0.5, 0.0001968111, 0.002181797, 0.005342065
 723721229, 0, 0, 0, 0, 0, 28.69, 0.13, 0, 0, 0.5, 0.0001541807, 0.000379123, 0.002102037
 723821189, 0, 0, 0, 0, 0, 28.94, 0.13, 0, 0, 0.5, 0.0001954242, 0.002171958, 0.005121961
 723921149, 0, 0, 0, 0, 0, 29.19, 0.13, 0, 0, 0.5, 0.0001530172, 0.0003275633, 0.001733138
 724021109, 0, 0, 0, 0, 0, 29.44, 0.13, 0, 0, 0.5, 0.0001961524, 0.002139691, 0.00495755
 724121069, 0, 0, 0, 0, 0, 29.69, 0.13, 0, 0, 0.5, 0.0001549192, 0.000310847, 0.001560242
 724221029, 0, 0, 0, 0, 0, 29.94, 0.13, 0, 0, 0.5, 0.0001996192, 0.002149656, 0.004682109
 724320989, 0, 0, 0, 0, 0, 30.19, 0.13, 0, 0, 0.5, 0.0001576237, 0.000243758, 0.001231674
 724420949, 0, 0, 0, 0, 0, 30.44, 0.13, 0, 0, 0.5, 0.0001988676, 0.002337575, 0.004704896
 724520909, 0, 0, 0, 0, 0, 30.68, 0.13, 0, 0, 0.5, 0.0001640524, 0.0001637225, 0.0008223046
 724620869, 0, 0, 0, 0, 0, 30.93, 0.13, 0, 0, 0.5, 0.0002069278, 0.002638722, 0.004945592
 724720829, 0, 0, 0, 0, 0, 31.18, 0.13, 0, 0, 0.5, 0.0001678767, 0.0002980969, 0.0009080884
 724820789, 0, 0, 0, 0, 0, 31.43, 0.13, 0, 0, 0.5, 0.0002065426, 0.002720169, 0.005195255
 724921582, 0, 0, 0, 0, 0, 31.68, 0.13, 0, 0, 0.5, 0.0001654364, 0.0003509802, 0.001060277
 725021542, 0, 0, 0, 0, 0, 31.93, 0.13, 0, 0, 0.5, 0.0002036955, 0.002702065, 0.005191376
 725121502, 0, 0, 0, 0, 0, 32.18, 0.13, 0, 0, 0.5, 0.0001651035, 0.0003016328, 0.0009554962
 725221462, 0, 0, 0, 0, 0, 32.43, 0.13, 0, 0, 0.5, 0.0001981465, 0.002574932, 0.004844055
 725321422, 0, 0, 0, 0, 0, 32.69, 0.13, 0, 0, 0.5, 0.0001589531, 0.0002063146, 0.0006914054
 725421382, 0, 0, 0, 0, 0, 32.93, 0.13, 0, 0, 0.5, 0.0001968066, 0.002496347, 0.004567066
 725521342, 0, 0, 0, 0, 0, 33.19, 0.13, 0, 0, 0.5, 0.0001604089, 0.000122149, 0.0005094157
 725621302, 0, 0, 0, 0, 0, 33.43, 0.13, 0, 0, 0.5, 0.0001982748, 0.002462334, 0.004577628
 725721262, 0, 0, 0, 0, 0, 33.69, 0.13, 0, 0, 0.5, 0.0001612794, 0.0001054264, 0.0004587745
 725821222, 0, 0, 0, 0, 0, 33.93, 0.13, 0, 0, 0.5, 0.0001963152, 0.002412984, 0.004442469
 725921182, 0, 0, 0, 0, 0, 34.19, 0.13, 0, 0, 0.5, 0.000159235, 6.47046E-05, 0.0002742385
 726021142, 0, 0, 0, 0, 0, 34.43, 0.13, 0, 0, 0.5, 0.0001965237, 0.002453977, 0.004370471
 726121102, 0, 0, 0, 0, 0, 34.69, 0.13, 0, 0, 0.5, 0.0001603171, 7.302695E-05, 0.0002926158
 726221062, 0, 0, 0, 0, 0, 34.93, 0.13, 0, 0, 0.5, 0.0001964735, 0.002497405, 0.004534397
 726321022, 0, 0, 0, 0, 0, 35.19, 0.13, 0, 0, 0.5, 0.0001600062, 6.542364E-05, 0.0001958363
 726420982, 0, 0, 0, 0, 0, 35.43, 0.13, 0, 0, 0.5, 0.0001953707, 0.002412955, 0.00432404
 726520942, 0, 0, 0, 0, 0, 35.69, 0.13, 0, 0, 0.5, 0.0001599576, 4.425595E-05, 0.0001726658
 726620902, 0, 0, 0, 0, 0, 35.93, 0.13, 0, 0, 0.5, 0.0001998418, 0.002430767, 0.004248357
 726720862, 0, 0, 0, 0, 0, 36.18, 0.13, 0, 0, 0.5, 0.0001626918, 5.450518E-05, 0.0001999532
 726820822, 0, 0, 0, 0, 0, 36.43, 0.13, 0, 0, 0.5, 0.0002063061, 0.002598645, 0.004673329
 726920782, 0, 0, 0, 0, 0, 36.68, 0.13, 0, 0, 0.5, 0.0001704154, 0.0003261717, 0.0008216618
 727021575, 0, 0, 0, 0, 0, 36.93, 0.13, 0, 0, 0.5, 0.0002052962, 0.002614078, 0.00481032
 727121535, 0, 0, 0, 0, 0, 37.18, 0.13, 0, 0, 0.5, 0.0001663877, 0.0003851071, 0.001072889
 727221495, 0, 0, 0, 0, 0, 37.43, 0.13, 0, 0, 0.5, 0.0001998882, 0.002574771, 0.004824858
 727321455, 0, 0, 0, 0, 0, 37.68, 0.13, 0, 0, 0.5, 0.000162477, 0.0003552865, 0.0009779453
 727421415, 0, 0, 0, 0, 0, 37.93, 0.13, 0, 0, 0.5, 0.0001909978, 0.002488537, 0.004731535
