Time,MAG_I,MAG_MagX,MAG_MagY,MAG_MagZ,MAG_OfsX,MAG_OfsY,MAG_OfsZ,MAG_MOX,MAG_MOY,MAG_MOZ,MAG_Health,MAG_S
 707321125, 2, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 707321125
 707421085, 0, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 707421085
 707421085, 1, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 707421085
 707421085, 2, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 707421085
 707521045, 0, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 707521045
 707521045, 1, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 707521045
 707521045, 2, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 707521045
 707621005, 0, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 707621005
 707621005, 1, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 707621005
 707621005, 2, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 707621005
 707720965, 0, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 707720965
 707720965, 1, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 707720965
 707720965, 2, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 707720965
 707820925, 0, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 707820925
 707820925, 1, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 707820925
 707820925, 2, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 707820925
 707920885, 0, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 707920885
 707920885, 1, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 707920885
 707920885, 2, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 707920885
 708020845, 0, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 708020845
 708020845, 1, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 708020845
 708020845, 2, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 708020845
 708120805, 0, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 708120805
 708120805, 1, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 708120805
 708120805, 2, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 708120805
 708220765, 0, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 708220765
 708220765, 1, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 708220765
 708220765, 2, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 708220765
 708321558, 0, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 708321558
 708321558, 1, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 708321558
 708321558, 2, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 708321558
 708421518, 0, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 708421518
 708421518, 1, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 708421518
 708421518, 2, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 708421518
 708521478, 0, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 708521478
 708521478, 1, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 708521478
 708521478, 2, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 708521478
 708621438, 0, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 708621438
 708621438, 1, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 708621438
 708621438, 2, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 708621438
 708721398, 0, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 708721398
 708721398, 1, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 708721398
 708721398, 2, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 708721398
 708821358, 0, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 708821358
 708821358, 1, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 708821358
 708821358, 2, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 708821358
 708921318, 0, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 708921318
 708921318, 1, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 708921318
 708921318, 2, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 708921318
 709021278, 0, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 709021278
 709021278, 1, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 709021278
 709021278, 2, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 709021278
 709121238, 0, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 709121238
 709121238, 1, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 709121238
 709121238, 2, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 709121238
 709221198, 0, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 709221198
 709221198, 1, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 709221198
 709221198, 2, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 709221198
 709321158, 0, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 709321158
 709321158, 1, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 709321158
 709321158, 2, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 709321158
 709421118, 0, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 709421118
 709421118, 1, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 709421118
 709421118, 2, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 709421118
 709521078, 0, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 709521078
 709521078, 1, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 709521078
 709521078, 2, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 709521078
 709621038, 0, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 709621038
 709621038, 1, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 709621038
 709621038, 2, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 709621038
 709720998, 0, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 709720998
 709720998, 1, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 709720998
 709720998, 2, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 709720998
 709820958, 0, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 709820958
 709820958, 1, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 709820958
 709820958, 2, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 709820958
 709920918, 0, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 709920918
 709920918, 1, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 709920918
 709920918, 2, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 709920918
 710020878, 0, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 710020878
 710020878, 1, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 710020878
 710020878, 2, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 710020878
 710120838, 0, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 710120838
 710120838, 1, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 710120838
 710120838, 2, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 710120838
 710220798, 0, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 710220798
 710220798, 1, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 710220798
 710220798, 2, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 710220798
 710321591, 0, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 710321591
 710321591, 1, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 710321591
 710321591, 2, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 710321591
 710421551, 0, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 710421551
 710421551, 1, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 710421551
 710421551, 2, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 710421551
 710521511, 0, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 710521511
 710521511, 1, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 710521511
 710521511, 2, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 710521511
 710621471, 0, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 710621471
 710621471, 1, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 710621471
 710621471, 2, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 710621471
 710721431, 0, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 710721431
 710721431, 1, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 710721431
 710721431, 2, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 710721431
 710821391, 0, 302, 71, 394, 5, 13, -18, 0, 0, 0, 1, 710821391
 710821391, 1, 302, 71, 394, 5, 13, -18, 0, 0, 0, 1, 710821391
 710821391, 2, 302, 71, 394, 5, 13, -18, 0, 0, 0, 1, 710821391
 710921351, 0, 303, 71, 394, 5, 13, -18, 0, 0, 0, 1, 710921351
 710921351, 1, 303, 71, 394, 5, 13, -18, 0, 0, 0, 1, 710921351
 710921351, 2, 303, 71, 394, 5, 13, -18, 0, 0, 0, 1, 710921351
 711021311, 0, 303, 71, 394, 5, 13, -18, 0, 0, 0, 1, 711021311
 711021311, 1, 303, 71, 394, 5, 13, -18, 0, 0, 0, 1, 711021311
 711021311, 2, 303, 71, 394, 5, 13, -18, 0, 0, 0, 1, 711021311
 711121271, 0, 302, 71, 394, 5, 13, -18, 0, 0, 0, 1, 711121271
 711121271, 1, 302, 71, 394, 5, 13, -18, 0, 0, 0, 1, 711121271
 711121271, 2, 302, 71, 394, 5, 13, -18, 0, 0, 0, 1, 711121271
 711221231, 0, 302, 71, 394, 5, 13, -18, 0, 0, 0, 1, 711221231
 711221231, 1, 302, 71, 394, 5, 13, -18, 0, 0, 0, 1, 711221231
 711221231, 2, 302, 71, 394, 5, 13, -18, 0, 0, 0, 1, 711221231
 711321191, 0, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 711321191
 711321191, 1, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 711321191
 711321191, 2, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 711321191
 711421151, 0, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 711421151
 711421151, 1, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 711421151
 711421151, 2, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 711421151
 711521111, 0, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 711521111
 711521111, 1, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 711521111
 711521111, 2, 301, 72, 395, 5, 13, -18, 0, 0, 0, 1, 711521111
 711621071, 0, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 711621071
 711621071, 1, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 711621071
 711621071, 2, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 711621071
 711721031, 0, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 711721031
 711721031, 1, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 711721031
 711721031, 2, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 711721031
 711820991, 0, 300, 73, 395, 5, 13, -18, 0, 0, 0, 1, 711820991
 711820991, 1, 300, 73, 395, 5, 13, -18, 0, 0, 0, 1, 711820991
 711820991, 2, 300, 73, 395, 5, 13, -18, 0, 0, 0, 1, 711820991
 711920951, 0, 300, 73, 395, 5, 13, -18, 0, 0, 0, 1, 711920951
 711920951, 1, 300, 73, 395, 5, 13, -18, 0, 0, 0, 1, 711920951
 711920951, 2, 300, 73, 395, 5, 13, -18, 0, 0, 0, 1, 711920951
 712020911, 0, 300, 73, 395, 5, 13, -18, 0, 0, 0, 1, 712020911
 712020911, 1, 300, 73, 395, 5, 13, -18, 0, 0, 0, 1, 712020911
 712020911, 2, 300, 73, 395, 5, 13, -18, 0, 0, 0, 1, 712020911
 712120871, 0, 300, 73, 395, 5, 13, -18, 0, 0, 0, 1, 712120871
 712120871, 1, 300, 73, 395, 5, 13, -18, 0, 0, 0, 1, 712120871
 712120871, 2, 300, 73, 395, 5, 13, -18, 0, 0, 0, 1, 712120871
 712220831, 0, 300, 73, 395, 5, 13, -18, 0, 0, 0, 1, 712220831
 712220831, 1, 300, 73, 395, 5, 13, -18, 0, 0, 0, 1, 712220831
 712220831, 2, 300, 73, 395, 5, 13, -18, 0, 0, 0, 1, 712220831
 712320791, 0, 300, 73, 395, 5, 13, -18, 0, 0, 0, 1, 712320791
 712320791, 1, 300, 73, 395, 5, 13, -18, 0, 0, 0, 1, 712320791
 712320791, 2, 300, 73, 395, 5, 13, -18, 0, 0, 0, 1, 712320791
 712421584, 0, 300, 73, 395, 5, 13, -18, 0, 0, 0, 1, 712421584
 712421584, 1, 300, 73, 395, 5, 13, -18, 0, 0, 0, 1, 712421584
 712421584, 2, 300, 73, 395, 5, 13, -18, 0, 0, 0, 1, 712421584
 712521544, 0, 300, 73, 395, 5, 13, -18, 0, 0, 0, 1, 712521544
 712521544, 1, 300, 73, 395, 5, 13, -18, 0, 0, 0, 1, 712521544
 712521544, 2, 300, 73, 395, 5, 13, -18, 0, 0, 0, 1, 712521544
 712621504, 0, 300, 73, 395, 5, 13, -18, 0, 0, 0, 1, 712621504
 712621504, 1, 300, 73, 395, 5, 13, -18, 0, 0, 0, 1, 712621504
 712621504, 2, 300, 73, 395, 5, 13, -18, 0, 0, 0, 1, 712621504
 712721464, 0, 300, 73, 395, 5, 13, -18, 0, 0, 0, 1, 712721464
 712721464, 1, 300, 73, 395, 5, 13, -18, 0, 0, 0, 1, 712721464
 712721464, 2, 300, 73, 395, 5, 13, -18, 0, 0, 0, 1, 712721464
 712821424, 0, 300, 73, 395, 5, 13, -18, 0, 0, 0, 1, 712821424
 712821424, 1, 300, 73, 395, 5, 13, -18, 0, 0, 0, 1, 712821424
 712821424, 2, 300, 73, 395, 5, 13, -18, 0, 0, 0, 1, 712821424
 712921384, 0, 300, 73, 395, 5, 13, -18, 0, 0, 0, 1, 712921384
 712921384, 1, 300, 73, 395, 5, 13, -18, 0, 0, 0, 1, 712921384
 712921384, 2, 300, 73, 395, 5, 13, -18, 0, 0, 0, 1, 712921384
 713021344, 0, 300, 73, 395, 5, 13, -18, 0, 0, 0, 1, 713021344
 713021344, 1, 300, 73, 395, 5, 13, -18, 0, 0, 0, 1, 713021344
 713021344, 2, 300, 73, 395, 5, 13, -18, 0, 0, 0, 1, 713021344
 713121304, 0, 300, 73, 395, 5, 13, -18, 0, 0, 0, 1, 713121304
 713121304, 1, 300, 73, 395, 5, 13, -18, 0, 0, 0, 1, 713121304
 713121304, 2, 300, 73, 395, 5, 13, -18, 0, 0, 0, 1, 713121304
 713221264, 0, 300, 73, 395, 5, 13, -18, 0, 0, 0, 1, 713221264
 713221264, 1, 300, 73, 395, 5, 13, -18, 0, 0, 0, 1, 713221264
 713221264, 2, 300, 73, 395, 5, 13, -18, 0, 0, 0, 1, 713221264
 713321224, 0, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 713321224
 713321224, 1, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 713321224
 713321224, 2, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 713321224
 713421184, 0, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 713421184
 713421184, 1, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 713421184
 713421184, 2, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 713421184
 713521144, 0, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 713521144
 713521144, 1, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 713521144
 713521144, 2, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 713521144
 713621104, 0, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 713621104
 713621104, 1, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 713621104
 713621104, 2, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 713621104
 713721064, 0, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 713721064
 713721064, 1, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 713721064
 713721064, 2, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 713721064
 713821024, 0, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 713821024
 713821024, 1, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 713821024
 713821024, 2, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 713821024
 713920984, 0, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 713920984
 713920984, 1, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 713920984
 713920984, 2, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 713920984
 714020944, 0, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 714020944
 714020944, 1, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 714020944
 714020944, 2, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 714020944
 714120904, 0, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 714120904
 714120904, 1, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 714120904
 714120904, 2, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 714120904
 714220864, 0, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 714220864
 714220864, 1, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 714220864
 714220864, 2, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 714220864
 714320824, 0, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 714320824
 714320824, 1, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 714320824
 714320824, 2, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 714320824
 714420784, 0, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 714420784
 714420784, 1, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 714420784
 714420784, 2, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 714420784
 714521577, 0, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 714521577
 714521577, 1, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 714521577
 714521577, 2, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 714521577
 714621537, 0, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 714621537
 714621537, 1, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 714621537
 714621537, 2, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 714621537
 714721497, 0, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 714721497
 714721497, 1, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 714721497
 714721497, 2, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 714721497
 714821457, 0, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 714821457
 714821457, 1, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 714821457
 714821457, 2, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 714821457
 714921417, 0, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 714921417
 714921417, 1, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 714921417
 714921417, 2, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 714921417
 715021377, 0, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 715021377
 715021377, 1, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 715021377
 715021377, 2, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 715021377
 715121337, 0, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 715121337
 715121337, 1, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 715121337
 715121337, 2, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 715121337
 715221297, 0, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 715221297
 715221297, 1, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 715221297
 715221297, 2, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 715221297
 715321257, 0, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 715321257
 715321257, 1, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 715321257
 715321257, 2, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 715321257
 715421217, 0, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 715421217
 715421217, 1, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 715421217
 715421217, 2, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 715421217
 715521177, 0, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 715521177
 715521177, 1, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 715521177
 715521177, 2, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 715521177
 715621137, 0, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 715621137
 715621137, 1, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 715621137
 715621137, 2, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 715621137
 715721097, 0, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 715721097
 715721097, 1, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 715721097
 715721097, 2, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 715721097
 715821057, 0, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 715821057
 715821057, 1, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 715821057
 715821057, 2, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 715821057
 715921017, 0, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 715921017
 715921017, 1, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 715921017
 715921017, 2, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 715921017
 716020977, 0, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 716020977
 716020977, 1, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 716020977
 716020977, 2, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 716020977
 716120937, 0, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 716120937
 716120937, 1, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 716120937
 716120937, 2, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 716120937
 716220897, 0, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 716220897
 716220897, 1, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 716220897
 716220897, 2, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 716220897
 716320857, 0, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 716320857
 716320857, 1, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 716320857
 716320857, 2, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 716320857
 716420817, 0, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 716420817
 716420817, 1, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 716420817
 716420817, 2, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 716420817
 716520777, 0, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 716520777
 716520777, 1, 301, 73, 395, 5, 13, -18, 0, 0, 0, 1, 716520777
