Time,XKF1_C,XKF1_Roll,XKF1_Pitch,XKF1_Yaw,XKF1_VN,XKF1_VE,XKF1_VD,XKF1_dPD,XKF1_PN,XKF1_PE,XKF1_PD,XKF1_GX,XKF1_GY,XKF1_GZ,XKF1_OH
 707920885, 0, 0.06, 0.08, 350.37, -0.01377685, 0.01914904, -0.0004155284, -0.0001491035, -0.03333041, 0.02460114, 0.0264319, 0.06, 0.07, 0.04, 558.1
 707920885, 1, 0.06, 0.08, 350.37, -0.01439397, 0.01888611, -0.0004914179, -0.0002076601, -0.03395357, 0.02439225, 0.02605257, 0.06, 0.07, 0.04, 558.1
 708020845, 0, 0.06, 0.08, 350.37, -0.01389038, 0.01919718, -0.000396075, -0.0001539248, -0.03344675, 0.02475515, 0.02641544, 0.06, 0.07, 0.04, 558.1
 708020845, 1, 0.06, 0.09, 350.37, -0.01456262, 0.01899112, -0.000510741, -0.000242308, -0.03408863, 0.02457706, 0.02602625, 0.06, 0.07, 0.04, 558.1
 708120805, 0, 0.06, 0.08, 350.37, -0.01381159, 0.01903415, -0.0003691894, -7.983558E-05, -0.03332499, 0.02457197, 0.02640529, 0.06, 0.07, 0.04, 558.1
 708120805, 1, 0.06, 0.09, 350.37, -0.01460722, 0.01871023, -0.0004646721, -0.0001240745, -0.03397544, 0.02441059, 0.02601121, 0.06, 0.07, 0.04, 558.1
 708220765, 0, 0.06, 0.08, 350.37, -0.01386616, 0.019124, -0.0004010313, -0.0001406075, -0.03344189, 0.02471786, 0.02639264, 0.06, 0.07, 0.04, 558.1
 708220765, 1, 0.06, 0.09, 350.37, -0.01458063, 0.01880253, -0.000458735, -0.0001484066, -0.03410436, 0.02454774, 0.02599633, 0.06, 0.07, 0.04, 558.1
 708321558, 0, 0.06, 0.08, 350.37, -0.01380557, 0.01898627, -0.0004487653, -0.0001532059, -0.0333312, 0.02454674, 0.02637943, 0.06, 0.07, 0.04, 558.1
 708321558, 1, 0.06, 0.09, 350.38, -0.01437994, 0.01881092, -0.0003080195, 6.424401E-05, -0.03398876, 0.02439442, 0.02599544, 0.06, 0.07, 0.04, 558.1
 708421518, 0, 0.06, 0.08, 350.38, -0.01389946, 0.01904028, -0.0003836601, -0.0001195833, -0.03344778, 0.02468923, 0.0263637, 0.06, 0.07, 0.04, 558.1
 708421518, 1, 0.07, 0.09, 350.38, -0.0144614, 0.0190434, -0.0003225745, -1.490954E-05, -0.03422563, 0.02472216, 0.0259965, 0.06, 0.07, 0.04, 558.1
 708521478, 0, 0.06, 0.08, 350.38, -0.01388729, 0.01889851, -0.0004195987, -0.0001076534, -0.03332808, 0.02449961, 0.02635384, 0.06, 0.07, 0.04, 558.1
 708521478, 1, 0.06, 0.09, 350.38, -0.01437305, 0.01892754, -0.0002234176, 8.384085E-05, -0.03403623, 0.0244989, 0.02600063, 0.06, 0.07, 0.04, 558.1
 708621438, 0, 0.06, 0.08, 350.38, -0.01397419, 0.01895007, -0.0004897921, -0.0002091554, -0.03345328, 0.02463877, 0.02633816, 0.07, 0.07, 0.04, 558.1
 708621438, 1, 0.07, 0.09, 350.38, -0.01447665, 0.01919535, -0.0002595936, 8.852149E-06, -0.03423441, 0.02477873, 0.02600114, 0.06, 0.07, 0.04, 558.1
 708721398, 0, 0.06, 0.08, 350.38, -0.01390348, 0.01882902, -0.0004537584, -0.0001283208, -0.03333733, 0.0244476, 0.02632237, 0.07, 0.07, 0.04, 558.1
 708721398, 1, 0.07, 0.09, 350.38, -0.0142682, 0.01917903, -0.0002434682, 3.642388E-05, -0.03401558, 0.02452949, 0.02600413, 0.06, 0.07, 0.04, 558.1
 708821358, 0, 0.06, 0.08, 350.38, -0.01394557, 0.01895924, -0.0004773189, -0.000185031, -0.03346157, 0.02459182, 0.02630492, 0.07, 0.07, 0.04, 558.1
 708821358, 1, 0.07, 0.08, 350.38, -0.01417282, 0.01919587, -0.0002308827, 3.782795E-05, -0.03395486, 0.02450076, 0.02600846, 0.06, 0.07, 0.04, 558.1
 708921318, 0, 0.06, 0.08, 350.38, -0.01383777, 0.01883981, -0.0004531011, -0.0001081745, -0.03333849, 0.02440864, 0.02629153, 0.07, 0.07, 0.04, 558.1
 708921318, 1, 0.07, 0.08, 350.38, -0.01407783, 0.01912955, -0.0002818653, -1.661756E-05, -0.03381362, 0.02436664, 0.02600913, 0.06, 0.07, 0.04, 558.1
 709021278, 0, 0.06, 0.08, 350.38, -0.01388557, 0.01892982, -0.000516446, -0.0002046703, -0.03345596, 0.02455563, 0.02627536, 0.07, 0.07, 0.04, 558.1
 709021278, 1, 0.07, 0.08, 350.38, -0.01415545, 0.01937658, -0.0002090434, 2.526719E-05, -0.03390959, 0.02455159, 0.02600735, 0.06, 0.07, 0.04, 558.1
 709121238, 0, 0.06, 0.08, 350.38, -0.01378338, 0.01880975, -0.0005097429, -0.0001470061, -0.03332944, 0.0243726, 0.02626152, 0.07, 0.07, 0.04, 558.1
 709121238, 1, 0.07, 0.08, 350.38, -0.01406455, 0.01913469, -0.0002035557, 6.487028E-05, -0.03376101, 0.02440328, 0.02601538, 0.06, 0.07, 0.04, 558.1
 709221198, 0, 0.06, 0.08, 350.38, -0.01382329, 0.01890822, -0.0005306721, -0.0002038757, -0.03344227, 0.02452165, 0.02624159, 0.07, 0.07, 0.04, 558.1
 709221198, 1, 0.07, 0.08, 350.38, -0.01415588, 0.01923111, -0.0003163284, -6.58655E-05, -0.03385847, 0.02456723, 0.02601698, 0.06, 0.07, 0.04, 558.1
 709321158, 0, 0.06, 0.08, 350.38, -0.01372487, 0.01880869, -0.00054297, -0.0001642828, -0.03331187, 0.02434154, 0.02622571, 0.07, 0.07, 0.04, 558.1
 709321158, 1, 0.07, 0.08, 350.39, -0.01409296, 0.0190794, -0.000286152, -2.911605E-05, -0.03371571, 0.02439877, 0.02601124, 0.06, 0.07, 0.04, 558.1
 709421118, 0, 0.06, 0.08, 350.39, -0.01370775, 0.01888712, -0.0004660853, -0.0001235203, -0.03340466, 0.02447801, 0.02621073, 0.07, 0.07, 0.04, 558.1
 709421118, 1, 0.07, 0.08, 350.39, -0.01397166, 0.01903653, -0.0003398015, -0.0001043353, -0.0337155, 0.02442344, 0.02600539, 0.07, 0.07, 0.04, 558.1
 709521078, 0, 0.06, 0.08, 350.39, -0.01364598, 0.01881517, -0.0004640892, -5.745357E-05, -0.03326836, 0.02430372, 0.02620427, 0.07, 0.07, 0.04, 558.1
 709521078, 1, 0.07, 0.08, 350.39, -0.01390535, 0.01904351, -0.0003648016, -8.762645E-05, -0.03361875, 0.02431613, 0.02599961, 0.07, 0.07, 0.04, 558.1
 709621038, 0, 0.06, 0.08, 350.39, -0.01375416, 0.01886425, -0.0004497993, -8.462739E-05, -0.03337713, 0.02445757, 0.02619485, 0.07, 0.07, 0.04, 558.1
 709621038, 1, 0.07, 0.08, 350.39, -0.01402225, 0.01911145, -0.0004138301, -0.0001554565, -0.03374525, 0.02451357, 0.02598991, 0.07, 0.07, 0.04, 558.1
 709720998, 0, 0.06, 0.08, 350.39, -0.01367488, 0.01877438, -0.0004341677, -2.715876E-05, -0.03325135, 0.02428087, 0.02619165, 0.07, 0.07, 0.04, 558.1
 709720998, 1, 0.06, 0.08, 350.39, -0.01406767, 0.01900806, -0.0003526652, -3.567368E-05, -0.03362403, 0.02437005, 0.02598049, 0.07, 0.07, 0.04, 558.1
 709820958, 0, 0.06, 0.08, 350.39, -0.01382078, 0.01900517, -0.0004524392, -0.0001003996, -0.03350258, 0.02462354, 0.02617935, 0.07, 0.07, 0.04, 558.1
 709820958, 1, 0.07, 0.08, 350.39, -0.01411679, 0.01910762, -0.000369829, -7.164768E-05, -0.03375242, 0.0245511, 0.02597668, 0.06, 0.07, 0.04, 558.1
 709920918, 0, 0.06, 0.08, 350.39, -0.01369947, 0.01888894, -0.0004202507, -4.142064E-05, -0.03333752, 0.02439923, 0.02617427, 0.07, 0.07, 0.04, 558.1
 709920918, 1, 0.07, 0.08, 350.39, -0.0139656, 0.01907788, -0.0004403152, -8.895844E-05, -0.03361484, 0.02438517, 0.02597026, 0.06, 0.07, 0.04, 558.1
 710020878, 0, 0.07, 0.08, 350.39, -0.01387089, 0.0190289, -0.0004053848, -7.515738E-05, -0.03354505, 0.02468552, 0.02616591, 0.07, 0.07, 0.04, 558.1
 710020878, 1, 0.07, 0.08, 350.39, -0.01397249, 0.01910488, -0.0004335085, -0.0001091296, -0.03371686, 0.02454262, 0.02595788, 0.06, 0.07, 0.04, 558.1
 710120838, 0, 0.06, 0.08, 350.39, -0.01374007, 0.01888926, -0.0004003515, -2.723659E-05, -0.0333588, 0.02442533, 0.0261632, 0.07, 0.07, 0.04, 558.1
 710120838, 1, 0.07, 0.08, 350.39, -0.01372188, 0.01887275, -0.0004932493, -9.615166E-05, -0.03343608, 0.02417754, 0.02595209, 0.07, 0.07, 0.04, 558.1
 710220798, 0, 0.07, 0.08, 350.39, -0.01388131, 0.01907299, -0.002241208, -0.001905453, -0.03355052, 0.02468765, 0.02614556, 0.07, 0.07, 0.04, 558.1
 710220798, 1, 0.07, 0.08, 350.39, -0.01378143, 0.01906272, -0.002306542, -0.001967004, -0.03359796, 0.02443007, 0.02592701, 0.07, 0.07, 0.04, 558.1
 710321591, 0, 0.07, 0.08, 350.39, -0.01389243, 0.0190866, -0.1031836, -0.1018132, -0.03337155, 0.0244397, 0.02168593, 0.07, 0.07, 0.04, 558.1
 710321591, 1, 0.07, 0.08, 350.39, -0.01379416, 0.01904732, -0.1032038, -0.1018099, -0.03350734, 0.02434, 0.02146571, 0.07, 0.07, 0.04, 558.1
 710421551, 0, 0.07, 0.08, 350.4, -0.01419803, 0.01948975, -0.2397657, -0.2376024, -0.03357674, 0.02471974, 0.004591702, 0.07, 0.07, 0.04, 558.1
 710421551, 1, 0.07, 0.08, 350.4, -0.01415053, 0.01945769, -0.2390784, -0.2369565, -0.03377933, 0.02473721, 0.004439291, 0.07, 0.07, 0.04, 558.1
 710521511, 0, 0.07, 0.08, 350.4, -0.01424869, 0.01950441, -0.376795, -0.3755715, -0.0334109, 0.02448275, -0.02636933, 0.07, 0.07, 0.04, 558.1
 710521511, 1, 0.07, 0.08, 350.4, -0.01440379, 0.01958926, -0.3754538, -0.3720407, -0.0336584, 0.02458181, -0.02616326, 0.07, 0.07, 0.04, 558.1
 710621471, 0, 0.07, 0.08, 350.4, -0.01453782, 0.01990696, -0.5091956, -0.5086603, -0.03364304, 0.02479323, -0.07067847, 0.07, 0.07, 0.04, 558.1
 710621471, 1, 0.07, 0.08, 350.4, -0.01462385, 0.02004934, -0.5070857, -0.504283, -0.03392272, 0.02493872, -0.07012056, 0.07, 0.07, 0.04, 558.1
 710721431, 0, -0.02, -0.01, 350.4, -0.01407626, 0.01922113, -0.8831378, -0.8687671, -0.03347822, 0.02456011, -0.1336829, 0.07, 0.07, 0.04, 558.1
 710721431, 1, -0.02, -0.01, 350.4, -0.01423935, 0.0193747, -0.8816395, -0.8658725, -0.03376988, 0.02473751, -0.1328307, 0.07, 0.07, 0.04, 558.1
 710821391, 0, -0.15, -0.15, 350.4, -0.01179167, 0.01617254, -1.421505, -1.404147, -0.03355532, 0.02466257, -0.2500449, 0.07, 0.07, 0.04, 558.1
 710821391, 1, -0.15, -0.15, 350.4, -0.01180989, 0.01628323, -1.420227, -1.40208, -0.03384497, 0.02484803, -0.2489894, 0.07, 0.07, 0.04, 558.1
 710921351, 0, -0.18, -0.19, 350.4, -0.008278862, 0.01161549, -1.708586, -1.704494, -0.03290273, 0.02379398, -0.4089461, 0.07, 0.07, 0.04, 558.1
 710921351, 1, -0.18, -0.19, 350.4, -0.008307834, 0.01175797, -1.70516, -1.700994, -0.03316657, 0.02397445, -0.4062881, 0.07, 0.07, 0.04, 558.1
 711021311, 0, -0.16, -0.17, 350.39, -0.00470351, 0.007209071, -1.806341, -1.81892, -0.03228959, 0.02301699, -0.5864611, 0.07, 0.07, 0.04, 558.1
 711021311, 1, -0.16, -0.17, 350.4, -0.004637182, 0.00733208, -1.804434, -1.817385, -0.03252928, 0.02318989, -0.5835792, 0.07, 0.07, 0.04, 558.1
 711121271, 0, -0.11, -0.11, 350.39, -0.001156028, 0.00282631, -1.844708, -1.826259, -0.03092717, 0.02125901, -0.7663479, 0.07, 0.07, 0.04, 558.1
 711121271, 1, -0.1, -0.11, 350.39, -0.001109971, 0.002915161, -1.843608, -1.827372, -0.03114025, 0.02142301, -0.763536, 0.07, 0.07, 0.04, 558.1
 711221231, 0, -0.05, -0.04, 350.39, 0.001103972, -1.899608E-05, -1.904074, -1.900599, -0.02968069, 0.01968844, -0.9539341, 0.07, 0.07, 0.04, 558.1
 711221231, 1, -0.05, -0.04, 350.39, 0.001387344, -0.0001619357, -1.902975, -1.902945, -0.02965597, 0.019548, -0.9513245, 0.07, 0.07, 0.04, 558.1
 711321191, 0, 0, 0.01, 350.38, 0.002441189, -0.001811463, -1.99617, -2.019069, -0.02795707, 0.01744807, -1.151049, 0.07, 0.07, 0.04, 558.1
 711321191, 1, 0, 0.01, 350.39, 0.002683351, -0.0018537, -1.995078, -2.022575, -0.02799026, 0.01741839, -1.148759, 0.07, 0.07, 0.04, 558.1
 711421151, 0, 0.04, 0.05, 350.38, 0.002519826, -0.002040003, -2.102751, -2.148247, -0.02655466, 0.01560073, -1.359942, 0.07, 0.07, 0.04, 558.1
 711421151, 1, 0.04, 0.05, 350.38, 0.002909894, -0.00213502, -2.101553, -2.147504, -0.02650829, 0.01544516, -1.357554, 0.07, 0.07, 0.04, 558.1
 711521111, 0, 0.07, 0.08, 350.38, 0.002362532, -0.001933818, -2.204193, -2.260695, -0.02487716, 0.01308022, -1.578319, 0.07, 0.07, 0.04, 558.1
 711521111, 1, 0.07, 0.08, 350.38, 0.002811194, -0.001998235, -2.203906, -2.261932, -0.02485368, 0.01302012, -1.577944, 0.07, 0.07, 0.04, 558.1
 711621071, 0, 0.1, 0.11, 350.37, 0.001508471, -0.0007268737, -2.295352, -2.361436, -0.02361639, 0.01118308, -1.809149, 0.07, 0.07, 0.04, 558.1
 711621071, 1, 0.1, 0.11, 350.37, 0.002016816, -0.0007979582, -2.295177, -2.362429, -0.02349304, 0.01101616, -1.808848, 0.07, 0.07, 0.04, 558.1
 711721031, 0, 0.11, 0.12, 350.37, 0.0005861372, 0.0004182325, -2.376363, -2.442044, -0.02218793, 0.008892132, -2.048543, 0.07, 0.07, 0.04, 558.1
 711721031, 1, 0.11, 0.12, 350.37, 0.00112398, 0.0004950017, -2.376317, -2.445194, -0.02208898, 0.008825136, -2.048635, 0.07, 0.07, 0.04, 558.1
 711820991, 0, 0.14, 0.14, 350.37, -0.0007541978, 0.002462941, -2.452615, -2.524286, -0.02121746, 0.007275002, -2.296678, 0.07, 0.07, 0.04, 558.1
 711820991, 1, 0.14, 0.14, 350.37, -0.0001358858, 0.002601969, -2.452764, -2.528641, -0.02111752, 0.007289115, -2.296986, 0.07, 0.07, 0.04, 558.1
 711920951, 0, 0.16, 0.16, 350.37, -0.002227793, 0.004581627, -2.527168, -2.599629, -0.02019144, 0.005178555, -2.554495, 0.07, 0.07, 0.04, 558.1
 711920951, 1, 0.16, 0.16, 350.37, -0.00146231, 0.004661297, -2.52737, -2.605472, -0.01998376, 0.005041056, -2.55563, 0.07, 0.07, 0.04, 558.1
 712020911, 0, 0.16, 0.17, 350.37, -0.004030398, 0.0071583, -2.584996, -2.664021, -0.01963866, 0.003905887, -2.817808, 0.07, 0.07, 0.04, 558.1
 712020911, 1, 0.16, 0.17, 350.37, -0.003257934, 0.007269604, -2.585248, -2.66545, -0.01937729, 0.003736794, -2.819074, 0.07, 0.07, 0.04, 558.1
 712120871, 0, 0.16, 0.17, 349.32, -0.005494534, 0.009266379, -2.618654, -2.698223, -0.01904808, 0.002338111, -3.085585, 0.07, 0.07, 0.04, 558.1
 712120871, 1, 0.17, 0.17, 349.33, -0.004917513, 0.00950672, -2.619174, -2.702012, -0.0188338, 0.002331743, -3.087422, 0.07, 0.07, 0.04, 558.1
 712220831, 0, 0.17, 0.17, 349.33, -0.007118146, 0.01171783, -2.633422, -2.712402, -0.01883596, 0.001540937, -3.355759, 0.07, 0.07, 0.04, 558.1
 712220831, 1, 0.17, 0.17, 349.33, -0.006541342, 0.0118608, -2.634223, -2.724128, -0.01852473, 0.001438222, -3.35878, 0.07, 0.07, 0.04, 558.1
 712320791, 0, 0.17, 0.17, 349.34, -0.008354108, 0.01369979, -2.633726, -2.709125, -0.01825138, 0.0002613612, -3.626416, 0.07, 0.07, 0.04, 558.1
 712320791, 1, 0.17, 0.17, 349.34, -0.007880524, 0.01389479, -2.634821, -2.726954, -0.01800534, 0.0002957777, -3.631079, 0.07, 0.07, 0.04, 558.1
 712421584, 0, 0.17, 0.18, 349.35, -0.009939901, 0.01610674, -2.620378, -2.69852, -0.01813364, -0.0001773163, -3.899097, 0.07, 0.07, 0.04, 558.1
 712421584, 1, 0.17, 0.18, 349.35, -0.009496396, 0.0162701, -2.621712, -2.719424, -0.01781773, -0.0002386055, -3.90548, 0.07, 0.07, 0.04, 558.1
 712521544, 0, 0.17, 0.18, 349.35, -0.01114682, 0.01805653, -2.587607, -2.667212, -0.0177621, -0.001001663, -4.16728, 0.07, 0.07, 0.04, 558.1
 712521544, 1, 0.17, 0.18, 349.35, -0.01072179, 0.0183544, -2.589192, -2.691969, -0.01753398, -0.0009095652, -4.175396, 0.07, 0.07, 0.04, 558.1
 712621504, 0, 0.17, 0.18, 349.35, -0.01258749, 0.02033002, -2.539675, -2.62216, -0.0178752, -0.0009874846, -4.431664, 0.07, 0.07, 0.04, 558.1
 712621504, 1, 0.17, 0.18, 349.35, -0.01215858, 0.02069731, -2.541383, -2.632255, -0.01769584, -0.0007795555, -4.440511, 0.07, 0.07, 0.04, 558.1
 712721464, 0, 0.17, 0.17, 349.35, -0.01365018, 0.02210222, -2.481152, -2.564306, -0.01778523, -0.001285649, -4.69074, 0.07, 0.07, 0.04, 558.1
 712721464, 1, 0.17, 0.17, 349.35, -0.01329065, 0.02248732, -2.482926, -2.567349, -0.01764238, -0.001000149, -4.700084, 0.07, 0.07, 0.04, 558.1
 712821424, 0, 0.16, 0.16, 349.35, -0.01485977, 0.02403667, -2.41559, -2.50044, -0.01815745, -0.0008003595, -4.943797, 0.07, 0.07, 0.04, 558.1
 712821424, 1, 0.16, 0.16, 349.35, -0.01456172, 0.02448151, -2.417264, -2.501395, -0.01802707, -0.0004643098, -4.95349, 0.07, 0.07, 0.04, 558.1
 712921384, 0, 0.15, 0.16, 349.35, -0.01572524, 0.02533065, -2.345687, -2.432283, -0.01829602, -0.0007035101, -5.190182, 0.07, 0.07, 0.04, 558.1
 712921384, 1, 0.16, 0.16, 349.35, -0.01528007, 0.02572856, -2.348041, -2.435199, -0.01803583, -0.0005854394, -5.1991, 0.07, 0.07, 0.04, 558.1
 713021344, 0, 0.14, 0.15, 349.35, -0.0167311, 0.0268894, -2.273908, -2.360531, -0.01887663, 0.0001242885, -5.42947, 0.07, 0.07, 0.04, 558.1
 713021344, 1, 0.14, 0.15, 349.35, -0.01631609, 0.02734605, -2.276258, -2.372222, -0.01867402, 0.0003814883, -5.439011, 0.07, 0.07, 0.04, 558.1
 713121304, 0, 0.13, 0.14, 349.34, -0.0173402, 0.02778019, -2.201594, -2.288558, -0.01919405, 0.0005050973, -5.661598, 0.07, 0.07, 0.04, 558.1
 713121304, 1, 0.13, 0.14, 349.35, -0.01700594, 0.02833582, -2.203859, -2.289534, -0.01903133, 0.0008487689, -5.671078, 0.07, 0.07, 0.04, 558.1
 713221264, 0, 0.12, 0.12, 349.34, -0.01801589, 0.02872544, -2.129715, -2.215498, -0.01991564, 0.001554613, -5.886384, 0.07, 0.07, 0.04, 558.1
 713221264, 1, 0.12, 0.12, 349.34, -0.01761396, 0.02931932, -2.131947, -2.21287, -0.019762, 0.001959006, -5.895808, 0.07, 0.07, 0.04, 558.1
