Time,MAV_chan,MAV_txp,MAV_rxp,MAV_rxdp,MAV_flags,MAV_ss,MAV_tf
 909246156, 0, 32576, 3569, 0, 6, 0, 10453
 910249088, 0, 32685, 3572, 0, 6, 0, 10453
 911251187, 0, 32748, 3585, 0, 6, 0, 10453
 912253286, 0, 32811, 3588, 0, 6, 0, 10453
 913256218, 0, 32874, 3591, 0, 6, 0, 10453
 914258317, 0, 32937, 3594, 0, 6, 0, 10453
 915261249, 0, 33001, 3600, 0, 6, 0, 10453
 916263348, 0, 33110, 3603, 0, 6, 0, 10453
 917266280, 0, 33219, 3606, 0, 6, 0, 10453
 918268379, 0, 33328, 3609, 0, 6, 0, 10453
 919271311, 0, 33437, 3612, 0, 6, 0, 10453
 920273410, 0, 33546, 3615, 0, 6, 0, 10453
 921276342, 0, 33655, 3618, 0, 6, 0, 10453
 922278441, 0, 33767, 3621, 0, 6, 0, 10453
 923281373, 0, 33876, 3624, 0, 6, 0, 10453
 924283472, 0, 33990, 3627, 0, 6, 0, 10453
 925286404, 0, 34098, 3632, 0, 6, 0, 10453
 926288503, 0, 34203, 3635, 0, 6, 0, 10453
 927291435, 0, 34308, 3638, 0, 6, 0, 10453
 928293534, 0, 34413, 3641, 0, 6, 0, 10453
 929296466, 0, 34518, 3644, 0, 6, 0, 10453
 930298565, 0, 34623, 3648, 0, 6, 0, 10453
 931301497, 0, 34728, 3651, 0, 6, 0, 10453
 932303596, 0, 34833, 3654, 0, 6, 0, 10453
 933304029, 0, 34938, 3657, 0, 6, 0, 10453
 934306128, 0, 35025, 3670, 0, 6, 0, 10453
 935309060, 0, 35087, 3675, 0, 6, 0, 10453
 936311159, 0, 35148, 3678, 0, 6, 0, 10453
 937314091, 0, 35209, 3681, 0, 6, 0, 10453
 938316190, 0, 35270, 3684, 0, 6, 0, 10453
