Time,GPS_I,GPS_Status,GPS_GMS,GPS_GWk,GPS_NSats,GPS_HDop,GPS_Lat,GPS_Lng,GPS_Alt,GPS_Spd,GPS_GCrs,GPS_VZ,GPS_Yaw,GPS_U
 711201239, 0, 6, 238403000, 2220, 10, 1.21, 33.6216406, 72.9556851, 558.82, 0.021, 307.1931, -1.828, 0, 1
 711401159, 0, 6, 238403200, 2220, 10, 1.21, 33.6216406, 72.955685, 559.2, 0.028, 307.2075, -1.969, 0, 1
 711601079, 0, 6, 238403400, 2220, 10, 1.21, 33.6216406, 72.955685, 559.61, 0.029, 307.2953, -2.162, 0, 1
 711800999, 0, 6, 238403600, 2220, 10, 1.21, 33.6216406, 72.9556849, 560.06, 0.027, 307.8719, -2.342, 0, 1
 712000919, 0, 6, 238403800, 2220, 10, 1.21, 33.6216406, 72.9556849, 560.55, 0.023, 309.38, -2.492, 0, 1
 712200839, 0, 6, 238404000, 2220, 10, 1.21, 33.6216407, 72.9556848, 561.06, 0.017, 312.1391, -2.593, 0, 1
 712401592, 0, 6, 238404200, 2220, 10, 1.21, 33.6216407, 72.9556848, 561.58, 0.011, 317.1685, -2.622, 0, 1
 712601512, 0, 6, 238404400, 2220, 10, 1.21, 33.6216407, 72.9556848, 562.1, 0.006, 329.1747, -2.585, 0, 1
 712801432, 0, 6, 238404600, 2220, 10, 1.21, 33.6216407, 72.9556848, 562.61, 0.003, 9.03585, -2.49, 0, 1
 713001352, 0, 6, 238404800, 2220, 10, 1.21, 33.6216407, 72.9556848, 563.09, 0.004, 69.74884, -2.359, 0, 1
 713201272, 0, 6, 238405000, 2220, 10, 1.21, 33.6216407, 72.9556848, 563.55, 0.006, 90.2184, -2.215, 0, 1
 713401192, 0, 6, 238405200, 2220, 10, 1.21, 33.6216407, 72.9556848, 563.98, 0.007, 95.90519, -2.071, 0, 1
 713601112, 0, 6, 238405400, 2220, 10, 1.21, 33.6216407, 72.9556848, 564.38, 0.008, 96.97364, -1.934, 0, 1
 713801032, 0, 6, 238405600, 2220, 10, 1.21, 33.6216407, 72.9556848, 564.76, 0.008, 96.31927, -1.806, 0, 1
 714000952, 0, 6, 238405800, 2220, 10, 1.21, 33.6216407, 72.9556848, 565.11, 0.008, 94.71341, -1.687, 0, 1
 714200872, 0, 6, 238406000, 2220, 10, 1.21, 33.6216407, 72.9556848, 565.43, 0.007, 92.04262, -1.574, 0, 1
 714400792, 0, 6, 238406200, 2220, 10, 1.21, 33.6216407, 72.9556848, 565.73, 0.006, 88.64257, -1.465, 0, 1
 714601545, 0, 6, 238406400, 2220, 10, 1.21, 33.6216407, 72.9556848, 566.02, 0.006, 89.08253, -1.359, 0, 1
 714801465, 0, 6, 238406600, 2220, 10, 1.21, 33.6216407, 72.9556849, 566.28, 0.005, 93.18507, -1.254, 0, 1
 715001385, 0, 6, 238406800, 2220, 10, 1.21, 33.6216407, 72.9556849, 566.52, 0.004, 94.87226, -1.15, 0, 1
 715201305, 0, 6, 238407000, 2220, 10, 1.21, 33.6216407, 72.9556849, 566.74, 0.004, 92.10633, -1.044, 0, 1
 715401225, 0, 6, 238407200, 2220, 10, 1.21, 33.6216407, 72.9556849, 566.94, 0.003, 85.66405, -0.947, 0, 1
 715601145, 0, 6, 238407400, 2220, 10, 1.21, 33.6216407, 72.9556849, 567.12, 0.003, 79.53472, -0.9300001, 0, 1
 715801065, 0, 6, 238407600, 2220, 10, 1.21, 33.6216407, 72.9556849, 567.32, 0.003, 79.1618, -1.047, 0, 1
 716000985, 0, 6, 238407800, 2220, 10, 1.21, 33.6216407, 72.9556849, 567.55, 0.003, 80.79371, -1.247, 0, 1
 716200905, 0, 6, 238408000, 2220, 10, 1.21, 33.6216407, 72.9556849, 567.82, 0.003, 81.1829, -1.472, 0, 1
 716400825, 0, 6, 238408200, 2220, 10, 1.21, 33.6216407, 72.9556849, 568.14, 0.002, 82.4034, -1.703, 0, 1
 716601578, 0, 6, 238408400, 2220, 10, 1.21, 33.6216407, 72.9556849, 568.5, 0.002, 89.30296, -1.928, 0, 1
 716801498, 0, 6, 238408600, 2220, 10, 1.21, 33.6216407, 72.9556849, 568.91, 0.002, 102.2375, -2.143, 0, 1
 717001418, 0, 6, 238408800, 2220, 10, 1.21, 33.6216407, 72.9556849, 569.36, 0.002, 115.8495, -2.333, 0, 1
 717201338, 0, 6, 238409000, 2220, 10, 1.21, 33.6216407, 72.9556849, 569.84, 0.003, 123.4905, -2.455, 0, 1
 717401258, 0, 6, 238409200, 2220, 10, 1.21, 33.6216407, 72.9556849, 570.34, 0.004, 124.4717, -2.501, 0, 1
 717601178, 0, 6, 238409400, 2220, 10, 1.21, 33.6216407, 72.955685, 570.84, 0.004, 122.9183, -2.502, 0, 1
 717801098, 0, 6, 238409600, 2220, 10, 1.21, 33.6216407, 72.955685, 571.34, 0.005, 121.0767, -2.482, 0, 1
 718001018, 0, 6, 238409800, 2220, 10, 1.21, 33.6216407, 72.955685, 571.83, 0.005, 121.7536, -2.455, 0, 1
 718200938, 0, 6, 238410000, 2220, 10, 1.21, 33.6216407, 72.955685, 572.32, 0.005, 125.9931, -2.429, 0, 1
 718400858, 0, 6, 238410200, 2220, 10, 1.21, 33.6216407, 72.955685, 572.8, 0.005, 132.5738, -2.408, 0, 1
 718600778, 0, 6, 238410400, 2220, 10, 1.21, 33.6216407, 72.955685, 573.28, 0.005, 139.4211, -2.392, 0, 1
 718801531, 0, 6, 238410600, 2220, 10, 1.21, 33.6216407, 72.955685, 573.76, 0.005, 145.8381, -2.383, 0, 1
 719001451, 0, 6, 238410800, 2220, 10, 1.21, 33.6216407, 72.955685, 574.23, 0.004, 153.488, -2.377, 0, 1
 719201371, 0, 6, 238411000, 2220, 10, 1.21, 33.6216407, 72.955685, 574.7, 0.004, 164.0033, -2.374, 0, 1
 719401291, 0, 6, 238411200, 2220, 10, 1.21, 33.6216407, 72.955685, 575.18, 0.003, 177.3479, -2.373, 0, 1
 719601211, 0, 6, 238411400, 2220, 10, 1.21, 33.6216407, 72.955685, 575.66, 0.004, 187.3744, -2.374, 0, 1
 719801131, 0, 6, 238411600, 2220, 10, 1.21, 33.6216407, 72.955685, 576.13, 0.004, 192.9178, -2.374, 0, 1
 720001051, 0, 6, 238411800, 2220, 10, 1.21, 33.6216407, 72.955685, 576.61, 0.005, 197.0803, -2.376, 0, 1
 720200971, 0, 6, 238412000, 2220, 10, 1.21, 33.6216407, 72.955685, 577.08, 0.005, 201.0549, -2.377, 0, 1
 720400891, 0, 6, 238412200, 2220, 10, 1.21, 33.6216407, 72.955685, 577.56, 0.005, 204.4339, -2.377, 0, 1
 720600811, 0, 6, 238412400, 2220, 10, 1.21, 33.6216407, 72.955685, 578.03, 0.005, 206.7293, -2.377, 0, 1
 720801564, 0, 6, 238412600, 2220, 10, 1.21, 33.6216407, 72.955685, 578.51, 0.005, 208.8901, -2.376, 0, 1
 721001484, 0, 6, 238412800, 2220, 10, 1.21, 33.6216407, 72.955685, 578.99, 0.005, 211.8844, -2.376, 0, 1
 721201404, 0, 6, 238413000, 2220, 10, 1.21, 33.6216407, 72.955685, 579.46, 0.005, 214.9999, -2.375, 0, 1
 721401324, 0, 6, 238413200, 2220, 10, 1.21, 33.6216406, 72.955685, 579.94, 0.004, 217.8221, -2.374, 0, 1
 721601244, 0, 6, 238413400, 2220, 10, 1.21, 33.6216406, 72.955685, 580.41, 0.004, 221.3286, -2.374, 0, 1
 721801164, 0, 6, 238413600, 2220, 10, 1.21, 33.6216406, 72.955685, 580.89, 0.004, 226.3306, -2.373, 0, 1
 722001084, 0, 6, 238413800, 2220, 10, 1.21, 33.6216406, 72.955685, 581.36, 0.004, 234.8052, -2.374, 0, 1
 722201004, 0, 6, 238414000, 2220, 10, 1.21, 33.6216406, 72.955685, 581.83, 0.003, 248.7626, -2.374, 0, 1
 722400924, 0, 6, 238414200, 2220, 10, 1.21, 33.6216406, 72.955685, 582.31, 0.003, 265.085, -2.375, 0, 1
 722600844, 0, 6, 238414400, 2220, 10, 1.21, 33.6216406, 72.955685, 582.79, 0.003, 279.3631, -2.376, 0, 1
 722800764, 0, 6, 238414600, 2220, 10, 1.21, 33.6216406, 72.955685, 583.26, 0.004, 290.7318, -2.375, 0, 1
 723001517, 0, 6, 238414800, 2220, 10, 1.21, 33.6216406, 72.955685, 583.74, 0.004, 299.779, -2.376, 0, 1
 723201437, 0, 6, 238415000, 2220, 10, 1.21, 33.6216406, 72.955685, 584.21, 0.004, 304.847, -2.377, 0, 1
 723401357, 0, 6, 238415200, 2220, 10, 1.21, 33.6216406, 72.955685, 584.69, 0.004, 303.8474, -2.379, 0, 1
 723601277, 0, 6, 238415400, 2220, 10, 1.21, 33.6216406, 72.955685, 585.16, 0.004, 301.3152, -2.38, 0, 1
 723801197, 0, 6, 238415600, 2220, 10, 1.21, 33.6216406, 72.955685, 585.64, 0.004, 305.6811, -2.381, 0, 1
 724001117, 0, 6, 238415800, 2220, 10, 1.21, 33.6216406, 72.955685, 586.12, 0.005, 311.3915, -2.383, 0, 1
 724201037, 0, 6, 238416000, 2220, 10, 1.21, 33.6216406, 72.955685, 586.59, 0.005, 313.3401, -2.385, 0, 1
 724400957, 0, 6, 238416200, 2220, 10, 1.21, 33.6216406, 72.955685, 587.07, 0.006, 313.2911, -2.387, 0, 1
 724600877, 0, 6, 238416400, 2220, 10, 1.21, 33.6216406, 72.9556849, 587.55, 0.006, 313.8506, -2.387, 0, 1
 724800797, 0, 6, 238416600, 2220, 10, 1.21, 33.6216406, 72.9556849, 588.03, 0.006, 315.6736, -2.387, 0, 1
 725001550, 0, 6, 238416800, 2220, 10, 1.21, 33.6216406, 72.9556849, 588.5, 0.007, 315.0729, -2.386, 0, 1
 725201470, 0, 6, 238417000, 2220, 10, 1.21, 33.6216406, 72.9556849, 588.98, 0.007, 312.9447, -2.386, 0, 1
 725401390, 0, 6, 238417200, 2220, 10, 1.21, 33.6216406, 72.9556849, 589.45, 0.005, 316.5867, -2.384, 0, 1
 725601310, 0, 6, 238417400, 2220, 10, 1.21, 33.6216406, 72.9556849, 589.94, 0.003, 333.4522, -2.383, 0, 1
 725801230, 0, 6, 238417600, 2220, 10, 1.21, 33.6216406, 72.9556849, 590.41, 0.002, 357.087, -2.383, 0, 1
 726001150, 0, 6, 238417800, 2220, 10, 1.21, 33.6216406, 72.9556849, 590.89, 0.002, 14.34831, -2.382, 0, 1
 726201070, 0, 6, 238418000, 2220, 10, 1.21, 33.6216406, 72.9556849, 591.36, 0.002, 21.49909, -2.381, 0, 1
 726400990, 0, 6, 238418200, 2220, 10, 1.21, 33.6216406, 72.9556849, 591.83, 0.003, 25.04034, -2.381, 0, 1
 726600910, 0, 6, 238418400, 2220, 10, 1.21, 33.6216406, 72.9556849, 592.32, 0.003, 27.85815, -2.381, 0, 1
 726800830, 0, 6, 238418600, 2220, 10, 1.21, 33.6216407, 72.9556849, 592.79, 0.003, 25.65409, -2.381, 0, 1
 727001583, 0, 6, 238418800, 2220, 10, 1.21, 33.6216407, 72.9556849, 593.27, 0.003, 23.55125, -2.381, 0, 1
 727201503, 0, 6, 238419000, 2220, 10, 1.21, 33.6216407, 72.9556849, 593.74, 0.003, 25.42487, -2.38, 0, 1
 727401423, 0, 6, 238419200, 2220, 10, 1.21, 33.6216407, 72.9556849, 594.22, 0.003, 32.48642, -2.38, 0, 1
 727601343, 0, 6, 238419400, 2220, 10, 1.21, 33.6216407, 72.9556849, 594.7, 0.002, 44.7417, -2.379, 0, 1
 727801263, 0, 6, 238419600, 2220, 10, 1.21, 33.6216407, 72.9556849, 595.17, 0.002, 54.49237, -2.379, 0, 1
 728001183, 0, 6, 238419800, 2220, 10, 1.21, 33.6216407, 72.9556849, 595.65, 0.002, 64.09865, -2.378, 0, 1
 728201103, 0, 6, 238420000, 2220, 10, 1.21, 33.6216407, 72.9556849, 596.13, 0.002, 77.88914, -2.379, 0, 1
 728401023, 0, 6, 238420200, 2220, 10, 1.21, 33.6216407, 72.9556849, 596.6, 0.002, 94.21389, -2.379, 0, 1
 728600943, 0, 6, 238420400, 2220, 10, 1.21, 33.6216407, 72.9556849, 597.08, 0.002, 109.0372, -2.38, 0, 1
 728800863, 0, 6, 238420600, 2220, 10, 1.21, 33.6216407, 72.9556849, 597.55, 0.002, 119.3056, -2.38, 0, 1
 729000783, 0, 6, 238420800, 2220, 10, 1.21, 33.6216407, 72.9556849, 598.03, 0.002, 126.9442, -2.38, 0, 1
 729201536, 0, 6, 238421000, 2220, 10, 1.21, 33.6216407, 72.9556849, 598.5, 0.003, 134.859, -2.379, 0, 1
 729401456, 0, 6, 238421200, 2220, 10, 1.21, 33.6216407, 72.9556849, 598.98, 0.003, 142.558, -2.379, 0, 1
 729601376, 0, 6, 238421400, 2220, 10, 1.21, 33.6216407, 72.9556849, 599.45, 0.003, 146.6027, -2.378, 0, 1
 729801296, 0, 6, 238421600, 2220, 10, 1.21, 33.6216407, 72.9556849, 599.93, 0.004, 146.9742, -2.376, 0, 1
 730001216, 0, 6, 238421800, 2220, 10, 1.21, 33.6216407, 72.9556849, 600.4, 0.004, 146.9592, -2.353, 0, 1
 730201136, 0, 6, 238422000, 2220, 10, 1.21, 33.6216407, 72.9556849, 600.87, 0.004, 147.3785, -2.291, 0, 1
 730401056, 0, 6, 238422200, 2220, 10, 1.21, 33.6216407, 72.9556849, 601.31, 0.004, 148.8117, -2.202, 0, 1
 730600976, 0, 6, 238422400, 2220, 10, 1.21, 33.6216407, 72.9556849, 601.75, 0.004, 149.7097, -2.096, 0, 1
 730800896, 0, 6, 238422600, 2220, 10, 1.21, 33.6216407, 72.9556849, 602.16, 0.004, 149.9068, -1.983, 0, 1
 731000816, 0, 6, 238422800, 2220, 10, 1.21, 33.6216407, 72.9556849, 602.54, 0.004, 149.585, -1.868, 0, 1
 731201569, 0, 6, 238423000, 2220, 10, 1.21, 33.6216407, 72.9556849, 602.9, 0.004, 148.6631, -1.754, 0, 1
 731401489, 0, 6, 238423200, 2220, 10, 1.21, 33.6216407, 72.9556849, 603.24, 0.005, 147.7754, -1.642, 0, 1
 731601409, 0, 6, 238423400, 2220, 10, 1.21, 33.6216407, 72.9556849, 603.56, 0.005, 146.0485, -1.532, 0, 1
 731801329, 0, 6, 238423600, 2220, 10, 1.21, 33.6216407, 72.9556849, 603.86, 0.005, 144.8852, -1.425, 0, 1
 732001249, 0, 6, 238423800, 2220, 10, 1.21, 33.6216407, 72.9556849, 604.13, 0.005, 145.9634, -1.319, 0, 1
 732201169, 0, 6, 238424000, 2220, 10, 1.21, 33.6216407, 72.9556849, 604.39, 0.005, 147.7885, -1.214, 0, 1
 732401089, 0, 6, 238424200, 2220, 10, 1.21, 33.6216407, 72.955685, 604.62, 0.005, 149.1555, -1.11, 0, 1
 732601009, 0, 6, 238424400, 2220, 10, 1.21, 33.6216407, 72.955685, 604.82, 0.005, 151.2434, -1.006, 0, 1
 732800929, 0, 6, 238424600, 2220, 10, 1.21, 33.6216406, 72.955685, 605.02, 0.004, 155.8658, -0.901, 0, 1
 733000849, 0, 6, 238424800, 2220, 10, 1.21, 33.6216406, 72.955685, 605.19, 0.004, 164.4946, -0.795, 0, 1
 733200769, 0, 6, 238425000, 2220, 10, 1.21, 33.6216406, 72.955685, 605.33, 0.004, 174.0173, -0.687, 0, 1
 733401522, 0, 6, 238425200, 2220, 10, 1.21, 33.6216406, 72.955685, 605.47, 0.003, 180.7761, -0.577, 0, 1
 733601442, 0, 6, 238425400, 2220, 10, 1.21, 33.6216406, 72.955685, 605.57, 0.003, 186.6267, -0.463, 0, 1
 733801362, 0, 6, 238425600, 2220, 10, 1.21, 33.6216406, 72.955685, 605.65, 0.002, 201.0151, -0.343, 0, 1
 734001282, 0, 6, 238425800, 2220, 10, 1.21, 33.6216406, 72.955685, 605.7, 0.002, 230.8285, -0.21, 0, 1
 734201202, 0, 6, 238426000, 2220, 10, 1.21, 33.6216406, 72.955685, 605.73, 0.002, 280.9996, -0.061, 0, 1
 734401122, 0, 6, 238426200, 2220, 10, 1.21, 33.6216406, 72.955685, 605.73, 0.012, 351.2114, 0.047, 0, 1
 734601042, 0, 6, 238426400, 2220, 10, 1.21, 33.6216406, 72.955685, 605.72, 0.051, 3.11517, 0.074, 0, 1
 734800962, 0, 6, 238426600, 2220, 10, 1.21, 33.6216407, 72.955685, 605.7, 0.127, 5.70734, 0.042, 0, 1
 735000882, 0, 6, 238426800, 2220, 10, 1.21, 33.621641, 72.955685, 605.7, 0.238, 6.63749, -0.029, 0, 1
 735200802, 0, 6, 238427000, 2220, 10, 1.21, 33.6216416, 72.955685, 605.72, 0.377, 7.12321, -0.123, 0, 1
 735401555, 0, 6, 238427200, 2220, 10, 1.21, 33.6216424, 72.9556852, 605.75, 0.544, 7.48237, -0.231, 0, 1
 735601475, 0, 6, 238427400, 2220, 10, 1.21, 33.6216435, 72.9556853, 605.81, 0.737, 7.79538, -0.349, 0, 1
 735801395, 0, 6, 238427600, 2220, 10, 1.21, 33.621645, 72.9556856, 605.9, 0.957, 8.07882, -0.476, 0, 1
 736001315, 0, 6, 238427800, 2220, 10, 1.21, 33.6216469, 72.955686, 606.01, 1.204, 8.34491, -0.614, 0, 1
 736201235, 0, 6, 238428000, 2220, 10, 1.21, 33.6216493, 72.9556864, 606.14, 1.48, 8.56843, -0.7640001, 0, 1
 736401155, 0, 6, 238428200, 2220, 10, 1.21, 33.6216522, 72.9556869, 606.31, 1.786, 8.72477, -0.927, 0, 1
 736601075, 0, 6, 238428400, 2220, 10, 1.21, 33.6216557, 72.9556875, 606.52, 2.119, 8.82091, -1.103, 0, 1
 736800995, 0, 6, 238428600, 2220, 10, 1.21, 33.6216598, 72.9556883, 606.75, 2.467, 8.87023, -1.286, 0, 1
 737000915, 0, 6, 238428800, 2220, 10, 1.21, 33.6216644, 72.9556892, 607.03, 2.806, 8.89015, -1.468, 0, 1
 737200835, 0, 6, 238429000, 2220, 10, 1.21, 33.6216697, 72.9556901, 607.34, 3.116, 8.90314, -1.64, 0, 1
 737401588, 0, 6, 238429200, 2220, 10, 1.21, 33.6216754, 72.9556912, 607.69, 3.389, 8.9264, -1.794, 0, 1
 737601508, 0, 6, 238429400, 2220, 10, 1.21, 33.6216817, 72.9556925, 608.06, 3.628, 8.96408, -1.93, 0, 1
 737801428, 0, 6, 238429600, 2220, 10, 1.21, 33.6216883, 72.9556937, 608.45, 3.838, 8.99478, -2.048, 0, 1
 738001348, 0, 6, 238429800, 2220, 10, 1.21, 33.6216953, 72.955695, 608.87, 4.021, 8.99516, -2.147, 0, 1
 738201268, 0, 6, 238430000, 2220, 10, 1.21, 33.6217026, 72.9556964, 609.31, 4.18, 8.95695, -2.23, 0, 1
 738401188, 0, 6, 238430200, 2220, 10, 1.21, 33.6217101, 72.9556978, 609.77, 4.314, 8.87857, -2.296, 0, 1
 738601108, 0, 6, 238430400, 2220, 10, 1.21, 33.6217179, 72.9556992, 610.23, 4.423, 8.766479, -2.345, 0, 1
 738801028, 0, 6, 238430600, 2220, 10, 1.21, 33.6217259, 72.9557007, 610.7, 4.506, 8.6367, -2.378, 0, 1
 739000948, 0, 6, 238430800, 2220, 10, 1.21, 33.6217339, 72.9557022, 611.18, 4.563, 8.51344, -2.394, 0, 1
 739200868, 0, 6, 238431000, 2220, 10, 1.21, 33.6217421, 72.9557037, 611.66, 4.593, 8.417069, -2.394, 0, 1
 739400788, 0, 6, 238431200, 2220, 10, 1.21, 33.6217503, 72.9557051, 612.14, 4.613, 8.354489, -2.385, 0, 1
 739601541, 0, 6, 238431400, 2220, 10, 1.21, 33.6217585, 72.9557066, 612.61, 4.637, 8.32379, -2.374, 0, 1
 739801461, 0, 6, 238431600, 2220, 10, 1.21, 33.6217667, 72.955708, 613.08, 4.667, 8.32187, -2.364, 0, 1
 740001381, 0, 6, 238431800, 2220, 10, 1.21, 33.621775, 72.9557095, 613.56, 4.698, 8.34234, -2.357, 0, 1
 740201301, 0, 6, 238432000, 2220, 10, 1.21, 33.6217834, 72.9557109, 614.03, 4.728, 8.37438, -2.353, 0, 1
 740401221, 0, 6, 238432200, 2220, 10, 1.21, 33.6217919, 72.9557124, 614.5, 4.755, 8.4036, -2.351, 0, 1
 740601141, 0, 6, 238432400, 2220, 10, 1.21, 33.6218003, 72.9557139, 614.97, 4.778, 8.41792, -2.351, 0, 1
 740801061, 0, 6, 238432600, 2220, 10, 1.21, 33.6218088, 72.9557154, 615.44, 4.797, 8.417769, -2.353, 0, 1
 741000981, 0, 6, 238432800, 2220, 10, 1.21, 33.6218174, 72.9557169, 615.91, 4.812, 8.410729, -2.355, 0, 1
 741200901, 0, 6, 238433000, 2220, 10, 1.21, 33.621826, 72.9557185, 616.38, 4.821, 8.4016, -2.357, 0, 1
 741400821, 0, 6, 238433200, 2220, 10, 1.21, 33.6218345, 72.95572, 616.86, 4.826, 8.39692, -2.36, 0, 1
 741601574, 0, 6, 238433400, 2220, 10, 1.21, 33.6218431, 72.9557215, 617.33, 4.827, 8.40149, -2.361, 0, 1
 741801494, 0, 6, 238433600, 2220, 10, 1.21, 33.6218517, 72.9557231, 617.8, 4.825, 8.4173, -2.362, 0, 1
 742001414, 0, 6, 238433800, 2220, 10, 1.21, 33.6218602, 72.9557246, 618.27, 4.82, 8.44381, -2.363, 0, 1
 742201334, 0, 6, 238434000, 2220, 10, 1.21, 33.6218688, 72.9557261, 618.74, 4.814, 8.47514, -2.363, 0, 1
 742401254, 0, 6, 238434200, 2220, 10, 1.21, 33.6218774, 72.9557276, 619.22, 4.807, 8.505569, -2.364, 0, 1
 742601174, 0, 6, 238434400, 2220, 10, 1.21, 33.6218859, 72.9557292, 619.69, 4.801, 8.53516, -2.364, 0, 1
 742801094, 0, 6, 238434600, 2220, 10, 1.21, 33.6218944, 72.9557307, 620.16, 4.795, 8.56472, -2.365, 0, 1
 743001014, 0, 6, 238434800, 2220, 10, 1.21, 33.6219029, 72.9557322, 620.64, 4.79, 8.58789, -2.367, 0, 1
 743200934, 0, 6, 238435000, 2220, 10, 1.21, 33.6219114, 72.9557338, 621.11, 4.785, 8.600039, -2.368, 0, 1
 743400854, 0, 6, 238435200, 2220, 10, 1.21, 33.6219199, 72.9557354, 621.58, 4.779, 8.60166, -2.368, 0, 1
 743600774, 0, 6, 238435400, 2220, 10, 1.21, 33.6219284, 72.9557369, 622.06, 4.775, 8.598619, -2.368, 0, 1
 743801527, 0, 6, 238435600, 2220, 10, 1.21, 33.6219369, 72.9557384, 622.53, 4.771, 8.59389, -2.367, 0, 1
 744001447, 0, 6, 238435800, 2220, 10, 1.21, 33.6219454, 72.9557399, 623, 4.768, 8.588409, -2.365, 0, 1
 744201367, 0, 6, 238436000, 2220, 10, 1.21, 33.6219538, 72.9557415, 623.48, 4.765, 8.5848, -2.363, 0, 1
 744401287, 0, 6, 238436200, 2220, 10, 1.21, 33.6219623, 72.955743, 623.95, 4.762, 8.58504, -2.362, 0, 1
 744601207, 0, 6, 238436400, 2220, 10, 1.21, 33.6219708, 72.9557446, 624.42, 4.761, 8.58752, -2.361, 0, 1
 744801127, 0, 6, 238436600, 2220, 10, 1.21, 33.6219792, 72.9557461, 624.9, 4.761, 8.59062, -2.361, 0, 1
 745001047, 0, 6, 238436800, 2220, 10, 1.21, 33.6219877, 72.9557476, 625.37, 4.762, 8.59087, -2.361, 0, 1
 745200967, 0, 6, 238437000, 2220, 10, 1.21, 33.6219962, 72.9557491, 625.84, 4.764, 8.58459, -2.362, 0, 1
 745400887, 0, 6, 238437200, 2220, 10, 1.21, 33.6220046, 72.9557507, 626.31, 4.765, 8.57583, -2.363, 0, 1
 745600807, 0, 6, 238437400, 2220, 10, 1.21, 33.622013, 72.9557522, 626.79, 4.766, 8.56706, -2.364, 0, 1
 745801560, 0, 6, 238437600, 2220, 10, 1.21, 33.6220215, 72.9557538, 627.26, 4.767, 8.55794, -2.364, 0, 1
 746001480, 0, 6, 238437800, 2220, 10, 1.21, 33.62203, 72.9557553, 627.73, 4.767, 8.54823, -2.365, 0, 1
 746201400, 0, 6, 238438000, 2220, 10, 1.21, 33.6220385, 72.9557568, 628.2, 4.768, 8.53839, -2.364, 0, 1
