Time,XKTV_C,XKTV_TVS,XKTV_TVD
 746593743, 1, 5.07709E-05, 5.126646E-05
 746833647, 0, 5.038404E-05, 5.086551E-05
 747096042, 1, 5.074046E-05, 5.122676E-05
 747343443, 0, 5.188392E-05, 5.238009E-05
 747598341, 1, 5.18659E-05, 5.235728E-05
 747844076, 0, 5.136303E-05, 5.184113E-05
 748103972, 1, 5.141058E-05, 5.188673E-05
 748356371, 0, 5.263836E-05, 5.312801E-05
 748613768, 1, 5.289027E-05, 5.338413E-05
 748868666, 0, 5.247887E-05, 5.296295E-05
 749118566, 1, 5.263066E-05, 5.311817E-05
 749378462, 0, 5.373115E-05, 5.422931E-05
 749620865, 1, 5.17379E-05, 5.220523E-05
 749891590, 0, 5.302559E-05, 5.350804E-05
 750126496, 1, 5.269032E-05, 5.316648E-05
 750403885, 0, 5.401124E-05, 5.450222E-05
 750628795, 1, 5.200445E-05, 5.246875E-05
 750916180, 0, 5.348887E-05, 5.39717E-05
 751131094, 1, 5.311819E-05, 5.359669E-05
 751428475, 0, 5.292816E-05, 5.340293E-05
 751643389, 1, 5.243306E-05, 5.290056E-05
 751938271, 0, 5.419118E-05, 5.468433E-05
 752151519, 1, 5.393664E-05, 5.442927E-05
 752451399, 0, 5.360605E-05, 5.409152E-05
 752663814, 1, 5.328913E-05, 5.37729E-05
 752963694, 0, 5.494545E-05, 5.545263E-05
 753166113, 1, 5.437279E-05, 5.487276E-05
 753475989, 0, 5.388576E-05, 5.437408E-05
 753668412, 1, 5.326894E-05, 5.374924E-05
 753988284, 0, 5.470443E-05, 5.520106E-05
 754174043, 1, 5.416006E-05, 5.465135E-05
 754501412, 0, 5.374356E-05, 5.422368E-05
 754676342, 1, 5.169947E-05, 5.213774E-05
 755013707, 0, 4.741328E-05, 4.771499E-05
 755186138, 1, 4.382068E-05, 4.404255E-05
 755526002, 0, 3.913868E-05, 3.924136E-05
 755690936, 1, 3.606635E-05, 3.610881E-05
 756035798, 0, 3.440077E-05, 3.442568E-05
 756199066, 1, 3.828019E-05, 3.840131E-05
 756536431, 0, 5.064915E-05, 5.120779E-05
 756711361, 1, 5.980522E-05, 6.073225E-05
 757048726, 0, 7.477498E-05, 7.647247E-05
 757213660, 1, 8.293956E-05, 8.500306E-05
 757561021, 0, 8.125043E-05, 8.349666E-05
 757715959, 1, 7.524551E-05, 7.724503E-05
 758070817, 0, 6.588183E-05, 6.739152E-05
 758216592, 1, 6.004421E-05, 6.152388E-05
 758571450, 0, 5.472762E-05, 5.669823E-05
 758726388, 1, 5.027996E-05, 5.238023E-05
 759083745, 0, 4.617252E-05, 4.860359E-05
 759236184, 1, 4.457118E-05, 4.70827E-05
 759596040, 0, 4.533278E-05, 4.821214E-05
 759738483, 1, 4.386794E-05, 4.668208E-05
 760105836, 0, 4.30115E-05, 4.584927E-05
 760240782, 1, 4.206643E-05, 4.485192E-05
 760606469, 0, 4.393811E-05, 4.694591E-05
 760746413, 1, 4.336116E-05, 4.629873E-05
 761118764, 0, 4.411667E-05, 4.70783E-05
 761248712, 1, 4.335167E-05, 4.623646E-05
 761631059, 0, 4.377177E-05, 4.676706E-05
 761758508, 1, 4.410645E-05, 4.717812E-05
 762143354, 0, 4.373267E-05, 4.674144E-05
 762263306, 1, 4.26648E-05, 4.555606E-05
 762656482, 0, 4.377194E-05, 4.677016E-05
 762768937, 1, 4.434778E-05, 4.741391E-05
 763168777, 0, 4.57682E-05, 4.894636E-05
 763271236, 1, 4.489531E-05, 4.797813E-05
 763681072, 0, 4.631286E-05, 4.951901E-05
 763773535, 1, 4.670024E-05, 4.996448E-05
 764190868, 0, 4.827082E-05, 5.170103E-05
 764275834, 1, 4.725358E-05, 5.057727E-05
 764691501, 0, 4.885523E-05, 5.231952E-05
 764781465, 1, 4.915097E-05, 5.265819E-05
 765203796, 0, 5.104928E-05, 5.468519E-05
 765286263, 1, 5.004498E-05, 5.355076E-05
 765716091, 0, 5.20041E-05, 5.561755E-05
 765796059, 1, 5.228962E-05, 5.595046E-05
 766225887, 0, 5.281049E-05, 5.637634E-05
 766298358, 1, 5.293339E-05, 5.653073E-05
 766726520, 0, 5.512478E-05, 5.887741E-05
 766803989, 1, 5.535796E-05, 5.91598E-05
 767238815, 0, 5.606402E-05, 5.979275E-05
 767306288, 1, 5.623635E-05, 6.000867E-05
 767751110, 0, 5.825092E-05, 6.211163E-05
 767808587, 1, 5.831942E-05, 6.221221E-05
 768260906, 0, 5.868299E-05, 6.243371E-05
 768318383, 1, 5.866584E-05, 6.243798E-05
 768761539, 0, 6.037509E-05, 6.421275E-05
 768829012, 1, 5.883613E-05, 6.248686E-05
 769273834, 0, 6.038851E-05, 6.411611E-05
 769341307, 1, 6.063559E-05, 6.440294E-05
 769786129, 0, 6.225458E-05, 6.610639E-05
 769843606, 1, 6.075921E-05, 6.442788E-05
 770298424, 0, 6.238944E-05, 6.614171E-05
 770345905, 1, 6.233346E-05, 6.608966E-05
 770799057, 0, 6.38865E-05, 6.772368E-05
 770851536, 1, 6.222531E-05, 6.586379E-05
 771311352, 0, 6.388238E-05, 6.762516E-05
 771353835, 1, 6.378974E-05, 6.753281E-05
 771823647, 0, 6.388334E-05, 6.75433E-05
 771858633, 1, 6.381296E-05, 6.747928E-05
 772333443, 0, 6.553868E-05, 6.932111E-05
 772368429, 1, 6.53599E-05, 6.913764E-05
 772834076, 0, 6.514053E-05, 6.87947E-05
 772876559, 1, 6.494974E-05, 6.860846E-05
 773346371, 0, 6.649335E-05, 7.023773E-05
 773388854, 1, 6.617836E-05, 6.991364E-05
 773858666, 0, 6.648236E-05, 7.015335E-05
 773891153, 1, 6.609449E-05, 6.975093E-05
 774368462, 0, 6.808549E-05, 7.187869E-05
 774393452, 1, 6.761674E-05, 7.138885E-05
 774881590, 0, 6.766101E-05, 7.134753E-05
 774901582, 1, 6.736943E-05, 7.104228E-05
 775393885, 0, 6.89388E-05, 7.271268E-05
 775413877, 1, 6.86491E-05, 7.240666E-05
 775906180, 0, 6.897478E-05, 7.267606E-05
 775926172, 1, 6.855174E-05, 7.222279E-05
 776418475, 0, 6.889275E-05, 7.251057E-05
 776428471, 1, 6.839527E-05, 7.197793E-05
 776928271, 0, 7.021111E-05, 7.392339E-05
 776930770, 1, 6.964433E-05, 7.331596E-05
 777436401, 1, 6.935836E-05, 7.292571E-05
 777441399, 0, 7.003705E-05, 7.365628E-05
 777938700, 1, 7.086038E-05, 7.45367E-05
 777953694, 0, 7.169597E-05, 7.544146E-05
 778443498, 1, 7.092732E-05, 7.453583E-05
 778465989, 0, 7.174923E-05, 7.542258E-05
 778953294, 1, 7.219418E-05, 7.589447E-05
 778978284, 0, 7.288625E-05, 7.665375E-05
 779458925, 1, 7.204917E-05, 7.565783E-05
 779491412, 0, 7.277284E-05, 7.645092E-05
 779961224, 1, 7.346147E-05, 7.717669E-05
 780003707, 0, 7.436101E-05, 7.81643E-05
 780463523, 1, 7.339084E-05, 7.702257E-05
 780516002, 0, 7.435132E-05, 7.807805E-05
 780965822, 1, 7.470191E-05, 7.842897E-05
 781025798, 0, 7.425044E-05, 7.788295E-05
 781471453, 1, 7.477507E-05, 7.843347E-05
 781526431, 0, 7.572125E-05, 7.947078E-05
 781973752, 1, 7.595196E-05, 7.972425E-05
 782038726, 0, 7.558147E-05, 7.924503E-05
 782486047, 1, 7.56814E-05, 7.935557E-05
 782551021, 0, 7.693674E-05, 8.071186E-05
 782988346, 1, 7.646659E-05, 8.019963E-05
 783060817, 0, 7.628198E-05, 7.992648E-05
 783493977, 1, 7.593175E-05, 7.954791E-05
 783561450, 0, 7.726232E-05, 8.098713E-05
 783996276, 1, 7.710052E-05, 8.081E-05
 784073745, 0, 7.677982E-05, 8.040812E-05
 784498575, 1, 7.685395E-05, 8.046609E-05
 784586040, 0, 7.819569E-05, 8.193855E-05
 785003373, 1, 7.799962E-05, 8.170614E-05
 785095836, 0, 7.780975E-05, 8.1447E-05
 785506505, 1, 7.754265E-05, 8.113712E-05
 785596469, 0, 7.887336E-05, 8.260113E-05
 786018800, 1, 7.735388E-05, 8.086635E-05
 786108764, 0, 7.870313E-05, 8.234605E-05
 786521099, 1, 7.869437E-05, 8.231588E-05
 786621059, 0, 7.877436E-05, 8.235135E-05
 787023398, 1, 7.840036E-05, 8.192689E-05
 787133354, 0, 7.991657E-05, 8.359476E-05
 787529029, 1, 7.961921E-05, 8.325269E-05
 787646482, 0, 7.971938E-05, 8.331649E-05
 788031328, 1, 7.928855E-05, 8.283134E-05
 788158777, 0, 8.101245E-05, 8.472557E-05
 788536126, 1, 8.05678E-05, 8.423065E-05
 788671072, 0, 8.082269E-05, 8.445929E-05
 789045922, 1, 8.021571E-05, 8.378802E-05
 789180868, 0, 8.14783E-05, 8.520658E-05
 789554052, 1, 8.068176E-05, 8.431059E-05
 789681501, 0, 7.900398E-05, 8.248754E-05
 790066347, 1, 7.176196E-05, 7.467812E-05
 790193796, 0, 7.062421E-05, 7.34804E-05
 790568646, 1, 6.219556E-05, 6.437855E-05
 790706091, 0, 5.90177E-05, 6.094515E-05
 791070945, 1, 5.009237E-05, 5.133199E-05
 791215887, 0, 4.673787E-05, 4.771605E-05
 791576576, 1, 4.028028E-05, 4.071294E-05
 791716520, 0, 3.810419E-05, 3.836926E-05
 792078875, 1, 3.389817E-05, 3.392316E-05
 792228815, 0, 3.365209E-05, 3.3682E-05
 792591170, 1, 3.52189E-05, 3.538247E-05
 792741110, 0, 3.573347E-05, 3.599304E-05
 793093469, 1, 3.636495E-05, 3.690654E-05
 793250906, 0, 3.694164E-05, 3.761124E-05
 793595768, 1, 3.828551E-05, 3.906988E-05
 793751539, 0, 3.808668E-05, 3.887164E-05
 794101399, 1, 3.699526E-05, 3.776868E-05
 794263834, 0, 3.696199E-05, 3.772405E-05
 794603698, 1, 3.663108E-05, 3.724483E-05
 794776129, 0, 3.614404E-05, 3.667533E-05
 795108496, 1, 3.452379E-05, 3.490951E-05
 795288424, 0, 3.429979E-05, 3.462818E-05
 795618292, 1, 3.346333E-05, 3.36941E-05
 795789057, 0, 3.503717E-05, 3.524159E-05
 796123923, 1, 3.406659E-05, 3.425448E-05
 796301352, 0, 3.415164E-05, 3.435232E-05
 796626222, 1, 3.32342E-05, 3.344183E-05
 796813647, 0, 3.500051E-05, 3.522244E-05
 797128521, 1, 3.393283E-05, 3.414924E-05
 797323443, 0, 3.411207E-05, 3.432672E-05
 797630820, 1, 3.288739E-05, 3.308893E-05
 797824076, 0, 3.303262E-05, 3.323246E-05
 798136451, 1, 3.357058E-05, 3.376692E-05
 798336371, 0, 3.388906E-05, 3.408429E-05
 798638750, 1, 3.286183E-05, 3.304716E-05
 798848666, 0, 3.327639E-05, 3.346228E-05
 799151045, 1, 3.387745E-05, 3.406415E-05
 799358462, 0, 3.442019E-05, 3.460775E-05
 799653344, 1, 3.333703E-05, 3.351583E-05
 799871590, 0, 3.395507E-05, 3.413686E-05
 800158975, 1, 3.450402E-05, 3.468638E-05
 800383885, 0, 3.520554E-05, 3.539214E-05
 800661274, 1, 3.401806E-05, 3.419851E-05
 800896180, 0, 3.484931E-05, 3.50356E-05
 801163573, 1, 3.525341E-05, 3.544218E-05
 801408475, 0, 3.621131E-05, 3.640701E-05
 801668371, 1, 3.479933E-05, 3.498608E-05
 801918271, 0, 3.575126E-05, 3.594307E-05
 802171503, 1, 3.595055E-05, 3.61414E-05
 802431399, 0, 3.524192E-05, 3.542859E-05
 802683798, 1, 3.539087E-05, 3.557924E-05
 802943694, 0, 3.648799E-05, 3.668405E-05
 803186097, 1, 3.64844E-05, 3.667975E-05
 803455989, 0, 3.58362E-05, 3.60283E-05
 803688396, 1, 3.57013E-05, 3.588968E-05
 803968284, 0, 3.697403E-05, 3.71703E-05
 804194027, 1, 3.675782E-05, 3.695279E-05
 804481412, 0, 3.616789E-05, 3.635863E-05
 804696326, 1, 3.589221E-05, 3.608172E-05
 804993707, 0, 3.724402E-05, 3.744075E-05
 805198625, 1, 3.696002E-05, 3.715549E-05
 805506002, 0, 3.640106E-05, 3.659388E-05
 805710920, 1, 3.601861E-05, 3.620986E-05
 806015798, 0, 3.55233E-05, 3.571066E-05
 806219050, 1, 3.515536E-05, 3.534024E-05
 806516431, 0, 3.640736E-05, 3.659648E-05
 806731345, 1, 3.609362E-05, 3.628214E-05
 807028726, 0, 3.553737E-05, 3.572402E-05
 807233644, 1, 3.513275E-05, 3.531723E-05
 807541021, 0, 3.651686E-05, 3.670857E-05
 807735943, 1, 3.597828E-05, 3.616666E-05
 808050817, 0, 3.557091E-05, 3.575753E-05
 808241574, 1, 3.514482E-05, 3.533244E-05
 808551450, 0, 3.646157E-05, 3.665779E-05
 808743873, 1, 3.606332E-05, 3.625699E-05
 809063745, 0, 3.556842E-05, 3.576045E-05
 809256168, 1, 3.514488E-05, 3.533416E-05
 809576040, 0, 3.648635E-05, 3.668187E-05
 809758467, 1, 3.599167E-05, 3.618322E-05
 810085836, 0, 3.558229E-05, 3.576892E-05
 810260766, 1, 3.499744E-05, 3.518087E-05
 810586469, 0, 3.644234E-05, 3.662972E-05
 810766397, 1, 3.591299E-05, 3.60978E-05
 811098764, 0, 3.560707E-05, 3.579118E-05
 811268696, 1, 3.501209E-05, 3.519356E-05
 811611059, 0, 3.660823E-05, 3.679906E-05
 811770995, 1, 3.590491E-05, 3.608378E-05
 812123354, 0, 3.537712E-05, 3.549387E-05
 812283290, 1, 3.464784E-05, 3.475657E-05
 812636482, 0, 3.50949E-05, 3.525977E-05
 812786422, 1, 3.649915E-05, 3.673056E-05
 813148777, 0, 3.82852E-05, 3.877209E-05
 813291220, 1, 3.832584E-05, 3.894953E-05
 813661072, 0, 4.159562E-05, 4.272658E-05
 813793519, 1, 4.377634E-05, 4.51602E-05
 814170868, 0, 4.784898E-05, 4.997616E-05
 814295818, 1, 4.778011E-05, 5.010424E-05
 814671501, 0, 4.936051E-05, 5.220999E-05
 814801449, 1, 5.036125E-05, 5.339137E-05
 815183796, 0, 5.050142E-05, 5.398951E-05
 815303748, 1, 4.920473E-05, 5.274689E-05
 815696091, 0, 4.850965E-05, 5.225058E-05
 815816043, 1, 4.684346E-05, 5.048898E-05
 816205887, 0, 4.795712E-05, 5.178161E-05
 816318342, 1, 4.630226E-05, 5.00241E-05
 816706520, 0, 4.559228E-05, 4.943017E-05
 816823973, 1, 4.417072E-05, 4.791813E-05
 817218815, 0, 4.373225E-05, 4.753091E-05
 817326272, 1, 4.396995E-05, 4.779432E-05
 817731110, 0, 4.333627E-05, 4.697161E-05
 817828571, 1, 4.180378E-05, 4.52297E-05
 818240906, 0, 4.17074E-05, 4.49636E-05
 818330870, 1, 4.21656E-05, 4.54779E-05
 818741539, 0, 4.300469E-05, 4.64046E-05
 818836501, 1, 4.179731E-05, 4.505894E-05
 819253834, 0, 4.275328E-05, 4.610702E-05
 819348796, 1, 4.309697E-05, 4.650063E-05
 819766129, 0, 4.410724E-05, 4.75958E-05
 819851095, 1, 4.283431E-05, 4.617569E-05
 820278424, 0, 4.392583E-05, 4.732506E-05
 820353394, 1, 4.412073E-05, 4.753661E-05
 820779057, 0, 4.530745E-05, 4.877966E-05
 820859025, 1, 4.410127E-05, 4.742153E-05
 821291352, 0, 4.538718E-05, 4.876989E-05
 821361324, 1, 4.55648E-05, 4.897475E-05
 821803647, 0, 4.708103E-05, 5.059087E-05
 821863623, 1, 4.576542E-05, 4.911946E-05
 822313443, 0, 4.730927E-05, 5.075675E-05
 822375918, 1, 4.729673E-05, 5.07516E-05
 822814076, 0, 4.895743E-05, 5.251456E-05
 822884048, 1, 4.767447E-05, 5.108421E-05
 823326371, 0, 4.922584E-05, 5.271186E-05
 823396343, 1, 4.939368E-05, 5.291294E-05
 823838666, 0, 4.947651E-05, 5.29014E-05
 823898642, 1, 4.953767E-05, 5.298491E-05
 824348462, 0, 5.108656E-05, 5.461135E-05
 824400941, 1, 5.103277E-05, 5.456646E-05
 824861590, 0, 5.09914E-05, 5.440821E-05
 824906572, 1, 5.094375E-05, 5.437007E-05
 825373885, 0, 5.238471E-05, 5.587019E-05
 825408871, 1, 5.228127E-05, 5.576892E-05
 825886180, 0, 5.231714E-05, 5.572186E-05
 825921166, 1, 5.217215E-05, 5.557499E-05
 826398475, 0, 5.383391E-05, 5.734029E-05
 826423465, 1, 5.189212E-05, 5.519828E-05
 826908271, 0, 5.356147E-05, 5.697468E-05
 826925764, 1, 5.319927E-05, 5.658806E-05
 827421399, 0, 5.322899E-05, 5.65464E-05
 827431395, 1, 5.280274E-05, 5.608905E-05
 827933694, 0, 5.473713E-05, 5.817261E-05
 827933694, 1, 5.420111E-05, 5.75947E-05
 828435993, 1, 5.401667E-05, 5.73552E-05
 828445989, 0, 5.456593E-05, 5.794661E-05
 828948288, 1, 5.517467E-05, 5.85862E-05
 828958284, 0, 5.583469E-05, 5.929981E-05
 829451420, 1, 5.478694E-05, 5.812453E-05
 829471412, 0, 5.54717E-05, 5.886272E-05
 829956218, 1, 5.603103E-05, 5.946659E-05
 829983707, 0, 5.675411E-05, 6.025063E-05
 830458517, 1, 5.553285E-05, 5.888667E-05
 830496002, 0, 5.633834E-05, 5.976024E-05
 830960816, 1, 5.660774E-05, 6.003724E-05
 831005798, 0, 5.755047E-05, 6.106371E-05
 831466447, 1, 5.600994E-05, 5.934227E-05
 831506431, 0, 5.68859E-05, 6.029566E-05
 831968746, 1, 5.727466E-05, 6.070932E-05
 832018726, 0, 5.643663E-05, 5.976902E-05
 832481041, 1, 5.676961E-05, 6.013271E-05
 832531021, 0, 5.77989E-05, 6.124767E-05
 832983340, 1, 5.78148E-05, 6.125042E-05
 833040817, 0, 5.723205E-05, 6.058639E-05
 833488971, 1, 5.721595E-05, 6.055721E-05
 833541450, 0, 5.836807E-05, 6.18088E-05
 833991270, 1, 5.844541E-05, 6.188719E-05
 834053745, 0, 5.79465E-05, 6.131555E-05
 834493569, 1, 5.80029E-05, 6.137443E-05
 834566040, 0, 5.930876E-05, 6.279386E-05
 834995868, 1, 5.931191E-05, 6.279416E-05
 835075836, 0, 5.877191E-05, 6.217947E-05
 835501499, 1, 5.901108E-05, 6.244647E-05
 835576469, 0, 6.019207E-05, 6.373192E-05
 836013794, 1, 6.025837E-05, 6.379977E-05
 836088764, 0, 5.970712E-05, 6.316994E-05
 836516093, 1, 5.955399E-05, 6.299365E-05
 836601059, 0, 6.081042E-05, 6.436032E-05
 837018392, 1, 5.878332E-05, 6.21139E-05
 837113354, 0, 6.007349E-05, 6.351645E-05
 837524023, 1, 5.981238E-05, 6.322456E-05
 837626482, 0, 5.94831E-05, 6.283628E-05
 838026322, 1, 5.909466E-05, 6.240189E-05
 838138777, 0, 6.065218E-05, 6.409945E-05
 838528621, 1, 6.031255E-05, 6.372164E-05
 838651072, 0, 6.017607E-05, 6.354595E-05
 839040916, 1, 5.968281E-05, 6.299727E-05
 839160868, 0, 6.118078E-05, 6.462313E-05
 839549046, 1, 6.075095E-05, 6.414505E-05
 839661501, 0, 6.042378E-05, 6.375811E-05
 840061341, 1, 6.011493E-05, 6.341256E-05
 840173796, 0, 6.161662E-05, 6.505532E-05
 840563640, 1, 6.141623E-05, 6.482693E-05
 840686091, 0, 6.125651E-05, 6.463323E-05
 841065939, 1, 6.092485E-05, 6.425972E-05
 841195887, 0, 6.247834E-05, 6.595709E-05
 841571570, 1, 6.196176E-05, 6.53871E-05
 841696520, 0, 6.178286E-05, 6.516318E-05
 842073869, 1, 6.107859E-05, 6.438435E-05
